geo,time,fm_ast_doms_cn
mwi,1993,2014392000
mwi,1994,2714458000
mwi,1995,2645921000
mwi,1996,3078744000
mwi,1997,3449381000
mwi,1998,3400685000
mwi,1999,5029547000
mwi,2000,8028999000
mwi,2001,13175489000
mwi,2002,23754467000
mwi,2003,28784850623.2974
mwi,2004,36549564420.5284
mwi,2005,41209616438.0685
mwi,2006,47079914232.05489
mwi,2007,56889678984.927
mwi,2008,157106818695.367
mwi,2009,213801170141.422
mwi,2010,243601937653.88297
mwi,2011,334319713956.87402
mwi,2012,377906566761.17102
mwi,2013,421543768837.66498
mwi,2014,389159463848.79102
mwi,2015,539752782107.05902
mwi,2016,764342460675.65796
mys,1960,417500000
mys,1961,625600000
mys,1962,671700000
mys,1963,874200000
mys,1964,950400000
mys,1965,1012600000
mys,1966,1425700000
mys,1967,1659300000
mys,1968,2109200000
mys,1969,2400400000
mys,1970,2852700000
mys,1971,3368800000
mys,1972,4300400000
mys,1973,6280500000
mys,1974,11498500000
mys,1975,13620300000
mys,1976,15816500000
mys,1977,19196000000
mys,1978,23295200000
mys,1979,27303200000
mys,1980,37035000000
mys,1981,47075500000
mys,1982,56928585714.2857
mys,1983,68522400000
mys,1984,82374400000
mys,1985,91881000000
mys,1986,101224300000
mys,1987,108402600000
mys,1988,119630200000
mys,1989,143339200000
mys,1990,86540700000
mys,1991,101490700000
mys,1992,172698100000
mys,1993,193725000000
mys,1994,219341300000
mys,1995,281887400000
mys,1996,361374919000
mys,1997,460324896310
mys,1998,459213887420
mys,1999,451464135000
mys,2000,493159806390
mys,2001,516638597000
mys,2002,550452049562.81995
mys,2003,585639871166.01001
mys,2004,604333466315.91003
mys,2005,639550235694.34998
mys,2006,683773464709.40002
mys,2007,728067589780.02002
mys,2008,853476966720.14001
mys,2009,934224705164.43005
mys,2010,1012756374572.97998
mys,2011,1134272669650.37988
mys,2012,1261145346184.15991
mys,2013,1409357312880.18994
mys,2014,1555168721655.05005
mys,2015,1675539295207.97998
mys,2016,1786620546391.07007
mys,2017,1898617341108.36011
mys,2018,2076411592158.97998
mys,2019,2171523745372.73999
mys,2020,2297631782641.18018
nam,1990,1185996000
nam,1991,1344349000
nam,1992,3576001000
nam,1993,4489617000
nam,1994,5606173000
nam,1995,7049144000
nam,1996,8345123000
nam,1997,8380826000
nam,1998,9205536000
nam,1999,10089777000
nam,2000,11595054000
nam,2001,13270641000
nam,2002,14616093193.4717
nam,2003,17117336385.16
nam,2004,20846238127.5
nam,2005,24556946325.01
nam,2006,28350484087.61
nam,2007,30415805957.58
nam,2008,31084317917.3549
nam,2009,33813009887.8933
nam,2010,42737572049.0672
nam,2011,46365412305.8485
nam,2012,53159953362.0834
nam,2013,62866770208.6521
nam,2014,77062172377.81139
nam,2015,83315554586.73421
nam,2016,95981778811.1109
nam,2017,105556796439.29201
nam,2018,113508701054.29601
nam,2019,127621928939.244
nam,2020,134933214907.755
ner,1962,3920000000
ner,1963,4710000000
ner,1964,5080000000
ner,1965,7610000000
ner,1966,11040000000
ner,1967,14860000000
ner,1968,16760200000
ner,1969,17029600000
ner,1970,8404400000
ner,1971,7414000000
ner,1972,7327000000
ner,1973,9174000000
ner,1974,13822000000
ner,1975,17059000000
ner,1976,16235000000
ner,1977,16262000000
ner,1978,42362000000
ner,1979,57914000000
ner,1980,84163999999.75
ner,1981,102290999999.67799
ner,1982,131051999999.74001
ner,1983,136932999999.881
ner,1984,130801000000
ner,1985,127866200000
ner,1986,133802100000
ner,1987,119606997048.92
ner,1988,119940900000
ner,1989,114365900000
ner,1990,109236200000
ner,1991,98030900000
ner,1992,93769600000
ner,1993,77856900000
ner,1994,97568800000
ner,1995,81240900000
ner,1996,89318800000
ner,1997,110055400000
ner,1998,113085800000
ner,1999,116643000000
ner,2000,117636400000
ner,2001,174145900000
ner,2002,147499200000
ner,2003,170044800000
ner,2004,193344081579
ner,2005,185251669248
ner,2006,114184710571
ner,2007,172312587610
ner,2008,179435049577
ner,2009,352360718887
ner,2010,400863324930
ner,2011,478729363758
ner,2012,515659584804
ner,2013,515151888370
ner,2014,597263004996
ner,2015,796123247072.99902
ner,2016,909517516907
ner,2017,1012768959206
ner,2018,1128382510748
ner,2019,990782217017
ner,2020,1240719168526
nga,1960,53500000
nga,1961,105600000
nga,1962,197400000
nga,1963,264300000
nga,1964,337400000
nga,1965,364300000
nga,1966,457000000
nga,1967,491200000
nga,1968,620600000
nga,1969,822500000
nga,1970,1141800000
nga,1971,1127000000
nga,1972,1273900000
nga,1973,1261000000
nga,1974,-314000000
nga,1975,1018100000
nga,1976,2940400000
nga,1977,5946400000
nga,1978,7781500000
nga,1979,8693400000
nga,1980,10731900000
nga,1981,15780800000
nga,1982,21526700000
nga,1983,27707800000
nga,1984,30470600000
nga,1985,31920000000
nga,1986,36459200000
nga,1987,40311000000
nga,1988,50751700000
nga,1989,46020600000
nga,1990,61664784000
nga,1991,70608700000
nga,1992,171071098279.03
nga,1993,280657570260.63
nga,1994,439113793948.78998
nga,1995,474361371713.40002
nga,1996,371079059646.96002
nga,1997,365870613639.28003
nga,1998,512490413639.84003
nga,1999,632010090507.91003
nga,2000,472011746963.29999
nga,2001,947610500859.91003
nga,2002,1393501100000
nga,2003,1853169980000
nga,2004,1365972362697.03003
nga,2005,1267298462000
nga,2006,918539300000
nga,2007,3749307774896.56982
nga,2008,6067763074726.64941
nga,2009,8828701595611.07031
nga,2010,9603538732859.40039
nga,2011,13514445955026.40039
nga,2012,14517852761740.5
nga,2013,17140533984324.5
nga,2014,18798434103586.69531
nga,2015,21330766174150.10156
nga,2016,26829891614943.5
nga,2017,25956121035475.10156
nga,2018,28453030546765.10156
nga,2019,36714883345000
nga,2020,41383172984532.60156
nic,1960,0.07906
nic,1961,0.08212
nic,1962,0.09652
nic,1963,0.10028
nic,1964,0.1169
nic,1965,0.14016
nic,1966,0.17858
nic,1967,0.2115
nic,1968,0.23478
nic,1969,0.25818
nic,1970,0.2717
nic,1971,0.2978
nic,1972,0.31018
nic,1973,0.39116
nic,1974,0.48566
nic,1975,0.54138
nic,1976,0.61808
nic,1977,0.74764
nic,1978,0.9772
nic,1979,1.5903
nic,1980,3.05806
nic,1981,3.13314
nic,1982,4.08012
nic,1983,7.3401
nic,1984,9.99747
nic,1985,21.04403
nic,1986,53.99
nic,1987,297.6038
nic,1988,50280
nic,1989,1432020
nic,1990,254651890
nic,1991,3652700000
nic,1992,22311500000
nic,1993,25770300000
nic,1994,28096100000
nic,1995,28417100000
nic,1996,25820460237.65
nic,1997,30619747514.07
nic,1998,36766245487.66
nic,1999,42771533252.42
nic,2000,46766280308.62
nic,2001,52116718575.03
nic,2002,54253008940.98
nic,2003,58028511324.34
nic,2004,60443180260.2202
nic,2005,65633006496.5708
nic,2006,69767526164.9583
nic,2007,78125402830.48109
nic,2008,84818054553.55809
nic,2009,84634562260.11038
nic,2010,89160894713.85271
nic,2011,96409294373.2276
nic,2012,110149536962.293
nic,2013,126076650806.489
nic,2014,136883236629.605
nic,2015,158044633799.936
nic,2016,180616395633.23495
nic,2017,198946084007.57697
nic,2018,195273121684.83496
nic,2019,168470110374.198
nic,2020,154784798741.57501
nld,2001,660165000000
nld,2002,712163700000
nld,2003,764076000000
nld,2004,833732000000
nld,2005,906870000000
nld,2006,959989000000
nld,2007,1129708000000
nld,2008,1165145000000
nld,2009,1279740000000
nld,2010,1378386000000
nld,2011,1440031485632.43994
nld,2012,1510803000000
nld,2013,1366521000000
nld,2014,1446979000000
nld,2015,1410447000000
nld,2016,1467496000000
nld,2017,1406545000000
nld,2018,1367407000000
nld,2019,1413039000000
nld,2020,1465779000000
nor,1960,18590000000
nor,1961,20210000000
nor,1962,21810000000
nor,1963,23110000000
nor,1964,24760000000
nor,1965,26360000000
nor,1966,29090000000
nor,1967,30810000000
nor,1968,34090000000
nor,1969,38620000000
nor,1970,44280000000
nor,1971,49940000000
nor,1972,56310000000
nor,1973,63500000000
nor,1974,70330000000
nor,1975,81220000000
nor,1976,94176000000
nor,1977,114309000000
nor,1978,125842000000
nor,1979,143370000000
nor,1980,161717000000
nor,1981,182484000000
nor,1982,204008000000
nor,1983,225762000000
nor,1984,263292000000
nor,1985,295866000000
nor,1986,341532000000
nor,1987,433823000000
nor,1988,446298000000
nor,1989,475590000000
nor,1990,487337000000
nor,1991,473642000000
nor,1992,499071000000
nor,1993,486629000000
nor,1994,505248000000
nor,1995,536900000000
nor,1996,634079000000
nor,1997,735464000000
nor,1998,903900000000
nor,1999,913788000000
nor,2000,1009853000000
nor,2001,1296210000000
nor,2002,1417130638523.41992
nor,2003,1497599932088.30005
nor,2004,1668017469583.21997
nor,2005,1909714308757.76001
nor,2006,2089862000000
nor,2007,2505630000000
nor,2008,2793780000000
nor,2009,2763442000000
nor,2010,2918910000000
nor,2011,3138366000000
nor,2012,3281059000000
nor,2013,3562832000000
nor,2014,3833080000000
nor,2015,4081279000000
nor,2016,4188565000000
nor,2017,4450941000000
nor,2018,4674686000000
nor,2019,4885273000000
nor,2020,5065246000000
npl,1960,40600000
npl,1961,44500000
npl,1962,54000000
npl,1963,40700000
npl,1964,34900000
npl,1965,83500000
npl,1966,160700000
npl,1967,169300000
npl,1968,-4000000
npl,1969,-5900000
npl,1970,72800000
npl,1971,287762403
npl,1972,388394309
npl,1973,540353190
npl,1974,938573390.53
npl,1975,1334339482.47
npl,1976,1462100000
npl,1977,1872200000
npl,1978,2584100000
npl,1979,3199500000
npl,1980,4049420367.28
npl,1981,4802622385.25
npl,1982,6013000000
npl,1983,8023500000
npl,1984,9566700000
npl,1985,12618400000
npl,1986,15191700000
npl,1987,16924700000
npl,1988,20710800000
npl,1989,25239700000
npl,1990,28916300000
npl,1991,34208700000
npl,1992,41204500000
npl,1993,49374610000
npl,1994,58867900000
npl,1995,74438300000
npl,1996,83858950000
npl,1997,95827449517.61
npl,1998,115285850000
npl,1999,132302249517.61
npl,2000,154717974596.5
npl,2001,188452700000
npl,2002,162750170000
npl,2003,194905351582.59
npl,2004,224945503618.70496
npl,2005,248879122000
npl,2006,291615334573
npl,2007,364061858623.77002
npl,2008,527019946447.854
npl,2009,682578839558.578
npl,2010,803389439321.5769
npl,2011,912182901744.33411
npl,2012,1042695578557.57996
npl,2013,1169684914199.26001
npl,2014,1387971758785.98999
npl,2015,1596671964056.13989
npl,2016,1936983976731.77002
npl,2017,2263959898040.33008
npl,2018,3072585728881.58008
npl,2019,3547143454090.72021
npl,2020,4152219674195.60938
nzl,1960,619300000
nzl,1961,661800000
nzl,1962,613000000
nzl,1963,650700000
nzl,1964,656700000
nzl,1965,731760000
nzl,1966,770760000
nzl,1967,827412482.75009
nzl,1968,797238568.45936
nzl,1969,877440000
nzl,1970,948885003.5245
nzl,1971,979563218.64027
nzl,1972,1180816791.38945
nzl,1973,1732758623.25082
nzl,1974,2232990654.49585
nzl,1975,2948364300.69734
nzl,1976,3668624722.42168
nzl,1977,4417767222.91283
nzl,1978,5415882342.56522
nzl,1979,6199228465.54357
nzl,1980,6852769808.65883
nzl,1981,7943251570.66066
nzl,1982,9173193131.70252
nzl,1983,9806935015.37735
nzl,1984,9384063750.20938
nzl,1985,14708116487.7888
nzl,1986,18379229078.51
nzl,1987,22053952046.23569
nzl,1988,53948490480.1846
nzl,1989,57667105178.1648
nzl,1990,58950686522.2865
nzl,1991,63365402926.8157
nzl,1992,69123368092.55299
nzl,1993,71556767820.1349
nzl,1994,78209822059.0865
nzl,1995,86125837077.2827
nzl,1996,92361784777.7767
nzl,1997,104286051963.222
nzl,1998,112023307772.354
nzl,1999,122884413460.13
nzl,2000,129403184098.215
nzl,2001,148858811283.172
nzl,2002,147545010904.241
nzl,2003,162291833401.24799
nzl,2004,180948966475.81799
nzl,2005,205875422759.82001
nzl,2006,230847509895.07501
nzl,2007,257824725352.09296
nzl,2008,284513034028.51599
nzl,2009,289524172786.29303
nzl,2010,306535658876.99298
nzl,2013,349087999999.99902
nzl,2014,365308000000
nzl,2015,388001095000
nzl,2016,415342313000
nzl,2017,435692932000
nzl,2018,458830824000
nzl,2019,489097895000
nzl,2020,544481997000
omn,1972,13454000
omn,1973,22333000
omn,1974,106688000
omn,1975,121600000
omn,1976,188705000
omn,1977,159902000
omn,1978,225759000
omn,1979,158687000
omn,1980,136136000
omn,1981,139830000
omn,1982,195866000
omn,1983,221926000
omn,1984,219303000
omn,1985,471717000
omn,1986,626866000
omn,1987,576795000
omn,1988,716028000
omn,1989,687849000
omn,1990,673890000
omn,1991,617850000
omn,1992,874355000
omn,1993,1092340000
omn,1994,1261477000
omn,1995,1360279000
omn,1996,1550165000
omn,1997,2025165000
omn,1998,2571201000
omn,1999,2568089000
omn,2000,2821962000
omn,2001,3231077000
omn,2002,3149117000
omn,2003,3182607000
omn,2004,3262225000
omn,2005,3317809000
omn,2006,3940998000
omn,2007,5272743236
omn,2008,6775527000
omn,2009,7435964416
omn,2010,8381172814
omn,2011,8914244147
omn,2012,10620246229
omn,2013,11073635050
omn,2014,12953046965
omn,2015,17342783447
omn,2016,17869218063
omn,2017,19310879823
omn,2018,20371525683.363
omn,2019,21427002907.884
pak,1960,6382000000
pak,1961,6838490493.00353
pak,1962,7523990493.00353
pak,1963,8776966743.01603
pak,1964,11011719124.016
pak,1965,12776980773.9625
pak,1966,15830933154.9626
pak,1967,16927576019.9642
pak,1968,18401661613.9389
pak,1969,19799009135.9186
pak,1970,22535495021.9546
pak,1971,25811792003.5574
pak,1972,30254967959.8893
pak,1973,32642014295.8702
pak,1974,32006458794.1852
pak,1975,41451637421.2333
pak,1976,54028755522.9985
pak,1977,66685844901.68
pak,1978,81976890717.22038
pak,1979,98834700289.45161
pak,1980,114387661795.25301
pak,1981,129616690186.218
pak,1982,160341607847.16101
pak,1983,183067288749.14001
pak,1984,209713557994.99097
pak,1985,245789548962.01501
pak,1986,285574246237.90002
pak,1987,330813100271.75
pak,1988,358745959704
pak,1989,395202491886.27197
pak,1990,435428192977.40002
pak,1991,520319839350.47998
pak,1992,673943982500
pak,1993,731780327196.28613
pak,1994,806240583763.20801
pak,1995,952053723139.02588
pak,1996,1152435778883.06006
pak,1997,1265549146433.73999
pak,1998,1377668451823.81006
pak,1999,1443555116974.82007
pak,2000,1591708503753.6499
pak,2001,1603350000000
pak,2002,1657079000000
pak,2003,1847095000000
pak,2004,2426497500000
pak,2005,3021284000000
pak,2006,3466918000000
pak,2007,4200836000000
pak,2008,5450198715415
pak,2009,6163829245041.13965
pak,2010,6866580466026
pak,2011,7805503077349.48047
pak,2012,9266383488261.41016
pak,2013,11083367080626
pak,2014,11950503677891
pak,2015,13382026726255
pak,2016,15222904623013
pak,2017,17215682605112
pak,2018,20045302725334
pak,2019,23242623629175
pak,2020,26104843892573
pan,1960,83100000
pan,1961,88200000
pan,1962,97000000
pan,1963,114400000
pan,1964,133600000
pan,1965,160100000
pan,1966,184200000
pan,1967,221500000
pan,1968,253200000
pan,1969,307300000
pan,1970,393200000
pan,1971,516000000
pan,1972,685000000
pan,1973,871700000
pan,1974,1235700000
pan,1975,1511400000
pan,1976,1621200000
pan,1977,1689400000
pan,1978,1710300000
pan,1979,2106100000
pan,1980,2489200000
pan,1981,3023300000
pan,1982,3221400000
pan,1983,3380700000
pan,1984,3629100000
pan,1985,3744700000
pan,1986,3855800000
pan,1987,3812600000
pan,1988,3220700000
pan,1989,3198100000
pan,1990,2798500000
pan,1991,3051868000
pan,1992,3680100000
pan,1993,4259573000
pan,1994,4791253000
pan,1995,5321274000
pan,1996,6137286649
pan,1997,6715438234
pan,1998,8559583665
pan,1999,10186678448
pan,2000,10956444250
pan,2001,11685591223
pan,2002,11174378192.12
pan,2003,11486773046.65
pan,2004,12808454886.22
pan,2005,13967456374.25
pan,2006,15529399014.986
pan,2007,17403676954.16
pan,2008,19800675592.328
pan,2009,20170013126.789
pan,2010,23495108360.62
pan,2011,28101708281.51
pan,2012,32270601884.28
pan,2013,28830509832.36
pan,2014,38667062847.51
pan,2015,42980465504.05
pan,2016,46412148277.15
pan,2017,51048362878.72
pan,2018,53566329521.46
pan,2019,53245741046.51
pan,2020,50622437207.66
per,1960,11.1
per,1961,12.4
per,1962,13.6
per,1963,15
per,1964,19
per,1965,25.1
per,1966,28.8
per,1967,32.9
per,1968,36.7
per,1969,40.1
per,1970,43.8
per,1971,55.1
per,1972,70.1
per,1973,94.5
per,1974,115.9
per,1975,162.8
per,1976,250.1
per,1977,339.8
per,1978,523.1
per,1979,604.4
per,1980,1020.2
per,1981,1998.1
per,1982,3291.1
per,1983,8717.3
per,1984,16844.8
per,1985,30973
per,1986,54720.8
per,1987,134821.2
per,1988,859234.7
per,1989,17040026.6
per,1990,987519700
per,1991,2544300000
per,1992,5028900000
per,1993,8947100000
per,1994,9588100000
per,1995,14024900000
per,1996,17181200000
per,1997,29783900000
per,1998,39868500000
per,1999,47716800000
per,2000,47578755000
per,2001,45547514790.4368
per,2002,44634827674.1203
per,2003,41111777970.598
per,2004,38104984819.0038
per,2005,43378864012.1113
per,2006,47706017920.7933
per,2007,60288504476.3059
per,2008,78406276821.4953
per,2009,83723181518.36798
per,2010,92239960356.1284
per,2011,106992643903.07201
per,2012,111969604218.03
per,2013,141296845681.36499
per,2014,169756275134.858
per,2015,200387079330.526
per,2016,211534460349.50601
per,2017,240871848781.147
per,2018,274342783277.30896
per,2019,290184463310.414
per,2020,369608883622.62097
phl,1960,2736000000
phl,1961,3728000000
phl,1962,4084000000
phl,1963,5117277999.92242
phl,1964,5905140499.95311
phl,1965,6271945000.00445
phl,1966,7111650000.0275
phl,1967,8756100000
phl,1968,9772399999.945
phl,1969,11394699999.945
phl,1970,12814400000
phl,1971,14341672444.4241
phl,1972,16504249502.5782
phl,1973,18645053581.2699
phl,1974,26145858720.2154
phl,1975,34340296595.9948
phl,1976,43547503814.5556
phl,1977,52255568521.4257
phl,1978,64964551883.7707
phl,1979,81378628023.79558
phl,1980,99053868250.2245
phl,1981,122143886782.453
phl,1982,150977325262.96301
phl,1983,198825500000
phl,1984,206640000000
phl,1985,200124100000
phl,1986,170651000000
phl,1987,148318000000
phl,1988,157547700000
phl,1989,191414600000
phl,1990,250273600000
phl,1991,243862500000
phl,1992,286820000000
phl,1993,669631000000
phl,1994,813417000000
phl,1995,1062383000000
phl,1996,1475199000000
phl,1997,1906047000000
phl,1998,1868448000000
phl,1999,1911822000000
phl,2000,2088817000000
phl,2001,2179917975973.58008
phl,2002,2313015578190.81006
phl,2003,2471307024886.16016
phl,2004,2764065828335.89014
phl,2005,2682547363731.41992
phl,2006,3025724221828.47998
phl,2007,3332339460356.58984
phl,2008,3663040636160.44971
phl,2009,3909932376663.12939
phl,2010,4432588432042.90039
phl,2011,5046406399880.09961
phl,2012,5375439665112.9502
phl,2013,5988691003047.19043
phl,2014,7052978632367.05957
phl,2015,7860174054035.87793
phl,2016,9199854112429.03906
phl,2017,10476875195488.09961
phl,2018,12034839343307.5
phl,2019,13318197764921.40039
phl,2020,13942931484877.19922
png,1973,115582000
png,1974,157651000
png,1975,134061000
png,1976,189353000
png,1977,197145000
png,1978,211597000
png,1979,267223000
png,1980,325739000
png,1981,397966811.86797
png,1982,455461000
png,1983,462829000
png,1984,507726000
png,1985,610778596.05139
png,1986,738383622.14533
png,1987,763473000
png,1988,894256000
png,1989,1023086000
png,1990,1098991000
png,1991,1354720000
png,1992,1518941000
png,1993,1631253000
png,1994,1765957000
png,1995,1806856000
png,1996,1911380000
png,1997,2363022000
png,1998,2755960000
png,1999,2796019000
png,2000,2740980000
png,2001,2508181757.62819
png,2002,3277341109.21
png,2003,3045732874.72
png,2004,3092349839.77042
png,2005,3355172140.11961
png,2006,3998897731.70743
png,2007,4220462198.42
png,2008,4880147703.88
png,2009,6665304652.90369
png,2010,6992866908.92
png,2011,6630337339.62
png,2012,9130573987.84
png,2013,12862206561.8
png,2014,15887910662.238
png,2015,18398520161.11
png,2016,22929019731.61
png,2017,22912496504.242
png,2018,21376506776.456
png,2019,22480375403.47
png,2020,25118093540.07
pol,1979,232000000
pol,1980,276000000
pol,1981,342390000
pol,1982,412710000
pol,1983,465200000
pol,1984,510480000
pol,1985,607030000
pol,1986,711640000
pol,1987,841050000
pol,1988,1234810000
pol,1989,3921830000
pol,1990,11540730000
pol,1991,29065500000
pol,1992,44762300000
pol,1993,64478300000
pol,1994,83906200000
