geo,time,it_mlt_main
ury,1965,142000
ury,1966,142000
ury,1967,142000
ury,1968,142000
ury,1969,142000
ury,1970,160000
ury,1971,160000
ury,1972,160000
ury,1973,160000
ury,1974,160000
ury,1975,187000
ury,1976,193000
ury,1977,202000
ury,1978,204000
ury,1979,212000
ury,1980,220000
ury,1981,226450
ury,1982,232904
ury,1983,247682
ury,1984,259644
ury,1985,288029
ury,1986,306926
ury,1987,311984
ury,1988,345390
ury,1989,375830
ury,1990,415403
ury,1991,451421
ury,1992,492108
ury,1993,530370
ury,1994,582149
ury,1995,621996
ury,1996,669032
ury,1997,761088
ury,1998,823501
ury,1999,896849
ury,2000,929141
ury,2001,950866
ury,2002,946533
ury,2003,938186
ury,2004,996701
ury,2005,1006001
ury,2006,986867
ury,2007,965216
ury,2008,959286
ury,2009,953655
ury,2010,962187
ury,2011,964859
ury,2012,1010953
ury,2013,1048445
ury,2014,1082903
ury,2015,1106431
ury,2016,1113566
ury,2017,1136977
ury,2018,1153533
ury,2019,1165373
ury,2020,1224600
usa,1960,49269000
usa,1961,49269000
usa,1962,49269000
usa,1963,49269000
usa,1964,49269000
usa,1965,58289000
usa,1966,58289000
usa,1967,58289000
usa,1968,58289000
usa,1969,58289000
usa,1970,69039000
usa,1971,69039000
usa,1972,69039000
usa,1973,69039000
usa,1974,69039000
usa,1975,80515000
usa,1976,82802000
usa,1977,85426000
usa,1978,88431000
usa,1979,91265000
usa,1980,94282000
usa,1981,105559222
usa,1982,107519214
usa,1983,110612689
usa,1984,112550739
usa,1985,115985813
usa,1986,118289121
usa,1987,122789249
usa,1988,127086765
usa,1989,131504568
usa,1990,136114201
usa,1991,139412884
usa,1992,143341581
usa,1993,148106159
usa,1994,153447946
usa,1995,159659000
usa,1996,166446000
usa,1997,173867000
usa,1998,179850000
usa,1999,189502000
usa,2000,192513000
usa,2001,191570800
usa,2002,189250143
usa,2003,182933281
usa,2004,177690711
usa,2005,175160940
usa,2006,167459899
usa,2007,158418151
usa,2008,162763000
usa,2009,152873000
usa,2010,149652000
usa,2011,143319000
usa,2012,138595000
usa,2013,133233000
usa,2014,128495000
usa,2015,124848000
usa,2016,121343000
usa,2017,116297000
usa,2018,110333000
usa,2019,106630000
usa,2020,101526000
uzb,1975,350000
uzb,1976,390000
uzb,1977,460000
uzb,1978,500000
uzb,1979,550000
uzb,1980,580000
uzb,1981,660000
uzb,1982,720000
uzb,1983,780000
uzb,1984,850000
uzb,1985,930000
uzb,1986,1010000
uzb,1987,1100000
uzb,1988,1200000
uzb,1989,1350000
uzb,1990,1402844
uzb,1991,1458455
uzb,1992,1528900
uzb,1993,1543300
uzb,1994,1557100
uzb,1995,1544200
uzb,1996,1531300
uzb,1997,1541000
uzb,1998,1536700
uzb,1999,1599380
uzb,2000,1655044
uzb,2001,1662963
uzb,2002,1681127
uzb,2003,1717068
uzb,2004,1750400
uzb,2005,1793500
uzb,2006,1841870
uzb,2007,1822146
uzb,2008,1849563
uzb,2009,1856592
uzb,2010,1892164
uzb,2011,1927735
uzb,2012,1980038
uzb,2013,2000000
uzb,2014,2507711
uzb,2015,2816611
uzb,2016,3412921
uzb,2017,3444330
uzb,2018,3460258
uzb,2019,3553310
uzb,2020,3550069
vct,1970,1600
vct,1971,1600
vct,1972,1600
vct,1973,1600
vct,1974,1600
vct,1975,3170
vct,1976,3330
vct,1977,3480
vct,1978,3550
vct,1979,3550
vct,1980,3550
vct,1981,3721
vct,1982,3808
vct,1983,3900
vct,1984,3941
vct,1985,5419
vct,1986,6000
vct,1987,7000
vct,1988,8000
vct,1989,9024
vct,1990,13118
vct,1991,14632
vct,1992,15606
vct,1993,16476
vct,1994,17176
vct,1995,18236
vct,1996,19351
vct,1997,20498
vct,1998,21045
vct,1999,23631
vct,2000,24906
vct,2001,26078
vct,2002,27323
vct,2003,21190
vct,2004,19022
vct,2005,22505
vct,2006,22640
vct,2007,22927
vct,2008,22777
vct,2009,23019
vct,2010,21703
vct,2011,22723
vct,2012,19379
vct,2013,19069
vct,2014,23903
vct,2015,24865
vct,2016,20550
vct,2017,20092
vct,2018,19907
vct,2019,17892
vct,2020,12483
ven,1960,125000
ven,1961,125000
ven,1962,125000
ven,1963,125000
ven,1964,125000
ven,1965,178000
ven,1966,178000
ven,1967,178000
ven,1968,178000
ven,1969,178000
ven,1970,279000
ven,1971,279000
ven,1972,279000
ven,1973,279000
ven,1974,279000
ven,1975,501000
ven,1976,578000
ven,1977,617000
ven,1978,658000
ven,1979,701000
ven,1980,800000
ven,1981,859739
ven,1982,956038
ven,1983,1021133
ven,1984,1096745
ven,1985,1213519
ven,1986,1321772
ven,1987,1401733
ven,1988,1457771
ven,1989,1465169
ven,1990,1487710
ven,1991,1598947
ven,1992,1831670
ven,1993,2082846
ven,1994,2334218
ven,1995,2463165
ven,1996,2666845
ven,1997,2803977
ven,1998,2592317
ven,1999,2550789
ven,2000,2535966
ven,2001,2704921
ven,2002,2841771
ven,2003,2956185
ven,2004,3346462
ven,2005,3650501
ven,2006,4216794
ven,2007,5195071
ven,2008,6417775
ven,2009,6866686
ven,2010,7082888
ven,2011,7332413
ven,2012,7648753
ven,2013,7773777
ven,2014,7808524
ven,2015,7780096
ven,2016,7660417
ven,2017,5928714
ven,2018,5547291
ven,2019,5351312
ven,2020,5251182
vgb,1970,800
vgb,1971,800
vgb,1972,800
vgb,1973,800
vgb,1974,800
vgb,1975,1520
vgb,1976,1430
vgb,1977,1590
vgb,1978,1730
vgb,1979,1780
vgb,1980,1840
vgb,1984,2259
vgb,1985,2597
vgb,1986,2642
vgb,1987,3501
vgb,1988,4570
vgb,1989,5478
vgb,1990,6478
vgb,1991,7361
vgb,1992,7700
vgb,1993,8029
vgb,1994,8758
vgb,1995,9400
vgb,1996,9620
vgb,1997,9800
vgb,1998,10000
vgb,1999,10200
vgb,2000,10400
vgb,2001,10500
vgb,2002,11705
vgb,2003,15813
vgb,2004,17347
vgb,2005,15764
vgb,2006,15383
vgb,2007,14753
vgb,2008,14231
vgb,2009,13567
vgb,2010,12757
vgb,2011,12514
vgb,2012,12268
vgb,2013,12080
vgb,2014,11849
vgb,2015,11754
vgb,2016,11167
vgb,2017,9544
vgb,2018,6264
vgb,2019,7311
vgb,2020,7000
vir,1981,29000
vir,1982,29569
vir,1983,29954
vir,1984,37227
vir,1985,39000
vir,1986,41000
vir,1987,42012
vir,1988,44937
vir,1989,46378
vir,1990,47179
vir,1991,51104
vir,1992,54142
vir,1993,56721
vir,1994,59012
vir,1995,58319
vir,1996,59470
vir,1997,62140
vir,1998,64851
vir,1999,67229
vir,2000,68283
vir,2001,69400
vir,2002,69369
vir,2003,69691
vir,2004,70888
vir,2005,71700
vir,2006,72500
vir,2007,73400
vir,2008,74200
vir,2009,75000
vir,2010,75800
vir,2013,76000
vir,2014,76100
vir,2015,76000
vir,2019,76000
vir,2020,76000
vnm,1960,7217
vnm,1961,7217
vnm,1962,7217
vnm,1963,7217
vnm,1964,7217
vnm,1966,7217
vnm,1967,7217
vnm,1968,7217
vnm,1969,7217
vnm,1971,7217
vnm,1972,7217
vnm,1973,7217
vnm,1974,7217
vnm,1982,65000
vnm,1983,68000
vnm,1984,70000
vnm,1985,72000
vnm,1986,76000
vnm,1987,77000
vnm,1988,78000
vnm,1989,80000
vnm,1990,98536
vnm,1991,137135
vnm,1992,152727
vnm,1993,260000
vnm,1994,442000
vnm,1995,775000
vnm,1996,1186367
vnm,1997,1332909
vnm,1998,1743567
vnm,1999,2105891
vnm,2000,2542718
vnm,2001,3049925
vnm,2002,3929140
vnm,2003,4402000
vnm,2004,10124899
vnm,2006,8567520
vnm,2007,11165617
vnm,2008,14767629
vnm,2009,17427365
vnm,2010,14374438
vnm,2011,10174849
vnm,2012,9556089
vnm,2013,6725329
vnm,2014,6725329
vnm,2015,7324947
vnm,2016,5598017
vnm,2017,4385427
vnm,2018,4296301
vnm,2019,3658005
vnm,2020,3205775
vut,1970,500
vut,1971,500
vut,1972,500
vut,1973,500
vut,1974,500
vut,1975,1010
vut,1976,1070
vut,1977,1100
vut,1978,1230
vut,1982,1590
vut,1983,1733
vut,1984,1787
vut,1985,1567
vut,1986,2047
vut,1987,2200
vut,1988,2300
vut,1989,2400
vut,1990,2600
vut,1991,3047
vut,1992,3565
vut,1993,4078
vut,1994,4414
vut,1995,4215
vut,1996,4470
vut,1997,4800
vut,1998,5170
vut,1999,5500
vut,2000,6640
vut,2001,6762
vut,2002,6611
vut,2003,6540
vut,2004,6759
vut,2005,6964
vut,2006,7500
vut,2007,8820
vut,2008,10400
vut,2009,7219
vut,2010,7111
vut,2011,5873
vut,2012,4848
vut,2013,5497
vut,2014,5727
vut,2015,4797
vut,2016,4555
vut,2017,4511
vut,2018,4154
vut,2019,3809
vut,2020,3472
wsm,1981,3472
wsm,1982,3550
wsm,1983,3600
wsm,1984,3650
wsm,1985,3700
wsm,1986,3750
wsm,1987,3800
wsm,1988,3950
wsm,1989,4000
wsm,1990,4100
wsm,1991,4167
wsm,1992,6500
wsm,1993,7100
wsm,1994,7400
wsm,1995,7800
wsm,1996,8251
wsm,1997,8451
wsm,1998,8480
wsm,1999,8500
wsm,2000,8520
wsm,2001,9670
wsm,2002,11786
wsm,2003,13287
wsm,2004,16393.5
wsm,2005,19500
wsm,2010,8000
wsm,2012,8270
wsm,2013,8382
wsm,2014,11778
wsm,2015,11453
wsm,2016,9679
wsm,2017,8454
wsm,2019,6000
wsm,2020,6000
yem,1980,16960
yem,1981,24171
yem,1982,38809
yem,1983,49879
yem,1984,57989
yem,1985,67486
yem,1986,74432
yem,1987,81172
yem,1988,87300
yem,1989,92800
yem,1990,124516
yem,1991,130943
yem,1992,143382
yem,1993,161112
yem,1994,172933
yem,1995,186659
yem,1996,204702
yem,1997,220275
yem,1998,249515
yem,1999,284296
yem,2000,346709
yem,2001,422228
yem,2002,542204
yem,2003,693884
yem,2004,798000
yem,2005,901385
yem,2006,968328
yem,2007,1022000
yem,2008,961000
yem,2009,997000
yem,2010,1046263
yem,2011,1075000
yem,2012,1104000
yem,2013,1143000
yem,2014,1168600
yem,2015,1142227
yem,2016,1165828
yem,2017,1190000
yem,2019,1240000
yem,2020,1240000
zaf,1960,650013
zaf,1961,650013
zaf,1962,650013
zaf,1963,650013
zaf,1964,650013
zaf,1965,755000
zaf,1966,755000
zaf,1967,755000
zaf,1968,755000
zaf,1969,755000
zaf,1970,916000
zaf,1971,916000
zaf,1972,916000
zaf,1973,916000
zaf,1974,916000
zaf,1975,1156000
zaf,1976,1229000
zaf,1977,1310000
zaf,1978,1398000
zaf,1979,1508000
zaf,1980,1632000
zaf,1981,1788610
zaf,1982,1936620
zaf,1983,2071817
zaf,1984,2152959
zaf,1985,2297773
zaf,1986,2532680
zaf,1987,2668589
zaf,1988,2866024
zaf,1989,3080333
zaf,1990,3315022
zaf,1991,3434788
zaf,1992,3458126
zaf,1993,3593851
zaf,1994,3775355
zaf,1995,4002180
zaf,1996,4258639
zaf,1997,4645065
zaf,1998,5075417
zaf,1999,5492838
zaf,2000,4961743
zaf,2001,4924458
zaf,2002,4917000
zaf,2003,4910000
zaf,2004,4903000
zaf,2005,4896000
zaf,2006,4889000
zaf,2007,4882000
zaf,2008,4875000
zaf,2009,4868000
zaf,2010,4861000
zaf,2011,4854000
zaf,2012,4847000
zaf,2013,3875582
zaf,2014,3647770
zaf,2015,4131055
zaf,2016,4522850
zaf,2017,4810074
zaf,2018,3345440
zaf,2019,2024730
zaf,2020,2098802
zmb,1960,15000
zmb,1961,15000
zmb,1962,15000
zmb,1963,15000
zmb,1964,15000
zmb,1965,17100
zmb,1966,17100
zmb,1967,17100
zmb,1968,17100
zmb,1969,17100
zmb,1970,23200
zmb,1971,23200
zmb,1972,23200
zmb,1973,23200
zmb,1974,23200
zmb,1975,28400
zmb,1976,28200
zmb,1977,29500
zmb,1978,30000
zmb,1979,30698
zmb,1980,32659
zmb,1981,34927
zmb,1982,36330
zmb,1983,37493
zmb,1984,41819
zmb,1985,43772
zmb,1986,47164
zmb,1987,50919
zmb,1988,58492
zmb,1989,65750
zmb,1990,65057
zmb,1991,68935
zmb,1992,75880
zmb,1993,77966
zmb,1994,79786
zmb,1995,76769
zmb,1996,77935
zmb,1997,77377
zmb,1998,77700
zmb,1999,83084
zmb,2000,83326
zmb,2001,85662
zmb,2002,87674
zmb,2003,88426
zmb,2004,91719
zmb,2005,94665
zmb,2006,93427
zmb,2007,91789
zmb,2008,90600
zmb,2009,90341
zmb,2010,118388
zmb,2011,85727
zmb,2012,82542
zmb,2013,115762
zmb,2014,114420
zmb,2015,116165
zmb,2016,101407
zmb,2017,101444
zmb,2018,100444
zmb,2019,96719
zmb,2020,71844
zwe,1960,55000
zwe,1961,55000
zwe,1962,55000
zwe,1963,55000
zwe,1964,55000
zwe,1965,65000
zwe,1966,65000
zwe,1967,65000
zwe,1968,65000
zwe,1969,65000
zwe,1970,75000
zwe,1971,75000
zwe,1972,75000
zwe,1973,75000
zwe,1974,75000
zwe,1975,81672
zwe,1976,84681
zwe,1977,86228
zwe,1978,90675
zwe,1979,92987
zwe,1980,95615
zwe,1981,97039
zwe,1982,98732
zwe,1983,103052
zwe,1984,103840
zwe,1985,104637
zwe,1986,108098
zwe,1987,114235
zwe,1988,116058
zwe,1989,121355
zwe,1990,123665
zwe,1991,126086
zwe,1992,127072
zwe,1993,128069
zwe,1994,134812
zwe,1995,152473
zwe,1996,174985
zwe,1997,211672
zwe,1998,236530
zwe,1999,238956
zwe,2000,249400
zwe,2001,253738
zwe,2002,287854
zwe,2003,300921
zwe,2004,317000
zwe,2005,328000
zwe,2006,335561
zwe,2007,345000
zwe,2008,348000
zwe,2009,385116
zwe,2010,379000
zwe,2011,356000
zwe,2012,301650
zwe,2013,304162
zwe,2014,329475
zwe,2015,333702
zwe,2016,305720
zwe,2017,264150
zwe,2018,268849
zwe,2019,265734
zwe,2020,252067
