geo,time,fm_ast_nfrg_cn
brb,1992,-82605000
brb,1993,-39527866.8
brb,1994,99319971.2908
brb,1995,153272512.9351
brb,1996,367039988.67848
brb,1997,285483165.578
brb,1998,163580493.40434
brb,1999,216048881.38094
brb,2000,530486979.09342
brb,2001,1545178626.40942
brb,2002,1763039323.63178
brb,2003,2031267917.00113
brb,2004,1708407957.69608
brb,2005,1906260845.2677
brb,2006,1821632241.30688
brb,2007,3065569104.31791
brb,2008,1920403454.75066
brb,2009,1773433266.43016
brb,2012,1352213189.17798
brb,2013,1582927475.76412
brb,2014,1795958205.03727
brb,2015,2047896166.95034
brb,2016,1877370057.43518
brb,2017,1753395233.34622
brb,2018,1338891471.32397
brb,2019,1679338318.03596
brn,1999,3980206190.94638
brn,2000,6194184891.34645
brn,2001,5462479190.88689
brn,2002,5112082381.60505
brn,2003,6124576608.61366
brn,2004,7889864870.41879
brn,2005,8623391070.7124
brn,2006,7630199897.49761
brn,2007,8141903970.32277
brn,2008,10547552447.077
brn,2009,8577447662.63544
brn,2010,10932205342.4036
brn,2011,15592984836.8794
brn,2012,14859704173.1749
brn,2013,14047522462.2705
brn,2014,13070612212.9529
brn,2015,11211932418.8642
brn,2016,13404828948.4246
brn,2017,13250407925.5077
brn,2018,13599631474.7828
brn,2019,14324879056.6969
brn,2020,13317288427.1519
btn,1983,345700000
btn,1984,490200000
btn,1985,595400000
btn,1986,700100000
btn,1987,1076900000
btn,1988,1384400000
btn,1989,1446200000
btn,1990,1487500000
btn,1991,2479900000
btn,1992,1882600000
btn,1993,2811200000
btn,1994,3194900000
btn,1995,4432132111.22302
btn,1996,6583954796.32487
btn,1997,7345625042.83298
btn,1998,10847826829.8986
btn,1999,12905101951.3622
btn,2000,15078094850.4259
btn,2001,14641966354.9594
btn,2002,16952450625.9232
btn,2003,16736835734.7644
btn,2004,17270922950.9011
btn,2005,20955216167.4441
btn,2006,23939401875.3275
btn,2007,25145222580.4535
btn,2008,32790046741.5073
btn,2009,35392695546.7032
btn,2010,38496831224.7578
btn,2011,35247074966.3261
btn,2012,31919360466.97409
btn,2013,47096010664.6278
btn,2014,64618142057.0826
btn,2015,61738905436.4808
btn,2016,68485978498.4806
btn,2017,62140965486.3004
btn,2018,60262247375.6426
btn,2019,71016615010.5298
btn,2020,100638936137.77699
bwa,1976,64697425.56524
bwa,1977,83144778.55307
bwa,1978,124629173.16788
bwa,1979,212490453.19046
bwa,1980,254463354.37655
bwa,1981,217747336.7368
bwa,1982,312524066.20967
bwa,1983,452085751.68003
bwa,1984,725444169.57878
bwa,1985,1660461102.0533
bwa,1986,2207388989.52591
bwa,1987,3160503536.40207
bwa,1988,4390257617.11189
bwa,1989,5233569361.16832
bwa,1990,6343986119.38623
bwa,1991,7812891547.15026
bwa,1992,8663851852.85489
bwa,1993,10523865294.4858
bwa,1994,10673399013.9276
bwa,1995,12212950283.0034
bwa,1996,18657737582.5812
bwa,1997,22321156416.90829
bwa,1998,27747338735.0714
bwa,1999,30051340087.9206
bwa,2000,35110560085.8291
bwa,2001,42998797350.0632
bwa,2002,31024764552.1016
bwa,2003,24925324281.0707
bwa,2004,25239723549.34389
bwa,2005,35868772363.7315
bwa,2006,48772742103.1955
bwa,2007,60544629603.2645
bwa,2008,72780064275.78059
bwa,2009,59270634844.7704
bwa,2010,52550355790.4382
bwa,2011,63609741833.3193
bwa,2012,63682285604.092
bwa,2013,71941166937.22189
bwa,2014,83252584037.91638
bwa,2015,91045485610.96111
bwa,2016,82237607399.4689
bwa,2017,80945520645.34309
bwa,2018,80128056472.755
bwa,2019,73712547295.6293
bwa,2020,62950792526.1098
caf,1960,-40000000
caf,1961,-750000000
caf,1962,-170000000
caf,1963,320000000
caf,1964,1410000000
caf,1965,1940000000
caf,1966,1362000000
caf,1967,674000000
caf,1968,1144530618.94885
caf,1969,-524800946.55765
caf,1970,439575310.9331
caf,1971,-218120670.007
caf,1972,457564249.925
caf,1973,78462196.57213
caf,1974,-5358349824.11187
caf,1975,-5732628922.29796
caf,1976,-797939219.99253
caf,1977,-810655412.18195
caf,1978,-3435320799.92412
caf,1979,1969665506.6453
caf,1980,2510352416.12654
caf,1981,4124135109.03378
caf,1982,-210590805.09935
caf,1983,1346957720.7113
caf,1984,7498647044.30147
caf,1985,8020913966.01891
caf,1986,11158674049.2615
caf,1987,15941971530.5078
caf,1988,13966112416.5235
caf,1989,19517834939.8475
caf,1990,18942591555.2264
caf,1991,13570490112.8352
caf,1992,12628494410.3276
caf,1993,20253498065.1262
caf,1994,84723328564.2608
caf,1995,91851971879.4897
caf,1996,100614026259.869
caf,1997,89090646494.3201
caf,1998,65032334281.1773
caf,1999,68088307796.3745
caf,2000,70942094925.4124
caf,2001,56159530096.1164
caf,2002,49258363762.8685
caf,2003,41490342973.4915
caf,2004,43838029035.0591
caf,2005,50119102842.5216
caf,2006,37338605719.6512
caf,2007,25740659745.3746
caf,2008,24400060943.2253
caf,2009,28663746750.8046
caf,2010,10567963014.045
caf,2011,13326314519.0598
caf,2012,-11407543409.0054
caf,2013,8614082461.71991
caf,2014,51722910236.1268
caf,2015,42224580563.6353
caf,2016,53726801163.31609
caf,2017,103680099799.034
caf,2018,76266705631.08591
caf,2019,90230784343.45779
can,1960,127609919.69557
can,1961,198946875.56651
can,1962,-157815179.71303
can,1963,444784900.06322
can,1964,1078075499.59042
can,1965,763904999.2667
can,1966,1520051785.06548
can,1967,1744321233.53168
can,1968,1883211359.57259
can,1969,2729894951.00902
can,1970,3119228926.28708
can,1971,1673489269.32368
can,1972,1283403142.4478
can,1973,2057151492.86134
can,1974,3372317631.99777
can,1975,3603162970.23549
can,1976,5076078578.83146
can,1977,3657500849.60256
can,1978,874968244.91352
can,1979,-3525292060.96584
can,1980,-5378782480.46498
can,1981,-24008469355.3525
can,1982,-20248922157.0962
can,1983,-22582484476.96289
can,1984,-24412162699.9695
can,1985,-25278137382.87609
can,1986,-19584979773.4488
can,1987,-21021790938.4588
can,1988,-19319822074.9582
can,1989,-16457261941.4234
can,1990,-19180296375.3643
can,1991,-25096862321.1161
can,1992,-23699064859.5
can,1993,-23351657629.7499
can,1994,-25873984187.3297
can,1995,-5849208000.29652
can,1996,-9262585744.15793
can,1997,-29137501634.2671
can,1998,-29011655225.8925
can,1999,-7087900148.25095
can,2000,4366603613.61769
can,2001,5408650000
can,2002,4899535000
can,2003,5288051000
can,2004,5092942000
can,2005,6576969000
can,2006,10228198000
can,2007,8260995000
can,2008,11252023000
che,1960,10069999999.9843
che,1961,10862999999.9963
che,1962,11308000000.01
che,1963,12147000000.0158
che,1964,13365000000.0354
che,1965,14520000000.0351
che,1966,16780000000.0058
che,1967,17709000000.0139
che,1968,22935999999.9197
che,1969,25318999999.9807
che,1970,32172699999.9807
che,1971,40712700000.10329
che,1972,45574000000
che,1973,44984500000
che,1974,38380000000
che,1975,52853100000
che,1976,58531300000
che,1977,61660200000
che,1978,67843700000
che,1979,69146700000
che,1980,69611645862.5024
che,1981,57455151205.7219
che,1982,69446552559.5844
che,1983,74631321483.52979
che,1984,84315814061.64798
che,1985,95300833842.14548
che,1986,102752139716.979
che,1987,111313493649.073
che,1988,104793524496.54401
che,1989,86276377424.8372
che,1990,74727414403.39929
che,1991,73770082927.1053
che,1992,85133483460
che,1993,97763278904.2245
che,1994,81988075288.7388
che,1995,87941001768.05049
che,1996,116349071320.38699
che,1997,135168475363.72
che,1998,164064852221.72501
che,1999,180637122315.93497
che,2000,130206805466.76199
che,2001,139287812167.73801
che,2002,167074559571.32501
che,2003,171857167424.69601
che,2004,166444270003.715
che,2005,184469447352.93896
che,2006,193207131157.14801
che,2007,181613831407.039
che,2008,203322159407.67496
che,2009,150221392875.94299
che,2010,217678766713.75
che,2011,239946054198.54697
che,2012,336924192094.039
che,2013,411608016719.44098
che,2014,463184792331.07898
che,2015,453304475386.95203
che,2016,506308275892.672
chl,1960,0
chl,1961,-173000
chl,1962,-376000
chl,1963,-528000
chl,1964,-641000
chl,1965,-628000
chl,1966,-282000
chl,1967,-521000
chl,1968,285146.7
chl,1969,2176239.8
chl,1970,4207513.59999
chl,1971,559173.00721
chl,1972,-9500000
chl,1973,-219900000
chl,1974,-1343900000
chl,1975,-8722200000
chl,1976,-3430000000
chl,1977,-18100000000
chl,1978,-688000000
chl,1979,10956100000
chl,1980,469700000
chl,1981,-109079000000
chl,1982,-342262685000
chl,1983,-511699463001.62897
chl,1984,-974470140001.51282
chl,1985,-1410075500000
chl,1986,-1686189854000.47998
chl,1987,-1822155230000.6897
chl,1988,-1283049990000
chl,1989,-720008961000.37805
chl,1990,263207476000
chl,1991,1071869102000
chl,1992,1684734371000
chl,1993,2229715614000
chl,1994,3341683780000
chl,1995,4375914501000
chl,1996,5939613412000
chl,1997,6695916129012.96973
chl,1998,6375874326567.91016
chl,1999,8726651499884.33887
chl,2000,8873477847648.25
chl,2001,10709396844423.69922
chl,2002,10041738690381
chl,2003,7611773202993.55859
chl,2004,7242096540832.81934
chl,2005,6938818936423.42969
chl,2006,9352016866671.24023
chl,2007,8386991271537.19043
chl,2008,11083500660213.30078
chl,2009,8529006402958.29004
chl,2010,8054515082856.63867
chl,2011,14873084181706
chl,2012,13929058252852
chl,2013,15779466943865.19922
chl,2014,19484328212836.5
chl,2015,20951877684387
chl,2016,21454533164190.89453
chl,2017,16417123910842.59961
chl,2018,17128571245830.09961
chl,2019,20259307426017.80078
chl,2020,26140712389990.89453
chn,1977,2410000000
chn,1978,540000000
chn,1979,-1640000000
chn,1980,-2780000000
chn,1981,2670000000
chn,1982,16140000000
chn,1983,23950000000
chn,1984,27030000000
chn,1985,42319460033.1689
chn,1986,40736500258.1312
chn,1987,65750416125.378
chn,1988,76028481157.20659
chn,1989,88914183746.3784
chn,1990,169225507935.77399
chn,1991,251975289978.845
chn,1992,278217289289.74799
chn,1993,220401497753.60001
chn,1994,503529624175.42401
chn,1995,635576760279.92297
chn,1996,917462486813.67004
chn,1997,1363426584028.47998
chn,1998,1501439703394.84009
chn,1999,1700128076658.13989
chn,2000,2009880181326.9895
chn,2001,2640020876761.7998
chn,2002,3171969252920.62939
chn,2003,3770379113873.52002
chn,2004,5531946294215.64941
chn,2005,7566930631642.25
chn,2006,10083673213719.30078
chn,2007,13772357595305.30078
chn,2008,17894568175771.80078
chn,2009,19561154196756
chn,2010,22533204440890
chn,2011,25096827157120.10156
chn,2012,25817519252636.19922
chn,2013,28032948921821.80078
chn,2014,28777073024435.19922
chn,2015,28001073354272.80078
chn,2016,26329449663897.19922
chn,2017,25263930561710
chn,2018,25506987279521.60156
chn,2019,26392404962887.5
chn,2020,26886430520561.89453
civ,1962,6190000000
civ,1963,10280000000
civ,1964,14380000000
civ,1965,18420000000
civ,1966,22290000000
civ,1967,18080000000
civ,1968,26080000000
civ,1969,33060000000
civ,1970,45165893304.9936
civ,1971,38113086624.4125
civ,1972,16165863719.412
civ,1973,13571468955.9039
civ,1974,25571169893.4342
civ,1975,-1472794448.78136
civ,1976,-6698669714.07861
civ,1977,31986262580.2094
civ,1978,35041679200.0759
civ,1979,-48753107242.8459
civ,1980,-231931375371.42999
civ,1981,-396525537769.37506
civ,1982,-427249627947.08093
civ,1983,-636545945312.59497
civ,1984,-516480193037.62299
civ,1985,-360910924408.64496
civ,1986,-357591498531.26898
civ,1987,-398501646961.90894
civ,1988,-503680385863.09106
civ,1989,-501234709015.76703
civ,1990,-509076983360.31
civ,1991,-487581425888.30707
civ,1992,-525632684317.90002
civ,1993,-530318220426.44495
civ,1994,-101049602980.562
civ,1995,30504396492.3759
civ,1996,33855032495.92
civ,1997,69908028860.63451
civ,1998,83588130261.8125
civ,1999,-9055603023.71747
civ,2000,39101212260.2049
civ,2001,298006300995.54401
civ,2002,909769929424.25793
civ,2003,470624232400.18298
civ,2004,700789423307.521
civ,2005,723514664408.4259
civ,2006,854495089834.16003
civ,2007,1023379107200.53003
civ,2008,1000248851479.38
civ,2009,1111897007264.92993
civ,2010,1345336769829.05005
civ,2011,1688305955190.18994
civ,2012,1522569532293.3501
civ,2013,1454851169128.12988
civ,2014,1697083358110.76001
civ,2015,1802697719799.59009
civ,2016,1701387456214.56006
civ,2017,1795356970203.80005
civ,2018,2018021974779.33008
civ,2019,2502078310276.12939
civ,2020,3219895958729.97021
cmr,1960,3560000000
cmr,1961,3420000000
cmr,1962,5710000000
cmr,1963,5540000000
cmr,1964,7020000000
cmr,1965,5120000000
cmr,1966,7597000000
cmr,1967,4073000000
cmr,1968,7826132499.9975
cmr,1969,11945815649.9946
cmr,1970,17745350120.6997
cmr,1971,14782040907.4489
cmr,1972,3916183959.43569
cmr,1973,8656105828.28662
cmr,1974,8797101708.34589
cmr,1975,-4838748633.35141
cmr,1976,-3128615255.0852
cmr,1977,-7135883858.1195
cmr,1978,-22592049166.9191
cmr,1979,-701138698.3562
cmr,1980,-20041627583.9002
cmr,1981,23497957844.5829
cmr,1982,-31418888591.3044
cmr,1983,34215371835.366
cmr,1984,103459264688.12
cmr,1985,135355725240.495
cmr,1986,-44008414277.3025
cmr,1987,-21578705318.4
cmr,1988,-216251005119.29999
cmr,1989,-203479236054.07999
cmr,1990,-193812571125.03
cmr,1991,-195920432770.63901
cmr,1992,-185959056585.93701
cmr,1993,-235407123673.10901
cmr,1994,-323601769485.48901
cmr,1995,-350212977308.13397
cmr,1996,-313453334273.896
cmr,1997,-218281989802.397
cmr,1998,-226110518334.02399
cmr,1999,-221466710297.43201
cmr,2000,-22147591742.5038
cmr,2001,108930732293.054
cmr,2002,282789915313.44
cmr,2003,242040817172.582
cmr,2004,339766104712.138
cmr,2005,479286177441.48798
cmr,2006,1015608011380.76001
cmr,2007,1503507777414.23999
cmr,2008,1736278774698.36011
cmr,2009,1780780099430.55005
cmr,2010,1849444113476.91992
cmr,2011,1629622959077.12012
cmr,2012,1541396701229.54004
cmr,2013,1552982122117.69995
cmr,2014,1669822740698.62012
cmr,2015,2204033218647.08008
cmr,2016,1718376444753.43994
cmr,2017,2003994058980.6001
cmr,2018,2071811741679.93994
cod,1963,0.00002
cod,1964,0.00004
cod,1965,0.00002
cod,1966,0.00003
cod,1967,0.0002
cod,1968,0.00028
cod,1969,0.00038
cod,1970,0.00037
cod,1971,0.00028
cod,1972,0.00028
cod,1973,0.00037
cod,1974,0.00023
cod,1975,-0.00017
cod,1976,-0.00017
cod,1977,-0.00024
cod,1978,-0.00022
cod,1979,-0.00015
cod,1980,-0.00021
cod,1981,-0.00255
cod,1982,-0.00707
cod,1983,-0.42717
cod,1984,-0.09752
cod,1985,-0.24355
cod,1986,-0.18114
cod,1987,-0.30765
cod,1988,-0.6539
cod,1989,-0.5626
cod,1990,-2.69623
cod,1991,-108.63502
cod,1992,-3453.88421
cod,1993,-175045.21126
cod,1994,-17888817.94187
cod,1995,-88063729.03625
cod,2000,-10880307633
cod,2001,-167732424170.543
cod,2002,-272876535249.216
cod,2003,-303454067690.52893
cod,2004,-342509509729.26099
cod,2005,-327120920333.63202
cod,2006,-384787207057.06799
cod,2007,-247209760289.388
cod,2008,-297055610088.92902
cod,2009,-48762140806.022
cod,2010,880888161444.72595
cod,2011,849519075290.80994
cod,2012,1403481791923.77002
cod,2013,1455234517472.37012
cod,2014,1572309001701.17993
cod,2015,1328913634025.1001
cod,2016,1131105667437.27002
cod,2017,2514248924886.5498
cod,2018,3439302076722.18018
cod,2019,5051656403012.0498
cod,2020,9314880656144.0293
cog,1960,980000000
cog,1961,410000000
cog,1962,2410000000
cog,1963,-600000000
cog,1964,-970000000
cog,1965,460000000
cog,1966,100000000
cog,1967,-610000000
cog,1968,430530618.94885
cog,1969,-303475806.56365
cog,1970,1306391233.42035
cog,1971,2302630343.35135
cog,1972,392315263.28335
cog,1973,1345002624.55472
cog,1974,5248881243.34535
cog,1975,1791244916.14321
cog,1976,1312649212.97734
cog,1977,-7491283009.05144
cog,1978,-9011593359.47098
cog,1979,-3273707161.75036
cog,1980,8002459916.25443
cog,1981,21853329303.9238
cog,1982,1736670030.45027
cog,1983,-25587319036.6897
cog,1984,-16825227567.3692
cog,1985,-7634965616.27606
cog,1986,-8940368213.48591
cog,1987,-7109849129.92704
cog,1988,-38418054627.1236
cog,1989,-43655729914.9176
cog,1990,-7761353704.13149
cog,1991,-19795055435.8241
cog,1992,-18629930931.2742
cog,1993,-3548309589.4604
cog,1994,5522315936.1869
cog,1995,15961283388.6124
cog,1996,26115051794.1636
cog,1997,17826615969.5214
cog,1998,-43391912722.3678
cog,1999,-3746346349.69371
cog,2000,205933287427
cog,2001,17818448170.7315
cog,2002,29269438051.8682
cog,2003,-437447122.79306
cog,2004,50651056905.2983
cog,2005,458656832092.992
cog,2006,1035062736631.67004
cog,2007,1102411698772.54004
cog,2008,1867790435758.66968
cog,2009,1830930752683.8999
cog,2010,2325303720979.5
cog,2011,3058686143253.25977
cog,2012,3096263599095.06006
cog,2013,3015377263976.95996
cog,2014,2783546422378.70947
cog,2015,1560731595151.79004
cog,2016,471745613609.83801
cog,2017,227137102437.34695
cog,2018,271761947900.89401
cog,2019,553088943878.31104
col,1960,52000000
col,1961,-120000000
col,1962,-828000000
col,1963,-1132000000
col,1964,-1242000000
col,1965,-840000000
col,1966,-1482000000
col,1967,-1646000000
col,1968,-1956000000
col,1969,-2177000000
col,1970,-2691000000
col,1971,-5011000000
col,1972,-2071000000
col,1973,2207000000
col,1974,-10198000000
col,1975,-7951000000
col,1976,10441000000
col,1977,41619000000
col,1978,64368071237.4397
col,1979,120157604029.80299
col,1980,175665786654.13101
col,1981,204946449603.07599
col,1982,182245694377.70999
col,1983,94164620825.65401
col,1984,-44655185471.817
col,1985,21000891479.238
col,1987,591497962374.18005
col,1988,546943246464.53998
col,1990,1217274569252.20996
col,1991,2820169190227.16016
col,1992,3755865649962.5
col,1993,3695810922917.97998
col,1994,3278699813677.41016
col,1995,3657680665950.48975
col,1996,4360997251445.35059
col,1997,5968388895299.23047
col,1998,6361798422428.21973
col,1999,9242309763225.74023
col,2000,15259222915006.59961
col,2001,18580175999827.60156
col,2002,25522044317141.89453
col,2003,28133811374908.10156
col,2004,23565635321212.69531
col,2005,29763167690087.80078
col,2006,35207629380831.20312
col,2007,39733917785656.70312
col,2008,49758200976172.89844
col,2009,48605196791941.10156
col,2010,44303470868707.79688
col,2011,49355736024687.39844
col,2012,53144752901877
col,2013,67826256043792.09375
col,2014,92814785959007.39062
col,2015,131762933222596
col,2016,130824472353947
col,2017,128443141682167
col,2018,131230344022510
col,2019,145973829455274
col,2020,199726113240068
com,1982,4224000000
com,1983,4794000000
com,1984,1621125004.68068
com,1985,5306204112.93061
com,1986,4997061223.05
com,1987,6622028994.30925
com,1988,6848844342.87595
com,1989,8344818851.9894
com,1990,6844187008.28495
com,1991,6736977574.47929
com,1992,6894142049.76417
com,1993,10971599703.198
com,1994,16413377678.5618
com,1995,15797037189.2671
com,1996,19396833823.5354
com,1997,18846849118.1391
com,1998,15417526857.2917
com,1999,19889056379.1661
com,2000,22812698804.1674
com,2001,38577101163.8083
com,2002,41017522310.9735
com,2003,38552660786.1508
com,2004,38011058373.6663
com,2005,37798632841.8259
com,2006,40165861503.6938
com,2007,43155618159.8434
com,2008,40203189065.2142
com,2009,44114098817.3115
com,2010,45974367712.5894
com,2011,53860409683.168
com,2012,62736827342.8303
com,2013,56566741318.9565
com,2014,57565696399.3139
com,2015,79362688331.53081
com,2016,68999877441.3488
com,2017,76197590474.2899
com,2018,80966212706.81509
com,2019,82699380016.4212
com,2020,107777709839.668
cpv,1976,1016700000
cpv,1977,1420900000
cpv,1978,1333500000
cpv,1979,1554354081.04592
cpv,1980,1783831459.09662
cpv,1981,1815191244.21646
cpv,1982,2482864239.66518
cpv,1983,3085953615.73912
cpv,1984,3545832944.8075
cpv,1985,4041466487.78536
cpv,1986,4244265354.235
cpv,1987,5196231865.305
cpv,1988,5869773929.715
cpv,1989,5369939712.688
cpv,1990,5012120494.583
cpv,1991,4162103227.284
cpv,1992,5325324868.75
cpv,1993,5962298530.75161
cpv,1994,5723775072.61011
cpv,1995,5004051601.23817
cpv,1996,7087583005.06854
cpv,1997,5406143562.56657
cpv,1998,5385616384.62274
cpv,1999,9509894188.13658
cpv,2000,6940541065.99672
cpv,2001,9913586587.46305
cpv,2002,11070640274.8385
cpv,2003,10233115849.1759
cpv,2004,13715751611.4888
cpv,2005,21864071513.8675
cpv,2006,25188651951.28749
cpv,2007,30998175755.17649
cpv,2008,28990976251.912
cpv,2009,27376018299.5524
cpv,2010,28482460636.5237
cpv,2011,19985549286.772
cpv,2012,25375452025.7787
cpv,2013,33540952991.6803
cpv,2014,42616725600.02609
