geo,time,ne_con_prvt_kd
tjk,2015,5892132206.19493
tls,2000,749588500
tls,2001,849571100
tls,2002,835642500
tls,2003,778897900
tls,2004,795354200
tls,2005,783074600
tls,2006,691016700
tls,2007,731510300
tls,2008,690240400
tls,2009,780799000
tls,2010,810406800
tls,2011,820393000
tls,2012,833606500
tls,2013,890439400
tls,2014,940232200
tls,2015,928072300
tls,2016,970106200
tls,2017,1000273100
tls,2018,1017013200
tls,2019,1054777300
tls,2020,1028106400
ton,2015,441369975.81185
tun,1965,1937257039.83943
tun,1966,1920657853.22697
tun,1967,1891735823.72839
tun,1968,1923404111.84659
tun,1969,2119375178.44473
tun,1970,2441875950.20944
tun,1971,2602889148.04697
tun,1972,2969615197.98846
tun,1973,3403924051.56056
tun,1974,3526759155.27642
tun,1975,4086273998.88129
tun,1976,4241596028.64422
tun,1977,4635829108.30109
tun,1978,4898098385.38864
tun,1979,5198545581.16293
tun,1980,5863703488.71574
tun,1981,6280938721.10742
tun,1982,6436260575.43541
tun,1983,6711453969.44184
tun,1984,7096794836.55032
tun,1985,7248203672.9218
tun,1986,7372342609.14443
tun,1987,7482491193.33442
tun,1988,7602481151.60033
tun,1989,7486403451.07285
tun,1990,8158675421.05598
tun,1991,8262184390.29364
tun,1992,8828101600.73409
tun,1993,9119419708.4013
tun,1994,9399710542.41435
tun,1995,9683321472.26754
tun,1996,10107670829.9347
tun,1997,10562728843.801
tun,1998,11106920676.9984
tun,1999,11750356953.5073
tun,2000,12259240466.9657
tun,2001,13585000968.5971
tun,2002,14060860063.2137
tun,2003,14707000509.7879
tun,2004,15468546237.7651
tun,2005,16212939335.2365
tun,2006,16936437500
tun,2007,17867955954.323
tun,2008,18726039202.6917
tun,2009,19395814080.3426
tun,2010,26982255443.2232
tun,2011,28099619640.37429
tun,2012,29336002928.3171
tun,2013,30216082819.0045
tun,2014,31454942221.2523
tun,2015,32461500111.0973
tun,2016,33484081841.2832
tun,2017,34364575844.9371
tun,2018,35205429734.2976
tur,1987,167938290178.629
tur,1988,169977506539.62399
tur,1989,168223352514.005
tur,1990,190271579174.52896
tur,1991,193925710680.91501
tur,1992,200343235785.65302
tur,1993,217252109788.59296
tur,1994,205712020520.51401
tur,1995,217290622678.68399
tur,1996,235731131575.53201
tur,1997,255504126340.91101
tur,1998,258193070700.27896
tur,1999,257215994120.953
tur,2000,268885448677.168
tur,2001,250876894256.85199
tur,2002,260836422802.57401
tur,2003,282041301409.42102
tur,2004,309007083966.513
tur,2005,328515791290.25598
tur,2006,340566555551.93201
tur,2007,358534659169.87299
tur,2008,359544927626.112
tur,2009,346398240314.46198
tur,2010,383844384825.646
tur,2011,430711299652.03998
tur,2012,444227953179.59296
tur,2013,477711027043.40802
tur,2014,492646071140.52399
tur,2015,518776818161.76495
tur,2016,538403310313.84802
tur,2017,570307369771.34094
tur,2018,573497163608.271
tur,2019,582037029022.40198
tur,2020,600869047798.57202
tza,1990,9247684837.51928
tza,1991,9429663176.75045
tza,1992,9443897423.13667
tza,1993,9615283416.16641
tza,1994,9769851663.78425
tza,1995,10188403510.9766
tza,1996,10917300264.2108
tza,1997,11867427874.4712
tza,1998,13554886112.693
tza,1999,14213479723.79
tza,2000,14385729513.0319
tza,2001,14806139045.9856
tza,2002,15665846112.6722
tza,2003,15969657844.656
tza,2004,16934035425.6883
tza,2005,18382003869.0068
tza,2006,20109158493.5366
tza,2007,21214448252.1616
tza,2008,21220783421.8596
tza,2009,21372379842.2424
tza,2010,24255211411.0681
tza,2011,26962951040.2107
tza,2012,26187830130.2202
tza,2013,27273247554.8016
tza,2014,28193391815.73709
tza,2015,30256859704.1465
tza,2016,30912820413.8654
tza,2017,31615754613.8478
tza,2018,33853649089.1782
tza,2019,34914612059.1709
tza,2020,35248433618.3035
uga,1982,4350028555.6372
uga,1983,4705987137.98376
uga,1984,4566116283.429
uga,1985,4413247783.2909
uga,1986,4434841564.51808
uga,1987,4552974719.50834
uga,1988,4941830687.01681
uga,1989,5272609517.35397
uga,1990,5559103406.03784
uga,1991,5826953843.98429
uga,1992,5979852327.10615
uga,1993,6404001324.30768
uga,1994,6726885621.56522
uga,1995,7756041278.47405
uga,1996,8298671233.68239
uga,1997,8516875763.68566
uga,1998,9105262827.48389
uga,1999,9816059998.85516
uga,2000,10010119469.351
uga,2001,10239354327.5115
uga,2002,11089185899.7037
uga,2003,11488965804.8485
uga,2004,11770518360.9662
uga,2005,12415123639.2827
uga,2006,13949193918.7903
uga,2007,15262865840.7031
uga,2008,15435838342.1511
uga,2009,18328867611.391
uga,2010,19069558825.2528
uga,2011,20208627324.62329
uga,2012,21831826049.6381
uga,2013,21858411339.359
uga,2014,22407526826.1057
uga,2015,24857417573.8716
uga,2016,25254418106.266
uga,2017,25244375185.1081
uga,2018,27545306230.3939
uga,2019,29440435753.311
uga,2020,30050521433.5789
ukr,1990,55752256141.85169
ukr,1991,50525482126.5964
ukr,1992,45847197959.346
ukr,1993,33944748737.8102
ukr,1994,30936588699.955
ukr,1995,30410262951.0353
ukr,1996,27588054249.3827
ukr,1997,27515561758.8951
ukr,1998,27976510085.7838
ukr,1999,27402443944.5353
ukr,2000,28057295579.2289
ukr,2001,30457613030.51649
ukr,2002,32768234009.9735
ukr,2003,36176620209.3422
ukr,2004,40353366318.9619
ukr,2005,48228477355.1042
ukr,2006,55643425558.2058
ukr,2007,65089580264.7372
ukr,2008,73041630941.161
ukr,2009,61634990416.101
ukr,2010,65914349289.495
ukr,2011,76153460672.10818
ukr,2012,82362808563.60818
ukr,2013,87737142100.0126
ukr,2014,76740593844.16249
ukr,2015,61676928499.8192
ukr,2016,63329735487.4192
ukr,2017,69236148494.7231
ukr,2018,75686201851.5182
ukr,2019,83961399017.1239
ukr,2020,85153805575.69569
ury,2015,35603930275.1085
usa,1970,3189261432000
usa,1971,3311055316000
usa,1972,3513851609000
usa,1973,3687745648000
usa,1974,3656854296000
usa,1975,3739770529000
usa,1976,3948204148000
usa,1977,4115071895000
usa,1978,4295165240000
usa,1979,4397260963000
usa,1980,4383533192000
usa,1981,4444314644000
usa,1982,4509371267000
usa,1983,4764650274000
usa,1984,5015307643000
usa,1985,5274975247000
usa,1986,5492732572000
usa,1987,5679221143000
usa,1988,5916435340000
usa,1989,6088936288000
usa,1990,6211571594000
usa,1991,6222784378000
usa,1992,6451787484000
usa,1993,6676545323000
usa,1994,6935214769000
usa,1995,7139839300000
usa,1996,7387585717000
usa,1997,7665766685000
usa,1998,8072899816000
usa,1999,8507311132000
usa,2000,8935812896000
usa,2001,9157097804000
usa,2002,9389957431000
usa,2003,9687075567000
usa,2004,10052277797000
usa,2005,10408268716000
usa,2006,10709834225000
usa,2007,10970181360000
usa,2008,10986638600000
usa,2009,10843209014000
usa,2010,11049869046000
usa,2011,11237886820000
usa,2012,11391547529000
usa,2013,11561015850000
usa,2014,11874075647000
usa,2015,12263476000000
usa,2016,12567387387000
usa,2017,12872610404000
usa,2018,13245220454000
usa,2019,13535240116000
usa,2020,13023385940000
uzb,2010,33927869457.4942
uzb,2011,38444817570.104
uzb,2012,42338036319.585
uzb,2013,46031626047.588
uzb,2014,50052245672.115
uzb,2015,55943950821.1073
uzb,2016,60561906747.959
uzb,2017,63082284644.9471
uzb,2018,67523682447.7157
uzb,2019,71093157510.4268
uzb,2020,70241458522.0452
vir,2002,2373691004.43727
vir,2003,2432645421.54094
vir,2004,2539177087.5353
vir,2005,2736726099.23356
vir,2006,2903246470.35095
vir,2007,2751206131.50464
vir,2008,2632263009.27793
vir,2009,2695354578.45906
vir,2010,2727417507.0593
vir,2011,2703628882.61396
vir,2012,2614680112.94877
vir,2013,2538142799.51593
vir,2014,2510217022.99314
vir,2015,2564000000
vir,2016,2556759983.86446
vir,2017,2499874142.79952
vir,2018,2514354175.07059
vir,2019,2659154497.78136
vnm,1994,36745874681.0127
vnm,1995,39396945625.53049
vnm,1996,42978661560.1535
vnm,1997,45519190618.3782
vnm,1998,47551668997.96829
vnm,1999,48786097071.1764
vnm,2000,50286817578.2282
vnm,2001,52535417353.3899
vnm,2002,56542760118.081
vnm,2003,61072212478.7192
vnm,2004,65404839996.9616
vnm,2005,70152343408.4937
vnm,2006,75389763521.24449
vnm,2007,82762589459.92209
vnm,2008,89109166015.20038
vnm,2009,91115956088.80388
vnm,2010,98574914775.16861
vnm,2011,102613476850.789
vnm,2012,107620225915.74899
vnm,2013,113194970693.745
vnm,2014,120122514347.965
vnm,2015,131329929034.672
vnm,2016,140917018589.78799
vnm,2017,151274430025.41501
vnm,2018,162256938724.73499
vnm,2019,174199055454.46201
vnm,2020,175106434782.88599
vut,2002,354228867.81021
vut,2003,362819023.3141
vut,2004,371012906.7635
vut,2005,380497870.13239
vut,2006,391644619.53625
vut,2007,396668326.54969
vut,2008,409975397.79903
vut,2009,421863559.43389
vut,2010,433355449.01425
vut,2011,446879830.74508
vut,2012,460429778.41492
vut,2013,475999435.26573
vut,2014,497474824.02547
vut,2015,500453255.91894
vut,2016,543940918.15741
vut,2017,533816806.31353
vut,2018,551534002.04032
zaf,1960,31762683071.9775
zaf,1961,32444408583.7919
zaf,1962,33455127789.6719
zaf,1963,35613269164.9558
zaf,1964,38529599053.4668
zaf,1965,39914760320.86649
zaf,1966,41778978395.8686
zaf,1967,43653813018.6486
zaf,1968,46864185494.4952
zaf,1969,50126924986.9098
zaf,1970,53412448306.5783
zaf,1971,55926184388.8997
zaf,1972,58317889815.3003
zaf,1973,62738906599.0043
zaf,1974,66029678549.035
zaf,1975,68426751892.85169
zaf,1976,69505822580.49361
zaf,1977,68901872227.6823
zaf,1978,70031997774.3018
zaf,1979,71765954386.6788
zaf,1980,77930351460.00108
zaf,1981,83622252513.67369
zaf,1982,85376487925.17741
zaf,1983,87942591024.0668
zaf,1984,91983678541.7812
zaf,1985,88804201412.8392
zaf,1986,88945079423.24261
zaf,1987,92374224355.549
zaf,1988,97280620160.70009
zaf,1989,99946327949.4176
zaf,1990,102818283053.957
zaf,1991,102286501368.62601
zaf,1992,100830722165.444
zaf,1993,102737167857.451
zaf,1994,106854121938.403
zaf,1995,113186952332.02901
zaf,1996,118248421310.203
zaf,1997,122100319558.92599
zaf,1998,124227923447.34
zaf,1999,126386661257.813
zaf,2000,131616802128.511
zaf,2001,136214363752.578
zaf,2002,140535895135.16901
zaf,2003,144515191958.08899
zaf,2004,153533651077.98001
zaf,2005,162950528959.194
zaf,2006,177251485494.914
zaf,2007,188804666755.55096
zaf,2008,191091159332.42896
zaf,2009,186140153787.63501
zaf,2010,196724408550.11896
zaf,2011,204698828879.983
zaf,2012,211302685954.49701
zaf,2013,214580202702.59695
zaf,2014,216125448524.39496
zaf,2015,220788691538.504
zaf,2016,222295711043.315
zaf,2017,226106336608.97
zaf,2018,231545251468.54697
zaf,2019,233992014250.198
zaf,2020,218811212451.08096
zmb,2015,10763037129.7455
zwe,2009,11531447310.9535
zwe,2010,12318124996.6385
zwe,2011,12606936969.2003
zwe,2012,15587807000.0463
zwe,2013,15400081422.7857
zwe,2014,15006645321.8438
zwe,2015,17870048600
zwe,2016,15993494423.1907
zwe,2017,16216786419.9815
zwe,2018,12585325802.7602
