geo,time,ne_con_prvt_zs
mne,2011,81.56951
mne,2012,82.7405
mne,2013,81.00293
mne,2014,80.24606
mne,2015,79.16179
mne,2016,76.75529
mne,2017,74.79551
mne,2018,73.43999
mne,2019,71.37561
mne,2020,81.22459
mng,1981,52.33404
mng,1982,45.35599
mng,1983,56.39755
mng,1984,55.75596
mng,1985,55.46851
mng,1986,60.18307
mng,1987,64.82221
mng,1988,65.23501
mng,1989,53.93563
mng,1990,50.84846
mng,1991,55.028
mng,1992,48.28429
mng,1993,44.52787
mng,1994,40.57697
mng,1995,53.56686
mng,1996,58.49051
mng,1997,54.00014
mng,1998,58.52211
mng,1999,58.4819
mng,2000,75.10753
mng,2001,75.57741
mng,2002,77.12116
mng,2003,70.1241
mng,2004,64.84584
mng,2005,55.17523
mng,2006,47.30283
mng,2007,48.60707
mng,2008,56.23314
mng,2009,58.43541
mng,2010,55.21699
mng,2011,51.48616
mng,2012,53.01883
mng,2013,55.79868
mng,2014,56.63201
mng,2015,61.89994
mng,2016,60.72614
mng,2017,56.26442
mng,2018,57.9554
mng,2019,57.26224
mng,2020,60.47158
mnp,2002,35.74766
mnp,2003,37.93382
mnp,2004,39.42149
mnp,2005,40.05655
mnp,2006,47.87879
mnp,2007,51.17271
mnp,2008,53.67412
mnp,2009,54.21384
mnp,2010,55.31915
mnp,2011,61.1797
mnp,2012,61.6622
mnp,2013,63.4715
mnp,2014,63.10096
mnp,2015,58.13187
mnp,2016,46.42276
mnp,2017,41.92308
mnp,2018,51.99693
mnp,2019,58.20643
moz,1991,91.28863
moz,1992,92.51311
moz,1993,88.34843
moz,1994,84.89815
moz,1995,91.63174
moz,1996,91.94258
moz,1997,85.7662
moz,1998,79.27879
moz,1999,69.65959
moz,2000,71.14088
moz,2001,63.72298
moz,2002,76.12866
moz,2003,76.60908
moz,2004,74.36369
moz,2005,74.81027
moz,2006,71.74094
moz,2007,71.87815
moz,2008,71.9736
moz,2009,74.76348
moz,2010,73.9672
moz,2011,72.00455
moz,2012,74.16835
moz,2013,72.20983
moz,2014,69.57128
moz,2015,64.5759
moz,2016,65.58266
moz,2017,64.72505
moz,2018,65.57882
moz,2019,66.3273
mrt,1966,34.14064
mrt,1967,36.81641
mrt,1968,38.43586
mrt,1969,39.46871
mrt,1970,40.59898
mrt,1971,39.48874
mrt,1972,41.99491
mrt,1973,56.50212
mrt,1974,64.55294
mrt,1975,58.40255
mrt,1976,59.95251
mrt,1977,60.89857
mrt,1978,58.78505
mrt,1979,61.07165
mrt,1980,55.08012
mrt,1981,57.40827
mrt,1982,74.11054
mrt,1983,67.3094
mrt,1984,68.451
mrt,1985,60.19479
mrt,1986,65.98578
mrt,1987,61.23149
mrt,1988,57.22351
mrt,1989,59.63973
mrt,1990,65.42663
mrt,1991,64.98657
mrt,1992,73.11233
mrt,1993,79.48772
mrt,1994,44.08075
mrt,1995,71.35154
mrt,1996,79.36131
mrt,1997,84.59697
mrt,1998,71.92918
mrt,1999,72.22718
mrt,2000,75.96505
mrt,2001,76.6917
mrt,2002,77.38003
mrt,2003,76.30811
mrt,2004,73.90412
mrt,2005,68.70311
mrt,2006,58.07329
mrt,2007,62.13831
mrt,2008,62.9512
mrt,2009,65.32108
mrt,2010,56.17087
mrt,2011,49.0105
mrt,2012,53.02913
mrt,2013,52.05716
mrt,2014,61.40167
mrt,2015,63.87724
mrt,2016,60.58485
mrt,2017,58.52357
mrt,2018,57.47279
mrt,2019,55.11691
mrt,2020,56.93473
mus,1976,62.56378
mus,1977,66.02352
mus,1978,66.69863
mus,1979,67.32984
mus,1980,75.45131
mus,1981,71.28024
mus,1982,70.79744
mus,1983,69.52911
mus,1984,68.53064
mus,1985,66.90336
mus,1986,60.91371
mus,1987,60.64735
mus,1988,61.23836
mus,1989,63.95384
mus,1990,63.43053
mus,1991,61.90389
mus,1992,60.8654
mus,1993,61.48294
mus,1994,62.3499
mus,1995,62.669
mus,1996,61.6605
mus,1997,61.41108
mus,1998,61.30545
mus,1999,62.15097
mus,2000,59.88978
mus,2001,59.14867
mus,2002,60.39427
mus,2003,60.34528
mus,2004,63.22699
mus,2005,68.00697
mus,2006,66.75012
mus,2007,66.42425
mus,2008,72.25932
mus,2009,73.24854
mus,2010,73.19074
mus,2011,73.38551
mus,2012,74.24881
mus,2013,74.2506
mus,2014,74.5655
mus,2015,74.70389
mus,2016,73.55905
mus,2017,74.83492
mus,2018,75.73932
mus,2019,75.87435
mus,2020,73.33369
mys,1960,61.95022
mys,1961,65.92236
mys,1962,66.68843
mys,1963,63.75586
mys,1964,62.67253
mys,1965,60.1768
mys,1966,59.86699
mys,1967,63.7267
mys,1968,63.00147
mys,1969,59.93047
mys,1970,59.97971
mys,1971,61.06523
mys,1972,60.56962
mys,1973,55.05528
mys,1974,55.8929
mys,1975,58.59753
mys,1976,52.39452
mys,1977,51.98516
mys,1978,51.69192
mys,1979,48.26383
mys,1980,50.54776
mys,1981,53.1026
mys,1982,53.07753
mys,1983,51.75459
mys,1984,49.77247
mys,1985,51.99819
mys,1986,50.98053
mys,1987,48.17537
mys,1988,49.19779
mys,1989,50.00238
mys,1990,51.80255
mys,1991,52.17504
mys,1992,50.27077
mys,1993,48.28507
mys,1994,48.13646
mys,1995,47.92177
mys,1996,46.03046
mys,1997,45.34608
mys,1998,41.56078
mys,1999,41.57944
mys,2000,43.75437
mys,2001,46.12243
mys,2002,45.01022
mys,2003,44.57684
mys,2004,43.99787
mys,2005,44.18648
mys,2006,44.33497
mys,2007,45.15255
mys,2008,44.70621
mys,2009,48.84121
mys,2010,48.11659
mys,2011,47.96799
mys,2012,49.65117
mys,2013,51.8105
mys,2014,52.41888
mys,2015,53.96187
mys,2016,54.78771
mys,2017,55.39172
mys,2018,57.42582
mys,2019,59.75309
mys,2020,60.83262
nam,1980,49.56767
nam,1981,74.30077
nam,1982,75.08718
nam,1983,72.11018
nam,1984,72.45304
nam,1985,56.10735
nam,1986,59.53413
nam,1987,70.16429
nam,1988,61.22857
nam,1989,61.91407
nam,1990,53.27319
nam,1991,64.23692
nam,1992,58.65239
nam,1993,60.02814
nam,1994,56.67414
nam,1995,57.84148
nam,1996,58.57201
nam,1997,61.61118
nam,1998,60.64822
nam,1999,60.12777
nam,2000,60.55064
nam,2001,64.48865
nam,2002,61.74207
nam,2003,65.8321
nam,2004,60.70297
nam,2005,57.83681
nam,2006,56.03166
nam,2007,56.3995
nam,2008,62.05841
nam,2009,69.69258
nam,2010,61.11198
nam,2011,64.76322
nam,2012,68.40256
nam,2013,65.38525
nam,2014,62.54236
nam,2015,68.71214
nam,2016,74.92979
nam,2017,70.60732
nam,2018,69.66457
nam,2019,69.63393
nam,2020,68.68529
ncl,1981,59.41728
ncl,1982,60.96602
ncl,1983,60.09057
ncl,1984,57.31724
ncl,1985,54.7798
ncl,1986,58.69872
ncl,1990,77.3
ncl,1998,70.24152
ncl,1999,69.21091
ncl,2000,65.06113
ncl,2001,69.5552
ncl,2002,67.12325
ncl,2003,64.04245
ncl,2004,62.3648
ncl,2005,63.57024
ncl,2006,61.43597
ncl,2007,56.90528
ncl,2008,64.50466
ncl,2009,65.09483
ncl,2010,61.50314
ncl,2011,61.70302
ncl,2012,63.71873
ncl,2013,63.92308
ncl,2014,62.75248
ncl,2015,65.35163
ncl,2016,65.79716
ncl,2017,65.60958
ner,1960,85.56715
ner,1961,85.43944
ner,1962,85.22434
ner,1963,81.14112
ner,1964,86.64816
ner,1965,90.07732
ner,1966,88.7043
ner,1967,89.24928
ner,1968,88.14649
ner,1969,92.15641
ner,1970,88.80027
ner,1971,87.21176
ner,1972,85.90409
ner,1973,84.66058
ner,1974,93.47913
ner,1975,86.62013
ner,1976,84.88581
ner,1977,75.6977
ner,1978,70.70013
ner,1979,71.0859
ner,1980,75.04961
ner,1981,80.81823
ner,1982,83.22465
ner,1983,82.30647
ner,1984,90.68793
ner,1985,88.55881
ner,1986,77.77493
ner,1987,81.50395
ner,1988,70.73174
ner,1989,77.31388
ner,1990,73.25958
ner,1991,74.56836
ner,1992,76.77884
ner,1993,76.28685
ner,1994,74.80914
ner,1995,74.40801
ner,1996,71.46912
ner,1997,71.92588
ner,1998,72.50858
ner,1999,72.88776
ner,2000,72.17917
ner,2001,73.16062
ner,2002,73.7261
ner,2003,74.46725
ner,2004,76.47957
ner,2005,72.40991
ner,2006,72.07607
ner,2007,73.24335
ner,2008,69.76399
ner,2009,72.73744
ner,2010,71.45601
ner,2011,71.66771
ner,2012,68.46938
ner,2013,67.32832
ner,2014,64.80069
ner,2015,67.33631
ner,2016,69.33036
ner,2017,71.49333
ner,2018,70.2713
ner,2019,68.63998
ner,2020,68.76824
nga,1981,9.8341
nga,1982,12.35209
nga,1983,21.14762
nga,1984,35.64027
nga,1985,47.86762
nga,1986,41.75784
nga,1987,42.1796
nga,1988,49.4054
nga,1989,29.87716
nga,1990,34.56837
nga,1991,38.90117
nga,1992,44.45087
nga,1993,46.94936
nga,1994,52.1081
nga,1995,52.81088
nga,1996,56.67154
nga,1997,54.77147
nga,1998,60.99981
nga,1999,52.06398
nga,2000,40.71608
nga,2001,60.26207
nga,2002,64.63273
nga,2003,65.49366
nga,2004,59.48266
nga,2005,60.25741
nga,2006,50.54287
nga,2007,66.17131
nga,2008,60.13074
nga,2009,68.09854
nga,2010,67.15873
nga,2011,66.02786
nga,2012,58.59521
nga,2013,72.88992
nga,2014,71.74775
nga,2015,78.57477
nga,2016,81.53528
nga,2017,80.12683
nga,2018,76.59595
nga,2019,74.59413
nga,2020,69.63418
nic,1994,86.18517
nic,1995,83.57961
nic,1996,83.66461
nic,1997,84.86644
nic,1998,84.18028
nic,1999,83.53102
nic,2000,85.037
nic,2001,85.92058
nic,2002,88.85439
nic,2003,89.1605
nic,2004,87.65177
nic,2005,87.54959
nic,2006,81.35697
nic,2007,81.57589
nic,2008,80.41397
nic,2009,81.33254
nic,2010,80.49312
nic,2011,77.21244
nic,2012,75.65869
nic,2013,75.88885
nic,2014,73.52328
nic,2015,70.49786
nic,2016,70.38823
nic,2017,69.37708
nic,2018,70.55315
nic,2019,71.17751
nic,2020,69.70855
nld,1969,53.50865
nld,1970,53.35499
nld,1971,52.06593
nld,1972,51.27161
nld,1973,51.15897
nld,1974,49.29284
nld,1975,51.43561
nld,1976,51.90185
nld,1977,52.98405
nld,1978,53.32151
nld,1979,52.95569
nld,1980,52.5114
nld,1981,51.27147
nld,1982,51.3414
nld,1983,51.62174
nld,1984,50.60116
nld,1985,50.97629
nld,1986,50.5804
nld,1987,50.95264
nld,1988,50.02647
nld,1989,49.59249
nld,1990,49.43925
nld,1991,49.79298
nld,1992,49.59672
nld,1993,49.6622
nld,1994,49.41245
nld,1995,49.22242
nld,1996,50.02017
nld,1997,49.78675
nld,1998,50.10005
nld,1999,50.78113
nld,2000,50.33019
nld,2001,49.73095
nld,2002,50.02883
nld,2003,49.96275
nld,2004,49.43131
nld,2005,48.80873
nld,2006,47.19714
nld,2007,46.32298
nld,2008,45.64801
nld,2009,45.69667
nld,2010,45.44977
nld,2011,45.63925
nld,2012,45.51033
nld,2013,45.48945
nld,2014,45.30407
nld,2015,45.04527
nld,2016,44.61732
nld,2017,44.33554
nld,2018,44.12994
nld,2019,43.48377
nld,2020,41.89815
nld_curacao,2005,64.93125
nld_curacao,2006,67.52107
nld_curacao,2007,72.2255
nld_curacao,2008,72.85601
nld_curacao,2009,70.21907
nld_curacao,2010,80.03364
nld_curacao,2011,67.00713
nld_curacao,2012,67.64012
nld_curacao,2013,66.27166
nld_curacao,2014,66.57944
nld_curacao,2015,65.99703
nld_curacao,2016,66.35479
nor,1970,52.01027
nor,1971,51.93543
nor,1972,51.32911
nor,1973,50.25014
nor,1974,49.04142
nor,1975,50.20163
nor,1976,50.60244
nor,1977,51.87267
nor,1978,49.97171
nor,1979,49.73036
nor,1980,46.9965
nor,1981,46.44081
nor,1982,47.18308
nor,1983,46.88151
nor,1984,45.54361
nor,1985,47.38443
nor,1986,51.4735
nor,1987,50.74148
nor,1988,50.27165
nor,1989,49.10963
nor,1990,48.88126
nor,1991,49.09156
nor,1992,49.93143
nor,1993,49.73428
nor,1994,49.50253
nor,1995,48.89351
nor,1996,48.07087
nor,1997,46.90469
nor,1998,48.52559
nor,1999,47.1713
nor,2000,42.46117
nor,2001,42.67496
nor,2002,44.71565
nor,2003,45.71572
nor,2004,44.32844
nor,2005,41.94073
nor,2006,40.24573
nor,2007,40.47736
nor,2008,38.38828
nor,2009,42.2467
nor,2010,41.95014
nor,2011,40.29043
nor,2012,39.69582
nor,2013,40.19205
nor,2014,41.02128
nor,2015,43.52925
nor,2016,45.55683
nor,2017,44.65816
nor,2018,42.96342
nor,2019,44.31284
nor,2020,43.98418
npl,1975,82.38489
npl,1976,80.83247
npl,1977,79.21296
npl,1978,79.16582
npl,1979,79.86046
npl,1980,82.20205
npl,1981,82.07053
npl,1982,81.55415
npl,1983,81.33294
npl,1984,80.88347
npl,1985,76.53158
npl,1986,79.28684
npl,1987,78.82746
npl,1988,79.67706
npl,1989,79.6863
npl,1990,84.34524
npl,1991,82.4862
npl,1992,81.27374
npl,1993,79.27152
npl,1994,82.01795
npl,1995,75.09775
npl,1996,76.37012
npl,1997,77.13154
npl,1998,76.91403
npl,1999,77.46085
npl,2000,75.87776
npl,2001,80.2306
npl,2002,82.1119
npl,2003,82.77378
npl,2004,79.60668
npl,2005,79.54513
npl,2006,82.33394
npl,2007,80.98431
npl,2008,80.27959
npl,2009,79.78722
npl,2010,78.55601
npl,2011,84.48952
npl,2012,82.98298
npl,2013,84.2867
npl,2014,82.63414
npl,2015,83.56273
npl,2016,88.43112
npl,2017,78.49671
npl,2018,77.14685
npl,2019,76.5795
npl,2020,84.64701
nzl,1971,61.94019
nzl,1972,60.9248
nzl,1973,59.8848
nzl,1974,61.89911
nzl,1975,62.84686
nzl,1976,59.0232
nzl,1977,59.03599
nzl,1978,58.79301
nzl,1979,58.71666
nzl,1980,59.59894
nzl,1981,57.5491
nzl,1982,58.1108
nzl,1983,56.76012
nzl,1984,56.98935
nzl,1985,58.34111
nzl,1986,56.66488
nzl,1987,57.49218
nzl,1988,58.03499
nzl,1989,58.67515
nzl,1990,60.21911
nzl,1991,60.09846
nzl,1992,59.29533
nzl,1993,57.25569
nzl,1994,57.59382
nzl,1995,57.67177
nzl,1996,58.64037
nzl,1997,58.84177
nzl,1998,60.30367
nzl,1999,58.99019
nzl,2000,57.90185
nzl,2001,56.52231
nzl,2002,57.45704
nzl,2003,57.29817
nzl,2004,57.36062
nzl,2005,58.08134
nzl,2006,58.26492
nzl,2007,56.67504
nzl,2008,57.73682
nzl,2009,58.16311
nzl,2010,57.8277
nzl,2011,58.30865
nzl,2012,58.80251
nzl,2013,57.51032
nzl,2014,57.43149
nzl,2015,57.35725
nzl,2016,57.99677
nzl,2017,57.4932
nzl,2018,57.85877
nzl,2019,57.52363
nzl,2020,58.2559
omn,1967,53.09278
omn,1968,27.19187
omn,1969,22.9
omn,1970,19.38202
omn,1971,17.10631
omn,1972,24.92898
omn,1973,23.96694
omn,1974,8.72471
omn,1975,15.8934
omn,1976,20.53602
omn,1977,26.00338
omn,1978,32.84733
omn,1979,26.13415
omn,1980,27.69953
omn,1981,25.80865
omn,1982,31.90388
omn,1983,31.36976
omn,1984,30.8018
omn,1985,32.57039
omn,1986,36.45852
omn,1987,30.95159
omn,1988,36.58552
omn,1989,35.65324
omn,1990,45.73042
omn,1991,51.53575
omn,1992,50.07126
omn,1993,52.08255
omn,1994,51.12408
omn,1995,51.45857
omn,1996,48.58089
omn,1997,47.67222
omn,1998,47.27275
omn,1999,43.5491
omn,2000,35.36364
omn,2001,37.26411
omn,2002,36.15917
omn,2003,37.59386
omn,2004,37.17
omn,2005,30.56598
omn,2006,29.71107
omn,2007,30.6239
omn,2008,28.06143
omn,2009,36.44849
omn,2010,29.35337
omn,2011,30.32741
omn,2012,29.27367
omn,2013,29.22899
omn,2014,29.16129
omn,2015,36.06361
omn,2016,38.01329
omn,2017,39.15064
omn,2018,34.80332
omn,2019,37.51868
omn,2020,44.0514
pak,1960,82.24488
pak,1961,83.87804
pak,1962,82.06577
pak,1963,78.91348
pak,1964,75.44582
pak,1965,76.30954
pak,1966,71.82819
pak,1967,76.33489
pak,1968,77.45979
pak,1969,78.02123
pak,1970,76.79211
pak,1971,76.84432
pak,1972,75.60587
pak,1973,75.20595
pak,1974,80.8052
pak,1975,81.88032
pak,1976,79.18137
pak,1977,79.04146
pak,1978,81.22597
pak,1979,83.22653
pak,1980,82.99677
pak,1981,80.5673
pak,1982,81.33601
pak,1983,80.11867
pak,1984,80.21567
pak,1985,81.61395
pak,1986,76.28913
pak,1987,72.60948
pak,1988,72.04219
pak,1989,70.58143
pak,1990,71.38501
pak,1991,68.33706
pak,1992,70.16382
pak,1993,72.37314
pak,1994,71.30113
pak,1995,72.42377
pak,1996,72.88217
pak,1997,74.87559
pak,1998,72.06684
pak,1999,75.68792
pak,2000,75.45936
pak,2001,76.21066
pak,2002,75.7824
pak,2003,74.51267
pak,2004,74.8637
pak,2005,78.35041
pak,2006,77.64553
pak,2007,77.90014
pak,2008,81.87404
pak,2009,79.212
pak,2010,79.71561
pak,2011,81.14979
pak,2012,82.44746
pak,2013,80.81885
pak,2014,81.01781
pak,2015,79.76628
pak,2016,80.02046
pak,2017,81.91341
pak,2018,82.04327
pak,2019,82.83226
pak,2020,79.28846
pan,1960,69.60021
pan,1961,66.35383
pan,1962,64.0403
pan,1963,65.20762
pan,1964,66.84456
pan,1965,65.84918
pan,1966,61.38678
pan,1967,59.93896
pan,1968,57.32394
pan,1969,58.21436
pan,1970,55.97297
pan,1971,53.38263
pan,1972,51.11472
pan,1973,49.13215
pan,1974,53.38364
pan,1975,53.03667
pan,1976,51.5783
pan,1977,55.59786
pan,1978,54.07191
pan,1979,56.0235
pan,1980,52.72137
pan,1981,56.17664
pan,1982,49.37118
pan,1983,57.074
pan,1984,65.69708
pan,1985,65.5949
pan,1986,61.81531
pan,1987,60.05366
pan,1988,64.50793
pan,1989,76.36042
pan,1990,66.31622
pan,1991,68.50124
pan,1992,65.28392
pan,1993,64.75689
pan,1994,62.07951
pan,1995,59.97206
pan,1996,59.56477
pan,1997,58.46254
pan,1998,63.18189
pan,1999,63.52686
pan,2000,60.99485
pan,2001,62.7238
pan,2002,65.38792
pan,2003,63.08528
pan,2004,65.19321
pan,2005,63.22867
pan,2006,61.44458
pan,2007,58.14289
pan,2008,56.11927
pan,2009,55.97228
pan,2010,57.36425
pan,2011,55.5255
pan,2012,53.13144
pan,2013,52.59014
pan,2014,54.02546
pan,2015,51.52564
pan,2016,51.99171
pan,2017,50.66988
pan,2018,51.38274
pan,2019,52.35802
pan,2020,53.91674
per,1960,52.38947
per,1961,52.94059
per,1962,53.85915
per,1963,56.6913
per,1964,54.50554
per,1965,57.12351
per,1966,55.84557
per,1967,57.90729
per,1968,62.97682
per,1969,62.81963
per,1970,68.52624
per,1971,68.76412
per,1972,70.38208
per,1973,67.00627
per,1974,68.24263
per,1975,72.11147
per,1976,72.09955
per,1977,71.58899
per,1978,66.96567
per,1979,59.43096
per,1980,53.44612
per,1981,57.97145
per,1982,55.90949
per,1983,59.82495
per,1984,60.47394
per,1985,59.15827
per,1986,66.51696
per,1987,66.93299
per,1988,68.28291
per,1989,68.11936
per,1990,74.63714
per,1991,77.24422
per,1992,77.30599
per,1993,76.80819
per,1994,72.33589
per,1995,71.10998
per,1996,72.07498
per,1997,70.48707
per,1998,71.361
per,1999,70.20176
per,2000,70.92267
per,2001,71.98497
per,2002,71.56639
per,2003,70.56627
per,2004,67.99965
per,2005,64.93147
per,2006,60.14449
per,2007,60.15646
per,2008,62.4293
per,2009,63.78279
per,2010,61.73414
per,2011,60.41953
per,2012,62.2434
per,2013,63.09543
per,2014,64.57097
per,2015,65.31743
per,2016,65.00321
per,2017,64.14972
per,2018,63.80493
per,2019,64.71417
per,2020,64.94419
phl,1981,61.16391
phl,1982,61.98728
phl,1983,60.57584
phl,1984,66.43208
phl,1985,71.70431
phl,1986,71.17401
phl,1987,68.36573
phl,1988,67.6395
phl,1989,67.34276
phl,1990,67.88665
phl,1991,70.66648
phl,1992,72.36132
phl,1993,72.63819
phl,1994,71.08529
phl,1995,70.96865
phl,1996,70.2743
phl,1997,69.597
phl,1998,72.05297
phl,1999,72.32127
phl,2000,71.71788
phl,2001,72.90246
phl,2002,73.10427
phl,2003,73.50466
phl,2004,73.59967
phl,2005,73.95388
phl,2006,73.27739
phl,2007,72.25638
phl,2008,73.18582
phl,2009,73.18922
phl,2010,70.19245
phl,2011,72.13141
phl,2012,72.55498
phl,2013,72.01076
phl,2014,71.27402
phl,2015,72.47289
phl,2016,72.55359
phl,2017,72.18165
phl,2018,72.54282
phl,2019,73.20644
phl,2020,75.13687
png,1961,70.49405
png,1962,69.3825
png,1963,66.47727
png,1964,64.34336
png,1965,64.10674
png,1966,65.13893
png,1967,65.56796
png,1968,66.20499
png,1969,66.00974
png,1970,63.63637
png,1971,62.6894
png,1972,58.2485
png,1973,47.77522
png,1974,47.29531
png,1975,53.67171
png,1976,52.15252
png,1977,53.37697
png,1978,55.89109
png,1979,54.55103
png,1980,61.54792
png,1981,65.67927
png,1982,63.91493
png,1983,64.52275
png,1984,63.45642
png,1985,67.01456
png,1986,65.05851
png,1987,63.58828
png,1988,60.55329
png,1989,64.41541
png,1990,59.04363
png,1991,58.83348
png,1992,50.76249
png,1993,42.02913
png,1994,46.25807
png,1995,43.64219
png,1996,46.34176
png,1997,60.56609
png,1998,58.81138
png,1999,56.45297
png,2000,44.60523
png,2001,47.73115
png,2002,60.56839
png,2003,49.43386
png,2004,51.44475
pol,1995,59.29056
pol,1996,61.23242
pol,1997,62.12384
pol,1998,62.00183
pol,1999,62.63413
pol,2000,63.83699
pol,2001,64.60934
pol,2002,66.51498
pol,2003,65.0195
pol,2004,64.42533
pol,2005,63.08562
pol,2006,62.11443
pol,2007,60.40945
pol,2008,61.95084
pol,2009,61.67052
pol,2010,61.48956
pol,2011,61.3676
pol,2012,61.43145
pol,2013,60.9795
pol,2014,60.06052
pol,2015,58.5802
pol,2016,58.61495
pol,2017,58.63682
pol,2018,58.43723
pol,2019,57.50138
pol,2020,56.76005
pri,1960,82.629
pri,1963,76.70552
pri,1964,78.66174
pri,1965,77.04321
pri,1966,78.12648
pri,1967,73.79625
pri,1968,72.70974
pri,1969,71.49102
pri,1970,70.5901
pri,1971,75.6517
pri,1972,74.84397
pri,1973,74.73866
pri,1974,75.17567
pri,1975,78.95295
pri,1976,83.51359
pri,1977,83.12969
pri,1978,79.59875
pri,1979,75.82118
pri,1980,74.50697
pri,1981,74.57022
pri,1982,74.8112
pri,1983,76.97811
pri,1984,73.38931
pri,1985,74.21387
pri,1986,71.72559
pri,1987,70.51794
pri,1988,69.34942
pri,1989,67.87388
pri,1990,64.78647
pri,1991,63.37127
pri,1992,62.14448
pri,1993,61.80114
pri,1994,61.55004
pri,1995,60.78528
pri,1996,61.38175
pri,1997,62.27982
pri,1998,59.12817
pri,1999,58.79566
pri,2000,58.56004
pri,2001,54.31463
pri,2002,54.23485
pri,2003,54.75721
pri,2004,55.09744
pri,2005,56.08701
pri,2006,57.45994
pri,2007,58.1816
pri,2008,58.25951
pri,2009,57.18914
pri,2010,57.71808
pri,2011,57.95099
pri,2012,59.95877
pri,2013,60.9835
pri,2014,60.42161
pri,2015,59.62776
pri,2016,58.44482
pri,2017,60.37361
pri,2018,62.87144
pri,2019,63.81991
pri,2020,63.20135
prt,1970,65.74165
prt,1971,68.07463
prt,1972,63.98275
prt,1973,64.66886
prt,1974,72.4669
prt,1975,76.92118
prt,1976,74.80317
prt,1977,71.76689
prt,1978,67.83157
prt,1979,67.36105
prt,1980,67.43342
prt,1981,69.64339
prt,1982,69.49585
prt,1983,69.41104
prt,1984,70.67057
prt,1985,67.89134
prt,1986,65.0523
prt,1987,64.28064
prt,1988,64.09283
prt,1989,63.26123
prt,1990,63.8825
prt,1991,64.79385
prt,1992,65.77226
prt,1993,67.5657
prt,1994,66.55829
prt,1995,64.7198
prt,1996,65.02602
prt,1997,63.87369
prt,1998,63.01793
prt,1999,63.29385
prt,2000,63.40112
prt,2001,62.81014
prt,2002,62.70511
prt,2003,63.18346
prt,2004,63.62255
prt,2005,64.43241
prt,2006,64.58581
prt,2007,64.85099
prt,2008,66.20504
prt,2009,64.75683
prt,2010,65.92552
prt,2011,65.88673
prt,2012,66.45737
prt,2013,65.42121
prt,2014,66.13529
prt,2015,65.55466
prt,2016,65.43218
prt,2017,64.57914
prt,2018,64.26972
prt,2019,64.05803
prt,2020,64.2136
pry,1962,82.46127
pry,1963,83.30232
pry,1964,83.41367
pry,1965,78.92364
pry,1966,79.26306
pry,1967,79.08887
pry,1968,80.2358
pry,1969,79.55573
pry,1970,77.4696
pry,1971,79.51419
pry,1972,76.9977
pry,1973,73.7701
pry,1974,75.1662
pry,1975,74.26
pry,1976,72.48691
pry,1977,72.09915
pry,1978,69.83308
pry,1979,71.1942
pry,1980,71.24446
pry,1981,71.12767
pry,1982,74.89675
pry,1983,78.1652
pry,1984,75.40039
pry,1985,72.5933
pry,1986,68.82484
pry,1987,69.95698
pry,1988,61.7102
pry,1989,53.87891
pry,1990,62.88742
pry,1991,61.70668
pry,1992,63.30326
pry,1993,65.42452
pry,1994,68.14179
pry,1995,63.62183
pry,1996,65.79861
pry,1997,65.89258
pry,1998,61.92374
pry,1999,63.10816
pry,2000,64.23856
pry,2001,63.87159
pry,2002,57.99485
pry,2003,58.27465
pry,2004,61.07336
pry,2005,60.81267
pry,2006,61.89249
pry,2007,63.25529
pry,2008,66.22248
pry,2009,66.59442
pry,2010,64.08151
pry,2011,63.29221
pry,2012,65.78426
pry,2013,62.62581
pry,2014,63.94725
pry,2015,63.72666
pry,2016,62.28826
pry,2017,62.89292
pry,2018,64.33581
pry,2019,65.31437
pry,2020,63.17473
pse,1994,98.66352
pse,1995,100.08529
pse,1996,99.41635
pse,1997,98.47864
pse,1998,95.83067
pse,1999,94.3997
pse,2000,89.64206
pse,2001,94.04801
pse,2002,95.55937
pse,2003,99.09526
pse,2004,100.2129
pse,2005,102.93814
pse,2006,104.67251
pse,2007,103.47164
pse,2008,100.90693
pse,2009,95.98674
pse,2010,93.21593
pse,2011,91.20605
pse,2012,88.77904
pse,2013,87.8976
pse,2014,89.1799
pse,2015,88.37637
pse,2016,87.85231
pse,2017,88.67684
pse,2018,88.88896
pse,2019,90.04523
pse,2020,89.16736
pyf,2019,63.61451
qat,1994,29.91469
qat,1995,32.0505
qat,1996,27.28045
qat,1997,22.69964
qat,1998,25.31209
qat,1999,21.11458
qat,2000,15.226
qat,2001,15.43703
qat,2002,18.41978
qat,2003,16.49604
qat,2004,17.45793
qat,2005,15.97189
qat,2006,16.32906
qat,2007,17.13895
qat,2008,15.41435
qat,2009,19.27688
qat,2010,16.17011
qat,2011,13.41129
qat,2012,13.40869
qat,2013,14.56389
qat,2014,15.78091
qat,2015,22.29019
qat,2016,25.08953
qat,2017,24.69652
qat,2018,22.05549
qat,2019,23.46966
qat,2020,25.97678
rou,1990,65.8818
rou,1991,60.73778
rou,1992,62.71976
rou,1993,63.69948
rou,1994,63.48919
rou,1995,69.46627
rou,1996,73.09817
rou,1997,72.8205
rou,1998,77.53224
rou,1999,72.28225
rou,2000,68.81497
rou,2001,69.16393
rou,2002,68.68718
rou,2003,68.51394
rou,2004,70.19445
rou,2005,71.11945
rou,2006,68.75094
rou,2007,67.35593
rou,2008,63.88985
rou,2009,63.12481
rou,2010,64.03408
rou,2011,63.4914
rou,2012,63.67539
rou,2013,61.15038
rou,2014,61.14846
rou,2015,61.6726
rou,2016,62.54747
