geo,time,ny_gnp_atls_cd
mlt,1997,4030810815.64272
mlt,1998,3952649176.54819
mlt,1999,4149441015.03615
mlt,2000,4445987875.57274
mlt,2001,4302714832.7105
mlt,2002,4239015976.23176
mlt,2003,4851932855.97881
mlt,2004,5657522726.28963
mlt,2005,6325345111.62979
mlt,2006,6627989462.24582
mlt,2007,7151380144.13534
mlt,2008,8356042053.47629
mlt,2009,8378083369.34443
mlt,2010,8858124332.33637
mlt,2011,9208106312.81586
mlt,2012,9307373057.2988
mlt,2013,9954137499.68013
mlt,2014,10674823055.1234
mlt,2015,11229198479.778
mlt,2016,10742659721.4677
mlt,2017,11296118680.3288
mlt,2018,13129381677.469
mlt,2019,14287266004.2955
mlt,2020,13325768037.9035
mmr,1963,669449408.66646
mmr,1964,605458521.41505
mmr,1965,512049550.53809
mmr,1966,406190426.26366
mmr,1967,346005702.91828
mmr,1968,390144995.07042
mmr,1969,501531838.39072
mmr,1970,612301543.71912
mmr,1971,619186308.83629
mmr,1972,656246826.43003
mmr,1973,711370683.64619
mmr,1974,903152750.09954
mmr,1975,1123672248.39243
mmr,1976,1276349816.22494
mmr,1977,1209191826.45936
mmr,1978,1131511036.35416
mmr,1979,1084260880.07674
mmr,1980,1113408054.56166
mmr,1981,1139323631.60996
mmr,1982,1194550014.23781
mmr,1983,1247429907.0096
mmr,1984,1317426664.94388
mmr,1985,1328763046.82265
mmr,1986,1414007548.2951
mmr,1987,1458739673.44203
mmr,1988,1470473660.60961
mmr,1989,1501644748.33734
mmr,1990,1615828932.49114
mmr,1991,1800122641.92166
mmr,1992,2160926563.92594
mmr,1993,2554369812.64368
mmr,1994,3108246721.85089
mmr,1995,4057734543.46961
mmr,1996,5172172679.64097
mmr,1997,5785534425.99121
mmr,1998,5455709401.54998
mmr,1999,5557059134.74487
mmr,2000,6113175890.05728
mmr,2001,6476732507.94064
mmr,2002,6340651697.40842
mmr,2003,6990042458.17017
mmr,2004,8429721369.75974
mmr,2005,9666234451.63704
mmr,2006,11245964883.0698
mmr,2007,13439859740.6059
mmr,2008,17281991354.4719
mmr,2009,23191315317.0405
mmr,2010,31185648540.4332
mmr,2011,41038420346.1938
mmr,2012,50940613812.0293
mmr,2013,60350710106.5251
mmr,2014,63141939744.5926
mmr,2015,61839932517.2697
mmr,2016,63657557298.6711
mmr,2017,63133209278.913
mmr,2018,65624125047.1572
mmr,2019,68859038465.9816
mmr,2020,73622120421.45351
mne,2002,1198486143.86772
mne,2003,1491369992.58582
mne,2004,1900212363.69721
mne,2005,2249308384.4494
mne,2006,2659190613.20439
mne,2007,3151309996.57256
mne,2008,3989144823.47237
mne,2009,4166344947.95777
mne,2010,4289504080.03225
mne,2011,4501666008.65116
mne,2012,4344916029.4122
mne,2013,4553428035.82422
mne,2014,4548699754.43301
mne,2015,4511302247.00979
mne,2016,4411153858.96194
mne,2017,4606448444.51834
mne,2018,5248476077.90216
mne,2019,5678424729.50874
mne,2020,4908147016.91521
mng,1983,2626695814.47641
mng,1984,2475355649.37402
mng,1985,2370751014.26871
mng,1986,2658695291.01385
mng,1987,3083700235.32733
mng,1988,3538026218.35784
mng,1989,3405241046.66224
mng,1990,3133639408.40811
mng,1991,2668014598.0923
mng,1992,1806705839.18741
mng,1993,1159996936.32681
mng,1994,972230433.76552
mng,1995,1064877784.8364
mng,1996,1276918212.58901
mng,1997,1355544187.36394
mng,1998,1226533801.13399
mng,1999,1133862016.18975
mng,2000,1115885952.29764
mng,2001,1168592644.48513
mng,2002,1293142869.67232
mng,2003,1517095332.65621
mng,2004,1894036113.26361
mng,2005,2264259103.98985
mng,2006,2861568945.65893
mng,2007,3646103434.79051
mng,2008,4734284977.10207
mng,2009,4782221505.20557
mng,2010,5437357185.34631
mng,2011,7173895893.62191
mng,2012,10305289407.0951
mng,2013,12492493837.0176
mng,2014,12389164485.1398
mng,2015,11403259054.6459
mng,2016,10678416152.8432
mng,2017,10075849709.1657
mng,2018,11706074195.2308
mng,2019,12413802290.1229
mng,2020,12271274213.1678
moz,1993,3036295297.91199
moz,1994,2890443093.43595
moz,1995,2915112756.61723
moz,1996,3427993896.55262
moz,1997,4099491350.66727
moz,1998,4798041803.24178
moz,1999,5630865879.51872
moz,2000,5660247312.57995
moz,2001,5835728066.19343
moz,2002,5412831314.75851
moz,2003,6171568775.5878
moz,2004,7229197066.30426
moz,2005,8140918147.84889
moz,2006,8913447804.2244
moz,2007,9876388035.21913
moz,2008,11234735521.1631
moz,2009,12414874270.5622
moz,2010,12267713059.0665
moz,2011,13169392418.457
moz,2012,14834423501.877
moz,2013,17099858983.2066
moz,2014,18071491915.9738
moz,2015,17393581960.1674
moz,2016,14795137398.2976
moz,2017,13365347251.5567
moz,2018,13629520200.0238
moz,2019,14807135757.4607
moz,2020,14411617853.3352
mrt,1963,164696638.60713
mrt,1964,218199569.22844
mrt,1965,261104689.76311
mrt,1966,269225105.76536
mrt,1967,283282744.15694
mrt,1968,311938197.42718
mrt,1969,306315749.26758
mrt,1970,333472895.30298
mrt,1971,332757627.30269
mrt,1972,354638321.17533
mrt,1973,430533281.48111
mrt,1974,614164256.05345
mrt,1975,684092182.81938
mrt,1976,743276582.28936
mrt,1977,781698777.91947
mrt,1978,825080904.88708
mrt,1979,957787686.99605
mrt,1980,1092991338.60346
mrt,1981,1145212540.59195
mrt,1982,1086794119.8896
mrt,1983,1069676457.0553
mrt,1984,1047337482.47782
mrt,1985,1028825489.16429
mrt,1986,1115010359.81909
mrt,1987,1252986426.34564
mrt,1988,1431427636.54578
mrt,1989,1514886128.5097
mrt,1990,1483232745.3452
mrt,1991,1685913818.84232
mrt,1992,1964187078.43672
mrt,1993,2124046238.01547
mrt,1994,1961537307.35259
mrt,1995,2073880724.00062
mrt,1996,2296536778.76252
mrt,1997,2117921657.9374
mrt,1998,2072721205.90264
mrt,1999,2092447001.31012
mrt,2000,1907498163.16597
mrt,2001,1758072210.69889
mrt,2002,1813741399.42775
mrt,2003,2037396213.30193
mrt,2004,2353802455.43005
mrt,2005,2834619296.19514
mrt,2006,3541729874.91784
mrt,2007,3905307436.6501
mrt,2008,4540216286.45912
mrt,2009,4921240169.44072
mrt,2010,5249329741.77144
mrt,2011,5751463903.04753
mrt,2012,6515886000.18669
mrt,2013,7074882455.25765
mrt,2014,6866395921.57446
mrt,2015,6650490402.54506
mrt,2016,6300890084.24314
mrt,2017,6540847760.83795
mrt,2018,7242557311.1025
mrt,2019,7766203500.56125
mrt,2020,7761746775.4967
mus,1978,947203077.33622
mus,1979,1162632874.55075
mus,1980,1197798323.57358
mus,1981,1251411353.87192
mus,1982,1176530924.16419
mus,1983,1067839753.41601
mus,1984,1038550614.66388
mus,1985,1081966970.21049
mus,1986,1282176898.48296
mus,1987,1679754106.95589
mus,1988,2146437478.90254
mus,1989,2336293992.88531
mus,1990,2571449982.12819
mus,1991,2802076784.61248
mus,1992,3237791488.29748
mus,1993,3423412844.20342
mus,1994,3597854904.9848
mus,1995,3899542231.23177
mus,1996,4291102492.62941
mus,1997,4472707096.04952
mus,1998,4385898551.31304
mus,1999,4299812541.97044
mus,2000,4631883265.67503
mus,2001,4753805659.81166
mus,2002,4764887740.54899
mus,2003,5351359945.19814
mus,2004,6315573840.12935
mus,2005,6873295970.3798
mus,2006,7318295480.95708
mus,2007,8040550418.41746
mus,2008,9212348360.05916
mus,2009,9729857866.77769
mus,2010,10100055650.564
mus,2011,10513938636.368
mus,2012,11998234858.0041
mus,2013,13242475477.8091
mus,2014,13648096649.046
mus,2015,13505307608.0611
mus,2016,13446066142.6154
mus,2017,13890223312.2339
mus,2018,15529554046.2103
mus,2019,16321041797.8681
mus,2020,12944959302.7524
mwi,1962,179667233.92834
mwi,1963,182161232.3636
mwi,1964,186443429.34712
mwi,1965,223668338.4442
mwi,1966,256968949.71707
mwi,1967,273213334.26674
mwi,1968,262143982.37866
mwi,1969,273765308.31557
mwi,1970,279561649.0679
mwi,1971,352181544.48356
mwi,1972,408300349.86389
mwi,1973,475669660.3172
mwi,1974,595131266.95856
mwi,1975,683193447.69231
mwi,1976,693575749.43308
mwi,1977,755933127.08815
mwi,1978,904581988.17482
mwi,1979,1047742065.78909
mwi,1980,1169375643.5396
mwi,1981,1191509939.81826
mwi,1982,1196886629.98715
mwi,1983,1164997192.54024
mwi,1984,1183750957.85114
mwi,1985,1178934163.19362
mwi,1986,1172627458.13871
mwi,1987,1230283092.25755
mwi,1988,1386653910.31904
mwi,1989,1477393001.42624
mwi,1990,1723155912.07421
mwi,1991,2059037328.25773
mwi,1992,1956934700.00452
mwi,1993,2129721395.19628
mwi,1994,1529853405.72765
mwi,1995,1579756164.47804
mwi,1996,1717406818.07138
mwi,1997,2078052046.46074
mwi,1998,2149837574.00801
mwi,1999,1967718189.76419
mwi,2000,1749386427.70146
mwi,2001,1655094400.74112
mwi,2002,2010995068.64343
mwi,2003,2681623205.28371
mwi,2004,3726153066.07766
mwi,2005,3778047147.28566
mwi,2006,3999788007.24627
mwi,2007,4455524701.4574
mwi,2008,5085692258.84102
mwi,2009,5794277102.59466
mwi,2010,6542310410.50253
mwi,2011,7378702705.31288
mwi,2012,7015802986.78698
mwi,2013,6451260033.17857
mwi,2014,6023991082.78389
mwi,2015,5892246198.96096
mwi,2016,5933337387.34593
mwi,2017,6612362926.20071
mwi,2018,7780315888.13861
mwi,2019,10328623808.6128
mwi,2020,11087084868.0319
mys,1962,2056609239.05584
mys,1963,2252861267.18362
mys,1964,2484367731.52956
mys,1965,2873129766.27974
mys,1966,3147398126.18862
mys,1967,3316370624.47728
mys,1968,3532862552.1935
mys,1969,3670886712.56783
mys,1970,3950136070.75307
mys,1971,4366663746.22439
mys,1972,5000829009.12159
mys,1973,6634555069.69897
mys,1974,8889415020.6047
mys,1975,10409805949.6775
mys,1976,11425449165.9596
mys,1977,12442414518.3487
mys,1978,14834100302.5038
mys,1979,19464301912.928
mys,1980,24728297706.6576
mys,1981,27234663235.9571
mys,1982,26932197577.0715
mys,1983,26791308076.365
mys,1984,29695855337.3046
mys,1985,29948052735.5506
mys,1986,29913660291.8529
mys,1987,32360362546.084
mys,1988,36467724701.9637
mys,1989,39592331590.3052
mys,1990,43233642651.5494
mys,1991,47425634746.93751
mys,1992,54699321061.2268
mys,1993,62988060792.9648
mys,1994,71915653329.8703
mys,1995,82974277640.3347
mys,1996,94568098181.4819
mys,1997,99625336976.79301
mys,1998,80495925750.3513
mys,1999,76642413267.104
mys,2000,80178759407.0033
mys,2001,84094636681.45911
mys,2002,91743300830.52431
mys,2003,102820336730.086
mys,2004,119334486560.93201
mys,2005,135484759137.317
mys,2006,153034484288.078
mys,2007,177055185567.59
mys,2008,204636675463.43399
mys,2009,210841313852.354
mys,2010,232945469577.23401
mys,2011,259323021077.67401
mys,2012,295984521534.14093
mys,2013,319543900682.72803
mys,2014,332695279538.68903
mys,2015,323144264204.80103
mys,2016,311558622438.36798
mys,2017,309437218441.15601
mys,2018,335819482857.33801
mys,2019,359658546154.89203
mys,2020,342212746177.90802
nam,1982,2192568594.55848
nam,1983,2080348833.02586
nam,1984,1944167232.43249
nam,1985,1583411143.86225
nam,1986,1658163128.72187
nam,1987,2062361366.45001
nam,1988,2255707386.15425
nam,1989,2569981948.51699
nam,1990,2856173957.0744
nam,1991,3175165075.67728
nam,1992,3493147016.27233
nam,1993,3422823481.66639
nam,1994,3614714765.89005
nam,1995,4009294169.92196
nam,1996,4168112616.39091
nam,1997,4252527618.10095
nam,1998,4107061097.02295
nam,1999,3952965597.56759
nam,2000,4028141080.00499
nam,2001,3817163857.72545
nam,2002,3726284638.437
nam,2003,4292721568.21895
nam,2004,5524628696.99363
nam,2005,6850075134.74931
nam,2006,7951388518.51933
nam,2007,8485666873.77718
nam,2008,8826564365.57357
nam,2009,8851319740.89011
nam,2010,9532230008.06804
nam,2011,11069932792.6786
nam,2012,12581100872.5394
nam,2013,13278816396.8263
nam,2014,13164098850.6374
nam,2015,12290646799.1884
nam,2016,11165434200.9489
nam,2017,11102305272.1238
nam,2018,12039723817.0401
nam,2019,12876043632.5069
nam,2020,11438633166.2481
ncl,1967,176920510.28018
ncl,1968,215141358.51411
ncl,1969,262376940.99529
ncl,1970,360975144.62556
ncl,1971,410426232.64599
ncl,1972,474752331.38731
ncl,1973,513380965.73284
ncl,1974,691201685.53222
ncl,1975,848499719.94617
ncl,1976,862733011.0287
ncl,1977,894564761.876
ncl,1978,959841569.88434
ncl,1979,956270151.70136
ncl,1980,1117523027.96699
ncl,1981,1132426382.29425
ncl,1982,1042893476.05809
ncl,1983,879902417.20822
ncl,1984,830582592.62943
ncl,1985,850944600.51545
ncl,1986,970770531.56904
ncl,1987,1295317493.01805
ncl,1988,2171096018.404
ncl,1989,2425868459.14933
ncl,1990,2521873012.96759
ncl,1991,2665012707.11803
ncl,1992,2889489986.45912
ncl,1993,2930688338.38911
ncl,1994,3092316918.93323
ncl,1995,3434034992.63107
ncl,1996,3603596679.47456
ncl,1997,3586440267.79848
ncl,1998,2980555060.91909
ncl,1999,2856237724.82839
ncl,2000,2817759740.41578
ner,1962,539522252.64921
ner,1963,591801817.95845
ner,1964,590993858.66556
ner,1965,654043486.68292
ner,1966,682375985.12053
ner,1967,694819598.07806
ner,1968,697444522.50272
ner,1969,648673952.30637
ner,1970,671218507.84106
ner,1971,724353881.4708
ner,1972,733501262.07249
ner,1973,768021638.41445
ner,1974,1046376273.13112
ner,1975,1192011264.86718
ner,1976,1154999913.54801
ner,1977,1278587895.56193
ner,1978,1603842364.03023
ner,1979,2034951690.29716
ner,1980,2438190323.89158
ner,1981,2422217595.39818
ner,1982,2253601251.2452
ner,1983,1881099421.98279
ner,1984,1442811893.95542
ner,1985,1489264772.05466
ner,1986,1745156602.62007
ner,1987,1991062533.20594
ner,1988,2463712472.26296
ner,1989,2501903135.26887
ner,1990,2698457231.98795
ner,1991,2998459619.43519
ner,1992,3627950421.36663
ner,1993,3420685131.9189
ner,1994,2753940983.36229
ner,1995,2507922532.39967
ner,1996,2345535615.55269
ner,1997,2435686371.4973
ner,1998,2656816164.33675
ner,1999,2618159284.56036
ner,2000,2536805746.92836
ner,2001,2612582325.40025
ner,2002,2719856592.27392
ner,2003,3117553960.55855
ner,2004,3722973569.44161
ner,2005,4554154985.55858
ner,2006,5060170318.95461
ner,2007,5594054296.83221
ner,2008,6737680025.16389
ner,2009,7597041942.90313
ner,2010,8509397583.79124
ner,2011,8957171125.45614
ner,2012,9768089027.75409
ner,2013,10628681333.9808
ner,2014,11298670841.0049
ner,2015,11120161230.0692
ner,2016,10962186555.2203
ner,2017,11171093859.2952
ner,2018,12883751207.9962
ner,2019,13862144484.2047
ner,2020,13301470311.2171
nga,1962,4686373217.86261
nga,1963,5202052336.1955
nga,1964,5500940817.92681
nga,1965,5708707892.61367
nga,1966,5783962837.93693
nga,1967,5164457485.91192
nga,1968,5267542721.40445
nga,1969,6593383641.66871
nga,1970,9433652456.9676
nga,1971,10323862021.1321
nga,1972,11662626891.379
nga,1973,13163292085.2796
nga,1974,20780528882.44049
nga,1975,25393836809.2118
nga,1976,33192231886.9873
nga,1977,37663684923.0682
nga,1978,38469503667.8706
nga,1979,45702418117.034
nga,1980,55748956647.081
nga,1981,73550938384.80782
nga,1982,97766844070.7771
nga,1983,115522433751.66299
nga,1984,91631463944.7189
nga,1985,81379343846.24579
nga,1986,67767633998.0206
nga,1987,62490651308.7294
nga,1988,61022095178.8817
nga,1989,51408382359.5315
nga,1990,52970718732.0276
nga,1991,50278559968.1852
nga,1992,50821602921.1925
nga,1993,36710987192.7076
nga,1994,32788772653.4706
nga,1995,33564129060.37469
nga,1996,42670372430.1232
nga,1997,49678787140.8183
nga,1998,50925963551.458
nga,1999,54389221208.42609
nga,2000,57027910766.9966
nga,2001,66778601792.5646
nga,2002,81646110623.42419
nga,2003,93751849585.3233
nga,2004,118341043271.813
nga,2005,143541394612.27802
nga,2006,192500981584.26199
nga,2007,235632365321.85999
nga,2008,295731122809.06897
nga,2009,316364492366.81097
nga,2010,340591814244.01703
nga,2011,355591919593.44
nga,2012,408559937026.60693
nga,2013,461617004873.91296
nga,2014,517951463622.336
nga,2015,511128254894.93903
nga,2016,452683662038.48499
nga,2017,398884656813.82898
nga,2018,384737460610.37402
nga,2019,407589062831.78601
nga,2020,412805339113.20599
nic,1962,263372112.42162
nic,1963,291333222.92069
nic,1964,327605853.31614
nic,1965,410217960.77411
nic,1966,495602916.70045
nic,1967,627000210.34126
nic,1968,653136029.06597
nic,1969,716266510.633
nic,1970,737228274.5123
nic,1971,784506068.15264
nic,1972,838526566.54134
nic,1973,1006815009.41677
nic,1974,1381602430.11865
nic,1975,1593409168.09507
nic,1976,1750885432.21018
nic,1977,2023727640.3365
nic,1978,1992155762.73964
nic,1979,1580771240.65256
nic,1980,1958862034.34005
nic,1981,2206716658.19438
nic,1982,2344968687.58772
nic,1983,2417674220.15273
nic,1984,2555329640.88594
nic,1985,2559006181.41332
nic,1986,2871880403.30639
nic,1987,3351234233.50872
nic,1988,2704549576.29737
nic,1989,1483010001.13797
nic,1990,1290454377.23953
nic,1991,921331223.51788
nic,1992,1037960760.56034
nic,1993,1312463464.43396
nic,1994,2034593564.02016
nic,1995,2859827220.64092
nic,1996,4156977099.38337
nic,1997,4252740269.55048
nic,1998,4338613097.25364
nic,1999,4616888691.76544
nic,2000,4890672933.0975
nic,2001,5001380639.79237
nic,2002,5027661795.65858
nic,2003,5284462286.8313
nic,2004,5817801342.01746
nic,2005,6323645133.82396
nic,2006,6628686069.55097
nic,2007,7184965992.74211
nic,2008,7900327358.48092
nic,2009,7950796997.20633
nic,2010,8528007873.14164
nic,2011,9288003925.60042
nic,2012,10004002873.6999
nic,2013,10561195048.9158
nic,2014,11244786572.9721
nic,2015,11767930686.64
nic,2016,12333244581.0326
nic,2017,12954322897.3192
nic,2018,12753907016.8525
nic,2019,12404991945.0078
nic,2020,12222860513.7839
nld,1962,14408058404.4509
nld,1963,15619276782.984
nld,1964,17737823954.8964
nld,1965,20879346988.4493
nld,1966,22886496012.604
nld,1967,25230102767.6752
nld,1968,28413648370.3391
nld,1969,32827993929.47689
nld,1970,37651738669.3334
nld,1971,43474047783.8767
nld,1972,51360789427.3577
nld,1973,68174189714.297
nld,1974,86311197906.7802
nld,1975,104313800721.795
nld,1976,114956512788.32201
nld,1977,126061276947.343
nld,1978,145806653804.47
nld,1979,179172313226.866
nld,1980,209820928040.98999
nld,1981,199515199511.27301
nld,1982,176722556647.05499
nld,1983,159007587494.69601
nld,1984,154758781512.81201
nld,1985,149770752838.05899
nld,1986,170389793350.21301
nld,1987,215849941501.673
nld,1988,274125550514.07599
nld,1989,290073460703.00897
nld,1990,303837731359.98499
nld,1991,320642371118.979
nld,1992,357202565265.16693
nld,1993,367569275202.87598
nld,1994,390330825957.82098
nld,1995,428018902323.93201
nld,1996,462005626175.51202
nld,1997,465203773027.15802
nld,1998,443822063913.86298
nld,1999,453369990797.10303
nld,2000,459277891882.78003
nld,2001,440007386623.51001
nld,2002,437456536713.28998
nld,2003,503428969051.70099
nld,2004,608774907241.91699
nld,2005,687221697924.87
nld,2006,751160656646.34302
nld,2007,805133117402.60193
nld,2008,867898209557.60901
nld,2009,889950187572.59985
nld,2010,898314537593.87012
nld,2011,911288784628.35205
nld,2012,887614347968.55103
nld,2013,890306286837.88501
nld,2014,877052564236.49011
nld,2015,844441757791.87903
nld,2016,799316986449.98596
nld,2017,807961625297.91394
nld,2018,884242054021.38
nld,2019,923316575315.30396
nld,2020,890764508900.16284
nld_curacao,2013,3165980875.17096
nld_curacao,2014,3189619094.02529
nld_curacao,2015,3192112470.56568
nld_curacao,2016,3141529491.53692
nld_curacao,2017,3140463084.0742
nld_curacao,2018,3201856433.57673
nld_curacao,2019,3206481665.97146
nld_curacao,2020,2657565318.96731
nor,1962,5841143098.71998
nor,1963,6264518207.12345
nor,1964,6855815078.49558
nor,1965,7635741598.32898
nor,1966,8394441277.54172
nor,1967,9342198978.57852
nor,1968,10032039755.7127
nor,1969,10980494865.0546
nor,1970,12101171808.1043
nor,1971,13950627514.6589
nor,1972,16655702321.7403
nor,1973,21068840490.10929
nor,1974,26912491263.0565
nor,1975,33591970461.78889
nor,1976,36833355398.7315
nor,1977,40258546125.991
nor,1978,45106952749.2168
nor,1979,53382818868.49809
nor,1980,63947538758.4862
nor,1981,67286888884.5962
nor,1982,64806209232.6114
nor,1983,61653222851.104
nor,1984,62690979043.5632
nor,1985,65220167411.8767
nor,1986,73140275244.2365
nor,1987,87218433313.9209
nor,1988,100895929210.16499
nor,1989,106016359560.459
nor,1990,112410408041.718
nor,1991,118564973312.767
nor,1992,131936829686.827
nor,1993,130259082180.082
nor,1994,133796774466.078
nor,1995,142503415434.57599
nor,1996,156822569326.42001
