geo,time,ny_gds_totl_cd
gnb,2002,371700.14928
gnb,2003,2783758.29931
gnb,2004,-15042607.20828
gnb,2005,-23977719.46355
gnb,2006,-28203357.569
gnb,2007,-8640105.36659
gnb,2008,-1343831.16592
gnb,2009,-46246919.47622
gnb,2010,-81018958.78752
gnb,2011,51273524.63222
gnb,2012,-34857242.77616
gnb,2013,-3573467.1581
gnb,2014,2514797.65464
gnb,2015,35535912.77033
gnb,2016,35690354.76546
gnb,2017,49982326.56232
gnb,2018,177425606.78661
gnb,2019,79478400.81514
gnb,2020,26994565.19095
gnq,2005,6844003752.26483
gnq,2006,7324801138.90089
gnq,2007,9508983305.33223
gnq,2008,15267150701.4321
gnq,2009,9898082600.02461
gnq,2010,10588879863.8488
gnq,2011,14493638022.9874
gnq,2012,15287366764.7133
gnq,2013,12888661364.733
gnq,2014,12244521011.0134
gnq,2015,5160848492.02324
gnq,2016,3026428361.14426
gnq,2017,3578487637.44621
gnq,2018,3678280787.12009
gnq,2019,2148591180.36819
gnq,2020,219003738.99312
grc,1960,547079781.57849
grc,1961,859453244.51435
grc,1962,846884113.36664
grc,1963,1154785800.6538
grc,1964,1342197157.08251
grc,1965,1717141404.10158
grc,1966,1979900533.25261
grc,1967,1995154774.28945
grc,1968,2213715222.76539
grc,1969,2957984749.53552
grc,1970,3395034090.90909
grc,1971,4013579545.45455
grc,1972,5168931818.18182
grc,1973,7767583429.229
grc,1974,7193181818.18182
grc,1975,7665568544.10202
grc,1976,8910102611.9403
grc,1977,9054995374.6531
grc,1978,11126920222.6345
grc,1979,13860745170.1932
grc,1980,13594772182.2542
grc,1981,11139095940.9594
grc,1982,11688051020.4082
grc,1983,9656071981.42415
grc,1984,10330108827.0859
grc,1985,10430165309.6472
grc,1986,12451718597.8578
grc,1987,11479096628.0825
grc,1988,14614001921.6911
grc,1989,13696890474.1922
grc,1990,15605126827.1711
grc,1991,17841220788.9325
grc,1992,18371077940.6507
grc,1993,16156521997.6219
grc,1994,18105411516.8539
grc,1995,19456272981.3208
grc,1996,21050092015.855
grc,1997,22348594783.4768
grc,1998,22386924939.4673
grc,1999,21793665048.0105
grc,2000,19368763813.611
grc,2001,20622035563.5099
grc,2002,22607204973.9173
grc,2003,32933877343.8564
grc,2004,40542016863.6044
grc,2005,34263510096.884
grc,2006,42809188617.0599
grc,2007,46710537497.0237
grc,2008,42369914764.7047
grc,2009,28354785704.6976
grc,2010,30856954252.5667
grc,2011,23138344109.37749
grc,2012,18204971115.1395
grc,2013,22652888617.9538
grc,2014,24339659487.5278
grc,2015,21630085834.7683
grc,2016,22004607376.1067
grc,2017,21007438189.5294
grc,2018,23295403555.4408
grc,2019,22317420666.0862
grc,2020,13941991791.2576
grl,2003,119237366.60746
grl,2004,122782126.82145
grl,2005,121562807.45052
grl,2006,182198829.62265
grl,2007,178536657.05311
grl,2008,172024872.01114
grl,2009,200302188.06544
grl,2010,250155580.44843
grl,2011,253878965.1126
grl,2012,305791972.37808
grl,2013,257358047.11287
grl,2014,353977728.28508
grl,2015,402071968.96506
grl,2016,546548420.16133
grl,2017,592921292.15951
grl,2018,629271846.1977
grl,2019,570276186.76343
gtm,1960,87699900
gtm,1961,79399900
gtm,1962,81700000
gtm,1963,112500000
gtm,1964,131399900
gtm,1965,139599900
gtm,1966,146900000
gtm,1967,140100000
gtm,1968,216800000
gtm,1969,202099900
gtm,1970,259300000
gtm,1971,257500000
gtm,1972,262600000
gtm,1973,369000100
gtm,1974,484999900
gtm,1975,520799900
gtm,1976,672000200
gtm,1977,999500100
gtm,1978,961100200
gtm,1979,983100400
gtm,1980,1034700100
gtm,1981,905500200
gtm,1982,892999500
gtm,1983,861000200
gtm,1984,892399800
gtm,1985,1017043304.34783
gtm,1986,852831324.20091
gtm,1987,528879680
gtm,1988,616869618.32061
gtm,1989,702166583.80682
gtm,1990,748807392.21544
gtm,1991,1004593469.74487
gtm,1992,949599330.83201
gtm,1993,1011564946.58764
gtm,1994,1084138910.14049
gtm,1995,1301952414.55271
gtm,1996,1240516039.53244
gtm,1997,1431172864.75254
gtm,1998,1806689181.15851
gtm,1999,1649267869.95789
gtm,2000,1751400079.86397
gtm,2001,923606520.24533
gtm,2002,1147073283.30158
gtm,2003,949481922.70398
gtm,2004,982688491.78884
gtm,2005,605272678.44745
gtm,2006,682890563.7545
gtm,2007,840857857.76654
gtm,2008,37981190.47619
gtm,2009,863103006.76338
gtm,2010,758002370.37405
gtm,2011,1363820523.03029
gtm,2012,1074652165.03268
gtm,2013,1671360859.38295
gtm,2014,2011301699.38698
gtm,2015,2857155118.35711
gtm,2016,3299654074.39572
gtm,2017,3236458716.09576
gtm,2018,2274109213.74614
gtm,2019,3090418101.26418
gtm,2020,3790323441.23342
guy,1960,34124715.62737
guy,1961,42874642.71131
guy,1962,55357872.01773
guy,1963,59207839.93467
guy,1964,38266347.78044
guy,1965,42294117.64706
guy,1966,42764705.88235
guy,1967,58705882.35294
guy,1968,58250000
guy,1969,61400000
guy,1970,59500000
guy,1971,63050000
guy,1972,52904761.90476
guy,1973,32285714.28571
guy,1974,122954545.45455
guy,1975,163458333.33333
guy,1976,56920000
guy,1977,60800000
guy,1978,103920000
guy,1979,114440000
guy,1980,123080000
guy,1981,45535678.57143
guy,1982,36933333.33333
guy,1983,13166666.66667
guy,1984,88500026.31579
guy,1985,99767465.11628
guy,1986,167697651.16279
guy,1987,70612244.89796
guy,1988,69700000
guy,1989,57132349.26471
guy,1990,55443015.18987
guy,1991,75921378.3542
guy,1992,105628243.0056
guy,1993,107639681.2596
guy,1994,77046826.46421
guy,1995,138763595.07042
guy,1996,181735902.42165
guy,1997,165345269.34502
guy,1998,121571894.57809
guy,1999,117799752.24441
guy,2000,65332626.21279
guy,2001,55135377.38468
guy,2002,63476896.12671
guy,2003,82799735.19471
guy,2004,109866547.65957
guy,2005,-2641651.03189
hkg,1960,284014514.27299
hkg,1961,226808715.98797
hkg,1962,324622294.81421
hkg,1963,510412413.22989
hkg,1964,630684138.23824
hkg,1965,765968586.38743
hkg,1966,600233608.20069
hkg,1967,666724662.89691
hkg,1968,597689438.13577
hkg,1969,803137718.26178
hkg,1970,1068379583.17569
hkg,1971,1277659413.8469
hkg,1972,1790867515.15581
hkg,1973,2344505974.93442
hkg,1974,2720407027.58566
hkg,1975,2867563624.57449
hkg,1976,4643410536.61719
hkg,1977,5196053196.0532
hkg,1978,5447616200.86684
hkg,1979,7642672956.60343
hkg,1980,9910170615.54229
hkg,1981,10379117241.8729
hkg,1982,10187153000.8732
hkg,1983,8515938996.86175
hkg,1984,10864543361.4735
hkg,1985,11259434204.4463
hkg,1986,13364345853.6773
hkg,1987,18467871202.698
hkg,1988,22257750448.373
hkg,1989,26130976038.1543
hkg,1990,27469896531.3615
hkg,1991,29998069796.1705
hkg,1992,34802986848.5647
hkg,1993,40915636796.1115
hkg,1994,44188447802.9088
hkg,1995,43120556374.2599
hkg,1996,48419249317.9732
hkg,1997,54700662610.9195
hkg,1998,49888964920.6616
hkg,1999,49969706735.4173
hkg,2000,54918882842.18089
hkg,2001,51128635174.6423
hkg,2002,52130556873.4052
hkg,2003,50798916114.4501
hkg,2004,52536209553.1587
hkg,2005,60420068661.3606
hkg,2006,64731712968.923
hkg,2007,67862306765.4524
hkg,2008,68447629321.4157
hkg,2009,63613354317.70689
hkg,2010,68054239818.7716
hkg,2011,69567189105.8582
hkg,2012,69204785725.3365
hkg,2013,67905492521.9185
hkg,2014,70030177583.472
hkg,2015,74037771872.33929
hkg,2016,76333560929.10609
hkg,2017,78759559616.07561
hkg,2018,78788288575.6203
hkg,2019,71680981125.3334
hkg,2020,71997370185.1183
hnd,1960,41150000
hnd,1961,44800000
hnd,1962,59350000
hnd,1963,54650000
hnd,1964,56400000
hnd,1965,76650000
hnd,1966,80200000
hnd,1967,105450000
hnd,1968,111850000
hnd,1969,110100050
hnd,1970,106200000
hnd,1971,119000000
hnd,1972,136499950
hnd,1973,165999950
hnd,1974,147500000
hnd,1975,112000000
hnd,1976,198999950
hnd,1977,310999950
hnd,1978,506729591.04212
hnd,1979,583174748.2351
hnd,1980,470490783.06972
hnd,1981,361207675.30608
hnd,1982,301020602.63018
hnd,1983,242230510.06617
hnd,1984,322006066.81091
hnd,1985,405128635.52521
hnd,1986,376371885.0154
hnd,1987,617713223.3483
hnd,1988,773986645.67845
hnd,1989,541836226.036
hnd,1990,672746304.86744
hnd,1991,727080068.46352
hnd,1992,745775787.11872
hnd,1993,1053688218.41285
hnd,1994,1133331735.80059
hnd,1995,1193876235.66215
hnd,1996,1097673817.56757
hnd,1997,1303994927.75665
hnd,1998,1283750465.28804
hnd,1999,1178937108.01394
hnd,2000,1125297782.43521
hnd,2001,970032488.70325
hnd,2002,911426488.21302
hnd,2003,913392976.2519
hnd,2004,969304208.95598
hnd,2005,884511785.92334
hnd,2006,793525885.3205
hnd,2007,688975104.88218
hnd,2008,409211118.91426
hnd,2009,399111192.60979
hnd,2010,622235795.58803
hnd,2011,1107764025.71696
hnd,2012,953450780.88018
hnd,2013,245678320.53349
hnd,2014,850277415.83934
hnd,2015,1705694677.77496
hnd,2016,1938757688.59914
hnd,2017,2112656888.36528
hnd,2018,1417425023.14585
hnd,2019,1131295872.13023
hnd,2020,810488967.72336
hrv,1995,2028281865.17611
hrv,1996,3350819529.45715
hrv,1997,3042490022.9799
hrv,1998,3864740319.80237
hrv,1999,3596409059.49855
hrv,2000,3390697476.5694
hrv,2001,3735479792.11611
hrv,2002,4078224815.12675
hrv,2003,6125345514.44072
hrv,2004,7609146795.51713
hrv,2005,8265467287.78773
hrv,2006,10414338223.2584
hrv,2007,12400463589.1879
hrv,2008,14399081008.3714
hrv,2009,12237212876.4859
hrv,2010,11644189488.5859
hrv,2011,11400823085.2374
hrv,2012,9732635542.58221
hrv,2013,10106753100.4444
hrv,2014,10726599181.7892
hrv,2015,10319340717.0796
hrv,2016,11432115281.5149
hrv,2017,12543918146.4086
hrv,2018,13910137179.3912
hrv,2019,13992289510.8953
hrv,2020,9810921191.70711
hti,1988,38859000
hti,1989,117591800
hti,1990,-82808000
hti,1991,180046885.2081
hti,1992,106661431.74977
hti,1993,-248384245.48116
hti,1994,-175391001.20725
hti,1995,183108543.08844
hti,1996,307162980.87711
hti,1997,285200252.24735
hti,1998,345748925.63058
hti,1999,425665908.94096
hti,2000,-280502089.55528
hti,2001,-346375456.89934
hti,2002,-326114537.13585
hti,2003,-345200595.23515
hti,2004,-392721870.12542
hti,2005,-403920228.81182
hti,2006,-476723696.33715
hti,2007,-459920761.60835
hti,2008,-567991148.93928
hti,2009,-308167401.21674
hti,2010,-307460059.14224
hti,2011,-390359564.7566
hti,2012,-471437298.87297
hti,2013,-267150524.17027
hti,2014,-590049729.06834
hti,2015,-658764944.77636
hti,2016,-709312598.34694
hti,2017,-511939717.24127
hti,2018,-1139042115.46517
hti,2019,-800168122.84945
hti,2020,-639640687.60282
hun,1991,6983236221.31531
hun,1992,6369053252.19051
hun,1993,4983223936.25006
hun,1994,7059569070.89592
hun,1995,10742152792.7475
hun,1996,11796455475.2903
hun,1997,12885504086.9601
hun,1998,13221863446.0454
hun,1999,11986503661.4606
hun,2000,11509051694.8095
hun,2001,13407820585.5404
hun,2002,15926806955.4683
hun,2003,17630119831.4629
hun,2004,24013567728.6533
hun,2005,26252462014.4552
hun,2006,28675288749.4653
hun,2007,34994924460.5061
hun,2008,39741890952.0647
hun,2009,32121480643.8811
hun,2010,34278374403.3855
hun,2011,37637641441.3966
hun,2012,33840639703.8408
hun,2013,38121030867.9228
hun,2014,42180183575.6407
hun,2015,39110375627.6123
hun,2016,38523929336.8223
hun,2017,42524160087.453
hun,2018,49872742973.1013
hun,2019,50346194866.8547
hun,2020,45485086418.6841
idn,1967,-4679676.39937
idn,1968,289916711.4366
idn,1969,487730061.34969
idn,1970,972602739.72603
idn,1971,1266839466.70037
idn,1972,1803373493.9759
idn,1973,3004096385.54217
idn,1974,6285301204.81928
idn,1975,6371807228.91566
idn,1976,8222650602.40964
idn,1977,10783132530.1205
idn,1978,11090600917.0523
idn,1979,14089012349.3675
idn,1980,21140050409.8076
idn,1981,20069488103.092
idn,1982,16828339462.963
idn,1983,22964828295.2452
idn,1984,23459755321.5528
idn,1985,23518612827.1106
idn,1986,19821605880.8764
idn,1987,21707090385.35089
idn,1988,23507564304.3422
idn,1989,28955571168.9903
idn,1990,28632305187.363
idn,1991,31068441643.8555
idn,1992,35391493260.8182
idn,1993,51296389665.2585
idn,1994,56964665046.8587
idn,1995,61840031048.65111
idn,1996,68383383853.47729
idn,1997,67909007001.80129
idn,1998,25316969933.5691
idn,1999,27232707551.5134
idn,2000,52505781619.3958
idn,2001,48071155823.1981
idn,2002,49150541573.015
idn,2003,55717360468.0576
idn,2004,63977167039.4812
idn,2005,78693919282.77699
idn,2006,104645498282.63901
idn,2007,121499758997.92101
idn,2008,157941102279.35199
idn,2009,171090407209.62
idn,2010,262598410596.918
idn,2011,317164466603.85602
idn,2012,315398138531.55103
idn,2013,307090084003.77002
idn,2014,297851553889.38599
idn,2015,282365081617.19293
idn,2016,304214991431.40997
idn,2017,341287058478.85901
idn,2018,354360569595.16498
idn,2019,372203266690.354
idn,2020,335969670059.56299
ind,1960,2237562277.62868
ind,1961,2691466513.08931
ind,1962,3246252122.44693
ind,1963,4643800328.40042
ind,1964,5362484324.84723
ind,1965,5160281381.44477
ind,1966,3014419038.73143
ind,1967,2741883783.66533
ind,1968,5285571648.09067
ind,1969,6566256844.81733
ind,1970,7096242768.89733
ind,1971,6766479665.55446
ind,1972,7427059369.27277
ind,1973,10335426688.8885
ind,1974,9715185336.51513
ind,1975,12582599078.0017
ind,1976,15624040573.8876
ind,1977,17681218042.8613
ind,1978,19238065093.9558
ind,1979,21890736969.869
ind,1980,23294356156.7922
ind,1981,27536411040.2267
ind,1982,29466105929.2377
ind,1983,31351518926.7734
ind,1984,31907482904.7793
ind,1985,37413234431.4666
ind,1986,38071511457.8313
ind,1987,46379242950.6258
ind,1988,54204940082.5699
ind,1989,59992530802.0309
ind,1990,69457853636.271
ind,1991,59161712842.4951
ind,1992,67269619734.7347
ind,1993,65762421479.19769
ind,1994,80913476923.4689
ind,1995,92806006738.9472
ind,1996,98671742501.57741
ind,1997,104214136397.521
ind,1998,102309937556.761
ind,1999,109268191827.702
ind,2000,113881720101.564
ind,2001,116950957384.21899
ind,2002,132113809606.64
ind,2003,167846739992.383
ind,2004,221564587054.15799
ind,2005,264615149036.89801
ind,2006,320511880604.20599
ind,2007,418281683540.02802
ind,2008,393054354229.71893
ind,2009,437192614709.64496
ind,2010,574192061044.02283
ind,2011,596289001037.11292
ind,2012,600473890744.37903
ind,2013,595247914549.79102
ind,2014,640926836175.82202
ind,2015,642949587250.35706
ind,2016,697530711202.88599
ind,2017,808902122622.17505
ind,2018,804780335369.38501
ind,2019,812019976062.45691
ind,2020,769285889997.979
irl,1970,598756378.75638
irl,1971,706414334.99425
irl,1972,1069659716.75846
irl,1973,1288994790.66178
irl,1974,902828208.43307
irl,1975,1362472125.43554
irl,1976,1376498726.29493
irl,1977,1796767413.1062
irl,1978,2388557837.51133
irl,1979,2509811411.99226
irl,1980,2464164104.22398
irl,1981,2302977563.69629
irl,1982,3782287055.66734
irl,1983,3785906821.96339
irl,1984,3968715212.56616
irl,1985,4066017323.22812
irl,1986,5327998092.41204
irl,1987,6893943117.97753
irl,1988,8327538092.38152
irl,1989,9297075566.46947
irl,1990,12611608701.3156
irl,1991,12054477120.0406
irl,1992,13428157577.3818
irl,1993,13505876264.6819
irl,1994,14919745583.0389
irl,1995,21000084595.9596
irl,1996,23249248991.9355
irl,1997,27911289398.2808
irl,1998,32365565773.2421
irl,1999,37106836970.9796
irl,2000,38410232589.9013
irl,2001,42675185010.293
irl,2002,50965821473.4585
irl,2003,65011133709.6948
irl,2004,77882760310.56351
irl,2005,85403907176.7408
irl,2006,92765081254.20341
irl,2007,102529925760.7
irl,2008,90804019063.05
irl,2009,77278549130.8566
irl,2010,75428017889.6001
irl,2011,83315066860.7589
irl,2012,82587738302.7012
irl,2013,90419993366.42888
irl,2014,105767578954.03999
irl,2015,159203110408.39099
irl,2016,159970235595.38599
irl,2017,188019342904.21399
irl,2018,221890578544.164
irl,2019,234614592453.21497
irl,2020,265327880868.914
irn,1960,320857633.09056
irn,1961,429364757.72324
irn,1962,553180494.21025
irn,1963,638556916.97694
irn,1964,922529605.57189
irn,1965,1333279715.74676
irn,1966,1468284287.60193
irn,1967,1620889129.81203
irn,1968,2372916463.14034
irn,1969,2468105263.90364
irn,1970,2731094052.35718
irn,1971,3496436637.3353
irn,1972,5135748768.45196
irn,1973,10360372034.9416
irn,1974,19488586179.7647
irn,1975,15854150158.8447
irn,1976,27696741522.5024
irn,1977,30243088520.8769
irn,1978,20628949666.46749
irn,1979,25148885019.7855
irn,1980,20094987563.4422
irn,1981,14533495879.5098
irn,1982,24734596902.0958
irn,1983,33159584805.6152
irn,1984,31269723240.6999
irn,1985,30775838558.1731
irn,1986,27258380164.5199
irn,1987,22415199004.8479
irn,1988,12171520412.0189
irn,1989,19855387200.2969
irn,1990,26557878751.9736
irn,1993,21252723498.9189
irn,1994,24622413222.1594
irn,1995,34436891125.1588
irn,1996,48458808130.187
irn,1997,41018932116.8196
irn,1998,32009440073.5184
irn,1999,41111950768.8878
irn,2000,40922331685.971
irn,2001,46827967532.6345
irn,2002,53622409791.6436
irn,2003,67771860195.1264
irn,2004,87582599268.8428
irn,2005,105799329882.782
irn,2006,122757085903.632
irn,2007,171783687212.42099
irn,2008,199104314521.13297
irn,2009,184555891222.33401
irn,2010,225262685175.78296
irn,2011,272885836259.34695
irn,2012,256757459490.18399
irn,2013,208021051239.48096
irn,2014,187823920618.052
irn,2015,142457130389.189
irn,2016,155876434709.73001
irn,2017,173445250125.64899
irn,2018,115482313187.761
irn,2019,100044546380.08099
irn,2020,82322884910.5118
irq,1970,891907028.84346
irq,1971,1136067892.50354
irq,1972,1197356563.53259
irq,1973,2047210300.42918
irq,1974,6504232983.4067
irq,1975,5726718591.26312
irq,1976,7792753132.40772
irq,1977,7482560108.36438
irq,1978,10172705722.9936
irq,1979,22177785303.0816
irq,1980,32392000000
irq,1981,12481666666.6667
irq,1982,7369666666.66667
irq,1983,959032258.06452
irq,1984,5634193548.3871
irq,1985,8004193548.3871
irq,1986,3230645161.29032
irq,1987,8780000000
irq,1988,9905806451.6129
irq,1989,-5054838709.67742
irq,1990,78998387096.7742
irq,1991,-44265129.683
irq,1992,207204425.20443
irq,1993,659761622.12455
irq,1994,2531609704.43824
irq,1995,7231373274.0193
irq,1996,6336059030.28552
irq,1997,12614199433.1783
irq,1998,10417622945.8858
irq,1999,25989447910.5356
irq,2000,36089797060.4099
irq,2001,23381092878.4708
irq,2002,18579194747.2348
irq,2003,9141604748.00314
irq,2004,13821040656.1122
irq,2005,21234353668.47829
irq,2006,30718649602.7041
irq,2007,37957082343.1514
irq,2008,68558515410.9591
irq,2009,29801901961.3357
irq,2010,50749998119.6581
irq,2011,84027275555.5556
irq,2012,94984748559.5228
irq,2013,103031767669.125
irq,2014,91208799828.4734
irq,2015,42785642112.6683
irq,2016,41280310829.1032
irq,2017,60358257685.8108
irq,2018,92271249883.74547
irq,2019,89582511759.7292
isl,1970,151009090.90909
isl,1971,191542045.45454
isl,1972,237560616.36075
isl,1973,367403750.13869
isl,1974,423194597.29865
isl,1975,400015614.83409
isl,1976,512008014.49196
isl,1977,678022828.98376
isl,1978,737779867.95028
isl,1979,794629608.62167
isl,1980,967375562.78139
isl,1981,939875280.30785
isl,1982,800115208.67911
isl,1983,686337530.3911
isl,1984,709271432.49289
isl,1985,674986761.49245
isl,1986,954831331.10485
isl,1987,1179492957.091
isl,1988,1321268912.44711
isl,1989,1289252302.69732
isl,1990,1421089633.82621
isl,1991,1417293830.29105
isl,1992,1398848936.24046
isl,1993,1353168060.09183
isl,1994,1458086551.60385
isl,1995,1541649670.66873
isl,1996,1578132375.93985
isl,1997,1683282269.19947
isl,1998,1829718891.23612
isl,1999,1711439324.92158
isl,2000,1629368067.56894
isl,2001,1815580921.04048
isl,2002,1994954708.45511
isl,2003,2095800883.85978
isl,2004,2659005452.21159
isl,2005,2888082315.97432
isl,2006,3379047093.18894
isl,2007,4456985512.45024
isl,2008,4326004225.2288
isl,2009,3073917447.97733
isl,2010,3266616177.09349
isl,2011,3541391751.78239
isl,2012,3213245767.82701
isl,2013,3737082965.28358
isl,2014,4216100309.12462
isl,2015,4710178854.75257
isl,2016,5763645596.39601
isl,2017,6485480416.4622
isl,2018,6723391843.22686
isl,2019,6395302135.14895
isl,2020,4527752290.40723
isr,1995,18442469365.3904
isr,1996,20917585925.9956
