geo,time,sp_pop_totl_fe_zs
ago,1976,49.04015
ago,1977,49.12452
ago,1978,49.19652
ago,1979,49.26498
ago,1980,49.33519
ago,1981,49.40651
ago,1982,49.47557
ago,1983,49.54144
ago,1984,49.60322
ago,1985,49.66043
ago,1986,49.71327
ago,1987,49.76233
ago,1988,49.80828
ago,1989,49.85197
ago,1990,49.89404
ago,1991,49.93475
ago,1992,49.97404
ago,1993,50.01239
ago,1994,50.04996
ago,1995,50.08702
ago,1996,50.12379
ago,1997,50.16025
ago,1998,50.19569
ago,1999,50.22929
ago,2000,50.26056
ago,2001,50.28868
ago,2002,50.3142
ago,2003,50.33936
ago,2004,50.36686
ago,2005,50.39793
ago,2006,50.43312
ago,2007,50.47041
ago,2008,50.50558
ago,2009,50.53356
ago,2010,50.55166
ago,2011,50.55946
ago,2012,50.55923
ago,2013,50.55386
ago,2014,50.5471
ago,2015,50.54133
ago,2016,50.53701
ago,2017,50.53348
ago,2018,50.53046
ago,2019,50.52748
ago,2020,50.52414
alb,1960,48.59332
alb,1961,48.59739
alb,1962,48.60362
alb,1963,48.61131
alb,1964,48.61766
alb,1965,48.62146
alb,1966,48.62304
alb,1967,48.62211
alb,1968,48.62089
alb,1969,48.62173
alb,1970,48.62617
alb,1971,48.63477
alb,1972,48.64578
alb,1973,48.65767
alb,1974,48.66702
alb,1975,48.67205
alb,1976,48.67226
alb,1977,48.66909
alb,1978,48.66444
alb,1979,48.66082
alb,1980,48.66032
alb,1981,48.66855
alb,1982,48.68605
alb,1983,48.70375
alb,1984,48.71001
alb,1985,48.70014
alb,1986,48.65848
alb,1987,48.59598
alb,1988,48.56103
alb,1989,48.61456
alb,1990,48.7912
alb,1991,49.12436
alb,1992,49.59295
alb,1993,50.10785
alb,1994,50.52674
alb,1995,50.73743
alb,1996,50.68214
alb,1997,50.40363
alb,1998,50.00516
alb,1999,49.63525
alb,2000,49.39656
alb,2001,49.31855
alb,2002,49.36522
alb,2003,49.49223
alb,2004,49.62899
alb,2005,49.72237
alb,2006,49.7646
alb,2007,49.77269
alb,2008,49.74764
alb,2009,49.69607
alb,2010,49.62505
alb,2011,49.5302
alb,2012,49.41095
alb,2013,49.28452
alb,2014,49.17338
alb,2015,49.0938
alb,2016,49.053
alb,2017,49.0464
alb,2018,49.06309
alb,2019,49.08611
alb,2020,49.103
are,1960,49.93562
are,1961,48.25547
are,1962,46.14671
are,1963,44.11652
are,1964,42.4965
are,1965,41.32395
are,1966,40.58283
are,1967,40.05172
are,1968,39.36042
are,1969,38.18604
are,1970,36.58107
are,1971,34.87744
are,1972,33.36697
are,1973,32.13937
are,1974,31.2172
are,1975,30.57788
are,1976,30.10177
are,1977,29.76704
are,1978,29.67069
are,1979,29.89744
are,1980,30.45168
are,1981,31.32677
are,1982,32.41903
are,1983,33.53907
are,1984,34.45204
are,1985,35.01868
are,1986,35.22365
are,1987,35.16223
are,1988,34.94027
are,1989,34.68212
are,1990,34.46206
are,1991,34.27282
are,1992,34.08616
are,1993,33.91
are,1994,33.75047
are,1995,33.60144
are,1996,33.43665
are,1997,33.23748
are,1998,33.00552
are,1999,32.74543
are,2000,32.44768
are,2001,32.21534
are,2002,32.01756
are,2003,31.62036
are,2004,30.80546
are,2005,29.61328
are,2006,28.1652
are,2007,26.76656
are,2008,25.7195
are,2009,25.19386
are,2010,25.19336
are,2011,25.68556
are,2012,26.563
are,2013,27.66663
are,2014,28.74813
are,2015,29.60243
are,2016,30.15862
are,2017,30.48025
are,2018,30.63669
are,2019,30.74266
are,2020,30.87894
arg,1960,49.55996
arg,1961,49.61261
arg,1962,49.66821
arg,1963,49.72492
arg,1964,49.78019
arg,1965,49.83262
arg,1966,49.881
arg,1967,49.9268
arg,1968,49.9744
arg,1969,50.02941
arg,1970,50.09515
arg,1971,50.17281
arg,1972,50.25962
arg,1973,50.35019
arg,1974,50.43755
arg,1975,50.51704
arg,1976,50.58749
arg,1977,50.65057
arg,1978,50.70819
arg,1979,50.76311
arg,1980,50.8173
arg,1981,50.87033
arg,1982,50.92148
arg,1983,50.97161
arg,1984,51.02187
arg,1985,51.07268
arg,1986,51.12512
arg,1987,51.17825
arg,1988,51.22824
arg,1989,51.27015
arg,1990,51.30107
arg,1991,51.3193
arg,1992,51.32707
arg,1993,51.32994
arg,1994,51.33535
arg,1995,51.34809
arg,1996,51.37008
arg,1997,51.3987
arg,1998,51.42873
arg,1999,51.4529
arg,2000,51.4664
arg,2001,51.46795
arg,2002,51.45982
arg,2003,51.44505
arg,2004,51.428
arg,2005,51.41182
arg,2006,51.39721
arg,2007,51.38337
arg,2008,51.37008
arg,2009,51.35665
arg,2010,51.34274
arg,2011,51.32845
arg,2012,51.31421
arg,2013,51.30019
arg,2014,51.28659
arg,2015,51.27348
arg,2016,51.26097
arg,2017,51.24899
arg,2018,51.23735
arg,2019,51.2258
arg,2020,51.21415
arm,1960,51.81731
arm,1961,51.73582
arm,1962,51.65557
arm,1963,51.5776
arm,1964,51.50387
arm,1965,51.43566
arm,1966,51.37168
arm,1967,51.3132
arm,1968,51.26311
arm,1969,51.22569
arm,1970,51.20296
arm,1971,51.19484
arm,1972,51.19906
arm,1973,51.21208
arm,1974,51.22956
arm,1975,51.24819
arm,1976,51.26944
arm,1977,51.29275
arm,1978,51.31198
arm,1979,51.31975
arm,1980,51.31209
arm,1981,51.28757
arm,1982,51.25168
arm,1983,51.21448
arm,1984,51.18963
arm,1985,51.18721
arm,1986,51.20636
arm,1987,51.24462
arm,1988,51.30747
arm,1989,51.40212
arm,1990,51.53385
arm,1991,51.71042
arm,1992,51.93092
arm,1993,52.17824
arm,1994,52.42138
arm,1995,52.63137
arm,1996,52.79452
arm,1997,52.91248
arm,1998,52.98828
arm,1999,53.03358
arm,2000,53.05833
arm,2001,53.05997
arm,2002,53.03677
arm,2003,53.00364
arm,2004,52.97931
arm,2005,52.9773
arm,2006,53.00627
arm,2007,53.06247
arm,2008,53.13001
arm,2009,53.18459
arm,2010,53.20806
arm,2011,53.19412
arm,2012,53.15038
arm,2013,53.09006
arm,2014,53.03191
arm,2015,52.98905
arm,2016,52.96509
arm,2017,52.95547
arm,2018,52.95658
arm,2019,52.96156
arm,2020,52.96534
atg,1960,53.27163
atg,1961,53.19153
atg,1962,53.11465
atg,1963,53.02376
atg,1964,52.91546
atg,1965,52.79477
atg,1966,52.67893
atg,1967,52.55225
atg,1968,52.4335
atg,1969,52.32326
atg,1970,52.25446
atg,1971,52.20033
atg,1972,52.16734
atg,1973,52.15007
atg,1974,52.12651
atg,1975,52.11661
atg,1976,52.08571
atg,1977,52.04787
atg,1978,52.01489
atg,1979,51.98231
atg,1980,51.94387
atg,1981,51.90244
atg,1982,51.86468
atg,1983,51.83315
atg,1984,51.78849
atg,1985,51.73586
atg,1986,51.66467
atg,1987,51.58557
atg,1988,51.52855
atg,1989,51.49096
atg,1990,51.5232
atg,1991,51.60109
atg,1992,51.72435
atg,1993,51.8844
atg,1994,52.07363
atg,1995,52.25565
atg,1996,52.45383
atg,1997,52.65037
atg,1998,52.82918
atg,1999,52.95685
atg,2000,53.01749
atg,2001,53.00212
atg,2002,52.93111
atg,2003,52.81235
atg,2004,52.69394
atg,2005,52.57912
atg,2006,52.47053
atg,2007,52.37716
atg,2008,52.30227
atg,2009,52.22208
atg,2010,52.15495
atg,2011,52.08627
atg,2012,52.02473
atg,2013,51.97137
atg,2014,51.92196
atg,2015,51.87825
atg,2016,51.843
atg,2017,51.80927
atg,2018,51.7885
atg,2019,51.7572
atg,2020,51.73086
aus,1960,49.51327
aus,1961,49.54404
aus,1962,49.57701
aus,1963,49.61
aus,1964,49.64043
aus,1965,49.66658
aus,1966,49.6877
aus,1967,49.70445
aus,1968,49.71907
aus,1969,49.73433
aus,1970,49.75235
aus,1971,49.77267
aus,1972,49.79492
aus,1973,49.82067
aus,1974,49.85191
aus,1975,49.8893
aus,1976,49.93431
aus,1977,49.98512
aus,1978,50.0354
aus,1979,50.07699
aus,1980,50.1044
aus,1981,50.11563
aus,1982,50.11367
aus,1983,50.10421
aus,1984,50.09495
aus,1985,50.09141
aus,1986,50.09395
aus,1987,50.1009
aus,1988,50.11248
aus,1989,50.1286
aus,1990,50.14868
aus,1991,50.17418
aus,1992,50.20402
aus,1993,50.23189
aus,1994,50.24989
aus,1995,50.25291
aus,1996,50.23847
aus,1997,50.20959
aus,1998,50.17358
aus,1999,50.14039
aus,2000,50.11675
aus,2001,50.10581
aus,2002,50.10489
aus,2003,50.10794
aus,2004,50.10644
aus,2005,50.09516
aus,2006,50.07166
aus,2007,50.0401
aus,2008,50.00929
aus,2009,49.99059
aus,2010,49.99084
aus,2011,50.01228
aus,2012,50.05032
aus,2013,50.09645
aus,2014,50.13919
aus,2015,50.17087
aus,2016,50.18947
aus,2017,50.19796
aus,2018,50.19962
aus,2019,50.19953
aus,2020,50.20124
aut,1960,53.41924
aut,1961,53.38854
aut,1962,53.35432
aut,1963,53.31715
aut,1964,53.27805
aut,1965,53.23777
aut,1966,53.19652
aut,1967,53.15449
aut,1968,53.11216
aut,1969,53.07022
aut,1970,53.02914
aut,1971,52.98884
aut,1972,52.9493
aut,1973,52.91121
aut,1974,52.87495
aut,1975,52.84082
aut,1976,52.80883
aut,1977,52.7785
aut,1978,52.74842
aut,1979,52.71669
aut,1980,52.68211
aut,1981,52.64397
aut,1982,52.60209
aut,1983,52.55713
aut,1984,52.50972
aut,1985,52.4604
aut,1986,52.41002
aut,1987,52.35818
aut,1988,52.30221
aut,1989,52.2388
aut,1990,52.16607
aut,1991,52.08352
aut,1992,51.99369
aut,1993,51.90172
aut,1994,51.81375
aut,1995,51.73415
aut,1996,51.66336
aut,1997,51.60047
aut,1998,51.54612
aut,1999,51.50097
aut,2000,51.46524
aut,2001,51.43978
aut,2002,51.4236
aut,2003,51.41313
aut,2004,51.40329
aut,2005,51.39052
aut,2006,51.37318
aut,2007,51.35155
aut,2008,51.3257
aut,2009,51.29648
aut,2010,51.26434
aut,2011,51.22995
aut,2012,51.19289
aut,2013,51.15115
aut,2014,51.10215
aut,2015,51.04483
aut,2016,50.9781
aut,2017,50.90431
aut,2018,50.82943
aut,2019,50.76129
aut,2020,50.70515
aze,1960,52.16874
aze,1961,52.06317
aze,1962,51.95947
aze,1963,51.85998
aze,1964,51.76711
aze,1965,51.68196
aze,1966,51.60421
aze,1967,51.53295
aze,1968,51.46774
aze,1969,51.40793
aze,1970,51.35329
aze,1971,51.30409
aze,1972,51.26009
aze,1973,51.21913
aze,1974,51.17904
aze,1975,51.13819
aze,1976,51.09617
aze,1977,51.05415
aze,1978,51.01526
aze,1979,50.98312
aze,1980,50.96035
aze,1981,50.94714
aze,1982,50.94244
aze,1983,50.94558
aze,1984,50.95585
aze,1985,50.97232
aze,1986,50.99463
aze,1987,51.02166
aze,1988,51.05082
aze,1989,51.07884
aze,1990,51.10361
aze,1991,51.1234
aze,1992,51.13813
aze,1993,51.14874
aze,1994,51.15658
aze,1995,51.16236
aze,1996,51.16721
aze,1997,51.16954
aze,1998,51.16428
aze,1999,51.14474
aze,2000,51.10697
aze,2001,51.04929
aze,2002,50.97495
aze,2003,50.89123
aze,2004,50.80795
aze,2005,50.73192
aze,2006,50.66529
aze,2007,50.6064
aze,2008,50.55364
aze,2009,50.50402
aze,2010,50.4555
aze,2011,50.40847
aze,2012,50.36388
aze,2013,50.32099
aze,2014,50.27902
aze,2015,50.23754
aze,2016,50.19607
aze,2017,50.15508
aze,2018,50.11575
aze,2019,50.07987
aze,2020,50.04856
bdi,1960,51.72201
bdi,1961,51.68466
bdi,1962,51.64853
bdi,1963,51.61249
bdi,1964,51.57615
bdi,1965,51.53937
bdi,1966,51.50141
bdi,1967,51.46349
bdi,1968,51.43093
bdi,1969,51.40945
bdi,1970,51.40196
bdi,1971,51.40949
bdi,1972,51.42951
bdi,1973,51.45587
bdi,1974,51.48076
bdi,1975,51.49836
bdi,1976,51.50565
bdi,1977,51.50413
bdi,1978,51.49709
bdi,1979,51.49
bdi,1980,51.48556
bdi,1981,51.4869
bdi,1982,51.49136
bdi,1983,51.4885
bdi,1984,51.4655
bdi,1985,51.41594
bdi,1986,51.33573
bdi,1987,51.23326
bdi,1988,51.12956
bdi,1989,51.04961
bdi,1990,51.00803
bdi,1991,51.0096
bdi,1992,51.04411
bdi,1993,51.09264
bdi,1994,51.13071
bdi,1995,51.14203
bdi,1996,51.12249
bdi,1997,51.07851
bdi,1998,51.01886
bdi,1999,50.95659
bdi,2000,50.90153
bdi,2001,50.85625
bdi,2002,50.81786
bdi,2003,50.78459
bdi,2004,50.75309
bdi,2005,50.72128
bdi,2006,50.68887
bdi,2007,50.65718
bdi,2008,50.6271
bdi,2009,50.59979
bdi,2010,50.57578
bdi,2011,50.55533
bdi,2012,50.53748
bdi,2013,50.52076
bdi,2014,50.50361
bdi,2015,50.48506
bdi,2016,50.46476
bdi,2017,50.44342
bdi,2018,50.42199
bdi,2019,50.40155
bdi,2020,50.38287
bel,1960,50.79992
bel,1961,50.81533
bel,1962,50.83343
bel,1963,50.85321
bel,1964,50.87336
bel,1965,50.893
bel,1966,50.9116
bel,1967,50.92946
bel,1968,50.94718
bel,1969,50.96564
bel,1970,50.98543
bel,1971,51.00669
bel,1972,51.02876
bel,1973,51.05062
bel,1974,51.07064
bel,1975,51.08776
bel,1976,51.10157
bel,1977,51.11235
bel,1978,51.12025
bel,1979,51.12583
bel,1980,51.1295
bel,1981,51.13141
bel,1982,51.13143
bel,1983,51.12961
bel,1984,51.12564
bel,1985,51.11973
bel,1986,51.11164
bel,1987,51.10184
bel,1988,51.09137
bel,1989,51.08153
bel,1990,51.07332
bel,1991,51.06695
bel,1992,51.06219
bel,1993,51.05872
bel,1994,51.05605
bel,1995,51.0537
bel,1996,51.05192
bel,1997,51.05061
bel,1998,51.04819
bel,1999,51.04269
bel,2000,51.0329
bel,2001,51.01809
bel,2002,50.99922
bel,2003,50.97817
bel,2004,50.95797
bel,2005,50.94063
bel,2006,50.92581
bel,2007,50.91258
bel,2008,50.90181
bel,2009,50.89445
bel,2010,50.89047
bel,2011,50.89218
bel,2012,50.89785
bel,2013,50.89866
bel,2014,50.88328
bel,2015,50.84454
bel,2016,50.77866
bel,2017,50.69065
bel,2018,50.59332
bel,2019,50.50422
bel,2020,50.4355
ben,1960,52.43285
ben,1961,52.36949
ben,1962,52.30799
ben,1963,52.24825
ben,1964,52.19089
ben,1965,52.13643
ben,1966,52.08394
ben,1967,52.03407
ben,1968,51.98744
ben,1969,51.94641
ben,1970,51.91163
ben,1971,51.88319
ben,1972,51.85978
ben,1973,51.84012
ben,1974,51.82212
ben,1975,51.80446
ben,1976,51.78627
ben,1977,51.76769
ben,1978,51.7482
ben,1979,51.72743
ben,1980,51.70551
ben,1981,51.68162
ben,1982,51.6554
ben,1983,51.62636
ben,1984,51.59419
ben,1985,51.55835
ben,1986,51.51963
ben,1987,51.47771
ben,1988,51.4314
ben,1989,51.37892
ben,1990,51.31977
ben,1991,51.25387
ben,1992,51.18314
ben,1993,51.11159
ben,1994,51.04393
ben,1995,50.98243
ben,1996,50.92817
ben,1997,50.87959
ben,1998,50.83303
ben,1999,50.78392
ben,2000,50.72991
ben,2001,50.67
ben,2002,50.60659
ben,2003,50.54469
ben,2004,50.49043
ben,2005,50.44736
ben,2006,50.41638
ben,2007,50.39468
ben,2008,50.37755
ben,2009,50.35878
ben,2010,50.33473
ben,2011,50.30449
ben,2012,50.27003
ben,2013,50.2339
ben,2014,50.19941
ben,2015,50.16877
ben,2016,50.14226
ben,2017,50.119
ben,2018,50.0982
ben,2019,50.07897
ben,2020,50.06064
bfa,1960,49.10259
bfa,1961,49.23618
bfa,1962,49.37073
bfa,1963,49.50345
bfa,1964,49.63009
bfa,1965,49.74792
bfa,1966,49.85627
bfa,1967,49.95636
bfa,1968,50.04989
bfa,1969,50.13896
bfa,1970,50.22537
bfa,1971,50.30935
bfa,1972,50.39019
bfa,1973,50.46913
bfa,1974,50.54712
bfa,1975,50.62435
bfa,1976,50.70094
bfa,1977,50.77612
bfa,1978,50.84787
bfa,1979,50.91372
bfa,1980,50.97193
bfa,1981,51.02201
bfa,1982,51.06412
bfa,1983,51.09822
bfa,1984,51.1244
bfa,1985,51.14269
bfa,1986,51.15359
bfa,1987,51.15745
bfa,1988,51.15487
bfa,1989,51.14647
bfa,1990,51.13297
bfa,1991,51.11428
bfa,1992,51.09122
bfa,1993,51.06552
bfa,1994,51.03926
bfa,1995,51.01388
bfa,1996,50.98996
bfa,1997,50.96658
bfa,1998,50.94213
bfa,1999,50.91421
bfa,2000,50.88141
bfa,2001,50.84386
bfa,2002,50.80243
bfa,2003,50.75781
bfa,2004,50.71103
bfa,2005,50.66283
bfa,2006,50.61362
bfa,2007,50.56363
bfa,2008,50.51363
bfa,2009,50.46439
bfa,2010,50.41644
bfa,2011,50.37
bfa,2012,50.32524
bfa,2013,50.28222
bfa,2014,50.24101
bfa,2015,50.20174
bfa,2016,50.16443
bfa,2017,50.12906
bfa,2018,50.09548
bfa,2019,50.06357
bfa,2020,50.03313
bgd,1960,48.01545
bgd,1961,48.04436
bgd,1962,48.07752
bgd,1963,48.11219
bgd,1964,48.1448
bgd,1965,48.17313
bgd,1966,48.1962
bgd,1967,48.21529
bgd,1968,48.2331
bgd,1969,48.25328
bgd,1970,48.278
bgd,1971,48.30765
bgd,1972,48.34073
bgd,1973,48.37513
bgd,1974,48.40769
bgd,1975,48.43571
bgd,1976,48.45958
bgd,1977,48.47935
bgd,1978,48.49204
bgd,1979,48.49438
bgd,1980,48.48512
bgd,1981,48.46342
bgd,1982,48.43232
bgd,1983,48.3989
bgd,1984,48.37194
bgd,1985,48.35698
bgd,1986,48.35535
bgd,1987,48.3645
bgd,1988,48.38111
bgd,1989,48.40063
bgd,1990,48.41996
bgd,1991,48.43885
bgd,1992,48.45824
bgd,1993,48.47773
bgd,1994,48.4971
bgd,1995,48.51625
bgd,1996,48.53548
bgd,1997,48.55509
bgd,1998,48.57507
bgd,1999,48.59543
bgd,2000,48.61656
bgd,2001,48.637
bgd,2002,48.6576
bgd,2003,48.68352
bgd,2004,48.72129
bgd,2005,48.77453
bgd,2006,48.8455
bgd,2007,48.93057
bgd,2008,49.02038
bgd,2009,49.10235
bgd,2010,49.1679
bgd,2011,49.21411
bgd,2012,49.24438
bgd,2013,49.26428
bgd,2014,49.28194
bgd,2015,49.30306
bgd,2016,49.32881
bgd,2017,49.35726
bgd,2018,49.3873
bgd,2019,49.41691
bgd,2020,49.44476
bgr,1960,50.07181
bgr,1961,50.06065
bgr,1962,50.0485
bgr,1963,50.03647
bgr,1964,50.02572
bgr,1965,50.01698
bgr,1966,50.01083
bgr,1967,50.00732
bgr,1968,50.00658
bgr,1969,50.00839
bgr,1970,50.01279
bgr,1971,50.01991
bgr,1972,50.03002
bgr,1973,50.04268
bgr,1974,50.05733
bgr,1975,50.0735
bgr,1976,50.09126
bgr,1977,50.11069
bgr,1978,50.13295
bgr,1979,50.15916
bgr,1980,50.19014
bgr,1981,50.2261
bgr,1982,50.26649
bgr,1983,50.31106
bgr,1984,50.35963
bgr,1985,50.41169
bgr,1986,50.46715
bgr,1987,50.52585
bgr,1988,50.58716
bgr,1989,50.65062
bgr,1990,50.71573
bgr,1991,50.78265
bgr,1992,50.85087
bgr,1993,50.91911
bgr,1994,50.98496
bgr,1995,51.04641
bgr,1996,51.10239
bgr,1997,51.15252
bgr,1998,51.19645
bgr,1999,51.23424
bgr,2000,51.26632
bgr,2001,51.29246
bgr,2002,51.31266
bgr,2003,51.32691
bgr,2004,51.33509
bgr,2005,51.33772
bgr,2006,51.33438
bgr,2007,51.32602
bgr,2008,51.31576
bgr,2009,51.30767
bgr,2010,51.30469
bgr,2011,51.30825
bgr,2012,51.31769
bgr,2013,51.33174
bgr,2014,51.34794
bgr,2015,51.36443
bgr,2016,51.38097
bgr,2017,51.39787
bgr,2018,51.41409
bgr,2019,51.42861
bgr,2020,51.44063
bhr,1960,46.46153
bhr,1961,46.20635
bhr,1962,45.89176
bhr,1963,45.58105
bhr,1964,45.36656
bhr,1965,45.29429
bhr,1966,45.38468
bhr,1967,45.58451
bhr,1968,45.81116
bhr,1969,45.95582
bhr,1970,45.94581
bhr,1971,45.79345
bhr,1972,45.53504
bhr,1973,45.16109
bhr,1974,44.67425
bhr,1975,44.09732
bhr,1976,43.42969
bhr,1977,42.72468
bhr,1978,42.11112
bhr,1979,41.70488
bhr,1980,41.54994
bhr,1981,41.65535
bhr,1982,41.95381
bhr,1983,42.33815
bhr,1984,42.66697
bhr,1985,42.8474
bhr,1986,42.85662
bhr,1987,42.74502
bhr,1988,42.56919
bhr,1989,42.40367
bhr,1990,42.29635
bhr,1991,42.23795
bhr,1992,42.20409
bhr,1993,42.20924
bhr,1994,42.26278
bhr,1995,42.36329
bhr,1996,42.52075
bhr,1997,42.70625
bhr,1998,42.84248
bhr,1999,42.8369
bhr,2000,42.63929
bhr,2001,42.27095
bhr,2002,41.78048
bhr,2003,41.2003
bhr,2004,40.56837
bhr,2005,39.92737
bhr,2006,39.26826
bhr,2007,38.62552
bhr,2008,38.09303
bhr,2009,37.75094
bhr,2010,37.62
bhr,2011,37.71974
bhr,2012,37.99493
bhr,2013,38.3003
bhr,2014,38.436
bhr,2015,38.27648
bhr,2016,37.79335
bhr,2017,37.09494
bhr,2018,36.34825
bhr,2019,35.72873
bhr,2020,35.32646
bhs,1960,52.17288
bhs,1961,51.93495
bhs,1962,51.7177
bhs,1963,51.51249
bhs,1964,51.31521
bhs,1965,51.12452
bhs,1966,50.92942
bhs,1967,50.74072
bhs,1968,50.57864
bhs,1969,50.48184
bhs,1970,50.46288
bhs,1971,50.52618
bhs,1972,50.65697
bhs,1973,50.80846
bhs,1974,50.91651
bhs,1975,50.94735
bhs,1976,50.88412
bhs,1977,50.75444
bhs,1978,50.5941
bhs,1979,50.44638
bhs,1980,50.34736
bhs,1981,50.30536
bhs,1982,50.30339
bhs,1983,50.32586
bhs,1984,50.35383
bhs,1985,50.37237
bhs,1986,50.37696
bhs,1987,50.37428
bhs,1988,50.37321
bhs,1989,50.37539
bhs,1990,50.38228
bhs,1991,50.39482
bhs,1992,50.41274
bhs,1993,50.4451
bhs,1994,50.50263
bhs,1995,50.59123
bhs,1996,50.7166
bhs,1997,50.86876
bhs,1998,51.032
bhs,1999,51.17815
bhs,2000,51.29091
bhs,2001,51.36178
bhs,2002,51.3962
bhs,2003,51.40983
bhs,2004,51.4185
bhs,2005,51.43175
bhs,2006,51.45515
bhs,2007,51.48331
bhs,2008,51.50983
bhs,2009,51.53032
bhs,2010,51.53859
bhs,2011,51.53525
bhs,2012,51.52277
bhs,2013,51.50479
bhs,2014,51.48465
bhs,2015,51.46766
bhs,2016,51.45122
bhs,2017,51.43825
bhs,2018,51.42505
bhs,2019,51.41546
bhs,2020,51.40649
bih,1960,50.94353
bih,1961,50.88226
bih,1962,50.82019
bih,1963,50.76477
bih,1964,50.72586
bih,1965,50.70898
bih,1966,50.71569
bih,1967,50.74122
bih,1968,50.77656
bih,1969,50.81015
bih,1970,50.8335
bih,1971,50.84498
bih,1972,50.84651
bih,1973,50.83742
bih,1974,50.81755
bih,1975,50.78749
bih,1976,50.74578
bih,1977,50.69409
bih,1978,50.63847
bih,1979,50.58746
bih,1980,50.54677
bih,1981,50.51928
bih,1982,50.50402
bih,1983,50.49635
bih,1984,50.48996
bih,1985,50.48087
bih,1986,50.46587
bih,1987,50.44815
bih,1988,50.43622
bih,1989,50.4428
bih,1990,50.47544
bih,1991,50.54127
bih,1992,50.63799
bih,1993,50.75319
bih,1994,50.8625
bih,1995,50.94325
bih,1996,50.98298
bih,1997,50.98502
bih,1998,50.96068
bih,1999,50.92953
bih,2000,50.90577
bih,2001,50.89194
bih,2002,50.88447
bih,2003,50.88198
bih,2004,50.88136
bih,2005,50.88043
bih,2006,50.87945
bih,2007,50.88016
bih,2008,50.88269
bih,2009,50.88793
bih,2010,50.89602
bih,2011,50.90756
bih,2012,50.92203
bih,2013,50.9388
bih,2014,50.95597
bih,2015,50.97213
bih,2016,50.98659
bih,2017,50.99939
bih,2018,51.01054
bih,2019,51.0209
bih,2020,51.03019
blr,1960,54.81731
blr,1961,54.71683
blr,1962,54.62153
blr,1963,54.53184
blr,1964,54.44791
blr,1965,54.37002
blr,1966,54.29848
blr,1967,54.23298
blr,1968,54.17177
blr,1969,54.11246
blr,1970,54.05339
blr,1971,53.99383
blr,1972,53.93424
blr,1973,53.87492
blr,1974,53.81641
blr,1975,53.75932
blr,1976,53.70328
blr,1977,53.64821
blr,1978,53.59524
blr,1979,53.54583
blr,1980,53.50084
blr,1981,53.46156
blr,1982,53.42732
blr,1983,53.39498
blr,1984,53.36012
blr,1985,53.32017
blr,1986,53.27326
blr,1987,53.22137
blr,1988,53.17049
blr,1989,53.12853
blr,1990,53.1007
blr,1991,53.08996
blr,1992,53.09379
blr,1993,53.10536
blr,1994,53.11479
blr,1995,53.11532
blr,1996,53.10348
blr,1997,53.08255
blr,1998,53.06059
blr,1999,53.04928
blr,2000,53.05694
blr,2001,53.08628
blr,2002,53.13378
blr,2003,53.19364
blr,2004,53.25668
blr,2005,53.31576
blr,2006,53.36903
blr,2007,53.41744
blr,2008,53.45823
blr,2009,53.48918
blr,2010,53.50888
blr,2011,53.5153
blr,2012,53.5091
blr,2013,53.49502
blr,2014,53.47953
blr,2015,53.46738
blr,2016,53.46054
blr,2017,53.45758
blr,2018,53.45605
blr,2019,53.45194
blr,2020,53.44251
blz,1960,50.62019
blz,1961,50.58501
blz,1962,50.5483
blz,1963,50.51365
blz,1964,50.49142
blz,1965,50.46174
blz,1966,50.43439
blz,1967,50.41036
blz,1968,50.38728
blz,1969,50.36095
blz,1970,50.33392
blz,1971,50.31452
blz,1972,50.28706
blz,1973,50.25523
blz,1974,50.20449
blz,1975,50.12532
blz,1976,50.01147
blz,1977,49.87663
blz,1978,49.73341
blz,1979,49.62279
blz,1980,49.54767
blz,1981,49.52362
blz,1982,49.53527
blz,1983,49.5713
blz,1984,49.6074
blz,1985,49.62709
blz,1986,49.62641
blz,1987,49.61424
blz,1988,49.59642
blz,1989,49.58004
blz,1990,49.57612
blz,1991,49.58197
blz,1992,49.59295
blz,1993,49.61012
blz,1994,49.62192
blz,1995,49.63278
blz,1996,49.63868
blz,1997,49.64414
blz,1998,49.64473
blz,1999,49.64704
blz,2000,49.65185
blz,2001,49.65852
blz,2002,49.66786
blz,2003,49.67895
blz,2004,49.70056
blz,2005,49.73115
blz,2006,49.77415
blz,2007,49.82594
blz,2008,49.87876
blz,2009,49.92992
blz,2010,49.97038
blz,2011,50.00091
blz,2012,50.0247
blz,2013,50.04469
blz,2014,50.06679
blz,2015,50.09088
blz,2016,50.12147
blz,2017,50.15741
blz,2018,50.19252
blz,2019,50.22915
blz,2020,50.26394
bol,1960,50.44732
bol,1961,50.41835
bol,1962,50.3894
bol,1963,50.36035
bol,1964,50.33106
bol,1965,50.30173
bol,1966,50.27215
bol,1967,50.24268
bol,1968,50.21319
bol,1969,50.18374
bol,1970,50.15442
bol,1971,50.12515
bol,1972,50.096
bol,1973,50.06749
bol,1974,50.04008
bol,1975,50.01411
bol,1976,49.98985
bol,1977,49.96694
bol,1978,49.9449
bol,1979,49.92356
bol,1980,49.90244
bol,1981,49.88145
bol,1982,49.86069
bol,1983,49.84041
bol,1984,49.8206
bol,1985,49.80136
bol,1986,49.78293
bol,1987,49.76538
bol,1988,49.74889
bol,1989,49.73336
bol,1990,49.71908
bol,1991,49.7057
bol,1992,49.6932
bol,1993,49.68291
bol,1994,49.67614
bol,1995,49.67358
bol,1996,49.67589
bol,1997,49.68199
bol,1998,49.68929
bol,1999,49.6943
