geo,time,ny_adj_aedu_cd
bwa,1978,24795822.2652
bwa,1979,35254723.9258
bwa,1980,41577650.558
bwa,1981,49936332.37768
bwa,1982,51592736.89037
bwa,1983,49834442.504
bwa,1984,52956446.394
bwa,1985,52020000
bwa,1986,57600000
bwa,1987,83040000
bwa,1988,123500000
bwa,1989,131134737.6
bwa,1990,158240000
bwa,1991,224916063.94
bwa,1992,221520000
bwa,1993,249595133.3
bwa,1994,226037839.82
bwa,1995,263617331.8
bwa,1996,257447564.46
bwa,1997,273713314.72
bwa,1998,275395978.54
bwa,1999,320457861.15429
bwa,2000,362804456.68572
bwa,2001,385165741.65715
bwa,2002,366379235.81143
bwa,2003,561658228.34286
bwa,2004,703187193.14287
bwa,2005,846256000
bwa,2006,773135999.99999
bwa,2007,734400000
bwa,2008,850680000.00001
bwa,2009,948000000
bwa,2010,1147080000
bwa,2011,1422000000
bwa,2012,1346160000
bwa,2013,1355640000
bwa,2014,1497840000
bwa,2015,1327200000
bwa,2016,1365120000
bwa,2017,1516800000
bwa,2018,1621080000
bwa,2019,1602120000
caf,1970,7871332.01672
caf,1971,8360257.62727
caf,1972,8445298.8585
caf,1973,11265883.4469
caf,1974,11724356.69409
caf,1975,15822130.1406
caf,1976,16216550.6256
caf,1977,17734207.3125
caf,1978,18353355.57
caf,1979,27544552.74475
caf,1980,29585693.9611
caf,1981,30716610.4784
caf,1982,25936725.234
caf,1983,23327673.2208
caf,1984,18103018.70206
caf,1985,24713950.57998
caf,1986,24417031.298
caf,1987,29422037.775
caf,1988,28830869.35675
caf,1989,28152732.41186
caf,1990,31202015.636
caf,1991,31308901.501
caf,1992,32117839.101
caf,1993,27721406.68
caf,1994,14116426.3553
caf,1995,17510283.728
caf,1996,15571313.21574
caf,1997,14550128.63365
caf,1998,14969978.52998
caf,1999,15689420.15723
caf,2000,14307721.01248
caf,2001,14708127.92142
caf,2002,15680884.53379
caf,2003,18201541.9016
caf,2004,20168624.69866
caf,2005,21366967.9748
caf,2006,20287247.246
caf,2007,21929333.218
caf,2008,24921971.1745
caf,2009,25255167.5565
caf,2010,24750699.0615
caf,2011,28148678.2365
caf,2012,28995504.921
caf,2013,19627155.248
caf,2014,22016945.6955
caf,2015,19744122.415
caf,2016,21249490.8495
caf,2017,25046261.4125
caf,2018,27447570.467
caf,2019,27439270.503
can,1970,6365418134.16812
can,1971,6576653252.121
can,1972,7614164000
can,1973,8186724000
can,1974,9673441000
can,1975,10308180000
can,1976,12622270000
can,1977,13304640000
can,1978,14550300000
can,1979,15187008000
can,1980,16577622000
can,1981,18413194000
can,1982,19138140000
can,1983,22233816000
can,1984,22123456000
can,1985,21299700000
can,1986,21608868000
can,1987,25606702000
can,1988,29573340000
can,1989,32314831000
can,1990,33328366000
can,1991,36125908000
can,1992,37823280000
can,1993,37477924000
can,1994,39701283000
can,1995,39200829000
can,1996,42108344286.088
can,1997,43837487276.893
can,1998,33470347466.7843
can,1999,35959628227.5478
can,2000,38925346448.0104
can,2001,36268039500
can,2002,36791995776.4036
can,2003,42467179670.5458
can,2004,47825755908.32449
can,2005,53549924000
can,2006,60046375000
can,2007,66426480000
can,2008,67021446000
can,2009,61873968000
can,2010,79265000000
can,2011,86717221000
can,2012,88554632000
can,2013,89680151000
can,2014,87477427000
can,2015,75541897000
can,2016,74421801000
can,2017,80394003000
can,2018,83519623000
can,2019,84724515000
che,1970,651963710.502
che,1971,841999298.476
che,1972,1105289097.48
che,1973,1588109201.216
che,1974,1951698429.15
che,1975,2420091837.463
che,1976,2680822881.672
che,1977,2951201547.76
che,1978,4113240000
che,1979,4639320000
che,1980,4942040000
che,1981,4339258000
che,1982,4639320000
che,1983,4758870000
che,1984,4462200000
che,1985,4401384000
che,1986,6398640000
che,1987,7971680000
che,1988,8471502000
che,1989,8128029000
che,1990,10542440000
che,1991,11477087000
che,1992,13099901203.942
che,1993,12722430000
che,1994,13968259000
che,1995,16492065000
che,1996,15929381000
che,1997,14727983109.693
che,1998,12870376832.7958
che,1999,12766121400
che,2000,11842023784.8855
che,2001,11848811800
che,2002,14574671100
che,2003,17977675600
che,2004,19717991100
che,2005,19535506200
che,2006,19773131700
che,2007,21003148500
che,2008,24974878200
che,2009,25272898000
che,2010,26576924000
che,2011,32127264600
che,2012,31212643000
che,2013,31568964593.9651
che,2014,32254525202.8846
che,2015,31123627534.8613
che,2016,30637517120.6287
che,2017,30455027633.3292
che,2018,32193094299.6676
che,2019,32643990854.7392
chl,1970,346241217.63518
chl,1971,417535774.0808
chl,1972,672281841.333
chl,1973,648732680.83685
chl,1974,592958155.182
chl,1975,271505749.806
chl,1976,414387936.08519
chl,1977,562583382.22237
chl,1978,511532936.112
chl,1979,760621411.224
chl,1980,1236699634.368
chl,1981,1718411658.288
chl,1982,1334071097.757
chl,1983,930424810.15
chl,1984,844693386.288
chl,1985,687266308.3
chl,1986,678133841
chl,1987,656110113.504
chl,1988,721875315.48
chl,1989,697353029.5
chl,1990,752508735.648
chl,1991,860999530.368
chl,1992,1101094233.425
chl,1993,1189783566.7
chl,1994,1415868503.166
chl,1995,1837122590.264
chl,1996,2114948214.316
chl,1997,2552561101.7
chl,1998,2736630323.04743
chl,1999,2650878395.0979
chl,2000,2561749320.9979
chl,2001,2432995859.49235
chl,2002,2466815495.2784
chl,2003,2621454000.9543
chl,2004,3178546835.8232
chl,2005,3774052800
chl,2006,4420357500
chl,2007,5228803800
chl,2008,6623878448.04658
chl,2009,6794522100
chl,2010,8591764500
chl,2011,9764111600
chl,2012,11860632000
chl,2013,12078647100
chl,2014,11899146623.6993
chl,2015,11658407173.9312
chl,2016,12391148418.7361
chl,2017,14039351597.266
chl,2018,15088389887.7235
chl,2019,14324064131.0228
chn,1970,1491164289.92084
chn,1971,1397213421.072
chn,1972,1705320000
chn,1973,2078160000
chn,1974,2306912000
chn,1975,2614912000
chn,1976,2616980000
chn,1977,2973946000
chn,1978,2691738000
chn,1979,3387339000
chn,1980,3249533000
chn,1981,3328311000
chn,1982,3696498000
chn,1983,4168134000
chn,1984,4440757000
chn,1985,5275576000
chn,1986,5413230000
chn,1987,4364704000
chn,1988,4995680000
chn,1989,5567088000
chn,1990,6462808252.285
chn,1991,6861644272.84
chn,1992,6406950000
chn,1993,6657135000
chn,1994,10139202000
chn,1995,12287141000
chn,1996,14472270000
chn,1997,19353277757.8
chn,1998,20278521835.2
chn,1999,19323587000
chn,2000,21420572000
chn,2001,23631938000
chn,2002,26055240000
chn,2003,29536253000
chn,2004,34908938000
chn,2005,40630494000
chn,2006,49171121000
chn,2007,63695002000
chn,2008,82749373000
chn,2009,91167743000
chn,2010,108493511000
chn,2011,133912048000
chn,2012,152372139000
chn,2013,169917182000
chn,2014,187753100000
chn,2015,197254420000
chn,2016,200270570000
chn,2017,220182530000
chn,2018,247376210000
chn,2019,255005190000
civ,1970,68141480.112
civ,1971,86605494.66517
civ,1972,130633507.665
civ,1973,156332857.2
civ,1974,160566502.338
civ,1975,225176477.76
civ,1976,261223519.414
civ,1977,285330789.937
civ,1978,402361130.373
civ,1979,581736846.299
civ,1980,580830897.84
civ,1981,553720416.2
civ,1982,512942098.716
civ,1983,473558883.952
civ,1984,406374378.304
civ,1985,396625593.924
civ,1986,592514524.67176
civ,1987,643481816.91187
civ,1988,650890513.31109
civ,1989,585820750.86562
civ,1990,644361995.02414
civ,1991,638229688.4692
civ,1992,755158669.188
civ,1993,706570966.382
civ,1994,376971425.1
civ,1995,430544599.687
civ,1996,448931333.96
civ,1997,429109154.955
civ,1998,404441926.75509
civ,1999,451554140.64925
civ,2000,382773780.5368
civ,2001,392849021.7828
civ,2002,478824168.249
civ,2003,577982686.089
civ,2004,638911372.536
civ,2005,667439218.775
civ,2006,691038973.50092
civ,2007,831388928.93527
civ,2008,994070850.11336
civ,2009,983127204.57895
civ,2010,1055034164.6555
civ,2011,981198460.86867
civ,2012,1085248540.42385
civ,2013,1322134456.47229
civ,2014,1503600694.61347
civ,2015,1506534315.24406
civ,2016,1779925980.08371
civ,2017,1835286675.70041
civ,2018,1787161150.9186
civ,2019,1824514003.70011
cmr,1970,35160973.69327
cmr,1971,35731394.208
cmr,1972,42079679.104
cmr,1973,43668339.3
cmr,1974,56682082.8
cmr,1975,70852603.5
cmr,1976,78660849.6
cmr,1977,75479712.3
cmr,1978,116545302.9
cmr,1979,158478476.4
cmr,1980,162527196.6
cmr,1981,161632056.36
cmr,1982,165120000
cmr,1983,180700000
cmr,1984,203310000
cmr,1985,191044507.11
cmr,1986,252000000
cmr,1987,290400000
cmr,1988,285200000
cmr,1989,261600000
cmr,1990,321000000
cmr,1991,362700000
cmr,1992,280800000
cmr,1993,363444902.4
cmr,1994,248026588.8
cmr,1995,223960642.56
cmr,1996,228380442.24
cmr,1997,214200000
cmr,1998,224196042.8
cmr,1999,213452309.8
cmr,2000,167973000
cmr,2001,217482495.99999
cmr,2002,296854960
cmr,2003,408800000
cmr,2004,465800000
cmr,2005,505750000
cmr,2006,479410000
cmr,2007,611010000
cmr,2008,673400000
cmr,2009,735560000
cmr,2010,766640000
cmr,2011,817710000
cmr,2012,766290000
cmr,2013,849560000
cmr,2014,929960000
cmr,2015,817400000
cmr,2016,860280000
cmr,2017,919240000
cmr,2018,1018400000
cmr,2019,1026440000
cod,1994,48534390.98996
cod,1995,46141571.55052
cod,1996,51068389.32881
cod,1997,53777545.04367
cod,1998,55100879.4134
cod,1999,42549974.29832
cod,2000,194786595.16786
cod,2001,76937527.81806
cod,2002,95880005.00413
cod,2003,103238083.83289
cod,2004,123167613.04642
cod,2005,146744485.03352
cod,2006,185776226.38758
cod,2007,221655454.40269
cod,2008,262911987.43297
cod,2009,262966633.05566
cod,2010,313955080.0656
cod,2011,417236178.744
cod,2012,520948976.4344
cod,2013,615293718.0334
cod,2014,677102825.4788
cod,2015,723611593.4898
cod,2016,748714526.4366
cod,2017,761080575.7708
cod,2018,938324170.9828
cod,2019,1008611457.6264
cog,1970,15285174.1044
cog,1971,17330555.6875
cog,1972,20622398.0562
cog,1973,27128776.688
cog,1974,30182962.5429
cog,1975,48697557.612
cog,1976,58107306.7575
cog,1977,48240766.05769
cog,1978,72526263.6912
cog,1979,82931246.1
cog,1980,101916306.03
cog,1981,105355021.072
cog,1982,112628591.18434
cog,1983,107123625.6382
cog,1984,92999294.28
cog,1985,136285092.97839
cog,1986,126649532.47967
cog,1987,157298122.1078
cog,1988,128391384.38934
cog,1989,136495290.72904
cog,1990,156469073.21727
cog,1991,153444692.21162
cog,1992,172062118.11194
cog,1993,146840196.03
cog,1994,104500808.43
cog,1995,101948238.241
cog,1996,86571876.88837
cog,1997,98831385.95866
cog,1998,76887664.36
cog,1999,79903427.74292
cog,2000,102726233.88405
cog,2001,82174422.98047
cog,2002,83628637.7518
cog,2003,97674997.5432
cog,2004,105473035.9521
cog,2005,127816570.3752
cog,2006,159257403.5976
cog,2007,185766933.5424
cog,2008,257558755.23
cog,2009,225904179.1356
cog,2010,308005455.9204
cog,2011,355111088.8752
cog,2012,421757754.264
cog,2013,442196536.3956
cog,2014,454760224.2036
cog,2015,299563403.3784
cog,2016,250611058.782
cog,2017,272162444.904
cog,2018,289759854.4344
cog,2019,240275058.8364
col,1970,122193988.13222
col,1971,132971862.33274
col,1972,147385831.90002
col,1973,175748065.36107
col,1974,211926399.32417
col,1975,222225619.25937
col,1976,260636759.24564
col,1977,333138646.13151
col,1978,366765937.28
col,1979,470036079.635
col,1980,563643257.869
col,1981,897603156.8
col,1982,1033301464.63826
col,1983,1087931290.494
col,1984,1063665618.446
col,1985,963362940.576
col,1986,896251071.64501
col,1987,859582513.075
col,1988,974156220.43999
col,1989,1005508940.949
col,1990,1047399165.496
col,1991,1035900400.964
col,1992,1797177386.976
col,1993,1741265439.255
col,1994,2005326017.375
col,1995,2272775077.425
col,1996,2567630146.005
col,1997,3229472733.81
col,1998,2994668681.2596
col,1999,2870476628.42293
col,2000,3588698141.84111
col,2001,3793611090.26764
col,2002,4050444132.95808
col,2003,3788349887.21094
col,2004,4565886800
col,2005,5820360000
col,2006,6263365800
col,2007,7437358800
col,2008,8277157200
col,2009,8830113600
col,2010,10784043941.2331
col,2011,10452244600
col,2012,11381824300
col,2013,13538448064.06
col,2014,12831643600
col,2015,9794932348.07159
col,2016,9819719488.01848
col,2017,10776144626.6149
col,2018,13006183116.8951
col,2019,12540823647.5221
com,1980,8359744.53136
com,1981,7721924.50314
com,1982,7249247.0144
com,1983,7506233.80963
com,1984,7229354.26078
com,1985,7680402.58089
com,1986,10905823.2856
com,1987,13218010.26936
com,1988,13913719.74639
com,1989,13461446.7552
com,1990,16727760.894
com,1991,16943933.896
com,1992,18450290.452
com,1993,17733445.5909
com,1994,12942358.64203
com,1995,15579701.8416
com,1996,16604314.45988
com,1997,15274754.64322
com,1998,7657930.10417
com,1999,8029852.55011
com,2000,7452906.03458
com,2001,8164723.00287
com,2002,9270696.22115
com,2003,12042897.40628
com,2004,14113821.7257
com,2005,14752790.18929
com,2006,15956762.34509
com,2007,18468900.80073
com,2008,21420450.35558
com,2009,21437884.73723
com,2010,21757196.46955
com,2011,24798442.15913
com,2012,24877335.48138
com,2013,27691057.96826
com,2014,28864656.80793
com,2015,24585001.00734
com,2016,25809556.70591
com,2017,27462246.92116
com,2018,30046807.41879
com,2019,29682717.8575
cpv,1980,5169571.26534
cpv,1981,5211829.92166
cpv,1982,5069120.18942
cpv,1983,4899474.44496
cpv,1984,3570649.4964
cpv,1985,3474953.3988
cpv,1986,5865633.18046
cpv,1987,5875754.2525
cpv,1988,8856418.25538
cpv,1989,9043935.21567
cpv,1990,10330605.57628
cpv,1991,9630727.902
cpv,1992,13967320.76343
cpv,1993,19147488.28741
cpv,1994,15829805.91744
cpv,1995,18882359.97153
cpv,1996,19388989.69522
cpv,1997,18977657.22165
cpv,1998,20138766.7416
cpv,1999,26959667.50092
cpv,2000,24875757.44995
cpv,2001,27031315.44811
cpv,2002,30130426.48329
cpv,2003,43749743.20859
cpv,2004,56542221.1848
cpv,2005,52968164.70562
cpv,2006,53677946.2645
cpv,2007,69530897.128
cpv,2008,88331423.9613
cpv,2009,78751005.0112
cpv,2010,78125323.6902
cpv,2011,89818252.2486
cpv,2012,84655513.61868
cpv,2013,91886945.16239
cpv,2014,92124642.05408
cpv,2015,81199834.66509
cpv,2016,83454185.38234
cpv,2017,88918388.94126
cpv,2018,99945370.14045
cpv,2019,100924672.44014
cri,1970,48451507.925
cri,1971,60272948.45973
cri,1972,68265954.42643
cri,1973,84609681.10104
cri,1974,92380033.25569
cri,1975,119380909.032
cri,1976,147226867.137
cri,1977,201931274.44607
cri,1978,230080200.68558
cri,1979,217605882.088
cri,1980,323074290.91
cri,1981,144326350.69536
cri,1982,114541500.164
cri,1983,109713637.761
cri,1984,141060203.298
cri,1985,123658137.87
cri,1986,140932845.086
cri,1987,144018983.742
cri,1988,132612726.838
cri,1989,155172024.544
cri,1990,237121726.78488
cri,1991,230502567.042
cri,1992,283258515.948
cri,1993,307940767.299
cri,1994,341238086.904
cri,1995,375015320.361
cri,1996,437685113.248
cri,1997,623317745.36325
cri,1998,700544439.3322
cri,1999,749468668.3592
cri,2000,677412308.79
cri,2001,727130846.8905
cri,2002,656507728.1034
cri,2003,668303329.80475
cri,2004,706129566.817
cri,2005,812377162.52511
cri,2006,983890170.16228
cri,2007,1233811990.9249
cri,2008,1500935622.7
cri,2009,1831995482.818
cri,2010,2314285996.21964
cri,2011,2708882778.81194
cri,2012,3083623583.3232
cri,2013,3386494305.74286
cri,2014,3434067992.08811
cri,2015,3722780767.16911
cri,2016,3897865403.92641
cri,2017,4091337828.35966
cri,2018,4118889901.35704
cri,2019,4273385833.43402
cub,1970,359900551.90214
cub,1971,437130098.68301
cub,1972,514283278.97474
cub,1973,631397578.07954
cub,1974,721071028.66251
cub,1975,823574370.52153
cub,1976,871738578.4829
cub,1977,898043815.76926
cub,1978,1155193782.864
cub,1979,1248765415.04
cub,1980,1484387350
cub,1981,1462393599.062
cub,1982,1561647123.796
cub,1983,1459526003.266
cub,1984,1604582879.876
cub,1985,1550199849.327
cub,1986,1757272157.404
cub,1987,1754744602.055
cub,1988,1754522361.475
cub,1989,1702399237.248
cub,1990,1710131276.743
cub,1991,1646521347.456
cub,1992,1566790666.992
cub,1993,1519537702.329
cub,1994,1595893402.305
cub,1995,1517381982.747
cub,1996,1201700500
cub,1997,1516828515.4147
cub,1998,1793724698.664
cub,1999,2001494799.3956
cub,2000,2179872240
cub,2001,2341595470
cub,2002,2684557852.68
cub,2003,3026932967.77504
cub,2004,3375994067.95
cub,2005,3860777457.59
cub,2006,4227321280
cub,2007,6744371400
cub,2008,8371129110
cub,2009,8019989900
cub,2010,8182769600
cub,2011,8837172600
cub,2012,9386194600
cub,2013,9917002600
cub,2014,10356233210
cub,2015,11190421400
cub,2016,11720188600
cyp,1976,19662595.1718
cyp,1977,21562335.7742
cyp,1978,28266894.732
cyp,1979,38966845.5
cyp,1980,69580083.584
cyp,1981,73633502.775
cyp,1982,76104310.73
cyp,1983,77765097.672
cyp,1984,77548599.984
cyp,1985,82800415.356
cyp,1986,100838305.095
cyp,1987,121036933.743
cyp,1988,135556243.904
cyp,1989,145035466.976
cyp,1990,172273180.16
cyp,1991,189341512.503
cyp,1992,240323571.04
cyp,1993,242398248.185
cyp,1994,272808545.373
cyp,1995,358387291.076
cyp,1996,441770422.0997
cyp,1997,418438787.14985
cyp,1998,490879457.67096
cyp,1999,434403570.5665
cyp,2000,457556170.6634
cyp,2001,485686859.1104
cyp,2002,567554829.5912
cyp,2003,854007394.7952
cyp,2004,970945866
cyp,2005,1032773124.7461
cyp,2006,1148994398.2206
cyp,2007,1375151223.2527
cyp,2008,1654245232.742
cyp,2009,1643563754.11673
cyp,2010,1577703123.7158
cyp,2011,1680518605.788
cyp,2012,1521820321.74517
cyp,2013,1495076189.33661
cyp,2014,1454833558.60768
cyp,2015,1204795310.11919
cyp,2016,1215682633.70715
cyp,2017,1210246087.47714
cyp,2018,1339865832.3603
cyp,2019,1318105990.11374
cze,1992,1147346598.64581
cze,1993,1595167181.439
cze,1994,2059352980.97
cze,1995,2446808628.471
cze,1996,2522593460.34
cze,1997,2558399685.18559
cze,1998,2186046105.49312
cze,1999,2181173081.8295
cze,2000,2073397872.8232
cze,2001,2306443288.8
cze,2002,2931875859.071
cze,2003,3781963405.2935
cze,2004,4337282000
cze,2005,4800616900
cze,2006,5876213900
cze,2007,6565838400
cze,2008,7983765100
cze,2009,7666625800
cze,2010,7601327400
cze,2011,8483647200
cze,2012,7993005200
cze,2013,7819970884.19504
cze,2014,7431388316.98481
cze,2015,10028907797.3733
cze,2016,10370434016.0515
cze,2017,7687489843.34347
cze,2018,8751955094.11096
cze,2019,8769100442.87503
deu,1970,8894417000
deu,1971,10287351000
deu,1972,12325994000
deu,1973,16376343000
deu,1974,18305639000
deu,1975,20197338000
deu,1976,21413685000
deu,1977,24700983000
deu,1978,30567714000
deu,1979,36275611000
deu,1980,39119986000
deu,1981,32895981000
deu,1982,31885618000
deu,1983,31742692000
deu,1984,29982562000
deu,1985,30291743000
deu,1986,43159470000
deu,1987,53473430000
deu,1988,58005980000
deu,1989,57984250000
deu,1990,73425670000
deu,1991,76909030000
deu,1992,87655540000
deu,1993,85071310000
deu,1994,90385320000
deu,1995,108454500000
deu,1996,104899200000
deu,1997,95003374368.21001
deu,1998,90908973748.52348
deu,1999,89082603568.2872
deu,2000,79080006055.3576
deu,2001,79095735106.53819
deu,2002,83951036166.5517
deu,2003,101458749936.97301
deu,2004,116180829563.73801
deu,2005,118084717576.647
deu,2006,125363360000
deu,2007,145431129000
deu,2008,160031200000
deu,2009,161559600000
deu,2010,162137664000
deu,2011,174349166000
deu,2012,168679466000
deu,2013,171431867120.814
deu,2014,178217409206.31
deu,2015,151207370666.32599
deu,2016,156555402168.22101
deu,2017,168099503603.63101
deu,2018,181530974123.85297
deu,2019,177331627548.422
dji,1991,15453273.3888
dji,1992,18561299.7785
dji,1993,20803318.06849
dji,1994,24300617.0291
dji,1995,27334482.30816
dji,1996,29739266.63557
dji,1997,32750474.02455
dji,1998,36151341.88468
dji,1999,40666869.55263
dji,2000,52536611.17709
dji,2001,43941123.5368
dji,2002,48772027.57928
dji,2003,54322158.62373
dji,2004,60100028.6032
dji,2005,57686622.67656
dji,2006,61503926.69781
dji,2007,68025896.8255
dji,2008,80511303.83497
dji,2009,83552545.02138
dji,2010,89418723.76067
dji,2011,97371279.41399
dji,2012,107778576.94458
dji,2013,163360196.75413
dji,2014,180952558.16079
dji,2015,200892959.13048
dji,2016,214220908.2747
dji,2017,224267308.90303
dji,2018,242960221.0347
dji,2019,252094754.78565
dma,1977,2477139.16014
dma,1978,3074231.64024
dma,1979,2965558.98006
dma,1980,3947651.27982
dma,1981,4460799.11994
dma,1982,4845289.14018
dma,1983,5303920.34016
dma,1984,5771881.8216
dma,1985,6329964.3804
dma,1986,7168545.7596
dma,1987,7775264.12
dma,1988,7798988.1706
dma,1989,8876269.3509
dma,1990,9796108.71148
dma,1991,10571883.7529
dma,1992,11303601.87091
dma,1993,11920321.10202
dma,1994,12628099.4254
dma,1995,13020305.55036
