geo,time,ne_dab_totl_cd
bra,2020,1424688830396.1499
brb,1975,442501856.34374
brb,1976,515707655.45464
brb,1977,552084412.99581
brb,1978,609726047.82976
brb,1979,742256252.17521
brb,1980,876895540.19788
brb,1981,1034902799.18461
brb,1982,1015512355.19316
brb,1983,1038383135.28564
brb,1984,1090637895.88823
brb,1985,1106299408.34286
brb,1986,1312931934.56968
brb,1987,1447620941.67951
brb,1988,1488589469.49734
brb,1989,1674787450.9024
brb,1990,1987023318.25188
brb,1991,1994332024.06404
brb,1992,1808900000
brb,1993,1946203947.69552
brb,1994,2013971063.49127
brb,1995,2221747128.72272
brb,1996,2346194003.87809
brb,1997,2598369213.94123
brb,1998,2959180629.44364
brb,1999,3152339283.05076
brb,2000,3245200000
brb,2001,3226600000
brb,2002,3295000000
brb,2003,3354400000
brb,2004,3741900000
brb,2005,4168850000
brb,2006,4410546050
brb,2007,4846257450
brb,2008,5128075050
brb,2009,4605957300
brb,2010,4940878300
brb,2011,5157399500
brb,2012,5008896000
brb,2013,5161198350
brb,2014,5153444350
brb,2015,5057081550
brb,2016,5099424950
brb,2017,5224458500
brb,2018,5323124500
brb,2019,5489002200
brn,1989,2075578116.18725
brn,1990,2365241379.31034
brn,1991,2592035193.33179
brn,1992,3242480049.10988
brn,1993,3860626315.13801
brn,1994,3862773340.31688
brn,1995,4736842105.26316
brn,1996,5381560283.68794
brn,1997,5194639008.62069
brn,1998,4210683556.40535
brn,1999,3886725663.71681
brn,2000,3822905336.42691
brn,2001,3930542613.16069
brn,2002,4325851223.05373
brn,2003,4356861324.7618
brn,2004,4888874748.55047
brn,2005,4978868120.64408
brn,2006,5541317892.88187
brn,2007,6830469112.86577
brn,2008,6980242732.1479
brn,2009,6998006324.76282
brn,2010,8300696736.3403
brn,2011,10656649972.1758
brn,2012,12396766965.4289
brn,2013,13573369565.2174
brn,2014,11022099447.5138
brn,2015,10356352825.66
brn,2016,9347830956.34547
brn,2017,9915634368.88985
brn,2018,11498147824.153
brn,2019,11337149171.6757
brn,2020,10778608012.7024
btn,1990,315035704.24049
btn,1991,271804854.88127
btn,1992,310778927.46914
btn,1993,264704965.56248
btn,1994,297604242.90724
btn,1995,317783650.94049
btn,1996,348633674.85182
btn,1997,403334370.69678
btn,1998,438465024.23655
btn,1999,495307352.53135
btn,2000,522204777.48109
btn,2001,578597139.22441
btn,2002,673767879.03724
btn,2003,779394136.96866
btn,2004,932367400.70609
btn,2005,1037817573.69615
btn,2006,943666903.56898
btn,2007,1223924277.78517
btn,2008,1343184674.47569
btn,2009,1455385692.5104
btn,2010,1996333806.44179
btn,2011,2310081003.71941
btn,2012,2224674978.5776
btn,2013,2148520819.69308
btn,2014,2315618460.68549
btn,2015,2584835173.99463
btn,2016,2686577674.21242
btn,2017,2973310623.93723
btn,2018,2998673949.69976
btn,2019,2899858634.85805
btn,2020,2701258608.93194
bwa,1960,35293424.9264
bwa,1961,38618861.06058
bwa,1962,42205383.42913
bwa,1963,45501607.71704
bwa,1964,49855569.49672
bwa,1965,54446460.98004
bwa,1966,62622036.2622
bwa,1967,73988145.04881
bwa,1968,92677824.26778
bwa,1969,100403843.47584
bwa,1970,131141820.21217
bwa,1971,163672094.32903
bwa,1972,202575051.75983
bwa,1973,300605100.12966
bwa,1974,379028697.57174
bwa,1975,426910074.37458
bwa,1976,431290248.39006
bwa,1977,534738717.33967
bwa,1978,687575464.86356
bwa,1979,911104294.47853
bwa,1980,1202907874.421
bwa,1981,1308234731.684
bwa,1982,1164222589.10362
bwa,1983,1177910474.97493
bwa,1984,1205445163.27788
bwa,1985,946888468.41165
bwa,1986,1125219519.98297
bwa,1987,1440794567.87182
bwa,1988,1941293886.03303
bwa,1989,2680182639.33694
bwa,1990,3591050792.79764
bwa,1991,3686485951.72141
bwa,1992,3872517419.53832
bwa,1993,3832204407.57707
bwa,1994,3954481114.50495
bwa,1995,4570521607.38763
bwa,1996,4120540280.36821
bwa,1997,4402048866.00197
bwa,1998,5026100948.91029
bwa,1999,4702426260.70409
bwa,2000,5080755811.67431
bwa,2001,4821492159.14538
bwa,2002,4892158412.08635
bwa,2003,6815137194.6908
bwa,2004,8537181018.13378
bwa,2005,8400539488.3421
bwa,2006,8546715280.5173
bwa,2007,9496694761.19111
bwa,2008,11612757854.9561
bwa,2009,10533244804.4052
bwa,2010,13676066489.0485
bwa,2011,15392279854.3476
bwa,2012,15723796544.7287
bwa,2013,14898630046.7918
bwa,2014,15220440948.7417
bwa,2015,14518076809.1618
bwa,2016,13761640920.2657
bwa,2017,15233005392.659
bwa,2018,16836098039.2157
bwa,2019,17528658689.6494
bwa,2020,17146889893.682
caf,1960,124390745.57363
caf,1961,134551071.29125
caf,1962,140808359.85224
caf,1963,146520828.40169
caf,1964,159574161.56247
caf,1965,166489231.86033
caf,1966,180317032.34798
caf,1967,197560212.17809
caf,1968,201967408.11594
caf,1969,207339146.7784
caf,1970,207305889.47809
caf,1971,216809837.42893
caf,1972,250766191.08383
caf,1973,292522026.63924
caf,1974,325294860.46596
caf,1975,449808807.58928
caf,1976,483363582.4156
caf,1977,553566288.54561
caf,1978,674478268.90411
caf,1979,789764641.6725
caf,1980,923453769.79131
caf,1981,762034731.71127
caf,1982,838459627.21956
caf,1983,740798679.49384
caf,1984,715045920.33948
caf,1985,948112798.07151
caf,1986,1239386911.9758
caf,1987,1329571839.17034
caf,1988,1357352503.72505
caf,1989,1309931434.38588
caf,1990,1567609915.05329
caf,1991,1494947482.67412
caf,1992,1546016914.76653
caf,1993,1349284827.86922
caf,1994,864956654.72573
caf,1995,1182692361.63033
caf,1996,1049550349.09425
caf,1997,956964678.97752
caf,1998,1022822542.45177
caf,1999,1047102903.35003
caf,2000,959450246.72872
caf,2001,982301871.45696
caf,2002,1032859734.78461
caf,2003,1137010598.4116
caf,2004,1336735480.18039
caf,2005,1445989321.43953
caf,2006,1573957988.4951
caf,2007,1856292361.58232
caf,2008,2232012416.8555
caf,2009,2208084182.02731
caf,2010,2287648382.36819
caf,2011,2543262176.2696
caf,2012,2760114800.26786
caf,2013,1834536816.79434
caf,2014,2268916327.92062
caf,2015,2018197542.437
caf,2016,2206209323.70534
caf,2017,2541198174.20549
caf,2018,2844994072.3364
caf,2019,2716207600.64242
caf,2020,2911674549.93693
can,1961,41981428377.32529
can,1962,42977563940.6102
can,1963,45512874375.5728
can,1964,49738179402.92071
can,1965,55626108011.8271
can,1966,62353977554.8073
can,1967,66276505332.1713
can,1968,72339500678.9001
can,1969,80312046277.17438
can,1970,87756723131.4001
can,1971,100099029510.79401
can,1972,114114557025.96201
can,1973,131300869913.009
can,1974,161258691206.54401
can,1975,178044632324.02701
can,1976,210145030425.96399
can,1977,215456511518.57101
can,1978,220625931445.604
can,1979,244579136076.48999
can,1980,271652411905.57599
can,1981,305508382684.12701
can,1982,303649185377.32001
can,1983,331983933787.73102
can,1984,345073739479.57703
can,1985,357794214573.41602
can,1986,376157610651.31299
can,1987,427409502262.44293
can,1988,504774518566.66895
can,1989,566287162162.16199
can,1990,594669180665.06702
can,1991,616439731168.71802
can,1992,597504757177.13196
can,1993,579118672971.08801
can,1994,572873462214.41101
can,1995,586966627805.30505
can,1996,606093142647.59802
can,1997,641545572728.58606
can,1998,621099427030.67102
can,1999,652991182607.5249
can,2000,701989764998.98999
can,2001,696674199380.16492
can,2002,726645638182.62891
can,2003,860063521518.80701
can,2004,980681014604.151
can,2005,1126348407327.93994
can,2006,1283165550070.52002
can,2007,1437777674332
can,2008,1525863167760.08008
can,2009,1395203394278.71997
can,2010,1648975827592.12988
can,2011,1814847807244.56006
can,2012,1863941080513.53003
can,2013,1875642092044.45996
can,2014,1822608034894.16968
can,2015,1595552090111.12012
can,2016,1563038849179.59009
can,2017,1686044811820.19995
can,2018,1753990374249.15991
can,2019,1769248374361.46997
can,2020,1679385238270.65991
che,1970,25587040018.2941
che,1971,30729353153.1967
che,1972,37385447595.109
che,1973,50288455194.6411
che,1974,58363966703.5881
che,1975,62144163406.0357
che,1976,64169965994.5591
che,1977,69009593509.46539
che,1978,96997421700.22368
che,1979,112960034281.59
che,1980,125189509458.73399
che,1981,111555401690.256
che,1982,114345639560.65601
che,1983,115756719070.078
che,1984,106328920287.696
che,1985,108078989459.118
che,1986,157712031797.20901
che,1987,196518778165.23599
che,1988,212638101551.28799
che,1989,205352327770.646
che,1990,264863399798.44501
che,1991,264824798465.82999
che,1992,272433924050.63297
che,1993,261299227801.841
che,1994,289118675148.05902
che,1995,339088926004.22803
che,1996,328531970064.72498
che,1997,280987365120.92603
che,1998,291414264036.41901
che,1999,285970254293.703
che,2000,264556996684.03601
che,2001,272939524768.90302
che,2002,291241604003.59302
che,2003,341392370238.35999
che,2004,372283929232.00598
che,2005,392567634918.08496
che,2006,407846619875.578
che,2007,439552418360.54694
che,2008,509875569199.52002
che,2009,516231309622.27698
che,2010,537578209777.23798
che,2011,659190342794.01794
che,2012,617758278948.79297
che,2013,628134646164.74805
che,2014,651199420410.979
che,2015,620199700089.46399
che,2016,614777285661.604
che,2017,627764127518.76599
che,2018,644812916332.896
che,2019,645068531609.26794
che,2020,686090556980.67603
chl,1960,4234675407.70224
chl,1961,4816839449.49694
chl,1962,5510736099.17761
chl,1963,5835573283.9879
chl,1964,6065398925.90863
chl,1965,6008822025.06205
chl,1966,7026841412.28651
chl,1967,6955738274.33364
chl,1968,7154086076.10652
chl,1969,8229821180.1164
chl,1970,9129012611.97884
chl,1971,11075801079.0483
chl,1972,12343753481.1163
chl,1973,17256640722.452
chl,1974,16262870347.4585
chl,1975,7840467295.7246
chl,1976,9976060213.61492
chl,1977,14336924927.2712
chl,1978,16701065957.2207
chl,1979,22628503115.4202
chl,1980,30558807811.9776
chl,1981,38519813253.9234
chl,1982,26001437061.8634
chl,1983,19981459015.4974
chl,1984,20113239893.8676
chl,1985,17147421372.3296
chl,1986,18310129461.3679
chl,1987,21641491513.8419
chl,1988,24327055129.3308
chl,1989,28696321916.7117
chl,1990,32308154165.742
chl,1991,36531753477.4641
chl,1992,45968481404.9313
chl,1993,51312544858.1043
chl,1994,57188774181.3033
chl,1995,73488446616.17558
chl,1996,79192130433.27
chl,1997,86656262498.71371
chl,1998,84252272163.14951
chl,1999,73531250806.59918
chl,2000,76500251515.379
chl,2001,69805820892.61169
chl,2002,68192739569.6139
chl,2003,71859921934.3304
chl,2004,89417258165.6593
chl,2005,112263341759.565
chl,2006,132356821475.34
chl,2007,149768840508.543
chl,2008,175940526332.173
chl,2009,159039062138.138
chl,2010,204493215628.47501
chl,2011,243881642833.48801
chl,2012,267197458791.21301
chl,2013,279983733750.38202
chl,2014,258069327495.58896
chl,2015,244454672303.15897
chl,2016,248914432547.29901
chl,2017,273655758193.37601
chl,2018,298485998952.92902
chl,2019,281699469224.78998
chl,2020,239665982900.634
chn,1960,61196144971.15929
chn,1961,51747856596.7991
chn,1962,47488381854.7404
chn,1963,52189858404.4195
chn,1964,58247313945.0808
chn,1965,66042366845.3977
chn,1966,74117398643.2691
chn,1967,69271224811.1138
chn,1968,69280997623.69
chn,1969,75098234097.0022
chn,1970,89610091424.9736
chn,1971,96654905727.5164
chn,1972,108606378205.871
chn,1973,133569153820.24699
chn,1974,140050950586.37601
chn,1975,158573652521.77701
chn,1976,152468118126.095
chn,1977,169899520066.746
chn,1978,147030520500
chn,1979,176840070756.522
chn,1980,189800775804.16696
chn,1981,194622834571.42896
chn,1982,202108624465.64896
chn,1983,229250353750.95801
chn,1984,260317089364.28601
chn,1985,322285221448.97998
chn,1986,308563324124.638
chn,1987,273255346793.72198
chn,1988,316082457096.70801
chn,1989,352956190917.00403
chn,1990,352944196860.42102
chn,1991,372466928379.79102
chn,1992,421737869230.76898
chn,1993,451989524790.24597
chn,1994,554332396591.13306
chn,1995,719122376172.05701
chn,1996,842923426427.0769
chn,1997,915171371287.60608
chn,1998,980318082484.81104
chn,1999,1057687678508.87
chn,2000,1176748583470.23999
chn,2001,1305573910717.52002
chn,2002,1428446501872.65991
chn,2003,1621140449160.32007
chn,2004,1898318237398.51001
chn,2005,2165511273165.4895
chn,2006,2545249464155.81982
chn,2007,3247799496536.31006
chn,2008,4228716031631.81982
chn,2009,4868887254647.66016
chn,2010,5811385911761.66992
chn,2011,7311318197013.08008
chn,2012,8307651360835.2002
chn,2013,9390109002776.07031
chn,2014,10302718476576.5
chn,2015,10754672090293.09961
chn,2016,10971554049273.80078
chn,2017,12049540202269.59961
chn,2018,13735188808267.80078
chn,2019,14175648073360
chn,2020,14482190470670.09961
civ,1960,478662921.89363
civ,1961,572572188.87214
civ,1962,578532999.14821
civ,1963,673026662.70503
civ,1964,815501806.33007
civ,1965,858154043.74994
civ,1966,945137982.01226
civ,1967,1002435338.2447
civ,1968,1118495453.91568
civ,1969,1229417108.59261
civ,1970,1358523192.39545
civ,1971,1524205590.93393
civ,1972,1766076443.61173
civ,1973,2445161081.829
civ,1974,2845395173.42204
civ,1975,3888240144.20037
civ,1976,4405933686.26556
civ,1977,5870651919.14513
civ,1978,7972758551.40504
civ,1979,9422644033.32807
civ,1980,10804166365.3282
civ,1981,9032077621.84362
civ,1982,7786825863.65508
civ,1983,6753423179.18681
civ,1984,5916604646.86776
civ,1985,5974451603.84897
civ,1986,8305255746.72565
civ,1987,9703340844.34308
civ,1988,9988742621.91277
civ,1989,9466822716.8384
civ,1990,10301588817.2103
civ,1991,10175160933.32
civ,1992,10901357893.2177
civ,1993,10655139125.3647
civ,1994,7380930225.55465
civ,1995,10195348656.2313
civ,1996,17473843811.678
civ,1997,17629284866.8121
civ,1998,19479358938.3592
civ,1999,18572558923.7392
civ,2000,16475394945.5366
civ,2001,16503656407.533
civ,2002,16823007392.5014
civ,2003,20354513382.8156
civ,2004,23001742053.2534
civ,2005,23811685236.6506
civ,2006,24777939298.9947
civ,2007,28889235460.1498
civ,2008,34048691848.1186
civ,2009,32479638193.9151
civ,2010,35101830331.9194
civ,2011,34548286607.498
civ,2012,36424320721.1652
civ,2013,42773866932.857
civ,2014,47556727965.0603
civ,2015,44900437525.1708
civ,2016,47161057877.2796
civ,2017,50917788428.1711
civ,2018,58467506771.57929
civ,2019,57865261106.209
civ,2020,60681244278.3528
cmr,1965,818163978.01526
cmr,1966,873092619.04995
cmr,1967,954468040.56408
cmr,1968,1072446953.86701
cmr,1969,1094781303.78219
cmr,1970,1133489431.19668
cmr,1971,1288148233.2903
cmr,1972,1583560728.66623
cmr,1973,1964204643.38335
cmr,1974,2100499042.18738
cmr,1975,2938693736.58795
cmr,1976,3034938279.68554
cmr,1977,3487874633.51673
cmr,1978,4871133456.29341
cmr,1979,6343032370.0085
cmr,1980,6623781936.82684
cmr,1981,7110879513.04873
cmr,1982,6296136109.98937
cmr,1983,6789453653.43536
cmr,1984,7118073558.08939
cmr,1985,8392189072.32512
cmr,1986,11797892699.7779
cmr,1987,13533360434.9687
cmr,1988,12227161387.5793
cmr,1989,10685301655.7876
cmr,1990,11961149716.7463
cmr,1991,11205681254.1629
cmr,1992,11802405534.2855
cmr,1993,15110158136.3499
cmr,1994,8368217530.75938
cmr,1995,10152619427.2084
cmr,1996,10715319511.9405
cmr,1997,10268146356.9959
cmr,1998,11110175482.1326
cmr,1999,11378597341.7531
cmr,2000,10377893563.4349
cmr,2001,11068478759.8323
cmr,2002,12728851108.6426
cmr,2003,16189008452.1848
cmr,2004,18966017814.5705
cmr,2005,19608720625.788
cmr,2006,20648347582.5074
cmr,2007,23750801156.7092
cmr,2008,28521014019.2825
cmr,2009,28774110776.1665
cmr,2010,28195408582.3139
cmr,2011,31569018899.1543
cmr,2012,30843373535.6904
cmr,2013,34536868219.7758
cmr,2014,37700988453.234
cmr,2015,33357512309.55
cmr,2016,34740402385.6676
cmr,2017,36999867563.7429
cmr,2018,41219062501.9691
cmr,2019,41130207488.8507
cmr,2020,42106533167.9367
cod,1994,5660100840.33613
cod,1995,5378458689.45869
cod,1996,5789956157.8318
cod,1997,5862646490.02589
cod,1998,6408349863.11598
cod,1999,4424181927.27273
cod,2000,19873553552.1739
cod,2001,7517522433.66667
cod,2002,8551222432.04911
cod,2003,9476544369.54948
cod,2004,10696756828.7633
cod,2005,12733351064.5526
cod,2006,15111351819.4716
cod,2007,17071516584.0413
cod,2008,20919764600.455
cod,2009,20386271864.3622
cod,2010,23404262803.4575
cod,2011,27433263498.1973
cod,2012,31283144631.1246
cod,2013,34174589568.9477
cod,2014,37713807535.6267
cod,2015,40226019699.1312
cod,2016,39389593610.8462
cod,2017,39427075172.8724
cod,2018,48838783174.5426
cod,2019,52266717929.752
cod,2020,49341594689.4808
cog,1960,217560231.4066
cog,1961,249054061.36683
cog,1962,220577559.79335
cog,1963,209047677.65287
cog,1964,219669008.57272
cog,1965,232187191.25495
cog,1966,267422737.30074
cog,1967,297559841.2641
cog,1968,318704653.73162
cog,1969,330819241.39703
cog,1970,338274018.90498
cog,1971,386771500.77406
cog,1972,507087303.43051
cog,1973,605682106.91399
cog,1974,621923876.54593
cog,1975,980808899.81587
cog,1976,952080014.30497
cog,1977,915827487.1822
cog,1978,1031218022.6948
cog,1979,1213322701.10523
cog,1980,1707690075.7947
cog,1981,2353794505.5573
cog,1982,2446697204.92646
cog,1983,1967637965.90782
cog,1984,1842516805.52372
cog,1985,2143955945.50338
cog,1986,2105111384.23394
cog,1987,2226214932.56509
cog,1988,2208171674.1734
cog,1989,2062328850.86726
cog,1990,1882566320.27585
cog,1991,2354692203.5583
cog,1992,2222107218.65959
cog,1993,2375718923.68554
cog,1994,2047194827.42131
cog,1995,2092640845.88872
cog,1996,2324562644.99981
cog,1997,1964172457.90168
cog,1998,1878327992.21903
cog,1999,1877151333.17557
cog,2000,1862467027.54686
cog,2001,2075330573.67602
cog,2002,2169444526.06639
cog,2003,2403438423.24522
cog,2004,3400723670.77662
cog,2005,4622753489.7371
cog,2006,5699832526.94974
cog,2007,9789939549.32827
cog,2008,10013604126.6148
cog,2009,10322764552.8894
cog,2010,11429081100.0713
cog,2011,12096450666.8311
cog,2012,14381689042.5601
cog,2013,15643738010.1628
cog,2014,17518704868.1267
cog,2015,16311308602.5734
cog,2016,14381948159.6496
cog,2017,10768254514.4632
cog,2018,10659433406.7045
cog,2019,10120076064.9251
cog,2020,10350243056.6414
col,1960,4017966571.21326
col,1961,4602122373.13433
col,1962,4956181200.37095
col,1963,4849450222.22222
col,1964,6026095055.55556
col,1965,5621047619.04762
col,1966,5665481481.48148
col,1967,5774435260.94839
col,1968,6022084865.29951
col,1969,6480484017.15767
col,1970,7290801444.35649
col,1971,8137137353.0725
col,1972,8631755134.51961
col,1973,10082599048.8594
col,1974,12504901829.1209
col,1975,12862113006.2242
col,1976,14857962242.398
col,1977,18756981797.02069
col,1978,22605755211.66389
col,1979,27445491359.2317
col,1980,33193325479.131
col,1981,37686312149.9306
col,1982,40635132899.956
col,1983,39806816092.3184
col,1984,38474669576.2144
col,1985,34446907738.4361
col,1986,32551075667.3503
col,1987,34906084621.7355
col,1988,38259868109.8882
col,1989,37885918978.3115
col,1990,46433872894.5168
col,1991,46884397756.8912
col,1992,58754591971.7689
col,1993,70306354750.9202
col,1994,86541012983.68829
col,1995,98455261127.66728
col,1996,102644976010.82401
col,1997,112967330900.326
col,1998,104246231907.589
col,1999,85717410968.2197
col,2000,100722434241.412
col,2001,101282674123.856
col,2002,101246233739.536
col,2003,97826613880.58499
col,2004,119800066415.257
col,2005,150687627750.401
col,2006,168380994362.298
col,2007,214908705312.70001
col,2008,249327734205.724
col,2009,237759572439.95001
col,2010,291099151698.20502
col,2011,338016691921.79498
col,2012,375419633379.98602
col,2013,389046831650.48401
col,2014,397187304705.15997
col,2015,314202560731.21198
col,2016,301967665532.12299
col,2017,327454012726.612
col,2018,350023547689.48401
col,2019,342242802099.32098
col,2020,289382010783.89001
com,1980,250592193.67324
com,1981,231860770.75991
com,1982,217284588.7334
com,1983,226276235.86984
com,1984,218098626.75841
