geo,time,ny_gsr_nfcy_cd
bol,2015,-1127097736.45586
bol,2016,-620895949.6599
bol,2017,-1109646376.7856
bol,2018,-975655081.47033
bol,2019,-846902618.86781
bol,2020,-413071222.13992
bra,1960,0
bra,1961,0
bra,1962,0
bra,1963,0
bra,1964,0
bra,1965,0
bra,1966,-1238738444.1199
bra,1967,-1032670703.03182
bra,1968,-810175889.16795
bra,1969,-675178483.41424
bra,1970,-599032024.24881
bra,1971,-520302243.54305
bra,1972,-463660646.80654
bra,1973,-898254736.04786
bra,1974,-810415500.00608
bra,1975,-1692729017.77704
bra,1976,-2320083832.3662
bra,1977,-2917873473.22267
bra,1978,-4720098101.91149
bra,1979,-6024274804.95134
bra,1980,-7724708204.37072
bra,1981,-10902032026.5667
bra,1982,-14453060026.9443
bra,1983,-11858046681.7018
bra,1984,-11879186473.896
bra,1985,-11878935989.4013
bra,1986,-11963350754.6114
bra,1987,-11128636522.9583
bra,1988,-13220010132.7362
bra,1989,18683700260.9263
bra,1990,-10386605001.1334
bra,1991,-7677820249.21375
bra,1992,-6190913729.40469
bra,1993,-8966049812.94203
bra,1994,-20190566962.0398
bra,1995,-11446743443.1004
bra,1996,-22909530196.0004
bra,1997,-28180568587.3212
bra,1998,-38186700347.8857
bra,1999,-31323249483.2976
bra,2000,-18875699497.6326
bra,2001,-18181678489.9165
bra,2002,-17102661235.419
bra,2003,-17715211174.6138
bra,2004,-19773282843.4296
bra,2005,-25774173651.442
bra,2006,-27717024467.882
bra,2007,-29675878088.7689
bra,2008,-41583015500.2368
bra,2009,-36886423680.2623
bra,2010,-68231495754.3244
bra,2011,-67227290207.4975
bra,2012,-61508406060.064
bra,2013,-34360249589.1448
bra,2014,-45766763261.9486
bra,2015,-33912090739.4874
bra,2016,-38096359801.5494
bra,2017,-38577531002.2902
bra,2018,-53302904764.8346
bra,2019,-50298066344.6381
bra,2020,-27664565909.42649
brb,1986,-27444936.11097
brb,1987,-33411226.56988
brb,1988,-35201113.70755
brb,1989,-25655048.9733
brb,1990,-45393526.57485
brb,1991,-39327797.94163
brb,1992,-28300000
brb,1993,-39675831.55173
brb,1994,-45443245.66201
brb,1995,-58469646.49729
brb,1996,-69954755.63069
brb,1997,-60806443.5937
brb,1998,-67767115.79575
brb,1999,-85765425.34679
brb,2000,-95150000
brb,2001,-109600000
brb,2002,-118950000
brb,2003,-133950000
brb,2004,-116850000
brb,2005,-175000000
brb,2006,-256400500
brb,2007,-187817000
brb,2008,-245952050
brb,2009,-190051650
brb,2010,-111949650
brb,2011,-300146400
brb,2012,-172403400
brb,2013,-194599450
brb,2014,-197441350
brb,2015,-212942350
brb,2016,-221435850
brb,2017,-223746800
brb,2018,-230396900
brb,2019,-178925350
brn,1989,0
brn,1990,0
brn,1991,0
brn,1992,0
brn,1993,0
brn,1994,0
brn,1995,0
brn,1996,0
brn,1997,0
brn,1998,0
brn,1999,0
brn,2000,0
brn,2001,0
brn,2002,0
brn,2003,0
brn,2004,0
brn,2005,0
brn,2006,0
brn,2007,62399973.45896
brn,2008,54500000
brn,2009,52100027.49897
brn,2010,-100476714.3381
brn,2011,-497654821.52794
brn,2012,-456946222.79129
brn,2013,-200607416.8798
brn,2014,-15469613.25967
brn,2015,650584769.80144
brn,2016,835102439.73069
brn,2017,720415670.93924
brn,2018,83868411.29809
brn,2019,361092141.91467
btn,1980,-25445292.62087
btn,1981,-31143187.06697
btn,1982,-33995771.67019
btn,1983,-45158415.84158
btn,1984,-34137323.94366
btn,1985,-34575586.09539
btn,1986,-35876288.65979
btn,1987,-31342592.59259
btn,1988,-26250000
btn,1989,-13074553.29636
btn,1990,-18623643.63221
btn,1991,-21600703.60598
btn,1992,-28317901.23457
btn,1993,-24083306.00197
btn,1994,-20210392.09436
btn,1995,-37240209.68239
btn,1996,-35184871.57776
btn,1997,-31421096.11677
btn,1998,-56306349.97576
btn,1999,-71597770.55272
btn,2000,-495769.91544
btn,2001,-237145.58169
btn,2002,-8042886.2374
btn,2003,-13795193.21597
btn,2004,-15976478.37599
btn,2005,-11568857.14286
btn,2006,-3555660.27325
btn,2007,-15957048.01867
btn,2008,-34018921.87601
btn,2009,-50572974.44701
btn,2010,-87980964.79449
btn,2011,-113904929.23796
btn,2012,-142110739.33514
btn,2013,-123435350.81522
btn,2014,-134990291.5803
btn,2015,-142775662.13939
btn,2016,-185486633.73778
btn,2017,-212823241.4437
btn,2018,-220188479.22561
btn,2019,-229547871.84945
btn,2020,-142854598.80044
bwa,1960,3793915.60353
bwa,1961,4046592.97607
bwa,1962,4334361.41876
bwa,1963,4722633.85992
bwa,1964,5139829.91775
bwa,1965,5654055.56331
bwa,1966,5509065.55091
bwa,1967,3626917.71269
bwa,1968,4114365.41144
bwa,1969,5152485.72622
bwa,1970,4426856.50475
bwa,1971,3472627.73723
bwa,1972,-7763.97516
bwa,1973,283388.56073
bwa,1974,3379396.61516
bwa,1975,0
bwa,1976,0
bwa,1977,0
bwa,1978,0
bwa,1979,0
bwa,1980,-46834791.55944
bwa,1981,37528385.32329
bwa,1982,28746236.76799
bwa,1983,-39657215.78995
bwa,1984,-114063462.72335
bwa,1985,-96446967.30789
bwa,1986,-110531637.48603
bwa,1987,-236106974.80493
bwa,1988,-176528491.74232
bwa,1989,-266564097.47382
bwa,1990,-105831765.65439
bwa,1991,62870993.27266
bwa,1992,112385647.24842
bwa,1993,293629111.46878
bwa,1994,-224357520.67347
bwa,1995,-32429189.81314
bwa,1996,-253083207.98989
bwa,1997,-144816122.4937
bwa,1998,119571594.21662
bwa,1999,-262260790.58905
bwa,2000,-352168391.54808
bwa,2001,-137129356.98144
bwa,2002,-698188944.02478
bwa,2003,-715717064.99121
bwa,2004,-959588612.58497
bwa,2005,-834546211.42533
bwa,2006,-773802119.95952
bwa,2007,-738163501.00997
bwa,2008,-748813429.22849
bwa,2009,-238016365.94876
bwa,2010,-639348725.27084
bwa,2011,-335849594.92264
bwa,2012,-215394633.85904
bwa,2013,-650578528.14059
bwa,2014,101691157.62971
bwa,2015,270569651.4957
bwa,2016,182044178.62254
bwa,2017,198581286.12018
bwa,2018,57558823.52941
bwa,2019,-60441246.19976
bwa,2020,32227091.00749
caf,1960,-407862.55517
caf,1961,-407696.15604
caf,1962,-408155.61893
caf,1963,-408101.66177
caf,1964,-408133.46437
caf,1965,-408029.18785
caf,1966,-407068.7533
caf,1967,-406535.09804
caf,1968,-3299990.66911
caf,1969,-1099997.46115
caf,1970,-1799934.2265
caf,1971,-2509649.12759
caf,1972,-2066587.54835
caf,1973,-3099521.19708
caf,1974,-2405275.01125
caf,1975,-1942632.01142
caf,1976,-692710.41492
caf,1977,-606483.15673
caf,1978,1199995.21395
caf,1979,-5399984.76882
caf,1980,2565321.49815
caf,1981,3301280.85997
caf,1982,-7262991.30601
caf,1983,-10688472.0757
caf,1984,-9663662.32627
caf,1985,-7299967.50233
caf,1986,-12399967.77416
caf,1987,-24110315.01654
caf,1988,-27497402.70379
caf,1989,-25633504.20663
caf,1990,-22437957.82635
caf,1991,-16118443.75306
caf,1992,-15489771.50029
caf,1993,-18717227.13381
caf,1994,-20796329.71407
caf,1995,-20996998.48782
caf,1996,-21078355.02287
caf,1997,-15738396.08518
caf,1998,-18730502.05118
caf,1999,-8143289.79854
caf,2000,-13064215.1993
caf,2001,-7823189.64147
caf,2002,-9078484.97292
caf,2003,-2787781.94024
caf,2004,-13814730.23642
caf,2005,-10221524.4865
caf,2006,-11472126.55202
caf,2007,-10694162.41642
caf,2008,-22881051.67352
caf,2009,-5828392.94575
caf,2010,9643325.31721
caf,2011,9728311.76581
caf,2012,11221555.38968
caf,2013,15164959.4371
caf,2014,19703512.23162
caf,2015,21054501.7969
caf,2016,22763622.38224
caf,2017,105585605.81741
caf,2018,165766279.56068
caf,2019,165716152.96521
caf,2020,76700247.74751
can,1970,-1299501387.6926
can,1971,-1462006337.88869
can,1972,-1508011920.396
can,1973,-1832449755.0245
can,1974,-2383615541.92229
can,1975,-2638355289.02871
can,1976,-3717961460.44625
can,1977,-4471158439.11613
can,1978,-5417906548.6105
can,1979,-6606815775.99454
can,1980,-7413179096.81834
can,1981,-10259404454.0829
can,1982,-10867309718.7323
can,1983,-10017851346.9653
can,1984,-11039301984.4028
can,1985,-11191504943.2442
can,1986,-12754947822.9579
can,1987,-13352187028.6576
can,1988,-16490615097.0992
can,1989,-19502533783.7838
can,1990,-21448405896.469
can,1991,-20299380291.5248
can,1992,-21307189542.4837
can,1993,-19681420044.9578
can,1994,-20771821909.7832
can,1995,-20874380647.04169
can,1996,-20951961862.853
can,1997,-20318503538.9282
can,1998,-21331311088.6417
can,1999,-22834354176.48249
can,2000,-19541445020.5373
can,2001,-20807722107.438
can,2002,-19246797935.3852
can,2003,-22028406252.2304
can,2004,-22129131437.3559
can,2005,-23986631457.3362
can,2006,-20994358251.0578
can,2007,-21620891909.5056
can,2008,-22817244611.059
can,2009,-23668970343.8019
can,2010,-31965433370.1396
can,2011,-33872856854.8681
can,2012,-32442609375.4632
can,2013,-28124404589.2011
can,2014,-29178622922.1416
can,2015,-23844486211.652
can,2016,-18668313909.4663
can,2017,-20974072080.866
can,2018,-29334899428.9271
can,2019,-22376506271.0864
can,2020,-18374492710.91389
chanisl,1998,89433587.28056
chanisl,1999,-56625141.56285
chanisl,2000,-196701467.69557
chanisl,2001,-152583849.14351
chanisl,2002,-181354916.06715
chanisl,2003,-158367346.93878
chanisl,2004,-265470523.61772
chanisl,2005,-314545454.54545
chanisl,2006,-471021159.15363
chanisl,2007,-626250500.20008
che,1995,7746920930.23256
che,1996,8326767799.35275
che,1997,12250922621.0983
che,1998,13832025796.6616
che,1999,15814701770.7363
che,2000,17677225840.8337
che,2001,10552617918.9381
che,2002,7440510714.744
che,2003,22752778644.093
che,2004,23981733815.8424
che,2005,33585614359.1391
che,2006,31382244377.0936
che,2007,1996316227.92403
che,2008,-37301926876.558
che,2009,9132756180.49812
che,2010,33013219499.62609
che,2011,6469235483.70116
che,2012,13957519047.4511
che,2013,13847080455.1792
che,2014,1273654604.72892
che,2015,8642392322.01975
che,2016,-2925566673.44276
che,2017,-9539705999.33989
che,2018,-29409001073.7477
che,2019,-26305100249.0503
che,2020,-26962200229.0056
chl,1960,-71818181.81818
chl,1961,-73818181.81818
chl,1962,-86727272.72727
chl,1963,-91250000
chl,1964,-103739130.43478
chl,1965,-124500000
chl,1966,-182487179.48718
chl,1967,-211372549.01961
chl,1968,-214463768.11594
chl,1969,-228662790.69767
chl,1970,-199000000
chl,1971,-118581967.21312
chl,1972,-59399038.46154
chl,1973,-109664804.46927
chl,1974,-184508097.16599
chl,1975,-284224114.05295
chl,1976,-326004053.63985
chl,1977,-365029377.90158
chl,1978,-488935644.34618
chl,1979,-675324451.00671
chl,1980,-929900000
chl,1981,-1463500000
chl,1982,-1921137104.69456
chl,1983,-1747463034.64907
chl,1984,-2024748598.70024
chl,1985,-2083196568.44461
chl,1986,-1937702793.75939
chl,1987,-1751966637.80138
chl,1988,-1977719276.76421
chl,1989,-1991563963.28901
chl,1990,-1759357166.28403
chl,1991,-1959813298.20743
chl,1992,-1920558221.63385
chl,1993,-1706430462.42918
chl,1994,-2551944404.7789
chl,1995,-2788502154.90082
chl,1996,-2505707424.74589
chl,1997,-2611680222.2589
chl,1998,-1835596590.92606
chl,1999,-2146841464.57119
chl,2000,-2736318632.77809
chl,2001,-2348164877.05843
chl,2002,-2703781672.56378
chl,2003,-4601345993.02506
chl,2004,-8134552289.89357
chl,2005,-10641519601.397
chl,2006,-18777188792.2201
chl,2007,-19363962457.3312
chl,2008,-13979422798.3847
chl,2009,-11762204079.5556
chl,2010,-15422541861.622
chl,2011,-17985017259.6848
chl,2012,-13974685153.0339
chl,2013,-14080996636.3389
chl,2014,-9982659806.82237
chl,2015,-7347922175.07889
chl,2016,-7814860301.58694
chl,2017,-11457597456.1789
chl,2018,-13466389355.4004
chl,2019,-10099586442.4098
chl,2020,-10935023819.3777
chn,1981,-83333333.33333
chn,1982,271595419.84731
chn,1983,876574942.52874
chn,1984,1274863571.42854
chn,1985,840056020.40811
chn,1986,-23018666.6667
chn,1987,-179428587.4439
chn,1988,-123304135.80246
chn,1989,174536012.14576
chn,1990,964871128.10704
chn,1991,779019512.19512
chn,1992,214697142.85714
chn,1993,-922345255.75655
chn,1994,-1036000000
chn,1995,-11774422982.5045
chn,1996,-12437000000
chn,1997,-11003670004.1014
chn,1998,-16643705994.6129
chn,1999,-14470282002.3435
chn,2000,-14665541191.5346
chn,2001,-19173026760.5804
chn,2002,-14945148121.3
chn,2003,-10218488498.2482
chn,2004,-5131610465.39725
chn,2005,-16108690296.9137
chn,2006,-5142352823.13693
chn,2007,8040661163.32567
chn,2008,28565223682.1276
chn,2009,-8532080920.45554
chn,2010,-26071897183.2858
chn,2011,-70376627423.97279
chn,2012,-19817589008.7607
chn,2013,-77827211320.57201
chn,2014,13299595842.693
chn,2015,-52782305082.2963
chn,2016,-55699593393.0318
chn,2017,-16130800733.8581
chn,2018,-61028250710.399
chn,2019,-40009264084.3032
chn,2020,-104389346162.76401
civ,1960,10258412.99439
civ,1961,-7461176.93012
civ,1962,-16646737.59325
civ,1963,-29381299.37425
civ,1964,-24261007.34939
civ,1965,-26699989.67604
civ,1966,-34099986.81203
civ,1967,-36224604.05633
civ,1968,-37591163.44131
civ,1969,-41959512.3261
civ,1970,-35868798.86658
civ,1971,-66872765.30607
civ,1972,-59900572.39763
civ,1973,-103300373.4591
civ,1974,-96698111.83579
civ,1975,-140898094.79504
civ,1976,-158199668.1321
civ,1977,-194200236.731
civ,1978,-308805602.68976
civ,1979,-460296553.33544
civ,1980,-495100943.4891
civ,1981,-522297125.65529
civ,1982,-540506024.07805
civ,1983,-688069784.49927
civ,1984,-492039615.59578
civ,1985,-682005867.38725
civ,1986,-690141272.21049
civ,1987,-891072843.04141
civ,1988,-952705680.94754
civ,1989,-1384916942.59993
civ,1990,-1586690634.26488
civ,1991,-1371111421.94679
civ,1992,-1345715995.73542
civ,1993,-1366705944.57036
civ,1994,-774128888.67836
civ,1995,-987481862.30788
civ,1996,-6847870541.76382
civ,1997,-7044758327.1055
civ,1998,-7598841376.59939
civ,1999,-7128405857.80463
civ,2000,-6838273870.82878
civ,2001,-6890107040.79011
civ,2002,-7196693133.28226
civ,2003,-8204742064.2717
civ,2004,-8720962003.26483
civ,2005,-7597527391.63488
civ,2006,-8174943108.74546
civ,2007,-9198876516.28423
civ,2008,-10656751640.3667
civ,2009,-10450069737.974
civ,2010,-10940715782.8166
civ,2011,-12268436587.9925
civ,2012,-10375643921.0119
civ,2013,-12898453289.2518
civ,2014,-909353643.98663
civ,2015,-1007253408.55061
civ,2016,-1076601368.59996
civ,2017,-1536191694.67949
civ,2018,-2202311113.67161
civ,2019,-1563821249.64372
civ,2020,-1877126895.02524
cmr,1967,-158129497.49371
cmr,1968,-161169990.3096
cmr,1969,-142713931.26497
cmr,1970,-134224251.46462
cmr,1971,-117665640.72393
cmr,1972,-121415271.58137
cmr,1973,-267846080.92272
cmr,1974,-281257485.6245
cmr,1975,-316359857.47941
cmr,1976,-336889852.50083
cmr,1977,-766852095.63509
cmr,1978,-398837340.39305
cmr,1979,-342515719.13713
cmr,1980,-1111796863.96604
cmr,1981,-662418593.3541
cmr,1982,-403826695.34942
cmr,1983,-400717970.37783
cmr,1984,-255631738.33929
cmr,1985,-266658942.31219
cmr,1986,-153621405.23739
cmr,1987,-168694027.2832
cmr,1988,-42744814.64048
cmr,1989,-215058617.5971
cmr,1990,-527721535.79897
cmr,1991,-737663595.96309
cmr,1992,-683945235.5532
cmr,1993,-684196268.50439
cmr,1994,-428023205.13497
cmr,1995,-548534236.71197
cmr,1996,-579412792.12061
cmr,1997,-564766370.48302
cmr,1998,-478949709.28133
cmr,1999,-447154394.34984
cmr,2000,-594927155.42489
cmr,2001,-696446905.00803
cmr,2002,-676004816.11133
cmr,2003,-526768451.97099
cmr,2004,-403410978.72712
cmr,2005,-488927009.79254
cmr,2006,-252295241.46596
cmr,2007,-501013202.37167
cmr,2008,-414264544.39462
cmr,2009,-114146795.17084
cmr,2010,-264252261.79849
cmr,2011,-303566345.23689
cmr,2012,-445385128.73115
cmr,2013,-619559116.87315
cmr,2014,-289871217.70149
cmr,2015,-436899337.41162
cmr,2016,-558550239.82224
cmr,2017,-661320191.43153
cmr,2018,-739945251.25282
cmr,2019,-843131465.35907
cmr,2020,-884316157.79397
cod,1991,0
cod,1994,-692184873.94958
cod,1995,-766287749.28775
cod,1996,-373036468.71263
cod,1997,-406014694.68555
cod,1998,-390868591.33898
cod,1999,-429787372.72727
cod,2000,-388257908.69565
cod,2001,-376371537.33333
cod,2002,-297700970.52709
cod,2003,-226638739.41964
cod,2004,-308145925.27155
cod,2005,-507462151.09262
cod,2006,-469683403.7757
cod,2007,-634188043.80766
cod,2008,-1329876498.43329
cod,2009,-785796139.17656
cod,2010,-910780566.02534
cod,2011,-1296444567.12097
cod,2012,-1596183888.42681
cod,2013,-2811118208.60256
cod,2014,-3039971067.83497
cod,2015,-2790928517.2006
cod,2016,-789434613.06848
cod,2017,-1073606607.99079
cod,2018,-1281625174.6739
cod,2019,-1439024927.4151
cod,2020,-1272871344.69026
cog,1960,-2176293.88579
cog,1961,-2829104.67464
cog,1962,-3119303.65511
cog,1963,-3070942.39981
cog,1964,-3368494.41054
cog,1965,-3672555.98249
cog,1966,-3822766.10499
cog,1967,-2488422.62756
cog,1968,-3635413.3796
cog,1969,-5000758.30054
cog,1970,-6799750.61143
cog,1971,-7027006.82342
cog,1972,-6308516.71306
cog,1973,-20266118.51739
cog,1974,-15874776.07933
cog,1975,-29260896.98761
cog,1976,-37175443.08601
cog,1977,-37710762.45446
cog,1978,-54609683.91081
cog,1979,-92999718.33424
cog,1980,-161610394.97163
cog,1981,-112172664.27543
cog,1982,-138383662.59468
cog,1983,-173859557.2336
cog,1984,-126930382.21531
cog,1985,-136799402.35682
cog,1986,31699917.29082
cog,1987,38399900.52386
cog,1988,-305698619.11852
cog,1989,-362398077.3716
cog,1990,-474905333.77991
cog,1991,-445930248.4271
cog,1992,-377797876.62481
cog,1993,-522162576.90811
cog,1994,-254860954.88745
cog,1995,-887711950.99494
cog,1996,-1085611171.01591
cog,1997,-661576570.57231
cog,1998,-470872366.18314
cog,1999,-708959944.88217
cog,2000,-947041543.46332
cog,2001,-827275626.34345
cog,2002,-850735696.53857
cog,2003,-919728601.12841
cog,2004,-1489616786.00821
cog,2005,-1605570194.67149
cog,2006,-1233022005.96263
cog,2007,-1410980272.36604
cog,2008,-1429272945.18399
cog,2009,-758848784.89698
cog,2010,-925956585.91051
cog,2011,-1563674525.4639
cog,2012,-956493788.47861
cog,2013,-411239980.56837
cog,2014,262514284.55852
cog,2015,-65812888.50527
cog,2016,-390678137.65182
cog,2017,-1557904975.03873
cog,2018,-2020010439.13905
cog,2019,-2733130904.78472
cog,2020,-1587853414.20104
col,1968,-99993657.29636
col,1969,-131988124.71512
col,1970,-172989682.38411
col,1971,-175351536.71807
col,1972,-197618474.92891
col,1973,-211373184.71089
col,1974,-185620550.08407
col,1975,-322085763.12238
col,1976,-356461274.94739
col,1977,-317624637.99402
col,1978,-340640877.74852
col,1979,-291230095.56689
col,1980,-245249887.51652
col,1981,-484240597.0219
col,1982,-968392149.60061
col,1983,-1214950695.86905
col,1984,-1574995964.23581
col,1985,-1674999607.66576
col,1986,-1748005548.89784
col,1987,-1990006562.06115
col,1988,-1745003110.79453
col,1989,-2299008313.01661
col,1990,-2304996558.05758
col,1991,-2089184048.96928
col,1992,-2257192100.57344
col,1993,-1955492237.21214
col,1994,-1490460151.23883
col,1995,-1596276286.46621
col,1996,-2062696463.11594
col,1997,-2325507472.80394
col,1998,-1695512616.34471
col,1999,-1353414605.47849
col,2000,-2156675206.84106
col,2001,-2423779924.3375
col,2002,-2631370300.81726
col,2003,-3232419301.39237
col,2004,-4064278360.76586
col,2005,-3659029154.25841
col,2006,-4247102055.89725
col,2007,-6252731209.35183
col,2008,-8369113904.05696
col,2009,-7139561161.39889
col,2010,-10487895729.5008
col,2011,-14323052994.6468
col,2012,-14124357454.4302
col,2013,-13409780139.0026
col,2014,-11242988119.08
col,2015,-4090622608.73549
col,2016,-3044737870.13792
col,2017,-5702179975.01734
col,2018,-8601673239.26888
col,2019,-7561802318.65604
col,2020,-5343404696.3558
com,1980,632296.90957
com,1981,260785.83413
com,1982,566742.89836
com,1983,-502984.80985
com,1984,-627968.22542
com,1985,-1172528.46464
com,1986,-1520527.97695
com,1987,-977260.47635
com,1988,-2237702.27336
com,1989,1270071.74796
com,1990,-705201.78137
com,1991,-510449.14207
com,1992,3868682.4114
com,1993,1822289.99697
com,1994,451490.25405
com,1995,1017744.82172
com,1996,367478.49659
com,1997,232984.75307
com,1998,-368362.65885
com,1999,201398.69105
com,2000,341994.27022
com,2001,713513.04018
com,2002,-756870.13019
com,2003,-1352644.86986
com,2004,-2165402.58177
com,2005,-1672323.09623
com,2006,-1439173.73115
com,2007,1552087.28846
com,2008,-1787274.73842
com,2009,-1245746.13128
com,2010,-851364.21683
com,2011,-784851.02699
com,2012,-1692667.32007
com,2013,217360.50539
com,2014,1512599.17152
com,2015,3851975.87418
com,2016,5354882.46033
com,2017,5949584.44759
com,2018,-3447077.28174
com,2019,-21572622.36579
com,2020,-8113726.54543
cpv,1980,-3390173.96434
cpv,1981,523670.95392
cpv,1982,-4472212.0724
cpv,1983,-6874443.75316
cpv,1984,-4495868.77149
cpv,1985,-4076101.39286
cpv,1986,-2691375.24658
cpv,1987,-223001.74703
cpv,1988,748464.98075
cpv,1989,3220136.16644
cpv,1990,2285262.44693
cpv,1991,1197204.79498
cpv,1992,1281278.48511
cpv,1993,963109.40356
cpv,1994,-341577.2185
cpv,1995,-2572461.71262
cpv,1996,-4400938.35322
cpv,1997,-3586520.18428
cpv,1998,-5531926.07836
cpv,1999,-8874116.44219
cpv,2000,-14052947.22656
cpv,2001,-6060466.06366
cpv,2002,-14728654.50858
cpv,2003,-14526943.90142
cpv,2004,-18193151.26183
cpv,2005,-33657075.7063
cpv,2006,-44961434.89187
cpv,2007,-31398863.5602
cpv,2008,-47096589.33162
cpv,2009,-43363685.49619
cpv,2010,-73163647.56638
cpv,2011,-73136058.54921
cpv,2012,-74579849.16415
cpv,2013,-64603216.46754
cpv,2014,-92635959.75167
