geo,time,nv_agr_totl_kd
tjk,2010,1291954716.12106
tjk,2011,1394019241.2938
tjk,2012,1538997246.58678
tjk,2013,1655960955.45797
tjk,2014,1730479178.11742
tjk,2015,1785854521.26365
tjk,2016,1878718971.06387
tjk,2017,2006471861.62102
tjk,2018,2086704543.12149
tjk,2019,2234877554.76728
tjk,2020,2431547829.19467
tkm,2015,3331714285.71429
tls,2000,238917700
tls,2001,236561200
tls,2002,250695100
tls,2003,248364400
tls,2004,261340500
tls,2005,267172300
tls,2006,282962700
tls,2007,278889600
tls,2008,296687200
tls,2009,304986000
tls,2010,318312900
tls,2011,266527600
tls,2012,316662900
tls,2013,300195600
tls,2014,296450900
tls,2015,283447100
tls,2016,279658800
tls,2017,271265200
tls,2018,279071300
tls,2019,285926500
tls,2020,300540300
ton,1975,48558920.30787
ton,1976,53419144.48869
ton,1977,51966006.92241
ton,1978,48171516.54652
ton,1979,47829509.06997
ton,1980,49044544.36733
ton,1981,47213464.05701
ton,1982,49027572.63014
ton,1983,44029375.28025
ton,1984,48186662.47335
ton,1985,51777035.55039
ton,1986,52154978.29443
ton,1987,53099793.65885
ton,1988,47997691.10133
ton,1989,50155674.45706
ton,1990,47629209.37459
ton,1991,52311790.50675
ton,1992,56142174.65444
ton,1993,57638799.70378
ton,1994,57359118.75354
ton,1995,57770673.00644
ton,1996,57954249.93877
ton,1997,62613676.47593
ton,1998,62626000.69584
ton,1999,61634917.63713
ton,2000,60063392.86743
ton,2001,59059031.18794
ton,2002,59501831.69537
ton,2003,60098290.74268
ton,2004,61429306.49344
ton,2005,60115469.95832
ton,2006,56621034.91644
ton,2007,64483140.29945
ton,2008,63419398.28764
ton,2009,57550745.84972
ton,2010,60246388.8601
ton,2011,71510393.89641
ton,2012,70399595.7722
ton,2013,73180802.89526
ton,2014,75024829.86084
ton,2015,73716844.218
ton,2016,72794104.56063
ton,2017,70967256.81069
ton,2018,71231957.81686
ton,2019,73776722.4986
ton,2020,74398327.93401
tto,1984,181034955.51902
tto,1985,201696516.88954
tto,1986,203172383.30346
tto,1987,203664307.19563
tto,1988,217635466.78908
tto,1989,230327624.26288
tto,1990,272290319.11679
tto,1991,253104593.77792
tto,1992,250202110.34882
tto,1993,271257246.82071
tto,1994,292115643.32788
tto,1995,294964869.5227
tto,1996,315238654.98973
tto,1997,356591535.51623
tto,1998,330775592.94805
tto,1999,338259847.13436
tto,2000,330254525.02797
tto,2001,358912579.68531
tto,2002,390175956.0234
tto,2003,330633472.11188
tto,2004,217469680.15255
tto,2005,205627507.62177
tto,2006,184785274.64937
tto,2007,225048657.67009
tto,2008,242243486.88056
tto,2009,163848318.34574
tto,2010,216427562.23204
tto,2011,217090733.06863
tto,2012,189679618.06391
tto,2013,187995169.87327
tto,2014,193675702.6013
tto,2015,263132310.97312
tto,2016,243922433.7351
tto,2017,263096471.64992
tto,2018,237811829.1286
tto,2019,242330253.88204
tun,1965,736212235.47929
tun,1966,658249587.97227
tun,1967,588002473.19544
tun,1968,728496636.57531
tun,1969,702470618.37795
tun,1970,751873850.41463
tun,1971,928758236.7325
tun,1972,1188096617.84899
tun,1973,1072937552.15329
tun,1974,1205255348.5482
tun,1975,1275271980.02386
tun,1976,1332851777.56686
tun,1977,1199497434.96769
tun,1978,1270435404.08392
tun,1979,1209861772.05591
tun,1980,1329166625.52593
tun,1981,1415996494.35732
tun,1982,1269974834.52432
tun,1983,1301758700.1284
tun,1984,1469200153.17241
tun,1985,1724277537.95088
tun,1986,1514342521.21865
tun,1987,1825271972.12753
tun,1988,1354271239.90893
tun,1989,1502481068.36656
tun,1990,1958050536.60341
tun,1991,2230401860.64479
tun,1992,2352125035.17167
tun,1993,2233165675.04514
tun,1994,2010447933.99404
tun,1995,1811222615.34595
tun,1996,2346367055.41737
tun,1997,2416038392.0709
tun,1998,2449313219.27663
tun,1999,2718450151.59994
tun,2000,2708089454.07001
tun,2001,2638831968.28225
tun,2002,2377273456.60186
tun,2003,2799554862.87552
tun,2004,3177916726.51842
tun,2005,2929758406.7662
tun,2006,3161558566.29797
tun,2007,3187717064.4175
tun,2008,3166753208.60099
tun,2009,3459036209.72458
tun,2010,3143870312.95278
tun,2011,3506937841.28077
tun,2012,3814435619.41728
tun,2013,3616740837.63285
tun,2014,3956045418.7642
tun,2015,4214478675.4579
tun,2016,3891741032.06945
tun,2017,4119619993.79684
tun,2018,4363080557.47482
tun,2019,4613047513.66828
tun,2020,4633388805.43475
tur,1968,26389878130.2906
tur,1969,26068004059.1729
tur,1970,26807063232.0955
tur,1971,28194172441.0946
tur,1972,28516811795.7639
tur,1973,26305092831.4958
tur,1974,27961981620.5266
tur,1975,28837756838.6847
tur,1976,30850945183.51509
tur,1977,30279608657.3679
tur,1978,31121110602.5681
tur,1979,31108029586.385
tur,1980,31458941383.83549
tur,1981,30867407343.9245
tur,1982,31832588965.427
tur,1983,31535732655.3431
tur,1984,31686550209.01789
tur,1985,31542150155.12289
tur,1986,32998975930.6154
tur,1987,33147385901.3234
tur,1988,35741962398.3584
tur,1989,33042693295.8891
tur,1990,35294730039.9493
tur,1991,34976184301.413
tur,1992,36475486625.4509
tur,1993,36007201318.8216
tur,1994,35746436772.1762
tur,1995,36448489883.6303
tur,1996,38052246618.3117
tur,1997,37162834862.562
tur,1998,40273095659.711
tur,1999,38436131437.4814
tur,2000,40899591293.8644
tur,2001,37264168590.3015
tur,2002,40498806234.556
tur,2003,39880632116.9804
tur,2004,41457098876.75249
tur,2005,44744863037.27049
tur,2006,45438174422.7362
tur,2007,42612667162.4282
tur,2008,44540902809.8236
tur,2009,46379628257.58289
tur,2010,49936925010.9165
tur,2011,51654635401.0422
tur,2012,52788660874.8099
tur,2013,54038758407.5506
tur,2014,54334896307.9859
tur,2015,59364513088.2353
tur,2016,57824860041.3578
tur,2017,60669359625.1512
tur,2018,61958794525.1842
tur,2019,64021320479.06129
tur,2020,67771122528.4715
tuv,1990,5294914.22894
tuv,1991,5129062.56324
tuv,1992,5033071.82893
tuv,1993,5076712.22893
tuv,1994,5105110.2439
tuv,1995,5137772.49754
tuv,1996,5451057.94704
tuv,1997,5453235.43061
tuv,1998,5359240.72291
tuv,1999,5298634.09672
tuv,2000,5193026.14328
tuv,2001,5102660.57488
tuv,2002,5005308.91333
tuv,2003,5017647.98693
tuv,2004,5242745.3516
tuv,2005,5289470.52
tuv,2006,5943622.87762
tuv,2007,6009854.66972
tuv,2008,6053404.34124
tuv,2009,6257543.42649
tuv,2010,7159384.54088
tuv,2011,7184788.51593
tuv,2012,5951879.16951
tuv,2013,5965942.08427
tuv,2014,6041337.45309
tuv,2015,5859063.93209
tza,1990,4891471026.33148
tza,1991,5066094037.93625
tza,1992,5128745937.08738
tza,1993,5288034685.05615
tza,1994,5399386061.75937
tza,1995,5714446140.37398
tza,1996,5935557681.9591
tza,1997,6080919132.77701
tza,1998,6196868276.46832
tza,1999,6442961567.84591
tza,2000,6690130334.60731
tza,2001,7038299072.09469
tza,2002,7373748709.41515
tza,2003,7595502122.68696
tza,2004,7944528887.70386
tza,2005,8353935652.58135
tza,2006,8641295968.3161
tza,2007,8964134528.85631
tza,2008,9611576827.29271
tza,2009,10016513330.2276
tza,2010,10337138262.304
tza,2011,10594001856.2492
tza,2012,10950652037.3106
tza,2013,11252532327.7267
tza,2014,12027812098.7162
tza,2015,12671825955.5758
tza,2016,13275312728.6524
tza,2017,14066492609.2139
tza,2018,14543242082.6316
tza,2019,15052255555.5358
tza,2020,15514104347.8213
uga,1982,3117350340.12809
uga,1983,3313865594.08417
uga,1984,3214047449.02561
uga,1985,3102372300.68589
uga,1986,3176645374.90807
uga,1987,3241168250.23439
uga,1988,3419968892.52509
uga,1989,3631616154.10147
uga,1990,3821848649.55816
uga,1991,3932027595.61857
uga,1992,3893380117.4304
uga,1993,4256726205.2408
uga,1994,4330564427.47346
uga,1995,4585985665.66199
uga,1996,4781134028.03023
uga,1997,4833209262.88264
uga,1998,4918754518.3383
uga,1999,5205145377.77443
uga,2000,5182329574.92582
uga,2001,5589488835.82887
uga,2002,5984481832.91843
uga,2003,6112545945.67108
uga,2004,6209650812.9729
uga,2005,6336908565.13693
uga,2006,6365968740.81707
uga,2007,6373559380.90592
uga,2008,6459337450.78385
uga,2009,6672749371.44773
uga,2010,6864721603.48162
uga,2011,7078218804.12446
uga,2012,7120273943.9828
uga,2013,7252853655.40512
uga,2014,7448513764.84164
uga,2015,7623234761.7528
uga,2016,7837396632.97794
uga,2017,8053557893.66346
uga,2018,8407043279.90306
uga,2019,8853941151.95218
uga,2020,9280949820.4646
ukr,1990,11856647110.6032
ukr,1991,9796249844.34811
ukr,1992,8820346724.12378
ukr,1993,9303557089.09689
ukr,1994,8363888800.20431
ukr,1995,7991456071.50866
ukr,1996,7207392780.26835
ukr,1997,7138671310.63017
ukr,1998,6340360136.11574
ukr,1999,6090033965.28486
ukr,2000,6826939073.44396
ukr,2001,7510960123.52127
ukr,2002,7654525249.34592
ukr,2003,6803651474.54566
ukr,2004,8144316039.07791
ukr,2005,8167144563.44595
ukr,2006,8302863688.20809
ukr,2007,7790244374.10805
ukr,2008,9104282615.88561
ukr,2009,8922196963.5679
ukr,2010,8940768615.01905
ukr,2011,10690259915.7659
ukr,2012,10262318985.4735
ukr,2013,11558995863.1978
ukr,2014,11480368916.3799
ukr,2015,10977765773.849
ukr,2016,11673055016.9417
ukr,2017,11378454370.6637
ukr,2018,12308831507.2942
ukr,2019,12432364289.9805
ukr,2020,11002642396.6327
ury,1983,1901267412.10714
ury,1984,1674225632.59829
ury,1985,1875182554.28104
ury,1986,1811227796.14868
ury,1987,1886846763.03317
ury,1988,1876269708.37108
ury,1989,1957621186.85689
ury,1990,1875552924.89873
ury,1991,1948095773.27127
ury,1992,2162524465.50847
ury,1993,2038819408.35719
ury,1994,2274737867.23758
ury,1995,2402251418.78667
ury,1996,2622504397.11176
ury,1997,2663064221.26832
ury,1998,2732615498.52936
ury,1999,2618796399.66763
ury,2000,2560864958.81615
ury,2001,2366627131.97053
ury,2002,2386164480.32698
ury,2003,2592824157.71605
ury,2004,2841662744.97826
ury,2005,2928916491.3858
ury,2006,3083014888.65738
ury,2007,2768702185.48747
ury,2008,2827744342.80016
ury,2009,2922229958.47157
ury,2010,2879676570.97726
ury,2011,3260398985.80816
ury,2012,3234869665.21692
ury,2013,3298977386.45966
ury,2014,3307821344.37665
ury,2015,3266483035.34182
ury,2016,3349573876.67097
ury,2017,3090657565.22305
ury,2018,3240042500.06935
ury,2019,3232783613.15878
ury,2020,3223895462.01135
usa,1997,124537996000
usa,1998,127847290000
usa,1999,143613591000
usa,2000,163441723000
usa,2001,157268788000
usa,2002,147350886000
usa,2003,161621822000
usa,2004,168627349000
usa,2005,189129301000
usa,2006,179096588000
usa,2007,153284113000
usa,2008,153019984000
usa,2009,171427536000
usa,2010,166850536000
usa,2011,155987813000
usa,2012,150081347000
usa,2013,174362723000
usa,2014,176800554000
usa,2015,190383501000
usa,2016,203558167000
usa,2017,198260881000
usa,2018,208131806000
usa,2019,219337555000
uzb,1987,8473761978.5645
uzb,1988,9305908551.68126
uzb,1989,8984258925.40535
uzb,1990,9506939570.98449
uzb,1991,9717717544.68532
uzb,1992,9089038728.63216
uzb,1993,9225374307.52999
uzb,1994,8911711580.53167
uzb,1995,9089945813.06562
uzb,1996,8571818902.10583
uzb,1997,9068984398.22725
uzb,1998,9440812758.59445
uzb,1999,9960057460.7596
uzb,2000,10274695674.9613
uzb,2001,10699857038.535
uzb,2002,11341605243.7712
uzb,2003,12113312182.3723
uzb,2004,13122875239.3342
uzb,2005,13890931876.4616
uzb,2006,14878580663.3498
uzb,2007,15839081625.1561
uzb,2008,16586190395.6276
uzb,2009,17551986773.1724
uzb,2010,18546095597.9652
uzb,2011,19673440888.33829
uzb,2012,21043296992.8009
uzb,2013,22398348221.372
uzb,2014,23738588464.8962
uzb,2015,25187168066.8813
uzb,2016,26740729626.6897
uzb,2017,27048713709.31
uzb,2018,27117299028.3257
uzb,2019,27954573069.0114
uzb,2020,28782035799.4211
vct,1977,26671905.20188
vct,1978,34136894.94913
vct,1979,28192821.55063
vct,1980,24328667.38595
vct,1981,33872689.62804
vct,1982,31113071.58242
vct,1983,31597388.03052
vct,1984,37170327.09426
vct,1985,40487772.09903
vct,1986,40580914.51677
vct,1987,36728675.05563
vct,1988,54409495.04053
vct,1989,51264000.68749
vct,1990,59603799.07805
vct,1991,51508583.69099
vct,1992,56489866.47592
vct,1993,52104116.99253
vct,1994,33698100.46098
vct,1995,49081028.45335
vct,1996,46865442.69591
vct,1997,38891352.72612
vct,1998,42403989.82674
vct,1999,41263392.14751
vct,2000,43645525.35368
vct,2001,40672905.73836
vct,2002,45351374.98013
vct,2003,43060085.83691
vct,2004,41455174.05818
vct,2005,42378755.36481
vct,2006,43867588.61866
vct,2007,48752980.44826
vct,2008,46961333.65125
vct,2009,53986607.85249
vct,2010,44362184.07248
vct,2011,44311715.14863
vct,2012,44765935.46336
vct,2013,47440788.42791
vct,2014,48752980.44826
vct,2015,47037037.03704
vct,2016,50065172.46861
vct,2017,52336274.04228
vct,2018,53850341.75807
vct,2019,53244714.67175
vct,2020,51982991.57527
vnm,1985,11594588554.1498
vnm,1986,11940865567.1165
vnm,1987,11804557638.3301
vnm,1988,12235199905.8378
vnm,1989,13092075783.2631
vnm,1990,13222402514.4229
vnm,1991,13510125847.3006
vnm,1992,14439405904.3842
vnm,1993,14912859287.0266
vnm,1994,15414960361.6677
vnm,1995,16155047083.9071
vnm,1996,16865857626.2802
vnm,1997,17584674787.2798
vnm,1998,18216019903.8931
vnm,1999,19169538995.378
vnm,2000,20057896041.64289
vnm,2001,20694047277.8499
vnm,2002,21560493638.5135
vnm,2003,22361131250.6039
vnm,2004,23357988259.7344
vnm,2005,24336529565.3786
vnm,2006,25260833671.55149
vnm,2007,26259962395.8431
vnm,2008,27492154897.4439
vnm,2009,28017205064.0533
vnm,2010,28153365991.5218
vnm,2011,29345448522.3094
vnm,2012,30202879013.4274
vnm,2013,30997695355.4175
vnm,2014,32063768685.8629
vnm,2015,32835938867.3408
vnm,2016,33281549994.4104
vnm,2017,34247312902.2734
vnm,2018,35535801345.2102
vnm,2019,36250326754.4752
vnm,2020,37222478861.2288
vut,1979,85775378.55709
vut,1980,70248506.9007
vut,1981,85842587.87862
vut,1982,75799749.29144
vut,1983,108612960.5407
vut,1984,115571781.04043
vut,1985,107308181.15472
vut,1986,103354305.80505
vut,1987,94102237.08192
vut,1988,90346054.92131
vut,1989,93627771.98212
vut,1990,110234049.02916
vut,1991,100626132.56574
vut,1992,96118713.39457
vut,1993,103472921.71848
vut,1994,104777701.10446
vut,1995,108771115.09194
vut,1996,114029769.82759
vut,1997,119327963.20105
vut,1998,129568500.76159
vut,1999,123697428.07083
vut,2000,129481736.14054
vut,2001,129091295.34584
vut,2002,130985656.23867
vut,2003,135887857.32775
vut,2004,142091527.73252
vut,2005,145374122.56208
vut,2006,147514316.54788
vut,2007,152676811.5001
vut,2008,151331959.87389
vut,2009,144072653.2464
vut,2010,150753529.06692
vut,2011,155583426.30513
vut,2012,152604507.64922
vut,2013,154701319.3245
vut,2014,173832918.26507
vut,2015,163869447.61499
vut,2016,173514781.32124
vut,2017,173847379.03525
vut,2018,175409142.21407
wsm,1994,95556371.8841
wsm,1995,107664668.13025
wsm,1996,111069009.47877
wsm,1997,103817913.68412
wsm,1998,96704636.31755
wsm,1999,93699994.36497
wsm,2000,93752756.16835
wsm,2001,90820378.97668
wsm,2002,90725533.79535
wsm,2003,84956291.99494
wsm,2004,80679360.14699
wsm,2005,85240753.38321
wsm,2006,81639009.47589
wsm,2007,87194386.14497
wsm,2008,83668763.09663
wsm,2009,74638893.75648
wsm,2010,72694345.0719
wsm,2011,70090409.75458
wsm,2012,63125821.66778
wsm,2013,64739369.83076
wsm,2014,69692248.92128
wsm,2015,68662666.08934
wsm,2016,69876447.45924
wsm,2017,80949767.69245
wsm,2018,74631584.99267
wsm,2019,69842611.75476
wsm,2020,69007167.67606
yem,1990,1743707253.46353
yem,1991,1738051829.92704
yem,1992,1930867936.65394
yem,1993,1983796900.52106
yem,1994,2013185768.12947
yem,1995,2122475619.54825
yem,1996,2212817385.27213
yem,1997,2361598527.53971
yem,1998,2649106725.78779
yem,1999,2685842810.2983
yem,2000,2758493251.11317
yem,2001,2827325072.61709
yem,2002,2874163580.36799
yem,2003,2913074827.77715
yem,2004,2894271752.94217
yem,2005,2964118650.46545
yem,2006,3074423577.9036
yem,2007,3237368027.53249
yem,2008,3392761694.01413
yem,2009,3453831403.21096
yem,2010,3605799985.68696
yem,2011,3155074988.0803
yem,2012,3281277987.79686
yem,2013,3412529105.5686
yem,2014,3446654395.22252
yem,2015,3015589394.7927
yem,2016,2697650807.7697
yem,2017,2520765603.7799
yem,2018,2449795442.46836
yem,2019,2484092720.80256
yem,2020,2272944839.53435
zaf,1960,2406667294.67998
zaf,1961,2496074669.0021
zaf,1962,2637619373.22505
zaf,1963,2723157180.0936
zaf,1964,2411249677.19079
zaf,1965,2438031157.19844
zaf,1966,2629880238.31789
zaf,1967,3287503043.98106
zaf,1968,2894029132.38576
zaf,1969,3031704269.15513
zaf,1970,2830079438.67928
zaf,1971,3361126656.32149
zaf,1972,3339640373.88189
zaf,1973,2916839214.21737
zaf,1974,3802868330.36405
zaf,1975,3476602695.59402
zaf,1976,3392490518.83996
zaf,1977,3791157797.28086
zaf,1978,3943089235.19498
zaf,1979,3857653259.0489
zaf,1980,4242573389.95735
zaf,1981,4487883600.36964
zaf,1982,4108869651.36402
zaf,1983,3175896572.16211
zaf,1984,3538006621.23895
zaf,1985,4257542506.15935
zaf,1986,4538086146.54369
zaf,1987,4653562185.81622
zaf,1988,4784109172.01321
zaf,1989,5487453972.06207
zaf,1990,5095914844.19355
zaf,1991,5323506508.89736
zaf,1992,3872316883.08351
zaf,1993,4799061201.01998
zaf,1994,5178187040.43364
zaf,1995,4147727819.18344
zaf,1996,5143182490.76813
zaf,1997,5189471132.40077
zaf,1998,4914429165.76374
zaf,1999,5219123773.03722
zaf,2000,5464422586.37804
zaf,2001,5284096647.90561
zaf,2002,5627562922.76498
zaf,2003,5665890544.22975
zaf,2004,5714585476.80413
zaf,2005,5875153076.5186
zaf,2006,5554206376.50718
zaf,2007,5719675180.67297
zaf,2008,6829950388.34144
zaf,2009,6700708490.01822
zaf,2010,6680583489.11058
zaf,2011,6813796337.26019
zaf,2012,6933950634.35339
zaf,2013,7244584647.69636
zaf,2014,8037807442.73728
zaf,2015,7745421796.45039
zaf,2016,7346426996.92308
zaf,2017,8748151659.32575
zaf,2018,8783311902.37328
zaf,2019,8234244117.03058
zaf,2020,9339987111.68086
zmb,1965,626676876.82743
zmb,1966,642376505.44009
zmb,1967,639236600.54082
zmb,1968,644469775.37294
zmb,1969,653104580.36468
zmb,1970,680840620.99176
zmb,1971,697325240.28983
zmb,1972,728462795.39175
zmb,1973,719827735.89348
zmb,1974,752797228.99616
zmb,1975,787859772.23059
zmb,1976,843070371.16244
zmb,1977,851966554.36018
zmb,1978,856938131.18521
zmb,1979,810362799.98425
zmb,1980,795186008.76294
zmb,1981,860077770.00947
zmb,1982,759600142.26105
zmb,1983,823183658.96559
zmb,1984,869235886.70018
zmb,1985,899589098.95149
zmb,1986,978086640.4539
zmb,1987,956630721.97429
zmb,1988,1141363129.70731
zmb,1989,1110748840.03045
zmb,1990,1011841158.94743
zmb,1991,1064173242.75449
zmb,1992,712239635.27902
zmb,1993,1197358441.68108
zmb,1994,971022071.33951
zmb,1995,1286422562.14651
zmb,1996,1268668718.78484
zmb,1997,1193049310.64743
zmb,1998,1195567930.40227
zmb,1999,1300584346.62196
zmb,2000,1302725857.11066
zmb,2001,1249173865.66437
zmb,2002,1205127334.47945
zmb,2003,1238327341.08716
zmb,2004,1258084324.36474
zmb,2005,1213395696.34234
zmb,2006,1196099316.89932
zmb,2007,1150336150.74006
zmb,2008,1119793296.4187
zmb,2009,1126882656.78277
zmb,2010,1059517508.53281
zmb,2011,1141934843.92084
zmb,2012,1180590672.30024
zmb,2013,1135219272.66954
zmb,2014,1147246649.70215
zmb,2015,1058488376.67455
zmb,2016,1097859079.19043
zmb,2017,1205320632.18875
zmb,2018,950063886.65264
zmb,2019,1023244069.50399
zmb,2020,1199311281.85193
zwe,1969,1301508732.70221
zwe,1970,1203728208.16365
zwe,1971,1527412921.81834
zwe,1972,1726355382.40205
zwe,1973,1395919325.17072
zwe,1974,1648807842.95981
zwe,1975,1551023013.63255
zwe,1976,1726355382.40205
zwe,1977,1358829146.34382
zwe,1978,1497071336.2864
zwe,1979,1497071336.2864
zwe,1980,1520675807.95984
zwe,1981,1736470081.28826
zwe,1982,1611713957.23154
zwe,1983,1358829983.38606
zwe,1984,1672406216.18263
zwe,1985,2070302377.63159
zwe,1986,1900089717.9523
zwe,1987,1818813394.4727
zwe,1988,1876867774.58389
zwe,1989,1941752299.82
zwe,1990,2177385191.77088
zwe,1991,2199924024.16756
zwe,1992,1689727320.63133
zwe,1993,2148016456.90297
zwe,1994,2305105194.61303
zwe,1995,2130258624.42218
zwe,1996,2552348919.16631
zwe,1997,2634308219.20431
zwe,1998,2768175086.50691
zwe,1999,2891726209.71488
zwe,2000,2949560738.13872
zwe,2001,3362499258.39631
zwe,2002,2555499398.31533
