geo,time,bm_gsr_gnfs_cd
mmr,1994,1595657420.46622
mmr,1995,2000056635.49174
mmr,1996,2171016289.33486
mmr,1997,2549954399.71202
mmr,1998,2816000654.90496
mmr,1999,2447823655.2029
mmr,2000,2460562656.28963
mmr,2001,2347378946.63057
mmr,2002,1912241201.47265
mmr,2003,1988528531.74374
mmr,2004,2204832640.63049
mmr,2005,2015442772.73762
mmr,2006,2626746098.042
mmr,2007,3306770128.11018
mmr,2008,3582686084.6479
mmr,2009,3932572435.34681
mmr,2010,4646513717.04286
mmr,2011,8581203486.32865
mmr,2012,9087963374.15983
mmr,2013,11705090368.474
mmr,2014,14095097042.0945
mmr,2015,16164487888.5652
mmr,2016,15323346502.9392
mmr,2017,18458656505.8564
mmr,2018,18664005354.74509
mmr,2019,17356137118.3808
mne,2007,3170002395.19817
mne,2008,4249382311.68339
mne,2009,2715754111.26871
mne,2010,2561542879.38112
mne,2011,2903774119.31996
mne,2012,2706354270.9559
mne,2013,2742580034.26512
mne,2014,2752161856.65291
mne,2015,2459971470.78228
mne,2016,2763159257.30713
mne,2017,3146141677.15982
mne,2018,3665749411.49749
mne,2019,3600189784.90511
mne,2020,2916501067.47423
mne,2021,3636585650.52569
mng,1981,1271900000
mng,1982,1392100000
mng,1983,1405000000
mng,1984,1349400000
mng,1985,1405400000
mng,1986,1883800000
mng,1987,1885100000
mng,1988,1922200000
mng,1989,1977620000
mng,1990,1075740000
mng,1991,504150000
mng,1992,447140000
mng,1993,404050000
mng,1994,424560000
mng,1995,521100000
mng,1996,572500000
mng,1997,593120000
mng,1998,671900000
mng,1999,652309216
mng,2000,771058687.16918
mng,2001,828801707.268
mng,2002,946669222.18458
mng,2003,1083968359.43672
mng,2004,1405685370.34974
mng,2005,1566437809.33859
mng,2006,1826300674.96366
mng,2007,2467458266.69278
mng,2008,3766639632.70602
mng,2009,2630471354.71431
mng,2010,3868606584.59168
mng,2011,8094296434.03588
mng,2012,8907730655.38305
mng,2013,8396056978.05826
mng,2014,7189351282.94001
mng,2015,5288113438.41645
mng,2016,5605356976.57078
mng,2017,6523045722.45196
mng,2018,8477747003.42326
mng,2019,9249181583.16792
mng,2020,7340259602.76876
moz,2005,2890899752.22826
moz,2006,3398468132.06892
moz,2007,3667660749.82922
moz,2008,4608756316.49489
moz,2009,4466293953.78347
moz,2010,4726174479.88199
moz,2011,7618214169.67421
moz,2012,12400850552.9979
moz,2013,12383796380.6147
moz,2014,11608774765.4845
moz,2015,10605574246.5542
moz,2016,7874487075.88941
moz,2017,8212409775.1278
moz,2018,10463838082.0432
moz,2019,9571044175.26911
moz,2020,8363868961.84164
mrt,1975,277675635.23963
mrt,1976,352914392.33608
mrt,1977,362712391.12022
mrt,1978,342355808.28595
mrt,1979,369188865.283
mrt,1980,449034337.69321
mrt,1981,514350789.40557
mrt,1982,584112164.57673
mrt,1983,555410952.6662
mrt,1984,479896557.13244
mrt,1985,535681390.67553
mrt,1986,612342857.14423
mrt,1987,573713538.02423
mrt,1988,565898597.10119
mrt,1989,545363692.18914
mrt,1990,519755858.52696
mrt,1991,550058473.58519
mrt,1992,640343342.70785
mrt,1993,585311139.77664
mrt,1994,533344123.00222
mrt,1995,509546499.53122
mrt,1996,577379665.50472
mrt,1997,516419352.00632
mrt,1998,471200993.93822
mrt,2012,4145494395.9463
mrt,2013,4043739001.09658
mrt,2014,3550732166.13255
mrt,2015,2588748094.31009
mrt,2016,2505448658.92903
mrt,2017,2833617778.41677
mrt,2018,3283935556.68399
mrt,2019,3682938824.0894
mrt,2020,3674689938.43861
mus,1976,374016410.98013
mus,1977,488398578.92032
mus,1978,562201102.58948
mus,1979,657249333.96418
mus,1980,689848880.11016
mus,1981,625857318.07495
mus,1982,537592377.15384
mus,1983,512463480.916
mus,1984,541291273.17727
mus,1985,595759101.79165
mus,1986,786626921.53224
mus,1987,1172444942.55804
mus,1988,1484923973.36603
mus,1989,1557991051.2292
mus,1990,1915771107.68237
mus,1991,1886942128.34423
mus,1992,2016679294.38286
mus,1993,2097741815.30228
mus,1994,2320275569.72667
mus,1995,2453538654.43993
mus,1996,2809216220.13141
mus,1997,2692420784.44052
mus,1998,2651353643.72006
mus,1999,2836081298.42964
mus,2000,2706890072.63357
mus,2001,2656065552.78002
mus,2002,2805289767.44474
mus,2003,3107360354.96236
mus,2004,3595906681.46705
mus,2005,4132950202.78563
mus,2006,4725677354.08528
mus,2007,5225029899.06216
mus,2008,6305922466.38423
mus,2009,5111185672.78686
mus,2010,6135624780.89068
mus,2011,7387441020.88208
mus,2012,7548156068.73064
mus,2013,7349735416.02999
mus,2014,7477509807.92381
mus,2015,6565175361.11645
mus,2016,6459504576.26549
mus,2017,7169469968.61935
mus,2018,7526598153.00294
mus,2019,7364570687.07
mus,2020,5224867285.12892
mwi,1977,300466897.98252
mwi,1978,383291122.84205
mwi,1979,450740548.78752
mwi,1980,486519035.50754
mwi,1981,391042509.60201
mwi,1982,336993784.25584
mwi,1983,343984178.64193
mwi,1984,303669218.57663
mwi,1985,319935470.06275
mwi,1986,284620702.78683
mwi,1987,321223501.60782
mwi,1988,450903691.19077
mwi,1989,436053437.95684
mwi,1990,548722950.61041
mwi,1991,772300626.49098
mwi,1992,753786398.74068
mwi,1993,600302763.36874
mwi,1994,630856284.7075
mwi,1995,660188729.96305
mwi,1996,773292992.54878
mwi,1997,917855167.55933
mwi,1998,662141173.30281
mwi,1999,759725761.48121
mwi,2000,629091353.88692
mwi,2001,643619498.87346
mwi,2002,795132165.93381
mwi,2003,912162430.115
mwi,2004,1055943004.48247
mwi,2005,1309332134.62397
mwi,2006,1319936771.6829
mwi,2007,1537955326.32151
mwi,2008,2006964980.15497
mwi,2009,2237502044.35546
mwi,2010,2642513116.78456
mwi,2011,2882265058.02817
mwi,2012,2554547379.46775
mwi,2013,2957655513.50471
mwi,2014,3014145207.27731
mwi,2015,2512660589.75886
mwi,2016,2405256628.83425
mwi,2017,2780703310.35251
mwi,2018,2992882689.59329
mwi,2019,3247602795.09755
mwi,2020,3049537859.18718
mys,1974,4657120701.61171
mys,1975,4399312107.36138
mys,1976,4643970767.68144
mys,1977,5601955621.44482
mys,1978,7119042910.0768
mys,1979,10021743024.534
mys,1980,13525759309.8996
mys,1981,14741821738.0935
mys,1982,16070537781.3395
mys,1983,17330317722.969
mys,1984,17844024794.2861
mys,1985,15603846089.3058
mys,1986,14015811578.1556
mys,1987,15687965799.3244
mys,1988,19758793841.9241
mys,1989,25290145541.9136
mys,1990,31764868986.5521
mys,1991,39885214903.8811
mys,1992,44008296094.6855
mys,1993,52717168558.27
mys,1994,67372220959.0779
mys,1995,86851396789.32269
mys,1996,90709545230.0679
mys,1997,92325383683.42
mys,1998,67504507087.1158
mys,1999,76139368421.0526
mys,2000,94266657894.7368
mys,2001,86181315789.47369
mys,2002,91669052631.5789
mys,2003,96813289473.68419
mys,2004,118485742105.263
mys,2005,130577156825.972
mys,2006,147094091222.41501
mys,2007,167100535059.43201
mys,2008,178661141067.388
mys,2009,144798529912.47299
mys,2010,181577107696.09897
mys,2011,207570171795.72696
mys,2012,215500546428.504
mys,2013,216845113405.93097
mys,2014,218197279528.56696
mys,2015,186856480005.39999
mys,2016,181130217390.47696
mys,2017,201713611086.10901
mys,2018,221831504024.78101
mys,2019,210860152696.505
mys,2020,185643145963.31799
mys,2021,230382359454.68201
nam,1990,1584380238.88933
nam,1991,1690679983.99313
nam,1992,1899569806.95222
nam,1993,1820309179.38508
nam,1994,1874620683.89315
nam,1995,2099619942.73638
nam,1996,2111808008.15007
nam,1997,2148650686.83659
nam,1998,1907789050.27946
nam,1999,1834340219.52447
nam,2000,1630025882.69605
nam,2001,1620986635.39218
nam,2002,1514454599.65737
nam,2003,2002348117.94111
nam,2004,2530477805.18387
nam,2005,2688778355.15242
nam,2006,2975162528.95682
nam,2007,3609109883.56083
nam,2008,4689485501.73246
nam,2009,5010299233.65822
nam,2010,5921008470.66148
nam,2011,6224248772.695
nam,2012,7046635239.25018
nam,2013,6848004653.05698
nam,2014,7642587821.44839
nam,2015,7031650314.91915
nam,2016,6298310193.89865
nam,2017,6167239631.4576
nam,2018,6338099639.09404
nam,2019,5797231560.50095
nam,2020,4544879167.74753
ncl,2002,1482632390.59643
ncl,2003,1935658749.57549
ncl,2004,2063730443.17535
ncl,2005,2473176669.62432
ncl,2006,3052428695.00779
ncl,2007,3903746224.94599
ncl,2008,4354454050.42286
ncl,2009,3387646351.07515
ncl,2010,4333173189.23599
ncl,2011,4781405741.79798
ncl,2012,4508214492.47573
ncl,2013,4452566135.18269
ncl,2014,4334122909.95536
ncl,2015,3733722611.87087
ncl,2016,3376187912.55849
ner,1974,221956643.06929
ner,1975,234964857.08432
ner,1976,302041643.4851
ner,1977,370637073.30693
ner,1978,573966924.08394
ner,1979,769381040.50255
ner,1980,956339573.90435
ner,1981,785904605.43189
ner,1982,728275856.08731
ner,1983,485314833.95715
ner,1984,394114596.44273
ner,1985,473097089.32414
ner,1986,515547087.61096
ner,1987,641352913.80125
ner,1988,667262677.57378
ner,1989,617027833.80864
ner,1990,728496701.64922
ner,1991,621104958.89607
ner,1992,597578011.678
ner,1993,497749385.70226
ner,1994,420453936.76707
ner,1995,457389001.25298
ner,1996,513265081.86097
ner,1997,453054438.90911
ner,1998,556262416.94192
ner,1999,475203354.1721
ner,2000,456678903.20764
ner,2001,478868247.71222
ner,2002,525895984.19875
ner,2003,682527602.53205
ner,2004,853437401.51698
ner,2005,1049204790.64571
ner,2006,1077768725.6688
ner,2007,1284944992.92233
ner,2008,1958526723.88515
ner,2009,2539059533.33557
ner,2010,2809990143.68829
ner,2011,3066752709.98445
ner,2012,2732654958.75342
ner,2013,2997544295.44357
ner,2014,3236522484.44303
ner,2015,2949496577.87606
ner,2016,2527419369.52575
ner,2017,2937755052.72396
ner,2018,3368529750.63631
ner,2019,3395017852.97155
ner,2020,3542297196.28499
nga,1977,13232489445.0566
nga,1978,14574859404.4364
nga,1979,15253125038.4014
nga,1980,20013501133.2464
nga,1981,24009719475.2334
nga,1982,18320281662.52209
nga,1983,13819524933.4142
nga,1984,10654543434.1028
nga,1985,9102971491.02463
nga,1986,4243888500.01223
nga,1987,4953390193.95687
nga,1988,5158953485.80916
nga,1989,5067935234.60111
nga,1990,6908759514.67099
nga,1991,10261492772.9987
nga,1992,8990513021.95919
nga,1993,9387575638.31887
nga,1994,9518139661.75668
nga,1995,3995726171.68522
nga,1996,3529749545.01123
nga,1997,4335437770.4828
nga,1998,3811716861.64256
nga,1999,12063839303.6027
nga,2000,12017504097.1248
nga,2001,15736052593.1337
nga,2002,15797454749.0947
nga,2003,21866489426.9451
nga,2004,20982274512.6959
nga,2005,32626574561.4147
nga,2006,35911382104.1312
nga,2007,46644431092.2462
nga,2008,64200972067.2395
nga,2009,49482726080.868
nga,2010,70853002118.13879
nga,2011,90793633764.86508
nga,2012,80874233957.86508
nga,2013,76653930613.9353
nga,2014,86447570347.59081
nga,2015,71947444729.14709
nga,2016,46998259619.1717
nga,2017,50934118758.8093
nga,2018,71637362154.1349
nga,2019,100820200200.429
nga,2020,72178439248.24739
nic,1977,843400000
nic,1978,659900000
nic,1979,512500000
nic,1980,906600000
nic,1981,1032600000
nic,1982,827000000
nic,1983,870500000
nic,1984,884300000
nic,1985,923700000
nic,1986,836500000
nic,1987,894900000
nic,1988,856400000
nic,1989,666500000
nic,1990,682000000
nic,1991,824200000
nic,1992,919100000
nic,1993,816000000
nic,1994,953400000
nic,1995,1101900000
nic,1996,1296200000
nic,1997,1610000000
nic,1998,1664800000
nic,1999,2032800000
nic,2000,2003900000
nic,2001,1981000000
nic,2002,1972900000
nic,2003,2102900000
nic,2004,2436700000
nic,2005,2852800000
nic,2006,3785100000
nic,2007,4459700000
nic,2008,5296400000
nic,2009,4397100000
nic,2010,5238700000
nic,2011,6527400000
nic,2012,7128600000
nic,2013,7206100000
nic,2014,7325500000
nic,2015,7411800000
nic,2016,7293700000
nic,2017,7579600000
nic,2018,6754200000
nic,2019,6251500000
nic,2020,5938200000
nld,1967,9017955794.57817
nld,1968,9948618777.33001
nld,1969,11759944742.8699
nld,1970,14203867393.0348
nld,1971,16820811385.3705
nld,1972,19216978197.1494
nld,1973,26430107644.0595
nld,1974,37051196419.4752
nld,1975,39276470470.9542
nld,1976,43925597802.108
nld,1977,50458571920.106
nld,1978,59771072174.6156
nld,1979,75545758291.37151
nld,1980,87607156726.38622
nld,1981,75665761493.4151
nld,1982,71818065514.6969
nld,1983,69368000487.8772
nld,1984,69085046786.7505
nld,1985,72598008948.0943
nld,1986,85587165641.09869
nld,1987,103607410157.42599
nld,1988,113783424621.58501
nld,1989,118875642580.76401
nld,1990,141815769423.94299
nld,1991,146107155388.44901
nld,1992,156711722585.125
nld,1993,143616972594.26901
nld,1994,159021272120.55099
nld,1995,210159942722.20599
nld,1996,210919644822.91599
nld,1997,206441022292.30399
nld,1998,217169658490.00101
nld,1999,223448170589.52399
nld,2000,231354396376.32401
nld,2001,230988837998.47601
nld,2002,242825528734.35297
nld,2003,286403126658.22699
nld,2004,363105108048.08899
nld,2005,391758730613.67297
nld,2006,440948557095.77295
nld,2007,521413829909.784
nld,2008,595470484409.90698
nld,2009,486166508679.646
nld,2010,532071517403.75201
nld,2011,615899670459.03601
nld,2012,599511499610.68701
nld,2013,618251829923.11804
nld,2014,631818411717.40698
nld,2015,575116435137.828
nld,2016,543315778269.72894
nld,2017,606225153648.01404
nld,2018,677378995092.62
nld,2019,661979796082.73901
nld,2020,616298181794.60718
nld_curacao,2011,2923122905.02793
nld_curacao,2012,3127882681.56425
nld_curacao,2013,2793022346.36871
nld_curacao,2014,2692905027.93296
nld_curacao,2015,2439798882.68156
nld_curacao,2016,2310072625.69832
nld_curacao,2017,2432779731.60894
nld_curacao,2018,2745157151.25698
nld_curacao,2019,2330754120.32961
nld_curacao,2020,1709857117.0838
nor,1975,13781857060.3343
nor,1976,15835502019.4373
nor,1977,18123063062.7279
nor,1978,16981917168.3632
nor,1979,19577174653.7576
nor,1980,23748579329.4178
nor,1981,22736304741.6658
nor,1982,22419348347.499
nor,1983,20853655884.22309
nor,1984,21202773564.1108
nor,1985,22855848980.738
nor,1986,28844374614.14289
nor,1987,31557875412.5401
nor,1988,33551868432.9645
nor,1989,34018934479.5349
nor,1990,38910997839.1044
nor,1991,38207605722.4054
nor,1992,39415716011.5166
nor,1993,36783795990.9338
nor,1994,39585126237.0742
nor,1995,46847588480.3722
nor,1996,50543587418.6729
nor,1997,51960161970.6474
nor,1998,53646756881.6069
nor,1999,50859569677.2116
nor,2000,49475865568.94029
nor,2001,48843593315.8236
nor,2002,53235568673.4772
nor,2003,61072510368.3966
nor,2004,73338619994.2731
nor,2005,83871700739.65411
nor,2006,95253769459.1163
nor,2007,119633111712.11
nor,2008,134545265484.358
nor,2009,105198579794.11301
nor,2010,120110756464.812
nor,2011,138767925077.08499
nor,2012,140255088929.922
nor,2013,147949763143.228
nor,2014,148770777597.017
nor,2015,123615399240.187
nor,2016,124334274407.502
nor,2017,130412939524.138
nor,2018,140301533475.923
nor,2019,140210830637.603
nor,2020,119632085354.321
npl,1976,196904000
npl,1977,211736000
npl,1978,277618947.91834
npl,1979,325641666.66667
npl,1980,415650000
npl,1981,456316055.97692
npl,1982,491481715.96225
npl,1983,556244453.49068
npl,1984,502430251.71097
npl,1985,559742652.17113
npl,1986,550164386.74873
npl,1987,643607350.2045
npl,1988,815685384.48029
npl,1989,715840302.55211
npl,1990,833936807.05804
npl,1991,940819985.72682
npl,1992,977065121.48472
npl,1993,1110393262.05448
npl,1994,1455541127.8889
npl,1995,1624111613.55245
npl,1996,1737494591.8472
npl,1997,1916418898.51672
npl,1998,1435272129.76629
npl,1999,1706621328.15901
npl,2000,1790054414.3442
npl,2001,1700446879.08685
npl,2002,1662168673.22035
npl,2003,1932123605.87634
npl,2004,2293009792.3365
npl,2005,2711192465.62022
npl,2006,2933864708.27284
npl,2007,3655163051.10179
npl,2008,4371089322.64556
npl,2009,5101053815.94006
npl,2010,5878849339.09377
npl,2011,6447235614.26586
npl,2012,6845293891.10159
npl,2013,7520106156.04606
npl,2014,8777541313.1035
npl,2015,7711562675.97703
npl,2016,10015080400.1713
npl,2017,11823752195.1325
npl,2018,14638261931.0303
npl,2019,13836308893.4756
npl,2020,10694431763.601
npl,2021,16957495620.2126
nru,2008,26096717.79015
nru,2009,29181463.41024
nru,2010,23637744.64723
nru,2011,46321027.08793
nru,2012,52751625.46075
nru,2013,69899112.91392
nru,2014,95871839.9349
nru,2015,98658804.77103
nru,2016,97189744.48903
nru,2017,91570821.10036
nru,2018,94795882.93097
nzl,2000,17371303543.1675
nzl,2001,16829864604.9508
nzl,2002,19226715076.2602
nzl,2003,23235365072.3287
nzl,2004,29506556034.7593
nzl,2005,33449793143.496
nzl,2006,33088872224.54169
nzl,2007,39106102459.3962
nzl,2008,43706664335.3407
nzl,2009,32975568287.3297
nzl,2010,39973075650.9473
nzl,2011,48055529425.8158
nzl,2012,50002850959.8372
nzl,2013,51324863699.9481
nzl,2014,54295522594.99609
nzl,2015,47810013991.2104
nzl,2016,48098255004.9725
nzl,2017,53608468829.1741
nzl,2018,58371782689.8513
nzl,2019,57679166964.5952
nzl,2020,48090663616.3649
omn,1974,655182399.11749
omn,1975,1062825712.39961
omn,1976,1176896355.46293
omn,1977,1229878405.41366
omn,1978,1350318475.24701
omn,1979,1519976842.8488
omn,1980,2297625947.59012
omn,1981,2916618421.87788
omn,1982,3283439499.95205
omn,1983,3048349748.25811
omn,1984,3312125887.94086
omn,1985,3740644769.03256
omn,1986,2997524097.454
omn,1987,2249674902.47074
omn,1988,2629388816.64499
omn,1989,2795838751.62549
omn,1990,3342002600.78023
omn,1991,4072821846.55397
omn,1992,4559167750.3251
omn,1993,4936280884.26528
omn,1994,4593237971.39142
omn,1995,5035110533.15995
omn,1996,5559099927.71001
omn,1997,6200599919.36801
omn,1998,7104099953.80949
omn,1999,6012499960.90702
omn,2000,6351498699.60988
omn,2001,7207282184.6554
omn,2002,7513394018.20546
omn,2003,8659037711.31339
omn,2004,11024863459.0377
omn,2005,11174096228.8687
omn,2006,13777477243.173
omn,2007,19438231469.4408
omn,2008,26584915474.6424
omn,2009,21535263979.1938
omn,2010,24239271781.5345
omn,2011,29236667828.3485
omn,2012,34414329281.7855
omn,2013,41841097920.9352
omn,2014,37903600680.1844
omn,2015,36778576071.76489
omn,2016,31209685882.6543
omn,2017,34960398692.5108
omn,2018,35375008489.5627
omn,2019,32568552938.293
omn,2020,27224445352.69469
pak,1976,2643864585.23064
pak,1977,2993490837.43284
pak,1978,3855733112.82032
pak,1979,5100889713.18864
pak,1980,6347873098.03869
pak,1981,6601897629.02912
pak,1982,6721839746.71199
pak,1983,6607694675.66819
pak,1984,7355744358.94291
pak,1985,7090127076.54375
pak,1986,7200329462.07479
pak,1987,7570955417.21271
pak,1988,8623660010.5993
pak,1989,9112947789.20635
pak,1990,10205366734.0766
pak,1991,10997458784.5885
pak,1992,12399961066.4924
pak,1993,12018661354.0904
pak,1994,11884759296.5389
pak,1995,14185295078.085
pak,1996,15622529174.6008
pak,1997,13408451099.9428
pak,1998,11996000000
pak,1999,11565000000
pak,2000,12026000000
pak,2001,11952000000
pak,2002,12566000000
pak,2003,15210000000
pak,2004,22007000000
pak,2005,29275200000
pak,2006,35098000000
pak,2007,37586000000
pak,2008,47929000000
pak,2009,35151430000
pak,2010,40016000000
pak,2011,47151000000
pak,2012,48902000000
pak,2013,49167000000
pak,2014,51141000000
pak,2015,48622000000
pak,2016,51906109000
pak,2017,64498061000
pak,2018,68422877000
pak,2019,57976078000
pak,2020,51074999000
pak,2021,76340975000
pan,1977,995400000
pan,1978,1100900000
pan,1979,1373400000
pan,1980,3393900000
pan,1981,3786200000
pan,1982,3514100000
pan,1983,2768000000
pan,1984,2975200000
pan,1985,3227400000
pan,1986,3466300000
pan,1987,3550200000
pan,1988,2867100000
pan,1989,3441100000
pan,1990,4193100000
pan,1991,5439300000
pan,1992,6396800000
pan,1993,6727500000
pan,1994,7359200000
pan,1995,7767600000
pan,1996,7501000000
pan,1997,8638200000
pan,1998,8844800000
pan,1999,7747200000
pan,2000,8097900000
pan,2001,7775300000
pan,2002,7637000000
pan,2003,7553600000
pan,2004,9030900000
pan,2005,10702900000
pan,2006,11885380000
pan,2007,15622100000
pan,2008,20717300000
pan,2009,17548100000
pan,2010,21497300000
pan,2011,29964000000
pan,2012,32172500000
pan,2013,31635800000
pan,2014,30723700000
pan,2015,27365600000
pan,2016,25474398973.81
pan,2017,26959517081.6
pan,2018,28903348547.27
pan,2019,27599156486.92
pan,2020,17413681943.22
per,1977,2687200000
per,1978,2070100000
per,1979,2511200000
per,1980,3969700000
per,1981,4889000000
per,1982,4819000000
per,1983,3687000000
per,1984,3030900000
per,1985,2764000000
per,1986,3661810000
per,1987,4378750000
per,1988,4029180000
per,1989,3429590000
per,1990,4059000000
per,1991,4804000000
per,1992,5320000000
per,1993,5364210926.72283
per,1994,6848748245.556
per,1995,9297777829.46937
per,1996,9776969103.38755
per,1997,10621557747.0432
per,1998,10330470484.497
per,1999,8666984879.28069
per,2000,9342472231.66975
per,2001,9298077895.49313
per,2002,9576664560.37161
per,2003,10632833377.7195
per,2004,12316225677.796
per,2005,14929579925.6943
per,2006,17876508860.5907
per,2007,23612473334.69469
per,2008,33792994289.4906
per,2009,25625767389.34249
per,2010,34441341927.0994
per,2011,42961206270.7903
per,2012,47842640760.1384
per,2013,49680532331.4675
per,2014,48740744766.3902
per,2015,45346610414.3602
per,2016,43267340808.3445
per,2017,47163738765.9908
per,2018,51349286643.8076
per,2019,51237591506.4439
per,2020,41765898408.10049
phl,1977,4771000000
phl,1978,5732000000
phl,1979,7322000000
phl,1980,9166000000
phl,1981,9578000000
phl,1982,9490000000
phl,1983,9220000000
phl,1984,7264000000
phl,1985,5978000000
phl,1986,5888000000
phl,1987,7892000000
phl,1988,9467000000
phl,1989,11983000000
phl,1990,13967000000
phl,1991,13855000000
phl,1992,16827000000
phl,1993,20687000000
phl,1994,25987000000
phl,1995,33317000000
phl,1996,41314000000
phl,1997,50477000000
phl,1998,39631000000
phl,1999,31176000000
phl,2000,35302000000
phl,2001,32974000000
phl,2002,34576000000
phl,2003,37022000000
phl,2004,40023000000
phl,2005,43770726384.6297
phl,2006,48781072088.7305
phl,2007,54312424153.1463
phl,2008,64408618628.1055
phl,2009,52189217180.095
phl,2010,65648068547.9856
phl,2011,71020723018.3279
phl,2012,79570910480.35822
phl,2013,78494762234.22491
phl,2014,88075721019.90311
phl,2015,90116539578.9577
phl,2016,102443697265.728
phl,2017,118167562265.203
phl,2018,129738212432.787
phl,2019,131013129558.32201
phl,2020,99942619162.39139
phl,2021,127402662280.903
plw,2005,139003297.06363
plw,2006,148575674.49793
plw,2007,144454709.59335
plw,2008,160525169.0172
plw,2009,130458426.75215
plw,2010,145714870.67517
plw,2011,164078900.68231
plw,2012,184058121.9019
plw,2013,189490226.25098
plw,2014,221774800.48984
plw,2015,209475588.87897
plw,2016,212453694.27444
plw,2017,206824265.10527
png,1976,609842221.44189
png,1977,743590588.74914
png,1978,905511727.05642
png,1979,1021160729.35185
png,1980,1322103940.85348
png,1981,1438472324.49615
png,1982,1365372386.92445
png,1983,1308126364.3511
png,1984,1318866570.04066
png,1985,1163270941.33681
png,1986,1231491161.87078
png,1987,1507164476.6129
png,1988,1819544685.77767
png,1989,1750097907.27901
png,1990,1508864840.16678
png,1991,1947183050.02886
png,1992,2008719001.21045
png,1993,1939244518.50961
png,1994,1932934326.13634
png,1995,1904548731.53532
png,1996,2291792533.91805
png,1997,2406847488.68101
png,1998,1872114681.57933
png,1999,1799285322.26354
png,2000,1771073586.73925
png,2001,1594394446.12674
png,2002,1831613411.73445
png,2003,2056690661.78057
png,2004,2457585610.41995
png,2005,2692182269.34417
png,2006,3471207379.47136
png,2007,4455070400.59185
png,2008,4892507861.52701
png,2009,4721115217.8969
png,2010,6290299382.24252
png,2011,7230680743.28737
png,2012,8497910541.12653
png,2013,9333447472.24165
png,2014,5982632829.64653
png,2015,3907716045.91515
png,2016,3143424092.23998
png,2017,4662112141.18896
png,2018,4843832430.60817
pol,1976,13407000000
pol,1977,14033000000
pol,1978,15780000000
pol,1979,17523000000
pol,1980,17842000000
pol,1981,14450000000
pol,1982,13098000000
pol,1983,13095000000
pol,1984,12848000000
pol,1985,12444000000
pol,1986,13471000000
pol,1987,13264000000
pol,1988,15161000000
pol,1989,15875000000
pol,1990,15095000000
pol,1991,18098000000
pol,1992,18105000000
pol,1993,20718000000
pol,1994,21778000000
pol,1995,33825000000
pol,1996,41187000000
pol,1997,46296000000
pol,1998,51927000000
pol,1999,52114000000
pol,2000,57205000000
pol,2001,58292000000
pol,2002,63253000000
pol,2003,77663000000
pol,2004,95133000000
pol,2005,109763000000
pol,2006,138838000000
pol,2007,182806000000
pol,2008,232776000000
pol,2009,168880000000
pol,2010,202276000000
pol,2011,236642000000
pol,2012,224890000000
pol,2013,232603000000
pol,2014,250944000000
pol,2015,221325000000
pol,2016,227611000000
pol,2017,266339000000
pol,2018,306553000000
pol,2019,302525000000
pol,2020,295897000000
prt,1975,4654261305.80284
prt,1976,4690770073.51555
prt,1977,5313203537.49902
prt,1978,5631853368.08922
prt,1979,7310556997.03929
prt,1980,10135752946.9845
prt,1981,12770831850.2661
prt,1982,10415285984.0885
prt,1983,8885104343.45218
prt,1984,8540757717.3782
prt,1985,8447508931.95364
prt,1986,10461420674.2135
prt,1987,15003718123.3873
prt,1988,19060341147.5943
prt,1989,20415338197.8506
prt,1990,27146132245.7712
prt,1991,28498700909.4709
prt,1992,32466845763.9342
prt,1993,29443067443.1128
prt,1994,32426419013.94749
prt,1995,39513487773.3248
prt,1996,41290302328.2783
prt,1997,40936668837.0845
prt,1998,44944014743.3333
prt,1999,46831628812.8206
prt,2000,46480766431.97729
prt,2001,45786252770.3212
prt,2002,47498164276.7844
prt,2003,55962655486.6372
prt,2004,67440043216.7389
prt,2005,70580814513.6525
prt,2006,79816914602.8871
prt,2007,93378237536.7812
prt,2008,107732354318.64
prt,2009,83486175018.97009
prt,2010,89499906436.21931
prt,2011,94918568978.69981
prt,2012,82569156655.3383
prt,2013,87055413724.661
prt,2014,91569710427.84828
prt,2015,79107217693.90302
prt,2016,80218775902.7623
prt,2017,91910928044.75348
prt,2018,103593044246.08099
prt,2019,103009389387.933
prt,2020,89504915249.1274
prt,2021,111857535057.79201
pry,1975,282400000
pry,1976,294200000
pry,1977,432100000
pry,1978,527600000
pry,1979,731300000
pry,1980,840400000
pry,1981,976300000
pry,1982,961600000
pry,1983,708800000
pry,1984,861000000
pry,1985,839600000
pry,1986,1089100000
pry,1987,1175000000
pry,1988,1330900000
pry,1989,1319400000
pry,1990,2169000000
pry,1991,2380800000
pry,1992,2452500000
pry,1993,3372400000
pry,1994,4196900000
pry,1995,5128437429
pry,1996,4950522640
pry,1997,4750210000
pry,1998,4391400000
pry,1999,3117000000
pry,2000,3160260000
pry,2001,2739490000
pry,2002,2329865000
pry,2003,2647896500
pry,2004,3318550000
pry,2005,4026173802.02324
pry,2006,5237193976.28205
pry,2007,6401482322.46795
pry,2008,9242927675.17952
pry,2009,7144316623.00417
pry,2010,10292025283.6503
pry,2011,12626416118.7384
pry,2012,11941315731.9022
pry,2013,12929726686.0272
pry,2014,13055420398.7285
pry,2015,11254636531.3358
pry,2016,10719247027.4756
pry,2017,12498784984.8948
pry,2018,13878450471.6594
pry,2019,13146333009.6825
pry,2020,10531957053.4028
pse,1995,2789400000
pse,1996,3333600000
pse,1997,3561700000
pse,1998,3344785676.42746
pse,1999,3566975665.56078
pse,2000,2895369280
pse,2001,2696172409.04739
