geo,time,ny_adj_nnty_cd
bwa,1991,3452088498.11377
bwa,1992,3669635266.42952
bwa,1993,3861354886.84181
bwa,1994,3425180248.56547
bwa,1995,3982616963.30547
bwa,1996,3909071587.34543
bwa,1997,4226789961.69603
bwa,1998,4322413599.34732
bwa,1999,4571651322.83599
bwa,2000,4732005968.17265
bwa,2001,4760944775.90419
bwa,2002,4100842141.29299
bwa,2003,5218473785.15115
bwa,2004,6042615022.74496
bwa,2005,7141706396.12438
bwa,2006,7062481493.61432
bwa,2007,7618547454.43789
bwa,2008,7678351865.73473
bwa,2009,7569084505.16414
bwa,2010,9198182012.9337
bwa,2011,11899449257.4319
bwa,2012,11030747714.3977
bwa,2013,11020091701.6183
bwa,2014,12318271789.8629
bwa,2015,10921062922.5922
bwa,2016,10951855266.2984
bwa,2017,12228509423.1826
bwa,2018,13073250307.1087
bwa,2019,12941476976.7716
caf,1980,663956927.52006
caf,1981,601310400.54865
caf,1982,640588320.16451
caf,1983,557703116.7313
caf,1984,547580727.29887
caf,1985,759951529.45445
caf,1986,977066617.49576
caf,1987,1020862462.79242
caf,1988,1081387985.61185
caf,1989,1067436996.22106
caf,1990,1253788437.4145
caf,1991,1201472794.04661
caf,1992,1230095780.83189
caf,1993,1107918383.43864
caf,1994,749032452.39365
caf,1995,990185148.81946
caf,1996,875123679.27326
caf,1997,828307163.36206
caf,1998,860047056.99188
caf,1999,900959823.2935
caf,2000,821667043.33972
caf,2001,845578865.95194
caf,2002,900359256.58156
caf,2003,1040685411.16426
caf,2004,1155982371.10736
caf,2005,1226809820.85418
caf,2006,1344545619.73464
caf,2007,1566425796.86035
caf,2008,1811141506.80903
caf,2009,1884786491.95258
caf,2010,1948655527.8276
caf,2011,2166981020.00556
caf,2012,2222634834.605
caf,2013,1403374252.84056
caf,2014,1540479823.91544
caf,2015,1393459056.39791
caf,2016,1505175062.05476
caf,2017,1781130404.91266
caf,2018,1919876976.83539
caf,2019,1919331507.05964
can,1970,73406920842.05161
can,1971,83214311717.0649
can,1972,95366927248.53569
can,1973,109701665735.21201
can,1974,131545779569.69
can,1975,143856778321.63699
can,1976,171187598210.823
can,1977,174392298818.64401
can,1978,179698340641.34399
can,1979,193714871158.957
can,1980,216778734082.34201
can,1981,246128454222.69601
can,1982,251642123054.604
can,1983,274850996223.75296
can,1984,286927412025.20898
can,1985,295702345023.89697
can,1986,308403127953.401
can,1987,348070240810.43903
can,1988,407969077478.12494
can,1989,454244666222.76599
can,1990,476763622966.56799
can,1991,495585818533.99493
can,1992,476129943626.77893
can,1993,465496537516.38397
can,1994,465740253101.00293
can,1995,487208556039.65698
can,1996,504147763236.82599
can,1997,526605569298.79102
can,1998,507908406322.04199
can,1999,544857959185.67499
can,2000,599545936924.27502
can,2001,590749531440.78198
can,2002,616013604120.05603
can,2003,726678215153.70801
can,2004,833831301517.94897
can,2005,953832383531.11011
can,2006,1079422561944.93005
can,2007,1204026795423.26001
can,2008,1258840972979.5
can,2009,1109791930795.67993
can,2010,1316071988221.45996
can,2011,1462437403670.80005
can,2012,1492403838858.03003
can,2013,1509791561804.13989
can,2014,1474365464082.8999
can,2015,1261665001890.91992
can,2016,1239149457360.98999
can,2017,1350790503101.20996
can,2018,1398803482114.81006
can,2019,1422138270980.25
che,1970,20163697206.7897
che,1971,24155842614.6815
che,1972,29454864233.8553
che,1973,39993828240.3446
che,1974,46511907955.4873
che,1975,53462068847.269
che,1976,56692675380.9602
che,1977,60447422076.3962
che,1978,84315785115.5349
che,1979,95787574743.5531
che,1980,101944724156.85201
che,1981,94433709075.4538
che,1982,95370511575.6692
che,1983,95130317753.8403
che,1984,91940981936.4375
che,1985,92425944678.56461
che,1986,130512675502.82201
che,1987,161437192090.04099
che,1988,175223137893.11801
che,1989,166053870862.15201
che,1990,209014133749.34799
che,1991,211014490952.26501
che,1992,218203754715.802
che,1993,214681649616.63501
che,1994,236074677495.56601
che,1995,281228445192.62097
che,1996,273157405457.358
che,1997,242990936119.65799
che,1998,251559821224.45901
che,1999,247871217922.58096
che,2000,232692520463.77802
che,2001,228883164026.50696
che,2002,241692018141.57199
che,2003,295715441021.81
che,2004,329932252947.88702
che,2005,352180721375.414
che,2006,369886739840.49597
che,2007,380360810472.76801
che,2008,397067102114.70306
che,2009,425442362932.68799
che,2010,485611146951.51398
che,2011,549323922825.21698
che,2012,536006188821.742
che,2013,549952103669.24304
che,2014,554078394237.25403
che,2015,545163283020.87299
che,2016,525335583821.91907
che,2017,519097251780.77502
che,2018,552636904165.78198
che,2019,562538843644.76196
chl,1970,7756292915.74087
chl,1971,9538795694.63811
chl,1972,10521127566.4463
chl,1973,14416391454.5127
chl,1974,13345265884.8546
chl,1975,5799244064.03539
chl,1976,8053152411.07955
chl,1977,11459295728.0262
chl,1978,13207281121.1009
chl,1979,18075256279.1082
chl,1980,24273757631.57389
chl,1981,29123172233.0225
chl,1982,20096669482.9508
chl,1983,15461882184.0909
chl,1984,14662713476.9654
chl,1985,11922900718.1979
chl,1986,13306191910.3655
chl,1987,16202248361.311
chl,1988,18726427474.423
chl,1989,21469313320.5112
chl,1990,24695000654.1665
chl,1991,29544195789.8752
chl,1992,36915886680.9815
chl,1993,40379994394.96
chl,1994,45741566631.5035
chl,1995,59061780871.8402
chl,1996,63220032136.0181
chl,1997,69349101116.06129
chl,1998,68364706006.504
chl,1999,61364878209.46169
chl,2000,62676177299.03329
chl,2001,58033707584.5909
chl,2002,56830060967.8403
chl,2003,59199065223.9964
chl,2004,72513386007.82401
chl,2005,89434748618.3866
chl,2006,99996836579.8054
chl,2007,114361554884.52499
chl,2008,128609267332.895
chl,2009,129798551361.36099
chl,2010,161631919915.07501
chl,2011,189358019234.74399
chl,2012,207956035274.44696
chl,2013,218103760853.98599
chl,2014,209225070406.328
chl,2015,201442111687.366
chl,2016,201057866317.966
chl,2017,216532806770.064
chl,2018,228899796787.258
chl,2019,222090341897.21701
chn,1970,84669408024.7581
chn,1971,91884402363.62828
chn,1972,103091049619.129
chn,1973,126006060538.461
chn,1974,127429567452.688
chn,1975,141489117114.48099
chn,1976,129301559780.23
chn,1977,147164282702.797
chn,1978,126182733067.479
chn,1979,143551436991.09399
chn,1980,148682353789.543
chn,1981,152562004127.59299
chn,1982,164141748820.26199
chn,1983,190317212431.26199
chn,1984,218962546923.565
chn,1985,263960314961.228
chn,1986,261722854874.98697
chn,1987,235760601999.41101
chn,1988,273413852928.569
chn,1989,301008095243.71399
chn,1990,307940528726.36798
chn,1991,333505617146.83197
chn,1992,374746167221.36707
chn,1993,386688517353.05902
chn,1994,491088772444.14203
chn,1995,630926996824.12402
chn,1996,741202946796.75391
chn,1997,825918581352.58704
chn,1998,878377130999.18213
chn,1999,937095629019.479
chn,2000,1032763299856.48999
chn,2001,1146794290948.78003
chn,2002,1272947919030.21997
chn,2003,1439641240189.80005
chn,2004,1673914029304.62988
chn,2005,1935082035206.41992
chn,2006,2318940400306.2002
chn,2007,2977151518617.02002
chn,2008,3758867051935.84961
chn,2009,4268658620288.27979
chn,2010,4940594116443.25977
chn,2011,5878459325958.9502
chn,2012,6849240389601.66016
chn,2013,7635295584277.46094
chn,2014,8464844369414.48926
chn,2015,8948302819664.89844
chn,2016,9185432833282.2793
chn,2017,10198946415302
chn,2018,11389128926401.69922
chn,2019,11731973455072.40039
civ,1978,7059998930.31302
civ,1979,7953901429.36385
civ,1980,8808210334.66179
civ,1981,7114762709.6003
civ,1982,6388253415.1914
civ,1983,5524410076.79189
civ,1984,5674303666.52984
civ,1985,5642708007.48812
civ,1986,7743535749.00196
civ,1987,8376981630.61751
civ,1988,8532945052.55018
civ,1989,7742584446.25814
civ,1990,8455680624.43496
civ,1991,8416466524.57241
civ,1992,9109250992.46059
civ,1993,8975782082.59414
civ,1994,6978940190.00402
civ,1995,9390494759.62433
civ,1996,10577376231.1165
civ,1997,10405166993.7021
civ,1998,11447195017.7219
civ,1999,11148905377.7503
civ,2000,9114086625.07528
civ,2001,9384820834.43635
civ,2002,10305044067.148
civ,2003,12426801834.8872
civ,2004,13957714771.8977
civ,2005,15248363366.5982
civ,2006,15515216595.4536
civ,2007,17982312161.9001
civ,2008,21143150708.5927
civ,2009,21920113465.8053
civ,2010,22430219392.59949
civ,2011,22309680386.46989
civ,2012,23926537877.0882
civ,2013,27901604240.0398
civ,2014,32643251250.20449
civ,2015,43170172664.6183
civ,2016,44578661919.3368
civ,2017,47480936811.695
civ,2018,53174046418.021
civ,2019,54399998812.1814
cmr,1971,1065752834.49712
cmr,1972,1235267485.30178
cmr,1973,1388131817.93838
cmr,1974,1766843076.49202
cmr,1975,2203540865.15474
cmr,1976,2467265692.92561
cmr,1977,2325931029.95023
cmr,1978,3696359537.78144
cmr,1979,4831685754.97973
cmr,1980,4743808323.65836
cmr,1981,6069741943.2581
cmr,1982,6285873570.02688
cmr,1983,6269888771.52722
cmr,1984,6585046290.59278
cmr,1985,6777674161.21641
cmr,1986,9725686844.91138
cmr,1987,10727720724.0789
cmr,1988,11145477426.0648
cmr,1989,9307474050.89261
cmr,1990,8841261405.38552
cmr,1991,10100212191.0788
cmr,1992,9264499794.0453
cmr,1993,12994108276.4664
cmr,1994,8782947597.43284
cmr,1995,7880122022.30409
cmr,1996,8498274300.61191
cmr,1997,8734436580.30969
cmr,1998,8904684218.91922
cmr,1999,9332367834.43495
cmr,2000,8045404545.23386
cmr,2001,8356672606.09913
cmr,2002,9433602775.75669
cmr,2003,12218524691.8177
cmr,2004,14700805237.7083
cmr,2005,14688083627.6081
cmr,2006,15843571055.1246
cmr,2007,18202641941.0273
cmr,2008,21014746897.4352
cmr,2009,21661545574.2909
cmr,2010,21232350431.4948
cmr,2011,23515118375.17
cmr,2012,23178840801.7392
cmr,2013,26128763623.97549
cmr,2014,28884701695.0607
cmr,2015,25997871879.366
cmr,2016,27644417138.89429
cmr,2017,29355713977.8718
cmr,2018,32227460780.3073
cmr,2019,32657603702.2251
cod,1994,4328564552.18267
cod,1995,4146018728.67025
cod,1996,4553694115.83171
cod,1997,4879312482.18524
cod,1998,4973524412.35646
cod,1999,3658447494.11511
cod,2000,16007517443.4458
cod,2001,6017482851.31339
cod,2002,7302243880.53936
cod,2003,7660007578.3353
cod,2004,8879793688.95615
cod,2005,10253383618.8745
cod,2006,12479176656.6621
cod,2007,14435797159.1629
cod,2008,16107049937.9839
cod,2009,15628152216.9252
cod,2010,17924437200.9182
cod,2011,20717354908.5324
cod,2012,23533721188.0171
cod,2013,26126765464.7135
cod,2014,27527584504.2953
cod,2015,30192194070.90969
cod,2016,31732374457.1225
cod,2017,32045980131.0701
cod,2018,38800480885.9145
cod,2019,43998997427.5766
cog,1970,239794763.56653
cog,1971,279214198.49622
cog,1972,346523617.34528
cog,1973,431043261.05578
cog,1974,390713315.44669
cog,1975,553449679.9555
cog,1976,525337460.84248
cog,1977,546896470.84019
cog,1978,580238522.82448
cog,1979,697691413.15406
cog,1980,1068797177.06657
cog,1981,1472806505.91405
cog,1982,1654452320.26357
cog,1983,1368463796.23845
cog,1984,1241823583.0024
cog,1985,1238708659.83824
cog,1986,1292328906.33446
cog,1987,1443183319.641
cog,1988,1107736071.52271
cog,1989,925987672.63052
cog,1990,930953640.35272
cog,1991,1266261714.27177
cog,1992,1395607159.90992
cog,1993,590987283.05519
cog,1994,707526214.74643
cog,1995,354939859.7414
cog,1996,271903214.26589
cog,1997,555201890.67512
cog,1998,781734133.28261
cog,1999,539853596.48559
cog,2000,330776765.31102
cog,2001,583982276.97931
cog,2002,773916667.20819
cog,2003,1171754099.92274
cog,2004,930250515.01676
cog,2005,1536063349.92824
cog,2006,1575939361.26133
cog,2007,3014307864.37231
cog,2008,3780666850.42461
cog,2009,4590576308.72912
cog,2010,5348892793.21398
cog,2011,5003203228.68153
cog,2012,7921907139.30032
cog,2013,10344726963.9837
cog,2014,11357823318.1621
cog,2015,8349168861.524
cog,2016,6938509190.91992
cog,2017,6633953185.12026
cog,2018,5162903836.54165
cog,2019,3540578714.9783
col,1970,5939515846.82739
col,1971,6485736539.49587
col,1972,7228341427.19048
col,1973,8701376856.12359
col,1974,10266613343.6421
col,1975,10874453088.15
col,1976,12898857697.5619
col,1977,16783707894.0284
col,1978,20315496606.8322
col,1979,24192618544.96149
col,1980,29007502778.882
col,1981,31452083437.5377
col,1982,33436635015.4693
col,1983,32494182203.6592
col,1984,31684748586.0636
col,1985,28479230442.5103
col,1986,28799145204.6619
col,1987,29085625217.1531
col,1988,32148011526.2755
col,1989,31202774700.7765
col,1990,37835388828.4223
col,1991,40165048438.65369
col,1992,48522850442.4619
col,1993,56146927165.2736
col,1994,70038644063.6436
col,1995,78606882633.22078
col,1996,80879709867.33969
col,1997,88858201562.53569
col,1998,82507768230.7984
col,1999,69740388021.2316
col,2000,79582494173.91649
col,2001,79857510107.79228
col,2002,79381071885.92198
col,2003,75473215954.57318
col,2004,92728309876.30179
col,2005,116401195903.51801
col,2006,128517086157.974
col,2007,165545089115.12701
col,2008,190570270578.68301
col,2009,188381688022.61801
col,2010,227653270475.651
col,2011,257726047264.96097
col,2012,289022708286.23102
col,2013,300768714501.34198
col,2014,305696660133.39203
col,2015,246030984084.77496
col,2016,239321629488.625
col,2017,259639346972.61896
col,2018,273204839492.65601
col,2019,264088642617.578
com,1980,192088266.62121
com,1981,177466278.84424
com,1982,165725649.25995
com,1983,172206977.19011
com,1984,166610323.62462
com,1985,175476246.5023
com,1986,249214902.39579
com,1987,303258730.81934
com,1988,319326422.26731
com,1989,309848919.63679
com,1990,387247525.21787
com,1991,383230760.18496
com,1992,415982301.06879
com,1993,409720423.56043
com,1994,287385872.42635
com,1995,353800584.70171
com,1996,351108150.73968
com,1997,322769308.45003
com,1998,327001825.68309
com,1999,340420246.53252
com,2000,314571624.7878
com,2001,340764607.33037
com,2002,381796701.39129
com,2003,488475311.05295
com,2004,567972334.42954
com,2005,588597028.83582
com,2006,629215485.23669
com,2007,710924107.18478
com,2008,814668995.66077
com,2009,808059748.54205
com,2010,807529239.04781
com,2011,906795904.85518
com,2012,894638694.35209
com,2013,984253561.5229
com,2014,1012748736.80248
com,2015,850240250.34049
com,2016,894293773.32706
com,2017,954128428.27892
com,2018,1055725421.44297
com,2019,1045289988.91019
cpv,1980,123357474.00744
cpv,1981,124039177.75595
cpv,1982,119186357.65147
cpv,1983,114656775.72955
cpv,1984,111409606.84647
cpv,1985,116236676.09764
cpv,1986,164606629.74553
cpv,1987,207457246.11898
cpv,1988,233769655.89364
cpv,1989,238118184.91447
cpv,1990,271136893.60672
cpv,1991,281143290.20437
cpv,1992,312071268.82447
cpv,1993,430329235.8088
cpv,1994,353367366.95224
cpv,1995,422412621.69115
cpv,1996,431563117.82487
cpv,1997,422041603.4356
cpv,1998,445692364.89298
cpv,1999,504211185.90054
cpv,2000,452425156.93758
cpv,2001,477320733.09607
cpv,2002,516936127.71387
cpv,2003,682777908.9582
cpv,2004,775534052.5118
cpv,2005,801007476.71158
cpv,2006,902175946.03883
cpv,2007,1259566093.1448
cpv,2008,1473271955.91515
cpv,2009,1417676653.04973
cpv,2010,1344932170.85135
cpv,2011,1520668967.01139
cpv,2012,1420270864.51102
cpv,2013,1522425226.71813
cpv,2014,1505023699.6691
cpv,2015,1310468504.15619
cpv,2016,1368008964.09099
cpv,2017,1450707077.47114
cpv,2018,1634019130.09253
cpv,2019,1648441284.31567
cri,1971,956605456.89632
cri,1972,1082664415.5753
cri,1973,1349356741.82513
cri,1974,1479422235.35003
cri,1975,1714326588.57689
cri,1976,2112053259.81762
cri,1977,2712227607.1106
cri,1978,3082109538.2559
cri,1979,3493548899.20488
cri,1980,4164966491.46906
cri,1981,2092667543.68706
cri,1982,1971745973.85268
cri,1983,2588702117.09431
cri,1984,3112623416.06045
cri,1985,3385432060.25628
cri,1986,3874706230.93411
cri,1987,3947593873.68651
cri,1988,3980489803.12882
cri,1989,4518380336.48757
cri,1990,5098160864.48484
cri,1991,6544230500.97462
cri,1992,7804431645.55627
cri,1993,8749310299.36134
cri,1994,9686822269.24179
cri,1995,10620272249.0208
cri,1996,10774377617.9243
cri,1997,11638977064.8706
cri,1998,12530403735.3855
cri,1999,12826011676.2417
cri,2000,13355360117.3828
cri,2001,14214963819.3409
cri,2002,14730495336.6094
cri,2003,15350589999.953
cri,2004,16594443475.2885
cri,2005,17943714670.8266
cri,2006,20510261025.6008
cri,2007,24422951233.0755
cri,2008,28238387095.5112
cri,2009,27682351394.9854
cri,2010,33792622264.1743
cri,2011,38235751808.0379
cri,2012,42249254582.9971
cri,2013,44982509424.2982
cri,2014,45462551392.30489
cri,2015,49186660100.8256
cri,2016,51271879048.105
cri,2017,51947316959.3801
cri,2018,53557920775.5842
cri,2019,54473204541.7024
cub,1970,5230486492.09619
cub,1971,6348726939.12882
cub,1972,7466799045.99676
cub,1973,9165636217.61332
cub,1974,10459465334.5744
cub,1975,11896417224.5933
cub,1976,12581370409.4032
cub,1977,12951412314.3303
cub,1978,16270034530.9031
cub,1979,17831625295.5864
cub,1980,18018469569.2639
cub,1981,18170565855.3664
cub,1982,18886337950.4383
cub,1983,19991783756.0344
cub,1984,21625760730.2414
cub,1985,20377101557.6426
cub,1986,21625508415.5103
cub,1987,22520665130.0576
cub,1988,24550660354.4891
cub,1989,24205413438.7502
cub,1990,25663157539.6898
cub,1991,21988056216.732
cub,1992,20144785524.4793
cub,1993,20475851277.8902
cub,1994,25817157622.0885
cub,1995,27077641526.29729
cub,1996,22183426185.9183
cub,1997,22510786835.1752
cub,1998,22938473700.8784
cub,1999,25166108147.8489
cub,2000,26937223117.2529
cub,2001,28128866480.4339
cub,2002,29893561275.8314
cub,2003,32007350208.9583
cub,2004,33876350443.84669
cub,2005,37976610138.14
cub,2006,46934464981.4873
cub,2007,50781881690.7092
cub,2008,53313970416.3902
cub,2009,54502633350.0834
cub,2010,56099982154.23209
cub,2011,60368535208.0579
cub,2012,64219577199.6866
cub,2013,68075713717.7984
cub,2014,71261522564.96609
cub,2015,77514357570.79539
cub,2016,81090374928.4131
cyp,1976,507955567.5853
cyp,1977,660618537.5193
cyp,1978,863785465.30132
cyp,1979,1148579234.01171
cyp,1980,1910229983.61923
cyp,1981,1830048635.27707
cyp,1982,1890387453.92863
cyp,1983,1866951991.13903
cyp,1984,1970717526.17097
cyp,1985,2096698548.79724
cyp,1986,2629652509.41818
cyp,1987,3157235711.66931
cyp,1988,3646824058.36867
cyp,1989,3902819869.87067
cyp,1990,4785658835.00173
cyp,1991,4941529414.82651
cyp,1992,5913808237.8882
cyp,1993,5642696956.2879
cyp,1994,6350798364.48854
cyp,1995,8098719463.65538
cyp,1996,8140043510.725
cyp,1997,7694896848.55329
cyp,1998,9171577802.38931
cyp,1999,8540683098.10647
cyp,2000,7874509348.80848
cyp,2001,8400129126.10281
cyp,2002,9449433803.52101
cyp,2003,12229002759.6377
cyp,2004,14293770137.0875
cyp,2005,15322426574.2384
cyp,2006,16652572351
cyp,2007,19738126692.0184
cyp,2008,24207003732.0087
cyp,2009,22794561106.2265
cyp,2010,22245866713.6585
cyp,2011,24928247062.2536
cyp,2012,21662856477.4928
cyp,2013,20374444701.578
cyp,2014,19320802276.9156
cyp,2015,17075410875.4833
cyp,2016,17525556621.4074
cyp,2017,19344872323.378
cyp,2018,21524935703.7941
cyp,2019,21437702869.2977
cze,1993,32060599107.5715
cze,1994,37564638850.7108
cze,1995,46935994996.6598
cze,1996,52408289629.9491
cze,1997,47548502584.9191
cze,1998,51039572654.5099
cze,1999,49235436802.1336
cze,2000,47018353698.7763
cze,2001,51229470188.9445
cze,2002,61854930289.9956
cze,2003,75489818335.4881
cze,2004,89366018508.78
cze,2005,103382584924.929
cze,2006,115841387416.186
cze,2007,140819601057.50699
cze,2008,174755138187.979
cze,2009,149574180762.483
cze,2010,149121617109.30701
cze,2011,162149605994.698
