geo,time,ne_con_totl_kd
mkd,1994,5081313284.78553
mkd,1995,5379678020.45069
mkd,1996,5431716377.04161
mkd,1997,5465402316.26998
mkd,1998,5664218906.46979
mkd,1999,5910306285.8212
mkd,2000,6076616314.07971
mkd,2001,5970186327.65609
mkd,2002,6181565494.59682
mkd,2003,6213790651.70521
mkd,2004,6585449429.38416
mkd,2005,6987570499.99708
mkd,2006,7265139340.47334
mkd,2007,7769600552.62523
mkd,2008,8216286829.56747
mkd,2009,7999266497.2686
mkd,2010,8183450546.21195
mkd,2011,7849352527.87597
mkd,2012,7962575417.58502
mkd,2013,8088702473.05082
mkd,2014,8278880260.18719
mkd,2015,8637235289.56319
mkd,2016,8822430047.29988
mkd,2017,8929776723.0942
mkd,2018,9223610923.68644
mkd,2019,9548189475.48056
mkd,2020,9207087010.15821
mli,1967,2135361833.26455
mli,1968,2203510332.24884
mli,1969,2206955420.61941
mli,1970,2320295166.44636
mli,1971,2377640556.42357
mli,1972,2538228879.56813
mli,1973,2501972285.7096
mli,1974,2722656892.58701
mli,1975,2915779035.60507
mli,1976,3222810535.19395
mli,1977,3243675508.249
mli,1978,3444583279.11081
mli,1979,3726945110.38866
mli,1980,3564700383.29254
mli,1981,3745051990.21669
mli,1982,3530046979.85097
mli,1983,3649225012.02372
mli,1984,3693622568.23515
mli,1985,4267678916.53814
mli,1986,4073618498.94015
mli,1987,3787713562.18605
mli,1988,4117368114.32134
mli,1989,4037494941.23704
mli,1990,4011939722.29228
mli,1991,4613025922.85427
mli,1992,4284716498.47977
mli,1993,4509311900.71032
mli,1994,4363282148.77258
mli,1995,4436623024.67298
mli,1996,4797442181.40342
mli,1997,4749104780.92691
mli,1998,5298287032.39692
mli,1999,5624762030.76587
mli,2000,5628737848.03892
mli,2001,6041919697.6156
mli,2002,6010149682.61017
mli,2003,6403586438.83395
mli,2004,6710912550.92587
mli,2005,7109708247.3162
mli,2006,7371236792.25701
mli,2007,7811464653.69856
mli,2008,8435520762.07398
mli,2009,8874585579.16049
mli,2010,9769536098.92582
mli,2011,10142203656.1955
mli,2012,9984900116.14853
mli,2013,10760113206.2346
mli,2014,11648353355.4552
mli,2015,12422179736.9707
mli,2016,13159754436.7443
mli,2017,13637969811.6988
mli,2018,14026109496.773
mli,2019,14563385537.1399
mli,2020,14898007912.9482
mlt,2000,5309783312.99234
mlt,2001,5415338400.08876
mlt,2002,5355560523.688
mlt,2003,5613557084.21169
mlt,2004,5734916454.01087
mlt,2005,5908596471.76301
mlt,2006,6075255630.75557
mlt,2007,6170488849.4397
mlt,2008,6331057805.39221
mlt,2009,6328240874.29269
mlt,2010,6434985132.58626
mlt,2011,6651212248.9737
mlt,2012,6747133584.82192
mlt,2013,6903566182.18129
mlt,2014,7159566847.88639
mlt,2015,7330744369.24442
mlt,2016,7429310065.56441
mlt,2017,7649975990.59814
mlt,2018,8365552094.36981
mlt,2019,8945075840.72403
mlt,2020,8846594698.97828
mmr,2011,31074922113.9238
mmr,2012,32014995639.6545
mmr,2013,34294067496.9408
mmr,2014,38074415557.18471
mmr,2015,42772938656.1271
mmr,2016,46084618420.3192
mmr,2017,47985654826.8498
mmr,2018,50155105529.03449
mmr,2019,50907136969.1583
mmr,2020,51925279708.5415
mne,2006,3485093719.68168
mne,2007,3890109175.61426
mne,2008,4255611388.87659
mne,2009,3774386429.43707
mne,2010,3831051646.92298
mne,2011,3842498879.63351
mne,2012,3746646000.29229
mne,2013,3804083882.39334
mne,2014,3901909120.87431
mne,2015,3986351336.36465
mne,2016,4164967802.57429
mne,2017,4283828392.83743
mne,2018,4494926263.89916
mne,2019,4613849375.11589
mne,2020,4449436961.77801
mng,2010,5150222233.70532
mng,2011,5960591955.76543
mng,2012,6811828583.23458
mng,2013,7868220169.77371
mng,2014,8454625475.26747
mng,2015,8920790613.98079
mng,2016,9276732667.08799
mng,2017,9545301801.31474
mng,2018,10461584823.7512
mng,2019,11196418181.8394
mng,2020,11699269592.6767
moz,1980,3641081320.16397
moz,1981,3655092938.94769
moz,1982,3583494004.60499
moz,1983,3023551076.75595
moz,1984,2791451643.48958
moz,1985,2597858863.18875
moz,1986,2630786960.75418
moz,1987,2899712812.35373
moz,1988,2998936939.86847
moz,1989,3231128102.48781
moz,1990,3105955375.41151
moz,1991,3151358592.37798
moz,1992,2932145262.59277
moz,1993,3150843955.37022
moz,1994,3472196948.78616
moz,1995,3229939098.75723
moz,1996,3477493040.7144
moz,1997,3780709330.024
moz,1998,4049222117.31791
moz,1999,4301890629.30463
moz,2000,4349049078.7249
moz,2001,4496028527.34901
moz,2002,5982081139.06729
moz,2003,6345491195.02862
moz,2004,6673065262.67141
moz,2005,7119815385.54577
moz,2006,7517711296.01671
moz,2007,8085452930.95004
moz,2008,8557504290.21358
moz,2009,9110820498.62069
moz,2010,9580875838.36069
moz,2011,10246175920.1144
moz,2012,11614739463.0114
moz,2013,12775921366.6302
moz,2014,13942736384.6647
moz,2015,14436143205.1523
moz,2016,15972967739.1861
moz,2017,16195065014.7335
moz,2018,16429935515.2114
moz,2019,16965889569.0526
moz,2020,15744204915.3278
mrt,1964,1102012523.92862
mrt,1965,1233323002.34662
mrt,1966,1194917061.63606
mrt,1967,1231321997.82471
mrt,1968,1312745618.61861
mrt,1969,1351731654.34483
mrt,1970,1540821850.16483
mrt,1971,1571343296.31018
mrt,1972,1577345954.36847
mrt,1973,1639950155.13601
mrt,1974,2167621689.26945
mrt,1975,2359961368.6284
mrt,1976,3259282903.9849
mrt,1977,2998209332.14547
mrt,1978,2600828511.04902
mrt,1979,2538922353.26391
mrt,1980,2454640083.8428
mrt,1981,2526116580.1632
mrt,1982,2745803926.44482
mrt,1983,2478522259.50964
mrt,1984,2241290894.92224
mrt,1985,2105207639.32569
mrt,1986,2342609128.19624
mrt,1987,2298500013.46858
mrt,1988,2146108067.09461
mrt,1989,2439623919.41229
mrt,1990,2554238374.30394
mrt,1991,2265120001.63554
mrt,1992,2031597234.77993
mrt,1993,2003757624.82311
mrt,1994,2180242784.04673
mrt,1995,2150120331.19527
mrt,1996,2398370809.30606
mrt,1997,2304769898.01657
mrt,1998,2610927727.04518
mrt,1999,2736514826.3573
mrt,2000,2778870201.16285
mrt,2001,2786347009.92232
mrt,2002,2902113517.96861
mrt,2003,3017264528.83152
mrt,2004,3089968812.62054
mrt,2005,3182101439.77119
mrt,2006,3321417739.03043
mrt,2007,3558656036.67349
mrt,2008,3788083900.7218
mrt,2009,3883092091.66633
mrt,2010,4015427001.099
mrt,2011,4046054801.40326
mrt,2012,4396463249.71256
mrt,2013,4478872587.5637
mrt,2014,4625998304.08819
mrt,2015,4840676128.52356
mrt,2016,5034388116.19902
mrt,2017,5201406499.65981
mrt,2018,5282077117.04787
mrt,2019,5409653633.49511
mrt,2020,5617939449.63476
mus,1976,2075098305.81482
mus,1977,2196080212.86944
mus,1978,2264268473.4175
mus,1979,2271787910.29438
mus,1980,2175735065.10291
mus,1981,2141164688.60869
mus,1982,2209672011.0462
mus,1983,2255710623.33156
mus,1984,2353202627.70191
mus,1985,2445616614.20566
mus,1986,2587578569.63553
mus,1987,3027525465.58983
mus,1988,3267747256.65876
mus,1989,3480946783.36796
mus,1990,3665249210.71742
mus,1991,3856117869.31572
mus,1992,4044936118.70066
mus,1993,4268255448.44044
mus,1994,4498433229.96797
mus,1995,4705281398.11955
mus,1996,4946432433.85556
mus,1997,5100606685.40915
mus,1998,5396925600.46357
mus,1999,5631969620.54643
mus,2000,5903158573.42164
mus,2001,6089855412.84925
mus,2002,6324170051.96365
mus,2003,6595729704.52463
mus,2004,7091419917.95103
mus,2005,7564726930.67106
mus,2006,7990590984.64837
mus,2007,8244695829.91207
mus,2008,8705178301.77038
mus,2009,8928573137.68683
mus,2010,9163435001.8779
mus,2011,9393886369.63801
mus,2012,9651816638.73931
mus,2013,9893404250.97744
mus,2014,10184995259.2076
mus,2015,10480649918.5605
mus,2016,10788719510.2368
mus,2017,11105903586.428
mus,2018,11481731034.7342
mus,2019,11827175972.4827
mus,2020,9965955961.24561
mys,1960,8077104764.96741
mys,1961,8606419128.35369
mys,1962,9037973022.43775
mys,1963,9440462604.82727
mys,1964,10101884996.9085
mys,1965,10702537964.1524
mys,1966,11242096759.198
mys,1967,11349135670.9414
mys,1968,11499485561.6878
mys,1969,12166679880.7421
mys,1970,12777971310.6757
mys,1971,13615389631.904
mys,1972,14623656345.1587
mys,1973,15782348148.3443
mys,1974,17383219727.0126
mys,1975,17539846470.0319
mys,1976,18645098460.3809
mys,1977,20523157782.6382
mys,1978,22445207271.6218
mys,1979,24439699113.0468
mys,1980,28131464223.0091
mys,1981,30056350158.2881
mys,1982,31416600476.97169
mys,1983,32520167959.41669
mys,1984,33739101350.339
mys,1985,33765233240.1098
mys,1986,31208723065.7578
mys,1987,31807772986.0717
mys,1988,35217949151.3601
mys,1989,39136447680.4993
mys,1990,43287018713.2062
mys,1991,47441320675.9698
mys,1992,49676819869.41489
mys,1993,53008597926.0018
mys,1994,57814330738.7018
mys,1995,63874993906.0299
mys,1996,67470582870.3111
mys,1997,70556603277.4292
mys,1998,63518485494.815
mys,1999,67109716604.78809
mys,2000,73969889284.34259
mys,2001,77976896325.69449
mys,2002,82289914018.6916
mys,2003,89055635770.06779
mys,2004,97394136653.4375
mys,2005,105715280629.881
mys,2006,112458819587.761
mys,2007,123644499705.543
mys,2008,133947365612.59801
mys,2009,135902764460.37601
mys,2010,143874277147.612
mys,2011,155926923134.04199
mys,2012,167947250185.63599
mys,2013,179603700934.57901
mys,2014,191140109973.11496
mys,2015,202053657150.173
mys,2016,211983070797.59296
mys,2017,226130329023.172
mys,2018,242244014850.85101
mys,2019,258300089617.20599
mys,2020,250764306746.89496
nam,1980,2320619113.90865
nam,1981,3112123658.85484
nam,1982,3180665734.3583
nam,1983,3073060545.99001
nam,1984,3171936976.99966
nam,1985,2892478591.87271
nam,1986,3077023764.03977
nam,1987,3507776969.54455
nam,1988,3363334916.75224
nam,1989,3420444228.79729
nam,1990,3009429204.8071
nam,1991,3424389771.69517
nam,1992,3401127667.50246
nam,1993,3403022970.21402
nam,1994,3433652240.74088
nam,1995,3534771097.43128
nam,1996,3828190639.57956
nam,1997,4077447395.18239
nam,1998,4220257019.53904
nam,1999,4312867504.01726
nam,2000,4508967403.87676
nam,2001,4841164362.39995
nam,2002,4756468401.40041
nam,2003,5088890823.55863
nam,2004,5224002220.16938
nam,2005,5177188108.89698
nam,2006,5655660515.91768
nam,2007,6089837213.45454
nam,2008,6822273919.21999
nam,2009,7569718744.90564
nam,2010,7286954137.20026
nam,2011,7887484571.37534
nam,2012,8502725382.12531
nam,2013,9199454513.69751
nam,2014,9600937470.40421
nam,2015,10875053190.9113
nam,2016,12139823791.5214
nam,2017,11465328779.1397
nam,2018,11441805882.6726
nam,2019,11521904035.8953
nam,2020,10610081416.5612
ncl,2015,7793247731.15786
ner,1990,3659967813.84059
ner,1991,3749653150.47047
ner,1992,3606717212.29468
ner,1993,3856445060.37347
ner,1994,3854177112.02265
ner,1995,4070008961.25703
ner,1996,3858869063.9918
ner,1997,4015512152.58426
ner,1998,4209221395.14492
ner,1999,4336121403.55138
ner,2000,4264737068.2955
ner,2001,4521008645.29576
ner,2002,4731169975.66185
ner,2003,4898741031.68121
ner,2004,4964844599.99692
ner,2005,5057934798.65165
ner,2006,5273231308.17607
ner,2007,5480408303.82755
ner,2008,5616633720.7129
ner,2009,6013547106.05355
ner,2010,6248985804.06985
ner,2011,6524283832.67787
ner,2012,6970959086.22918
ner,2013,7296865583.68179
ner,2014,7735536787.75302
ner,2015,8118360986.42838
ner,2016,8731793125.88029
ner,2017,9386268011.44159
ner,2018,9973513895.10728
ner,2019,10420176794.2008
ner,2020,10867028430.7635
nga,1981,107633805504.69099
nga,1982,95334119322.85822
nga,1983,74000182780.3925
nga,1984,78344401690.8129
nga,1985,95782455410.1548
nga,1986,87064535123.72249
nga,1987,82357310968.0023
nga,1988,87998967765.4447
nga,1989,81518263936.078
nga,1990,100442271713.27499
nga,1991,106264973983.397
nga,1992,123926948325.985
nga,1993,113976401056.912
nga,1994,103024428287.563
nga,1995,108008026253.455
nga,1996,129165450716.97501
nga,1997,125105268875.22701
nga,1998,124741177704.535
nga,1999,114360578989.739
nga,2000,116379736001.86
nga,2001,183535238678.061
nga,2002,211243796529.35599
nga,2003,233105422826.73999
nga,2004,244600647801.336
nga,2005,275498936636.10797
nga,2006,244764213908.44501
nga,2007,340286692050.07599
nga,2008,293451144208.17401
nga,2009,347131558567.07599
nga,2010,358879803444.27301
nga,2011,351099324682.45001
nga,2012,350250832536.05902
nga,2013,410618024803.66998
nga,2014,410206441091.70203
nga,2015,411397116788.51501
nga,2016,384869122546.79498
nga,2017,379323104492.14899
nga,2018,405998179768.42401
nga,2019,405167213855.37201
nga,2020,435232944224.80493
nic,1960,2387916248.08055
nic,1961,2577913720.69354
nic,1962,2864334061.40474
nic,1963,3092613241.81283
nic,1964,3373441578.79149
nic,1965,3700573797.14414
nic,1966,3798120292.16055
nic,1967,4214437130.78939
nic,1968,4185693186.36987
nic,1969,4263249574.58544
nic,1970,4329073207.30613
nic,1971,4420060856.82318
nic,1972,4520037521.68597
nic,1973,4751008180.52605
nic,1974,5117911565.61189
nic,1975,5441489987.19995
nic,1976,5725819859.22609
nic,1977,6160924785.16187
nic,1978,5967478039.21852
nic,1979,4603525614.79538
nic,1980,5557772307.80618
nic,1981,5067348354.29211
nic,1982,4777740048.83621
nic,1983,5116239190.66385
nic,1984,5293040579.70244
nic,1985,5210806767.80406
nic,1986,5080858008.16929
nic,1987,5136359951.75751
nic,1988,5162030907.20999
nic,1989,4621565798.6518
nic,1990,4548286102.73932
nic,1991,4940867287.96332
nic,1992,5070708235.33914
nic,1993,4917847808.47934
nic,1994,4983555657.85929
nic,1995,5196804703.65749
nic,1996,5393068163.65115
nic,1997,5631303740.36558
nic,1998,5921538645.31807
nic,1999,6187493399.97002
nic,2000,6509980339.81363
nic,2001,6778078730.85982
nic,2002,7023415429.69583
nic,2003,7171219584.08149
nic,2004,7325310405.00267
nic,2005,7587492231.59041
nic,2006,7793818404.90701
nic,2007,8097876931.59226
nic,2008,8413486284.98958
nic,2009,8557463942.65351
nic,2010,8805331094.68653
nic,2011,9049393268.50853
nic,2012,9418204370.82084
nic,2013,9801352087.464
nic,2014,10242933398.0623
nic,2015,10785822253.5294
nic,2016,11445782135.0252
nic,2017,11732922097.8793
nic,2018,11243642667.5641
nic,2019,11123242285.6007
nic,2020,11107003182.1643
nld,1969,196897701132.58301
nld,1970,210246544962.51096
nld,1971,218393641533.21301
nld,1972,224371589365.14999
nld,1973,233600252415.78799
nld,1974,240981678578.72101
nld,1975,249185937253.548
nld,1976,262325687609.77097
nld,1977,273124802914.85297
nld,1978,284639949020.97803
nld,1979,291216593337.23499
nld,1980,298403299987.86401
nld,1981,295895570076.37
nld,1982,294702296729.09302
nld,1983,300114300897.242
nld,1984,300727988010.22699
nld,1985,307297517020.31598
nld,1986,313582428236.138
nld,1987,321932527942.38599
nld,1988,326568616460.73401
nld,1989,335119174079.95697
nld,1990,346731995043.89502
nld,1991,355988024229.97998
nld,1992,360601013799.45801
nld,1993,365114715279.37903
nld,1994,372353622292.48602
nld,1995,382085189813.00598
nld,1996,393527598473.04694
nld,1997,408795658617.55695
nld,1998,429797058944.08398
nld,1999,450630376943.78601
nld,2000,466669434267.45099
nld,2001,479534645644.50494
nld,2002,489669761865.06403
nld,2003,493398012541.40302
nld,2004,495234792270.11401
nld,2005,500213648153.32599
nld,2006,512731314603.008
nld,2007,524455445228.672
nld,2008,533190300705.61798
nld,2009,535032404986.69098
nld,2010,537178621203.51898
nld,2011,536598367042.46698
nld,2012,530443701544.87598
nld,2013,527226599019.19696
nld,2014,529550456016.40399
nld,2015,536083343363.28094
nld,2016,542525175206.25
nld,2017,551758037763.17896
nld,2018,562837796587.35498
nld,2019,571620541969.19897
nld,2020,549507556181.966
nld_curacao,2015,2570949720.67039
nor,1970,66789914229.6166
nor,1971,70697323550.68719
nor,1972,72937356618.7868
nor,1973,75801632737.41859
nor,1974,78175839619.71689
nor,1975,82764658468.5336
nor,1976,87732437738.9687
nor,1977,92731962385.03667
nor,1978,92883372946.161
nor,1979,97017464090.1106
nor,1980,99649106127.93219
nor,1981,100825917123.075
nor,1982,102344486927.767
nor,1983,104675663945.438
nor,1984,107512162860.39101
nor,1985,115421845613.31
nor,1986,120352299266.302
nor,1987,121193179704.45399
nor,1988,119019613516.586
nor,1989,119554200682.03
nor,1990,121695029451.276
nor,1991,125569205332.231
nor,1992,129929358272.192
nor,1993,133417505425.235
nor,1994,137147711067.48
nor,1995,140737294616.10001
nor,1996,148156784127.31201
nor,1997,152688064482.79401
nor,1998,157333801798.078
nor,1999,162928056215.76901
nor,2000,168697282215.56299
nor,2001,173183796631.18701
nor,2002,178881099514.31201
nor,2003,183436436912.26599
nor,2004,190907884675.00296
nor,2005,197817216079.36301
nor,2006,205904226516.48199
nor,2007,214688395163.79001
nor,2008,218888457166.47696
nor,2009,221950521855.94696
nor,2010,229193799731.32199
nor,2011,233631952051.255
nor,2012,240222217629.43097
nor,2013,245454500361.68201
nor,2014,251061899348.97198
nor,2015,257593014363.95599
nor,2016,261569370672.729
nor,2017,267103978505.73495
nor,2018,270306045261.96097
nor,2019,273428500568.358
nor,2020,263607522992.66296
npl,2001,13874679531.6016
npl,2002,14421520492.6982
npl,2003,14978431480.4566
npl,2004,15241970868.9856
npl,2005,15900322365.6596
npl,2006,16681680803.839
npl,2007,17277027976.9579
npl,2008,17532873437.554
npl,2009,18602290071.232
npl,2010,19661219282.0836
npl,2011,20033368422.0188
npl,2012,20553146964.9875
npl,2013,20986788183.86069
npl,2014,21770422007.8305
npl,2015,22503219014.0958
npl,2016,23094829569.423
npl,2017,23663904260.372
npl,2018,25030080012.5663
npl,2019,27105117748.34909
npl,2020,28085416287.23109
nzl,1970,45749242490.28049
nzl,1971,46140713052.8775
nzl,1972,49302148921.7037
nzl,1973,53011742185.18449
nzl,1974,55597759375.1635
nzl,1975,55845140256.978
nzl,1976,54324259488.4848
nzl,1977,53451621541.5192
nzl,1978,54770877456.0226
nzl,1979,54399923290.155
nzl,1980,54421657978.6956
nzl,1981,55506077860.4927
nzl,1982,55001222475.9846
nzl,1983,56646862044.3174
nzl,1984,58544805871.7899
nzl,1985,59380130755.4176
nzl,1986,61304938370.6132
nzl,1987,62761058595.8611
nzl,1988,64108053487.6828
nzl,1989,65472375041.4059
nzl,1990,65854325214.8747
nzl,1991,64534451437.4379
nzl,1992,64884760194.56409
nzl,1993,66981340678.8821
nzl,1994,70078373751.2858
nzl,1995,72893652260.3253
nzl,1996,75872409212.15501
nzl,1997,77989330357.9212
nzl,1998,80033929461.8107
nzl,1999,82202831988.0054
nzl,2000,83328340452.2394
nzl,2001,85851318886.3125
nzl,2002,89424470440.55859
nzl,2003,94644451263.09741
nzl,2004,99587951672.7977
nzl,2005,104795125438.03101
nzl,2006,108115903694.276
nzl,2007,112482336163.46201
nzl,2008,112936607681.44501
nzl,2009,114093757562.022
nzl,2010,116524826443.976
nzl,2011,119798897470.319
nzl,2012,121820895761.78101
nzl,2013,126014057427.77901
nzl,2014,130191398036.925
nzl,2015,135068603009.118
nzl,2016,142456732509.284
nzl,2017,149008641015.35901
nzl,2018,155324749734.13101
nzl,2019,160887506407.01599
nzl,2020,163978512177.68799
omn,1998,16883716223.4334
omn,1999,16695795735.4499
omn,2000,17159858453.602
omn,2001,18131699667.7149
omn,2002,18612569932.41389
omn,2003,20104443368.6795
omn,2004,21854325136.0285
omn,2005,23269568726.4306
omn,2006,24516487318.7645
omn,2007,27880533243.6945
omn,2008,29193758093.355
omn,2009,32302357435.5512
omn,2010,34190802501.5904
omn,2011,37320841002.626
omn,2012,42604628360.663
omn,2013,45336307543.29649
omn,2014,47670219038.9748
omn,2015,47778933680.104
omn,2016,47137133598.7081
omn,2017,49937878553.3531
omn,2018,50725995751.7512
omn,2019,50014618300.0326
omn,2020,49507624373.63689
pak,1986,74551578946.44
pak,1987,78240444039.62099
pak,1988,85480059939.20151
pak,1989,88712047635.1469
pak,1990,91511853738.1631
pak,1991,90423395677.08728
pak,1992,99060170411.68808
pak,1993,103344486309.51199
pak,1994,104702543104.01401
pak,1995,111861896567.173
pak,1996,119780426413.36301
pak,1997,122742128990.185
pak,1998,125451153889.01199
pak,1999,132459358074.938
pak,2000,134064375862.539
pak,2001,137444862337.27701
pak,2002,141593016188.46301
pak,2003,146766293431.996
pak,2004,155340443483.884
pak,2005,171034124639.00699
pak,2006,181917033257.22601
pak,2007,188609104923.79001
pak,2008,194366195482.03601
pak,2009,196208531828.58301
pak,2010,199877569133.87399
pak,2011,207963905141.18399
pak,2012,218978583378.164
pak,2013,225677747427.57001
pak,2014,237145054448.276
pak,2015,245499436834.95999
pak,2016,264397238348.67001
pak,2017,285789903800.27502
pak,2018,304396944169.99402
pak,2019,312847745591.729
pak,2020,304087378573.84003
pan,1960,2341292864.36526
pan,1961,2509070700.094
pan,1962,2664186137.33018
pan,1963,2949725033.11279
pan,1964,3139662217.01812
pan,1965,3403041915.43879
pan,1966,3486614197.93351
pan,1967,3777218203.9278
pan,1968,3896245503.83094
pan,1969,4321704807.84404
pan,1970,4585084506.26471
pan,1971,4953746407.68271
pan,1972,5128563517.46622
pan,1973,5259973756.30489
pan,1974,5739828890.33572
pan,1975,5751721229.19625
pan,1976,5805236603.25401
pan,1977,6169141659.61659
pan,1978,6769703867.18575
pan,1979,7139555092.97861
pan,1980,7492162472.66808
pan,1981,8735153941.11654
pan,1982,8394469364.84805
pan,1983,8794012678.42573
pan,1984,9910008554.63715
pan,1985,10686769485.0507
pan,1986,11151840258.3833
pan,1987,11140532477.1282
pan,1988,9886233076.61008
pan,1989,11498323808.9781
pan,1990,10368700471.2923
pan,1991,12017324229.5581
pan,1992,12542413313.9054
pan,1993,13038508207.437
pan,1994,12753493023.1432
pan,1995,12337712619.561
pan,1996,12540318831.2324
pan,1997,13392169107.1498
pan,1998,15550750080.5023
pan,1999,15646022857.3932
pan,2000,15672923453.1539
pan,2001,16288833466.1735
pan,2002,17477183286.9172
pan,2003,18756397085.8075
pan,2004,19495974924.3648
pan,2005,21068161551.1048
pan,2006,22029295210.6736
pan,2007,22337351479.6067
pan,2008,23597473206.4635
pan,2009,24361120583.0819
pan,2010,26034576438.2362
pan,2011,27456244646.1598
pan,2012,28333507130.3417
pan,2013,30298397571.3034
pan,2014,32273051810.5714
pan,2015,33434500000
pan,2016,35965986615.3996
pan,2017,37061455198.09209
pan,2018,38544812858.9506
pan,2019,39929644918.719
per,1960,21811997809.6856
per,1961,23092739148.087
per,1962,25673517362.94469
per,1963,27877630595.3536
per,1964,29871502861.0381
per,1965,31948587134.5848
per,1966,34658806250.5616
per,1967,36902716530.209
per,1968,36804228888.0532
per,1969,38194713599.1424
per,1970,39225014933.2048
per,1971,41147734902.3114
per,1972,42349284136.612
per,1973,45424108523.7533
per,1974,49407029170.6085
per,1975,51665009113.421
per,1976,52459744087.0618
per,1977,52788572214.7492
per,1978,48070009179.5467
per,1979,47113674074.6952
per,1980,51779174380.2465
per,1981,54741441462.0668
per,1982,54542054235.4984
per,1983,51224025670.7887
per,1984,51742191265.641
per,1985,52885451895.4005
per,1986,60163487655.525
per,1987,66400368341.4312
per,1988,60071833849.76369
per,1989,50011622696.3322
per,1990,49036394043.8018
per,1991,50744451152.04649
per,1992,50606166462.6523
per,1993,52758422936.5383
per,1994,57693256794.1074
per,1995,63105655218.53809
per,1996,64768689404.6543
per,1997,67460818953.7045
per,1998,66546290847.9722
per,1999,66065108367.7254
per,2000,67789647081.392
per,2001,68285703205.5563
per,2002,71117725405.50529
per,2003,73046073239.87801
per,2004,75601526061.03859
per,2005,78965783519.00499
per,2006,84036892114.0876
per,2007,90745307511.2132
per,2008,98274989246.80521
per,2009,102561814618.02699
per,2010,111074764813.672
per,2011,119103718596.438
per,2012,128107097050.981
per,2013,135795564985.151
per,2014,142000286440.965
per,2015,148585290792.61401
per,2016,154484097572.181
per,2017,158720674146.38501
per,2018,164512149495.521
per,2019,169944647438.759
per,2020,159646055992.27301
phl,1960,26559811426.7952
phl,1961,27884421253.6036
phl,1962,29400969465.8657
phl,1963,31206808292.8564
phl,1964,32456874192.7126
phl,1965,34026688795.0236
phl,1966,35613034592.625
phl,1967,37586936119.6135
phl,1968,39406396991.931
phl,1969,41038049464.0086
phl,1970,42384239284.80849
phl,1971,44057524914.4474
phl,1972,45931017055.91209
phl,1973,48868603756.3372
phl,1974,51791649465.644
phl,1975,54458008382.701
phl,1976,56985539078.1059
phl,1977,59692918902.0386
phl,1978,62651781372.459
phl,1979,65607582576.6496
phl,1980,68508128010.3227
phl,1981,69893655045.41319
phl,1982,72837709866.47369
phl,1983,72805735468.48779
phl,1984,72168387275.3878
phl,1985,71789231283.6281
phl,1986,73687132624.8591
phl,1987,76329850289.35471
phl,1988,80930601490.7704
phl,1989,84866297359.0984
phl,1990,89481683003.87939
phl,1991,91084372136.40269
phl,1992,93449068027.0912
phl,1993,96245523984.31488
phl,1994,99403532939.6144
phl,1995,102641262705.914
phl,1996,106482442563.13
phl,1997,111036715766.58
phl,1998,115951556404.048
phl,1999,119284402322.679
phl,2000,124447423188.005
phl,2001,128475355859.744
phl,2002,133586384851.34
phl,2003,140587807706.40601
phl,2004,148262874809.93701
phl,2005,154604775858.45599
phl,2006,162457812930.64001
phl,2007,170718631450.229
phl,2008,176598161462.73599
phl,2009,182853600414.78601
phl,2010,189553635968.35599
phl,2011,199193199780.95001
phl,2012,214884886773.82001
phl,2013,227138082473.89496
phl,2014,239629644799.98495
phl,2015,255528673318.21301
phl,2016,274539029397.19
phl,2017,291095671325.43799
phl,2018,310854158958.78497
phl,2019,330523859940.13397
phl,2020,313207009831.39398
pol,1995,180419684308.26401
pol,1996,193565724897.20096
pol,1997,205731529380.55496
pol,1998,214547287438.65201
pol,1999,225345005968.96201
pol,2000,234387053985.94
pol,2001,240068444090.728
pol,2002,248386788698.76697
pol,2003,252965114736.703
pol,2004,263617721183.18097
pol,2005,269359066189.14999
pol,2006,282582835919.88293
pol,2007,296929035681.125
pol,2008,315125878763.76202
pol,2009,325903435468.89502
pol,2010,334986602997.74493
pol,2011,340798514391.82898
pol,2012,341771853030.90601
pol,2013,344390502719.19397
pol,2014,354167926780.73999
pol,2015,366236370871.46802
pol,2016,378972277490.38293
pol,2017,395004111951.18701
pol,2018,411890701684.57397
pol,2019,430336118848.65399
pol,2020,425759119246.58398
pri,1964,12451121140.3825
pri,1965,13466536268.4951
pri,1966,14667036492.2411
pri,1967,14984872277.1563
pri,1968,16056451158.4266
pri,1969,17509688271.3822
pri,1970,20092582692.1689
pri,1971,20793353157.7048
pri,1972,23590690999.6391
pri,1973,25235395452.9051
pri,1974,24696734002.16529
pri,1975,24793105896.7882
pri,1976,45364356939.73289
pri,1977,28045497784.1934
pri,1978,29545963507.7589
pri,1979,30863897033.5619
pri,1980,31122377942.9809
pri,1981,30831347585.7091
pri,1982,30532020310.3573
pri,1983,31495101032.1184
pri,1984,33120020526.8856
pri,1985,34693882064.2367
pri,1986,36205197603.7532
pri,1987,38311338347.1671
pri,1988,40074752551.4255
pri,1989,41097826373.1505
pri,1990,42057077748.1054
pri,1991,41621170436.6655
pri,1992,42864431699.7474
pri,1993,44662310025.2616
pri,1994,46483164431.6131
pri,1995,42649350054.1321
pri,1996,51950195221.9415
pri,1997,54897515813.7856
pri,1998,57055352739.0834
pri,1999,60026287636.2324
pri,2000,61022556030.3139
pri,2001,61803742778.7802
pri,2002,63708204590.4006
pri,2003,65936246207.1454
pri,2004,70605496412.84731
pri,2005,72689299299.89169
