geo,time,ag_lnd_agri_k2
vir,1985,120
vir,1986,120
vir,1987,120
vir,1988,110
vir,1989,110
vir,1990,100
vir,1991,100
vir,1992,100
vir,1993,100
vir,1994,90
vir,1995,80
vir,1996,80
vir,1997,80
vir,1998,80
vir,1999,70
vir,2000,70
vir,2001,70
vir,2002,60
vir,2003,60
vir,2004,60
vir,2005,60
vir,2006,40
vir,2007,40
vir,2008,40
vir,2009,40
vir,2010,40
vir,2011,40
vir,2012,40
vir,2013,40
vir,2014,40
vir,2015,40
vir,2016,40
vir,2017,40
vir,2018,40
vnm,1961,62920
vnm,1962,62970
vnm,1963,63020
vnm,1964,63070
vnm,1965,63120
vnm,1966,63170
vnm,1967,63420
vnm,1968,63670
vnm,1969,63820
vnm,1970,64170
vnm,1971,64220
vnm,1972,64470
vnm,1973,64820
vnm,1974,65070
vnm,1975,65120
vnm,1976,67220
vnm,1977,68120
vnm,1978,68360
vnm,1979,68500
vnm,1980,68580
vnm,1981,68760
vnm,1982,68840
vnm,1983,69020
vnm,1984,69100
vnm,1985,67500
vnm,1986,67250
vnm,1987,67100
vnm,1988,67100
vnm,1989,67150
vnm,1990,67260
vnm,1991,67510
vnm,1992,70250
vnm,1993,70870
vnm,1994,71400
vnm,1995,70790
vnm,1996,76820
vnm,1997,78440
vnm,1998,80550
vnm,1999,84130
vnm,2000,87800
vnm,2001,94830
vnm,2002,94550
vnm,2003,95370
vnm,2004,97956
vnm,2005,100541
vnm,2006,100780
vnm,2007,100626
vnm,2008,102408
vnm,2009,102920
vnm,2010,107601
vnm,2011,107686
vnm,2012,107933
vnm,2013,108528
vnm,2014,108737
vnm,2015,121478
vnm,2016,121722
vnm,2017,121688
vnm,2018,121688
vut,1961,1050
vut,1962,1050
vut,1963,1050
vut,1964,1050
vut,1965,1130
vut,1966,1130
vut,1967,1130
vut,1968,1130
vut,1969,1130
vut,1970,1200
vut,1971,1200
vut,1972,1200
vut,1973,1200
vut,1974,1200
vut,1975,1260
vut,1976,1260
vut,1977,1270
vut,1978,1270
vut,1979,1280
vut,1980,1280
vut,1981,1310
vut,1982,1320
vut,1983,1350
vut,1984,1350
vut,1985,1370
vut,1986,1410
vut,1987,1430
vut,1988,1470
vut,1989,1490
vut,1990,1520
vut,1991,1540
vut,1992,1570
vut,1993,1590
vut,1994,1600
vut,1995,1650
vut,1996,1670
vut,1997,1680
vut,1998,1720
vut,1999,1730
vut,2000,1750
vut,2001,1770
vut,2002,1780
vut,2003,1800
vut,2004,1810
vut,2005,1830
vut,2006,1850
vut,2007,1870
vut,2008,1870
vut,2009,1870
vut,2010,1870
vut,2011,1870
vut,2012,1870
vut,2013,1870
vut,2014,1870
vut,2015,1870
vut,2016,1870
vut,2017,1870
vut,2018,1870
wsm,1961,560
wsm,1962,570
wsm,1963,570
wsm,1964,570
wsm,1965,620
wsm,1966,620
wsm,1967,620
wsm,1968,630
wsm,1969,630
wsm,1970,635
wsm,1971,640
wsm,1972,640
wsm,1973,640
wsm,1974,640
wsm,1975,650
wsm,1976,690
wsm,1977,710
wsm,1978,710
wsm,1979,735
wsm,1980,740
wsm,1981,770
wsm,1982,770
wsm,1983,776
wsm,1984,780
wsm,1985,780
wsm,1986,784
wsm,1987,767
wsm,1988,770
wsm,1989,542
wsm,1990,540
wsm,1991,540
wsm,1992,520
wsm,1993,520
wsm,1994,510
wsm,1995,510
wsm,1996,510
wsm,1997,510
wsm,1998,510
wsm,1999,508
wsm,2000,480
wsm,2001,480
wsm,2002,470
wsm,2003,450
wsm,2004,430
wsm,2005,420
wsm,2006,402
wsm,2007,385
wsm,2008,370
wsm,2009,349
wsm,2010,415
wsm,2011,480
wsm,2012,545
wsm,2013,610
wsm,2014,675
wsm,2015,756.2
wsm,2016,757
wsm,2017,757
wsm,2018,757
yem,1961,233370
yem,1962,233480
yem,1963,233600
yem,1964,233700
yem,1965,233800
yem,1966,233910
yem,1967,233980
yem,1968,234030
yem,1969,234130
yem,1970,234180
yem,1971,234260
yem,1972,234370
yem,1973,234420
yem,1974,234470
yem,1975,234600
yem,1976,234600
yem,1977,234600
yem,1978,234620
yem,1979,234630
yem,1980,234630
yem,1981,234650
yem,1982,234650
yem,1983,234650
yem,1984,234650
yem,1985,234700
yem,1986,234700
yem,1987,234790
yem,1988,234790
yem,1989,234810
yem,1990,236260
yem,1991,236310
yem,1992,234810
yem,1993,237250
yem,1994,237300
yem,1995,237360
yem,1996,237550
yem,1997,237200
yem,1998,236800
yem,1999,236680
yem,2000,236690
yem,2001,235950
yem,2002,236560
yem,2003,234950
yem,2004,235570
yem,2005,235230
yem,2006,236270
yem,2007,236270
yem,2008,235170
yem,2009,234520
yem,2010,235790
yem,2011,234520
yem,2012,235010
yem,2013,234990
yem,2014,234516
yem,2015,234326
yem,2016,233858
yem,2017,233877
yem,2018,233877
zaf,1961,1013350
zaf,1962,1001350
zaf,1963,989950
zaf,1964,977500
zaf,1965,966100
zaf,1966,964450
zaf,1967,961800
zaf,1968,959900
zaf,1969,957900
zaf,1970,955900
zaf,1971,953900
zaf,1972,951950
zaf,1973,949900
zaf,1974,948050
zaf,1975,945850
zaf,1976,943820
zaf,1977,943200
zaf,1978,942800
zaf,1979,942100
zaf,1980,941600
zaf,1981,941000
zaf,1982,940330
zaf,1983,940330
zaf,1984,940330
zaf,1985,940330
zaf,1986,944000
zaf,1987,946500
zaf,1988,949000
zaf,1989,953000
zaf,1990,956000
zaf,1991,960050
zaf,1992,964730
zaf,1993,969360
zaf,1994,972650
zaf,1995,975200
zaf,1996,978900
zaf,1997,979450
zaf,1998,979880
zaf,1999,980580
zaf,2000,981250
zaf,2001,980130
zaf,2002,980280
zaf,2003,979280
zaf,2004,976080
zaf,2005,974830
zaf,2006,968880
zaf,2007,968900
zaf,2008,971080
zaf,2009,969880
zaf,2010,968910
zaf,2011,963740
zaf,2012,963410
zaf,2013,963410
zaf,2014,963410
zaf,2015,963410
zaf,2016,963410
zaf,2017,963410
zaf,2018,963410
zmb,1961,193070
zmb,1962,193600
zmb,1963,194040
zmb,1964,194590
zmb,1965,195130
zmb,1966,196070
zmb,1967,196610
zmb,1968,197350
zmb,1969,198040
zmb,1970,198740
zmb,1971,200530
zmb,1972,202510
zmb,1973,201440
zmb,1974,202020
zmb,1975,202370
zmb,1976,204100
zmb,1977,202740
zmb,1978,201550
zmb,1979,197800
zmb,1980,198460
zmb,1981,198360
zmb,1982,198080
zmb,1983,199610
zmb,1984,199820
zmb,1985,201250
zmb,1986,202250
zmb,1987,203660
zmb,1988,205290
zmb,1989,208970
zmb,1990,208110
zmb,1991,208260
zmb,1992,210650
zmb,1993,212020
zmb,1994,214730
zmb,1995,214580
zmb,1996,218650
zmb,1997,219710
zmb,1998,220250
zmb,1999,224050
zmb,2000,224980
zmb,2001,225550
zmb,2002,226160
zmb,2003,229090
zmb,2004,228970
zmb,2005,227620
zmb,2006,230480
zmb,2007,229840
zmb,2008,230870
zmb,2009,235860
zmb,2010,234360
zmb,2011,236360
zmb,2012,238360
zmb,2013,237360
zmb,2014,238360
zmb,2015,238360
zmb,2016,238360
zmb,2017,238360
zmb,2018,238360
zwe,1961,109850
zwe,1962,110700
zwe,1963,111550
zwe,1964,112400
zwe,1965,113050
zwe,1966,114100
zwe,1967,114950
zwe,1968,115800
zwe,1969,116650
zwe,1970,117500
zwe,1971,118350
zwe,1972,119000
zwe,1973,119350
zwe,1974,120200
zwe,1975,120550
zwe,1976,120900
zwe,1977,121150
zwe,1978,121650
zwe,1979,122150
zwe,1980,122750
zwe,1981,123500
zwe,1982,124350
zwe,1983,125100
zwe,1984,125650
zwe,1985,126400
zwe,1986,127150
zwe,1987,127900
zwe,1988,128800
zwe,1989,129550
zwe,1990,130100
zwe,1991,131800
zwe,1992,133500
zwe,1993,135200
zwe,1994,137200
zwe,1995,138600
zwe,1996,142350
zwe,1997,144190
zwe,1998,145200
zwe,1999,148400
zwe,2000,150600
zwe,2001,152400
zwe,2002,154700
zwe,2003,156500
zwe,2004,160000
zwe,2005,161000
zwe,2006,163000
zwe,2007,162000
zwe,2008,164500
zwe,2009,163000
zwe,2010,162000
zwe,2011,164000
zwe,2012,162000
zwe,2013,162000
zwe,2014,162000
zwe,2015,162000
zwe,2016,162000
zwe,2017,162000
zwe,2018,162000
