geo,time,ne_imp_gnfs_cd
gha,2008,12757654091.0387
gha,2009,11019098007.1174
gha,2010,14778901678.3217
gha,2011,19416444364.0668
gha,2012,21794702942.627
gha,2013,22188180882.20449
gha,2014,19505246564.9382
gha,2015,21091449792.7098
gha,2016,20603497621.36169
gha,2017,22151920744.742
gha,2018,23220689725.86309
gha,2019,26908043834.0936
gha,2020,24550196329.3243
gin,1986,560097159.26556
gin,1987,626828734.893
gin,1988,740909376.09481
gin,1989,724403512.03372
gin,1990,891808983.39768
gin,1991,922173141.73582
gin,1992,856408290.7641
gin,1993,920896413.60043
gin,1994,874952736.55579
gin,1995,905896319.33864
gin,1996,941903143.63328
gin,1997,864726230.7871
gin,1998,966133190.62463
gin,1999,901094040.05892
gin,2000,867392065.25912
gin,2001,849347074.01465
gin,2002,854685071.91712
gin,2003,867999978.13526
gin,2004,938538702.18754
gin,2005,1031237407.23715
gin,2006,1922724849.13814
gin,2007,2988313292.80529
gin,2008,2962825502.58155
gin,2009,3177066500.78466
gin,2010,2961065637.41525
gin,2011,3620035688.59762
gin,2012,4089175142.90716
gin,2013,4519671005.05146
gin,2014,4396562740.71092
gin,2015,4480281624.51364
gin,2016,7088908452.6568
gin,2017,5842867638.94029
gin,2018,5783505585.65646
gin,2019,5714447916.85393
gin,2020,5815658236.25313
gmb,1966,19266562.1325
gmb,1967,22035471.04016
gmb,1968,20989199.8272
gmb,1969,23077473.23957
gmb,1970,21394038.30461
gmb,1971,20720626.88601
gmb,1972,24111727.3772
gmb,1973,31865484.02256
gmb,1974,41878368.11035
gmb,1975,50236393.80531
gmb,1976,52005301.70284
gmb,1977,65618403.83777
gmb,1978,102909574.72311
gmb,1979,131010643.93137
gmb,1980,153323649.04125
gmb,1981,146040649.18099
gmb,1982,128849137.36624
gmb,1983,133366216.93322
gmb,1984,114896375.65916
gmb,1985,121703202.44485
gmb,1986,104144404.33213
gmb,1987,130802612.23567
gmb,1988,155879196.23159
gmb,1989,185466005.59101
gmb,1990,226976773.70225
gmb,1991,239290744.4092
gmb,1992,263205829.78293
gmb,1993,275121697.53357
gmb,1994,214067398.60987
gmb,1995,279037959.82943
gmb,1996,247309659.90283
gmb,1997,204004039.13649
gmb,1998,240030742.92265
gmb,1999,228252406.73623
gmb,2000,239267915.79342
gmb,2001,172597799.47983
gmb,2002,187843250.76063
gmb,2003,183930243.0732
gmb,2004,282216842.43476
gmb,2005,309496979.91979
gmb,2006,309274309.92279
gmb,2007,336061817.0415
gmb,2008,384410879.40016
gmb,2009,377490204.32061
gmb,2010,406575753.24861
gmb,2011,363423450.94445
gmb,2012,394206458.8133
gmb,2013,364299149.55392
gmb,2014,447782280.20991
gmb,2015,459500319.95332
gmb,2016,447005385.9012
gmb,2017,549737511.50531
gmb,2018,691368339.29365
gmb,2019,624379525.59301
gmb,2020,689122883.3223
gnb,1970,23768618.65969
gnb,1971,26948628.5695
gnb,1972,31248657.14063
gnb,1973,36398983.05085
gnb,1974,38767763.15789
gnb,1975,28278217.82076
gnb,1976,31395546.98237
gnb,1977,37483116.72316
gnb,1978,44225216.13833
gnb,1979,49224572.007
gnb,1980,46299659.04393
gnb,1981,55268030.30303
gnb,1982,68336755.64962
gnb,1983,52759846.67668
gnb,1984,71013939.10334
gnb,1985,83018771.8763
gnb,1986,41457271.63123
gnb,1987,67719955.57632
gnb,1988,84150250.5167
gnb,1989,98449728.33663
gnb,1990,90350137.80494
gnb,1991,97180013.609
gnb,1992,113409934.41799
gnb,1993,77499976.7901
gnb,1994,80839755.45098
gnb,1995,89252264.15997
gnb,1996,86090212.07902
gnb,1997,107106556.21144
gnb,1998,74000256.63113
gnb,1999,96100140.47446
gnb,2000,122897531.42741
gnb,2001,105312769.27822
gnb,2002,97563200.46959
gnb,2003,117415701.46719
gnb,2004,140385976.35672
gnb,2005,147747290.51258
gnb,2006,163496080.59023
gnb,2007,236606716.15893
gnb,2008,284680399.10314
gnb,2009,292391611.27926
gnb,2010,299363909.40639
gnb,2011,340360883.83074
gnb,2012,254220739.22112
gnb,2013,270133241.65478
gnb,2014,331091752.97256
gnb,2015,337933433.99665
gnb,2016,369077005.00974
gnb,2017,446544679.49823
gnb,2018,462553700.67144
gnb,2019,505091906.44996
gnb,2020,418772054.74073
gnq,2005,3583355427.56045
gnq,2006,3652042752.38717
gnq,2007,5942729602.80161
gnq,2008,7794030128.71889
gnq,2009,7193785588.44253
gnq,2010,9610804657.75036
gnq,2011,8389599001.94662
gnq,2012,10023358079.3319
gnq,2013,8612715609.74697
gnq,2014,8361396885.07038
gnq,2015,5566862109.17441
gnq,2016,4629853194.53701
gnq,2017,5315346807.19798
gnq,2018,5766764647.73437
gnq,2019,4760871424.58464
gnq,2020,4655175732.21199
grc,1960,631632347.2541
grc,1961,700605823.57294
grc,1962,769366899.06722
grc,1963,900360280.32535
grc,1964,1115046401.46126
grc,1965,1308623060.96874
grc,1966,1342050634.58856
grc,1967,1412506373.34621
grc,1968,1579116078.96712
grc,1969,1811909654.35539
grc,1970,2000806818.18182
grc,1971,2212454545.45455
grc,1972,2733386363.63636
grc,1973,4490322209.43613
grc,1974,5389988636.36364
grc,1975,6042157279.4899
grc,1976,6489141791.04478
grc,1977,7481739130.43478
grc,1978,8625547309.83302
grc,1979,11091655933.7626
grc,1980,14356163069.5444
grc,1981,13479680196.802
grc,1982,13459198979.5918
grc,1983,12208637770.8978
grc,1984,11571638452.237
grc,1985,11598554157.4143
grc,1986,14070949367.0886
grc,1987,15884209864.1168
grc,1988,17767852510.209
grc,1989,19664089383.1305
grc,1990,24815116079.1058
grc,1991,25647743503.4586
grc,1992,27828550232.3918
grc,1993,25002288941.736
grc,1994,25323011235.9551
grc,1995,31047568760.1118
grc,1996,33853424405.436
grc,1997,33000637713.7152
grc,1998,37510447365.3868
grc,1999,40098158121.8931
grc,2000,45265314484.3264
grc,2001,45460819435.27209
grc,2002,46734251399.4369
grc,2003,59993581082.0622
grc,2004,70338051175.0481
grc,2005,73342950866.27859
grc,2006,86649290414.9752
grc,2007,111629079024.746
grc,2008,128013758850.536
grc,2009,95289823664.46831
grc,2010,87352312996.75021
grc,2011,88702785566.16748
grc,2012,80641031646.2309
grc,2013,78049457029.63078
grc,2014,80151665961.04401
grc,2015,64870128721.4433
grc,2016,63220752472.53049
grc,2017,73032851011.50369
grc,2018,87273446428.5278
grc,2019,85870633404.97238
grc,2020,74776698634.3317
grl,2003,771604657.16411
grl,2004,890571013.67028
grl,2005,1084860511.26415
grl,2006,1044612228.42537
grl,2007,1322097103.07328
grl,2008,1759224024.63663
grl,2009,1392135648.86493
grl,2010,1912821607.01268
grl,2011,2484474826.30804
grl,2012,1656262408.28658
grl,2013,1562932891.76148
grl,2014,1381683741.64811
grl,2015,1137635815.03887
grl,2016,1220182123.38637
grl,2017,1240879007.70873
grl,2018,1383238843.31549
grl,2019,1523825231.65502
gtm,1960,151700000
gtm,1961,145300000
gtm,1962,153500000
gtm,1963,201200000
gtm,1964,235000000
gtm,1965,261100000
gtm,1966,266100000
gtm,1967,283600000
gtm,1968,296600000
gtm,1969,299000000
gtm,1970,338500000
gtm,1971,371100000
gtm,1972,389500000
gtm,1973,519100000
gtm,1974,811400000
gtm,1975,858000000
gtm,1976,1204100000
gtm,1977,1439000100
gtm,1978,1655000100
gtm,1979,1784400000
gtm,1980,1963300000
gtm,1981,2031500000
gtm,1982,1628999900
gtm,1983,1316999900
gtm,1984,1434800000
gtm,1985,1262260869.56522
gtm,1986,1055296757.99087
gtm,1987,1579400000
gtm,1988,1720152709.92366
gtm,1989,1890234375
gtm,1990,1900441392.83963
gtm,1991,2028674262.76124
gtm,1992,2849959385.75794
gtm,1993,2972637257.33754
gtm,1994,3226457087.21658
gtm,1995,3726925962.8954
gtm,1996,3539822366.69293
gtm,1997,4197706680.73948
gtm,1998,5091730420.36782
gtm,1999,5011108418.07374
gtm,2000,5584222227.94724
gtm,2001,7731195123.8134
gtm,2002,8255070815.80731
gtm,2003,8807734236.67343
gtm,2004,10090008720.8205
gtm,2005,11155024024.4174
gtm,2006,12662799252.8872
gtm,2007,14441181173.6802
gtm,2008,15422485304.2328
gtm,2009,12501367182.9053
gtm,2010,15009492876.4675
gtm,2011,17803241426.2594
gtm,2012,18197178244.9959
gtm,2013,18382944710.3146
gtm,2014,19287363234.2671
gtm,2015,18695372576.6839
gtm,2016,18243806497.4539
gtm,2017,19758179071.5715
gtm,2018,21149564980.3171
gtm,2019,21525090623.2541
gtm,2020,19358710767.77629
gum,2002,1616000000
gum,2003,1654000000
gum,2004,1785000000
gum,2005,1843000000
gum,2006,2079000000
gum,2007,2489000000
gum,2008,2673000000
gum,2009,2639000000
gum,2010,2719000000
gum,2011,2949000000
gum,2012,3037000000
gum,2013,3241000000
gum,2014,3339000000
gum,2015,3089000000
gum,2016,3036000000
gum,2017,3024000000
gum,2018,3252000000
gum,2019,3550000000
gum,2020,3375000000
guy,1960,96949192.09007
guy,1961,98465846.11795
guy,1962,87499270.83941
guy,1963,81082657.64452
guy,1964,104240797.99335
guy,1965,122941176.47059
guy,1966,137588235.29412
guy,1967,149588235.29412
guy,1968,126700000
guy,1969,138200000
guy,1970,152650000
guy,1971,154250000
guy,1972,167714285.71429
guy,1973,211523809.52381
guy,1974,288227272.72727
guy,1975,370625000
guy,1976,413560000
guy,1977,354360000
guy,1978,319960000
guy,1979,367200000
guy,1980,564840000
guy,1981,526500035.71429
guy,1982,337800000
guy,1983,316000000
guy,1984,224763157.89474
guy,1985,280627906.97674
guy,1986,268534883.72093
guy,1987,321836724.4898
guy,1988,281100010
guy,1989,279264716.91176
guy,1990,316708850.63291
guy,1991,419266355.09839
guy,1992,557463259.79217
guy,1993,595085540.7066
guy,1994,633450373.82502
guy,1995,696946829.57747
guy,1996,766890762.82051
guy,1997,820130867.76076
guy,1998,774285039.76242
guy,1999,726372197.44042
guy,2000,788833546.01765
guy,2001,759902155.55347
guy,2002,758240189.33732
guy,2003,739243194.31313
guy,2004,828486192.40321
guy,2005,905124012.50782
hkg,1961,1254129700.43431
hkg,1962,1397230780.65259
hkg,1963,1552024945.24667
hkg,1964,1778091243.17903
hkg,1965,1759685863.87435
hkg,1966,1977998988.86003
hkg,1967,2045585036.9726
hkg,1968,2304810109.94067
hkg,1969,2747800971.51109
hkg,1970,3249058279.73615
hkg,1971,3811504974.0811
hkg,1972,4365051228.41848
hkg,1973,6352472554.16302
hkg,1974,7683838142.93664
hkg,1975,7818122872.42665
hkg,1976,10141697928.5598
hkg,1977,12077005577.0056
hkg,1978,15489036445.5452
hkg,1979,19899254402.6226
hkg,1980,25762544964.9324
hkg,1981,28586942908.77209
hkg,1982,27223018501.1285
hkg,1983,27592908660.4636
hkg,1984,32155666410.8468
hkg,1985,33514915027.9817
hkg,1986,39269027206.4383
hkg,1987,51815652129.3102
hkg,1988,66398923904.6887
hkg,1989,73513762996.9615
hkg,1990,83645022978.76711
hkg,1991,100108734815.73
hkg,1992,122484820298.168
hkg,1993,136735870520.709
hkg,1994,160442135500.233
hkg,1995,189046381757.54297
hkg,1996,196722521753.746
hkg,1997,209983596181.914
hkg,1998,186279033736.58896
hkg,1999,178289784079.923
hkg,2000,208787221480.64496
hkg,2001,200030132840.95001
hkg,2002,206139455564.246
hkg,2003,228647454666.87201
hkg,2004,268978813559.32199
hkg,2005,300019672637.03302
hkg,2006,336798578748.16498
hkg,2007,371855051657.39502
hkg,2008,401811655622.33502
hkg,2009,364440775045.79602
hkg,2010,456013231735.57098
hkg,2011,519399152106.88599
hkg,2012,563915218400.28894
hkg,2013,609317560598.24597
hkg,2014,620474587637.50806
hkg,2015,598683144559.9729
hkg,2016,592696108112.28601
hkg,2017,641229533439.40906
hkg,2018,682055750462.46106
hkg,2019,639347362779.00403
hkg,2020,606251224668.69482
hnd,1960,77300000
hnd,1961,78100000
hnd,1962,85600000
hnd,1963,101400000
hnd,1964,113100000
hnd,1965,136400000
hnd,1966,165400000
hnd,1967,182700000
hnd,1968,204500000
hnd,1969,206200000
hnd,1970,246600000
hnd,1971,223000000
hnd,1972,226500000
hnd,1973,302000000
hnd,1974,456000000
hnd,1975,446000000
hnd,1976,514500000
hnd,1977,655500050
hnd,1978,1234878272.60239
hnd,1979,1479471525.31077
hnd,1980,1795536832.38199
hnd,1981,1688328750.83773
hnd,1982,1293644183.96739
hnd,1983,1428646953.31942
hnd,1984,1688328750.83773
hnd,1985,1726447179.83125
hnd,1986,1712152768.95868
hnd,1987,1703417295.64767
hnd,1988,1824122245.82697
hnd,1989,1943711271.52273
hnd,1990,1934349590.62418
hnd,1991,1896551789.64395
hnd,1992,2118269211.8809
hnd,1993,2344007289.63644
hnd,1994,2590593425.93474
hnd,1995,2888355828.98853
hnd,1996,3165076342.90541
hnd,1997,3548150098.85932
hnd,1998,4090622570.16248
hnd,1999,4310374703.83275
hnd,2000,4718360520.30067
hnd,2001,4884619575.91105
hnd,2002,5074663481.24127
hnd,2003,5547945666.08914
hnd,2004,6757972302.93359
hnd,2005,7494263212.32697
hnd,2006,8356497244.23757
hnd,2007,10012097172.2287
hnd,2008,11641555552.1103
hnd,2009,8311398612.88492
hnd,2010,10017101784.5703
hnd,2011,12480376844.1837
hnd,2012,12932895465.0913
hnd,2013,12560055297.2217
hnd,2014,12832984032.1326
hnd,2015,12937392168.7812
hnd,2016,12314889337.5704
hnd,2017,13490993301.3408
hnd,2018,14841298943.3843
hnd,2019,14478180366.2968
hnd,2020,11955302078.8785
hrv,1995,8035884838.04257
hrv,1996,8822310984.74115
hrv,1997,10535919547.6625
hrv,1998,9226203905.13824
hrv,1999,8538618982.78541
hrv,2000,8619892215.09397
hrv,2001,9838370267.66546
hrv,2002,12261062133.3766
hrv,2003,16079129956.9965
hrv,2004,18927337474.8549
hrv,2005,20657189361.6272
hrv,2006,23430854498.8041
hrv,2007,27823407123.6706
hrv,2008,32766664349.26789
hrv,2009,23961865880.8475
hrv,2010,22644809722.24649
hrv,2011,25310859343.4221
hrv,2012,23252266534.2338
hrv,2013,24649159217.6898
hrv,2014,25173946127.7919
hrv,2015,22860507327.40409
hrv,2016,23988004796.2809
hrv,2017,27338919707.27209
hrv,2018,31336829096.9336
hrv,2019,31780528144.8656
hrv,2020,27905619390.1168
hti,1988,848904800
hti,1989,753772600
hti,1990,1068364600
hti,1991,1024557088.50544
hti,1992,563516991.66776
hti,1993,711986181.95383
hti,1994,535668262.77451
hti,1995,807821954.52159
hti,1996,840148096.43721
hti,1997,882865727.74597
hti,1998,991316375.93176
hti,1999,1233633424.70026
hti,2000,1366788598.16323
hti,2001,1316250001.04914
hti,2002,1250029999.66766
hti,2003,1416987900.01631
hti,2004,1562037812.25666
hti,2005,1852887694.95178
hti,2006,2141589440.89788
hti,2007,2384473293.97483
hti,2008,2853795286.22872
hti,2009,2804202713.69754
hti,2010,4287330050.40983
hti,2011,4195339999.15612
hti,2012,4195363033.99378
hti,2013,4442565271.43
hti,2014,4753280623.79268
hti,2015,4490959841.0943
hti,2016,4691487577.22823
hti,2017,5215383363.54911
hti,2018,5997556607.46552
hti,2019,5536983123.65173
hti,2020,4318064226.36178
hun,1991,10284718886.7331
hun,1992,10777434556.7635
hun,1993,12185639696.6526
hun,1994,13407336201.7547
hun,1995,18197113032.7156
hun,1996,19321118635.3848
hun,1997,22202750480.2205
hun,1998,26545060043.8336
hun,1999,28650079402.6291
hun,2000,33311976928.1364
hun,2001,35565157293.0756
hun,2002,40689167477.4968
hun,2003,51414090617.8906
hun,2004,66516593685.2946
hun,2005,73924502398.7574
hun,2006,87050601264.31859
hun,2007,108895198822.823
hun,2008,125305824709.653
hun,2009,92765109712.92621
hun,2010,100925937651.533
hun,2011,114058396956.05701
hun,2012,102754206385.93201
hun,2013,107102805158.81
hun,2014,114619797794.513
hun,2015,99881467426.8121
hun,2016,100314619273.713
hun,2017,113500782217.90401
hun,2018,127658029816.132
hun,2019,129938619005.02299
hun,2020,121185236853.213
idn,1967,955991035.87036
idn,1968,1102291012.28399
idn,1969,1236196319.0184
idn,1970,1449315068.49315
idn,1971,1553301761.83908
idn,1972,2078072289.15663
idn,1973,3170120481.92771
idn,1974,5526987951.80723
idn,1975,6693975903.61446
idn,1976,7764096385.54217
idn,1977,9198072289.15663
idn,1978,10727293588.8431
idn,1979,12125156533.243
idn,1980,16076492698.4427
idn,1981,21847220125.7579
idn,1982,23709141551.7893
idn,1983,23354265855.6756
idn,1984,19342945136.5331
idn,1985,17860217890.537
idn,1986,16401727045.0977
idn,1987,17006296447.4821
idn,1988,18725515165.4098
idn,1989,21718472101.1899
idn,1990,27157275252.8758
idn,1991,30891188671.1508
idn,1992,34720875699.535
idn,1993,37555937063.1049
idn,1994,44869883142.4274
idn,1995,55882279823.789
idn,1996,60116979037.698
idn,1997,60700151259.0363
idn,1998,41249712041.6119
idn,1999,38402067922.3448
idn,2000,50264686469.7912
idn,2001,49355195402.1429
idn,2002,51638437160.6839
idn,2003,54323622341.4892
idn,2004,70744690513.64281
idn,2005,85533800863.5511
idn,2006,93411753739.2282
idn,2007,109755093425.22701
idn,2008,146706628549.32199
idn,2009,115216544854.09599
idn,2010,169158028224.496
idn,2011,212996886068.27399
idn,2012,229362101573.16101
idn,2013,225519356299.67401
idn,2014,217485215697.14496
idn,2015,178863652800.16101
idn,2016,170835000855.91501
idn,2017,194777318889.99097
idn,2018,230045611948.785
idn,2019,212655044420.186
idn,2020,169583348175.22601
ind,1960,2530502530.50253
ind,1961,2337302337.30234
ind,1962,2543102543.10254
ind,1963,2860202860.20286
ind,1964,3210903210.90321
ind,1965,3103737925.2415
ind,1966,3060000000
ind,1967,2981333333.33333
ind,1968,2624000000
ind,1969,2356000000
ind,1970,2421333333.33333
ind,1971,2695656847.98968
ind,1972,2650505782.21613
ind,1973,4039170799.94913
ind,1974,5992025678.31887
ind,1975,6545404118.61234
ind,1976,6280836400.65784
ind,1977,7611094890.51095
ind,1978,9045599668.54329
ind,1979,12498142736.863
ind,1980,17225826069.329
ind,1981,16584540954.5994
ind,1982,16343487427.6871
ind,1983,17140058765.9158
ind,1984,16391291180.1326
ind,1985,17776651903.182
ind,1986,17486411449.5757
ind,1987,19477194741.1034
ind,1988,22111392789.7933
ind,1989,24133378144.8051
ind,1990,27132072318.021
ind,1991,22941358805.152
ind,1992,27639684528.9706
ind,1993,27419390836.078
ind,1994,33349576561.3405
ind,1995,43318430945.9629
ind,1996,45357287723.0936
ind,1997,49607490116.6092
ind,1998,53431584653.20409
ind,1999,61314619861.4489
ind,2000,65124164122.0956
ind,2001,65218394082.2249
ind,2002,78498577658.60089
ind,2003,95071650073.4454
ind,2004,139310020965.10699
ind,2005,183736131690.21701
ind,2006,229955027127.37201
ind,2007,302803704356.854
ind,2008,350927085507.54901
ind,2009,347177602084.15399
ind,2010,449974320818.57294
ind,2011,566667153574.07397
ind,2012,571306638044.00403
ind,2013,527555481498.92798
ind,2014,529239679343.38202
ind,2015,465097474655.75
ind,2016,480169284856.57202
ind,2017,582017723566.401
ind,2018,639013264039.39197
ind,2019,601582581626.86682
ind,2020,510975058951.836
irl,1970,1817051597.0516
irl,1971,2033167880.41395
irl,1972,2318300550.74744
irl,1973,3083459386.45572
irl,1974,4151309151.16921
irl,1975,4251090592.3345
irl,1976,4710653835.26748
irl,1977,6049699134.4965
irl,1978,8058103292.05678
irl,1979,11135981624.7582
irl,1980,12600904677.1322
irl,1981,11905906959.0569
irl,1982,10937756539.2354
irl,1983,10545460506.9981
irl,1984,11057700187.8095
irl,1985,11426996751.8947
irl,1986,13790559559.1352
irl,1987,16385098314.6067
irl,1988,18745180563.8872
irl,1989,21007093425.6055
irl,1990,24812176631.4967
irl,1991,25321116744.8346
irl,1992,28596733217.2049
irl,1993,27904819165.0192
irl,1994,33418613663.13309
irl,1995,43269876262.6263
irl,1996,48476635584.6774
irl,1997,53976716809.9331
irl,1998,66249969720.75809
irl,1999,72598973597.70979
irl,2000,80732359631.0715
irl,2001,87057826812.0694
irl,2002,94222157207.59628
irl,2003,108173726852.698
irl,2004,128503187206.664
irl,2005,145449079435.55499
irl,2006,164818353012.15201
irl,2007,195969710520.93799
irl,2008,208530708213.89496
irl,2009,189238017275.59399
irl,2010,192129156487.5
irl,2011,202032161783.16199
irl,2012,195799965339.47
irl,2013,202479494724.52896
irl,2014,238019869230.49301
irl,2015,271704291341.95999
irl,2016,316443671277.44702
irl,2017,332157986200.10797
irl,2018,363613544650.10693
irl,2019,496536311684.97198
irl,2020,463531015188.65295
irn,1960,730164938.54414
irn,1961,702251188.37847
irn,1962,642016253.81045
irn,1963,614102503.64477
irn,1964,878548557.84587
