geo,time,sp_rur_totl
syr,1972,3802779
syr,1973,3912698
syr,1974,4025196
syr,1975,4140046
syr,1976,4256663
syr,1977,4375483
syr,1978,4497666
syr,1979,4625355
syr,1980,4759389
syr,1981,4900497
syr,1982,5057118
syr,1983,5220283
syr,1984,5384911
syr,1985,5548896
syr,1986,5711328
syr,1987,5872763
syr,1988,6033560
syr,1989,6194487
syr,1990,6356134
syr,1991,6518041
syr,1992,6679950
syr,1993,6842902
syr,1994,7008166
syr,1995,7157826
syr,1996,7307287
syr,1997,7460030
syr,1998,7611039
syr,1999,7754295
syr,2000,7885904
syr,2001,7995299
syr,2002,8084104
syr,2003,8176617
syr,2004,8304737
syr,2005,8486169
syr,2006,8739432
syr,2007,9042420
syr,2008,9324647
syr,2009,9492385
syr,2010,9484968
syr,2011,9575360
syr,2012,9492829
syr,2013,9294094
syr,2014,9074695
syr,2015,8608522
syr,2016,8237635
syr,2017,7949486
syr,2018,7767278
syr,2019,7712115
syr,2020,7792168
tca,1960,3048
tca,1961,3050
tca,1962,3038
tca,1963,3011
tca,1964,2981
tca,1965,2942
tca,1966,2907
tca,1967,2879
tca,1968,2849
tca,1969,2839
tca,1970,2854
tca,1971,2898
tca,1972,2962
tca,1973,3045
tca,1974,3129
tca,1975,3207
tca,1976,3267
tca,1977,3320
tca,1978,3377
tca,1979,3451
tca,1980,3532
tca,1981,3515
tca,1982,3510
tca,1983,3504
tca,1984,3489
tca,1985,3447
tca,1986,3385
tca,1987,3301
tca,1988,3217
tca,1989,3151
tca,1990,3108
tca,1991,3135
tca,1992,3179
tca,1993,3223
tca,1994,3251
tca,1995,3256
tca,1996,3229
tca,1997,3181
tca,1998,3133
tca,1999,3108
tca,2000,3116
tca,2001,3159
tca,2002,3251
tca,2003,3349
tca,2004,3422
tca,2005,3454
tca,2006,3445
tca,2007,3404
tca,2008,3340
tca,2009,3267
tca,2010,3191
tca,2011,3114
tca,2012,3035
tca,2013,2958
tca,2014,2882
tca,2015,2808
tca,2016,2736
tca,2017,2666
tca,2018,2600
tca,2019,2536
tca,2020,2476
tcd,1960,2800647
tcd,1961,2847302
tcd,1962,2895280
tcd,1963,2943948
tcd,1964,2990798
tcd,1965,3031379
tcd,1966,3069765
tcd,1967,3106311
tcd,1968,3142574
tcd,1969,3180802
tcd,1970,3222115
tcd,1971,3267383
tcd,1972,3315455
tcd,1973,3365398
tcd,1974,3411770
tcd,1975,3452142
tcd,1976,3485816
tcd,1977,3514277
tcd,1978,3539230
tcd,1979,3600467
tcd,1980,3666302
tcd,1981,3737245
tcd,1982,3813262
tcd,1983,3895958
tcd,1984,3986970
tcd,1985,4087581
tcd,1986,4198717
tcd,1987,4320153
tcd,1988,4449676
tcd,1989,4584385
tcd,1990,4722238
tcd,1991,4862681
tcd,1992,5006887
tcd,1993,5158720
tcd,1994,5327198
tcd,1995,5504868
tcd,1996,5691580
tcd,1997,5887391
tcd,1998,6093975
tcd,1999,6313647
tcd,2000,6547741
tcd,2001,6797516
tcd,2002,7061874
tcd,2003,7336493
tcd,2004,7615698
tcd,2005,7895464
tcd,2006,8173914
tcd,2007,8452344
tcd,2008,8734271
tcd,2009,9024540
tcd,2010,9324457
tcd,2011,9634894
tcd,2012,9953949
tcd,2013,10279151
tcd,2014,10606750
tcd,2015,10933886
tcd,2016,11259511
tcd,2017,11584230
tcd,2018,11908718
tcd,2019,12234607
tcd,2020,12562497
tgo,1960,1420908
tgo,1961,1422754
tgo,1962,1421746
tgo,1963,1422713
tgo,1964,1431926
tgo,1965,1453191
tgo,1966,1487959
tgo,1967,1533084
tgo,1968,1581917
tgo,1969,1625927
tgo,1970,1665339
tgo,1971,1713519
tgo,1972,1754707
tgo,1973,1790666
tgo,1974,1824236
tgo,1975,1857807
tgo,1976,1891002
tgo,1977,1923822
tgo,1978,1959065
tgo,1979,2000307
tgo,1980,2049795
tgo,1981,2108672
tgo,1982,2175313
tgo,1983,2246685
tgo,1984,2318914
tgo,1985,2388936
tgo,1986,2456364
tgo,1987,2521801
tgo,1988,2584077
tgo,1989,2642094
tgo,1990,2695273
tgo,1991,2742535
tgo,1992,2784820
tgo,1993,2826455
tgo,1994,2873099
tgo,1995,2928610
tgo,1996,2994633
tgo,1997,3069463
tgo,1998,3149325
tgo,1999,3228719
tgo,2000,3303932
tgo,2001,3373900
tgo,2002,3439973
tgo,2003,3504089
tgo,2004,3569142
tgo,2005,3637186
tgo,2006,3708472
tgo,2007,3782163
tgo,2008,3857677
tgo,2009,3934404
tgo,2010,4011427
tgo,2011,4087371
tgo,2012,4162775
tgo,2013,4238137
tgo,2014,4312849
tgo,2015,4386574
tgo,2016,4458809
tgo,2017,4529629
tgo,2018,4599185
tgo,2019,4667724
tgo,2020,4735438
tha,1960,22007629
tha,1961,22641160
tha,1962,23296745
tha,1963,23973498
tha,1964,24670940
tha,1965,25387797
tha,1966,26122443
tha,1967,26873065
tha,1968,27639694
tha,1969,28422346
tha,1970,29179717
tha,1971,29823194
tha,1972,30463360
tha,1973,31091949
tha,1974,31696633
tha,1975,32270423
tha,1976,32808398
tha,1977,33313308
tha,1978,33784608
tha,1979,34225003
tha,1980,34682371
tha,1981,35254496
tha,1982,35805091
tha,1983,36341473
tha,1984,36874146
tha,1985,37409943
tha,1986,37954417
tha,1987,38502248
tha,1988,39029517
tha,1989,39505100
tha,1990,39916512
tha,1991,40295666
tha,1992,40604730
tha,1993,40874944
tha,1994,41150873
tha,1995,41462961
tha,1996,41821148
tha,1997,42214146
tha,1998,42619971
tha,1999,43005325
tha,2000,43194324
tha,2001,42858454
tha,2002,42456025
tha,2003,41995498
tha,2004,41487152
tha,2005,40943339
tha,2006,40360856
tha,2007,39742329
tha,2008,39092273
tha,2009,38419677
tha,2010,37725979
tha,2011,37339014
tha,2012,37007913
tha,2013,36666521
tha,2014,36311547
tha,2015,35941816
tha,2016,35556091
tha,2017,35158587
tha,2018,34749636
tha,2019,34330981
tha,2020,33901849
tjk,1960,1394819
tjk,1961,1434529
tjk,1962,1477139
tjk,1963,1521909
tjk,1964,1567590
tjk,1965,1613402
tjk,1966,1659140
tjk,1967,1704909
tjk,1968,1750473
tjk,1969,1795701
tjk,1970,1849601
tjk,1971,1914734
tjk,1972,1980737
tjk,1973,2047700
tjk,1974,2116025
tjk,1975,2185936
tjk,1976,2257561
tjk,1977,2331020
tjk,1978,2406946
tjk,1979,2485293
tjk,1980,2566306
tjk,1981,2650604
tjk,1982,2738144
tjk,1983,2829799
tjk,1984,2926798
tjk,1985,3029676
tjk,1986,3139291
tjk,1987,3254294
tjk,1988,3370290
tjk,1989,3490017
tjk,1990,3611062
tjk,1991,3721578
tjk,1992,3822745
tjk,1993,3916888
tjk,1994,4008301
tjk,1995,4100103
tjk,1996,4193197
tjk,1997,4287171
tjk,1998,4383122
tjk,1999,4482042
tjk,2000,4568940
tjk,2001,4643915
tjk,2002,4723421
tjk,2003,4807581
tjk,2004,4896324
tjk,2005,4989470
tjk,2006,5087273
tjk,2007,5190071
tjk,2008,5298141
tjk,2009,5411767
tjk,2010,5531131
tjk,2011,5656051
tjk,2012,5784462
tjk,2013,5916767
tjk,2014,6053037
tjk,2015,6193245
tjk,2016,6337318
tjk,2017,6484196
tjk,2018,6631423
tjk,2019,6775545
tjk,2020,6914218
tkm,1960,859152
tkm,1961,886279
tkm,1962,914278
tkm,1963,942839
tkm,1964,971653
tkm,1965,1000445
tkm,1966,1029092
tkm,1967,1057583
tkm,1968,1086137
tkm,1969,1115007
tkm,1970,1146315
tkm,1971,1180648
tkm,1972,1215671
tkm,1973,1251372
tkm,1974,1287617
tkm,1975,1324382
tkm,1976,1361678
tkm,1977,1399563
tkm,1978,1437900
tkm,1979,1478694
tkm,1980,1522465
tkm,1981,1566511
tkm,1982,1611063
tkm,1983,1656524
tkm,1984,1703550
tkm,1985,1752552
tkm,1986,1803288
tkm,1987,1855723
tkm,1988,1910565
tkm,1989,1966489
tkm,1990,2023425
tkm,1991,2084432
tkm,1992,2148657
tkm,1993,2213193
tkm,1994,2274254
tkm,1995,2322981
tkm,1996,2357264
tkm,1997,2384823
tkm,1998,2406890
tkm,1999,2425601
tkm,2000,2442638
tkm,2001,2458354
tkm,2002,2472721
tkm,2003,2486777
tkm,2004,2501642
tkm,2005,2517493
tkm,2006,2534545
tkm,2007,2552880
tkm,2008,2573113
tkm,2009,2595522
tkm,2010,2620372
tkm,2011,2647833
tkm,2012,2677413
tkm,2013,2707820
tkm,2014,2737480
tkm,2015,2765000
tkm,2016,2789963
tkm,2017,2812448
tkm,2018,2832246
tkm,2019,2849353
tkm,2020,2863849
tls,1960,426650
tls,1961,433393
tls,1962,439906
tls,1963,446657
tls,1964,453595
tls,1965,460677
tls,1966,467682
tls,1967,474528
tls,1968,481570
tls,1969,489298
tls,1970,497913
tls,1971,507921
tls,1972,518872
tls,1973,528949
tls,1974,535642
tls,1975,537404
tls,1976,533443
tls,1977,524824
tls,1978,514246
tls,1979,505449
tls,1980,501024
tls,1981,501891
tls,1982,507199
tls,1983,515705
tls,1984,525466
tls,1985,535091
tls,1986,544095
tls,1987,552949
tls,1988,562102
tls,1989,572329
tls,1990,584039
tls,1991,598393
tls,1992,614502
tls,1993,630429
tls,1994,644058
tls,1995,654071
tls,1996,659712
tls,1997,661787
tls,1998,662362
tls,1999,664371
tls,2000,669792
tls,2001,679344
tls,2002,692218
tls,2003,707084
tls,2004,722016
tls,2005,735988
tls,2006,748362
tls,2007,759579
tls,2008,769956
tls,2009,780050
tls,2010,790263
tls,2011,800591
tls,2012,810912
tls,2013,821383
tls,2014,832215
tls,2015,843507
tls,2016,855331
tls,2017,867646
tls,2018,880254
tls,2019,892938
tls,2020,905506
ton,1960,50767
ton,1961,52296
ton,1962,54104
ton,1963,56076
ton,1964,58042
ton,1965,59851
ton,1966,61490
ton,1967,63151
ton,1968,64758
ton,1969,66159
ton,1970,67317
ton,1971,68208
ton,1972,68848
ton,1973,69326
ton,1974,69798
ton,1975,70359
ton,1976,71055
ton,1977,71752
ton,1978,72412
ton,1979,72954
ton,1980,73300
ton,1981,73449
ton,1982,73416
ton,1983,73286
ton,1984,73119
ton,1985,72987
ton,1986,72917
ton,1987,72994
ton,1988,73175
ton,1989,73344
ton,1990,73485
ton,1991,73589
ton,1992,73678
ton,1993,73769
ton,1994,73880
ton,1995,74029
ton,1996,74225
ton,1997,74469
ton,1998,74761
ton,1999,75071
ton,2000,75419
ton,2001,75791
ton,2002,76179
ton,2003,76587
ton,2004,77038
ton,2005,77543
ton,2006,78133
ton,2007,78751
ton,2008,79315
ton,2009,79653
ton,2010,79661
ton,2011,79281
ton,2012,78660
ton,2013,77973
ton,2014,77456
ton,2015,77323
ton,2016,77656
ton,2017,78369
ton,2018,79328
ton,2019,80351
ton,2020,81282
tto,1960,558348
tto,1961,562095
tto,1962,564035
tto,1963,564300
tto,1964,563118
tto,1965,560740
tto,1966,557120
tto,1967,552420
tto,1968,547278
tto,1969,542489
tto,1970,538523
tto,1971,535614
tto,1972,533559
tto,1973,532061
tto,1974,530585
tto,1975,528809
tto,1976,526586
tto,1977,524074
tto,1978,521407
tto,1979,518837
tto,1980,517596
tto,1981,523795
tto,1982,530295
tto,1983,536748
tto,1984,542646
tto,1985,547640
tto,1986,551586
tto,1987,554585
tto,1988,556835
tto,1989,558630
tto,1990,560201
tto,1991,561604
tto,1992,562803
tto,1993,563676
tto,1994,564074
tto,1995,563888
tto,1996,563079
tto,1997,561812
tto,1998,560333
tto,1999,559022
tto,2000,558754
tto,2001,563102
tto,2002,567975
tto,2003,573201
tto,2004,578552
tto,2005,583851
tto,2006,589027
tto,2007,594167
tto,2008,599362
tto,2009,604810
tto,2010,610614
tto,2011,616834
tto,2012,623039
tto,2013,629068
tto,2014,634672
tto,2015,639685
tto,2016,644011
tto,2017,647671
tto,2018,650668
tto,2019,653027
tto,2020,654766
tun,1960,2610937
tun,1961,2629766
tun,1962,2652561
tun,1963,2679160
tun,1964,2708831
tun,1965,2741317
tun,1966,2773923
tun,1967,2795204
tun,1968,2817592
tun,1969,2840168
tun,1970,2861961
tun,1971,2882935
tun,1972,2903250
tun,1973,2923260
tun,1974,2943033
tun,1975,2964901
tun,1976,2998324
tun,1977,3032262
tun,1978,3067955
tun,1979,3107117
tun,1980,3150752
tun,1981,3199360
tun,1982,3251627
tun,1983,3305222
tun,1984,3352790
tun,1985,3383412
tun,1986,3408069
tun,1987,3427519
tun,1988,3442602
tun,1989,3455332
tun,1990,3466305
tun,1991,3475983
tun,1992,3483271
tun,1993,3486532
tun,1994,3490492
tun,1995,3515652
tun,1996,3533635
tun,1997,3545530
tun,1998,3551648
tun,1999,3552893
tun,2000,3550148
tun,2001,3543634
tun,2002,3533714
tun,2003,3522122
tun,2004,3512808
tun,2005,3513419
tun,2006,3516970
tun,2007,3523290
tun,2008,3531219
tun,2009,3539158
tun,2010,3546110
tun,2011,3551478
tun,2012,3555861
tun,2013,3560256
tun,2014,3565446
tun,2015,3571324
tun,2016,3578150
tun,2017,3585297
tun,2018,3591574
tun,2019,3595659
tun,2020,3596642
tur,1960,18814431
tur,1961,19121884
tur,1962,19433905
tur,1963,19745555
tur,1964,20057992
tur,1965,20371869
tur,1966,20632554
tur,1967,20864188
tur,1968,21092248
tur,1969,21318334
tur,1970,21541693
tur,1971,21809214
tur,1972,22098709
tur,1973,22386719
tur,1974,22669160
tur,1975,22943412
tur,1976,23274980
tur,1977,23633978
tur,1978,23991798
tur,1979,24353976
tur,1980,24723291
tur,1981,24658598
tur,1982,24394849
tur,1983,24095968
tur,1984,23752035
tur,1985,23364165
tur,1986,23094222
tur,1987,22862045
tur,1988,22598101
tur,1989,22310364
tur,1990,21998460
tur,1991,21949400
tur,1992,22010799
tur,1993,22063826
tur,1994,22110413
tur,1995,22152914
tur,1996,22192812
tur,1997,22229784
tur,1998,22260829
tur,1999,22284560
tur,2000,22297861
tur,2001,22249031
tur,2002,22166359
tur,2003,22072538
tur,2004,21962832
tur,2005,21837753
tur,2006,21692773
tur,2007,21533496
tur,2008,21371345
tur,2009,21224537
tur,2010,21101400
tur,2011,21003302
tur,2012,20921702
tur,2013,20855963
tur,2014,20792434
tur,2015,20723127
tur,2016,20648276
tur,2017,20567887
tur,2018,20467276
tur,2019,20331795
tur,2020,20152820
tuv,1960,4475
tuv,1961,4454
tuv,1962,4432
tuv,1963,4402
tuv,1964,4380
tuv,1965,4375
tuv,1966,4380
tuv,1967,4405
tuv,1968,4438
tuv,1969,4458
tuv,1970,4473
tuv,1971,4455
tuv,1972,4426
tuv,1973,4408
tuv,1974,4428
tuv,1975,4502
tuv,1976,4642
tuv,1977,4832
tuv,1978,5042
tuv,1979,5225
tuv,1980,5355
tuv,1981,5425
tuv,1982,5443
tuv,1983,5434
tuv,1984,5408
tuv,1985,5399
tuv,1986,5380
tuv,1987,5363
tuv,1988,5351
tuv,1989,5330
tuv,1990,5287
tuv,1991,5229
tuv,1992,5215
tuv,1993,5226
tuv,1994,5226
tuv,1995,5210
tuv,1996,5182
tuv,1997,5150
tuv,1998,5114
tuv,1999,5082
tuv,2000,5070
tuv,2001,5077
tuv,2002,5100
tuv,2003,5090
tuv,2004,5066
tuv,2005,5029
tuv,2006,4986
tuv,2007,4931
tuv,2008,4872
tuv,2009,4813
tuv,2010,4756
tuv,2011,4696
tuv,2012,4640
tuv,2013,4577
tuv,2014,4522
tuv,2015,4470
tuv,2016,4420
tuv,2017,4372
tuv,2018,4327
tuv,2019,4287
tuv,2020,4243
tza,1960,9524815
tza,1961,9788594
tza,1962,10061090
tza,1963,10342570
tza,1964,10633184
tza,1965,10933256
tza,1966,11242464
tza,1967,11561238
tza,1968,11859675
tza,1969,12161341
tza,1970,12472681
tza,1971,12793744
tza,1972,13122864
tza,1973,13456155
tza,1974,13788022
tza,1975,14114660
tza,1976,14433667
tza,1977,14745918
tza,1978,15051616
tza,1979,15434202
tza,1980,15840019
tza,1981,16257170
tza,1982,16684151
tza,1983,17119735
tza,1984,17560697
tza,1985,18006460
tza,1986,18452180
tza,1987,18899561
tza,1988,19357749
tza,1989,19879704
tza,1990,20444353
tza,1991,21051652
tza,1992,21694063
tza,1993,22346853
tza,1994,22975670
tza,1995,23558308
tza,1996,24085271
tza,1997,24568427
tza,1998,25031766
tza,1999,25509469
tza,2000,26025846
tza,2001,26589202
tza,2002,27192241
tza,2003,27758065
tza,2004,28325265
tza,2005,28897340
tza,2006,29472457
tza,2007,30055023
tza,2008,30647132
tza,2009,31254802
tza,2010,31878948
tza,2011,32520460
tza,2012,33175682
tza,2013,33843165
tza,2014,34520751
tza,2015,35205372
tza,2016,35896823
tza,2017,36593461
tza,2018,37293015
tza,2019,37993577
tza,2020,38691642
uga,1960,6468190
uga,1961,6661381
uga,1962,6867565
uga,1963,7085196
uga,1964,7312079
uga,1965,7546110
uga,1966,7787708
uga,1967,8036220
uga,1968,8285666
uga,1969,8528885
uga,1970,8778816
uga,1971,9020263
uga,1972,9253237
uga,1973,9484911
uga,1974,9725185
uga,1975,9981490
uga,1976,10256936
uga,1977,10550419
uga,1978,10860336
uga,1979,11183187
uga,1980,11504928
uga,1981,11820367
uga,1982,12144795
uga,1983,12483529
uga,1984,12842873
uga,1985,13226885
uga,1986,13636981
uga,1987,14069902
uga,1988,14518915
uga,1989,14975263
uga,1990,15432222
uga,1991,15897136
uga,1992,16373247
uga,1993,16849364
uga,1994,17322317
uga,1995,17790883
uga,1996,18253120
uga,1997,18711558
uga,1998,19174089
uga,1999,19652080
uga,2000,20153246
uga,2001,20681606
uga,2002,21234625
uga,2003,21807811
uga,2004,22393908
uga,2005,22989284
uga,2006,23592895
uga,2007,24208576
uga,2008,24837164
uga,2009,25481309
uga,2010,26142613
uga,2011,26815564
uga,2012,27500431
uga,2013,28213662
uga,2014,28974075
uga,2015,29792913
uga,2016,30678944
uga,2017,31617586
uga,2018,32570632
uga,2019,33485073
uga,2020,34326791
ukr,1960,22701005
ukr,1961,22665189
ukr,1962,22622526
ukr,1963,22566817
ukr,1964,22488073
ukr,1965,22338509
ukr,1966,22157674
ukr,1967,21950045
ukr,1968,21722122
ukr,1969,21485038
ukr,1970,21269568
ukr,1971,21083912
ukr,1972,20894553
ukr,1973,20700363
ukr,1974,20495460
ukr,1975,20287719
ukr,1976,20066644
ukr,1977,19835108
ukr,1978,19594390
ukr,1979,19361423
ukr,1980,19140427
ukr,1981,18933317
ukr,1982,18690449
ukr,1983,18453837
ukr,1984,18220686
ukr,1985,17983375
ukr,1986,17752120
ukr,1987,17526818
ukr,1988,17311571
ukr,1989,17231090
ukr,1990,17250258
ukr,1991,17266246
ukr,1992,17295680
ukr,1993,17284882
ukr,1994,17179753
ukr,1995,17024465
ukr,1996,16854180
ukr,1997,16681546
ukr,1998,16514088
ukr,1999,16339766
ukr,2000,16156939
ukr,2001,15969540
ukr,2002,15770402
ukr,2003,15574112
ukr,2004,15375750
ukr,2005,15172576
ukr,2006,14986596
ukr,2007,14814625
ukr,2008,14652281
ukr,2009,14505878
ukr,2010,14405248
ukr,2011,14311033
ukr,2012,14233330
ukr,2013,14158653
ukr,2014,14048855
ukr,2015,13970207
ukr,2016,13882141
ukr,2017,13787367
ukr,2018,13675909
ukr,2019,13549776
ukr,2020,13413416
ury,1960,501611
ury,1961,502455
ury,1962,503044
ury,1963,503335
ury,1964,503384
ury,1965,503124
ury,1966,502669
ury,1967,501919
ury,1968,500622
ury,1969,498523
ury,1970,495424
ury,1971,491227
ury,1972,486109
ury,1973,480606
ury,1974,475380
ury,1975,470176
ury,1976,460132
ury,1977,450971
ury,1978,442401
ury,1979,434092
ury,1980,425822
ury,1981,417626
ury,1982,409463
ury,1983,401421
ury,1984,393481
ury,1985,385655
ury,1986,377074
ury,1987,368206
ury,1988,359500
ury,1989,351082
ury,1990,342895
ury,1991,334962
ury,1992,327212
ury,1993,319680
ury,1994,312272
ury,1995,304952
ury,1996,297623
ury,1997,289507
ury,1998,281385
ury,1999,273142
ury,2000,264649
ury,2001,255962
ury,2002,247158
ury,2003,238373
ury,2004,229913
ury,2005,221929
ury,2006,214389
ury,2007,207268
ury,2008,200480
ury,2009,193980
ury,2010,187649
ury,2011,181518
ury,2012,177768
ury,2013,174793
ury,2014,171892
ury,2015,169065
ury,2016,166276
ury,2017,163584
ury,2018,160944
ury,2019,158340
ury,2020,155797
usa,1960,54208527
usa,1961,54414785
usa,1962,54549307
usa,1963,54626596
usa,1964,54673014
usa,1965,54639947
usa,1966,54551297
usa,1967,54423243
usa,1968,54242804
usa,1969,54047876
usa,1970,54129627
usa,1971,54795508
usa,1972,55364268
usa,1973,55874046
usa,1974,56365499
usa,1975,56902406
usa,1976,57423878
usa,1977,57982322
usa,1978,58579920
usa,1979,59207469
usa,1980,59673829
usa,1981,59913573
usa,1982,60135341
usa,1983,60332364
usa,1984,60503262
usa,1985,60684895
usa,1986,60888123
usa,1987,61073788
usa,1988,61266559
usa,1989,61485081
usa,1990,61656881
usa,1991,61471853
usa,1992,61314541
usa,1993,61112155
usa,1994,60847887
usa,1995,60559606
usa,1996,60247274
usa,1997,59962727
usa,1998,59647910
usa,1999,59318323
usa,2000,59093274
usa,2001,59176653
usa,2002,59224903
usa,2003,59231337
usa,2004,59272576
usa,2005,59316092
usa,2006,59380586
usa,2007,59435929
usa,2008,59486862
usa,2009,59495270
usa,2010,59477423
usa,2011,59375348
usa,2012,59263241
usa,2013,59106371
usa,2014,58955597
usa,2015,58788250
usa,2016,58598755
usa,2017,58333412
usa,2018,57994170
usa,2019,57592357
usa,2020,57469027
uzb,1960,5629233
uzb,1961,5796012
uzb,1962,5969427
uzb,1963,6151230
uzb,1964,6343392
uzb,1965,6546728
uzb,1966,6762603
uzb,1967,6988880
uzb,1968,7218760
uzb,1969,7443300
uzb,1970,7645146
uzb,1971,7818358
uzb,1972,7978022
uzb,1973,8130080
uzb,1974,8282465
uzb,1975,8441000
uzb,1976,8607188
uzb,1977,8778860
uzb,1978,8953629
uzb,1979,9163270
uzb,1980,9414928
uzb,1981,9667338
uzb,1982,9921511
uzb,1983,10178452
uzb,1984,10439728
uzb,1985,10706367
uzb,1986,10977887
uzb,1987,11253581
uzb,1988,11533143
uzb,1989,11772206
uzb,1990,12026038
uzb,1991,12186521
uzb,1992,12374357
uzb,1993,12555212
uzb,1994,12697829
uzb,1995,12820892
uzb,1996,12957692
uzb,1997,13091401
uzb,1998,13188606
uzb,1999,13214840
uzb,2000,13280156
uzb,2001,13329518
uzb,2002,13371841
uzb,2003,13404863
uzb,2004,13435495
uzb,2005,13466323
uzb,2006,13503445
uzb,2007,13566997
uzb,2008,13654403
uzb,2009,13752638
uzb,2010,14008143
uzb,2011,14332297
uzb,2012,14574618
uzb,2013,14834290
uzb,2014,15117410
uzb,2015,15414708
uzb,2016,15716939
uzb,2017,16016163
uzb,2018,16320520
uzb,2019,16644772
uzb,2020,16973620
vct,1960,59964
vct,1961,60481
vct,1962,60888
vct,1963,61202
vct,1964,61471
vct,1965,61710
vct,1966,61939
vct,1967,62139
vct,1968,62333
vct,1969,62528
vct,1970,62733
vct,1971,62962
vct,1972,63197
vct,1973,63438
vct,1974,63670
vct,1975,63880
vct,1976,64063
vct,1977,64222
vct,1978,64345
vct,1979,64440
vct,1980,64493
vct,1981,64506
vct,1982,64469
vct,1983,64397
vct,1984,64289
vct,1985,64163
vct,1986,64016
vct,1987,63843
vct,1988,63622
vct,1989,63340
vct,1990,62979
vct,1991,62563
vct,1992,62275
vct,1993,61945
vct,1994,61571
vct,1995,61174
vct,1996,60750
vct,1997,60313
vct,1998,59875
vct,1999,59460
vct,2000,59082
vct,2001,58750
vct,2002,58464
vct,2003,58187
vct,2004,57889
vct,2005,57532
vct,2006,57112
vct,2007,56652
vct,2008,56173
vct,2009,55696
vct,2010,55255
vct,2011,54855
vct,2012,54484
vct,2013,54145
vct,2014,53827
vct,2015,53515
vct,2016,53231
vct,2017,52954
vct,2018,52683
vct,2019,52406
vct,2020,52110
ven,1960,3125408
ven,1961,3133076
ven,1962,3153258
ven,1963,3170503
ven,1964,3184651
ven,1965,3196320
ven,1966,3205024
ven,1967,3211002
ven,1968,3213574
ven,1969,3212833
ven,1970,3207858
ven,1971,3199127
ven,1972,3196816
ven,1973,3197490
ven,1974,3196164
ven,1975,3193708
ven,1976,3190012
ven,1977,3185414
ven,1978,3179201
ven,1979,3170949
ven,1980,3160262
ven,1981,3147652
ven,1982,3142327
ven,1983,3139486
ven,1984,3135354
ven,1985,3130502
ven,1986,3124673
ven,1987,3117797
ven,1988,3109245
ven,1989,3098644
ven,1990,3085470
ven,1991,3081971
ven,1992,3081187
ven,1993,3078556
ven,1994,3073868
ven,1995,3067282
ven,1996,3058775
ven,1997,3048839
ven,1998,3037062
ven,1999,3023980
ven,2000,3009783
ven,2001,2994546
ven,2002,3043173
ven,2003,3091235
ven,2004,3138309
ven,2005,3184052
ven,2006,3227393
ven,2007,3268077
ven,2008,3307732
ven,2009,3347744
ven,2010,3389188
ven,2011,3435346
ven,2012,3487185
ven,2013,3534117
ven,2014,3561895
ven,2015,3563493
ven,2016,3532895
ven,2017,3474491
ven,2018,3406369
ven,2019,3353461
ven,2020,3332977
vgb,1960,7068
vgb,1961,7134
vgb,1962,7236
vgb,1963,7332
vgb,1964,7446
vgb,1965,7574
vgb,1966,7693
vgb,1967,7814
vgb,1968,7951
vgb,1969,8069
vgb,1970,8195
vgb,1971,8293
vgb,1972,8400
vgb,1973,8490
vgb,1974,8559
vgb,1975,8614
vgb,1976,8648
vgb,1977,8662
vgb,1978,8685
vgb,1979,8757
vgb,1980,8862
vgb,1981,8979
vgb,1982,9140
vgb,1983,9338
vgb,1984,9557
vgb,1985,9804
vgb,1986,10067
vgb,1987,10335
vgb,1988,10587
vgb,1989,10774
vgb,1990,10876
vgb,1991,10924
vgb,1992,11139
vgb,1993,11294
vgb,1994,11414
vgb,1995,11504
vgb,1996,11571
vgb,1997,11608
vgb,1998,11649
vgb,1999,11715
vgb,2000,11827
vgb,2001,11982
vgb,2002,12185
vgb,2003,12438
vgb,2004,12748
vgb,2005,13122
vgb,2006,13568
