geo,time,ag_yld_crel_kg
vnm,1989,3089.2
vnm,1990,3072.9
vnm,1991,3006.4
vnm,1992,3212.6
vnm,1993,3361.6
vnm,1994,3458.7
vnm,1995,3570
vnm,1996,3666.3
vnm,1997,3758.3
vnm,1998,3876
vnm,1999,3971.2
vnm,2000,4112.4
vnm,2001,4167.3
vnm,2002,4440.9
vnm,2003,4506.7
vnm,2004,4690.9
vnm,2005,4726.2
vnm,2006,4749.8
vnm,2007,4846.2
vnm,2008,4897.6
vnm,2009,5080.3
vnm,2010,5177.5
vnm,2011,5381.2
vnm,2012,5462
vnm,2013,5425.5
vnm,2014,5577.8
vnm,2015,5601.2
vnm,2016,5441
vnm,2017,5434.4
vnm,2018,5685.4
vut,1961,500
vut,1962,500
vut,1963,500
vut,1964,500
vut,1965,500
vut,1966,471.4
vut,1967,466.7
vut,1968,475
vut,1969,500
vut,1970,529.4
vut,1971,500
vut,1972,526.3
vut,1973,500
vut,1974,500
vut,1975,500
vut,1976,500
vut,1977,500
vut,1978,500
vut,1979,500
vut,1980,520
vut,1981,520
vut,1982,520
vut,1983,520
vut,1984,520
vut,1985,519.7
vut,1986,515.4
vut,1987,507.7
vut,1988,500
vut,1989,507.7
vut,1990,510.9
vut,1991,463.8
vut,1992,469.4
vut,1993,475.1
vut,1994,480.8
vut,1995,486.4
vut,1996,492.1
vut,1997,497.8
vut,1998,503.5
vut,1999,509.1
vut,2000,514.8
vut,2001,520.5
vut,2002,526.2
vut,2003,531.8
vut,2004,532.4
vut,2005,531
vut,2006,535.7
vut,2007,551.7
vut,2008,546.7
vut,2009,558.1
vut,2010,563.6
vut,2011,570.8
vut,2012,571.4
vut,2013,633.3
vut,2014,617.4
vut,2015,603.4
vut,2016,608.2
vut,2017,612.2
vut,2018,616.2
yem,1961,782.5
yem,1962,780.7
yem,1963,771.8
yem,1964,776.1
yem,1965,773.6
yem,1966,777
yem,1967,794.2
yem,1968,793.6
yem,1969,810.2
yem,1970,780.8
yem,1971,853.7
yem,1972,787.1
yem,1973,843.7
yem,1974,799.8
yem,1975,951
yem,1976,823.2
yem,1977,883.3
yem,1978,956.5
yem,1979,997.3
yem,1980,1016.5
yem,1981,1099
yem,1982,961.4
yem,1983,526.4
yem,1984,533.1
yem,1985,518.3
yem,1986,804
yem,1987,840.2
yem,1988,970.5
yem,1989,1005
yem,1990,907.7
yem,1991,699.7
yem,1992,1110.3
yem,1993,1109.3
yem,1994,1091.6
yem,1995,1105
yem,1996,937.1
yem,1997,895.4
yem,1998,1081.5
yem,1999,1111.2
yem,2000,1085
yem,2001,1064.3
yem,2002,943.8
yem,2003,785.2
yem,2004,715.2
yem,2005,713.1
yem,2006,930.2
yem,2007,1019.5
yem,2008,939.1
yem,2009,995.2
yem,2010,1092.4
yem,2011,1022.5
yem,2012,1064.4
yem,2013,1008.2
yem,2014,962.7
yem,2015,784.2
yem,2016,687
yem,2017,699
yem,2018,759.2
zaf,1961,1099.1
zaf,1962,1142.1
zaf,1963,1128
zaf,1964,913.9
zaf,1965,911.4
zaf,1966,1010.4
zaf,1967,1725.6
zaf,1968,1006
zaf,1969,1041.1
zaf,1970,1187
zaf,1971,1498.2
zaf,1972,1593.9
zaf,1973,1007.5
zaf,1974,1875.8
zaf,1975,1624.4
zaf,1976,1391.5
zaf,1977,1752
zaf,1978,1876.2
zaf,1979,1609.6
zaf,1980,2017.3
zaf,1981,2680.3
zaf,1982,1659.8
zaf,1983,960.2
zaf,1984,1083.9
zaf,1985,1575.9
zaf,1986,1589.4
zaf,1987,1628.7
zaf,1988,1671.5
zaf,1989,2281.9
zaf,1990,1877.3
zaf,1991,1986.1
zaf,1992,944.7
zaf,1993,2160.1
zaf,1994,2585
zaf,1995,1419.2
zaf,1996,2490.2
zaf,1997,2271.8
zaf,1998,2181.7
zaf,1999,2191.4
zaf,2000,2765.9
zaf,2001,2424.1
zaf,2002,2772.6
zaf,2003,2536.8
zaf,2004,2777.9
zaf,2005,3309.6
zaf,2006,3141
zaf,2007,2790.3
zaf,2008,4063.2
zaf,2009,4405.5
zaf,2010,4150.4
zaf,2011,4017
zaf,2012,4243.5
zaf,2013,4043
zaf,2014,4899.7
zaf,2015,3542.4
zaf,2016,3817.6
zaf,2017,5644
zaf,2018,4933.5
zmb,1961,822.2
zmb,1962,801.4
zmb,1963,706.9
zmb,1964,788.9
zmb,1965,823.5
zmb,1966,878
zmb,1967,869.6
zmb,1968,785.2
zmb,1969,774
zmb,1970,624.4
zmb,1971,876.3
zmb,1972,1007.1
zmb,1973,838.7
zmb,1974,967.7
zmb,1975,1311.1
zmb,1976,1375.7
zmb,1977,1504.7
zmb,1978,1515.4
zmb,1979,1529.1
zmb,1980,1567.5
zmb,1981,1930.6
zmb,1982,1572.1
zmb,1983,1651.2
zmb,1984,1646.1
zmb,1985,1842.8
zmb,1986,1930.6
zmb,1987,1610.3
zmb,1988,2457.4
zmb,1989,1717.3
zmb,1990,1351.9
zmb,1991,1640.6
zmb,1992,763.1
zmb,1993,2302.9
zmb,1994,1417.5
zmb,1995,1331.4
zmb,1996,1911.7
zmb,1997,1413.4
zmb,1998,1211.2
zmb,1999,1323.6
zmb,2000,1682.3
zmb,2001,1402.1
zmb,2002,1419.2
zmb,2003,1701.9
zmb,2004,1814.4
zmb,2005,1898.7
zmb,2006,1816
zmb,2007,2252.6
zmb,2008,2179.8
zmb,2009,2066.4
zmb,2010,2533.5
zmb,2011,2731.4
zmb,2012,2689.3
zmb,2013,2532.4
zmb,2014,2760.1
zmb,2015,3007.4
zmb,2016,2418.8
zmb,2017,2479.4
zmb,2018,2157.8
zwe,1961,919.7
zwe,1962,905.9
zwe,1963,822.5
zwe,1964,820.5
zwe,1965,930.8
zwe,1966,937.8
zwe,1967,1294.5
zwe,1968,1020.2
zwe,1969,1145.3
zwe,1970,942.3
zwe,1971,1391.9
zwe,1972,1637
zwe,1973,961.3
zwe,1974,1485.5
zwe,1975,1360.2
zwe,1976,1394.1
zwe,1977,1475.9
zwe,1978,1378.9
zwe,1979,1144.2
zwe,1980,1186.1
zwe,1981,1749.6
zwe,1982,1139.6
zwe,1983,633.6
zwe,1984,790.4
zwe,1985,1868.8
zwe,1986,1694.3
zwe,1987,853.8
zwe,1988,1591.4
zwe,1989,1509.6
zwe,1990,1625.4
zwe,1991,1336
zwe,1992,412.1
zwe,1993,1502
zwe,1994,1134.6
zwe,1995,548.2
zwe,1996,1258.7
zwe,1997,1054.3
zwe,1998,1016.6
zwe,1999,1069
zwe,2000,1159.6
zwe,2001,1194
zwe,2002,539.2
zwe,2003,795.4
zwe,2004,1206
zwe,2005,653.8
zwe,2006,934.3
zwe,2007,806.8
zwe,2008,309.7
zwe,2009,452.4
zwe,2010,733.7
zwe,2011,587.7
zwe,2012,696.4
zwe,2013,669.3
zwe,2014,824.4
zwe,2015,558.6
zwe,2016,435.1
zwe,2017,622
zwe,2018,579.1
