geo,time,ne_con_totl_cd
grc,2003,169436262892.409
grc,2004,200421545372.52301
grc,2005,213611912107.53
grc,2006,230737539856.013
grc,2007,272192292053.70999
grc,2008,313538774712.74103
grc,2009,302953714548.57703
grc,2010,266268007718.93399
grc,2011,259857597897.17999
grc,2012,223824336018.26801
grc,2013,216254801433.17599
grc,2014,211118473637.07999
grc,2015,174053441168.60599
grc,2016,171143539210.82599
grc,2017,178836967824.00101
grc,2018,188754043686.67001
grc,2019,182826732164.76001
grc,2020,174893209834.65302
grl,2003,1439516067.82337
grl,2004,1699704561.76662
grl,2005,1728242925.51151
grl,2006,1830900652.45174
grl,2007,2071275051.89485
grl,2008,2327082638.63008
grl,2009,2329646141.50609
grl,2010,2253000480.07681
grl,2011,2430588410.60219
grl,2012,2303875701.33794
grl,2013,2427594679.77138
grl,2014,2488071269.48775
grl,2015,2097043654.03766
grl,2016,2160598362.96923
grl,2017,2258689363.76441
grl,2018,2411142431.82466
grl,2019,2411971091.85234
gtm,1960,955900000
gtm,1961,997300000
gtm,1962,1061900000
gtm,1963,1150300000
gtm,1964,1167700000
gtm,1965,1191800000
gtm,1966,1243800000
gtm,1967,1313400000
gtm,1968,1393700000
gtm,1969,1513300000
gtm,1970,1644700000
gtm,1971,1727300000
gtm,1972,1838700000
gtm,1973,2200200000
gtm,1974,2676500000
gtm,1975,3125100100
gtm,1976,3693300000
gtm,1977,4481000100
gtm,1978,5109500000
gtm,1979,5919499800
gtm,1980,6843999900
gtm,1981,7702000100
gtm,1982,7824000200
gtm,1983,8189000200
gtm,1984,8577600300
gtm,1985,8704608782.6087
gtm,1986,6379132191.78082
gtm,1987,6555520160
gtm,1988,7224733206.10687
gtm,1989,7708557776.98864
gtm,1990,6901317825.1371
gtm,1991,8401504265.3463
gtm,1992,9491242834.48729
gtm,1993,10388377506.4769
gtm,1994,11899096658.0887
gtm,1995,13353452018.7244
gtm,1996,14434319575.7815
gtm,1997,16358853356.8613
gtm,1998,17588802811.8354
gtm,1999,16669144381.4063
gtm,2000,17537427079.0396
gtm,2001,17481597332.8583
gtm,2002,19297132707.7234
gtm,2003,20626869876.21049
gtm,2004,22594597734.8518
gtm,2005,26178270988.6166
gtm,2006,29061477547.1549
gtm,2007,32727010464.8587
gtm,2008,38465881640.2116
gtm,2009,36262840558.22389
gtm,2010,39918429658.2194
gtm,2011,45512294127.4694
gtm,2012,48519308976.7157
gtm,2013,51325179844.2114
gtm,2014,55841098264.4008
gtm,2015,59329031457.3862
gtm,2016,62754070974.6181
gtm,2017,68417675662.4342
gtm,2018,70934474545.1644
gtm,2019,73929597100.05589
gtm,2020,73814308729.3519
guy,1960,136090532.5789
guy,1961,142973808.5516
guy,1962,139590503.41247
guy,1963,116549028.75809
guy,1964,156507029.10809
guy,1965,170941176.47059
guy,1966,185941176.47059
guy,1967,191470588.23529
guy,1968,171500000
guy,1969,187900000
guy,1970,208300000
guy,1971,219000000
guy,1972,232476190.47619
guy,1973,274761904.76191
guy,1974,311000000
guy,1975,331333333.33333
guy,1976,397520000
guy,1977,389080000
guy,1978,403160000
guy,1979,416000000
guy,1980,480120000
guy,1981,524821428.57143
guy,1982,445066666.66667
guy,1983,476166666.66667
guy,1984,349131578.94737
guy,1985,353720906.97674
guy,1986,336953488.37209
guy,1987,283979602.04082
guy,1988,344099990
guy,1989,322647040.44118
guy,1990,341139248.10127
guy,1991,272611716.45796
guy,1992,267944898.48122
guy,1993,346461701.22888
guy,1994,463828107.7368
guy,1995,482863190.84507
guy,1996,523670099.00285
guy,1997,583792740.21952
guy,1998,595958788.59147
guy,1999,576955236.01389
guy,2000,647335270.51472
guy,2001,657032198.2396
guy,2002,662654538.58862
guy,2003,660264341.59986
guy,2004,677947831.52427
guy,2005,827522201.37586
hkg,1960,1036782137.42158
hkg,1961,1156872935.14978
hkg,1962,1287724117.45054
hkg,1963,1424885853.22395
hkg,1964,1575782323.0261
hkg,1965,1669109947.64398
hkg,1966,1889611408.44825
hkg,1967,2025750326.2288
hkg,1968,2119274950.28841
hkg,1969,2386602336.87804
hkg,1970,2732386952.44518
hkg,1971,3198342532.16796
hkg,1972,3919239904.98812
hkg,1973,5685611580.6859
hkg,1974,6668256618.17315
hkg,1975,7180458745.3396
hkg,1976,8232955472.19051
hkg,1977,10523380523.3805
hkg,1978,12867391165.1045
hkg,1979,14883362983.9886
hkg,1980,18951588593.4768
hkg,1981,20676292201.1701
hkg,1982,22104153280.9437
hkg,1983,21391152342.6747
hkg,1984,22646840624.2006
hkg,1985,24440108846.3316
hkg,1986,27711224738.2518
hkg,1987,32154700383.4169
hkg,1988,37449654112.2214
hkg,1989,42659393069.1419
hkg,1990,49458394310.5086
hkg,1991,58961550339.7159
hkg,1992,69469291786.1664
hkg,1993,79438311184.6528
hkg,1994,91623621965.7368
hkg,1995,101532356058.843
hkg,1996,111297984303.686
hkg,1997,122652122809.05701
hkg,1998,118997198300.905
hkg,1999,115798388656.13901
hkg,2000,116749281240.37399
hkg,2001,118274606349.69501
hkg,2002,114218671863.981
hkg,2003,110585606410.849
hkg,2004,116563559322.034
hkg,2005,121150013500.82899
hkg,2006,128804552125.44099
hkg,2007,143735098828.41501
hkg,2008,150832049108.74799
hkg,2009,150433060708.48099
hkg,2010,160583457756.26801
hkg,2011,178946428571.42899
hkg,2012,193424655768.14001
hkg,2013,207791387313.048
hkg,2014,221429179401.86496
hkg,2015,235345855156.22198
hkg,2016,244504077399.73999
hkg,2017,262484601960.68399
hkg,2018,282903234037.12402
hkg,2019,291335392233.18298
hkg,2020,274588511318.51697
hnd,1960,294500000
hnd,1961,311400000
hnd,1962,328400000
hnd,1963,355550000
hnd,1964,400600000
hnd,1965,432000000
hnd,1966,469750000
hnd,1967,492650000
hnd,1968,534950000
hnd,1969,557900000
hnd,1970,616800000
hnd,1971,612000000
hnd,1972,666500000
hnd,1973,746500000
hnd,1974,887000000
hnd,1975,1012000000
hnd,1976,1149000000
hnd,1977,1358500000
hnd,1978,2590512502.18228
hnd,1979,2961107228.05688
hnd,1980,3497669262.91711
hnd,1981,3682687203.27397
hnd,1982,3965482922.98033
hnd,1983,4234466674.79364
hnd,1984,4593305779.67735
hnd,1985,4872992077.02069
hnd,1986,5301457073.89065
hnd,1987,5572808018.11665
hnd,1988,5128730445.86901
hnd,1989,4890508675.74221
hnd,1990,4250263246.64818
hnd,1991,3921588410.10401
hnd,1992,4197924643.95497
hnd,1993,3873040714.53784
hnd,1994,3508948946.34193
hnd,1995,4153568769.55162
hnd,1996,4117355168.91892
hnd,1997,4433104722.43346
hnd,1998,5082589800.59084
hnd,1999,5235583421.60279
hnd,2000,5978529119.77149
hnd,2001,6595822235.05648
hnd,2002,6863825021.41414
hnd,2003,7226885424.7408
hnd,2004,7802865750.36074
hnd,2005,8787511264.38495
hnd,2006,10048199031.6252
hnd,2007,11586525010.8409
hnd,2008,13380232504.2478
hnd,2009,14087048415.4572
hnd,2010,15107413363.0003
hnd,2011,16480334549.02
hnd,2012,17447088078.4796
hnd,2013,18126495060.2038
hnd,2014,18768289833.661
hnd,2015,19128254121.7602
hnd,2016,19627865161.0065
hnd,2017,20862758954.09949
hnd,2018,22483013540.5813
hnd,2019,23784226977.0242
hnd,2020,22851742666.1906
hrv,1995,20688800059.5382
hrv,1996,20724346731.9208
hrv,1997,21048680679.5763
hrv,1998,21928136323.7063
hrv,1999,20080898449.9677
hrv,2000,18449083494.4574
hrv,2001,19538160465.0807
hrv,2002,22996325442.6851
hrv,2003,28860404368.9764
hrv,2004,34349686745.5824
hrv,2005,37514769969.399
hrv,2006,40446450029.9592
hrv,2007,48142209913.3445
hrv,2008,56351565239.6849
hrv,2009,50846791828.5947
hrv,2010,48781829140.71329
hrv,2011,51769087736.891
hrv,2012,47459711380.7528
hrv,2013,48782329214.8916
hrv,2014,47603690574.9023
hrv,2015,39843852166.0718
hrv,2016,40863043062.7395
hrv,2017,43670509284.7914
hrv,2018,48337737769.4313
hrv,2019,48253916829.6516
hrv,2020,47392862011.3188
hti,1988,2575067800
hti,1989,2618652000
hti,1990,3179097800
hti,1991,3293493716.6135
hti,1992,2150460236.44375
hti,1993,2126632986.53065
hti,1994,2342955195.94145
hti,1995,2630204735.72238
hti,1996,2600351542.04792
hti,1997,3053738577.77008
hti,1998,3378160301.23722
hti,1999,3728070438.50126
hti,2000,7094079647.73156
hti,2001,6678337012.30848
hti,2002,6384249003.88844
hti,2003,5172028172.32157
hti,2004,6429681784.84939
hti,2005,7587984886.10712
hti,2006,7994831482.84864
hti,2007,9982683915.42201
hti,2008,11053216502.1193
hti,2009,11905182208.5663
hti,2010,12166775137.9324
hti,2011,13399113675.5679
hti,2012,14180363765.1462
hti,2013,15169624614.7853
hti,2014,15729314399.4909
hti,2015,15491919416.522
hti,2016,14697006337.27
hti,2017,15547500089.8856
hti,2018,17594076468.2323
hti,2019,15586007505.7497
hti,2020,15147858705.006
hun,1991,27770333471.5997
hun,1992,32361532670.0283
hun,1993,35141693004.3444
hun,1994,36107109664.3224
hun,1995,35683524941.396
hun,1996,34862299676.3114
hun,1997,34411448841.796
hun,1998,35484923860.2119
hun,1999,37086876512.25529
hun,2000,35709354197.6163
hun,2001,40342168506.47929
hun,2002,51682112188.90009
hun,2003,67671884076.5791
hun,2004,80127474897.13721
hun,2005,86984249621.084
hun,2006,87075977945.71989
hun,2007,105232636154.614
hun,2008,118632528688.951
hun,2009,98992748405.29662
hun,2010,97952759755.2226
hun,2011,104362318768.496
hun,2012,95016730772.79021
hun,2013,97611564853.93059
hun,2014,98898801241.03421
hun,2015,86099948985.528
hun,2016,90112178978.65199
hun,2017,100612085509.535
hun,2018,110714090805.356
hun,2019,113180296566.435
hun,2020,110323349819.80299
idn,1967,5672436321.23077
idn,1968,6786548583.89667
idn,1969,7849693251.53374
idn,1970,8178082191.78082
idn,1971,8066696893.09851
idn,1972,9194216867.46988
idn,1973,13269156626.506
idn,1974,19517108433.7349
idn,1975,24092048192.7711
idn,1976,29046506024.0964
idn,1977,35025783132.5301
idn,1978,40365118182.8684
idn,1979,37311174029.9353
idn,1980,51342286960.5388
idn,1981,65448745347.6854
idn,1982,73330109844.26979
idn,1983,58087455109.3649
idn,1984,61393944672.4939
idn,1985,61770878923.2111
idn,1986,60132466688.9738
idn,1987,54222527191.5285
idn,1988,60792610172.8585
idn,1989,65495856729.3475
idn,1990,77508422169.66859
idn,1991,85553554573.278
idn,1992,92635473319.14561
idn,1993,106710310636.27499
idn,1994,119927478884.647
idn,1995,140291997674.46399
idn,1996,158986295521.496
idn,1997,147839991607.83401
idn,1998,70128577939.1459
idn,1999,112768643663.948
idn,2000,112515230458.414
idn,2001,112375791961.71001
idn,2002,146510069592.168
idn,2003,179055103355.75101
idn,2004,192859708255.97101
idn,2005,207174698941.23999
idn,2006,259925016022.20999
idn,2007,310716978776.93903
idn,2008,352287532712.90601
idn,2009,368489678402.78198
idn,2010,492495749766.15198
idn,2011,575804641319.23804
idn,2012,602471771574.198
idn,2013,605434052714.24805
idn,2014,592963201343.83899
idn,2015,578489153447.88599
idn,2016,627662372746.33203
idn,2017,674331684086.95398
idn,2018,687910961416.82495
idn,2019,746887992384.26611
idn,2020,722454168285.58203
ind,1960,34792321597.8286
ind,1961,36540969271.00529
ind,1962,38915229736.2544
ind,1963,43778123130.3408
ind,1964,51117805615.9789
ind,1965,54394573193.3494
ind,1966,42851042995.1786
ind,1967,47393058419.7813
ind,1968,47799884222.732
ind,1969,51881738172.032
ind,1970,55326240285.62
ind,1971,60584508355.34969
ind,1972,64036134461.1337
ind,1973,75179842896.63361
ind,1974,89810713779.26051
ind,1975,85890197379.1122
ind,1976,87093123892.0063
ind,1977,103806104431.437
ind,1978,118062230214.082
ind,1979,131100916822.995
ind,1980,163030988932.96201
ind,1981,165954198991.87299
ind,1982,171249039431.681
ind,1983,186910754483.32501
ind,1984,180250751259.28101
ind,1985,195098643410.57401
ind,1986,210914482586.36801
ind,1987,232654341141.53296
ind,1988,242384054729.48901
ind,1989,236049824184.095
ind,1990,251521172783.362
ind,1991,210943629036.73096
ind,1992,220938810649.23001
ind,1993,213533601508.72198
ind,1994,246362106616.09
ind,1995,267475945977.85001
ind,1996,294225311846.49402
ind,1997,311653617466.35303
ind,1998,319041539947.98199
ind,1999,349552225510.10498
ind,2000,354513217160.80603
ind,2001,368490057154.41907
ind,2002,382824139263.44
ind,2003,439852545441.48798
ind,2004,487583927750.50201
ind,2005,555766446476.00403
ind,2006,619748008187.93604
ind,2007,798453757984.83386
ind,2008,805841227907.79602
ind,2009,904693988089.04004
ind,2010,1101423274556.54004
ind,2011,1226760926734.3501
ind,2012,1227163968391.32007
ind,2013,1261474206844.73999
ind,2014,1398200610122.72998
ind,2015,1460638226562.38989
ind,2016,1597267269306.12012
ind,2017,1842570823752.72949
ind,2018,1896331447405.63989
ind,2019,2058484120655.32007
ind,2020,1890959358869.64966
irl,1970,3797238707.23871
irl,1971,4391835952.47221
irl,1972,5248400865.46027
irl,1973,6192178275.13023
irl,1974,6994032406.55496
irl,1975,8121336236.9338
irl,1976,8077257288.42344
irl,1977,9451573018.27174
irl,1978,12259438236.1824
irl,1979,15809522888.4591
irl,1980,19283691535.8472
irl,1981,18367212574.4708
irl,1982,17692465906.5504
irl,1983,16980140941.568
irl,1984,16137933242.2742
irl,1985,17203996002.332
irl,1986,23386573760.0678
irl,1987,27026575374.5318
irl,1988,29445358128.37429
irl,1989,29941317111.28469
irl,1990,36694023707.1773
irl,1991,37733024464.4442
irl,1992,42490380544.0172
irl,1993,38911601348.99409
irl,1994,42177910482.9211
irl,1995,48139738636.3636
irl,1996,52541537298.3871
irl,1997,54945359360.0764
irl,1998,57833844342.2676
irl,1999,61787121291.6642
irl,2000,61797377840.008
irl,2001,66671484219.4024
irl,2002,77630213814.94249
irl,2003,99659637549.9072
irl,2004,116489354730.50101
irl,2005,126473082479.166
irl,2006,139415535908.07501
irl,2007,167549353658.80099
irl,2008,184643452388.013
irl,2009,159164566722.83801
irl,2010,146447993393.89999
irl,2011,155660492105.76901
irl,2012,142909072653.96899
irl,2013,147859276384.55801
irl,2014,153202070109.67999
irl,2015,132376927175.939
irl,2016,138957917049.29999
irl,2017,147411486689.81201
irl,2018,163151132962.07001
irl,2019,164507471050.93301
irl,2020,160561070123.08801
irn,1960,3878276756.81314
irn,1961,3997584337.11707
irn,1962,4140385922.27321
irn,1963,4290071101.41065
irn,1964,4457316042.12949
irn,1965,4864040213.29362
irn,1966,5321654384.14902
irn,1967,5934494560.34797
irn,1968,6250256496.75769
irn,1969,7274984343.59223
irn,1970,8245151101.23221
irn,1971,10235364926.7555
irn,1972,12017714494.6567
irn,1973,16721326214.5666
irn,1974,26720505892.3735
irn,1975,35922072191.0422
irn,1976,40358553558.2514
irn,1977,50357034181.0863
irn,1978,57365366955.0138
irn,1979,65242992306.143
irn,1980,74267288016.5807
irn,1981,85965816870.4127
irn,1982,101214159537.38901
irn,1983,123205571812.62601
irn,1984,131007005378.819
irn,1985,149407791041.51099
irn,1986,181836181668.95999
irn,1987,111594796918.321
irn,1988,110886340921.88901
irn,1989,100640975715.974
irn,1990,98255385174.25139
irn,1993,42490899733.0931
irn,1994,47219047950.437
irn,1995,61982334618.51489
irn,1996,71945123755.2538
irn,1997,72900231304.3353
irn,1998,78267473288.9894
irn,1999,72736499319.4631
irn,2000,68669376116.245
irn,2001,80050782763.30981
irn,2002,75004507712.07588
irn,2003,85772891200.3037
irn,2004,102460834695.99899
irn,2005,120652808408.75999
irn,2006,143541825757.513
irn,2007,178097914246.13901
irn,2008,213231857925.71701
irn,2009,231841134507.02701
irn,2010,261544930150.36401
irn,2011,307879066658.09198
irn,2012,342111001422.66199
irn,2013,252272098084.84399
irn,2014,244863115559.76599
irn,2015,242494349308.23096
irn,2016,262107148855.80896
irn,2017,271900006333.457
irn,2018,178874367436.897
irn,2019,158200951284.31201
irn,2020,121148419041.832
irq,1970,2389806776.81322
irq,1971,2729278642.14993
irq,1972,2916491438.87053
irq,1973,3087157477.71542
irq,1974,5012529630.88385
irq,1975,7731798171.35117
irq,1976,9962072468.67592
irq,1977,12355570606.1632
irq,1978,13589569928.8859
irq,1979,15638672536.4037
irq,1980,20177000000
irq,1981,25341333333.3333
irq,1982,35012666666.6667
irq,1983,39753870967.7419
irq,1984,41304193548.3871
irq,1985,40420967741.9355
irq,1986,44033870967.7419
irq,1987,47994193548.3871
irq,1988,52778709677.4194
irq,1989,70886774193.5484
irq,1990,101409677419.355
irq,1991,452061479.34678
irq,1992,346467532.46753
irq,1993,372183259.00735
irq,1994,1459739578.31905
irq,1995,5662656614.09286
irq,1996,4097639591.05718
irq,1997,8150657623.20117
irq,1998,10199782098.3567
irq,1999,10892153673.2837
irq,2000,12274453883.4951
irq,2001,12795337250.3349
irq,2002,14349259925.1898
irq,2003,12779964730.8131
irq,2004,22806861105.9508
irq,2005,28720536684.7826
irq,2006,34421497594.4174
irq,2007,50879972852.1106
irq,2008,63055918301.2855
irq,2009,81855679701.0139
irq,2010,87766724529.91449
irq,2011,101722388888.88901
irq,2012,123017733178.16901
irq,2013,131605907459.52
irq,2014,137206856346.48399
irq,2015,123988467561.064
irq,2016,125322177918.782
irq,2017,126859402364.86501
irq,2018,135096219150.285
irq,2019,145514670473.77301
isl,1970,375695454.54545
isl,1971,478709090.90909
isl,1972,602091547.69998
isl,1973,787036502.82925
isl,1974,1091995997.999
isl,1975,1006859466.49317
isl,1976,1157480375.47346
isl,1977,1530486247.29723
isl,1978,1774046328.05872
isl,1979,2058805445.26376
isl,1980,2414043480.07337
isl,1981,2553121729.7417
isl,1982,2406511354.89617
isl,1983,2079612765.06674
isl,1984,2155169923.36016
isl,1985,2309065570.96635
isl,1986,3034791383.84885
isl,1987,4340825395.84044
isl,1988,4785366857.30227
isl,1989,4383317093.78035
isl,1990,5047646653.10086
isl,1991,5492436407.02892
isl,1992,5682132732.30586
isl,1993,4865413412.38285
isl,1994,4931373733.99443
isl,1995,5581983685.69693
isl,1996,5847948902.25564
isl,1997,5886384704.45375
isl,1998,6673974207.38659
isl,1999,7270608264.56792
isl,2000,7396292294.18948
isl,2001,6419265883.56534
isl,2002,7323440346.40422
isl,2003,9333532153.98454
isl,2004,11166297083.5583
isl,2005,13964880751.0753
isl,2006,14086271459.1052
isl,2007,17195520084.3026
isl,2008,13748618761.7896
isl,2009,10080496771.2297
isl,2010,10484545740.6463
isl,2011,11680231174.1495
isl,2012,11538262365.7173
isl,2013,12387977550.0282
isl,2014,13651561868.7665
isl,2015,12807031664.3386
isl,2016,15029522434.5564
isl,2017,18242804760.9981
isl,2018,19543671914.3227
isl,2019,18462438309.8912
isl,2020,17190323434.7982
isr,1970,6313333333.33333
isr,1971,5610000000
isr,1972,6927500000
isr,1973,10132500000
isr,1974,14512500000
isr,1975,14150000000
isr,1976,13653750000
isr,1977,14960000000
isr,1978,14843529411.7647
isr,1979,18520800000
isr,1980,20878039215.68629
isr,1981,22858070175.4386
isr,1982,24166255144.0329
isr,1983,26564786476.8683
isr,1984,24726006139.1542
isr,1985,23492603274.2387
isr,1986,28777326925.6621
isr,1987,36026797943.0578
isr,1988,42981120145.0998
isr,1989,42268909413.4836
isr,1990,49624637932.7448
isr,1991,55293058224.7378
isr,1992,60523485828.1485
isr,1993,61927250273.8419
isr,1994,70626903457.2083
isr,1995,82163233155.11569
isr,1996,89263080490.021
isr,1997,91400891459.38419
isr,1998,91979950790.76871
isr,1999,92350557286.7599
isr,2000,102153443945.748
isr,2001,104377831514.373
isr,2002,99385669931.19168
isr,2003,103045282931.864
isr,2004,108531291610.888
isr,2005,113311543775.20799
isr,2006,122060476008.798
isr,2007,142278933813.685
isr,2008,173891422519.509
isr,2009,164281240495.384
isr,2010,185861261174.51999
isr,2011,207577534358.20401
isr,2012,203340323923.53
isr,2013,229561417153.82999
isr,2014,242217455648.17599
isr,2015,231183104069.29401
isr,2016,246289921018.59897
isr,2017,273482009886.43301
isr,2018,288672543757.16302
isr,2019,304400284663.72498
isr,2020,298137219760.80402
ita,1970,83820944857.4969
ita,1971,94170564918.85139
ita,1972,110964482071.713
ita,1973,132916237130.521
ita,1974,148281699910.68799
ita,1975,173772482206.40601
ita,1976,167887185391.952
ita,1977,192494213298.22296
ita,1978,233430358202.14496
ita,1979,293804768119.32001
