geo,time,nv_ind_manf_cd
hnd,1974,147000000
hnd,1975,159500000
hnd,1976,181500000
hnd,1977,221500000
hnd,1978,520694772.14628
hnd,1979,643609129.22072
hnd,1980,659990018.61128
hnd,1981,627988061.20569
hnd,1982,729136981.88851
hnd,1983,790730545.98919
hnd,1984,943611475.0769
hnd,1985,996801817.75501
hnd,1986,1061267907.22977
hnd,1987,1230353774.79367
hnd,1988,1104673682.91115
hnd,1989,1092736531.01243
hnd,1990,1060479514.75192
hnd,1991,905685970.62087
hnd,1992,957509030.72082
hnd,1993,911164822.51654
hnd,1994,949057820.37865
hnd,1995,1061843013.55579
hnd,1996,1055207407.09459
hnd,1997,1104236501.90114
hnd,1998,1240013899.55687
hnd,1999,1342965365.85366
hnd,2000,1458814816.43312
hnd,2001,1485822472.7507
hnd,2002,1546669880.70841
hnd,2003,1609659119.98893
hnd,2004,1680506771.56939
hnd,2005,1845806046.17549
hnd,2006,2056689217.73117
hnd,2007,2203630311.54253
hnd,2008,2455240439.5611
hnd,2009,2409141111.73522
hnd,2010,2601142399.9024
hnd,2011,3024166969.11807
hnd,2012,3254344982.05272
hnd,2013,3177331293.62185
hnd,2014,3385102849.38669
hnd,2015,3654922976.91072
hnd,2016,3697979757.23008
hnd,2017,3934922021.2761
hnd,2018,4037431366.87454
hnd,2019,4073953626.93567
hnd,2020,3792773106.07554
hrv,1995,4159063942.67755
hrv,1996,3953962751.30246
hrv,1997,4042373578.94387
hrv,1998,4115183912.53524
hrv,1999,3774076479.61221
hrv,2000,3638646280.55742
hrv,2001,3805863643.49538
hrv,2002,4123336447.07827
hrv,2003,5197532066.20587
hrv,2004,6306029311.0961
hrv,2005,6547657619.83583
hrv,2006,7019792224.09201
hrv,2007,8412565190.87106
hrv,2008,9565379837.50589
hrv,2009,8378875954.375
hrv,2010,7847426487.23648
hrv,2011,8599473212.71812
hrv,2012,7751049350.40901
hrv,2013,7443530308.79198
hrv,2014,7439095569.69081
hrv,2015,6408675210.36172
hrv,2016,6744744989.82161
hrv,2017,7174975306.4352
hrv,2018,7664627999.70425
hrv,2019,7417218421.85288
hrv,2020,6935671695.27704
hti,1988,355950800
hti,1989,395418600
hti,1990,424681800
hti,1991,397770070.32781
hti,1992,257034310.51782
hti,1993,247724158.06418
hti,1994,292023507.54873
hti,1995,539983560.35697
hti,1996,411634670.52282
hti,1997,359862376.81303
hti,1998,358281718.28172
hti,1999,417973633.54466
hti,2000,887741756.44959
hti,2001,875083826.0782
hti,2002,829521024.50859
hti,2003,696619991.29889
hti,2004,956136746.55834
hti,2005,1144059834.80402
hti,2006,1236942803.85827
hti,2007,1485297533.67665
hti,2008,1784747241.71993
hti,2009,1955591809.74621
hti,2010,1716826187.80638
hti,2011,1906310376.49447
hti,2012,2210782785.20956
hti,2013,2349634585.73042
hti,2014,2517597920.84045
hti,2015,2519764596.73251
hti,2016,2302696561.37677
hti,2017,2472988483.98056
hti,2018,2737911442.87125
hti,2019,2515145418.99674
hti,2020,2558927192.11172
hun,1995,8444351466.43207
hun,1996,8430768565.58314
hun,1997,9333992543.46611
hun,1998,9731429368.33057
hun,1999,9489735850.26595
hun,2000,9022050526.75747
hun,2001,10306407783.9347
hun,2002,12546636144.0345
hun,2003,15844658229.1122
hun,2004,19735984666.5134
hun,2005,21527563789.4104
hun,2006,22785697989.4482
hun,2007,26713462922.9662
hun,2008,28917097051.7676
hun,2009,22452450483.5138
hun,2010,23895370952.9401
hun,2011,26170938300.465
hun,2012,23795228135.1226
hun,2013,25392141084.9594
hun,2014,27414481122.9498
hun,2015,25304316540.3238
hun,2016,25214890417.609
hun,2017,27372338151.3422
hun,2018,29710001418.6409
hun,2019,28593339296.7729
hun,2020,27251165055.8988
idn,1983,10884015456.2073
idn,1984,12781371960.2588
idn,1985,13959715296.029
idn,1986,13398764357.9368
idn,1987,12866368777.03
idn,1988,15573613786.8126
idn,1989,17131226622.9486
idn,1990,21114601485.1315
idn,1991,24439816257.8354
idn,1992,27854112477.339
idn,1993,35243316791.5616
idn,1994,41300844614.1386
idn,1995,48780883715.16129
idn,1996,58244460572.9411
idn,1997,57805513814.1293
idn,1998,23857255087.3714
idn,1999,36393182006.6222
idn,2000,37393350777.5451
idn,2001,49344812538.72
idn,2002,62519979988.8122
idn,2003,66329892898.4754
idn,2004,72083392028.4328
idn,2005,78349462922.85139
idn,2006,100393875451.42999
idn,2007,116907767202.713
idn,2008,141916385386.58099
idn,2009,142208892016.91501
idn,2010,166412397525.64899
idn,2011,194317708339.45001
idn,2012,196891861883.70999
idn,2013,191891859856.00201
idn,2014,187740777949.73599
idn,2015,180657039861.69601
idn,2016,191248955503.55701
idn,2017,204748965608.19
idn,2018,207028409787.08096
idn,2019,220502279972.37799
idn,2020,210396302588.974
ind,1960,5461951598.5363
ind,1961,6023684038.64634
ind,1962,6688201563.54606
ind,1963,7627609431.47693
ind,1964,8387740988.73559
ind,1965,8939724291.21378
ind,1966,6652323388.19143
ind,1967,6633785992.29067
ind,1968,7178633663.58667
ind,1969,8268329006.17733
ind,1970,9024134410.928
ind,1971,10090718149.2864
ind,1972,10792764134.9856
ind,1973,12840361714.1791
ind,1974,16268417258.373
ind,1975,15596600730.4424
ind,1976,16707859783.9835
ind,1977,19536217092.96
ind,1978,23473463321.3339
ind,1979,27312122801.5019
ind,1980,31213922015.0986
ind,1981,32449233920.7909
ind,1982,32857061142.1372
ind,1983,36372217662.9532
ind,1984,35446981086.6911
ind,1985,38173830011.1927
ind,1986,40389471697.1767
ind,1987,45230086527.5475
ind,1988,47755380358.4498
ind,1989,50039583051.6522
ind,1990,53274803469.1969
ind,1991,42342416100.4299
ind,1992,45539237140.92071
ind,1993,44451950947.4147
ind,1994,54864930893.0272
ind,1995,64367435398.7484
ind,1996,69135504678.76781
ind,1997,68695441502.9751
ind,1998,66233570288.7628
ind,1999,69651401901.96201
ind,2000,74601369473.90311
ind,2001,74306559412.5836
ind,2002,80117659540.843
ind,2003,94724437281.97591
ind,2004,112238678103.259
ind,2005,131039692082.867
ind,2006,162699311568.08401
ind,2007,205197173183.77496
ind,2008,204995248975.944
ind,2009,230047371952.44
ind,2010,285356189927.177
ind,2011,294228179629.18494
ind,2012,289076073030.06299
ind,2013,283206246517.87799
ind,2014,307206175076.37799
ind,2015,327820066001.20697
ind,2016,347942711530.89203
ind,2017,398204537482.79797
ind,2018,401203275247.45099
ind,2019,382564765197.39899
ind,2020,348365138151.56598
irl,1995,14303029040.404
irl,1996,15491286542.3387
irl,1997,18054548710.6017
irl,1998,20966440506.8969
irl,1999,23271264975.7815
irl,2000,23167138893.7051
irl,2001,27609892081.4339
irl,2002,34393151710.0514
irl,2003,38464761869.0536
irl,2004,41065700982.7962
irl,2005,41511108513.5191
irl,2006,43123041865.7858
irl,2007,48540645090.5535
irl,2008,48366011261.6531
irl,2009,48207650050.7726
irl,2010,43257344706.2001
irl,2011,50228126248.1713
irl,2012,45388035191.032
irl,2013,46905783615.7574
irl,2014,51861487531.7284
irl,2015,101771782980.481
irl,2016,99686040629.16208
irl,2017,107818110154.547
irl,2018,127161964695.601
irl,2019,127761292318.09399
irl,2020,147001700321.97501
irn,1960,358711043.18405
irn,1961,394439234.73625
irn,1962,467324745.50273
irn,1963,511627703.02745
irn,1964,570221937.17305
irn,1965,670260873.5192
irn,1966,768870682.20326
irn,1967,893204788.80491
irn,1968,1034688427.3516
irn,1969,1220475023.42302
irn,1970,1363387789.63182
irn,1971,1636351173.09059
irn,1972,2007924365.23343
irn,1973,2975079176.31852
irn,1974,4037304136.88364
irn,1975,4718332086.6381
irn,1976,6407748708.9129
irn,1977,7411482500.29106
irn,1978,6883249660.53971
irn,1979,6748073144.10868
irn,1980,9274584280.99398
irn,1981,10623135559.5733
irn,1982,12776390637.9747
irn,1983,14170585226.799
irn,1984,15362889109.0285
irn,1985,15992972596.9167
irn,1986,19152406290.2668
irn,1987,13724980716.6294
irn,1988,13918161236.4139
irn,1989,13152680243.3656
irn,1990,18113443361.1648
irn,1993,8646377281.98198
irn,1994,11144417049.2031
irn,1995,14794876763.6541
irn,1996,19873322790.0267
irn,1997,19862924355.24369
irn,1998,18626556325.7954
irn,1999,18967137808.3174
irn,2000,18235210863.6538
irn,2001,21757334499.6563
irn,2002,19418372536.2403
irn,2003,22714082876.0007
irn,2004,29841445316.8406
irn,2005,34061780417.9914
irn,2006,40034063175.0744
irn,2007,45161372751.2247
irn,2008,53473642529.5664
irn,2009,55274579020.5846
irn,2010,62233037990.2932
irn,2011,70909094083.80449
irn,2012,86501948699.1423
irn,2013,63270241056.9974
irn,2014,59496622875.4832
irn,2015,47635608781.918
irn,2016,49721490354.8383
irn,2017,53417893827.0258
irn,2018,39710923843.7384
irn,2019,38174219502.7147
irn,2020,35996926770.0178
irq,1968,264911789.41473
irq,1969,288434612.15346
irq,1970,324838980.67768
irq,1971,335219236.20934
irq,1972,420546710.72394
irq,1973,520303730.60416
irq,1974,635963427.02337
irq,1975,916356247.88351
irq,1976,1286149678.29326
irq,1977,1654588554.01287
irq,1978,1714188960.37928
irq,1979,2128682695.56383
irq,1980,2374000000
irq,1981,2408666666.66667
irq,1982,3238333333.33333
irq,1983,3264838709.67742
irq,1984,4195806451.6129
irq,1985,4773870967.74194
irq,1986,5663870967.74194
irq,1987,6680967741.93548
irq,1988,8519354838.70968
irq,1989,8690967741.93548
irq,1990,6640967741.93548
irq,1991,13045148.89529
irq,1992,15885521.88552
irq,1993,27402868.23446
irq,1994,59262539.7131
irq,1995,179659136.86522
irq,1996,104860288.57111
irq,1997,135431857.57918
irq,1998,177553602.60037
irq,1999,322794585.05003
irq,2000,439199703.34412
irq,2001,533967759.1657
irq,2002,501152815.0134
irq,2003,225044234.67346
irq,2004,645159727.81252
irq,2005,659668002.71739
irq,2006,1003951356.8031
irq,2007,1448987752.76291
irq,2008,2266985004.39578
irq,2009,2915548629.64274
irq,2010,3144200512.82051
irq,2011,5241675897.4359
irq,2012,5933539920.42421
irq,2013,5391116981.13208
irq,2014,4287507632.9331
irq,2015,3627684483.94302
irq,2016,3753335617.59729
irq,2017,4070858445.94595
irq,2018,4620056309.44832
irq,2019,4994045177.66497
irq,2020,5023868036.91275
isl,1995,870851191.11107
isl,1996,903814421.05263
isl,1997,1066823239.21116
isl,1998,1153403801.95129
isl,1999,1075368637.44258
isl,2000,1053402271.80218
isl,2001,1106491204.48018
isl,2002,1090189763.00898
isl,2003,1263597543.96485
isl,2004,1464613479.94136
isl,2005,1475653388.20642
isl,2006,1594900356.22685
isl,2007,1713646272.73437
isl,2008,1986405235.37231
isl,2009,1430310251.50762
isl,2010,1783530290.09102
isl,2011,2011888800.75466
isl,2012,1731214631.28386
isl,2013,1883067069.99927
isl,2014,2047889884.16836
isl,2015,1873793375.77795
isl,2016,1936841102.91876
isl,2017,2200364860.77644
isl,2018,2264978658.07253
isl,2019,2143265084.62916
isl,2020,1888125352.45535
isr,1995,15590841164.9454
isr,1996,17316132781.9031
isr,1997,18417602481.591
isr,1998,18836026946.6593
isr,1999,19046006232.3357
isr,2000,22467412012.8516
isr,2001,20443728035.761
isr,2002,18139999577.86309
isr,2003,18462479743.5278
isr,2004,19621352967.4253
isr,2005,21508291106.803
isr,2006,23558806723.8206
isr,2007,28009187458.9226
isr,2008,32357121794.8718
isr,2009,29418765099.30569
isr,2010,33146945352.6702
isr,2011,35788659950.7153
isr,2012,35958285276.1106
isr,2013,37458525748.2847
isr,2014,38949522418.7203
isr,2015,38112250846.8762
isr,2016,37684788616.2632
isr,2017,40283030241.163
isr,2018,42916091190.83289
isr,2019,44912484723.1742
isr,2020,46099137296.19029
ita,1990,236533440530.05801
ita,1991,237984324957.078
ita,1992,245242312647.29001
ita,1993,195938492678.72501
ita,1994,205293393371.758
ita,1995,223158207535.95599
ita,1996,244729075166.26901
ita,1997,229195202364.71097
ita,1998,233140069142.41101
ita,1999,223325994217.375
ita,2000,201508336631.05896
ita,2001,200229176254.922
ita,2002,214576587033.80399
ita,2003,254478510815.99896
ita,2004,287171642468.91998
ita,2005,288930510672.68494
ita,2006,304234733938.23499
ita,2007,353110108050.70697
ita,2008,372625163767.26599
ita,2009,301693251068.71094
ita,2010,303952628176.66693
ita,2011,326211534102.14093
ita,2012,289035824018.90601
ita,2013,297299488702.03998
ita,2014,302167636242.23401
ita,2015,264390819515.039
ita,2016,277638309136.34302
ita,2017,292579742873.88293
ita,2018,313994428880.23499
ita,2019,298835884070.58801
ita,2020,280398636542.88
jam,1993,729740346.15169
jam,1994,734995874.37549
jam,1995,804618961.30282
jam,1996,896345865.79597
jam,1997,932339109.43524
jam,1998,911354309.16553
jam,1999,885576344.33388
jam,2000,841605464.14273
jam,2001,821761750.40166
jam,2002,818512100.36372
jam,2003,781196690.73395
jam,2004,836100344.4602
jam,2005,871570165.39634
jam,2006,908479722.07307
jam,2007,984214983.76985
jam,2008,1102119132.1152
jam,2009,995026969.95589
jam,2010,1024678856.04975
jam,2011,1139166525.98858
jam,2012,1197230866.99914
jam,2013,1165213615.02581
jam,2014,1129828862.9777
jam,2015,1129035015.87589
jam,2016,1080370918.10224
jam,2017,1141332166.34301
jam,2018,1207070609.09511
jam,2019,1225057590.42127
jam,2020,1098461547.10441
jor,1965,65247829.73957
jor,1966,78689442.73313
jor,1967,59367124.05489
jor,1968,71688602.63232
jor,1969,84010081.20975
jor,1970,66928031.36376
jor,1971,70848501.82022
jor,1972,80649677.96136
jor,1973,109555690.8095
jor,1974,83203973.92114
jor,1975,106316447.77986
jor,1976,146454819.27711
jor,1977,184737321.59125
jor,1978,220958769.63351
jor,1979,305777555.77756
jor,1980,351201745.5522
jor,1981,505684019.37046
jor,1982,514411347.51773
jor,1983,521338474.24952
jor,1984,534702210.6632
jor,1985,479546376.07704
jor,1986,783957142.85714
jor,1987,866313146.23338
jor,1988,694012823.93802
jor,1989,454542290.2889
jor,1990,531098387.82582
jor,1991,510198266.99956
jor,1992,653942335.98117
jor,1993,639800837.06163
jor,1994,838407041.64878
jor,1995,865811929.22374
jor,1996,803976022.567
jor,1997,876795486.60085
jor,1998,1046531734.8378
jor,1999,1072947813.82228
jor,2000,1138445698.16643
jor,2001,1214643159.37941
jor,2002,1393070521.86178
jor,2003,1526966149.50635
jor,2004,1852772919.60508
jor,2005,2011777150.91678
jor,2006,2559633286.31876
jor,2007,3236272214.38646
jor,2008,4793224461.03988
jor,2009,4939053802.8169
jor,2010,5135489014.08451
jor,2011,5700662535.21127
jor,2012,5943777464.78873
jor,2013,6641669014.08451
jor,2014,6945021126.76056
jor,2015,7085201690.14085
jor,2016,7182816901.40845
jor,2017,7473803239.43662
jor,2018,7683587183.09859
jor,2019,7877927605.6338
jor,2020,7546816478.87324
jpn,1994,1173178563671.27002
jpn,1995,1301641725033.90991
jpn,1996,1150161198244.87988
jpn,1997,1049008644451.77002
jpn,1998,935928491818.13086
jpn,1999,1038546425674.31995
jpn,2000,1115506354074.36011
jpn,2001,923926736767.96191
jpn,2002,866464095447.72998
jpn,2003,945362643239.44299
jpn,2004,1033455029438.13
jpn,2005,1035063174684.40002
jpn,2006,984723037885.86902
jpn,2007,1001843681928.77002
jpn,2008,1086396509271.04004
jpn,2009,1007525908383.13
jpn,2010,1195940413448.97998
jpn,2011,1217679850774.28003
jpn,2012,1233567341928.22998
jpn,2013,1007492564067.56995
jpn,2014,959497947967.37598
jpn,2015,909542617885.20996
jpn,2016,1015148046907.98999
jpn,2017,1007663265490.27002
jpn,2018,1041966919324.31006
jpn,2019,1045547649908.88
kaz,1995,2976077737.30913
kaz,1996,2786613732.16469
kaz,1997,2956125269.26263
kaz,1998,2660636269.48034
kaz,1999,2377377465.31429
kaz,2000,3017819891.60879
kaz,2001,3643030535.15229
kaz,2002,3571352799.33611
kaz,2003,4383857549.14899
kaz,2004,5745276583.23226
kaz,2005,6878485851.89645
kaz,2006,9422742910.98221
kaz,2007,12048935083.4162
kaz,2008,15711268237.8603
kaz,2009,12536534715.6919
kaz,2010,16760911404.4315
kaz,2011,21355680776.5338
kaz,2012,23047903428.6193
kaz,2013,25166022696.4975
kaz,2014,22846198233.5119
kaz,2015,18946666257.7578
kaz,2016,15553825403.3201
kaz,2017,18815956086.0243
kaz,2018,20496091449.5782
kaz,2019,20830621404.7754
kaz,2020,22364799118.9319
ken,1960,68907986.37796
ken,1961,72841984.801
ken,1962,74843983.99849
ken,1963,80541981.71442
ken,1964,95675975.6479
ken,1965,104999971.91034
ken,1966,116479953.30854
ken,1967,126839963.15569
ken,1968,140167943.81312
ken,1969,159151936.20331
ken,1970,174047930.23219
ken,1971,200703919.78025
ken,1972,218203912.74898
ken,1973,270410786.72228
ken,1974,334373993.75604
ken,1975,345898560.07569
ken,1976,344633683.32636
ken,1977,434818286.58975
ken,1978,567495466.51023
ken,1979,668868522.91571
ken,1980,795532458.01343
ken,1981,725393888.86673
ken,1982,681759607.08082
ken,1983,613393665.42031
ken,1984,639605935.27998
ken,1985,630959492.9506
ken,1986,749709951.63292
ken,1987,793060050.97738
ken,1988,848544269.20455
ken,1989,831558037.11622
ken,1990,861802360.3399
ken,1991,848776547.82808
ken,1992,764029947.10834
ken,1993,489533855.27566
ken,1994,645045726.53995
ken,1995,756584703.80985
ken,1996,1428576431.01888
ken,1997,1517270030.88616
ken,1998,1540468503.33048
ken,1999,1308246428.78472
ken,2000,1310631370.97886
ken,2001,1270023713.42271
ken,2002,1291583014.917
ken,2003,1447083379.97379
ken,2004,1609661276.83653
ken,2005,1974240974.34818
ken,2006,3277092625.87932
ken,2007,4087593734.77367
ken,2008,4341795409.63321
ken,2009,4866945909.60803
ken,2010,5067433853.48566
ken,2011,5646723146.28401
ken,2012,6250638829.47512
ken,2013,6727746046.638
ken,2014,6872985434.85036
ken,2015,6994637318.76124
ken,2016,6973884875.92656
ken,2017,7169224907.62579
ken,2018,7752779817.89034
ken,2019,7920521619.76664
ken,2020,7687617190.28885
kgz,1990,706437500
kgz,1991,706444444.44445
kgz,1992,744553125
kgz,1993,509280303.0303
kgz,1994,344293706.29371
kgz,1995,142407407.40741
kgz,1996,144405826.53181
kgz,1997,241705314.70546
kgz,1998,232735756.11072
kgz,1999,161983523.17134
kgz,2000,247948328.90446
kgz,2001,269039829.08276
kgz,2002,209511554.43163
kgz,2003,254737035.98623
kgz,2004,338924571.64288
kgz,2005,316201678.5413
kgz,2006,311534160.67084
kgz,2007,377178337.61654
kgz,2008,679452406.86159
kgz,2009,667313846.46223
kgz,2010,808342561.50969
kgz,2011,1132223327.4604
kgz,2012,797355572.33882
kgz,2013,1156593673.16224
kgz,2014,1021351583.56957
kgz,2015,938335859.36542
kgz,2016,1051550402.56543
kgz,2017,1154733710.19666
kgz,2018,1179829256.99045
kgz,2019,1305019537.37894
kgz,2020,1315801654.13203
khm,1993,218336994.75642
khm,1994,247148264.91966
khm,1995,314717766.81084
khm,1996,354012485.30877
khm,1997,400794978.0742
khm,1998,395081932.7476
khm,1999,464169076.1767
khm,2000,585041601.58277
khm,2001,668095067.40571
khm,2002,754338332.62701
khm,2003,847999803.87032
khm,2004,1002594153.57419
khm,2005,1120455882.0281
khm,2006,1350499121.25754
khm,2007,1497416846.69913
khm,2008,1588749846.5961
khm,2009,1499653481.00864
khm,2010,1651926410.96058
khm,2011,1946574135.73981
khm,2012,2120515328.19241
khm,2013,2358904039.77901
khm,2014,2571795666.60062
khm,2015,2890478520.95139
khm,2016,3201715952.09455
khm,2017,3590172420.59162
khm,2018,4017337623.16729
khm,2019,4409279367.36623
khm,2020,4240494830.02178
kir,1978,801190.33993
kir,1979,552202.1015
kir,1980,562514.23366
kir,1981,614801.19513
kir,1982,580180.54569
kir,1983,584684.68468
kir,1984,115840.28082
kir,1985,129198.96641
kir,1986,106951.87166
kir,1987,66517.2945
kir,1988,178138.9171
kir,1989,160525.06721
kir,1990,291936.61697
kir,1991,3166225.26873
kir,1992,2920094.00705
kir,1993,2891744.86604
kir,1994,3197616.61062
kir,1995,3365530.02224
kir,1996,3553720.94843
kir,1997,3470981.14888
kir,1998,3133747.95829
kir,1999,3520000
kir,2000,2978084.41558
kir,2001,2783231.6127
kir,2002,2845648.15821
kir,2003,3664180.55646
kir,2004,4538093.83733
kir,2005,5314089.34708
kir,2006,5112198.79518
kir,2007,7267174.29504
kir,2008,6849521.8923
kir,2009,6368668.42818
kir,2010,8765295.82209
kir,2011,10518099.10938
kir,2012,9453318.76956
kir,2013,8358728.96774
kir,2014,8353619.23173
kir,2015,6579569.73331
kir,2016,7504226.94426
kir,2017,8071809.18418
kir,2018,8666770.01812
kir,2019,6724961.71745
kna,1977,4644444.44444
kna,1978,4903703.7037
kna,1979,4737037.03704
kna,1980,5829629.62963
kna,1981,6622222.22222
kna,1982,6911111.11111
kna,1983,6500000
kna,1984,8377777.77778
