geo,time,bm_gsr_nfsv_cd
mng,2004,434401130.34974
mng,2005,400836099.33859
mng,2006,418603424.16366
mng,2007,464355762.69278
mng,2008,628601478.814
mng,2009,571408893.68016
mng,2010,788714331.60235
mng,2011,1369143119.11074
mng,2012,2077473816.65547
mng,2013,1998585028.14432
mng,2014,1896216037.45901
mng,2015,1404315302.68342
mng,2016,2139163992.26264
mng,2017,2178469330.17891
mng,2018,2606458070.90743
mng,2019,3224448845.97806
mng,2020,2105155179.9756
moz,2005,648573092.76196
moz,2006,749626298.1186
moz,2007,856528930.68425
moz,2008,965331804.46132
moz,2009,1044287889.12992
moz,2010,1213747845.79343
moz,2011,2250630108.50392
moz,2012,4497793944.8579
moz,2013,3904268805.78464
moz,2014,3657118766.66127
moz,2015,3029009700.00581
moz,2016,3141590307.4416
moz,2017,2989320935.20238
moz,2018,4295143337.48218
moz,2019,2818487987.29049
moz,2020,2481169064.32694
mrt,1975,69181113.2329
mrt,1976,80893336.07452
mrt,1977,67190084.91087
mrt,1978,75255889.52071
mrt,1979,83172631.69363
mrt,1980,127760364.01554
mrt,1981,128126995.08239
mrt,1982,157545514.54373
mrt,1983,177170310.46025
mrt,1984,177780680.21664
mrt,1985,201777258.87117
mrt,1986,211146218.48787
mrt,1987,214528391.27394
mrt,1988,217045165.14788
mrt,1989,196036170.54581
mrt,1990,136845761.63952
mrt,1991,150953373.67163
mrt,1992,179071377.47876
mrt,1993,184941400.45666
mrt,1994,181072223.34615
mrt,1995,216986681.39377
mrt,1996,231275430.2649
mrt,1997,199956097.98929
mrt,1998,152534144.51897
mrt,2012,1016668566.38192
mrt,2013,999404905.55034
mrt,2014,900329555.47696
mrt,2015,640745973.39611
mrt,2016,605386960.04495
mrt,2017,739686354.58366
mrt,2018,682481300.39055
mrt,2019,793481588.70986
mrt,2020,795835958.36109
mus,1976,66601561.77917
mus,1977,120624006.01162
mus,1978,143754740.80643
mus,1979,172952007.56269
mus,1980,173991313.47053
mus,1981,149946148.08161
mus,1982,140905307.40799
mus,1983,126685004.53383
mus,1984,126301297.0747
mus,1985,130484194.57719
mus,1986,164558223.17714
mus,1987,247006249.5713
mus,1988,307120438.91358
mus,1989,340333076.1345
mus,1990,420965050.77326
mus,1991,448432259.99147
mus,1992,522771386.57678
mus,1993,521701436.84633
mus,1994,546369691.78432
mus,1995,641308922.0546
mus,1996,672941561.02236
mus,1997,656305763.13551
mus,1998,718011557.70621
mus,1999,728227569.95755
mus,2000,762533077.12986
mus,2001,810095315.65314
mus,2002,792727189.56341
mus,2003,906287381.11054
mus,2004,1023321075.82636
mus,2005,1197749447.18237
mus,2006,1316861478.04412
mus,2007,1569373351.04068
mus,2008,1919929152.85024
mus,2009,1607258838.35538
mus,2010,1978884434.21096
mus,2011,2470079081.55837
mus,2012,2443385568.66593
mus,2013,2210688949.61504
mus,2014,2123615252.80959
mus,2015,2041060566.72894
mus,2016,2052058296.56277
mus,2017,2179360589.42799
mus,2018,2145851515.41018
mus,2019,2070984742.06986
mus,2020,1310226850.64661
mwi,1977,117506590.03297
mwi,1978,119348843.75447
mwi,1979,133190037.22999
mwi,1980,178550392.68184
mwi,1981,146766597.43417
mwi,1982,122973835.24433
mwi,1983,127770416.26863
mwi,1984,141646266.44697
mwi,1985,143272920.50265
mwi,1986,130516082.13502
mwi,1987,143611127.14588
mwi,1988,197868205.6416
mwi,1989,231271756.0908
mwi,1990,268424977.5091
mwi,1991,356471139.05424
mwi,1992,338830607.93877
mwi,1993,260063058.66712
mwi,1994,147718769.90593
mwi,1995,151417175.87698
mwi,1996,185744507.39678
mwi,1997,219195757.76833
mwi,1998,161548564.89704
mwi,1999,184716381.59694
mwi,2000,167120566.83196
mwi,2001,171408706.23107
mwi,2002,221893892.12997
mwi,2003,147764988.27736
mwi,2004,149641860.37848
mwi,2005,159367255.31339
mwi,2006,159262521.35923
mwi,2007,152610347.35361
mwi,2008,188323380.66594
mwi,2009,229169284.37094
mwi,2010,239905431.26449
mwi,2011,249804407.83081
mwi,2012,227443191.32014
mwi,2013,245083064.70756
mwi,2014,268766939.21223
mwi,2015,292633078.62785
mwi,2016,249069945.9097
mwi,2017,294189053.80422
mwi,2018,389147294.35136
mwi,2019,432571020.32833
mwi,2020,353240231.71152
mys,1974,698360383.53339
mys,1975,848447715.32152
mys,1976,832161160.18353
mys,1977,1050265105.99324
mys,1978,1358783845.10018
mys,1979,2107892603.14497
mys,1980,2956520408.86135
mys,1981,2855747844.57431
mys,1982,3269258904.91933
mys,1983,3964243404.76188
mys,1984,4254063299.83339
mys,1985,3926635678.68709
mys,1986,3575134049.77193
mys,1987,3594563505.47665
mys,1988,4205387998.24346
mys,1989,4791716016.37846
mys,1990,5484541799.52863
mys,1991,6564204504.13322
mys,1992,7335762841.60872
mys,1993,9515965805.45784
mys,1994,12052174774.5711
mys,1995,14980808808.4824
mys,1996,17572738645.6566
mys,1997,18296655933.5037
mys,1998,13126676222.3284
mys,1999,14735263157.8947
mys,2000,16747421052.6316
mys,2001,16656578947.3684
mys,2002,16447842105.2632
mys,2003,17531710526.3158
mys,2004,19268607894.7368
mys,2005,21955728605.741
mys,2006,23651024055.562
mys,2007,28668366315.68489
mys,2008,30269789906.3251
mys,2009,27471538280.96709
mys,2010,32644635837.2021
mys,2011,38344535723.5456
mys,2012,43348518287.3401
mys,2013,45137192445.08569
mys,2014,45319650864.3918
mys,2015,40169379566.4062
mys,2016,40144714579.5428
mys,2017,42443489287.60329
mys,2018,44601873163.2057
mys,2019,43710611539.4454
mys,2020,33363630847.0672
mys,2021,35609259612.2375
nam,1990,354150126.33725
nam,1991,462315961.77908
nam,1992,510481335.26686
nam,1993,485350496.52922
nam,1994,468345381.48463
nam,1995,551462124.54354
nam,1996,580948395.48389
nam,1997,533684995.20938
nam,1998,456850611.12241
nam,1999,433057689.93763
nam,2000,320058039.64602
nam,2001,271976192.9825
nam,2002,231957110.14884
nam,2003,276311613.21026
nam,2004,420189993.76504
nam,2005,367373445.46303
nam,2006,429269256.76053
nam,2007,511680148.68527
nam,2008,585969467.06268
nam,2009,544462482.85045
nam,2010,695894456.81181
nam,2011,674798786.38342
nam,2012,590997210.4376
nam,2013,734009510.30788
nam,2014,881824811.98697
nam,2015,680737758.19578
nam,2016,688422195.43397
nam,2017,613062001.03568
nam,2018,592773788.44705
nam,2019,615846935.99802
nam,2020,473391546.27505
ncl,2002,414862928.43602
ncl,2003,528213023.02364
ncl,2004,590860626.49097
ncl,2005,834281862.43216
ncl,2006,1120141161.73709
ncl,2007,1313627562.27074
ncl,2008,1318556663.02109
ncl,2009,1040577407.3767
ncl,2010,1300739515.99906
ncl,2011,1371103154.00469
ncl,2012,1420348172.76518
ncl,2013,1376477009.34831
ncl,2014,1189820564.3234
ncl,2015,1153281006.37069
ncl,2016,1109114569.76718
ner,1974,77061239.32715
ner,1975,87008294.74246
ner,1976,103657454.5534
ner,1977,129290298.45287
ner,1978,163350510.64831
ner,1979,242344873.64348
ner,1980,278962154.5933
ner,1981,194118124.73284
ner,1982,212950908.34471
ner,1983,153739757.57896
ner,1984,124195381.94281
ner,1985,127459872.61977
ner,1986,135643081.78942
ner,1987,192958219.58106
ner,1988,207981770.86822
ner,1989,202232982.97744
ner,1990,226764542.2086
ner,1991,203231463.71028
ner,1992,201048917.45455
ner,1993,185607152.23318
ner,1994,149148594.46966
ner,1995,151760470.57189
ner,1996,163377192.74538
ner,1997,154656050.6268
ner,1998,153619336.20162
ner,1999,142030520.24381
ner,2000,133153953.57186
ner,2001,148723843.61989
ner,2002,153671569.06955
ner,2003,194032590.80259
ner,2004,263457197.26732
ner,2005,280388155.92621
ner,2006,329585670.75371
ner,2007,369815149.17809
ner,2008,603786939.42472
ner,2009,738613348.09234
ner,2010,845533248.74954
ner,2011,871520843.95669
ner,2012,829777789.62186
ner,2013,979168593.46442
ner,2014,1043152109.01288
ner,2015,973058114.31512
ner,2016,810896501.45974
ner,2017,981334877.11018
ner,2018,1086196177.64751
ner,2019,1068925375.88673
ner,2020,1075913425.87661
nga,1977,3552033856.42709
nga,1978,2967232960.07805
nga,1979,3433732913.23614
nga,1980,5285480971.86165
nga,1981,5025026582.90908
nga,1982,3446374918.03483
nga,1983,2384009545.50057
nga,1984,1799022333.24694
nga,1985,1655899435.43713
nga,1986,1106283585.61963
nga,1987,871754841.85608
nga,1988,804061450.74903
nga,1989,1374523319.57633
nga,1990,1976319395.16361
nga,1991,2448329439.86111
nga,1992,1809841253.20225
nga,1993,2725883969.93691
nga,1994,3006683033.27878
nga,1995,1437397920.88056
nga,1996,1512405659.59116
nga,1997,1437235748.32779
nga,1998,1187026066.67083
nga,1999,3475867491.31724
nga,2000,3300264707.0392
nga,2001,4639638590.77373
nga,2002,4921662498.43896
nga,2003,5714692543.51124
nga,2004,5973282016.94622
nga,2005,6623479186.08107
nga,2006,13923695093.9876
nga,2007,18348346387.0539
nga,2008,24369200491.8447
nga,2009,18699281920.4868
nga,2010,21332515363.2699
nga,2011,24570829119.9217
nga,2012,23941006053.5078
nga,2013,21802853214.1736
nga,2014,24911354312.3799
nga,2015,19612685768.646
nga,2016,11758306298.8108
nga,2017,18264780867.869
nga,2018,30883664001.2257
nga,2019,38710165611.5495
nga,2020,19832514705.2504
nic,1977,139200000
nic,1978,106600000
nic,1979,123600000
nic,1980,103700000
nic,1981,110200000
nic,1982,103500000
nic,1983,128200000
nic,1984,149000000
nic,1985,129600000
nic,1986,159100000
nic,1987,160500000
nic,1988,138100000
nic,1989,119200000
nic,1990,112300000
nic,1991,136200000
nic,1992,148300000
nic,1993,156600000
nic,1994,172900000
nic,1995,220500000
nic,1996,252800000
nic,1997,239400000
nic,1998,267800000
nic,1999,334700000
nic,2000,350700000
nic,2001,363700000
nic,2002,355400000
nic,2003,376800000
nic,2004,409000000
nic,2005,448200000
nic,2006,584500000
nic,2007,681600000
nic,2008,778100000
nic,2009,699800000
nic,2010,725800000
nic,2011,857800000
nic,2012,918800000
nic,2013,1092200000
nic,2014,1006800000
nic,2015,1024200000
nic,2016,1002100000
nic,2017,1030500000
nic,2018,952700000
nic,2019,854600000
nic,2020,614500000
nld,1967,1629005523.68287
nld,1968,1880110495.87683
nld,1969,2137845302.32012
nld,1970,2459392263.41337
nld,1971,3755956906.06206
nld,1972,4111473156.98133
nld,1973,5513150204.78511
nld,1974,7179764333.18138
nld,1975,8215798608.10728
nld,1976,9010737924.45353
nld,1977,10445305071.6601
nld,1978,12954472118.0211
nld,1979,15643851301.5607
nld,1980,18843121476.592
nld,1981,16591562832.1186
nld,1982,16164950597.4456
nld,1983,14724838999.6458
nld,1984,14749725778.7333
nld,1985,15705318544.1253
nld,1986,19535778775.1478
nld,1987,22616233937.0486
nld,1988,24817808997.1284
nld,1989,25713182120.3023
nld,1990,30075003103.404
nld,1991,34222291472.7281
nld,1992,38854403653.7594
nld,1993,38463422415.9642
nld,1994,41887005837.885
nld,1995,45095600535.6652
nld,1996,45624568745.4929
nld,1997,45597208822.0564
nld,1998,47208285588.6535
nld,1999,49266644765.2748
nld,2000,51113707102.6965
nld,2001,53598461195.684
nld,2002,57192536156.7477
nld,2003,64039070253.7854
nld,2004,96817202859.7404
nld,2005,101312719673.383
nld,2006,107984575969.011
nld,2007,128337396140.17
nld,2008,145326413169.996
nld,2009,137735214540.80399
nld,2010,134437751116.45
nld,2011,151249757017.54599
nld,2012,144254960981.48901
nld,2013,150713151815.98901
nld,2014,161672466249.74701
nld,2015,183597603177.84897
nld,2016,150347133992.58301
nld,2017,166813790134.58701
nld,2018,189427449403.19601
nld,2019,180403741047.80896
nld,2020,160467954328.21899
nld_curacao,2011,822966480.44693
nld_curacao,2012,890446927.3743
nld_curacao,2013,909715083.79888
nld_curacao,2014,889217877.09497
nld_curacao,2015,921279329.60894
nld_curacao,2016,883726256.98324
nld_curacao,2017,963890890.04469
nld_curacao,2018,988103265.89385
nld_curacao,2019,869697427.2514
nld_curacao,2020,499722971.86033
nor,1975,3640523309.17977
nor,1976,4227789558.6848
nor,1977,4918161819.72659
nor,1978,5436669473.91946
nor,1979,5976540072.8496
nor,1980,6995856374.50247
nor,1981,7282056835.62804
nor,1982,7128356061.55174
nor,1983,7148987706.45332
nor,1984,7250949458.07159
nor,1985,7518159473.84207
nor,1986,8606032471.27587
nor,1987,9621740280.44922
nor,1988,10271735487.2621
nor,1989,10623852366.2324
nor,1990,12363007777.0458
nor,1991,12708474772.5169
nor,1992,13224875529.6919
nor,1993,12353736158.5959
nor,1994,12604783529.8652
nor,1995,13953784863.2725
nor,1996,14205534289.0617
nor,1997,15167258911.223
nor,1998,15688564267.6392
nor,1999,16263772966.1851
nor,2000,15735389221.99
nor,2001,16657331275.4051
nor,2002,18577865339.0675
nor,2003,21080487857.3475
nor,2004,24764579258.6349
nor,2005,29128357077.21749
nor,2006,31673541372.513
nor,2007,41260648759.20329
nor,2008,47695399384.30009
nor,2009,37072978228.3341
nor,2010,45072603258.1906
nor,2011,47757774870.7068
nor,2012,52456398378.03
nor,2013,56350079995.0729
nor,2014,57555167339.48409
nor,2015,47269131199.229
nor,2016,48349433225.6233
nor,2017,49839243869.073
nor,2018,52195860204.0726
nor,2019,52624688804.5648
nor,2020,37235771517.3307
npl,1976,42798060.63819
npl,1977,46033638.22602
npl,1978,57145257.34553
npl,1979,74263623.06939
npl,1980,87698996.32232
npl,1981,93950174.71449
npl,1982,85143888.94024
npl,1983,87984071.5996
npl,1984,99529462.20713
npl,1985,115707912.5554
npl,1986,113682997.69684
npl,1987,131244345.76093
npl,1988,150825085.41112
npl,1989,147711709.08217
npl,1990,167344058.35528
npl,1991,183943880.10603
npl,1992,225009065.39056
npl,1993,251801255.11902
npl,1994,296604039.92529
npl,1995,313277036.88997
npl,1996,242815922.98934
npl,1997,224546366.91583
npl,1998,196168192.58487
npl,1999,212450208.64452
npl,2000,199945551.93091
npl,2001,214721604.78955
npl,2002,236770572.21997
npl,2003,266189201.07447
npl,2004,385007943.57111
npl,2005,434731112.90045
npl,2006,492840555.23775
npl,2007,722588894.63093
npl,2008,851745903.16797
npl,2009,841698009.977
npl,2010,869659268.46426
npl,2011,782153901.05831
npl,2012,895809073.20324
npl,2013,983713598.8342
npl,2014,1197130385.49322
npl,2015,1200826807.17509
npl,2016,1250784402.46425
npl,2017,1623361655.1997
npl,2018,1775280725.56509
npl,2019,1717909525.156
npl,2020,1097427927.83436
npl,2021,1540735017.4692
nru,2008,6127306.05505
nru,2009,7169861.02966
nru,2010,7404040.19857
nru,2011,16786783.23443
nru,2012,17918993.82952
nru,2013,33103406.97092
nru,2014,41623445.5994
nru,2015,36819993.79461
nru,2016,40156906.10075
nru,2017,37894999.22274
nru,2018,34219271.94971
nzl,2000,4520993816.5444
nzl,2001,4365092293.6945
nzl,2002,4840179954.3728
nzl,2003,5823693271.70322
nzl,2004,7316522351.87243
nzl,2005,8392940226.27274
nzl,2006,8082350589.6627
nzl,2007,9617071594.07257
nzl,2008,10477911205.5995
nzl,2009,8705691746.59527
nzl,2010,10247957389.4452
nzl,2011,12148728840.1236
nzl,2012,12408043647.4435
nzl,2013,12650172478.3125
nzl,2014,13295298324.7597
nzl,2015,12023629124.2044
nzl,2016,12538044108.5205
nzl,2017,13820665193.0914
nzl,2018,14932098189.085
nzl,2019,15554584744.3272
nzl,2020,11302411747.4786
omn,1974,103647944.71236
omn,1975,154892878.27126
omn,1976,176896352.56774
omn,1977,185871453.92551
omn,1978,193109438.89146
omn,1979,234800232.29531
omn,1980,517660684.76451
omn,1981,620440071.28095
omn,1982,700926464.10228
omn,1983,687898091.16357
omn,1984,672558429.86771
omn,1985,712807075.95651
omn,1986,688514268.67284
omn,1987,481144343.30299
omn,1988,522756827.04811
omn,1989,570351105.3316
omn,1990,718595578.6736
omn,1991,960988296.48895
omn,1992,932379713.91417
omn,1993,906371911.57347
omn,1994,900130039.0117
omn,1995,985175552.6658
omn,1996,1328099982.72952
omn,1997,1555599979.77113
omn,1998,1891099987.70416
omn,1999,1713499988.85891
omn,2000,1758498699.60988
omn,2001,1899089726.91808
omn,2002,1880104031.20936
omn,2003,2573211963.58908
omn,2004,3152301690.50715
omn,2005,3145487646.29389
omn,2006,3896332899.86996
omn,2007,5094928478.54356
omn,2008,5877763328.9987
omn,2009,5483508452.53576
omn,2010,6364109232.76983
omn,2011,7739908400.52016
omn,2012,8785439814.94541
omn,2013,9798009338.36044
omn,2014,10014530459.1181
omn,2015,10214896930.0224
omn,2016,9923117612.17319
omn,2017,10839067630.3905
omn,2018,11729255933.867
omn,2019,12111771856.5335
omn,2020,8333418044.50221
pak,1976,441777380.50397
pak,1977,494246690.34099
pak,1978,619482915.36785
pak,1979,791505120.73294
pak,1980,877465479.4021
pak,1981,919380034.45566
pak,1982,951012703.7376
pak,1983,989427323.09907
pak,1984,1092382699.38411
pak,1985,1184234928.62029
pak,1986,1201163972.27079
pak,1987,1287617760.61762
pak,1988,1492808482.95392
pak,1989,1712051967.0004
pak,1990,2072863337.71097
pak,1991,2314175681.71781
pak,1992,2683434138.09944
pak,1993,2638769454.87186
pak,1994,2529483791.30021
pak,1995,2937533912.89032
pak,1996,3458796692.5737
pak,1997,2658273720.76153
pak,1998,2162000000
pak,1999,2045000000
pak,2000,2130000000
pak,2001,2211000000
pak,2002,2138000000
pak,2003,3232000000
pak,2004,5364000000
pak,2005,7592000000
pak,2006,8501000000
pak,2007,8947000000
pak,2008,9797000000
pak,2009,6615430000
pak,2010,7173000000
pak,2011,8156000000
pak,2012,8517000000
pak,2013,7953000000
pak,2014,8466000000
pak,2015,8807000000
pak,2016,9706109000
pak,2017,11741061000
pak,2018,11669877000
pak,2019,10295078000
pak,2020,7542999000
pak,2021,9301975000
pan,1977,205000000
pan,1978,238800000
pan,1979,287700000
pan,1980,591000000
pan,1981,671400000
pan,1982,633700000
pan,1983,551500000
pan,1984,598100000
pan,1985,658100000
pan,1986,797200000
pan,1987,707900000
pan,1988,518900000
pan,1989,575900000
pan,1990,690000000
pan,1991,848800000
pan,1992,918000000
pan,1993,977600000
pan,1994,1064500000
pan,1995,1089400000
pan,1996,1035300000
pan,1997,1295400000
pan,1998,1228100000
pan,1999,1128900000
pan,2000,1128200000
pan,2001,1096800000
pan,2002,1295000000
pan,2003,1281000000
pan,2004,1415200000
pan,2005,1770800000
pan,2006,1696100000
pan,2007,2134100000
pan,2008,2673500000
pan,2009,2190900000
pan,2010,2787800000
pan,2011,4302500000
pan,2012,4410800000
pan,2013,5142400000
pan,2014,4940600000
pan,2015,4823800000
pan,2016,4780642473.81
pan,2017,4673251015.6
pan,2018,4942780043.65
pan,2019,5346752315.92
pan,2020,3071096691.8515
per,1977,523200000
per,1978,469600000
per,1979,559900000
per,1980,879700000
per,1981,1087000000
per,1982,1098000000
per,1983,965000000
per,1984,890900000
per,1985,934000000
per,1986,1012520000
per,1987,1163670000
per,1988,1175110000
per,1989,1196400000
per,1990,1170000000
per,1991,1242000000
per,1992,1420000000
per,1993,1392686062.67282
per,1994,1541371048.996
per,1995,1874965758.09937
per,1996,2094626262.63756
per,1997,2349766284.49321
per,1998,2453296076.197
per,1999,2226421231.02069
per,2000,2295594802.57975
per,2001,2404523780.91292
per,2002,2459692764.77223
per,2003,2622023743.79096
per,2004,2733715011.80183
per,2005,3147395415.45922
per,2006,3408395348.46385
per,2007,4354526759.16529
per,2008,5714832957.59874
per,2009,4817683318.74779
per,2010,6050070699.30634
per,2011,6512429465.99721
per,2012,7563408013.34533
per,2013,7977078569.67439
per,2014,8029250511.59708
per,2015,8384587716.56709
per,2016,8358867310.55143
per,2017,8832568665.19774
per,2018,9483706719.01446
per,2019,10136419924.6509
per,2020,7056999498.30749
phl,1977,856000000
phl,1978,1000000000
phl,1979,1180000000
phl,1980,1439000000
phl,1981,1632000000
phl,1982,1823000000
phl,1983,1733000000
phl,1984,1194000000
phl,1985,867000000
phl,1986,844000000
phl,1987,1155000000
phl,1988,1308000000
phl,1989,1564000000
phl,1990,1761000000
phl,1991,1804000000
phl,1992,2308000000
phl,1993,3090000000
phl,1994,4654000000
phl,1995,6926000000
phl,1996,9429000000
phl,1997,14122000000
phl,1998,10107000000
phl,1999,5147000000
phl,2000,5247000000
phl,2001,5410000000
phl,2002,5483000000
phl,2003,5407000000
phl,2004,5865000000
phl,2005,6463320577.26
phl,2006,6587470863.41
phl,2007,7543665307.8
phl,2008,11084251514.27
phl,2009,9186206944.58
phl,2010,12017152839.8936
phl,2011,12316215274.2831
phl,2012,14260545036.4203
phl,2013,16320385333.5178
phl,2014,20921610612.3191
phl,2015,23610210252.4851
phl,2016,24160460096.4311
phl,2017,26138511091.1944
phl,2018,26788965530.064
phl,2019,28224651933.7215
phl,2020,17955831486.4413
phl,2021,19452990829.1182
plw,2005,30920059.88363
plw,2006,33295538.24793
plw,2007,35925081.59123
plw,2008,40213431.92862
plw,2009,36425442.70274
plw,2010,42961832.34147
plw,2011,39021565.85502
plw,2012,45122305.6426
plw,2013,42981411.74688
plw,2014,44041948.14314
plw,2015,52639106.46897
plw,2016,53722118.71444
plw,2017,53302627.70527
png,1976,175644433.62285
png,1977,183703743.42232
png,1978,217153755.11532
png,1979,237816269.98306
png,1980,301597759.64687
png,1981,342066500.29695
png,1982,347808035.72026
png,1983,333359273.90854
png,1984,356081105.67677
png,1985,288498050.67605
png,1986,302658874.1326
png,1987,377605692.57869
png,1988,435093943.30697
png,1989,408799068.58612
png,1990,402932573.11831
png,1991,543259167.76827
png,1992,685847179.34341
png,1993,804594449.75926
png,1994,608036984.50416
png,1995,642145009.43203
png,1996,778541443.76797
png,1997,923551202.83831
png,1998,793815330.74364
png,1999,727858223.70979
png,2000,772274718.7117
png,2001,662000555.08381
png,2002,754937425.55421
png,2003,867472955.96714
png,2004,997091415.83299
png,2005,1167405443.727
png,2006,1479147003.49954
png,2007,1821918544.96966
png,2008,1751135324.94147
png,2009,1847006273.86417
png,2010,2758702938.66201
png,2011,2978050924.7262
png,2012,3732890191.08198
png,2013,3901495362.96837
png,2014,2298904663.82968
png,2015,1337879011.56276
png,2016,1069346970.32507
png,2017,1597275615.78689
png,2018,1629831418.53334
pol,1976,1144000000
pol,1977,1309000000
pol,1978,1521000000
pol,1979,1863000000
pol,1980,2023000000
pol,1981,1727000000
pol,1982,1467000000
pol,1983,1783000000
pol,1984,1853000000
pol,1985,1846000000
pol,1986,2012000000
pol,1987,2028000000
pol,1988,2404000000
pol,1989,3053000000
pol,1990,2847000000
pol,1991,2994000000
pol,1992,4045000000
pol,1993,3631000000
pol,1994,3859000000
pol,1995,7138000000
pol,1996,6343000000
pol,1997,5743000000
pol,1998,6624000000
pol,1999,6982000000
pol,2000,8996000000
pol,2001,8968000000
pol,2002,9262000000
pol,2003,10931000000
pol,2004,12772000000
pol,2005,14951000000
pol,2006,19087000000
pol,2007,23195000000
pol,2008,29390000000
pol,2009,23414000000
pol,2010,29713000000
pol,2011,32190000000
pol,2012,31924000000
pol,2013,33051000000
pol,2014,35045000000
pol,2015,32006000000
pol,2016,33490000000
pol,2017,37662000000
pol,2018,42996000000
pol,2019,43492000000
pol,2020,40285000000
prt,1975,1109878169.46041
prt,1976,730432917.97388
prt,1977,784987396.16004
prt,1978,848788383.59833
prt,1979,1127591446.73833
prt,1980,1524574170.92785
prt,1981,1638660574.07969
prt,1982,1461873968.60751
prt,1983,1253814895.06328
prt,1984,1243526870.72287
prt,1985,1268727119.17055
prt,1986,1585423666.89613
prt,1987,2156514377.56321
prt,1988,2668372782.15578
prt,1989,2830300354.95446
prt,1990,4004693555.83204
prt,1991,4419524448.58906
prt,1992,4731715470.63754
prt,1993,5491430313.87522
prt,1994,5481348313.5049
prt,1995,6596296950.30008
prt,1996,6545587976.93795
prt,1997,6246475795.86898
prt,1998,6940379226.24285
prt,1999,6605476612.60074
prt,2000,6419158182.36639
prt,2001,6106488804.21889
prt,2002,6510032001.41157
prt,2003,7619178159.69072
prt,2004,8938470526.44302
prt,2005,9483144253.98169
prt,2006,11302344212.1123
prt,2007,13699808686.7951
prt,2008,15506245498.937
prt,2009,14217353721.2732
prt,2010,14757498483.1169
prt,2011,15809763792.7895
prt,2012,13593565911.9665
prt,2013,14482019526.0481
prt,2014,15938521700.6659
prt,2015,14027450293.4562
prt,2016,14803434659.5277
prt,2017,16582130374.9769
prt,2018,18768086837.1978
prt,2019,19894658276.9751
prt,2020,15627668237.3141
prt,2021,20746116912.9148
pry,1975,55100000
pry,1976,57800000
pry,1977,72100000
pry,1978,95600000
pry,1979,154200000
pry,1980,165100000
pry,1981,203900000
pry,1982,250300000
pry,1983,157400000
pry,1984,211900000
pry,1985,180300000
pry,1986,224900000
pry,1987,256300000
pry,1988,300800000
pry,1989,303500000
pry,1990,434200000
pry,1991,460300000
pry,1992,464500000
pry,1993,592800000
pry,1994,593400000
pry,1995,710700000
pry,1996,658800000
pry,1997,654600000
pry,1998,575900000
pry,1999,493800000
pry,2000,420760000
pry,2001,390690000
pry,2002,355290000
pry,2003,329346500
pry,2004,301700000
pry,2005,344107802.02324
pry,2006,384543976.28205
pry,2007,464022322.46795
pry,2008,598527675.17952
pry,2009,541216623.00417
pry,2010,747445283.65029
pry,2011,903666118.73839
pry,2012,927345731.90215
pry,2013,1068726686.02723
pry,2014,1114730398.72846
pry,2015,1104636531.33582
pry,2016,1104385081.47556
pry,2017,1211168984.89483
pry,2018,1280482008.65941
pry,2019,1248965009.68254
pry,2020,820071053.40284
pse,1995,390900000
pse,1996,440200000
pse,1997,506800000
pse,1998,506167781.42083
pse,1999,518589103.65887
pse,2000,521327162.66499
pse,2001,604742781.3458
pse,2002,601512647.75534
pse,2003,477576603.79733
pse,2004,512648802.97203
pse,2005,457356649.16727
pse,2006,460344178.22602
pse,2007,638896961.34072
pse,2008,702188362.22871
pse,2009,766554638.4489
pse,2010,993340708.48127
pse,2011,891001471.61063
pse,2012,1029279344.70174
pse,2013,967240430.20249
pse,2014,986012336.14827
pse,2015,1472635301.1694
pse,2016,1414336989.72635
pse,2017,1590831031.29218
pse,2018,1784143472.00727
pse,2019,1904744793.59795
pse,2020,1567242100.84478
pyf,2002,526183389.90921
pyf,2003,595723355.49768
pyf,2004,659025246.79813
pyf,2005,721833612.77459
pyf,2006,543228114.41817
pyf,2007,602762557.31195
pyf,2008,707806264.01813
pyf,2009,705689675.913
pyf,2010,597915839.85196
pyf,2011,557376048.73483
pyf,2012,506137530.94215
pyf,2013,495273273.8501
pyf,2014,494940364.57822
pyf,2015,423628088.83665
pyf,2016,384040376.17417
qat,2011,16866785714.2857
qat,2012,23906318681.3187
qat,2013,27478571428.5714
qat,2014,32859065934.0659
qat,2015,30775274725.2747
qat,2016,31541208791.2088
qat,2017,31426923076.9231
qat,2018,32503846153.8462
qat,2019,35415934065.9341
qat,2020,34697802197.8022
rou,1971,303000000
rou,1972,295000000
rou,1973,373000000
rou,1974,518000000
rou,1975,516000000
rou,1976,453000000
rou,1977,527000000
rou,1978,691000000
rou,1979,909000000
rou,1980,1045000000
rou,1981,1014000000
rou,1982,748000000
rou,1983,726000000
rou,1984,774000000
rou,1985,524000000
rou,1986,424000000
rou,1987,515000000
rou,1988,480000000
rou,1989,450000000
rou,1990,787000000
rou,1991,819000000
rou,1992,946000000
rou,1993,914000000
rou,1994,1222000000
rou,1995,1832000000
rou,1996,1951000000
rou,1997,1911000000
rou,1998,1836000000
rou,1999,1610000000
rou,2000,1792000000
rou,2001,1817000000
rou,2002,1829000000
rou,2003,2248000000
rou,2004,3012000000
rou,2005,5498005695.31078
rou,2006,7057861084.33201
rou,2007,9008861697.10659
rou,2008,12069326661.8036
rou,2009,10497022060.3877
rou,2010,8396556887.33328
rou,2011,9794933531.0861
rou,2012,9508543344.17641
rou,2013,11757784992.6636
rou,2014,12655729197.7106
