geo,time,bm_gsr_fcty_cd
ukr,2018,10581000000
ukr,2019,11371000000
ukr,2020,8629000000
ukr,2021,19065000000
ury,1978,95200000
ury,1979,109100000
ury,1980,167800000
ury,1981,219600000
ury,1982,344000000
ury,1983,358500000
ury,1984,448800000
ury,1985,428300000
ury,1986,384400000
ury,1987,405300000
ury,1988,439000000
ury,1989,552100000
ury,1990,579600000
ury,1991,467100000
ury,1992,412100000
ury,1993,442500000
ury,1994,525100000
ury,1995,631300000
ury,1996,649200000
ury,1997,740000000
ury,1998,805900000
ury,1999,879300000
ury,2000,842233654
ury,2001,900664746.10363
ury,2002,344434775.26059
ury,2003,730273823.24966
ury,2004,960354512.13627
ury,2005,1057286873.39159
ury,2006,1169839763.20039
ury,2007,1400927603.79875
ury,2008,1674070293.2189
ury,2009,1571830971.02927
ury,2010,1955652345.23296
ury,2011,2136211529.12267
ury,2012,5193944829.62631
ury,2013,4623165595.03556
ury,2014,4704281103.03343
ury,2015,3413984886.80611
ury,2016,3675732622.24699
ury,2017,5123395066.40939
ury,2018,5320356093.95211
ury,2019,4554340937.70252
ury,2020,3511006720.76313
usa,1970,5070000000
usa,1971,4810000000
usa,1972,5850000000
usa,1973,8950000000
usa,1974,12110000000
usa,1975,12580000000
usa,1976,13320000000
usa,1977,14670000000
usa,1978,22160000000
usa,1979,33430000000
usa,1980,43090000000
usa,1981,54260000000
usa,1982,57140000000
usa,1983,54450000000
usa,1984,74858000000
usa,1985,73944000000
usa,1986,81583000000
usa,1987,93891000000
usa,1988,118037000000
usa,1989,141490000000
usa,1990,143190000000
usa,1991,125110000000
usa,1992,109521000000
usa,1993,110742000000
usa,1994,149383000000
usa,1995,189364700000
usa,1996,203808900000
usa,1997,244195300000
usa,1998,257546100000
usa,1999,292570000000
usa,2000,350983000000
usa,2001,288119000000
usa,2002,288888000000
usa,2003,317679000000
usa,2004,386257000000
usa,2005,492109000000
usa,2006,653940000000
usa,2007,752582000000
usa,2008,708225000000
usa,2009,537682000000
usa,2010,553309000000
usa,2011,589038000000
usa,2012,593754000000
usa,2013,616043000000
usa,2014,645619000000
usa,2015,639725000000
usa,2016,660797000000
usa,2017,737499000000
usa,2018,847284000000
usa,2019,893009000000
usa,2020,769396000000
uzb,2010,275140350.22456
uzb,2011,362354146.62129
uzb,2012,561933020.51743
uzb,2013,534525054.26378
uzb,2014,510612620.03678
uzb,2015,598566566.11698
uzb,2016,1357727818.98041
uzb,2017,1384645148.84464
uzb,2018,1697615209.80567
uzb,2019,2220068562.00396
uzb,2020,1773767525.96713
vct,1978,200000
vct,1979,1200000
vct,1980,1700000
vct,1981,2100000
vct,1982,2900000
vct,1983,2500000
vct,1984,3000000
vct,1985,3100000
vct,1986,10703703.7037
vct,1987,8222222.22222
vct,1988,15740740.74074
vct,1989,11481481.48148
vct,1990,15666666.66667
vct,1991,16959259.25926
vct,1992,13096296.2963
vct,1993,11107407.40741
vct,1994,15274074.07407
vct,1995,15451851.85185
vct,1996,13018518.51852
vct,1997,15329629.62963
vct,1998,16759259.25926
vct,1999,22618518.51852
vct,2000,22318518.51852
vct,2001,18855185.18519
vct,2002,20975555.55556
vct,2003,27592996.2963
vct,2004,34519184.44444
vct,2005,37998913.33333
vct,2006,39297450.74074
vct,2007,35413686.2963
vct,2008,32958633.7037
vct,2009,26695647.40741
vct,2010,24949873.33333
vct,2011,22471572.59259
vct,2012,17961806.2963
vct,2013,18302859.25926
vct,2014,36070084.88932
vct,2015,24150810.43481
vct,2016,11050538.4361
vct,2017,10245126.61589
vct,2018,6671546.03382
vct,2019,15429853.26815
vct,2020,10206827.2463
ven,1970,607000000
ven,1971,777000000
ven,1972,537000000
ven,1973,917000000
ven,1974,993000000
ven,1975,640000000
ven,1976,485000000
ven,1977,694000000
ven,1978,1014000000
ven,1979,1349000000
ven,1980,1935000000
ven,1981,3007000000
ven,1982,4095000000
ven,1983,3613000000
ven,1984,4159000000
ven,1985,4147000000
ven,1986,3363000000
ven,1987,3074000000
ven,1988,3424000000
ven,1989,3950000000
ven,1990,3432000000
ven,1991,2766000000
ven,1992,3353000000
ven,1993,3314000000
ven,1994,3530000000
ven,1995,3810000000
ven,1996,3304000000
ven,1997,4938000000
ven,1998,5013000000
ven,1999,3725000000
ven,2000,4437000000
ven,2001,4623000000
ven,2002,4230000000
ven,2003,4066000000
ven,2004,5723000000
ven,2005,6352000000
ven,2006,9271000000
ven,2007,9625000000
ven,2008,9106000000
ven,2009,6943000000
ven,2010,7958000000
ven,2011,11102000000
ven,2012,12876000000
ven,2013,10930000000
ven,2014,9243000000
ven,2015,8512000000
ven,2016,7525000000
vnm,1996,524000000
vnm,1997,679000000
vnm,1998,804000000
vnm,1999,571000000
vnm,2000,782000000
vnm,2001,795000000
vnm,2002,888000000
vnm,2003,936000000
vnm,2004,1079000000
vnm,2005,1569000000
vnm,2006,2097000000
vnm,2007,3356000000
vnm,2008,5758000000
vnm,2009,3781000000
vnm,2010,5020000000
vnm,2011,5414000000
vnm,2012,6524000000
vnm,2013,7617000000
vnm,2014,9167000000
vnm,2015,12550000000
vnm,2016,14794000000
vnm,2017,17738000000
vnm,2018,17432700000
vnm,2019,17520000000
vnm,2020,16245000000
vut,1982,26702699.89362
vut,1983,23709926.87885
vut,1984,27904640.00937
vut,1985,40218908.93641
vut,1986,48964970.0295
vut,1987,51855710.92887
vut,1988,40987771.13868
vut,1989,29181695.73096
vut,1990,33322901.14585
vut,1991,49180850.96468
vut,1992,47553974.36107
vut,1993,43479297.22428
vut,1994,47364020.32415
vut,1995,49787446.11414
vut,1996,47547822.91512
vut,1997,45683870.07964
vut,1998,29262889.22155
vut,1999,26093821.18178
vut,2000,31705740.17611
vut,2001,21233960.20817
vut,2002,33987802.70233
vut,2003,38598694.57943
vut,2004,45863189.28233
vut,2005,53660755.95089
vut,2006,51930800.04896
vut,2007,61005979.32039
vut,2008,40472189.53242
vut,2009,49592853.26704
vut,2010,59010409.36353
vut,2011,61486103.35764
vut,2012,80322908.81673
vut,2013,33923724.26155
vut,2014,31502881.0879
vut,2015,29363904.429
vut,2016,38004758.36148
vut,2017,47460752.72657
vut,2018,37873054.10944
vut,2019,29791646.10826
vut,2020,19268881.04204
wsm,1977,114492.52792
wsm,1978,1493889.65383
wsm,1979,1621965.12164
wsm,1980,2556274.29645
wsm,1981,2785070.86221
wsm,1982,2236335.06267
wsm,1983,2833847.15238
wsm,1984,2325074.60572
wsm,1985,2578750.62011
wsm,1986,2334776.5414
wsm,1987,2224580.51497
wsm,1988,2124553.97985
wsm,1989,2391868.52799
wsm,1990,1532565.94399
wsm,1991,2392043.08122
wsm,1992,2550370.49301
wsm,1993,4418743.63569
wsm,1994,4449638.90404
wsm,1995,4423053.92197
wsm,1996,2432810.44944
wsm,1997,4137734.32672
wsm,1998,2391705.90318
wsm,1999,2356336.48751
wsm,2004,22216072.5775
wsm,2005,44349146.02728
wsm,2006,39337474.98499
wsm,2007,46219259.53874
wsm,2008,54383401.22785
wsm,2009,32362358.17639
wsm,2010,30565091.64631
wsm,2011,37466046.85404
wsm,2012,25707975.77034
wsm,2013,57445472.63007
wsm,2014,39295982.17697
wsm,2015,23052301.80312
wsm,2016,32851177.16674
wsm,2017,27587100.61783
wsm,2018,42003492.56369
wsm,2019,38629976.5879
wsm,2020,33672131.0532
yem,2005,1790656531.64263
yem,2006,1550510000
yem,2007,1735150000
yem,2008,2236620000
yem,2009,1287097159.12
yem,2010,1873486568.75389
yem,2011,2390706472.99478
yem,2012,1510684922.64518
yem,2013,1719118608.4425
yem,2014,1761154717.52437
yem,2015,567942010.29696
yem,2016,380867000
zaf,1960,396199841.67854
zaf,1961,436799825.45479
zaf,1962,397599841.1191
zaf,1963,386399845.59462
zaf,1964,459199816.50375
zaf,1965,503999798.60168
zaf,1966,544599782.37793
zaf,1967,592199763.35697
zaf,1968,666399733.70667
zaf,1969,774199690.6298
zaf,1970,839999664.33613
zaf,1971,858358105.82741
zaf,1972,913607381.16376
zaf,1973,1307564444.66001
zaf,1974,1552432360.33856
zaf,1975,1859032892.73476
zaf,1976,1867599998.376
zaf,1977,2002149998.259
zaf,1978,2349449997.957
zaf,1979,2916023900.37433
zaf,1980,3917073556.75457
zaf,1981,4126553920.93146
zaf,1982,3597610387.93488
zaf,1983,4008938685.0829
zaf,1984,3726029587.2886
zaf,1985,3569300789.83587
zaf,1986,4145826492.23377
zaf,1987,4473204893.06376
zaf,1988,4419434625.71192
zaf,1989,4567939068.21012
zaf,1990,4928346749.10864
zaf,1991,4083821571.97652
zaf,1992,3871172979.13489
zaf,1993,3352455952.59822
zaf,1994,3394446039.87073
zaf,1995,4010905574.34248
zaf,1996,4194232866.08009
zaf,1997,4612045484.67157
zaf,1998,4659367858.21022
zaf,1999,4999661696.2329
zaf,2000,5695669041.21326
zaf,2001,6266611568.97354
zaf,2002,4975205219.89204
zaf,2003,7448526235.66469
zaf,2004,7576499242.26214
zaf,2005,9569337545.26984
zaf,2006,11236515373.2517
zaf,2007,16725118275.4629
zaf,2008,15075879794.4157
zaf,2009,10688021908.0556
zaf,2010,12833176005.044
zaf,2011,16195103860.0097
zaf,2012,16859828610.3304
zaf,2013,16413068137.1937
zaf,2014,16997939010.1932
zaf,2015,15755139259.2074
zaf,2016,14182350036.7318
zaf,2017,16659648721.9319
zaf,2018,19343906307.8869
zaf,2019,18251855763.54
zaf,2020,13611742508.043
zmb,1978,162100000
zmb,1979,180600000
zmb,1980,221200000
zmb,1981,130000000
zmb,1982,203400000
zmb,1983,241000000
zmb,1984,187300000
zmb,1985,412900000
zmb,1986,353600000
zmb,1987,328900000
zmb,1988,603900000
zmb,1989,508900000
zmb,1990,439000000
zmb,1991,696200000
zmb,1997,295500000
zmb,1998,258100000
zmb,1999,177600000
zmb,2000,255100000
zmb,2001,204700000
zmb,2002,306603351.95531
zmb,2003,197608346.97218
zmb,2004,407400000
zmb,2005,607710000
zmb,2006,1186687000
zmb,2007,1521365506.7
zmb,2008,1428856000
zmb,2009,424171000
zmb,2010,1371379000
zmb,2011,1168104643.85122
zmb,2012,343567849.70542
zmb,2013,1158575000
zmb,2014,1522500000
zmb,2015,357338577.74312
zmb,2016,724117781.84645
zmb,2017,1217854128.47083
zmb,2018,435377470.84425
zmb,2019,449064642.66684
zmb,2020,545999962.56164
zwe,1977,105712653.68716
zwe,1978,90393936.97194
zwe,1979,131815399.04023
zwe,1980,164886974.55364
zwe,1981,211689419.23571
zwe,1982,290589106.26237
zwe,1983,254542385.25585
zwe,1984,170754100.22291
zwe,1985,166704927.77178
zwe,1986,225211205.00442
zwe,1987,228120945.76668
zwe,1988,233717952.08416
zwe,1989,235828833.1686
zwe,1990,285931918.74702
zwe,1991,277720065.84774
zwe,1992,301971255.70557
zwe,1993,286772134.70892
zwe,1994,320835472.18226
zwe,2009,135746702.23315
zwe,2010,153284902.08634
zwe,2011,255600931.79538
zwe,2012,297223928.64278
zwe,2013,294478117.907
zwe,2014,344313769.08965
zwe,2015,369573159.17567
zwe,2016,398637874.44128
zwe,2017,391578220.69768
zwe,2018,319146865.08896
zwe,2019,354325147.06123
zwe,2020,480586954.81687
