geo,time,ny_gdp_mktp_kn
swe,2010,3826205000000
swe,2011,3948465000000
swe,2012,3925236000000
swe,2013,3971859000000
swe,2014,4077423000000
swe,2015,4260470000000
swe,2016,4348687000000
swe,2017,4460358000000
swe,2018,4547336000000
swe,2019,4637655000000
swe,2020,4500931000000
swz,1970,4076956000
swz,1971,4637277900
swz,1972,4888817500
swz,1973,5329724000
swz,1974,5635836000
swz,1975,6419693100
swz,1976,6283631700
swz,1977,6347070800
swz,1978,6431304600
swz,1979,6631121700
swz,1980,7456633500
swz,1981,8548392100
swz,1982,8648627800
swz,1983,8752615000
swz,1984,9291929700
swz,1985,9644318300
swz,1986,10827143600
swz,1987,12408620100
swz,1988,13223844300
swz,1989,14931188600
swz,1990,18069425900
swz,1991,18387515800
swz,1992,18980735100
swz,1993,19570298400
swz,1994,20040120800
swz,1995,21007187200
swz,1996,21814294600
swz,1997,22491149700
swz,1998,23076828100
swz,1999,23757796500
swz,2000,24175975000
swz,2001,24430974700
swz,2002,25501075600
swz,2003,26490571800
swz,2004,27450567400
swz,2005,29097265600
swz,2006,30840822300
swz,2007,32208728600
swz,2008,32473376100
swz,2009,32981600300
swz,2010,34232841400
swz,2011,35002132000
swz,2012,36891067800
swz,2013,38315510800
swz,2014,38669251300
swz,2015,39530601400
swz,2016,39950657600
swz,2017,40760288900
swz,2018,41726964200
swz,2019,42817304500
swz,2020,42024959700
sxm,2009,1552240400
sxm,2010,1601912000
sxm,2011,1675600000
sxm,2012,1698900000
sxm,2013,1721100000
sxm,2014,1748300000
sxm,2015,1755293200
sxm,2016,1764069666
sxm,2017,1661753625.372
sxm,2018,1552077886.09745
syc,1960,772742000
syc,1961,735014600
syc,1962,796818900
syc,1963,877581300
syc,1964,929527500
syc,1965,919669200
syc,1966,1047471100
syc,1967,1052758100
syc,1968,1132275400
syc,1969,1132275400
syc,1970,1232729400
syc,1971,1428138900
syc,1972,1518230300
syc,1973,1655693700
syc,1974,1677264900
syc,1975,1730558400
syc,1976,2012252600
syc,1977,1887689600
syc,1978,2286967900
syc,1979,2648179400
syc,1980,2535670900
syc,1981,2327361000
syc,1982,2301348700
syc,1983,2262013000
syc,1984,2364055400
syc,1985,2627074000
syc,1986,2622429300
syc,1987,2737923900
syc,1988,2885682700
syc,1989,3208845200
syc,1990,3433321400
syc,1991,3528095700
syc,1992,3780759100
syc,1993,4015039500
syc,1994,3982971500
syc,1995,3950086400
syc,1996,4144332900
syc,1997,4640059600
syc,1998,5029982300
syc,1999,5124143900
syc,2000,5201740800
syc,2001,5083600800
syc,2002,5145256300
syc,2003,4842348500
syc,2004,4704319600
syc,2005,5127979400
syc,2006,5610323700
syc,2007,6195000000
syc,2008,6062000000
syc,2009,5995000000
syc,2010,6352000000
syc,2011,6853000000
syc,2012,6939404600
syc,2013,7357023300
syc,2014,7688441400
syc,2015,8068049400
syc,2016,8436164100
syc,2017,8835900000
syc,2018,8992400000
syc,2019,9099500000
syc,2020,8119400000
syr,1960,105260113900
syr,1961,116663009300
syr,1962,145270292500
syr,1963,132700422100
syr,1964,145003561000
syr,1965,148337735000
syr,1966,136976450700
syr,1967,148287531300
syr,1968,153817292300
syr,1969,182685591300
syr,1970,179403000000
syr,1971,195470000000
syr,1972,245629000000
syr,1973,219912000000
syr,1974,276640000000
syr,1975,321875000000
syr,1976,361319000000
syr,1977,354817000000
syr,1978,390095000000
syr,1979,393559000000
syr,1980,450657000000
syr,1981,485607000000
syr,1982,499151000000
syr,1983,510733000000
syr,1984,471863000000
syr,1985,515986000000
syr,1986,474950000000
syr,1987,482940000000
syr,1988,569923000000
syr,1989,492144000000
syr,1990,510548000000
syr,1991,549689000000
syr,1992,620999000000
syr,1993,659196000000
syr,1994,706744000000
syr,1995,756404000000
syr,1996,830725000000
syr,1997,872459000000
syr,1998,931658000000
syr,1999,898552000000
syr,2000,904623000000
syr,2001,914097000000
syr,2002,950248000000
syr,2003,1018708000000
syr,2004,1089029000000
syr,2005,1156713000000
syr,2006,1215083000000
syr,2007,1284034000000
syr,2008,1341516000000
syr,2009,1420827000000
syr,2010,1494595000000
syr,2011,1537191000000
syr,2012,1132310000000
syr,2013,834511477400
syr,2014,748470507500
syr,2015,724614647000
syr,2016,683815668200
syr,2017,678841000000
syr,2018,688859107900
syr,2019,714676000000
tca,2011,734300600
tca,2012,727161000
tca,2013,734948025.32018
tca,2014,798971521.84265
tca,2015,889373786.43775
tca,2016,953863936.37962
tca,2017,930110601.02307
tca,2018,982298684.73479
tca,2019,1034601741.0281
tca,2020,757505645.82818
tcd,1960,871455228500
tcd,1961,883635938800
tcd,1962,930999851100
tcd,1963,916108936600
tcd,1964,893105994500
tcd,1965,898520251200
tcd,1966,882283160100
tcd,1967,889052048700
tcd,1968,884987135000
tcd,1969,945885845200
tcd,1970,963476072600
tcd,1971,941820730300
tcd,1972,952648053000
tcd,1973,872807734200
tcd,1974,916115167300
tcd,1975,998659592700
tcd,1976,1028427291000
tcd,1977,1051408782800
tcd,1978,1046471007700
tcd,1979,822096241300
tcd,1980,772378567400
tcd,1981,780433843300
tcd,1982,822160589400
tcd,1983,951064827900
tcd,1984,970551184800
tcd,1985,1182061206500
tcd,1986,1133813398200
tcd,1987,1106728767400
tcd,1988,1278076489100
tcd,1989,1340507140000
tcd,1990,1284494419500
tcd,1991,1394127780100
tcd,1992,1505678124600
tcd,1993,1269138544800
tcd,1994,1397789693000
tcd,1995,1415074051900
tcd,1996,1446410485200
tcd,1997,1528181744600
tcd,1998,1634414519800
tcd,1999,1623253916700
tcd,2000,1608974460000
tcd,2001,1796550869100
tcd,2002,1949099772900
tcd,2003,2236039751200
tcd,2004,2988005873900
tcd,2005,3505903000000
tcd,2006,3528630437400
tcd,2007,3644069567300
tcd,2008,3755311770400
tcd,2009,3913699387900
tcd,2010,4444009602300
tcd,2011,4447692344100
tcd,2012,4842762000000
tcd,2013,5118799500000
tcd,2014,5471995900000
tcd,2015,5623443000000
tcd,2016,5271667000000
tcd,2017,5114112900000
tcd,2018,5235523873400
tcd,2019,5405530857900
tcd,2020,5354324000000
tgo,1960,433949851229.65198
tgo,1961,486758585855.47906
tgo,1962,505127165017.90802
tgo,1963,530381978949.88098
tgo,1964,606152408197.85999
tgo,1965,699861829066.34802
tgo,1966,765709862660.32495
tgo,1967,807826750156.09302
tgo,1968,848409476789.77405
tgo,1969,940299590244.797
tgo,1970,964035597674.48303
tgo,1971,964035597674.48303
tgo,1972,1037544830844.63
tgo,1973,1077360447729.18994
tgo,1974,1129427652630.62988
tgo,1975,1156991799645.79004
tgo,1976,1133255851508.63989
tgo,1977,1212120093676.12012
tgo,1978,1346004024766.30005
tgo,1979,1276446000823.43994
tgo,1980,1462512974080.37988
tgo,1981,1414027947577.18994
tgo,1982,1363371774384.69995
tgo,1983,1289558720359.01001
tgo,1984,1361200864865.54004
tgo,1985,1436823089031.59009
tgo,1986,1459618349289.8501
tgo,1987,1467064770082.29004
tgo,1988,1564512636902.93994
tgo,1989,1628032189206.87012
tgo,1990,1624065388887.22998
tgo,1991,1612697459100
tgo,1992,1548501024000
tgo,1993,1314741980800
tgo,1994,1511722072000
tgo,1995,1630329250900
tgo,1996,1774388593800
tgo,1997,2029499141500
tgo,1998,1982823166300
tgo,1999,2032031908700
tgo,2000,2016111353100
tgo,2001,2032712795200
tgo,2002,2110497042000
tgo,2003,2252326061100
tgo,2004,2230283326700
tgo,2005,2126211629600
tgo,2006,2182559046500
tgo,2007,2156911350100
tgo,2008,2244530542400
tgo,2009,2368830645600
tgo,2010,2513311765800
tgo,2011,2674118455400
tgo,2012,2849099584500
tgo,2013,3023246325700
tgo,2014,3202240302200
tgo,2015,3386140750300
tgo,2016,3574379000000
tgo,2017,3729784000000
tgo,2018,3915386000000
tgo,2019,4129163000000
tgo,2020,4201540000000
tha,1960,377461463400
tha,1961,397701499300
tha,1962,427744882500
tha,1963,461963749300
tha,1964,493520475200
tha,1965,533898650100
tha,1966,593281626200
tha,1967,644398666300
tha,1968,696738467500
tha,1969,742379434800
tha,1970,827069702600
tha,1971,867557855800
tha,1972,904676388400
tha,1973,997282980900
tha,1974,1041824165800
tha,1975,1093607048600
tha,1976,1195605712000
tha,1977,1313294720700
tha,1978,1448508216400
tha,1979,1526318695700
tha,1980,1605283419300
tha,1981,1700105388100
tha,1982,1791100957600
tha,1983,1891119661500
tha,1984,1999905001000
tha,1985,2092845393300
tha,1986,2208659852800
tha,1987,2418900992000
tha,1988,2740327315100
tha,1989,3074387080500
tha,1990,3417708910700
tha,1991,3710205336300
tha,1992,4010115630100
tha,1993,4341027000000
tha,1994,4688180000000
tha,1995,5068875000000
tha,1996,5355365000000
tha,1997,5207901000000
tha,1998,4810328000000
tha,1999,5030271000000
tha,2000,5254382000000
tha,2001,5435356000000
tha,2002,5769578000000
tha,2003,6184367000000
tha,2004,6573323000000
tha,2005,6848590000000
tha,2006,7188815000000
tha,2007,7579538000000
tha,2008,7710338000000
tha,2009,7657089000000
tha,2010,8232396000000
tha,2011,8301559000000
tha,2012,8902824000000
tha,2013,9142087000000
tha,2014,9232088000000
tha,2015,9521426000000
tha,2016,9848502000000
tha,2017,10259941000000
tha,2018,10689790000000
tha,2019,10932067000000
tha,2020,10265322000000
tjk,1985,4333977300
tjk,1986,4485666500
tjk,1987,4431838500
tjk,1988,5047864100
tjk,1989,4719752900
tjk,1990,4691434400
tjk,1991,4358342600
tjk,1992,3094423200
tjk,1993,2586937800
tjk,1994,2035920100
tjk,1995,1783133700
tjk,1996,1485350400
tjk,1997,1510314300
tjk,1998,1590555300
tjk,1999,1649398700
tjk,2000,1786700000
tjk,2001,1957880800
tjk,2002,2169332000
tjk,2003,2407958500
tjk,2004,2655978200
tjk,2005,2833928700
tjk,2006,3032303800
tjk,2007,3268823500
tjk,2008,3527060500
tjk,2009,3664615900
tjk,2010,3902815900
tjk,2011,4191624300
tjk,2012,4505996100
tjk,2013,4839439800
tjk,2014,5163682300
tjk,2015,5473503200
tjk,2016,5851174900
tjk,2017,6266608400
tjk,2018,6742870600
tjk,2019,7241843000
tjk,2020,7567725900
tkm,1987,12313430000
tkm,1988,13670816000
tkm,1989,13089079100
tkm,1990,17720591900
tkm,1991,16904512000
tkm,1992,14374585000
tkm,1993,14590203800
tkm,1994,12066118900
tkm,1995,11197353400
tkm,1996,11947575200
tkm,1997,10585551600
tkm,1998,11337125800
tkm,1999,13207751500
tkm,2000,13930091900
tkm,2001,14535193600
tkm,2002,14572575200
tkm,2003,15048927700
tkm,2004,15801435400
tkm,2005,17861000000
tkm,2006,19820942600
tkm,2007,22013000000
tkm,2008,25248911000
tkm,2009,26789094600
tkm,2010,29253691300
tkm,2011,33553983900
tkm,2012,37278476100
tkm,2013,41080880700
tkm,2014,45312211400
tkm,2015,48257505100
tkm,2016,51249470400
tkm,2017,54580686000
tkm,2018,57964688500
tkm,2019,61616463875.5
tls,2000,832710209.5696
tls,2001,968839100
tls,2002,903920200
tls,2003,884194200
tls,2004,887731000
tls,2005,914253300
tls,2006,876591500
tls,2007,966551000
tls,2008,1076646400
tls,2009,1185864700
tls,2010,1296499100
tls,2011,1373719200
tls,2012,1440390800
tls,2013,1484585800
tls,2014,1551570900
tls,2015,1594411000
tls,2016,1648386700
tls,2017,1597763100
tls,2018,1586777800
tls,2019,1896767700
tls,2020,2093497700
ton,1981,469967235.39828
ton,1982,492249629.37288
ton,1983,502007999.38012
ton,1984,510734866.0835
ton,1985,544231225.64647
ton,1986,555761639.63681
ton,1987,572354669.15977
ton,1988,561583686.62223
ton,1989,563773339.65856
ton,1990,552249297.11256
ton,1991,587675800
ton,1992,589156600
ton,1993,611179600
ton,1994,641448400
ton,1995,688777900
ton,1996,701214000
ton,1997,709793000
ton,1998,727245100
ton,1999,754232300
ton,2000,760839300
ton,2001,789362600
ton,2002,827631000
ton,2003,846733100
ton,2004,826320900
ton,2005,826990500
ton,2006,825761300
ton,2007,827999900
ton,2008,867331300
ton,2009,822237800
ton,2010,828844400
ton,2011,885357300
ton,2012,892644700
ton,2013,895432500
ton,2014,913508600
ton,2015,924213900
ton,2016,984944000
ton,2017,1017668100
ton,2018,1020721200
ton,2019,1028213600
ton,2020,1034945300
tto,1960,25155237044.4184
tto,1961,28686295494.3184
tto,1962,29473006575.5546
tto,1963,31124849890.5591
tto,1964,33499831490.5524
tto,1965,33732270165.9225
tto,1966,35100728175.1726
tto,1967,35817666766.4954
tto,1968,37685608810.5542
tto,1969,38714683931.4325
tto,1970,40082719814.875
tto,1971,40499714709.82809
tto,1972,42840738681.4945
tto,1973,43550361572.9058
tto,1974,45208586886.1695
tto,1975,45876754144.7493
tto,1976,48815226942.518
tto,1977,53268049621.9584
tto,1978,58603633424.048
tto,1979,60712993565.1849
tto,1980,67021565455.4983
tto,1981,70089282285.0361
tto,1982,72752197052.80659
tto,1983,65258481776.8371
tto,1984,61505527722.2594
tto,1985,58971856986.258
tto,1986,57038073642.99609
tto,1987,54436123041.1544
tto,1988,52302377233.646
tto,1989,51868312372.23289
tto,1990,52651092262.7588
tto,1991,54289809000
tto,1992,59769268300
tto,1993,59369343300
tto,1994,61487155000
tto,1995,63829762200
tto,1996,68383682200
tto,1997,73528087200
tto,1998,79501923700
tto,1999,85881808100
tto,2000,91808820500
tto,2001,95635893200
tto,2002,103226236400
tto,2003,118133126400
tto,2004,127524770800
tto,2005,135442704600
tto,2006,153332056400
tto,2007,160621783900
tto,2008,166069652500
tto,2009,158776323000
tto,2010,164052817000
tto,2011,163569920300
tto,2012,165647200000
tto,2013,169339600000
tto,2014,167794300000
tto,2015,170284000000
tto,2016,160745000000
tto,2017,155943000000
tto,2018,156046000000
tto,2019,154101000000
tto,2020,141998000000
tun,1965,9526952411.03561
tun,1966,9856096031.05516
tun,1967,9872058222.20532
tun,1968,10899712688.5071
tun,1969,11417210927.0278
tun,1970,11950352636.403
tun,1971,13212333473.6313
tun,1972,15556560578.4578
tun,1973,15454720565.0789
tun,1974,16702655610.6566
tun,1975,17897914333.6606
tun,1976,19307706673.614
tun,1977,19966311055.4744
tun,1978,21252236034.43489
tun,1979,22647981135.8028
tun,1980,24328175879.8172
tun,1981,25669649215.5797
tun,1982,25542908504.9631
tun,1983,26738806378.5724
tun,1984,28275978448.2082
tun,1985,29873167798.8409
tun,1986,29440906521.9296
tun,1987,31413850921.77069
tun,1988,31436518866.925
tun,1989,31985620268.1991
tun,1990,34528419324.983
tun,1991,35876597099.3543
tun,1992,38677026992.0335
tun,1993,39523987702.4089
tun,1994,40780222629.6271
tun,1995,41739238845.2841
tun,1996,44721958594.6192
tun,1997,47155255065.4356
tun,1998,49411050507.9426
tun,1999,52402709026.4443
tun,2000,54870862421.9758
tun,2001,56953909359.608
tun,2002,57707157358.3739
tun,2003,60420778523.5284
tun,2004,64188491760.1608
tun,2005,66426452809.3022
tun,2006,69909922262.6618
tun,2007,74600543191.55118
tun,2008,77761951245.0473
tun,2009,80128597422.22598
tun,2010,82942043941.2265
tun,2011,81561731499.13062
tun,2012,84753467056.41859
tun,2013,86569788453.5719
tun,2014,88912893763.77721
tun,2015,89802183441.9263
tun,2016,90805656259.7299
tun,2017,92843517676.42688
tun,2018,95174732127.6015
tun,2019,96509059673.91449
tun,2020,87647238227.69078
tur,1960,122493054300
tur,1961,123909159000
tur,1962,130812669300
tur,1963,142672545600
tur,1964,150461120900
tur,1965,154709435100
tur,1966,172056717900
tur,1967,180199319700
tur,1968,192413222400
tur,1969,200265886200
tur,1970,206741501600
tur,1971,218250169400
tur,1972,234456965000
tur,1973,242105735500
tur,1974,255650278900
tur,1975,273990918000
tur,1976,302653599900
tur,1977,312964008700
tur,1978,317667648100
tur,1979,315685041200
tur,1980,307959122000
tur,1981,322915614900
tur,1982,334421833900
tur,1983,351046213400
tur,1984,374608490400
tur,1985,390496894100
tur,1986,417878657800
tur,1987,457516700200
tur,1988,468134458600
tur,1989,469493191100
tur,1990,512997118800
tur,1991,516692129500
tur,1992,542710858900
tur,1993,584235106000
tur,1994,556962150300
tur,1995,600841114900
tur,1996,645181173200
tur,1997,694070832400
tur,1998,710757338100
tur,1999,687564129200
tur,2000,735234598400
tur,2001,692958560800
tur,2002,737638602700
tur,2003,780150235400
tur,2004,856573256200
tur,2005,933598935400
tur,2006,998465278200
tur,2007,1048822953700
tur,2008,1057371118500
tur,2009,1006372481600
tur,2010,1091180540500
tur,2011,1213393967700
tur,2012,1271497249400
tur,2013,1379394179100
tur,2014,1447532322500
tur,2015,1535607237100
tur,2016,1586636758700
tur,2017,1705666208500
tur,2018,1756493104000
tur,2019,1772118606000
tur,2020,1803902464000
tuv,1990,21010400
tuv,1991,21768700
tuv,1992,22375800
tuv,1993,23295600
tuv,1994,25691200
tuv,1995,24405500
tuv,1996,22950600
tuv,1997,25246400
tuv,1998,29159900
tuv,1999,28703900
tuv,2000,28425300
tuv,2001,28889800
tuv,2002,31168100
tuv,2003,30129100
tuv,2004,29721700
tuv,2005,28598300
tuv,2006,29210000
tuv,2007,31065000
tuv,2008,33545000
tuv,2009,32058000
tuv,2010,31183000
tuv,2011,33526700
tuv,2012,32240700
tuv,2013,33716300
tuv,2014,34170800
tuv,2015,37295000
tuv,2016,38426800
tuv,2017,40000000
tuv,2018,41000000
tuv,2019,45000000
tuv,2020,46980000
tza,1988,24629217450247.89453
tza,1989,25556370402748.39844
tza,1990,27356835007187.60156
tza,1991,27923665403500
tza,1992,28086829561100
tza,1993,28425500779000
tza,1994,28871116486400
tza,1995,29901789900400
tza,1996,31260636913800
tza,1997,32362661329400
tza,1998,33562834377600
tza,1999,35195284914100
tza,2000,36786387946700
tza,2001,39019619035200
tza,2002,41787356695200
tza,2003,44575739182600
tza,2004,47920620034400
tza,2005,51503318578500
tza,2006,54867629371400
tza,2007,58581364179800
tza,2008,61912544749200
tza,2009,65174781893700
tza,2010,69304597217200
tza,2011,74621753639300
tza,2012,77979847142100
tza,2013,83268117227300
tza,2014,88874111468100
tza,2015,94349315551900
tza,2016,100828392681400
tza,2017,107670284872900
tza,2018,113532897000000
tza,2019,120117805000000
tza,2020,122515769000000
uga,1982,15452165464239.40039
uga,1983,16339824026575.80078
uga,1984,16283504463503.69922
uga,1985,15745109928064.69922
uga,1986,15806529546479.09961
uga,1987,16432768881033.90039
uga,1988,17791277969795.89844
uga,1989,18923148621310.80078
uga,1990,20148259784009.69531
uga,1991,21267313373203.39844
uga,1992,21994306045470.10156
uga,1993,23825616304709.89453
uga,1994,25351321986442.39844
uga,1995,28272616627550.69531
uga,1996,30837540803308.19922
uga,1997,32410255958932.69531
uga,1998,34000065057789.80078
uga,1999,36738412745521.69531
uga,2000,37892699631565.29688
uga,2001,39856928772108.09375
uga,2002,43337509116871.20312
uga,2003,46142858183829.89844
uga,2004,49283910212121.89844
uga,2005,52404845918116.09375
uga,2006,58056574596360.49219
uga,2007,62940540952374
uga,2008,68421876509313.39844
uga,2009,73075602309912.70312
uga,2010,77195320970264.89062
uga,2011,84445239572417.90625
uga,2012,87685788152343.70312
uga,2013,90830994796437.28125
uga,2014,95469104536454
uga,2015,100421907891834
uga,2016,105223079600819
uga,2017,108518040921500
uga,2018,115358935509726
uga,2019,122786603240737
uga,2020,126410412147018
ukr,1987,4139940476000.39062
ukr,1988,4246190527717.66016
ukr,1989,4410649869379.40918
ukr,1990,4130783764472.79053
ukr,1991,3771405576963.64941
ukr,1992,3398036424844.25
ukr,1993,2915515252516.37012
ukr,1994,2247862259690.12012
ukr,1995,1973623064007.92969
ukr,1996,1776260757607.12988
ukr,1997,1722972934878.91992
ukr,1998,1690236449116.21997
ukr,1999,1686855976217.98999
ukr,2000,1786380478814.8501
