geo,time,sp_dyn_amrt_fe
tjk,2000,141.474
tjk,2001,139.19
tjk,2002,136.906
tjk,2003,133.624
tjk,2004,130.342
tjk,2005,127.06
tjk,2006,123.777
tjk,2007,120.495
tjk,2008,118.198
tjk,2009,115.901
tjk,2010,113.604
tjk,2011,111.308
tjk,2012,109.011
tjk,2013,107.621
tjk,2014,106.232
tjk,2015,104.843
tjk,2016,103.453
tjk,2017,102.064
tjk,2018,96.277
tjk,2019,94.784
tjk,2020,93.29
tkm,1960,239.243
tkm,1961,234.876
tkm,1962,230.509
tkm,1963,226.247
tkm,1964,221.986
tkm,1965,217.725
tkm,1966,213.464
tkm,1967,209.203
tkm,1968,206.425
tkm,1969,203.647
tkm,1970,200.869
tkm,1971,198.091
tkm,1972,195.313
tkm,1973,194.025
tkm,1974,192.738
tkm,1975,191.451
tkm,1976,190.164
tkm,1977,188.877
tkm,1978,186.198
tkm,1979,183.52
tkm,1980,180.841
tkm,1981,178.162
tkm,1982,175.484
tkm,1983,174.326
tkm,1984,173.168
tkm,1985,172.01
tkm,1986,170.852
tkm,1987,169.694
tkm,1988,168.122
tkm,1989,166.551
tkm,1990,164.979
tkm,1991,163.408
tkm,1992,161.836
tkm,1993,163.949
tkm,1994,166.063
tkm,1995,168.176
tkm,1996,170.289
tkm,1997,172.402
tkm,1998,170.6
tkm,1999,168.797
tkm,2000,166.995
tkm,2001,165.192
tkm,2002,163.39
tkm,2003,160.349
tkm,2004,157.309
tkm,2005,154.269
tkm,2006,151.228
tkm,2007,148.188
tkm,2008,145.723
tkm,2009,143.257
tkm,2010,140.792
tkm,2011,138.327
tkm,2012,135.862
tkm,2013,134.562
tkm,2014,133.263
tkm,2015,131.963
tkm,2016,130.663
tkm,2017,129.364
tkm,2018,128.231
tkm,2019,127.098
tkm,2020,125.965
tls,1960,536.33
tls,1961,530.185
tls,1962,524.04
tls,1963,517.929
tls,1964,511.818
tls,1965,505.707
tls,1966,499.596
tls,1967,493.485
tls,1968,487.367
tls,1969,481.248
tls,1970,475.13
tls,1971,469.011
tls,1972,462.893
tls,1973,482.696
tls,1974,502.498
tls,1975,522.301
tls,1976,542.104
tls,1977,561.907
tls,1978,542.197
tls,1979,522.488
tls,1980,502.778
tls,1981,483.068
tls,1982,463.359
tls,1983,446.709
tls,1984,430.058
tls,1985,413.408
tls,1986,396.757
tls,1987,380.107
tls,1988,371.992
tls,1989,363.877
tls,1990,355.762
tls,1991,347.647
tls,1992,339.532
tls,1993,327.128
tls,1994,314.724
tls,1995,302.32
tls,1996,289.916
tls,1997,277.512
tls,1998,267.064
tls,1999,256.617
tls,2000,246.17
tls,2001,235.722
tls,2002,225.275
tls,2003,213.091
tls,2004,200.908
tls,2005,188.725
tls,2006,176.541
tls,2007,164.358
tls,2008,158.257
tls,2009,152.155
tls,2010,146.054
tls,2011,139.953
tls,2012,133.851
tls,2013,130.877
tls,2014,127.903
tls,2015,124.929
tls,2016,121.955
tls,2017,118.981
tls,2018,117.478
tls,2019,115.902
tls,2020,114.326
ton,1960,279.83
ton,1961,273.996
ton,1962,268.162
ton,1963,262.446
ton,1964,256.73
ton,1965,251.014
ton,1966,245.298
ton,1967,239.582
ton,1968,234.566
ton,1969,229.55
ton,1970,224.535
ton,1971,219.519
ton,1972,214.503
ton,1973,210.434
ton,1974,206.365
ton,1975,202.296
ton,1976,198.227
ton,1977,194.158
ton,1978,190.209
ton,1979,186.26
ton,1980,182.31
ton,1981,178.361
ton,1982,174.412
ton,1983,171.104
ton,1984,167.797
ton,1985,164.49
ton,1986,161.182
ton,1987,157.875
ton,1988,156.57
ton,1989,155.265
ton,1990,153.96
ton,1991,152.656
ton,1992,151.351
ton,1993,149.445
ton,1994,147.54
ton,1995,145.634
ton,1996,143.728
ton,1997,141.823
ton,1998,138.681
ton,1999,135.539
ton,2000,132.397
ton,2001,129.256
ton,2002,126.114
ton,2003,123.615
ton,2004,121.116
ton,2005,118.617
ton,2006,116.118
ton,2007,113.619
ton,2008,111.921
ton,2009,110.223
ton,2010,108.525
ton,2011,106.827
ton,2012,105.129
ton,2013,103.731
ton,2014,102.333
ton,2015,100.936
ton,2016,99.538
ton,2017,98.14
ton,2018,120.542
ton,2019,119.188
ton,2020,117.834
tto,1960,213.653
tto,1961,207.395
tto,1962,201.136
tto,1963,198.446
tto,1964,195.756
tto,1965,193.066
tto,1966,190.376
tto,1967,187.685
tto,1968,185.536
tto,1969,183.386
tto,1970,181.236
tto,1971,179.087
tto,1972,176.937
tto,1973,175.569
tto,1974,174.202
tto,1975,172.834
tto,1976,171.466
tto,1977,170.099
tto,1978,169.954
tto,1979,169.809
tto,1980,169.665
tto,1981,169.52
tto,1982,169.376
tto,1983,168.941
tto,1984,168.507
tto,1985,168.072
tto,1986,167.637
tto,1987,167.203
tto,1988,165.78
tto,1989,164.357
tto,1990,162.935
tto,1991,161.512
tto,1992,160.089
tto,1993,157.795
tto,1994,155.5
tto,1995,153.205
tto,1996,150.91
tto,1997,148.615
tto,1998,146.44
tto,1999,144.265
tto,2000,142.089
tto,2001,139.914
tto,2002,137.739
tto,2003,137.144
tto,2004,136.55
tto,2005,135.955
tto,2006,135.36
tto,2007,134.765
tto,2008,133.018
tto,2009,131.271
tto,2010,129.524
tto,2011,127.776
tto,2012,126.029
tto,2013,124.724
tto,2014,123.419
tto,2015,122.114
tto,2016,120.809
tto,2017,119.505
tto,2018,108.616
tto,2019,107.709
tto,2020,106.802
tun,1960,420.755
tun,1961,412.868
tun,1962,404.98
tun,1963,395.678
tun,1964,386.375
tun,1965,377.073
tun,1966,367.771
tun,1967,358.469
tun,1968,344.733
tun,1969,330.997
tun,1970,317.261
tun,1971,303.525
tun,1972,289.789
tun,1973,281.423
tun,1974,273.057
tun,1975,264.691
tun,1976,256.325
tun,1977,247.959
tun,1978,237.267
tun,1979,226.575
tun,1980,215.883
tun,1981,205.191
tun,1982,194.499
tun,1983,188.032
tun,1984,181.565
tun,1985,175.098
tun,1986,168.631
tun,1987,162.164
tun,1988,153.88
tun,1989,145.595
tun,1990,137.311
tun,1991,129.027
tun,1992,120.743
tun,1993,114.373
tun,1994,108.002
tun,1995,101.632
tun,1996,95.261
tun,1997,88.891
tun,1998,87.15
tun,1999,85.409
tun,2000,83.668
tun,2001,81.927
tun,2002,80.185
tun,2003,79.151
tun,2004,78.117
tun,2005,77.083
tun,2006,76.049
tun,2007,75.015
tun,2008,74.819
tun,2009,74.624
tun,2010,74.428
tun,2011,74.232
tun,2012,74.037
tun,2013,72.908
tun,2014,71.779
tun,2015,70.65
tun,2016,69.521
tun,2017,68.392
tun,2018,67.321
tun,2019,66.27
tun,2020,65.218
tur,1960,268.093
tur,1961,260.763
tur,1962,253.432
tur,1963,248.341
tur,1964,243.25
tur,1965,238.159
tur,1966,233.068
tur,1967,227.976
tur,1968,222.821
tur,1969,217.666
tur,1970,212.511
tur,1971,207.355
tur,1972,202.2
tur,1973,197.547
tur,1974,192.893
tur,1975,188.239
tur,1976,183.586
tur,1977,178.932
tur,1978,174.812
tur,1979,170.693
tur,1980,166.573
tur,1981,162.453
tur,1982,158.333
tur,1983,154.563
tur,1984,150.793
tur,1985,147.023
tur,1986,143.253
tur,1987,139.483
tur,1988,136.143
tur,1989,132.803
tur,1990,129.463
tur,1991,126.122
tur,1992,122.782
tur,1993,119.859
tur,1994,116.935
tur,1995,114.011
tur,1996,111.088
tur,1997,108.164
tur,1998,105.518
tur,1999,102.872
tur,2000,100.226
tur,2001,97.579
tur,2002,94.933
tur,2003,92.515
tur,2004,90.096
tur,2005,87.677
tur,2006,85.259
tur,2007,82.84
tur,2008,81.418
tur,2009,79.996
tur,2010,78.574
tur,2011,77.151
tur,2012,75.729
tur,2013,74.33
tur,2014,72.93
tur,2015,71.53
tur,2016,70.13
tur,2017,68.731
tur,2018,62.33
tur,2019,61.236
tur,2020,60.142
tza,1960,381.329
tza,1961,378.597
tza,1962,375.864
tza,1963,372.732
tza,1964,369.601
tza,1965,366.469
tza,1966,363.337
tza,1967,360.205
tza,1968,356.71
tza,1969,353.214
tza,1970,349.718
tza,1971,346.223
tza,1972,342.727
tza,1973,338.553
tza,1974,334.378
tza,1975,330.204
tza,1976,326.029
tza,1977,321.855
tza,1978,320.856
tza,1979,319.857
tza,1980,318.858
tza,1981,317.86
tza,1982,316.861
tza,1983,317.898
tza,1984,318.935
tza,1985,319.972
tza,1986,321.009
tza,1987,322.046
tza,1988,330.509
tza,1989,338.971
tza,1990,347.434
tza,1991,355.896
tza,1992,364.358
tza,1993,373.713
tza,1994,383.068
tza,1995,392.423
tza,1996,401.777
tza,1997,411.132
tza,1998,411.679
tza,1999,412.226
tza,2000,412.773
tza,2001,413.32
tza,2002,413.867
tza,2003,398.814
tza,2004,383.761
tza,2005,368.708
tza,2006,353.655
tza,2007,338.602
tza,2008,320.53
tza,2009,302.457
tza,2010,284.385
tza,2011,266.312
tza,2012,248.24
tza,2013,235.879
tza,2014,223.518
tza,2015,211.158
tza,2016,198.797
tza,2017,186.436
tza,2018,193.172
tza,2019,189.722
tza,2020,186.272
uga,1960,377.324
uga,1961,371.445
uga,1962,365.566
uga,1963,360.475
uga,1964,355.385
uga,1965,350.294
uga,1966,345.204
uga,1967,340.113
uga,1968,338.156
uga,1969,336.199
uga,1970,334.242
uga,1971,332.285
uga,1972,330.328
uga,1973,329.971
uga,1974,329.614
uga,1975,329.257
uga,1976,328.9
uga,1977,328.543
uga,1978,329.404
uga,1979,330.266
uga,1980,331.127
uga,1981,331.989
uga,1982,332.85
uga,1983,342.085
uga,1984,351.319
uga,1985,360.554
uga,1986,369.789
uga,1987,379.023
uga,1988,397.31
uga,1989,415.597
uga,1990,433.883
uga,1991,452.17
uga,1992,470.457
uga,1993,479.414
uga,1994,488.372
uga,1995,497.33
uga,1996,506.287
uga,1997,515.245
uga,1998,503.374
uga,1999,491.502
uga,2000,479.63
uga,2001,467.759
uga,2002,455.887
uga,2003,438.342
uga,2004,420.798
uga,2005,403.253
uga,2006,385.708
uga,2007,368.163
uga,2008,351.349
uga,2009,334.534
uga,2010,317.72
uga,2011,300.906
uga,2012,284.092
uga,2013,280.008
uga,2014,275.925
uga,2015,271.842
uga,2016,267.758
uga,2017,263.675
uga,2018,233.267
uga,2019,229.106
uga,2020,224.945
ukr,1960,115.714
ukr,1961,116.153
ukr,1962,115.628
ukr,1963,111.624
ukr,1964,107.302
ukr,1965,109.963
ukr,1966,107.301
ukr,1967,110.251
ukr,1968,107.881
ukr,1969,108.224
ukr,1970,111.074
ukr,1971,108.586
ukr,1972,109.423
ukr,1973,108.432
ukr,1974,110.668
ukr,1975,112.739
ukr,1976,112.758
ukr,1977,113.909
ukr,1978,115.565
ukr,1979,117.53
ukr,1980,117.707
ukr,1981,118.779
ukr,1982,117.203
ukr,1983,114.994
ukr,1984,118.521
ukr,1985,115.752
ukr,1986,104.7
ukr,1987,105.884
ukr,1988,105.82
ukr,1989,107.804
ukr,1990,110.978
ukr,1991,117.105
ukr,1992,122.993
ukr,1993,131.068
ukr,1994,138.26
ukr,1995,148.323
ukr,1996,144.943
ukr,1997,138.367
ukr,1998,128.289
ukr,1999,132.509
ukr,2000,135.32
ukr,2001,136.012
ukr,2002,140.47
ukr,2003,142.175
ukr,2004,145.821
ukr,2005,150.196
ukr,2006,142.426
ukr,2007,146.547
ukr,2008,145.477
ukr,2009,127.738
ukr,2010,118.251
ukr,2011,111.607
ukr,2012,112.032
ukr,2013,111.279
ury,1960,133.32
ury,1961,130.887
ury,1962,128.455
ury,1963,127.897
ury,1964,127.339
ury,1965,126.78
ury,1966,126.222
ury,1967,125.664
ury,1968,125.119
ury,1969,124.574
ury,1970,124.029
ury,1971,123.483
ury,1972,122.938
ury,1973,121.209
ury,1974,119.48
ury,1975,117.751
ury,1976,116.022
ury,1977,114.293
ury,1978,112.727
ury,1979,111.161
ury,1980,109.595
ury,1981,108.029
ury,1982,106.462
ury,1983,105.788
ury,1984,105.113
ury,1985,104.438
ury,1986,103.764
ury,1987,103.089
ury,1988,101.933
ury,1989,100.778
ury,1990,99.623
ury,1991,98.467
ury,1992,97.312
ury,1993,96.209
ury,1994,95.105
ury,1995,94.002
ury,1996,92.899
ury,1997,91.795
ury,1998,90.076
ury,1999,88.356
ury,2000,86.637
ury,2001,84.917
ury,2002,83.198
ury,2003,83.27
ury,2004,83.343
ury,2005,83.416
ury,2006,83.488
ury,2007,83.561
ury,2008,82.523
ury,2009,81.484
ury,2010,80.445
ury,2011,79.407
ury,2012,78.368
ury,2013,77.7
ury,2014,77.032
ury,2015,76.364
ury,2016,75.696
ury,2017,75.028
ury,2018,76.015
ury,2019,75.327
ury,2020,74.639
usa,1960,130.63
usa,1961,126.608
usa,1962,128.623
usa,1963,130.297
usa,1964,129.095
usa,1965,128.619
usa,1966,128.744
usa,1967,127.484
usa,1968,130.822
usa,1969,128.864
usa,1970,128.466
usa,1971,125.887
usa,1972,124.305
usa,1973,122.92
usa,1974,117.149
usa,1975,112.933
usa,1976,110.078
usa,1977,107.656
usa,1978,105.872
usa,1979,102.067
usa,1980,102.561
usa,1981,100.866
usa,1982,97.53
usa,1983,97.093
usa,1984,96.122
usa,1985,95.529
usa,1986,94.575
usa,1987,94.286
usa,1988,94.402
usa,1989,92.515
usa,1990,90.868
usa,1991,90.652
usa,1992,88.984
usa,1993,90.066
usa,1994,89.515
usa,1995,89.372
usa,1996,87.123
usa,1997,85.4
usa,1998,83.564
usa,1999,83.804
usa,2000,83.359
usa,2001,84.172
usa,2002,83.72
usa,2003,83.557
usa,2004,81.47
usa,2005,81.507
usa,2006,80.928
usa,2007,79.447
usa,2008,78.705
usa,2009,79.055
usa,2010,77.159
usa,2011,77.926
usa,2012,77.717
usa,2013,78.093
usa,2014,79.382
usa,2015,80.43
usa,2016,82.117
usa,2017,81.996
usa,2018,80.613
usa,2019,79.668
uzb,1960,168.638
uzb,1961,165.328
uzb,1962,162.019
uzb,1963,158.818
uzb,1964,155.616
uzb,1965,152.415
uzb,1966,149.214
uzb,1967,146.013
uzb,1968,143.991
uzb,1969,141.968
uzb,1970,139.946
uzb,1971,137.924
uzb,1972,135.901
uzb,1973,134.476
uzb,1974,133.051
uzb,1975,131.626
uzb,1976,130.201
uzb,1977,128.776
uzb,1978,129.603
uzb,1979,130.43
uzb,1980,131.257
uzb,1981,132.083
uzb,1982,132.91
uzb,1983,133.803
uzb,1984,134.695
uzb,1985,135.587
uzb,1986,136.48
uzb,1987,137.372
uzb,1988,138.751
uzb,1989,140.13
uzb,1990,141.509
uzb,1991,142.888
uzb,1992,144.267
uzb,1993,144.118
uzb,1994,143.969
uzb,1995,143.819
uzb,1996,143.67
uzb,1997,143.52
uzb,1998,142.326
uzb,1999,141.132
uzb,2000,139.938
uzb,2001,138.743
uzb,2002,137.549
uzb,2003,135.288
uzb,2004,133.027
uzb,2005,130.766
uzb,2006,128.505
uzb,2007,126.244
uzb,2008,123.117
uzb,2009,119.99
uzb,2010,116.863
uzb,2011,113.735
uzb,2012,110.608
uzb,2013,108.856
uzb,2014,107.103
uzb,2015,105.351
uzb,2016,103.598
uzb,2017,101.845
uzb,2018,100.911
uzb,2019,99.977
uzb,2020,99.042
vct,1960,186.215
vct,1961,175.717
vct,1962,165.219
vct,1963,164.712
vct,1964,164.204
vct,1965,163.697
vct,1966,163.19
vct,1967,162.682
vct,1968,162.625
vct,1969,162.568
vct,1970,162.511
vct,1971,162.454
vct,1972,162.397
vct,1973,162.771
vct,1974,163.146
vct,1975,163.52
vct,1976,163.895
vct,1977,164.269
vct,1978,162.229
vct,1979,160.188
vct,1980,158.148
vct,1981,156.108
vct,1982,154.067
vct,1983,153.867
vct,1984,153.666
vct,1985,153.465
vct,1986,153.265
vct,1987,153.064
vct,1988,154.467
vct,1989,155.87
vct,1990,157.273
vct,1991,158.676
vct,1992,160.079
vct,1993,160.052
vct,1994,160.026
vct,1995,159.999
vct,1996,159.972
vct,1997,159.945
vct,1998,158.444
vct,1999,156.942
vct,2000,155.441
vct,2001,153.939
vct,2002,152.438
vct,2003,150.102
vct,2004,147.766
vct,2005,145.431
vct,2006,143.095
vct,2007,140.759
vct,2008,138.975
vct,2009,137.192
vct,2010,135.408
vct,2011,133.624
vct,2012,131.84
vct,2013,130.645
vct,2014,129.45
vct,2015,128.255
vct,2016,127.06
vct,2017,125.864
vct,2018,125.132
vct,2019,123.869
vct,2020,122.607
ven,1960,250.124
ven,1961,243.292
ven,1962,236.46
ven,1963,229.642
ven,1964,222.825
ven,1965,216.008
ven,1966,209.191
ven,1967,202.373
ven,1968,195.923
ven,1969,189.473
ven,1970,183.023
ven,1971,176.573
ven,1972,170.123
ven,1973,166.423
ven,1974,162.724
ven,1975,159.025
ven,1976,155.325
ven,1977,151.626
ven,1978,148.649
ven,1979,145.673
ven,1980,142.696
ven,1981,139.72
ven,1982,136.743
ven,1983,135.359
ven,1984,133.975
ven,1985,132.591
ven,1986,131.207
ven,1987,129.823
ven,1988,129.188
ven,1989,128.552
ven,1990,127.916
ven,1991,127.281
ven,1992,126.645
ven,1993,123.395
ven,1994,120.144
ven,1995,116.894
ven,1996,113.644
ven,1997,110.393
ven,1998,108.141
ven,1999,105.888
ven,2000,103.636
ven,2001,101.384
ven,2002,99.131
ven,2003,98.541
ven,2004,97.951
ven,2005,97.361
ven,2006,96.77
ven,2007,96.18
ven,2008,95.523
ven,2009,94.865
ven,2010,94.207
ven,2011,93.55
ven,2012,92.892
ven,2013,91.928
ven,2014,90.963
ven,2015,89.998
ven,2016,89.034
ven,2017,88.069
ven,2018,94.804
ven,2019,94.598
ven,2020,94.392
vir,1960,174.747
vir,1961,171.937
vir,1962,169.127
vir,1963,166.008
vir,1964,162.888
vir,1965,159.769
vir,1966,156.649
vir,1967,153.53
vir,1968,150.185
vir,1969,146.839
vir,1970,143.494
vir,1971,140.149
vir,1972,136.804
vir,1973,133.847
vir,1974,130.89
vir,1975,127.933
vir,1976,124.975
vir,1977,122.018
vir,1978,119.467
vir,1979,116.916
vir,1980,114.364
vir,1981,111.813
vir,1982,109.262
vir,1983,106.407
vir,1984,103.552
vir,1985,100.697
vir,1986,97.842
vir,1987,94.987
vir,1988,92.401
vir,1989,89.815
vir,1990,87.23
vir,1991,84.644
vir,1992,82.058
vir,1993,79.79
vir,1994,77.522
vir,1995,75.254
vir,1996,72.986
vir,1997,70.718
vir,1998,68.927
vir,1999,67.136
vir,2000,65.344
vir,2001,63.553
vir,2002,61.762
vir,2003,60.707
vir,2004,59.652
vir,2005,58.597
vir,2006,57.542
vir,2007,56.488
vir,2008,54.291
vir,2009,52.094
vir,2010,49.897
vir,2011,47.7
vir,2012,45.503
vir,2013,44.757
vir,2014,44.011
vir,2015,43.265
vir,2016,42.519
vir,2017,41.773
vir,2018,41.141
vir,2019,40.51
vir,2020,39.879
vnm,1960,180.603
vnm,1961,174.713
vnm,1962,168.822
vnm,1963,166.21
vnm,1964,163.598
vnm,1965,160.986
vnm,1966,158.374
vnm,1967,155.762
vnm,1968,164.571
vnm,1969,173.38
vnm,1970,182.189
vnm,1971,190.998
vnm,1972,199.807
vnm,1973,184.621
vnm,1974,169.434
vnm,1975,154.248
vnm,1976,139.062
vnm,1977,123.876
vnm,1978,121.011
vnm,1979,118.145
vnm,1980,115.279
vnm,1981,112.414
vnm,1982,109.548
vnm,1983,107.462
vnm,1984,105.376
vnm,1985,103.29
vnm,1986,101.204
vnm,1987,99.118
vnm,1988,97.231
vnm,1989,95.344
vnm,1990,93.458
vnm,1991,91.571
vnm,1992,89.684
vnm,1993,88.133
vnm,1994,86.582
vnm,1995,85.03
vnm,1996,83.479
vnm,1997,81.927
vnm,1998,80.706
vnm,1999,79.484
vnm,2000,78.262
vnm,2001,77.04
vnm,2002,75.818
vnm,2003,74.839
vnm,2004,73.86
vnm,2005,72.88
vnm,2006,71.901
vnm,2007,70.922
vnm,2008,70.465
vnm,2009,70.008
vnm,2010,69.552
vnm,2011,69.095
vnm,2012,68.638
vnm,2013,67.904
vnm,2014,67.169
vnm,2015,66.435
vnm,2016,65.7
vnm,2017,64.966
vnm,2018,76.363
vnm,2019,75.893
vnm,2020,75.422
vut,1960,377.236
vut,1961,370.656
vut,1962,364.076
vut,1963,358.259
vut,1964,352.441
vut,1965,346.624
vut,1966,340.806
vut,1967,334.988
vut,1968,328.467
vut,1969,321.946
vut,1970,315.425
vut,1971,308.903
vut,1972,302.382
vut,1973,295.881
vut,1974,289.38
vut,1975,282.879
vut,1976,276.378
vut,1977,269.877
vut,1978,263.391
vut,1979,256.905
vut,1980,250.419
vut,1981,243.934
vut,1982,237.448
vut,1983,233.796
vut,1984,230.145
vut,1985,226.493
vut,1986,222.841
vut,1987,219.189
vut,1988,214.537
vut,1989,209.885
vut,1990,205.232
vut,1991,200.58
vut,1992,195.928
vut,1993,190.955
vut,1994,185.982
vut,1995,181.009
vut,1996,176.036
vut,1997,171.063
vut,1998,166.53
vut,1999,161.998
vut,2000,157.466
vut,2001,152.933
vut,2002,148.401
vut,2003,144.544
vut,2004,140.688
vut,2005,136.831
vut,2006,132.974
vut,2007,129.118
vut,2008,125.827
vut,2009,122.537
vut,2010,119.247
vut,2011,115.957
vut,2012,112.667
vut,2013,110.339
vut,2014,108.011
vut,2015,105.683
vut,2016,103.355
vut,2017,101.027
vut,2018,102.42
vut,2019,100.994
vut,2020,99.569
wsm,1960,403.943
wsm,1961,396.368
wsm,1962,388.793
wsm,1963,381.257
wsm,1964,373.722
wsm,1965,366.186
wsm,1966,358.651
wsm,1967,351.115
wsm,1968,343.655
wsm,1969,336.195
wsm,1970,328.734
wsm,1971,321.274
wsm,1972,313.813
wsm,1973,306.47
wsm,1974,299.126
wsm,1975,291.783
wsm,1976,284.439
wsm,1977,277.096
wsm,1978,269.922
wsm,1979,262.748
wsm,1980,255.574
wsm,1981,248.4
wsm,1982,241.226
wsm,1983,234.285
wsm,1984,227.344
wsm,1985,220.403
wsm,1986,213.462
wsm,1987,206.521
wsm,1988,199.624
wsm,1989,192.728
wsm,1990,185.831
wsm,1991,178.935
wsm,1992,172.038
wsm,1993,166.568
wsm,1994,161.097
wsm,1995,155.626
wsm,1996,150.155
wsm,1997,144.685
wsm,1998,140.922
wsm,1999,137.16
wsm,2000,133.398
wsm,2001,129.636
wsm,2002,125.873
wsm,2003,122.052
wsm,2004,118.23
wsm,2005,114.409
wsm,2006,110.587
wsm,2007,106.765
wsm,2008,103.103
wsm,2009,99.442
wsm,2010,95.78
wsm,2011,92.118
wsm,2012,88.456
wsm,2013,86.604
wsm,2014,84.752
wsm,2015,82.9
wsm,2016,81.048
wsm,2017,79.195
wsm,2018,80.735
wsm,2019,79.71
wsm,2020,78.685
yem,1960,459.634
yem,1961,459.634
yem,1962,459.634
yem,1963,450.786
yem,1964,441.938
yem,1965,433.089
yem,1966,424.241
yem,1967,415.393
yem,1968,407.496
yem,1969,399.599
yem,1970,391.701
yem,1971,383.804
yem,1972,375.907
yem,1973,366.858
yem,1974,357.809
yem,1975,348.76
yem,1976,339.711
yem,1977,330.662
yem,1978,321.744
yem,1979,312.826
yem,1980,303.908
yem,1981,294.989
yem,1982,286.071
yem,1983,279.758
yem,1984,273.446
yem,1985,267.133
yem,1986,260.82
yem,1987,254.507
yem,1988,251.901
yem,1989,249.295
yem,1990,246.69
yem,1991,244.084
yem,1992,241.478
yem,1993,239.819
yem,1994,238.16
yem,1995,236.501
yem,1996,234.842
yem,1997,233.183
yem,1998,231.881
yem,1999,230.579
yem,2000,229.277
yem,2001,227.976
yem,2002,226.674
yem,2003,225.607
yem,2004,224.539
yem,2005,223.472
yem,2006,222.405
yem,2007,221.337
yem,2008,218.24
yem,2009,215.142
yem,2010,212.045
yem,2011,208.947
yem,2012,205.85
yem,2013,203.257
yem,2014,200.664
yem,2015,198.071
yem,2016,195.478
yem,2017,192.885
yem,2018,174.558
yem,2019,173.917
yem,2020,173.275
zaf,1960,313.308
zaf,1961,309.773
zaf,1962,306.237
zaf,1963,302.52
zaf,1964,298.803
zaf,1965,295.086
zaf,1966,291.368
zaf,1967,287.651
zaf,1968,285.831
zaf,1969,284.011
zaf,1970,282.191
zaf,1971,280.372
zaf,1972,278.552
zaf,1973,278.552
zaf,1974,278.552
zaf,1975,278.552
zaf,1976,278.552
zaf,1977,278.552
zaf,1978,278.552
zaf,1979,278.552
zaf,1980,278.552
zaf,1981,278.552
zaf,1982,278.552
zaf,1983,270.352
zaf,1984,262.153
zaf,1985,253.954
zaf,1986,245.755
zaf,1987,237.556
zaf,1988,234.15
zaf,1989,230.745
zaf,1990,227.339
zaf,1991,223.934
zaf,1992,220.528
zaf,1993,234.565
zaf,1994,248.601
zaf,1995,262.637
zaf,1996,276.674
zaf,1997,290.71
zaf,1998,318.746
zaf,1999,346.783
zaf,2000,374.819
zaf,2001,402.855
zaf,2002,430.891
zaf,2003,438.722
zaf,2004,446.554
zaf,2005,454.385
zaf,2006,462.216
zaf,2007,470.048
zaf,2008,443.013
zaf,2009,415.978
zaf,2010,388.943
zaf,2011,361.908
zaf,2012,334.873
zaf,2013,319.592
zaf,2014,304.312
zaf,2015,289.031
zaf,2016,273.751
zaf,2017,258.471
zaf,2018,248.816
zaf,2019,244.904
zaf,2020,240.992
zmb,1960,367.315
zmb,1961,363.386
zmb,1962,359.456
zmb,1963,356.092
zmb,1964,352.727
zmb,1965,349.363
zmb,1966,345.998
zmb,1967,342.634
zmb,1968,338.148
zmb,1969,333.662
zmb,1970,329.175
zmb,1971,324.689
zmb,1972,320.203
zmb,1973,317.802
zmb,1974,315.401
zmb,1975,313
zmb,1976,310.599
zmb,1977,308.198
zmb,1978,313.363
zmb,1979,318.528
zmb,1980,323.693
zmb,1981,328.858
zmb,1982,334.023
zmb,1983,351.246
zmb,1984,368.469
zmb,1985,385.692
zmb,1986,402.916
zmb,1987,420.139
zmb,1988,439.483
zmb,1989,458.828
zmb,1990,478.172
zmb,1991,497.517
zmb,1992,516.862
zmb,1993,528.051
zmb,1994,539.24
zmb,1995,550.429
zmb,1996,561.618
zmb,1997,572.807
zmb,1998,570.094
zmb,1999,567.382
zmb,2000,564.67
zmb,2001,561.957
zmb,2002,559.245
zmb,2003,534.979
zmb,2004,510.713
zmb,2005,486.447
zmb,2006,462.181
zmb,2007,437.915
zmb,2008,406.909
zmb,2009,375.903
zmb,2010,344.897
zmb,2011,313.89
zmb,2012,282.884
zmb,2013,273.693
zmb,2014,264.503
zmb,2015,255.312
zmb,2016,246.121
zmb,2017,236.931
zmb,2018,221.573
zmb,2019,217.942
zmb,2020,214.312
zwe,1960,306.201
zwe,1961,302.669
zwe,1962,299.137
zwe,1963,295.957
zwe,1964,292.777
zwe,1965,289.597
zwe,1966,286.417
zwe,1967,283.237
zwe,1968,280.043
zwe,1969,276.848
zwe,1970,273.653
zwe,1971,270.458
zwe,1972,267.263
zwe,1973,263.308
zwe,1974,259.352
zwe,1975,255.396
zwe,1976,251.441
zwe,1977,247.485
zwe,1978,242.281
zwe,1979,237.078
zwe,1980,231.874
zwe,1981,226.671
zwe,1982,221.467
zwe,1983,225.492
zwe,1984,229.517
zwe,1985,233.542
zwe,1986,237.568
zwe,1987,241.593
zwe,1988,270.263
zwe,1989,298.934
zwe,1990,327.604
zwe,1991,356.275
zwe,1992,384.945
zwe,1993,425.139
zwe,1994,465.333
