geo,time,ny_gdp_mktp_kd_zg
lao,1999,7.30638
lao,2000,5.79878
lao,2001,5.75141
lao,2002,5.91874
lao,2003,6.067
lao,2004,6.3577
lao,2005,7.10757
lao,2006,8.61927
lao,2007,7.59683
lao,2008,7.8249
lao,2009,7.50177
lao,2010,8.52691
lao,2011,8.03865
lao,2012,8.0261
lao,2013,8.0263
lao,2014,7.61196
lao,2015,7.27007
lao,2016,7.02284
lao,2017,6.89253
lao,2018,6.24796
lao,2019,5.45774
lao,2020,0.50303
lbn,1989,-42.45112
lbn,1990,26.53316
lbn,1991,49.44738
lbn,1992,16.43835
lbn,1993,10.76567
lbn,1994,8.10524
lbn,1995,6.44886
lbn,1996,11.28594
lbn,1997,1.05497
lbn,1998,3.66572
lbn,1999,-0.52558
lbn,2000,1.34187
lbn,2001,3.83967
lbn,2002,3.42315
lbn,2003,3.2271
lbn,2004,6.67944
lbn,2005,2.68578
lbn,2006,1.54952
lbn,2007,9.31062
lbn,2008,9.06913
lbn,2009,10.23216
lbn,2010,7.97514
lbn,2011,0.86734
lbn,2012,2.54054
lbn,2013,3.81102
lbn,2014,2.45366
lbn,2015,0.58171
lbn,2016,1.58205
lbn,2017,0.78201
lbn,2018,-1.70217
lbn,2019,-7.15725
lbn,2020,-21.46427
lbr,2001,2.92027
lbr,2002,3.76302
lbr,2003,-30.14513
lbr,2004,2.61985
lbr,2005,5.28121
lbr,2006,8.04391
lbr,2007,9.53528
lbr,2008,7.14569
lbr,2009,5.30054
lbr,2010,6.09983
lbr,2011,8.20077
lbr,2012,7.99382
lbr,2013,8.68729
lbr,2014,0.70139
lbr,2015,-0.01856
lbr,2016,-1.55496
lbr,2017,2.45516
lbr,2018,1.15758
lbr,2019,-2.4673
lbr,2020,-2.98292
lby,2000,3.67921
lby,2001,-1.76288
lby,2002,-0.95885
lby,2003,13.016
lby,2004,4.46163
lby,2005,11.87073
lby,2006,6.50055
lby,2007,6.35232
lby,2008,2.66736
lby,2009,-0.79014
lby,2010,5.02129
lby,2011,-62.07592
lby,2012,123.13956
lby,2013,-13.6
lby,2014,-24
lby,2015,-8.86204
lby,2016,-2.79547
lby,2017,26.6809
lby,2018,15.1328
lby,2019,2.53595
lby,2020,-31.3
lca,1978,10.31194
lca,1979,3.79273
lca,1980,-2.22053
lca,1981,6.31025
lca,1982,2.08634
lca,1983,4.96538
lca,1984,7.26557
lca,1985,8.28777
lca,1986,14.40202
lca,1987,3.92373
lca,1988,13.89966
lca,1989,8.981
lca,1990,9.8907
lca,1991,0.37568
lca,1992,7.95308
lca,1993,0.5832
lca,1994,1.59856
lca,1995,1.74823
lca,1996,2.92259
lca,1997,-0.69413
lca,1998,6.28647
lca,1999,2.6706
lca,2000,0.04875
lca,2001,-3.40806
lca,2002,0.41645
lca,2003,4.26461
lca,2004,7.26741
lca,2005,-0.4103
lca,2006,6.19526
lca,2007,1.69162
lca,2008,4.94932
lca,2009,-2.8289
lca,2010,1.60386
lca,2011,5.48341
lca,2012,-0.19985
lca,2013,-3.17438
lca,2014,1.75867
lca,2015,-1.36048
lca,2016,3.64632
lca,2017,3.50175
lca,2018,2.92642
lca,2019,-0.06394
lca,2020,-20.37364
lie,1971,1.66922
lie,1972,1.66922
lie,1973,1.66923
lie,1974,1.66922
lie,1975,1.66923
lie,1976,4.75867
lie,1977,4.75868
lie,1978,4.75868
lie,1979,4.75867
lie,1980,4.75867
lie,1981,4.81482
lie,1982,-1.59011
lie,1983,0.5386
lie,1984,4.28571
lie,1985,7.02055
lie,1986,4
lie,1987,9.23077
lie,1988,5.6338
lie,1989,4.49199
lie,1990,2.25287
lie,1991,1.80117
lie,1992,3.60829
lie,1993,4.3321
lie,1994,6.86614
lie,1995,5.87555
lie,1996,6.9053
lie,1997,7.22513
lie,1998,7.76126
lie,1999,10.41092
lie,2000,3.22019
lie,2001,-0.73309
lie,2002,-0.99392
lie,2003,-1.93757
lie,2004,3.03917
lie,2005,4.82808
lie,2006,8.64497
lie,2007,3.32596
lie,2008,1.79809
lie,2009,-1.15748
lka,1962,3.81802
lka,1963,2.51675
lka,1964,3.90643
lka,1965,2.53695
lka,1966,5.02379
lka,1967,6.43902
lka,1968,5.80109
lka,1969,7.71682
lka,1970,3.84663
lka,1971,1.30691
lka,1972,-0.41048
lka,1973,7.0574
lka,1974,3.84583
lka,1975,6.12623
lka,1976,3.33511
lka,1977,5.10059
lka,1978,5.65384
lka,1979,6.40356
lka,1980,5.84603
lka,1981,5.69952
lka,1982,4.1415
lka,1983,4.81399
lka,1984,5.09915
lka,1985,4.99941
lka,1986,4.35555
lka,1987,1.72561
lka,1988,2.47269
lka,1989,2.2993
lka,1990,6.4
lka,1991,4.59999
lka,1992,4.39999
lka,1993,6.90006
lka,1994,5.59992
lka,1995,5.50009
lka,1996,3.79997
lka,1997,6.4054
lka,1998,4.69842
lka,1999,4.30054
lka,2000,6.00003
lka,2001,-1.54541
lka,2002,3.96468
lka,2003,5.94027
lka,2004,5.44506
lka,2005,6.24175
lka,2006,7.66829
lka,2007,6.79683
lka,2008,5.95009
lka,2009,3.53891
lka,2010,8.01597
lka,2011,8.40473
lka,2012,9.14457
lka,2013,3.39573
lka,2014,4.9607
lka,2015,5.00768
lka,2016,4.48663
lka,2017,3.57817
lka,2018,3.272
lka,2019,2.25518
lka,2020,-3.56908
lso,1961,1.8648
lso,1962,15.33181
lso,1963,10.61507
lso,1964,8.25112
lso,1965,2.15411
lso,1966,-0.40552
lso,1967,10.91206
lso,1968,-0.36712
lso,1969,1.54754
lso,1970,2.17707
lso,1971,5.11372
lso,1972,-0.20271
lso,1973,26.40488
lso,1974,10.98009
lso,1975,-13.5135
lso,1976,11.04913
lso,1977,21.80903
lso,1978,18.31687
lso,1979,2.89392
lso,1980,-2.74478
lso,1981,0.69464
lso,1982,4.4572
lso,1983,1.98617
lso,1984,5.5349
lso,1985,2.61025
lso,1986,4.68486
lso,1987,0.72973
lso,1988,8.60192
lso,1989,5.79524
lso,1990,6.04547
lso,1991,6.96661
lso,1992,6.95636
lso,1993,3.50977
lso,1994,5.97987
lso,1995,3.29094
lso,1996,5.59704
lso,1997,3.7036
lso,1998,1.53766
lso,1999,0.47603
lso,2000,3.87555
lso,2001,3.56158
lso,2002,0.72384
lso,2003,4.55978
lso,2004,1.69237
lso,2005,3.46612
lso,2006,4.23009
lso,2007,4.18791
lso,2008,5.52203
lso,2009,-1.25551
lso,2010,5.26628
lso,2011,4.61425
lso,2012,6.33482
lso,2013,1.79253
lso,2014,1.71054
lso,2015,3.12756
lso,2016,3.58836
lso,2017,-3.14195
lso,2018,-1.22314
lso,2019,-0.38143
lso,2020,-9.61404
ltu,1996,5.15846
ltu,1997,8.31092
ltu,1998,7.47576
ltu,1999,-1.14157
ltu,2000,3.69553
ltu,2001,6.52611
ltu,2002,6.75141
ltu,2003,10.56596
ltu,2004,6.56949
ltu,2005,7.73237
ltu,2006,7.41412
ltu,2007,11.10748
ltu,2008,2.61442
ltu,2009,-14.83861
ltu,2010,1.65124
ltu,2011,6.03901
ltu,2012,3.84386
ltu,2013,3.55007
ltu,2014,3.53701
ltu,2015,2.02458
ltu,2016,2.51883
ltu,2017,4.2826
ltu,2018,3.99331
ltu,2019,4.57377
ltu,2020,-0.13243
lux,1961,3.82998
lux,1962,1.35868
lux,1963,3.43911
lux,1964,7.86583
lux,1965,-0.73493
lux,1966,1.1059
lux,1967,0.21673
lux,1968,4.18387
lux,1969,9.97286
lux,1970,11.09445
lux,1971,2.66723
lux,1972,6.5982
lux,1973,8.31267
lux,1974,4.21247
lux,1975,-6.57137
lux,1976,2.53433
lux,1977,1.56977
lux,1978,4.07497
lux,1979,2.34561
lux,1980,0.84088
lux,1981,-0.55096
lux,1982,1.1313
lux,1983,2.98908
lux,1984,6.18694
lux,1985,2.7917
lux,1986,9.98394
lux,1987,3.95097
lux,1988,8.46328
lux,1989,9.79807
lux,1990,5.31993
lux,1991,8.64419
lux,1992,1.81965
lux,1993,4.20065
lux,1994,3.82092
lux,1995,1.4322
lux,1996,1.39807
lux,1997,5.41983
lux,1998,6.67451
lux,1999,8.17518
lux,2000,6.93813
lux,2001,3.07435
lux,2002,3.22542
lux,2003,2.61938
lux,2004,4.23189
lux,2005,2.48287
lux,2006,6.01672
lux,2007,8.09867
lux,2008,-0.30018
lux,2009,-3.23895
lux,2010,3.76041
lux,2011,1.0443
lux,2012,1.6499
lux,2013,3.17179
lux,2014,2.62309
lux,2015,2.26978
lux,2016,4.97819
lux,2017,1.31719
lux,2018,2.00438
lux,2019,3.28381
lux,2020,-1.77624
lva,1996,2.58802
lva,1997,8.83691
lva,1998,6.33593
lva,1999,2.75618
lva,2000,5.67574
lva,2001,6.32827
lva,2002,7.08709
lva,2003,8.42249
lva,2004,8.28197
lva,2005,10.71523
lva,2006,11.9652
lva,2007,9.943
lva,2008,-3.2428
lva,2009,-14.24828
lva,2010,-4.47094
lva,2011,2.56442
lva,2012,7.03732
lva,2013,2.01074
lva,2014,1.9001
lva,2015,3.88503
lva,2016,2.36761
lva,2017,3.31309
lva,2018,3.98948
lva,2019,2.48433
lva,2020,-3.61857
mac,1983,10.02288
mac,1984,8.45936
mac,1985,0.73244
mac,1986,6.69367
mac,1987,14.29464
mac,1988,7.81144
mac,1989,5.02456
mac,1990,7.97912
mac,1991,3.65929
mac,1992,13.29951
mac,1993,5.1864
mac,1994,4.25241
mac,1995,3.2962
mac,1996,-0.41907
mac,1997,-0.27918
mac,1998,-4.57113
mac,1999,-2.35827
mac,2000,5.7469
mac,2001,2.88827
mac,2002,8.91036
mac,2003,11.64076
mac,2004,26.63058
mac,2005,8.07545
mac,2006,13.39025
mac,2007,14.47673
mac,2008,3.39128
mac,2009,1.27415
mac,2010,25.12282
mac,2011,21.61659
mac,2012,9.24235
mac,2013,10.75281
mac,2014,-2.04831
mac,2015,-21.51441
mac,2016,-0.67894
mac,2017,9.98319
mac,2018,6.46461
mac,2019,-2.51198
mac,2020,-54.0114
mar,1967,10.02884
mar,1968,9.89174
mar,1969,8.36217
mar,1970,4.71346
mar,1971,5.59689
mar,1972,2.43724
mar,1973,3.55931
mar,1974,5.59605
mar,1975,7.55822
mar,1976,10.81278
mar,1977,6.05917
mar,1978,2.23266
mar,1979,4.79379
mar,1980,3.64216
mar,1981,-1.74343
mar,1982,8.95737
mar,1983,1.38657
mar,1984,6.41839
mar,1985,6.00765
mar,1986,9.27111
mar,1987,-0.325
mar,1988,11.87524
mar,1989,2.8462
mar,1990,3.41181
mar,1991,7.21609
mar,1992,-2.09774
mar,1993,-0.74059
mar,1994,10.588
mar,1995,-5.40545
mar,1996,12.37288
mar,1997,-1.5607
mar,1998,7.23855
mar,1999,1.08133
mar,2000,1.91287
mar,2001,7.31997
mar,2002,3.12145
mar,2003,5.96116
mar,2004,4.79702
mar,2005,3.29164
mar,2006,7.57463
mar,2007,3.53159
mar,2008,5.92328
mar,2009,4.24376
mar,2010,3.81572
mar,2011,5.2457
mar,2012,3.00996
mar,2013,4.53542
mar,2014,2.66949
mar,2015,4.53638
mar,2016,1.05986
mar,2017,4.2546
mar,2018,3.1485
mar,2019,2.60794
mar,2020,-6.29325
mco,1971,5.22806
mco,1972,4.64831
mco,1973,6.55376
mco,1974,4.47461
mco,1975,-0.97264
mco,1976,4.41163
mco,1977,3.55324
mco,1978,3.95355
mco,1979,3.5342
mco,1980,1.68546
mco,1981,0.92238
mco,1982,2.43239
mco,1983,1.19497
mco,1984,1.48452
mco,1985,1.7087
mco,1986,2.45236
mco,1987,2.48457
mco,1988,4.5986
mco,1989,4.16366
mco,1990,2.64345
mco,1991,1.01513
mco,1992,1.36664
mco,1993,-0.91392
mco,1994,2.21562
mco,1995,2.11715
mco,1996,1.11073
mco,1997,2.23725
mco,1998,3.50327
mco,1999,3.30054
mco,2000,3.91023
mco,2001,2.18773
mco,2002,1.0265
mco,2003,1.08754
mco,2004,2.47048
mco,2005,1.89542
mco,2006,5.80394
mco,2007,14.4289
mco,2008,0.66683
mco,2009,-11.3
mco,2010,2.1
mco,2011,7
mco,2012,1.01222
mco,2013,9.57489
mco,2014,7.18919
mco,2015,4.86347
mco,2016,3.45155
mco,2017,-3.50096
mco,2018,5.95627
mco,2019,6.90567
mco,2020,-11.75277
mda,1996,-5.87706
mda,1997,1.64706
mda,1998,-6.54219
mda,1999,-3.36825
mda,2000,2.10772
mda,2001,6.1
mda,2002,7.8
mda,2003,6.6
mda,2004,7.4
mda,2005,7.5
mda,2006,4.8
mda,2007,3
mda,2008,7.8
mda,2009,-6
mda,2010,7.1
mda,2011,5.81817
mda,2012,-0.58973
mda,2013,9.04387
mda,2014,4.99963
mda,2015,-0.33824
mda,2016,4.40889
mda,2017,4.69079
mda,2018,4.30148
mda,2019,3.6834
mda,2020,-6.96905
mdg,1961,2.04863
mdg,1962,2.27107
mdg,1963,-0.9294
mdg,1964,3.96252
mdg,1965,-0.45225
mdg,1966,2.06455
mdg,1967,5.52857
mdg,1968,6.82879
mdg,1969,3.72122
mdg,1970,5.27646
mdg,1971,3.92937
mdg,1972,-1.27262
mdg,1973,-2.61848
mdg,1974,2.00688
mdg,1975,1.25869
mdg,1976,-3.06886
mdg,1977,2.364
mdg,1978,-2.66181
mdg,1979,9.85465
mdg,1980,0.95271
mdg,1981,-9.8
mdg,1982,-1.9
mdg,1983,0.9
mdg,1984,1.76018
mdg,1985,1.15634
mdg,1986,1.96022
mdg,1987,1.17491
mdg,1988,3.40693
mdg,1989,4.07488
mdg,1990,3.12891
mdg,1991,-6.30635
mdg,1992,1.18088
mdg,1993,2.09992
mdg,1994,-0.0421
mdg,1995,1.67859
mdg,1996,2.1542
mdg,1997,3.69349
mdg,1998,3.91707
mdg,1999,4.69923
mdg,2000,4.45686
mdg,2001,5.98024
mdg,2002,-12.40797
mdg,2003,9.78489
mdg,2004,5.257
mdg,2005,4.75585
mdg,2006,5.39851
mdg,2007,5.71056
mdg,2008,6.71263
mdg,2009,-3.97871
mdg,2010,0.61924
mdg,2011,1.57843
mdg,2012,3.01115
mdg,2013,2.30038
mdg,2014,3.3392
mdg,2015,3.1323
mdg,2016,3.99315
mdg,2017,3.93331
mdg,2018,3.19436
mdg,2019,4.41123
mdg,2020,-7.14061
mdv,1996,7.85865
mdv,1997,8.39794
mdv,1998,7.49468
mdv,1999,6.17566
mdv,2000,3.84581
mdv,2001,-3.94363
mdv,2002,7.26839
mdv,2003,13.75005
mdv,2004,6.03375
mdv,2005,-13.12905
mdv,2006,26.11149
mdv,2007,7.71387
mdv,2008,9.48533
mdv,2009,-7.22884
mdv,2010,7.26513
mdv,2011,8.56673
mdv,2012,2.51738
mdv,2013,7.28107
mdv,2014,7.32963
mdv,2015,2.88455
mdv,2016,6.3383
mdv,2017,7.20991
mdv,2018,8.12313
mdv,2019,6.88369
mdv,2020,-33.4999
mex,1961,5
mex,1962,4.66441
mex,1963,8.10689
mex,1964,11.90548
mex,1965,7.1
mex,1966,6.09614
mex,1967,5.85492
mex,1968,9.42328
mex,1969,3.41862
mex,1970,6.50248
mex,1971,3.76247
mex,1972,8.22881
mex,1973,7.86112
mex,1974,5.77683
mex,1975,5.74449
mex,1976,4.41744
mex,1977,3.39064
mex,1978,8.95694
mex,1979,9.69817
mex,1980,9.23325
mex,1981,8.52561
mex,1982,-0.52081
mex,1983,-3.48642
mex,1984,3.41081
mex,1985,2.18769
mex,1986,-3.07896
mex,1987,1.72244
mex,1988,1.28326
mex,1989,4.10551
mex,1990,5.17577
mex,1991,4.21475
mex,1992,3.5411
mex,1993,1.94116
mex,1994,4.94108
mex,1995,-6.29123
mex,1996,6.77326
mex,1997,6.84685
mex,1998,5.16393
mex,1999,2.75355
mex,2000,4.94245
mex,2001,-0.40439
mex,2002,-0.03984
mex,2003,1.44638
mex,2004,3.92059
mex,2005,2.30781
mex,2006,4.49508
mex,2007,2.29145
mex,2008,1.14358
mex,2009,-5.28574
mex,2010,5.11812
mex,2011,3.66301
mex,2012,3.64232
mex,2013,1.35409
mex,2014,2.84977
mex,2015,3.29315
mex,2016,2.63053
mex,2017,2.11313
mex,2018,2.19499
mex,2019,-0.1766
mex,2020,-8.30903
mhl,1982,4.83123
mhl,1983,15.508
mhl,1984,3.86603
mhl,1985,-6.25729
mhl,1986,24.5425
mhl,1987,9.36375
mhl,1988,7.78905
mhl,1989,-1.69161
mhl,1990,2.67625
mhl,1991,0.08783
mhl,1992,7.14086
mhl,1993,6.00624
mhl,1994,5.87773
mhl,1995,8.21325
mhl,1996,-10.30295
mhl,1997,-6.44566
mhl,1998,-0.81939
mhl,1999,-1.25514
mhl,2000,1.35408
mhl,2001,6.82609
mhl,2002,3.74145
mhl,2003,-1.61588
mhl,2004,0.94929
mhl,2005,2.35344
mhl,2006,-0.35086
mhl,2007,3.23041
mhl,2008,-6.17959
mhl,2009,3.18453
mhl,2010,6.66864
mhl,2011,-0.61231
mhl,2012,-2.29521
mhl,2013,4.01798
mhl,2014,-0.95033
mhl,2015,1.61392
mhl,2016,1.31326
mhl,2017,3.25055
mhl,2018,3.57475
mhl,2019,6.64466
mhl,2020,-2.20761
mkd,1991,-6.17077
mkd,1992,-6.5652
mkd,1993,-7.46927
mkd,1994,-1.75817
mkd,1995,-1.11473
mkd,1996,1.1851
mkd,1997,1.43998
mkd,1998,3.37874
mkd,1999,4.33903
mkd,2000,4.54914
mkd,2001,-3.06726
mkd,2002,1.49367
mkd,2003,2.2226
mkd,2004,4.67409
mkd,2005,4.72409
mkd,2006,5.13703
mkd,2007,6.47349
mkd,2008,5.472
mkd,2009,-0.35861
mkd,2010,3.35875
mkd,2011,2.33989
mkd,2012,-0.45618
mkd,2013,2.92526
mkd,2014,3.62912
mkd,2015,3.85587
mkd,2016,2.84821
mkd,2017,1.08177
mkd,2018,2.8806
mkd,2019,3.91042
mkd,2020,-5.20844
mli,1968,3.70841
mli,1969,0.231
mli,1970,6.13695
mli,1971,2.569
mli,1972,5.84402
mli,1973,-1.45512
mli,1974,-1.52883
mli,1975,11.62505
mli,1976,13.62344
mli,1977,6.34865
mli,1978,-1.46348
mli,1979,10.39568
mli,1980,-4.32584
mli,1981,1.5088
mli,1982,-7.37843
mli,1983,1.82087
mli,1984,-0.28701
mli,1985,20.28663
mli,1986,2.69262
mli,1987,-0.13916
mli,1988,7.38972
mli,1989,4.17739
mli,1990,-2.5024
mli,1991,11.7452
mli,1992,-3.21866
mli,1993,3.17217
mli,1994,3.77993
mli,1995,0.92102
mli,1996,7.05579
mli,1997,4.82902
mli,1998,7.57167
mli,1999,5.70094
mli,2000,-0.06083
mli,2001,15.37624
mli,2002,3.10631
mli,2003,9.11904
mli,2004,1.56
mli,2005,6.53478
mli,2006,4.66219
mli,2007,3.49362
mli,2008,4.77315
mli,2009,4.80632
mli,2010,5.31394
mli,2011,3.21313
mli,2012,-0.83673
mli,2013,2.29507
mli,2014,7.08468
mli,2015,6.1718
mli,2016,5.8523
mli,2017,5.30546
mli,2018,4.74648
mli,2019,4.75616
mli,2020,-1.23545
mlt,1971,2.45399
mlt,1972,5.83833
mlt,1973,4.14614
mlt,1974,10.0364
mlt,1975,19.56008
mlt,1976,17.01709
mlt,1977,12.18417
mlt,1978,11.16116
mlt,1979,10.49077
mlt,1980,7.04971
mlt,1981,3.31176
mlt,1982,2.28445
mlt,1983,-0.61239
mlt,1984,0.94237
mlt,1985,2.58528
mlt,1986,3.88519
mlt,1987,4.11051
mlt,1988,8.41424
mlt,1989,8.17911
mlt,1990,6.29139
mlt,1991,6.25649
mlt,1992,4.69093
mlt,1993,4.48075
mlt,1994,5.6511
mlt,1995,6.34249
mlt,1996,3.77734
mlt,1997,5.25698
mlt,1998,5.1256
mlt,1999,4.71997
mlt,2000,19.68127
mlt,2001,-1.1747
mlt,2002,2.56526
mlt,2003,4.07407
mlt,2004,0.14027
mlt,2005,3.38359
mlt,2006,2.51014
mlt,2007,4.77471
mlt,2008,3.82636
mlt,2009,-1.13387
mlt,2010,5.54364
mlt,2011,0.46705
mlt,2012,4.11771
mlt,2013,5.47336
mlt,2014,7.63354
mlt,2015,9.60813
mlt,2016,4.09092
mlt,2017,8.11943
mlt,2018,5.17922
mlt,2019,5.53957
mlt,2020,-7.00113
mmr,1962,2.28347
mmr,1963,8.81082
mmr,1964,3.12561
mmr,1965,2.14749
mmr,1966,2.526
mmr,1967,-5.37517
mmr,1968,2.7925
mmr,1969,7.42624
mmr,1970,4.1492
mmr,1971,4.54433
mmr,1972,3.26576
mmr,1973,0.71338
mmr,1974,2.17178
mmr,1975,4.73207
mmr,1976,5.13616
mmr,1977,6.01445
mmr,1978,6.24322
mmr,1979,5.83877
mmr,1980,6.6046
mmr,1981,7.11693
mmr,1982,5.96824
mmr,1983,4.98096
mmr,1984,4.66773
mmr,1985,3.86681
mmr,1986,0.86936
mmr,1987,-2.52366
mmr,1988,-7.60396
mmr,1989,-4.28134
mmr,1990,3.24815
mmr,1991,1.05908
mmr,1992,4.48834
mmr,1993,7.76674
mmr,1994,6.77977
mmr,1995,7.20346
mmr,1996,6.6869
mmr,1997,6.0348
mmr,1998,5.76185
mmr,1999,8.47803
mmr,2000,12.41819
mmr,2001,12.46773
mmr,2002,11.70305
mmr,2003,12.98632
mmr,2004,13.69529
mmr,2005,13.56694
mmr,2006,13.30687
mmr,2007,12.50049
mmr,2008,11.07427
mmr,2009,10.40984
mmr,2010,10.06929
mmr,2011,7.52006
mmr,2012,6.48575
mmr,2013,7.89867
mmr,2014,8.19966
mmr,2015,3.27728
mmr,2016,10.50778
mmr,2017,5.75006
mmr,2018,6.40498
mmr,2019,6.75046
mmr,2020,3.17377
mne,1998,4.90001
mne,1999,-9.4
mne,2000,3.1
mne,2001,1.09984
mne,2002,1.90393
mne,2003,2.48266
mne,2004,4.42605
mne,2005,4.1806
mne,2006,8.56642
mne,2007,6.81015
mne,2008,7.22275
mne,2009,-5.7951
mne,2010,2.73433
mne,2011,3.22845
mne,2012,-2.72379
mne,2013,3.54898
mne,2014,1.7837
mne,2015,3.39038
mne,2016,2.94928
mne,2017,4.71647
mne,2018,5.07789
mne,2019,4.06294
mne,2020,-15.30689
mng,1982,8.34214
mng,1983,5.83404
mng,1984,5.93342
mng,1985,5.71287
mng,1986,9.37499
mng,1987,3.45865
mng,1988,5.10797
mng,1989,4.1782
mng,1990,-3.18446
mng,1991,-8.69354
mng,1992,-9.25647
mng,1993,-3.16879
mng,1994,2.13438
mng,1995,6.37643
mng,1996,2.23509
mng,1997,3.89671
mng,1998,3.33994
mng,1999,3.07037
mng,2000,1.14606
mng,2001,2.95271
mng,2002,4.73298
mng,2003,7.00463
mng,2004,10.62541
mng,2005,7.25367
mng,2006,8.55623
mng,2007,10.24802
mng,2008,8.90037
mng,2009,-1.2686
mng,2010,6.36516
mng,2011,17.29078
mng,2012,12.31982
mng,2013,11.64892
mng,2014,7.88523
mng,2015,2.37984
mng,2016,1.48978
mng,2017,5.63688
mng,2018,7.74488
mng,2019,5.60224
mng,2020,-4.55775
mnp,2003,0.34317
mnp,2004,-3.07798
mnp,2005,-12.70289
mnp,2006,-6.87146
mnp,2007,-6.68403
mnp,2008,-11.06977
mnp,2009,-17.57322
mnp,2010,1.39594
mnp,2011,-7.38423
mnp,2012,0.81081
mnp,2013,2.68097
mnp,2014,4.17755
mnp,2015,3.38346
mnp,2016,29.21212
mnp,2017,23.17073
mnp,2018,-19.34501
mnp,2019,-11.14259
moz,1981,5
moz,1982,-6.9
moz,1983,-15.7
moz,1984,-6.5
moz,1985,1
moz,1986,-2.3
moz,1987,14.7
moz,1988,8.2
moz,1989,6.5
moz,1990,0.99999
moz,1991,4.92545
moz,1992,-6.12472
moz,1993,10.59853
moz,1994,6.5334
moz,1995,2.25976
moz,1996,11.20252
moz,1997,11.30107
moz,1998,9.93125
moz,1999,11.69852
moz,2000,1.1803
moz,2001,12.08687
moz,2002,9.29105
moz,2003,6.87853
moz,2004,7.91641
moz,2005,6.64591
moz,2006,9.69437
moz,2007,7.72975
moz,2008,7.31776
moz,2009,6.3182
moz,2010,6.50235
moz,2011,7.41738
moz,2012,7.25844
moz,2013,6.96361
moz,2014,7.39851
moz,2015,6.72328
moz,2016,3.82421
moz,2017,3.74132
moz,2018,3.44381
moz,2019,2.31461
moz,2020,-1.23391
mrt,1962,0.72661
mrt,1963,-1.98377
mrt,1964,27.69089
mrt,1965,16.13833
mrt,1966,0.23096
mrt,1967,3.56713
mrt,1968,10.19644
mrt,1969,1.24853
mrt,1970,11.98593
mrt,1971,1.84289
mrt,1972,-0.73291
mrt,1973,-4.58476
mrt,1974,12.16261
mrt,1975,-5.13437
mrt,1976,8.5461
mrt,1977,-1.87859
mrt,1978,-0.50471
mrt,1979,4.79004
mrt,1980,3.37121
mrt,1981,3.45029
mrt,1982,-2.33992
mrt,1983,3.73534
mrt,1984,-3.22686
mrt,1985,2.99476
mrt,1986,5.71358
mrt,1987,1.90038
mrt,1988,1.7204
mrt,1989,4.77759
mrt,1990,-1.7713
mrt,1991,1.78809
mrt,1992,1.87413
mrt,1993,5.87364
mrt,1994,-3.06073
mrt,1995,9.8198
mrt,1996,5.81883
mrt,1997,-4.0447
mrt,1998,2.7778
mrt,1999,3.67318
mrt,2000,-3.91803
mrt,2001,-0.79949
mrt,2002,1.38148
mrt,2003,6.92827
mrt,2004,4.73276
mrt,2005,8.56629
mrt,2006,18.3332
mrt,2007,-1.96942
mrt,2008,-0.33108
mrt,2009,0.09788
mrt,2010,2.62023
mrt,2011,4.17278
mrt,2012,4.47001
mrt,2013,4.15081
mrt,2014,4.27482
mrt,2015,5.37634
mrt,2016,1.26091
mrt,2017,6.27055
mrt,2018,4.52675
mrt,2019,5.75993
mrt,2020,-1.76332
mus,1977,6.54762
mus,1978,3.83081
mus,1979,3.51653
mus,1980,-10.06126
mus,1981,5.88235
mus,1982,5.49708
mus,1983,0.3838
mus,1984,4.69839
mus,1985,6.95448
mus,1986,9.74203
mus,1987,8.89104
mus,1988,6.79135
mus,1989,4.46515
mus,1990,7.18674
mus,1991,4.43545
mus,1992,6.5127
mus,1993,5.08206
mus,1994,4.13614
mus,1995,4.28774
mus,1996,5.58784
mus,1997,5.68748
mus,1998,6.07194
mus,1999,2.61093
mus,2000,8.20279
mus,2001,3.34754
mus,2002,1.61492
mus,2003,5.92545
mus,2004,4.33002
mus,2005,1.77754
mus,2006,4.86554
mus,2007,5.72702
mus,2008,5.38696
mus,2009,3.31508
mus,2010,4.3772
mus,2011,4.07754
mus,2012,3.49612
mus,2013,3.36041
mus,2014,3.74458
mus,2015,3.55307
mus,2016,3.83793
mus,2017,3.81415
mus,2018,3.75968
mus,2019,3.01238
mus,2020,-14.89469
mwi,1961,7.6396
mwi,1962,0.66836
mwi,1963,-1.39108
mwi,1964,2.6611
mwi,1965,13.61649
mwi,1966,13.24904
mwi,1967,7.28155
mwi,1968,-1.92308
mwi,1969,5.88236
mwi,1970,0.4793
mwi,1971,16.21856
mwi,1972,6.23135
mwi,1973,2.30066
mwi,1974,7.17596
mwi,1975,6.08682
mwi,1976,4.99773
mwi,1977,4.91803
mwi,1978,9.74507
mwi,1979,4.39615
mwi,1980,0.40675
mwi,1981,-5.29012
mwi,1982,2.50345
mwi,1983,3.71871
mwi,1984,5.3603
mwi,1985,4.57098
mwi,1986,-0.2148
mwi,1987,1.62524
mwi,1988,3.17729
mwi,1989,1.34469
mwi,1990,5.69229
mwi,1991,8.73023
mwi,1992,-7.33298
mwi,1993,9.69184
mwi,1994,-10.24018
mwi,1995,16.72882
mwi,1996,7.31668
mwi,1997,3.79242
mwi,1998,3.89525
mwi,1999,3.04228
mwi,2000,1.57608
mwi,2001,-4.97496
mwi,2002,1.7
mwi,2003,5.70564
mwi,2004,5.4205
mwi,2005,3.26873
