geo,time,bn_cab_xoka_cd
mkd,2010,-198294923.28486
mkd,2011,-261701938.56333
mkd,2012,-319136280.9442
mkd,2013,-177155057.35286
mkd,2014,-71568230.40133
mkd,2015,-192572250.7145
mkd,2016,-309752979.05635
mkd,2017,-96732273.52493
mkd,2018,-16564008.24316
mkd,2019,-414023869.30254
mkd,2020,-415563479.59957
mkd,2021,-478701550.13223
mli,1975,-61148908.81106
mli,1976,-42235319.65159
mli,1977,5403012.24778
mli,1978,-146033891.35199
mli,1979,-113335887.95139
mli,1980,-124320878.07874
mli,1981,-140025663.71482
mli,1982,-115187989.60019
mli,1983,-102706013.34982
mli,1984,-119004935.89272
mli,1985,-209676754.63706
mli,1986,-254110597.29784
mli,1987,-213542321.33772
mli,1988,-241129526.59137
mli,1989,-150121486.10828
mli,1990,-221145012.73696
mli,1991,-172523247.32317
mli,1992,-240543907.36492
mli,1993,-188584240.52461
mli,1994,-162624705.27806
mli,1995,-283823393.30067
mli,1996,-260798291.83673
mli,1997,-178409224.35271
mli,1998,-208188203.33251
mli,1999,-253065384.83315
mli,2000,-255156244.17155
mli,2001,-310312282.64566
mli,2002,-149514231.58506
mli,2003,-271582512.51345
mli,2004,-409703049.60015
mli,2005,-437887791.55585
mli,2006,-218748841.08705
mli,2007,-581906349.77956
mli,2008,-1067735326.81782
mli,2009,-657504410.33816
mli,2010,-1191101120.19538
mli,2011,-657287858.45784
mli,2012,-272651301.16972
mli,2013,-374791295.76211
mli,2014,-676735614.40471
mli,2015,-697704951.38635
mli,2016,-1015838147.15623
mli,2017,-1212918700.24743
mli,2018,-836254949.46802
mli,2019,-1288754662.42098
mli,2020,-379683067.84263
mlt,1971,1228176.75464
mlt,1972,22538065.80383
mlt,1973,30369038.12499
mlt,1974,5188314.20047
mlt,1975,59254125.85244
mlt,1976,55041232.04946
mlt,1977,40018075.32006
mlt,1978,72654932.507
mlt,1979,46586883.2722
mlt,1980,38792604.42774
mlt,1981,86371678.58798
mlt,1982,12374360.8397
mlt,1983,-4856062.09174
mlt,1984,8242339.24712
mlt,1985,-25791049.87541
mlt,1986,6870360.12429
mlt,1987,22576521.38257
mlt,1988,61053628.45945
mlt,1989,-9469357.30324
mlt,1990,-55756946.41115
mlt,1991,-7369080.48911
mlt,1992,30239242.45116
mlt,1993,-84336645.54247
mlt,1994,-131535397.712
mlt,1995,-379876740.02941
mlt,1996,-422330481.25011
mlt,1997,-226700442.73785
mlt,1998,-232940086.51848
mlt,1999,-134413103.28548
mlt,2000,-480425177.15014
mlt,2001,-149664786.07055
mlt,2002,106237639.05584
mlt,2003,-156279445.31704
mlt,2004,-231662069.77443
mlt,2005,-417871418.71792
mlt,2006,-530700349.16781
mlt,2007,-159239134.72508
mlt,2008,-76962232.42776
mlt,2009,-557794386.17987
mlt,2010,-419702566.62558
mlt,2011,-13009178.01118
mlt,2012,151215093.84646
mlt,2013,270314052.24616
mlt,2014,991728103.17516
mlt,2015,300542507.19619
mlt,2016,-66359745.16143
mlt,2017,802655513.54247
mlt,2018,984477181.40475
mlt,2019,842679400.29372
mlt,2020,-450249215.57521
mmr,1976,-34136683.26042
mmr,1977,-101648230.88448
mmr,1978,-217956645.69245
mmr,1979,-362276009.53861
mmr,1980,-350464773.20224
mmr,1981,-316803089.6934
mmr,1982,-503943870.64424
mmr,1983,-353341309.17085
mmr,1984,-219973645.74209
mmr,1985,-205473782.18016
mmr,1986,-294031902.57006
mmr,1987,-179963485.61884
mmr,1988,-175909957.2732
mmr,1989,-67996088.09431
mmr,1990,-431312097.32055
mmr,1991,-267423060.18772
mmr,1992,-114405185.21818
mmr,1993,-227817661.54968
mmr,1994,-129890407.44052
mmr,1995,-258458643.35642
mmr,1996,-279839473.44831
mmr,1997,-412031207.59568
mmr,1998,-494217241.24791
mmr,1999,-281887685.70582
mmr,2000,-210121258.63753
mmr,2001,-151992286.18646
mmr,2002,95581258.87617
mmr,2003,-19091581.12346
mmr,2004,110259950.05511
mmr,2005,581822509.16466
mmr,2006,793885290.13115
mmr,2007,1380740924.81006
mmr,2008,1247028551.03206
mmr,2009,986009643.90004
mmr,2010,1574156747.26505
mmr,2011,-1561122334.3245
mmr,2012,-1259646752.3723
mmr,2013,-388582899.83101
mmr,2014,-2481498402.81779
mmr,2015,-3109126533.41224
mmr,2016,-1919047827.97293
mmr,2017,-4916790033.35814
mmr,2018,-2561158568.90545
mmr,2019,67720479.41207
mne,2007,-1464069435.16968
mne,2008,-2256801720.01568
mne,2009,-1151541797.76655
mne,2010,-852057845.55348
mne,2011,-664732304.98535
mne,2012,-638662379.05326
mne,2013,-511433327.16404
mne,2014,-570438527.2535
mne,2015,-443138379.64541
mne,2016,-707487309.76972
mne,2017,-761410656.94889
mne,2018,-943031638.12492
mne,2019,-796134091.45585
mne,2020,-1237025291.26246
mne,2021,-538327604.8669
mng,1981,-807500000
mng,1982,-845500000
mng,1983,-824100000
mng,1984,-740000000
mng,1985,-813500000
mng,1986,-1060600000
mng,1987,-990600000
mng,1988,-1033300000
mng,1989,-1190420000
mng,1990,-619040000
mng,1991,-94450000
mng,1992,-48240000
mng,1993,38450000
mng,1994,46240000
mng,1995,38900000
mng,1996,-36900000
mng,1997,67980000
mng,1998,-75600000
mng,1999,-57789608.89151
mng,2000,-69867709.78234
mng,2001,-61700000
mng,2002,-105158905.68181
mng,2003,-98669088.3172
mng,2004,63004360.64331
mng,2005,87510299.51174
mng,2006,372155596.48415
mng,2007,171787335.60221
mng,2008,-690742251.48858
mng,2009,-341783224.24284
mng,2010,-885472136.54662
mng,2011,-4512180734.47777
mng,2012,-5380697481.73011
mng,2013,-4731842597.96448
mng,2014,-1934341990.19238
mng,2015,-948455402.9546
mng,2016,-699671011.22003
mng,2017,-1155443731.57437
mng,2018,-1902507511.63661
mng,2019,-2161686815.38961
mng,2020,-674611942.84092
moz,2005,-760592537.12613
moz,2006,-755428331.4097
moz,2007,-786196628.24985
moz,2008,-1147202859.91851
moz,2009,-1226187571.66023
moz,2010,-1679440917.17262
moz,2011,-3328861900.84221
moz,2012,-6789977472.03802
moz,2013,-6253446233.5511
moz,2014,-5797145543.34139
moz,2015,-5967850296.05213
moz,2016,-3845999937.59007
moz,2017,-2585545861.66798
moz,2018,-4119688161.13845
moz,2019,-3022347154.77105
moz,2020,-3616088693.67438
mrt,1975,-63195624.56285
mrt,1976,-85943731.04268
mrt,1977,-122228474.5194
mrt,1978,-78212052.74395
mrt,1979,-96940301.72923
mrt,1980,-133252297.90998
mrt,1981,-147129955.53975
mrt,1982,-276566516.11018
mrt,1983,-213021249.16925
mrt,1984,-110694317.88853
mrt,1985,-116033336.68435
mrt,1986,-194265311.2639
mrt,1987,-147220002.23151
mrt,1988,-95878248.59806
mrt,1989,-18585620.78485
mrt,1990,-9626716.61973
mrt,1991,-29873391.97641
mrt,1992,-118273978.97773
mrt,1993,-174014775.77656
mrt,1994,-69852316.40704
mrt,1995,22108629.48074
mrt,1996,91282960.65976
mrt,1997,47829045.57029
mrt,1998,77245977.60102
mrt,2012,-1226092286.37391
mrt,2013,-1261758969.47448
mrt,2014,-1473118227.40934
mrt,2015,-955946938.13189
mrt,2016,-706785516.28966
mrt,2017,-709000689.79469
mrt,2018,-972886440.025
mrt,2019,-831106401.85115
mrt,2020,-576175086.72645
mus,1976,-35171611.27664
mus,1977,-77943993.84691
mus,1978,-117145511.1312
mus,1979,-145685513.24483
mus,1980,-117122050.95249
mus,1981,-146812944.98737
mus,1982,-41112710.45129
mus,1983,-19135159.14739
mus,1984,-51085722.56894
mus,1985,-29528929.39315
mus,1986,94086312.61978
mus,1987,65071121.38974
mus,1988,-56185105.73776
mus,1989,-103542567.86443
mus,1990,-119285765.54595
mus,1991,-16610968.45673
mus,1992,-128508.20712
mus,1993,-92021628.48251
mus,1994,-232066531.67808
mus,1995,-21856268.19558
mus,1996,33986947.52638
mus,1997,-88947951.8345
mus,1998,3292675.0484
mus,1999,-124196927.03927
mus,2000,-36940503.48586
mus,2001,276080863.56235
mus,2002,249387193.74053
mus,2003,93176694.52302
mus,2004,-111788457.27049
mus,2005,-323951478.21492
mus,2006,-604410278.3144
mus,2007,-433934955.37692
mus,2008,-975764097.75197
mus,2009,-654971647.34338
mus,2010,-1005773529.23447
mus,2011,-1560299125.27775
mus,2012,-827512079.06001
mus,2013,-750275471.42641
mus,2014,-690030757.32753
mus,2015,-416984417.39152
mus,2016,-491351517.36128
mus,2017,-612227401.31408
mus,2018,-555392977.61516
mus,2019,-718495486.11237
mus,2020,-1364586793.23766
mwi,1977,-61798941.78925
mwi,1978,-175052872.1205
mwi,1979,-265645570.5782
mwi,1980,-259626355.07509
mwi,1981,-145567806.72413
mwi,1982,-111697296.6899
mwi,1983,-130833217.95565
mwi,1984,-41746255.91157
mwi,1985,-126394341.83204
mwi,1986,-84853744.47134
mwi,1987,-60603068.90267
mwi,1988,-86858722.10167
mwi,1989,-51238143.64993
mwi,1990,-86189153.18791
mwi,1991,-227694914.49847
mwi,1992,-284907447.05541
mwi,1993,-165554553.24233
mwi,1994,-180682328.7153
mwi,1995,-78039051.30125
mwi,1996,-147425934.23247
mwi,1997,-276209986.39336
mwi,1998,-4375905.84843
mwi,1999,-157545476.61679
mwi,2000,-73496265.41237
mwi,2001,-59950909.97771
mwi,2002,-200692464.27766
mwi,2003,-248981345.881
mwi,2004,-378990003.53057
mwi,2005,-506710118.89482
mwi,2006,-306571775.52533
mwi,2007,-418027622.70215
mwi,2008,-693385937.5899
mwi,2009,-543633396.65119
mwi,2010,-969288544.25491
mwi,2011,-1136709793.70277
mwi,2012,-744667770.07091
mwi,2013,-1236186788.45118
mwi,2014,-1128536960.59864
mwi,2015,-1064422990.4184
mwi,2016,-1005613300.8295
mwi,2017,-1537430582.0423
mwi,2018,-1704801090.80904
mwi,2019,-1668022645.17536
mwi,2020,-1412433405.56271
mys,1974,-538414668.08999
mys,1975,-491272532.35751
mys,1976,585857195.04174
mys,1977,446921321.69925
mys,1978,126940721.46789
mys,1979,941309074.8924
mys,1980,-265976587.43486
mys,1981,-2469050074.13119
mys,1982,-3585265856.04316
mys,1983,-3482175553.21564
mys,1984,-1656823249.07252
mys,1985,-600070478.07628
mys,1986,-101493674.40029
mys,1987,2575369613.23153
mys,1988,1867279334.55103
mys,1989,314525581.35242
mys,1990,-869910809.18712
mys,1991,-4182807689.51055
mys,1992,-2167322023.25262
mys,1993,-2990954102.31557
mys,1994,-4520137130.89547
mys,1995,-8643572905.73106
mys,1996,-4461946169.27851
mys,1997,-5935251478.89555
mys,1998,9528651059.08584
mys,1999,12603657894.7368
mys,2000,8487894736.8421
mys,2001,7286842368.42105
mys,2002,7189736842.10526
mys,2003,13381157894.7368
mys,2004,15079434210.5263
mys,2005,19979946359.5987
mys,2006,26199509355.3881
mys,2007,29770093207.5135
mys,2008,38914368952.0453
mys,2009,31800960631.1884
mys,2010,25643752186.1494
mys,2011,32491635332.4264
mys,2012,16315757809.838
mys,2013,11205218342.858
mys,2014,14846482442.7808
mys,2015,9067534382.29971
mys,2016,7132796676.88571
mys,2017,8960171430.00506
mys,2018,8026400934.69379
mys,2019,12795413586.6752
mys,2020,14341526037.7815
mys,2021,12903886428.318
nam,1990,27557463.72132
nam,1991,105094855.16864
nam,1992,49754311.06145
nam,1993,110198432.40868
nam,1994,85332922.78403
nam,1995,175926398.1958
nam,1996,115761707.34369
nam,1997,90365335.07042
nam,1998,161840450.49541
nam,1999,-27604058.72631
nam,2000,191523457.7383
nam,2001,10539837.94079
nam,2002,85854159.33888
nam,2003,265693025.12928
nam,2004,446295605.34855
nam,2005,329443097.77833
nam,2006,1082861307.18571
nam,2007,747823800.57413
nam,2008,-9214703.76781
nam,2009,-316871031.96266
nam,2010,-448391105.83204
nam,2011,-857574271.81556
nam,2012,-1119444471.86448
nam,2013,-992085210.32044
nam,2014,-1172520468.15587
nam,2015,-1559479499.53584
nam,2016,-1768820879.84493
nam,2017,-567611872.35525
nam,2018,-470453978.91575
nam,2019,-219875844.38396
nam,2020,321151813.76126
ncl,2002,-107219388.85782
ncl,2003,-37160002.28222
ncl,2004,256540789.75319
ncl,2005,-112453008.71599
ncl,2006,-413798351.33162
ncl,2007,-293993593.86045
ncl,2008,-1418710988.84543
ncl,2009,-823625797.17382
ncl,2010,-1359876977.77877
ncl,2011,-1391622244.76665
ncl,2012,-1933761486.83443
ncl,2013,-1803595722.18671
ncl,2014,-1300471987.54697
ncl,2015,-1119379998.06246
ncl,2016,-654237057.4437
ner,1974,-27801704.32785
ner,1975,12052470.924
ner,1976,-19974848.82649
ner,1977,-95628581.78604
ner,1978,-200960878.89312
ner,1979,-137564750.88123
ner,1980,-275691606.24969
ner,1981,-181495368.08171
ner,1982,-232813585.77823
ner,1983,-61834427.03479
ner,1984,1196915.02831
ner,1985,-63982572.31467
ner,1986,-155948828.60985
ner,1987,-176770505.31053
ner,1988,-230496594.11135
ner,1989,-256874194.59476
ner,1990,-235884340.69101
ner,1991,-176181434.93849
ner,1992,-159170022.94945
ner,1993,-97180920.05161
ner,1994,-126148068.53765
ner,1995,-151662303.37861
ner,1996,-108782593.3509
ner,1997,-132922856.11489
ner,1998,-152381946.92427
ner,1999,-137221213.71043
ner,2000,-104393364.1944
ner,2001,-92341907.43958
ner,2002,-165566974.38232
ner,2003,-219173243.85951
ner,2004,-231274803.88626
ner,2005,-311634696.83873
ner,2006,-314006419.63708
ner,2007,-351730338.88191
ner,2008,-654078414.57334
ner,2009,-1325370436.97403
ner,2010,-1137080687.78391
ner,2011,-1432933621.75818
ner,2012,-1021630309.35858
ner,2013,-1150600187.88355
ner,2014,-1306931079.20638
ner,2015,-1486216431.43781
ner,2016,-1181659913.77846
ner,2017,-1274368825.51563
ner,2018,-1625023611.82196
ner,2019,-1572440249.92645
ner,2020,-1815733516.46726
nga,1977,-1015974749.3274
nga,1978,-3754297405.7221
nga,1979,1670509406.68046
nga,1980,5177576689.0451
nga,1981,-6473930832.8136
nga,1982,-7281784833.27997
nga,1983,-4331801941.9692
nga,1984,122630963.97767
nga,1985,2603566206.93391
nga,1986,210883527.39787
nga,1987,-73206490.57575
nga,1988,-296453577.64733
nga,1989,1089516459.18013
nga,1990,4988245133.76812
nga,1991,1202560682.16835
nga,1992,2267772911.32048
nga,1993,-780390880.70405
nga,1994,-2127932351.33661
nga,1995,-802326715.40096
nga,1996,1098803754.71854
nga,1997,168239307.79543
nga,1998,-1209158482.16009
nga,1999,505750064.16636
nga,2000,7427061115.99127
nga,2001,2477762769.00601
nga,2002,1083110754.09664
nga,2003,3390606191.57599
nga,2004,16840536007.6651
nga,2005,36529017085.34049
nga,2006,36517576727.8671
nga,2007,27648255973.9625
nga,2008,29145209282.7052
nga,2009,13869493317.9963
nga,2010,13111276866.0477
nga,2011,10668377374.3563
nga,2012,17374274674.8298
nga,2013,19048981238.3773
nga,2014,906535877.2086
nga,2015,-15438642533.9653
nga,2016,5077217476.10779
nga,2017,12689340192.5417
nga,2018,6260574934.08393
nga,2019,-14627014405.3102
nga,2020,-16975923423.8576
nic,1977,-181900000
nic,1978,-24900000
nic,1979,180200000
nic,1980,-411420000
nic,1981,-591600000
nic,1982,-513900000
nic,1983,-507400000
nic,1984,-597100000
nic,1985,-770900000
nic,1986,-690500000
nic,1987,-690400000
nic,1988,-715400000
nic,1989,-361700000
nic,1990,-305200000
nic,1991,-264200000
nic,1992,-769000000
nic,1993,-604300000
nic,1994,-910908000
nic,1995,-722479494
nic,1996,-824772000
nic,1997,-840766000
nic,1998,-686636000
nic,1999,-928378000
nic,2000,-935700000
nic,2001,-820300000
nic,2002,-784100000
nic,2003,-705500000
nic,2004,-687400000
nic,2005,-783570000
nic,2006,-884700000
nic,2007,-1207000000
nic,2008,-1450300000
nic,2009,-701500000
nic,2010,-777300000
nic,2011,-1163900000
nic,2012,-1234800000
nic,2013,-1380400000
nic,2014,-953800000
nic,2015,-1259500000
nic,2016,-1127100000
nic,2017,-987100000
nic,2018,-234100000
nic,2019,754100000
nic,2020,957800000
nld,1967,607182320.00254
nld,1968,753867402.7693
nld,1969,760220993.92492
nld,1970,193093922.51218
nld,1971,524464561.14545
nld,1972,2100762925.13192
nld,1973,3223947552.10178
nld,1974,3039990055.3387
nld,1975,2393845027.54447
nld,1976,3587007746.91416
nld,1977,1413306611.08303
nld,1978,-904480650.76073
nld,1979,349720838.96089
nld,1980,-854956679.21342
nld,1981,3825980500.96093
nld,1982,5025236975.33165
nld,1983,5088774471.62798
nld,1984,6380197847.85826
nld,1985,4247718696.01921
nld,1986,4318239793.18015
nld,1987,4186503694.6142
nld,1988,7131957792.66037
nld,1989,10038843474.8909
nld,1990,8088821798.28108
nld,1991,7466488032.9407
nld,1992,6846502367.05773
nld,1993,13203348828.4656
nld,1994,17294219707.7958
nld,1995,25772729768.0797
nld,1996,21502347231.088
nld,1997,25076694617.1559
nld,1998,13031045493.8529
nld,1999,15681703602.7106
nld,2000,7257328230.22335
nld,2001,9813967287.13176
nld,2002,11032388748.3941
nld,2003,29892053162.24269
nld,2004,44314391423.3045
nld,2005,41570269413.239
nld,2006,57194899544.2723
nld,2007,50053545967.9086
nld,2008,38962664854.22009
nld,2009,50062869721.6387
nld,2010,61803347055.1226
nld,2011,81373336077.92198
nld,2012,89514058235.68871
nld,2013,85496733373.18771
nld,2014,75952978907.9213
nld,2015,48582741283.0982
nld,2016,62967888133.5023
nld,2017,90231322011.3327
nld,2018,99059687302.59181
nld,2019,85280796667.42438
nld,2020,63655067197.3603
nld_curacao,2011,-879497206.70391
nld_curacao,2012,-895046927.3743
nld_curacao,2013,-764134078.21229
nld_curacao,2014,-505815642.4581
nld_curacao,2015,-519340782.1229
nld_curacao,2016,-585240223.46369
nld_curacao,2017,-679733543.96648
nld_curacao,2018,-812735461.02235
nld_curacao,2019,-539166588.72067
nld_curacao,2020,-688681193.31844
nor,1975,-2478228756.8954
nor,1976,-3746279711.72673
nor,1977,-5053108649.83568
nor,1978,-2118113644.71154
nor,1979,-1047426942.72591
nor,1980,1078687822.63389
nor,1981,2136764594.55817
nor,1982,638766859.65395
nor,1983,1956387161.63934
nor,1984,2881822825.43293
nor,1985,3030387092.63907
nor,1986,-4521051470.83378
nor,1987,-4099259584.36155
nor,1988,-3888621344.61565
nor,1989,223955723.21292
nor,1990,3985258849.93306
nor,1991,5026770748.87645
nor,1992,4470994653.49926
nor,1993,3522208210.89739
nor,1994,3760210473.91144
nor,1995,5232528309.17372
nor,1996,10968918557.5801
nor,1997,10035949220.5033
nor,1998,6108453.83533
nor,1999,8858629384.12741
nor,2000,25078840854.4451
nor,2001,27545727413.33089
nor,2002,24269038602.5692
nor,2003,27697714177.5359
nor,2004,32999994939.3527
nor,2005,49967488000.0408
nor,2006,55913071665.1842
nor,2007,49732367558.4286
nor,2008,72915061387.0417
nor,2009,45169002358.6256
nor,2010,50258127255.8711
nor,2011,66453557988.1617
nor,2012,63595359982.8121
nor,2013,53449786436.0721
nor,2014,54964662112.8759
nor,2015,31105578188.4766
nor,2016,14765907707.4731
nor,2017,21649914925.11169
nor,2018,34961411607.2924
nor,2019,11918976388.2639
nor,2020,2596824643.34134
npl,1976,18536000
npl,1977,-1576000
npl,1978,-25740866.95601
npl,1979,-11375000
npl,1980,-38850000
npl,1981,-19105770.51777
npl,1982,-85414692.58789
npl,1983,-145571090.98099
npl,1984,-95169431.11748
npl,1985,-121612074.8729
npl,1986,-119209072.07193
npl,1987,-123333258.13296
npl,1988,-271450571.08726
npl,1989,-243287629.39656
npl,1990,-289196443.83285
npl,1991,-304407743.6584
npl,1992,-181318183.03775
npl,1993,-222500901.1317
npl,1994,-351883587.86429
npl,1995,-356390023.13742
npl,1996,-326600522.81065
npl,1997,-388085536.36579
npl,1998,-67194167.98437
npl,1999,-78677776.31788
npl,2000,-130649853.83117
npl,2001,-164687682.02557
npl,2002,215187101.19106
npl,2003,180266177.64033
npl,2004,99960063.21872
npl,2005,153094707.23021
npl,2006,150080619.43749
npl,2007,5659482.66245
npl,2008,733341812.31348
npl,2009,21414155.62933
npl,2010,-127615743.03022
npl,2011,288604650.24602
npl,2012,577455898.35533
npl,2013,1159387765.73809
npl,2014,496227113.17016
npl,2015,2446630400.04284
npl,2016,-167829918.88532
npl,2017,-1032642815.94551
npl,2018,-2748523176.47241
npl,2019,-1753624816.93134
npl,2020,-84136987.87192
npl,2021,-5379082259.3577
nru,2008,18628776.87664
nru,2009,29944891.54478
nru,2010,23679103.78939
nru,2011,19760151.50871
nru,2012,34861910.67569
nru,2013,45855066.29064
nru,2014,26029493.69512
nru,2015,-16701707.6829
nru,2016,2079369.66932
nru,2017,14109926.57325
nru,2018,8406408.34015
nzl,2000,-1738067390.40673
nzl,2001,-418287193.4226
nzl,2002,-1395997085.63105
nzl,2003,-2123309062.29946
nzl,2004,-4683953458.77796
nzl,2005,-8025095173.24745
nzl,2006,-7880410400.33402
nzl,2007,-9324756786.32143
nzl,2008,-10263738398.2606
nzl,2009,-3010196174.38937
nzl,2010,-3429382027.22571
nzl,2011,-4822842307.09516
nzl,2012,-6887303081.33397
nzl,2013,-5836899943.13668
nzl,2014,-6223946463.57655
nzl,2015,-4685963451.93314
nzl,2016,-4141898668.08696
nzl,2017,-5786535474.05242
nzl,2018,-8110861331.50812
nzl,2019,-6031572590.77111
nzl,2020,-1965884924.3056
omn,1974,179212507.75684
omn,1975,57324840.9303
omn,1976,36479444.22837
omn,1977,276780545.0978
omn,1978,-49507817.16708
omn,1979,548639260.41876
omn,1980,942385642.56626
omn,1981,1236537351.58233
omn,1982,488708744.90072
omn,1983,494499132.87348
omn,1984,302839482.41138
omn,1985,-10133325.6127
omn,1986,-1039839800.4443
omn,1987,784395318.59558
omn,1988,-309492847.85436
omn,1989,305331599.47984
omn,1990,1106371911.57347
omn,1991,-250715214.56437
omn,1992,-598439531.85956
omn,1993,-1190117035.11053
omn,1994,-804941482.44473
omn,1995,-800520156.04681
omn,1996,242699996.84395
omn,1997,-165899997.84266
omn,1998,-3163599979.43043
omn,1999,-459499997.01235
omn,2000,3129401300.39012
omn,2001,2082444733.42003
omn,2002,1941222366.71001
omn,2003,1453836150.84525
omn,2004,876566970.09103
omn,2005,5177529258.77763
omn,2006,5664395318.59558
omn,2007,2462158647.59428
omn,2008,5018985695.70871
omn,2009,-501061529.25878
omn,2010,4634013726.91808
omn,2011,8845124415.06975
omn,2012,7819215214.30442
omn,2013,5203645497.75365
omn,2014,4205464183.98876
omn,2015,-10953998389.0632
omn,2016,-12504613716.6824
omn,2017,-11109005354.7692
omn,2018,-4287326912.41066
omn,2019,-4262722571.23454
omn,2020,-8659758309.91547
pak,1976,-749996517.78683
pak,1977,-730510816.64793
pak,1978,-714881660.52587
pak,1979,-1111090917.01496
pak,1980,-866098820.40156
pak,1981,-912377360.60894
pak,1982,-794673752.45472
pak,1983,43256335.48401
pak,1984,-1183920881.56645
pak,1985,-1067173406.32862
pak,1986,-636062431.92511
pak,1987,-556309626.81066
pak,1988,-1422305786.78278
pak,1989,-1338030461.72278
pak,1990,-1661409654.56822
pak,1991,-1266420091.89181
pak,1992,-1876092232.98054
pak,1993,-2900570428.99427
pak,1994,-1812130082.18639
pak,1995,-3348753667.41658
pak,1996,-4436052632.56066
pak,1997,-1711627499.40942
pak,1998,-2248000000
pak,1999,-920000000
pak,2000,-85000000
pak,2001,1878000000
pak,2002,3854000000
pak,2003,3573000000
pak,2004,-817000000
pak,2005,-3606200000
pak,2006,-6747000000
pak,2007,-8301000000
pak,2008,-15654500000
pak,2009,-3993430000
pak,2010,-1354000000
pak,2011,-2207000000
pak,2012,-2342000000
pak,2013,-4416000000
pak,2014,-3658000000
pak,2015,-2803000000
pak,2016,-7190898000
pak,2017,-16179621000
pak,2018,-18858987000
pak,2019,-8557928000
pak,2020,245011000
pak,2021,-12186015000
pan,1977,-155400000
pan,1978,-207700000
pan,1979,-311000000
pan,1980,-328700000
pan,1981,-535000000
pan,1982,-194100000
pan,1983,198700000
pan,1984,-202300000
pan,1985,75100000
pan,1986,-98900000
pan,1987,544900000
pan,1988,721400000
pan,1989,111500000
pan,1990,209100000
pan,1991,-241100000
pan,1992,-264200000
pan,1993,-95700000
pan,1994,15900000
pan,1995,-470600000
pan,1996,-200600000
pan,1997,-506700000
pan,1998,-1016000000
pan,1999,-1158800000
pan,2000,-672500000
pan,2001,-170300000
pan,2002,-95500000
pan,2003,-536500000
pan,2004,-1003100000
pan,2005,-1064100000
pan,2006,-462680000
pan,2007,-1537200000
pan,2008,-2640900000
pan,2009,-212200000
pan,2010,-3112900000
pan,2011,-4522600000
pan,2012,-3735100000
pan,2013,-4084000000
pan,2014,-6677200000
pan,2015,-4848400000
pan,2016,-4507669582.52
pan,2017,-3745444920.75
pan,2018,-4949501163.38
pan,2019,-3329313419.67
pan,2020,1201769667.82
per,1977,-922700000
per,1978,-192900000
per,1979,729500000
per,1980,-101100000
per,1981,-1727762540.0045
per,1982,-1608820725.44293
per,1983,-872002918.76285
per,1984,-232508909.04
per,1985,102000000
per,1986,-1393460000
per,1987,-2065420000
per,1988,-1818730000
per,1989,-570450000
per,1990,-1419000000
per,1991,-1504000000
per,1992,-1886000000
per,1993,-2464292608.41377
per,1994,-2701265217.90082
per,1995,-4624539942.24631
per,1996,-3643879114.31176
per,1997,-3368043742.60918
per,1998,-3335969500.14466
per,1999,-1379913047.79369
per,2000,-1545828520.42069
per,2001,-1202811329.86012
per,2002,-1110307794.82469
per,2003,-948531329.39834
per,2004,19286880.16311
per,2005,1147610228.96893
per,2006,2872489024.18697
per,2007,1460344785.97979
per,2008,-5317632556.54802
per,2009,-722870310.65399
per,2010,-3564433461.29145
per,2011,-3373782035.11819
per,2012,-6090964811.70695
per,2013,-10379598398.8522
per,2014,-9085914699.8323
per,2015,-9525850109.41212
per,2016,-5064403888.2989
per,2017,-2668579556.44603
per,2018,-3915465463.67627
per,2019,-2153562774.97199
per,2020,1582714767.97212
phl,1977,-754000000
phl,1978,-1094000000
phl,1979,-1496000000
phl,1980,-1904000000
phl,1981,-2061000000
phl,1982,-3200000000
phl,1983,-2771000000
phl,1984,-1294000000
phl,1985,-36000000
phl,1986,952000000
phl,1987,-444000000
phl,1988,-390000000
phl,1989,-1456000000
phl,1990,-2695000000
phl,1991,-1034000000
phl,1992,-1000000000
phl,1993,-3016000000
phl,1994,-2950000000
phl,1995,-1980000000
phl,1996,-3953000000
phl,1997,-4351000000
phl,1998,1546000000
phl,1999,-2875000000
phl,2000,-2228000000
phl,2001,-1750000000
phl,2002,-282000000
phl,2003,285000000
phl,2004,1625000000
phl,2005,1990392913.487
phl,2006,6962857691.36552
phl,2007,8071944587.37218
phl,2008,144020966.58996
phl,2009,8448167039.24684
phl,2010,7179160967.11621
phl,2011,5642727681.99825
phl,2012,6949480669.31383
phl,2013,11383508584.5927
phl,2014,10755931842.7773
phl,2015,7265677953.83482
phl,2016,-1198874442.01674
phl,2017,-2142968677.37994
phl,2018,-8877047441.26577
phl,2019,-3046835246.6567
phl,2020,11578388370.8856
phl,2021,-6921970609.59676
plw,2005,-39579662.90858
plw,2006,-48787271.78965
plw,2007,-36190171.79835
plw,2008,-34224039.46178
plw,2009,-6143244.23425
plw,2010,-18678699.13846
plw,2011,-25344199.07714
plw,2012,-34484250.67604
plw,2013,-29211556.50848
plw,2014,-48393720.92531
plw,2015,-24245931.7868
plw,2016,-46248823.39419
plw,2017,-51797200.22524
png,1976,50783607.85211
png,1977,114291648.96254
png,1978,-32177835.93894
png,1979,106973113.02235
png,1980,-288721780.26101
png,1981,-484330220.13243
png,1982,-444766585.18534
png,1983,-337372054.46588
png,1984,-289547843.23119
png,1985,-121752923.8882
png,1986,-98097960.20022
png,1987,-197883735.44624
png,1988,-296365062.74645
png,1989,-312694224.388
