geo,time,ny_gdy_totl_kn
hnd,1987,58005122888.5141
hnd,1988,63087840255.689
hnd,1989,62848551639.0516
hnd,1990,64802935922.6744
hnd,1991,66639033681.52969
hnd,1992,67632295522.0975
hnd,1993,75993456909.72249
hnd,1994,83503195805.79581
hnd,1995,90072065690.3156
hnd,1996,89019716737.8672
hnd,1997,92879567523.4801
hnd,1998,98171827319.02208
hnd,1999,99098035678.29401
hnd,2000,106654200000
hnd,2001,108114043866.12
hnd,2002,110621266215.912
hnd,2003,113802520014.30099
hnd,2004,119074614039.321
hnd,2005,125403511386.01199
hnd,2006,132388804180.47701
hnd,2007,139043444658.30099
hnd,2008,140774580187.95499
hnd,2009,139314540126.202
hnd,2010,145452364322.19
hnd,2011,153949889454.939
hnd,2012,156902281251.681
hnd,2013,156783064143.85901
hnd,2014,164630235745.897
hnd,2015,176024715658.43799
hnd,2016,183624370898.94296
hnd,2017,192769453964.93399
hnd,2018,194182158702.285
hnd,2019,197497674683.69
hnd,2020,185505299612.423
hrv,1995,219138675645.89896
hrv,1996,231704518338.02802
hrv,1997,248370450847.30896
hrv,1998,255902767621.55301
hrv,1999,252010619278.698
hrv,2000,258278543438.87799
hrv,2001,265976820596.38199
hrv,2002,282926381340.06598
hrv,2003,300688746978.07294
hrv,2004,315799996835.31299
hrv,2005,329570011701.04199
hrv,2006,347436719564.21698
hrv,2007,366166559345.94
hrv,2008,374932197715.93201
hrv,2009,349063267866.01703
hrv,2010,345486483520.66101
hrv,2011,345770579303.03497
hrv,2012,337120051207.86902
hrv,2013,335630599369.87799
hrv,2014,334880627832.89093
hrv,2015,344034413862.49103
hrv,2016,358599621257.09802
hrv,2017,371441782198.79199
hrv,2018,383497417309.23694
hrv,2019,398572142295.34894
hrv,2020,362826250642.66693
hti,1988,474334226842.10199
hti,1989,455868043938.01202
hti,1990,459560773167.37598
hti,1991,468377954734.83197
hti,1992,444937245752.646
hti,1993,420979139495.48602
hti,1994,372529197454.56799
hti,1995,415319881979.39899
hti,1996,440053577768.10895
hti,1997,451450269063.56299
hti,1998,456249744572.95398
hti,1999,475902947424.76398
hti,2000,484562441639.83502
hti,2001,479169267288.55493
hti,2002,480283129886.28998
hti,2003,487786995099.39502
hti,2004,484881803463.49902
hti,2005,501791429465.74298
hti,2006,506531894479.75
hti,2007,535247292215.64801
hti,2008,546225302437.82294
hti,2009,583720095995.03406
hti,2010,540913733015.69397
hti,2011,567948274213.53699
hti,2012,569992519095.30298
hti,2013,595249740516.63
hti,2014,607037808666.51599
hti,2015,625121845777.70605
hti,2016,641312098294.33496
hti,2017,659634414719.75195
hti,2018,671827030333.10303
hti,2019,664063907522.38403
hti,2020,641806318222.03601
hun,1991,21800792930789
hun,1992,21129711215812.19922
hun,1993,21110314163198.60156
hun,1994,21804883908301.60156
hun,1995,22265087201816.19922
hun,1996,22252064604064.30078
hun,1997,23090295526890
hun,1998,24092181608221.69531
hun,1999,24812230798984.89453
hun,2000,25779314494955.30078
hun,2001,26908514673862.39844
hun,2002,28333959562223.39844
hun,2003,29456779372359
hun,2004,30961978207473.60156
hun,2005,32044033576004.80078
hun,2006,33084292848027.89453
hun,2007,33278166446036.19922
hun,2008,33406453848739.69531
hun,2009,31368938045851.60156
hun,2010,31727212734473.69531
hun,2011,31968596740127.5
hun,2012,31327296351786.69531
hun,2013,32015313895631.10156
hun,2014,33524486588514.69531
hun,2015,34975313000000
hun,2016,35953386731515.89844
hun,2017,37343193617593.60156
hun,2018,39014544597641.89844
hun,2019,40890348791748.09375
hun,2020,39639396941274.89844
idn,1960,477058315428359.0625
idn,1961,504936361615494
idn,1962,530688656894146
idn,1963,513324316282980
idn,1964,523900907528316.9375
idn,1965,523973600650056.9375
idn,1966,530927707655364.9375
idn,1967,542336984881964.9375
idn,1968,608340986886725
idn,1969,640441033297140
idn,1970,687031844177561
idn,1971,732095198077016
idn,1972,765846677519597
idn,1973,813602877639015
idn,1974,942309189573725
idn,1975,995314862162296
idn,1976,1055955212113860
idn,1977,1145268692852370
idn,1978,1234345592062220
idn,1979,1419262455170820
idn,1980,1658906351209220
idn,1981,1798229350130670
idn,1982,1832515242872490
idn,1983,1973681917284890
idn,1984,2144470920954570
idn,1985,2219562031943880
idn,1986,2257216827638350
idn,1987,2362959876575760
idn,1988,2416284145147990
idn,1989,2609951092348930
idn,1990,2867600879362900
idn,1991,3058642217161180
idn,1992,3240976821798910
idn,1993,3442178481282340
idn,1994,3714621635123350.5
idn,1995,4038526950893710.5
idn,1996,4372220506857070.5
idn,1997,4660498052822030
idn,1998,4157201606549030.5
idn,1999,4034521324483440
idn,2000,4291058356149569.5
idn,2001,4417223369851249.5
idn,2002,4552593856841030
idn,2003,4791747629413380
idn,2004,5031421629246310
idn,2005,5307779307251240
idn,2006,5686502162925060
idn,2007,5987072203769420
idn,2008,6171632773624830
idn,2009,6497583812494810
idn,2010,6864133100000000
idn,2011,7325702982341470
idn,2012,7662188308002930
idn,2013,8014032628201560
idn,2014,8443195585083650
idn,2015,8875304172429090
idn,2016,9356605212877830
idn,2017,9833542450475950
idn,2018,10236033545570500
idn,2019,10662994688204000
idn,2020,10495046296755300
ind,1960,7400145397880.64941
ind,1961,7674472543383.95996
ind,1962,7898380001098.32031
ind,1963,8372547233826.87012
ind,1964,8992085841548.61914
ind,1965,8751720262688.91992
ind,1966,8753542559749.40039
ind,1967,9437662133904.94141
ind,1968,9757318502333.37891
ind,1969,10392445771159.90039
ind,1970,10912225168462.5
ind,1971,11137367043330.59961
ind,1972,11123217794255.19922
ind,1973,11393583594678.90039
ind,1974,11371759270243.09961
ind,1975,12363625847323.40039
ind,1976,12584522539822.09961
ind,1977,13648975491446.30078
ind,1978,14331816739859.40039
ind,1979,13502350699992.59961
ind,1980,14324707274682.40039
ind,1981,15303898261994.69922
ind,1982,15857040059830.5
ind,1983,17220746224955.59961
ind,1984,17746723308483.89844
ind,1985,18719135460194.80078
ind,1986,19792718508178.89453
ind,1987,20516591678193.30078
ind,1988,22522641714993.60156
ind,1989,23819527159587.30078
ind,1990,24984166255719.39844
ind,1991,25378060471996.10156
ind,1992,26884123501225.30078
ind,1993,28466115050783.10156
ind,1994,30526143458494.30078
ind,1995,32619144555168.60156
ind,1996,34766512856827.60156
ind,1997,36674606613946.70312
ind,1998,39114928576202.79688
ind,1999,42097239921471.50781
ind,2000,43585353217089.10156
ind,2001,45612998481546
ind,2002,46898919801301.10156
ind,2003,50995996213206.49219
ind,2004,54294985566928.89844
ind,2005,58611102105524.39844
ind,2006,63302794547352.89844
ind,2007,68138415834075.10156
ind,2008,70953950095792.5
ind,2009,76328511490102.40625
ind,2010,83261366871316.98438
ind,2011,87363287113700
ind,2012,91828791047624.07812
ind,2013,97000692972439.90625
ind,2014,103761941541732
ind,2015,112498778127507
ind,2016,122200998511052
ind,2017,131778445235731
ind,2018,138981001482334
ind,2019,146596586766654
ind,2020,136029206709329
irl,1970,33186166152.8143
irl,1971,34479300343.1375
irl,1972,37112674955.4684
irl,1973,39446854839.7729
irl,1974,39589611505.5531
irl,1975,41687668960.7135
irl,1976,42656084430.619
irl,1977,46043281908.2364
irl,1978,49648261152.2152
irl,1979,50745626030.8795
irl,1980,51512204552.1602
irl,1981,52967913116.3292
irl,1982,54601363848.09209
irl,1983,55131912750.3131
irl,1984,57486826499.223
irl,1985,59416106429.529
irl,1986,60108630714.0223
irl,1987,62945081447.5014
irl,1988,66149654816.8496
irl,1989,70430230582.5784
irl,1990,74965897710.46678
irl,1991,75669302260.93219
irl,1992,78109092278.54988
irl,1993,81164607414.73299
irl,1994,85106828800.40289
irl,1995,92551741387.64191
irl,1996,99489277245.91521
irl,1997,110774755077.91499
irl,1998,121575030224.29201
irl,1999,134342649291.261
irl,2000,147288026303.75699
irl,2001,157239668153.63
irl,2002,169664294399.45599
irl,2003,172734849921.46799
irl,2004,176048000897.76199
irl,2005,188803279716.02097
irl,2006,196650891525.72696
irl,2007,208029460866.34201
irl,2008,200554115291.78201
irl,2009,188163131167.31696
irl,2010,185155005710.77701
irl,2011,190976756289.40601
irl,2012,187216172921.18301
irl,2013,189183476847.27097
irl,2014,200937866930.03799
irl,2015,262800045000
irl,2016,267522528843.81201
irl,2017,285201872939.53198
irl,2018,305219338330.24902
irl,2019,325136164608.01099
irl,2020,339146997670.138
irn,1960,496088901133776
irn,1961,543259738431574
irn,1962,572257870682579
irn,1963,601026661132402
irn,1964,643404363013259
irn,1965,753609070407217
irn,1966,823076058221117
irn,1967,889057999837729.875
irn,1968,1029248719495920
irn,1969,1165306534692840
irn,1970,1269973374435690
irn,1971,1498265019616430
irn,1972,1715644749964800
irn,1973,2170524949303630
irn,1974,3449733588458970
irn,1975,3373658526839830
irn,1976,3997978021046950.5
irn,1977,3832237743553409.5
irn,1978,3297072295103500
irn,1979,3464138607971240
irn,1980,2374683794204000
irn,1981,2245541663530190
irn,1982,2748191632638610
irn,1983,2857030579357750
irn,1984,2627793816560190
irn,1985,2681383862639590
irn,1986,2288646780024200
irn,1987,2510860962884800
irn,1988,1894439482860860
irn,1989,2043215250772970
irn,1990,2338195836813210
irn,1991,2565330830796480
irn,1992,2623810532968520
irn,1993,3036158765245920
irn,1994,3005598624602590
irn,1995,2958344021678460
irn,1996,3118265611496260
irn,1997,3047481721576330
irn,1998,2932967637593540
irn,1999,3213723815757260
irn,2000,3345584654214530
irn,2001,3454646587082550
irn,2002,3921046316004609.5
irn,2003,4194583991358240
irn,2004,4503626079905470
irn,2005,4919809551124320
irn,2006,5196589020070210
irn,2007,5823288459698790
irn,2008,5801815449074040
irn,2009,5665799754252610
irn,2010,6142811115263320
irn,2011,6396330918494300
irn,2012,5618767880949860
irn,2013,5559101247057520
irn,2014,5661724994449340
irn,2015,5245950596532950
irn,2016,5541975348999240
irn,2017,5829947395904400
irn,2018,5445577647355340
irn,2019,5269533186988650
irn,2020,5477642288754160
irq,2007,111455813400000
irq,2008,135827850142257
irq,2009,107720333861111
irq,2010,128153451279915
irq,2011,160774747473786
irq,2012,176985118602366
irq,2013,185015282200789
irq,2014,171311057467840
irq,2015,123341944549311
irq,2016,141270186421293
irq,2017,154360211938646
irq,2018,179569803157966
irq,2019,183896906071273
isl,1995,1265733917922.51001
isl,1996,1309040709756.69995
isl,1997,1394587440824.33008
isl,1998,1522577872002.47998
isl,1999,1578990792381.52002
isl,2000,1640251870876.84009
isl,2001,1708680273903.46997
isl,2002,1724925648900.45996
isl,2003,1732028949942.42993
isl,2004,1856784191142.84009
isl,2005,1978346581125.47998
isl,2006,2118365699426.55005
isl,2007,2277140431107.10938
isl,2008,2266637512892.16016
isl,2009,2023322002948.03003
isl,2010,2002680956970.88965
isl,2011,2014387898684.09009
isl,2012,2005752034808.79004
isl,2013,2076680880882.16968
isl,2014,2142890193200.05005
isl,2015,2310847787000
isl,2016,2491857924439.66943
isl,2017,2618275802774.68945
isl,2018,2690462805415.50977
isl,2019,2747038821417.60938
isl,2020,2546713708108.93018
isr,1995,528664606312.29498
isr,1996,563693871082.62891
isr,1997,590048800801.50806
isr,1998,619199189236.43201
isr,1999,644912488696.43005
isr,2000,696519262066.63904
isr,2001,697407993857.71399
isr,2002,695615030688.45105
isr,2003,698514009695.01404
isr,2004,725236877502.61292
isr,2005,751379470316.21692
isr,2006,792780215849.64893
isr,2007,834989405826.40283
isr,2008,856495941317.37402
isr,2009,891183871970.50098
isr,2010,933511422656.10303
isr,2011,973957159989.17505
isr,2012,1011173103963.38
isr,2013,1065313393244.52002
isr,2014,1113369362283.1499
isr,2015,1166354254000
isr,2016,1230954234084.46997
isr,2017,1283315338767.23999
isr,2018,1325150326957.17993
isr,2019,1394545455074.38989
isr,2020,1375313719446.69995
ita,1970,774409662558.83203
ita,1971,788412121548.41882
ita,1972,819484302353.03601
ita,1973,864575793717.79504
ita,1974,900766861093.55005
ita,1975,883366144366.52686
ita,1976,941347656511.09302
ita,1977,965864332061.86401
ita,1978,997497558913.9021
ita,1979,1054626883817.32996
ita,1980,1089280876710.41003
ita,1981,1092205897946.54004
ita,1982,1102369868492.66992
ita,1983,1116588687664.36011
ita,1984,1152146775517.16992
ita,1985,1185392644648.31006
ita,1986,1240254641418.23999
ita,1987,1284991774414.06006
ita,1988,1336364407947.5
ita,1989,1381096244092.8999
ita,1990,1419205741307.94995
ita,1991,1449858982881.19995
ita,1992,1460712350384.09009
ita,1993,1437776036153.17993
ita,1994,1465749874283.72998
ita,1995,1499351339026.71997
ita,1996,1526562125164.47998
ita,1997,1556312846234.18994
ita,1998,1594687630339.33008
ita,1999,1619684359135.70996
ita,2000,1660452414905
ita,2001,1699008987975.43994
ita,2002,1709065605126.03003
ita,2003,1714676098574.1001
ita,2004,1735771631641.32007
ita,2005,1738964023184.36011
ita,2006,1756762390666.87988
ita,2007,1787732676980.87988
ita,2008,1759555205052.94995
ita,2009,1690169781388.67993
ita,2010,1702559838447.11011
ita,2011,1702670481330.26001
ita,2012,1644611177731.08008
ita,2013,1620948682804.40991
ita,2014,1631869546119.19995
ita,2015,1655355000000
ita,2016,1693067050003.8501
ita,2017,1713835543471.68994
ita,2018,1726842372289.93994
ita,2019,1738783810710
ita,2020,1600772511305.65991
jam,2007,885632645829.77698
jam,2008,847989831757.42786
jam,2009,812763280007.52283
jam,2010,799349812807.02893
jam,2011,803320855030.57202
jam,2012,800379266772.12683
jam,2013,797107799857.12
jam,2014,801559999005.70911
jam,2015,816120106714.21204
jam,2016,844445176767.20093
jam,2017,852484637741.96191
jam,2018,878467257346.31006
jam,2019,878815353811.3811
jam,2020,788525203551.98596
jor,1976,3938954830.57205
jor,1977,3848969044.89715
jor,1978,4606296697.37861
jor,1979,5661973014.80934
jor,1980,6447607304.52168
jor,1981,7869870231.02105
jor,1982,8353669694.6165
jor,1983,8228470291.20082
jor,1984,8464167783.25742
jor,1985,8139128367.84827
jor,1986,9277924479.48761
jor,1987,9681920042.66393
jor,1988,9672226372.05122
jor,1989,7849929037.70799
jor,1990,7641262310.74817
jor,1991,7760398578.91306
jor,1992,8944438009.99188
jor,1993,9296314742.50027
jor,1994,9813669795.48025
jor,1995,10181140453.6883
jor,1996,10312740572.2343
jor,1997,10712183028.5787
jor,1998,11167518703.6507
jor,1999,11592443236.6875
jor,2000,12099370635.2137
jor,2001,12779832055.2875
jor,2002,13365702033.5616
jor,2003,14085917977.0148
jor,2004,15205445750.4206
jor,2005,16425640270.8407
jor,2006,17592131687.3508
jor,2007,19065245626.30709
jor,2008,21067569378.8216
jor,2009,22484444569.9641
jor,2010,23356448925.0174
jor,2011,24128992384.1576
jor,2012,24728233531.5638
jor,2013,25778980603.7874
jor,2014,26709075609.0535
jor,2015,27578266519.5122
jor,2016,28323741886.7746
jor,2017,28799394865.86489
jor,2018,29179038706.7633
jor,2019,29914574551.0353
jor,2020,29392182609.0149
jpn,1970,185419825668377
jpn,1971,196253540300303
jpn,1972,213169270034994
jpn,1973,228231069872180
jpn,1974,222952698672200
jpn,1975,228618402867794
jpn,1976,237983154346833
jpn,1977,249101384941510
jpn,1978,264529647240428
jpn,1979,274406844831781
jpn,1980,277453587057442
jpn,1981,289809038941101
jpn,1982,298647802384939
jpn,1983,309198863070995
jpn,1984,324273103474722
jpn,1985,341113649920790
jpn,1986,360689811192560.9375
jpn,1987,377204685494942
jpn,1988,403194126678438
jpn,1989,422974090144056
jpn,1990,441260874381888.9375
jpn,1991,457906156910028
jpn,1992,463406867943136
jpn,1993,461982890650356
jpn,1994,467687792254594
jpn,1995,480044644434371.0625
jpn,1996,492518009955344
jpn,1997,496551417125450
jpn,1998,492550204548339.0625
jpn,1999,491181098760116
jpn,2000,502825116445036
jpn,2001,503427374052890
jpn,2002,504756771680935.0625
jpn,2003,511660941283380
jpn,2004,521604375893747.0625
jpn,2005,526238554842178
jpn,2006,528173670352459.0625
jpn,2007,532950223070855.0625
jpn,2008,518135617653743.0625
jpn,2009,496783863384679.0625
jpn,2010,513356443995832
jpn,2011,506945278196330
jpn,2012,512915590470170
jpn,2013,522391216055391.0625
jpn,2014,522747652884916
jpn,2015,538032300000000
jpn,2016,547465392334580.9375
jpn,2017,552807171616110
jpn,2018,551486448829267.0625
jpn,2019,553773980938820.9375
jpn,2020,533132145776932.9375
kaz,1992,7376245754795.63867
kaz,1993,5303106560183.08008
kaz,1994,4711019478403.82031
kaz,1995,3999032067376.1001
kaz,1996,3752591152416.14014
kaz,1997,3842555284135.80957
kaz,1998,3771993050804.32959
kaz,1999,4238508824551.62939
kaz,2000,4923578260984.9502
kaz,2001,5070139164729.71973
kaz,2002,5251320614165.75
kaz,2003,5650890391455.2998
kaz,2004,6506057105483.58008
kaz,2005,7590593500000
kaz,2006,8887531194822.41992
kaz,2007,9973963266521.25
kaz,2008,11245018685958.19922
kaz,2009,9803067098558.78711
kaz,2010,11410228817026.69922
kaz,2011,13303385805026.09961
kaz,2012,14062841113416.80078
kaz,2013,14938156726434.30078
kaz,2014,15732854793400.59961
kaz,2015,14242357885400.80078
kaz,2016,14256886004496.09961
kaz,2017,15518346570283.90039
kaz,2018,16719684904335.09961
kaz,2019,17364499710142.19922
kaz,2020,16157216321572.59961
ken,1960,631317804383.30603
ken,1961,589427857405.00806
ken,1962,634327513873.32703
ken,1963,686879497552.83801
ken,1964,722592745036.78784
ken,1965,734696955531.23804
ken,1966,842283432048.64001
ken,1967,869733512713.12097
ken,1968,936157037619.34204
ken,1969,1006193582968.77002
ken,1970,971876181556.02588
ken,1971,1170436921633.17993
ken,1972,1394289124407.48999
ken,1973,1459517753799.54004
ken,1974,1486939513740.08008
ken,1975,1486767605947.07007
ken,1976,1545407956456.43994
ken,1977,1753178945169.87988
ken,1978,1828265604503.58008
ken,1979,1954005854781.93994
ken,1980,2075844411804.33008
ken,1981,2134758747646.44971
ken,1982,2113046893731.3999
ken,1983,2130147378532.03003
ken,1984,2177847111379.11011
ken,1985,2247014247495.06006
ken,1986,2420162615459.16016
ken,1987,2582660154141.47021
ken,1988,2754532353632.16943
ken,1989,2864664524154.50977
ken,1990,2928172391715.8501
ken,1991,3004291067869.64941
ken,1992,2986384013104
ken,1993,3000955695296.72021
ken,1994,3135464066387.8501
ken,1995,3281672011856.66016
ken,1996,3381396056562.5498
ken,1997,3467987483412.20947
ken,1998,3617938868749.5498
ken,1999,3685620976840.10938
ken,2000,3662612957992.31982
ken,2001,3875391364998.58984
ken,2002,3881417512566.43994
ken,2003,3940653658219.22949
ken,2004,4134822027381.91992
ken,2005,4391376961317.60938
ken,2006,4739146630703.05957
ken,2007,5022953652288.04004
ken,2008,5063866499422.68945
ken,2009,5401394584269.66016
ken,2010,5765550730945.82031
ken,2011,5980756847457.62988
ken,2012,6305758435931.30957
ken,2013,6530076593908.62988
ken,2014,6872312916993.83008
ken,2015,7274460624606.92969
ken,2016,7594064300000
ken,2017,7898417937228.40918
ken,2018,8337524102375.33008
ken,2019,8783726782858.11035
ken,2020,8724452344963.05957
kgz,1991,299741083969.02698
kgz,1992,219173315508.55801
kgz,1993,193103269649.918
