geo,time,ny_exp_capm_kn
tgo,1980,664080348265.43518
tgo,1981,600826315869.17798
tgo,1982,610867962495.81396
tgo,1983,541478898233.37402
tgo,1984,589134751814.08105
tgo,1985,618538528206.99194
tgo,1986,675810058842.99597
tgo,1987,664586358849.18005
tgo,1988,743175528453.44495
tgo,1989,657253889030.84998
tgo,1990,614212046656.25305
tgo,1991,608187022136.94092
tgo,1992,494094608085.54999
tgo,1993,341105029789.586
tgo,1994,351548312270.57202
tgo,1995,443311294107.28497
tgo,1996,564306451031.50098
tgo,1997,483986383268.94
tgo,1998,551060750650.255
tgo,1999,543724893822.508
tgo,2000,486889265421.47198
tgo,2001,475768888878.25897
tgo,2002,542099560983.20801
tgo,2003,622690568036.60095
tgo,2004,577040089921.94397
tgo,2005,537201468187.22302
tgo,2006,501385523625.61298
tgo,2007,504811508386.14203
tgo,2008,536270350343.96301
tgo,2009,593139913173.96802
tgo,2010,655602766862.56604
tgo,2011,791896614069.58093
tgo,2012,861270222181.19604
tgo,2013,933807473779.95874
tgo,2014,866972350338.14001
tgo,2015,877145456318.54492
tgo,2016,961748000000
tgo,2017,973429399908.23291
tgo,2018,974320168475.4541
tgo,2019,995659269128.78101
tgo,2020,955542086010.45105
tha,1960,74228792229.5267
tha,1961,85761593836.00438
tha,1962,89466950075.85699
tha,1963,93584568984.86461
tha,1964,117011961223.716
tha,1965,127386658697.39799
tha,1966,163919979315.33499
tha,1967,181589642922.29199
tha,1968,192370060817.78696
tha,1969,204540473194.05801
tha,1970,203289619028.87701
tha,1971,193485521080.117
tha,1972,243490563157.51401
tha,1973,294602698641.62097
tha,1974,269774415870.23199
tha,1975,234847287059.13199
tha,1976,281524433627.82703
tha,1977,297372573853.93597
tha,1978,332615345888.31201
tha,1979,375673264999.45001
tha,1980,386534215857.94098
tha,1981,387593308915.50897
tha,1982,388905644661.76495
tha,1983,409187184031.30603
tha,1984,499882417733.10895
tha,1985,466751657039.40198
tha,1986,561327668726.52002
tha,1987,703817839179.51196
tha,1988,924333607597.23901
tha,1989,1091084121390.47998
tha,1990,1187111025051.02002
tha,1991,1384218375805.18994
tha,1992,1608331865095.95996
tha,1993,1815763256662.13989
tha,1994,2108656727508.11011
tha,1995,2511462635179.2998
tha,1996,2432512577125.75
tha,1997,2654574264071.45996
tha,1998,2838431542178.97021
tha,1999,2943443470737.81982
tha,2000,3339771595087.02979
tha,2001,3273287469475.72021
tha,2002,3499004000000
tha,2003,3882970789873.27979
tha,2004,4498065047893
tha,2005,4793805618075.83984
tha,2006,5260549175534.60938
tha,2007,5894706376160.23047
tha,2008,6018020043197.24023
tha,2009,5415429259490.64941
tha,2010,6199289014809.44043
tha,2011,6556603549446
tha,2012,6749125494709.80957
tha,2013,7036857891312.5293
tha,2014,7087087647090.25
tha,2015,7659292865205.37891
tha,2016,8039730910336.36035
tha,2017,8377858936061.58105
tha,2018,8540253806063
tha,2019,8298966723084.48926
tha,2020,6708407407737.94043
tjk,1993,1480391446.11622
tjk,1994,1275795248.98386
tjk,1995,1489290720.47298
tjk,1996,1264122095.56423
tjk,1997,1162220420.28689
tjk,1998,1171259860.84034
tjk,1999,1403764092.73128
tjk,2000,1550000000
tjk,2001,1174616061.64928
tjk,2002,1244764829.36353
tjk,2003,1612666550.04272
tjk,2004,1976810179.84623
tjk,2005,2034080843.04787
tjk,2006,1829562489.54569
tjk,2007,1222151847.54741
tjk,2008,1320466321.13981
tjk,2009,1193069615.69987
tjk,2010,826283200.67049
tjk,2011,851126512.50656
tjk,2012,869607053.7703
tjk,2013,613004182.82133
tkm,1991,1322633400
tkm,1992,2307402517.51227
tkm,1993,2892305600.38214
tkm,1994,2337075187.703
tkm,1995,2238899569.51771
tkm,1996,1844231011.5894
tkm,1997,1088386066.80585
tkm,1998,884560127.03863
tkm,1999,1430914192.08371
tkm,2000,2885297754.85149
tkm,2001,2990349481.64384
tkm,2002,3203540050.78125
tkm,2003,3873817223.93398
tkm,2004,4382747442.8898
tkm,2005,5481000000
tkm,2006,7811021422.58817
tls,2000,60322193.88959
tls,2001,67860091.3673
tls,2002,55748400.44417
tls,2003,52264983.75378
tls,2004,46452155.24124
tls,2005,43801031.56667
tls,2006,50567845.35204
tls,2007,62532375.77275
tls,2008,62238553.96959
tls,2009,73801109.31498
tls,2010,79892742.07941
tls,2011,63245469.33908
tls,2012,70624200.25192
tls,2013,66232843.24939
tls,2014,57272020.07073
tls,2015,48508500
tls,2016,54152851.38055
tls,2017,39199067.29169
tls,2018,44528347.85728
tls,2019,567005410.96905
tls,2020,1361648888.32403
ton,2011,124301265.33727
ton,2012,134673801.52891
ton,2013,160207921.15498
ton,2014,132179637.50509
ton,2015,145571893.64255
ton,2016,221699125.2308
ton,2017,225484579.7565
ton,2018,213709814.5064
ton,2019,233339616.99197
ton,2020,194866923.01728
tun,1965,4437412902.7102
tun,1966,5274707966.94874
tun,1967,5256729636.59807
tun,1968,5918219399.0132
tun,1969,5475968969.28566
tun,1970,3276575024.23608
tun,1971,3968922772.3031
tun,1972,5052561943.63568
tun,1973,4809480930.75522
tun,1974,6417919793.29166
tun,1975,6054463702.91533
tun,1976,6113809863.99063
tun,1977,6409958039.73733
tun,1978,7138285708.5945
tun,1979,9544569548.95267
tun,1980,9475230289.479
tun,1981,10073966014.7223
tun,1982,9528025871.02361
tun,1983,9630567637.31454
tun,1984,9408002779.26743
tun,1985,9261539119.18963
tun,1986,8718394523.96802
tun,1987,10115829934.6799
tun,1988,12187546892.8248
tun,1989,12878288775.8696
tun,1990,13187365981.8237
tun,1991,12877798872.5305
tun,1992,13747874623.1958
tun,1993,13997569918.9582
tun,1994,16078961838.9517
tun,1995,16349394572.4859
tun,1996,16583564885.7474
tun,1997,17663627040.8214
tun,1998,18346989794.6305
tun,1999,19316401854.9383
tun,2000,20111370624.4093
tun,2001,24034704343.9771
tun,2002,23290193899.9065
tun,2003,23485373420.5317
tun,2004,24733904141.18489
tun,2005,25981308648.8746
tun,2006,27086941306.334
tun,2007,29792295839.7054
tun,2008,30884970693.9165
tun,2009,28069572595.22269
tun,2010,40040565738.6244
tun,2011,36731796605.7074
tun,2012,37222871813.2618
tun,2013,36812969437.5131
tun,2014,36230624414.75449
tun,2015,34459658387.859
tun,2016,35021150898.3399
tun,2017,35906160913.6431
tun,2018,37213688078.775
tur,1987,39095003530.21249
tur,1988,45214271757.4198
tur,1989,41442275044.8754
tur,1990,46027123800.2786
tur,1991,47706742391.0466
tur,1992,52767872402.2484
tur,1993,61042380545.182
tur,1994,70699963389.7812
tur,1995,71410589345.0399
tur,1996,81568496386.50459
tur,1997,104352497150.121
tur,1998,139571925220.94699
tur,1999,128408293709.064
tur,2000,138575799866.54901
tur,2001,142562706507.47501
tur,2002,158183443984.92499
tur,2003,176031335666.017
tur,2004,201906789085.04501
tur,2005,217743429538.832
tur,2006,219986030393.28
tur,2007,239447139434.25201
tur,2008,241191093925.966
tur,2009,235191253100
tur,2010,233794877841.21497
tur,2011,245354983584.00296
tur,2012,278460400289.03699
tur,2013,298894963707.84497
tur,2014,319516970171.35303
tur,2015,336644655844.026
tur,2016,343231396424.34601
tur,2017,363823079629.18896
tur,2018,386529117684.08197
tur,2019,400358377052.58002
tur,2020,350060646711.93201
tza,1990,1048894243100.56995
tza,1991,968295357180.40198
tza,1992,1046484469357.32996
tza,1993,1391662486721.36011
tza,1994,1667840187371.23999
tza,1995,2166522634894.09009
tza,1996,2064876548800.73999
tza,1997,2154413586329.42969
tza,1998,2918123229550.91992
tza,1999,3486717512324.14941
tza,2000,4199827879697.40967
tza,2001,5477485092332.83984
tza,2002,6618899058467.19043
tza,2003,7348831464049.71875
tza,2004,7468017921124.83008
tza,2005,9317493998048.15039
tza,2006,9231795124655.44727
tza,2007,10068778023830.09961
tza,2008,9653717888605.32031
tza,2009,10312343855038.59961
tza,2010,11509953728293.40039
tza,2011,12951511745773
tza,2012,14367083853520
tza,2013,14633073072970.69922
tza,2014,15591935733755.09961
tza,2015,16138366808783.09961
tza,2016,17430876881302.5
tza,2017,16717096576079.09961
tza,2018,18132800885753.10156
tza,2019,20510479900567.39844
tza,2020,18744464597241.10156
uga,1982,1259913167322.28003
uga,1983,1747958750953.18994
uga,1984,2343396298595.16016
uga,1985,2418640294093.0498
uga,1986,2293539145571.14014
uga,1987,1469105799774.25
uga,1988,1521594674081.21997
uga,1989,1534597890161.26001
uga,1990,1287192745944.72998
uga,1991,1116494459322.11011
uga,1992,1164904484926.77002
uga,1993,1040543325923.54004
uga,1994,1592810393823.23999
uga,1995,3061712071212.81006
uga,1996,3122184136685.18945
uga,1997,4004248721783.25977
uga,1998,3036037450509.7002
uga,1999,3605918774560.72021
uga,2000,3434854012787.60938
uga,2001,3690628195020.16016
uga,2002,3734728747944.72021
uga,2003,3791336959335.16016
uga,2004,4741288620954.21973
uga,2005,5468251401136.09961
uga,2006,6160780003090.0498
uga,2007,7406258241984.48926
uga,2008,11859350645576.5
uga,2009,11939623746973.30078
uga,2010,10105995260846.80078
uga,2011,9800128154798.58789
uga,2012,12017151492789.19922
uga,2013,13617080849674.59961
uga,2014,14557648444683
uga,2015,12155019138663.09961
uga,2016,14144953311037.19922
uga,2017,18080331243400
uga,2018,16616967087736.5
uga,2019,19545395754075.30078
uga,2020,18233397657143
ukr,1990,2644159028404.49023
ukr,1991,2220202761987.22949
ukr,1992,1174362272410.3501
ukr,1993,694790013465.63196
ukr,1994,877157024118.45105
ukr,1995,855636181090.29712
ukr,1996,999815685704.69995
ukr,1997,936579595529.255
ukr,1998,974404559508.37292
ukr,1999,952511468925.78589
ukr,2000,1152253087266.87988
ukr,2001,1093087715839.75
ukr,2002,1191601959436.93994
ukr,2003,1341584417411.1001
ukr,2004,1705840352873.48999
ukr,2005,1629591783265.83008
ukr,2006,1614037158258.12012
ukr,2007,1845331198549.51001
ukr,2008,2086234941212.73999
ukr,2009,1434706344646.12988
ukr,2010,1544081539578.15991
ukr,2011,1714319250555.8999
ukr,2012,1712459245491.34009
ukr,2013,1617223258398.52002
ukr,2014,1373399697885.96997
ukr,2015,1168959971391.45996
ukr,2016,1175953000000
ukr,2017,1303598366548.36011
ukr,2018,1304827730059.62012
ukr,2019,1377244130604.68994
ukr,2020,1450594298675.12012
ury,1960,31767391776.31969
ury,1961,39221623261.4742
ury,1962,36349069196.9642
ury,1963,35502966572.5141
ury,1964,40891564449.22849
ury,1965,47518352572.4283
ury,1966,48987513795.8446
ury,1967,40718596813.4787
ury,1968,42285040381.25369
ury,1969,46167354873.4467
ury,1970,49125206744.218
ury,1971,49546963908.9241
ury,1972,52651502429.1258
ury,1973,60889378526.1379
ury,1974,44625034636.0872
ury,1975,47330616280.3832
ury,1976,56976850708.5248
ury,1977,55610588159.086
ury,1978,60427878806.3534
ury,1979,65608485998.7885
ury,1980,64693416622.0728
ury,1981,71645848814.8008
ury,1982,64199841766.9528
ury,1983,63931120298.2835
ury,1984,62583901757.7095
ury,1985,63148792429.5253
ury,1986,83317881415.8846
ury,1987,84086765308.9585
ury,1988,92388835158.42439
ury,1989,103482216786.856
ury,1990,100712264722.5
ury,1991,105951202848.409
ury,1992,119217958667.724
ury,1993,131165624723.33099
ury,1994,153853726334.048
ury,1995,152986809056.12299
ury,1996,169629082673.10001
ury,1997,167208596050.29199
ury,1998,176289654026.224
ury,1999,162039135833.90302
ury,2000,164708088820.65701
ury,2001,161185207127.07599
ury,2002,157435131811.94299
ury,2003,167313701403.271
ury,2004,204233304510.12
ury,2005,218936445513.40701
ury,2006,226860690397.21896
ury,2007,242630594136.061
ury,2008,269718644818.79599
ury,2009,294241840512.763
ury,2010,336899754976.16302
ury,2011,359043142018.41803
ury,2012,368430842075.68701
ury,2013,377235789495.78003
ury,2014,395471339013.47998
ury,2015,391444685869.79694
ury,2016,465340922000
ury,2017,505831873194.34003
ury,2018,492182280543.26495
ury,2019,514745534563.82703
ury,2020,437015211484.90399
usa,1970,270574572734.66599
usa,1971,268816348270.668
usa,1972,282659166653.565
usa,1973,323828171382.96802
usa,1974,300902053063.586
usa,1975,304220075812.85693
usa,1976,318341953536.97699
usa,1977,311806801860.96503
usa,1978,341572162623.93903
usa,1979,359197541018.815
usa,1980,351778276354.08502
usa,1981,362867409088.40399
usa,1982,348372829970.57898
usa,1983,354004150713.125
usa,1984,389814628003.31799
usa,1985,404159095663.12494
usa,1986,427819575328.36798
usa,1987,457468411278.75403
usa,1988,533334456392.60602
usa,1989,591995878436.34595
usa,1990,629795928346.10596
usa,1991,684640623774.40405
usa,1992,727923794547.599
usa,1993,758742677253.61084
usa,1994,827605070317.74304
usa,1995,908191422504.47595
usa,1996,986592331744.99194
usa,1997,1123684948869.02002
usa,1998,1186604279344.28003
usa,1999,1229005115062.98999
usa,2000,1299885036225.31006
usa,2001,1250035343499.41992
usa,2002,1229586337421.56006
usa,2003,1237953962442.08008
usa,2004,1342793484526.25
usa,2005,1403158678934.71997
usa,2006,1525858751445.56006
usa,2007,1664080590669.18994
usa,2008,1674567075184.30005
usa,2009,1624071319952.09009
usa,2010,1806890205077.66968
usa,2011,1912750708744.44971
usa,2012,1999126843014.42969
usa,2013,2088805766245.6897
usa,2014,2187706357827.59009
usa,2015,2268651000000
usa,2016,2311228724571.47021
usa,2017,2414518057533.49023
usa,2018,2495560099721.75977
usa,2019,2521586087393.75977
usa,2020,2173289017585.88965
uzb,1997,7008025802627.96973
uzb,1998,5931818682226.71973
uzb,1999,5449779503052.0498
uzb,2000,6623436087064.66992
uzb,2001,6068343956596.36914
uzb,2002,5513356283038.16016
uzb,2003,6461943371174.16992
uzb,2004,8292224159691.64941
uzb,2005,8595116111873.46875
uzb,2006,11122858111044
uzb,2007,16362103566712
uzb,2008,21376022469976.80078
uzb,2009,20962339183667.60156
uzb,2010,19162183612886.5
uzb,2011,22608464446073.30078
uzb,2012,20647983266523.10156
uzb,2013,21660052201625.19922
uzb,2014,20612194888002
uzb,2015,18918021386269.89453
uzb,2016,16857080970516.69922
uzb,2017,20112195653188.60156
uzb,2018,22564528144276.5
uzb,2019,27017189880661.89453
uzb,2020,23096970720981.39844
ven,1973,6344007531.91605
ven,1974,7090165697.76403
ven,1975,5234576417.40839
ven,1976,5500137623.69287
ven,1977,5325559899.85489
ven,1978,4288277254.59192
ven,1979,5401121718.88936
ven,1980,6692680012.84521
ven,1981,6934589002.04679
ven,1982,5906017883.04712
ven,1983,5428489956.59335
ven,1984,6868108688.47895
ven,1985,6184236048.15558
ven,1986,4516784598.98777
ven,1987,4591703484.53473
ven,1988,4349132330.65738
ven,1989,6574432398.61861
ven,1990,7491430416.03954
ven,1991,6855611829.85504
ven,1992,6599325049.03165
ven,1993,6710900838.91376
ven,1994,7634856274.6091
ven,1995,8490893640.60296
ven,1996,10385718233.2215
ven,1997,12272151000
ven,1998,9465496962.96708
ven,1999,11126242658.7465
ven,2000,17172320025.349
ven,2001,13980114244.7528
ven,2002,14969297521.5833
ven,2003,14291365573.3186
ven,2004,21019840912.3614
ven,2005,29149910732.8639
ven,2006,33429121003.4404
ven,2007,33485307154.6166
ven,2008,40101104521.69309
ven,2009,19429944340.3815
ven,2010,34598179255.7388
ven,2011,37457256565.1664
ven,2012,33099773461.1497
ven,2013,23226308586.3063
ven,2014,11989658619.1614
vir,2002,17452716802.168
vir,2003,20498129496.4029
vir,2004,21931019068.0642
vir,2005,22385865915.493
vir,2006,20512796208.5308
vir,2007,20374784163.5746
vir,2008,19438593787.7291
vir,2009,17999645146.1329
vir,2010,17191160261.0587
vir,2011,14389072940.6833
vir,2012,3278000000
vir,2013,2559366045.84527
vir,2014,2858764609.85961
vir,2015,1836756329.11392
vir,2016,2264963051.25149
vir,2017,2721162569.8324
vir,2018,2095050614.60593
vir,2019,2245859922.17899
vnm,1989,67050624538633.79688
vnm,1990,72780748359657.29688
vnm,1991,73465136769530
vnm,1992,91014509254084.07812
vnm,1993,110523988677651
vnm,1994,148426428744462
vnm,1995,172642490383523
vnm,1996,210871087142912
vnm,1997,246704455407949
vnm,1998,298597031614704
vnm,1999,369703674220264.9375
vnm,2000,427428672763610
vnm,2001,513606442137630
vnm,2002,542879689045696.9375
vnm,2003,631704145993820
vnm,2004,749478436424574.125
vnm,2005,997961377226249.875
vnm,2006,1127812195551020
vnm,2007,1251591981578670
vnm,2008,1437597978407990
vnm,2009,1388895972902980
vnm,2010,1553686851989430
vnm,2011,1712652297467130
vnm,2012,2055665274519380
vnm,2013,2367714296640470
vnm,2014,2704475135095380
vnm,2015,3100655171254130
vnm,2016,3642771117999830.5
vnm,2017,4281224685960049.5
vnm,2018,4850160225148460
vnm,2019,5244995083282380
vnm,2020,5462294025494730
vut,2002,15885782861.5743
vut,2003,16562684738.0901
vut,2004,19469797867.9219
vut,2005,19320255065.3526
vut,2006,20063000000
vut,2007,28162999961.0895
vut,2008,25787438375.07389
vut,2009,28709308265.3423
vut,2010,29085190138.4856
vut,2011,29193161216.5368
vut,2012,31762980089.6374
vut,2013,33070675909.8787
vut,2014,33441144700.41529
vut,2015,30416564901.3694
vut,2016,36488463442.1573
vut,2017,38533513322.5272
vut,2018,48706778775.2538
vut,2019,37072469919.8236
vut,2020,15100140350.8772
wsm,2002,428183278.7565
wsm,2004,328174883.30594
wsm,2005,337900582.14222
yem,2010,116971115081.73
yem,2011,103273861996.386
yem,2012,86657279215.7352
yem,2013,81688321786.7578
yem,2014,78341615016.94591
yem,2015,27284781822.28189
yem,2016,9515522767.75753
yem,2017,9256439124.0826
yem,2018,10608964777.0249
zaf,1960,184243060115.21301
zaf,1961,191358006931.276
zaf,1962,200348573987.37601
zaf,1963,207608368077.80496
zaf,1964,223596372289.84296
zaf,1965,219167614170.33096
zaf,1966,222617112199.67496
zaf,1967,240544900188.77496
zaf,1968,266265297296.15201
zaf,1969,271540896445.94296
zaf,1970,262615676426.672
zaf,1971,281925932009.21399
zaf,1972,326391142601.164
zaf,1973,364108011900.25098
zaf,1974,381232526213.09894
zaf,1975,345368283287.95398
zaf,1976,324227461094.112
zaf,1977,350264884916.95099
zaf,1978,369062079912.41803
zaf,1979,395840238060.77399
zaf,1980,446220275932.53906
zaf,1981,366344491843.80707
zaf,1982,319170709972.59497
zaf,1983,320258108819.49298
zaf,1984,350886342640.87097
zaf,1985,389928722217.40997
zaf,1986,383765870924.51294
zaf,1987,420631541700.04999
zaf,1988,443703837644.66803
zaf,1989,431697741804.71997
zaf,1990,420704686236.17603
zaf,1991,413988854959.26898
zaf,1992,432287148686.84497
zaf,1993,473175038722.85602
zaf,1994,484560858040.66302
zaf,1995,524120357099.948
zaf,1996,589322723389.948
zaf,1997,611330716199.43298
zaf,1998,621974606239.76697
zaf,1999,606705714293.90698
zaf,2000,641700155284.39099
zaf,2001,664380101811.06799
zaf,2002,688004994932.63
zaf,2003,718034695426.87402
zaf,2004,752078492864.15503
zaf,2005,830575872029.00806
zaf,2006,935417393439.67102
zaf,2007,1039744945584.26001
zaf,2008,1066654507641.48999
zaf,2009,932284573867.20483
zaf,2010,1065242622011.44995
zaf,2011,1169813131634.28003
zaf,2012,1127538116337.79004
zaf,2013,1144128208446.61011
zaf,2014,1161023046485.84009
zaf,2015,1225162455400
zaf,2016,1249605290727.62012
zaf,2017,1302966498671.95996
zaf,2018,1311341539938.02002
zaf,2019,1320846604595.1499
zaf,2020,1272271796256.32007
zmb,1994,838808464
zmb,1995,1092747897.88251
zmb,1996,1284572583.46721
zmb,1997,1590913871.53376
zmb,1998,1636179419.81476
zmb,1999,2305585842.62187
zmb,2000,2951871161.49222
zmb,2001,4089450634.34186
zmb,2002,5513720313.96905
zmb,2003,6564389345.70474
zmb,2004,10984126827.1848
