geo,time,ny_gdp_fcst_cn
mwi,2001,112744456200
mwi,2002,254412004000
mwi,2003,291088384100
mwi,2004,339785329900
mwi,2005,384015139100
mwi,2006,487805727600
mwi,2007,558616454000
mwi,2008,693151400000
mwi,2009,810478600000
mwi,2010,971607900000
mwi,2011,1153499075100
mwi,2012,1389354467600
mwi,2013,1874248642300
mwi,2014,2393616642600
mwi,2015,2944964000000
mwi,2016,3605459000000
mwi,2017,6126054000000
mwi,2018,6768043000000
mwi,2019,7722103000000
mwi,2020,8561068000000
mys,1960,6413000200
mys,1961,6512999900
mys,1962,6856999900
mys,1963,7316000300
mys,1964,7869000200
mys,1965,8341000200
mys,1966,8906000400
mys,1967,9441000400
mys,1968,9795000300
mys,1969,10919000100
mys,1970,11598999600
mys,1971,11664000000
mys,1972,12737999900
mys,1973,16705000400
mys,1974,20145999900
mys,1975,19982000100
mys,1976,24945000400
mys,1977,28330999800
mys,1978,31786999800
mys,1979,38754000900
mys,1980,44168998900
mys,1981,48779001900
mys,1982,53819998200
mys,1983,59631001600
mys,1984,63038425000
mys,1985,61345989500
mys,1986,56630452200
mys,1987,78769000000
mys,1988,89434000000
mys,1989,101675000000
mys,1990,114776000000
mys,1991,129973000000
mys,1992,145057000000
mys,1993,166108000000
mys,1994,188061000000
mys,1995,214914000000
mys,1996,245563000000
mys,1997,272980000000
mys,1998,277927000000
mys,1999,294305000000
mys,2000,350575000000
mys,2001,346926000000
mys,2002,376608000000
mys,2003,412262000000
mys,2004,467652000000
mys,2005,537206000000
mys,2006,591125000000
mys,2007,659371000000
mys,2008,762418000000
mys,2009,705893000000
mys,2010,813762000000
mys,2011,903022000000
mys,2012,961066000000
mys,2013,1007851000000
mys,2014,1094496000000
mys,2015,1162242187000
mys,2016,1233168752000
mys,2017,1353029722000
mys,2018,1430307000000
mys,2019,1496092000000
mys,2020,1400850000000
nam,1980,1791168671.25577
nam,1981,1893415547.67277
nam,1982,2201909730.92306
nam,1983,2448333334.16737
nam,1984,2739859224.78775
nam,1985,3379334933.01517
nam,1986,3873024335.47401
nam,1987,4396813076.92343
nam,1988,5274206115.80577
nam,1989,6135304734.12245
nam,1990,6640419732.76649
nam,1991,7638392400
nam,1992,8941229100
nam,1993,9643851600
nam,1994,11807049700
nam,1995,12975179900
nam,1996,15545246900
nam,1997,17345451400
nam,1998,19374365000
nam,1999,21181841900
nam,2000,24798561600
nam,2001,28272624500
nam,2002,32264190500
nam,2003,34761383200
nam,2004,39191127500
nam,2005,42360011200
nam,2006,50015365000
nam,2007,57835659800
nam,2008,65888911600
nam,2009,70264116900
nam,2010,77593560500
nam,2011,84615821000
nam,2012,99118684400
nam,2013,108156668800
nam,2014,124684691600
nam,2015,134566426000
nam,2016,145060496600
nam,2017,158481800800
nam,2018,167457394200
nam,2019,168043734400
nam,2020,165251645000
ncl,1998,340648975347.24701
ncl,1999,364207552741.57501
ncl,2000,395299482807.604
ncl,2001,392514777206.86798
ncl,2002,421290325248.07098
ncl,2003,462653510229.25293
ncl,2004,504182829025.49103
ncl,2005,534386863667.81598
ncl,2006,598102087347.35999
ncl,2007,694261717002.98706
ncl,2008,656598000000
ncl,2009,666797000000
ncl,2010,755517000000
ncl,2011,793521000000
ncl,2012,799465000000
ncl,2013,816102000000
ncl,2014,855799000000
ncl,2015,840055000000
ncl,2016,836258000000
ncl,2017,862551000000
ncl,2019,902000000000
ner,1990,941015716113.24084
ner,1991,915987422500
ner,1992,887128991100
ner,1993,855443083500
ner,1994,1063079591400
ner,1995,1122226448000
ner,1996,1195464742600
ner,1997,1292672603000
ner,1998,1477008434100
ner,1999,1477624378400
ner,2000,1514572127300
ner,2001,1698378421400
ner,2002,1815401768300
ner,2003,1860388095700
ner,2004,1848189847800
ner,2005,2157913771000
ner,2006,2326426412200
ner,2007,2568342842200
ner,2008,3048081930100
ner,2009,3230603667200
ner,2010,3616685361600
ner,2011,3815791817100
ner,2012,4546820859900
ner,2013,4726851588100
ner,2014,5022545585400
ner,2015,5352267000000
ner,2016,5840778000000
ner,2017,6150749874800
ner,2018,6689380894900
ner,2019,7123722159900
ner,2020,7490901293300
nga,1981,137929359724.116
nga,1982,147571732180.76401
nga,1983,157183676229.86801
nga,1984,164210015517.62799
nga,1985,185976238011.85599
nga,1986,196169180774.72
nga,1987,242261646185.94
nga,1988,312501847279.138
nga,1989,410768042933.06494
nga,1990,489766479918.92999
nga,1991,584249838600
nga,1992,897117311300
nga,1993,1244798931000
nga,1994,1751279915500
nga,1995,3069431763600
nga,1996,4045321615400
nga,1997,4374496470200
nga,1998,4756705703500
nga,1999,5426470655000
nga,2000,6990619157300
nga,2001,8150016061900
nga,2002,11383658562200
nga,2003,13418012898800
nga,2004,17938381184500
nga,2005,22884896387100
nga,2006,30063962402900
nga,2007,34318665733600
nga,2008,39542427559200
nga,2009,43012507426300
nga,2010,54612264176600
nga,2011,62980397225000
nga,2012,71713935062200
nga,2013,80092563380100
nga,2014,89043615256200
nga,2015,94144960452500
nga,2016,101489492202000
nga,2017,113711634607800
nga,2018,127736827809300
nga,2019,144210492067000
nga,2020,152324070590500
nic,1994,23138199800
nic,1995,27712866400
nic,1996,32214290500
nic,1997,36459820800
nic,1998,42779362800
nic,1999,50127912800
nic,2000,56812071900
nic,2001,63417341900
nic,2002,65763391100
nic,2003,70972146300
nic,2004,81105798300
nic,2005,91985715600
nic,2006,107589750565.58
nic,2007,123962034225.25
nic,2008,149991242872.039
nic,2009,154180434250.754
nic,2010,169628629152.453
nic,2011,198345261189.88696
nic,2012,223697385349.207
nic,2013,245038664303.75
nic,2014,278664575704.01398
nic,2015,314392543100.87402
nic,2016,342900873889.37299
nic,2017,373231372050.302
nic,2018,375353497762.87201
nic,2019,376837021243.026
nic,2020,390886527347.79297
nld,1969,51490334500
nld,1970,57914685000
nld,1971,65261763000
nld,1972,73282974000
nld,1973,83717387000
nld,1974,98622141000
nld,1975,106325283000
nld,1976,120602583000
nld,1977,129816825000
nld,1978,140751682000
nld,1979,150874540000
nld,1980,162675674000
nld,1981,172248152000
nld,1982,178344664000
nld,1983,184814608000
nld,1984,194600941000
nld,1985,201716794000
nld,1986,207431188000
nld,1987,209417765000
nld,1988,218049061000
nld,1989,230673051000
nld,1990,242983314000
nld,1991,257200908000
nld,1992,267281429000
nld,1993,274430934000
nld,1994,287110288000
nld,1995,299274000000
nld,1996,311336000000
nld,1997,332931000000
nld,1998,355365000000
nld,1999,375889000000
nld,2000,405832000000
nld,2001,430408000000
nld,2002,448394000000
nld,2003,458616000000
nld,2004,472578000000
nld,2005,491394000000
nld,2006,520586000000
nld,2007,552505000000
nld,2008,578387000000
nld,2009,561185000000
nld,2010,574280000000
nld,2011,585953000000
nld,2012,590316000000
nld,2013,595709000000
nld,2014,604814000000
nld,2015,620835000000
nld,2016,634824000000
nld,2017,661566000000
nld,2018,692632000000
nld,2019,722150000000
nld_curacao,2000,3397516000
nld_curacao,2001,3468806700
nld_curacao,2002,3479901700
nld_curacao,2003,3574497500
nld_curacao,2004,3656339300
nld_curacao,2005,3848126100
nld_curacao,2006,3972909900
nld_curacao,2007,4164951600
nld_curacao,2008,4536682100
nld_curacao,2009,4587123000
nld_curacao,2010,4742121700
nld_curacao,2011,4884374045.91886
nld_curacao,2012,5028696150.8617
nld_curacao,2013,5008241246.49926
nld_curacao,2014,5031415803.81444
nld_curacao,2015,5010242971.70576
nld_curacao,2016,4939329410.28594
nld_curacao,2017,4925366280
nld_curacao,2018,4957317310
nld_curacao,2019,4869299245.8929
nld_curacao,2020,4090209584.15172
nor,1970,79884000000
nor,1971,88795000000
nor,1972,98964000000
nor,1973,112745000000
nor,1974,132150000000
nor,1975,151295000000
nor,1976,172665000000
nor,1977,194179000000
nor,1978,216034000000
nor,1979,238761000000
nor,1980,284568000000
nor,1981,324382000000
nor,1982,360138000000
nor,1983,399409000000
nor,1984,451033000000
nor,1985,494928000000
nor,1986,501205000000
nor,1987,550698000000
nor,1988,581505000000
nor,1989,627759000000
nor,1990,666420000000
nor,1991,700973000000
nor,1992,718406000000
nor,1993,751560000000
nor,1994,782440000000
nor,1995,835217000000
nor,1996,915029000000
nor,1997,990121000000
nor,1998,1005282000000
nor,1999,1098327000000
nor,2000,1329434000000
nor,2001,1381911000000
nor,2002,1377473000000
nor,2003,1435942000000
nor,2004,1583444000000
nor,2005,1775602000000
nor,2006,1977549000000
nor,2007,2085518000000
nor,2008,2346642000000
nor,2009,2167391000000
nor,2010,2308033000000
nor,2011,2497828000000
nor,2012,2655332000000
nor,2013,2749350000000
nor,2014,2808575000000
nor,2015,2768846000000
nor,2016,2739686000000
nor,2017,2919814000000
nor,2018,3138426000000
nor,2019,3150405000000
npl,1960,3818999800
npl,1961,3996999900
npl,1962,4312999900
npl,1963,4552000000
npl,1964,4952999900
npl,1965,5523999900
npl,1966,6731000200
npl,1967,6324000100
npl,1968,7065000200
npl,1969,7823999900
npl,1970,8713000000
npl,1971,8775000400
npl,1972,10130000400
npl,1973,9765000400
npl,1974,12424999500
npl,1975,15935999800
npl,1976,16588999900
npl,1977,16255000000
npl,1978,18426000800
npl,1979,20779000100
npl,1980,21885999100
npl,1981,25465999900
npl,1982,29036999200
npl,1983,31643000100
npl,1984,37003999200
npl,1985,44015000000
npl,1986,52717000000
npl,1987,60372000000
npl,1988,72214000000
npl,1989,84511000000
npl,1990,97748000000
npl,1991,117269000000
npl,1992,145227400000
npl,1993,165980000000
npl,1994,187123000000
npl,1995,204914000000
npl,1996,233456000000
npl,1997,262561000000
npl,1998,281902000000
npl,1999,320580000000
npl,2000,355543000000
npl,2001,413428000000
npl,2002,430397000000
npl,2003,460325000000
npl,2004,500699000000
npl,2005,548485000000
npl,2006,611118000000
npl,2007,675859000000
npl,2008,755257000000
npl,2009,909528000000
npl,2010,1083415000000
npl,2011,1439531411194.77002
npl,2012,1618424000288.73999
npl,2013,1777293178110.94995
npl,2014,2022455378110.87012
npl,2015,2186608094499.02002
npl,2016,2341402047121.87012
npl,2017,2720562800798.74023
npl,2018,3011021916347.16016
npl,2019,3342480656360.25
npl,2020,3454139716144.00977
nru,2013,98054400
nru,2014,112792700
nru,2015,109008600
nzl,1971,6768000000
nzl,1972,7770000000
nzl,1973,9058000000
nzl,1974,9949000000
nzl,1975,11245000000
nzl,1976,13790000000
nzl,1977,15469000000
nzl,1978,17540000000
nzl,1979,20455000000
nzl,1980,23818000000
nzl,1981,28935000000
nzl,1982,32765000000
nzl,1983,36495000000
nzl,1984,41100000000
nzl,1985,47612000000
nzl,1986,55714000000
nzl,1987,60790000000
nzl,1988,66011000000
nzl,1989,69061000000
nzl,1990,70692000000
nzl,1991,70604000000
nzl,1992,72795000000
nzl,1993,78608000000
nzl,1994,83909000000
nzl,1995,89120000000
nzl,1996,93560000000
nzl,1997,97132000000
nzl,1998,99374000000
nzl,1999,105345000000
nzl,2000,111635000000
nzl,2001,119973000000
nzl,2002,125607000000
nzl,2003,134231000000
nzl,2004,143444000000
nzl,2005,151152000000
nzl,2006,158883000000
nzl,2007,172721000000
nzl,2008,175557000000
nzl,2009,180052000000
nzl,2010,187489000000
nzl,2011,195406000000
nzl,2012,199058000000
nzl,2013,213426000000
nzl,2014,221929000000
nzl,2015,232908000000
nzl,2016,246828000000
nzl,2017,264323000000
omn,1960,15200000
omn,1961,15700000
omn,1962,19700000
omn,1963,20800000
omn,1964,21400000
omn,1965,21900000
omn,1966,23500000
omn,1967,38000000
omn,1968,77700000
omn,1969,98800000
omn,1970,105700000
omn,1971,124000000
omn,1972,139200000
omn,1973,167700000
omn,1974,566200100
omn,1975,723700000
omn,1976,879800100
omn,1977,942200100
omn,1978,942300200
omn,1979,1281400100
omn,1980,2054200100
omn,1998,5252772700
omn,1999,5858889700
omn,2000,7452811500
omn,2001,7402863400
omn,2002,7663956600
omn,2003,8249920100
omn,2004,9450643600
omn,2005,12007436200
omn,2006,14313936300
omn,2007,16133876700
omn,2008,23279298200
omn,2009,18586777300
omn,2010,25636100000
omn,2011,31142200000
omn,2012,35046100000
omn,2013,35995800000
omn,2014,36967700000
omn,2015,31067300000
omn,2016,29087100000
omn,2017,31440400000
omn,2018,35543500000
omn,2019,34404700000
omn,2020,28982900000
pak,1960,16826000000
pak,1961,18349000000
pak,1962,19139000000
pak,1963,20489000000
pak,1964,22945000000
pak,1965,26202000000
pak,1966,28969000000
pak,1967,32622000000
pak,1968,35542000000
pak,1969,37985000000
pak,1970,43347000000
pak,1971,46006000000
pak,1972,49784000000
pak,1973,61414000000
pak,1974,81690000000
pak,1975,103557000000
pak,1976,119736000000
pak,1977,135982000000
pak,1978,159840000000
pak,1979,177844000000
pak,1980,210253000000
pak,1981,247831000000
pak,1982,292153000000
pak,1983,328412000000
pak,1984,374349000000
pak,1985,425064000000
pak,1986,466319000000
pak,1987,515431000000
pak,1988,601025000000
pak,1989,683138000000
pak,1990,759851000000
pak,1991,908374000000
pak,1992,1077943000000
pak,1993,1200129000000
pak,1994,1412858000000
pak,1995,1671977000000
pak,1996,1929891000000
pak,1997,2226580000000
pak,1998,2480884000000
pak,1999,2735943000000
pak,2000,3967255000000
pak,2001,4328001000000
pak,2002,4601324000000
pak,2003,5011309000000
pak,2004,5790465000000
pak,2005,6717971000000
pak,2006,7715777000000
pak,2007,8735766000000
pak,2008,10355255000000
pak,2009,12542265000000
pak,2010,14248547000000
pak,2011,17647553000000
pak,2012,19361511000000
pak,2013,21503340800000
pak,2014,24028897000000
pak,2015,26089690495100
pak,2016,27402295000000
pak,2017,29977558944400
pak,2018,32383021000000
pak,2019,35897203000000
pak,2020,39350849000000
pan,1960,513090700
pan,1961,572179500
pan,1962,624000100
pan,1963,698433200
pan,1964,750657600
pan,1965,822129500
pan,1966,895620500
pan,1967,997781000
pan,1968,1076386700
pan,1969,1176393600
pan,1970,1295244300
pan,1971,1462101000
pan,1972,1609219000
pan,1973,1845423800
pan,1974,2109788900
pan,1975,2364153200
pan,1976,2515653200
pan,1977,2663784500
pan,1978,3152248100
pan,1979,3595181400
pan,1980,4486180000
pan,1981,5079620800
pan,1982,5618152200
pan,1983,5760742500
pan,1984,5998793100
pan,1985,6339912900
pan,1986,6563667700
pan,1987,6602598600
pan,1988,5781371600
pan,1989,5775066100
pan,1990,6222019200
pan,1991,6854269500
pan,1992,7779999900
pan,1993,8419496600
pan,1994,8981094200
pan,1995,9184718700
pan,1996,9468416100
pan,1997,10288205000
pan,1998,11124811000
pan,1999,11654287200
pan,2000,11918148100
pan,2001,12127626500
pan,2002,12533068700
pan,2003,13174800900
pan,2004,14469382200
pan,2005,15719495700
pan,2006,17529152100
pan,2007,20451400000
pan,2008,24177600000
pan,2009,26036400000
pan,2010,28184700000
pan,2011,33184000000
pan,2012,38781800000
pan,2013,43844300000
pan,2014,47950400000
pan,2015,52021700000
pan,2016,55605200000
pan,2017,59923452237.2046
pan,2018,62718562160.5694
pan,2019,64864287825.7077
pan,2020,52220408108.0404
per,1960,64.30265
per,1961,70.64356
per,1962,80.23093
per,1963,87.45195
per,1964,105.07346
per,1965,124
per,1966,146.1
per,1967,168.69999
per,1968,199.40001
per,1969,220.59999
per,1970,257.4
per,1971,287.59999
per,1972,318.30001
per,1973,383.80001
per,1974,492.29998
per,1975,619.70002
per,1976,820.99998
per,1977,2187.09998
per,1978,1735.90005
per,1979,3000.00009
per,1991,24607339000
per,1992,40899043700
per,1993,62925793700
per,1994,88975000000
per,1995,108299000000
per,1996,122662000000
per,1997,140070000000
per,1998,146935000000
per,1999,154349000000
per,2000,164568000000
per,2001,166911000000
per,2002,176233000000
per,2003,186278000000
per,2004,207358000000
per,2005,228300000000
per,2006,265535000000
per,2007,293190000000
per,2008,323977000000
per,2009,333707000000
per,2010,381539000000
per,2011,435652000000
per,2012,464371000000
per,2013,494873000000
per,2014,518159000000
per,2015,552594000000
per,2016,594546000000
per,2017,632991000000
per,2018,673339000000
per,2019,699199000000
per,2020,650370014152.76099
plw,2000,133538800
plw,2001,143377000
plw,2002,150055300
plw,2003,140734900
plw,2004,149130800
plw,2005,166050700
plw,2006,171543600
plw,2007,176840400
plw,2008,178998200
plw,2009,167702400
plw,2010,166309900
plw,2011,173555800
plw,2012,187223800
plw,2013,199028900
plw,2014,215047900
plw,2015,248112300
plw,2016,266800000
plw,2017,251400000
plw,2018,253500000
plw,2019,243100000
plw,2020,229600000
png,1960,200700000
png,1961,213100000
png,1962,227100000
png,1963,239400000
png,1964,264400000
png,1965,297000000
png,1966,335800000
png,1967,378500100
png,1968,415400100
png,1969,470399800
png,1970,547900200
png,1971,600199800
png,1972,681599700
png,1973,875399900
png,1974,974300200
png,1975,979300100
png,1976,1131000100
png,1977,1215300000
png,1978,1298000000
png,1979,1537300000
png,1980,1598100000
png,1981,1566599900
png,1982,1614800000
png,1983,1990599900
png,1984,2114500000
png,1985,2234400000
png,1986,2342799900
png,1987,2590401000
png,1988,2886900000
png,1989,2842700000
png,1990,2888300000
png,1991,3404600000
png,1992,4027100000
png,1993,4671600000
png,1994,5285000000
png,1995,5902200000
png,1996,6455500000
png,1997,6709400000
png,1998,7411400000
png,1999,8366400000
png,2000,9244400000
png,2001,9864300000
png,2002,11083400000
png,2003,12031246700
png,2004,12040324500
png,2006,24754449014.2786
png,2007,27345813372.5456
png,2008,30519737579.269
png,2009,30950064146.8081
png,2010,37558978673.8458
png,2011,41601422785.3663
png,2012,42796135611.7254
png,2013,45955374019.1176
png,2014,54246974145.2762
png,2015,57458932136.0537
png,2016,62454176916.8127
png,2017,69266546086.3127
png,2018,75867370711.35049
png,2019,80092079670.59669
pol,1995,304362000000
pol,1996,379943000000
pol,1997,460948000000
pol,1998,538540000000
pol,1999,593321000000
pol,2000,664322000000
pol,2001,694819000000
pol,2002,716566000000
pol,2003,746437000000
pol,2004,825318000000
pol,2005,870463000000
pol,2006,937279000000
pol,2007,1036439000000
pol,2008,1121553000000
pol,2009,1217842000000
pol,2010,1273022000000
pol,2011,1375394000000
pol,2012,1437674000000
pol,2013,1460746000000
pol,2014,1516480000000
pol,2015,1598028000000
pol,2016,1646287000000
pol,2017,1747525000000
pol,2018,1857482000000
pol,2019,2016063600000
pol,2020,2048040000000
pri,1960,1639900000
pri,1963,2343000000
pri,1964,2571200000
pri,1965,2884100000
pri,1966,3218800000
pri,1967,3533500000
pri,1968,3910100000
pri,1969,4363900000
pri,1970,4874600000
pri,1971,5424600000
pri,1972,6162400000
pri,1973,6933300000
pri,1974,7680800000
pri,1975,8361200000
pri,1976,9245300000
pri,1977,10011100000
pri,1978,11313600000
pri,1979,12622200000
pri,1980,14270300000
pri,1981,15453900000
pri,1982,16393900000
pri,1983,17114700000
pri,1984,18975900000
pri,1985,20197900000
pri,1986,21822100000
pri,1987,24148200000
pri,1988,26480000000
pri,1989,28106300000
pri,1990,30724500000
pri,1991,32534800000
pri,1992,35070000000
pri,1993,35711600000
pri,1994,40379600000
pri,1995,43350400000
pri,1996,45793300000
pri,1997,48951600000
pri,1998,54825300000
pri,1999,55641800000
pri,2000,61116400000
pri,2001,68491100000
pri,2002,71331300000
pri,2003,74684300000
pri,2004,78792600000
pri,2005,83773716700
pri,2006,87054755200
pri,2007,89988342000
pri,2008,93951776200
pri,2009,95905600000
pri,2010,98675500000
pri,2011,99792800000
pri,2012,100987500000
pri,2013,102045000000
pri,2014,102210500000
pri,2015,103004300000
pri,2016,104654400000
pri,2017,102916855789.66901
pri,2018,101230800000
pri,2019,104365700000
pri,2020,103747400000
prt,1970,1086439000
prt,1971,1222402000
prt,1972,1425047000
prt,1973,1739265000
prt,1974,2110698000
prt,1975,2337342000
prt,1976,2866913000
prt,1977,3826805000
prt,1978,4916481000
prt,1979,6144300000
prt,1980,7783570000
prt,1981,9339187000
prt,1982,11580750000
prt,1983,14385850000
prt,1984,17516225000
prt,1985,21934876000
prt,1986,25875781000
prt,1987,30262983000
prt,1988,35934533000
prt,1989,42669603000
prt,1990,50757524000
prt,1991,58297914000
prt,1992,64267514000
prt,1993,68434487000
prt,1994,72799956000
prt,1995,78452644000
prt,1996,82876807000
prt,1997,90046335000
prt,1998,97354454000
prt,1999,104225139000
prt,2000,112521661000
prt,2001,119098175000
prt,2002,124721520000
prt,2003,127734250000
prt,2004,133144794000
prt,2005,137485715000
prt,2006,143562095000
prt,2007,152165963000
prt,2008,156158229000
prt,2009,155546506000
prt,2010,157970796000
prt,2011,154128223000
prt,2012,147214826000
prt,2013,149802347000
prt,2014,151135832000
prt,2015,156517314000
prt,2016,161993327000
prt,2017,169642250000
prt,2018,177465917000
prt,2019,184531001000
pry,1962,42712000000
pry,1963,45576000000
pry,1964,48742000000
pry,1965,52723000000
pry,1966,55167000000
pry,1967,57589000000
pry,1968,60155000000
pry,1969,64816000000
pry,1970,69435000000
pry,1971,77851000000
pry,1972,90881000000
pry,1973,119049000000
pry,1974,161194863451.91299
pry,1975,182560000000
pry,1976,205198000000
pry,1977,253342000000
pry,1978,306330000000
pry,1979,402949000000
pry,1980,525923000000
pry,1981,666795000000
pry,1982,688830000000
pry,1983,781560888377.29712
pry,1984,1042804280845.60999
pry,1985,1373045727224.97998
pry,1986,1825012397063.70972
pry,1987,2477367058695.81982
pry,1988,3364470334328.81982
pry,1989,4664265800822.99023
pry,1990,6683617944256.64941
pry,1991,8704732644400
pry,1992,10145421315800
pry,1993,11887985150900
pry,1994,13862990045500
pry,1995,16315980197100
pry,1996,18599546755100
pry,1997,20010371041200
pry,1998,23346746382000
pry,1999,25800109151500
pry,2000,28814077063500
pry,2001,32634996457900
pry,2002,38892296553600
pry,2003,46483777490500
pry,2004,53677768626100
pry,2005,62224312158100
pry,2006,70939828970600
pry,2007,84100360510400
pry,2008,100443813321300
pry,2009,104116603247700
pry,2010,120014319379200
pry,2011,131151237578600
pry,2012,136476252620700
pry,2013,154838129992800
pry,2014,166650878922600
pry,2015,174652468764500
pry,2016,189959701669700
pry,2017,202774184218000
pry,2018,213019584524100
pry,2019,219325390682700
pry,2020,224644722717500
pse,1994,2823300000
pse,1995,3035600000
pse,1996,3042600000
pse,1997,3278100000
pse,1998,3518900000
pse,1999,3672500000
pse,2000,3715400000
pse,2001,3578200000
pse,2002,3256900000
pse,2003,3577500000
pse,2004,4076000000
pse,2005,4474300000
pse,2006,4706400000
pse,2007,5060200000
pse,2008,6208800000
pse,2009,6906300000
pse,2010,8261000000
pse,2011,9787200000
pse,2012,10782400000
pse,2013,11748500000
pse,2014,12203800000
pse,2015,11948800000
pse,2016,13221400000
pse,2017,13752100000
pse,2018,14099000000
pse,2019,14837000000
qat,2011,606781573800
qat,2012,676775091300
qat,2013,720213014100
qat,2014,748346988800
qat,2015,586938162600
qat,2016,551167772100
qat,2017,585573687100
qat,2018,665421190000
qat,2019,638468620004.72095
qat,2020,522570831965.15295
rou,1990,78810000
rou,1991,206620000
rou,1992,591520000
rou,1993,1857930100
rou,1994,4595469800
rou,1995,7216600000
rou,1996,10838200000
rou,1997,23850600000
rou,1998,33374500000
rou,1999,49415800000
rou,2000,73027000000
rou,2001,106501200000
rou,2002,137534200000
rou,2003,171229700000
rou,2004,219488800000
rou,2005,254390800000
rou,2006,305239000000
rou,2007,379419200000
rou,2008,484248800000
rou,2009,482693500000
rou,2010,471660300000
rou,2011,491327900000
rou,2012,519663300000
rou,2013,560023100000
rou,2014,592337800000
rou,2015,625281600000
rou,2016,684890000000
rou,2017,776640600000
rou,2018,860098900000
rou,2019,957554000000
rou,2020,961616800000
rus,1989,531700000
rus,1990,599600000
rus,1991,1347400000
rus,1992,18675300000
rus,1993,155952600000
rus,1994,562851700000
rus,1995,1335100000000
rus,1996,1833400000000
rus,1997,2135300000000
rus,1998,2389600000000
rus,1999,4339300000000
rus,2000,6530400000000
rus,2001,7975800000000
rus,2002,9581293662500
rus,2003,11619750315700
rus,2004,14858767030500
rus,2005,18517665759300
rus,2006,22977343697100
rus,2007,28484471199900
rus,2008,35182698298300
rus,2009,33831323798000
rus,2010,40040077529900
rus,2011,51915591197900
rus,2012,58935691981900
rus,2013,63721255946300
rus,2014,68737894045800
rus,2015,74620507657000
rus,2016,77077133321100
rus,2017,82897394444100
rus,2018,92828842344600
rus,2019,98026288018200
rus,2020,96221697624700
rwa,1965,7439999000
rwa,1966,10895999000
rwa,1967,15956001800
rwa,1968,17220001800
rwa,1969,18870003700
rwa,1970,21990000600
rwa,1971,22229999600
rwa,1972,22699999200
rwa,1973,24399999000
rwa,1974,28680001500
rwa,1975,52770000900
rwa,1976,61869998100
rwa,1977,71629996000
rwa,1978,81050009600
rwa,1979,96170000400
rwa,1980,107989999600
rwa,1981,122639999000
rwa,1982,130958000100
rwa,1983,142189002800
rwa,1984,159111004200
rwa,1985,173698023400
rwa,1986,170338992100
rwa,1987,171431002100
rwa,1988,183129997300
rwa,1989,192760102900
rwa,1990,213460992000
rwa,1991,239264006100
rwa,1992,271764996100
rwa,1993,284366995500
rwa,1994,165800001500
rwa,1995,339141984300
rwa,1996,424127987700
rwa,1997,558300004400
rwa,1998,621300023300
rwa,1999,660612000000
rwa,2000,743932000000
rwa,2001,798035000000
rwa,2002,849725000000
rwa,2003,1045610000000
rwa,2004,1247236000000
rwa,2005,1492681000000
rwa,2006,1666880000000
rwa,2007,2024626000000
rwa,2008,2557818000000
rwa,2009,2918386000000
rwa,2010,3230998000000
rwa,2011,3713404000000
rwa,2012,4315836000000
rwa,2013,4666407000000
rwa,2014,5139339000000
rwa,2015,5603886000000
rwa,2016,6244541000000
rwa,2017,7040697000000
rwa,2018,7610088000000
rwa,2019,8525846000000
rwa,2020,8966380000000
sau,1970,23911709818.3825
sau,1971,31864044549.2037
sau,1972,39615628754.8386
sau,1973,54921370349.8766
sau,1974,160774050278.297
sau,1975,164015773168.61401
sau,1976,225031852262.23901
sau,1977,260110400194.483
sau,1978,271044383501.866
sau,1979,373778168581.70099
sau,1980,544846734661.93903
sau,1981,620730313755.0249
sau,1982,522085911924.87903
sau,1983,442610884996.88293
sau,1984,417585214401.68201
sau,1985,372408167761.36499
sau,1986,318775334178.086
sau,1987,317478301891.36902
sau,1988,322283326948.302
sau,1989,350324601324.74493
sau,1990,433525367900.28894
sau,1991,488176140500
sau,1992,504294098100
sau,1993,488687790800
sau,1994,497940949900
sau,1995,529319671100
sau,1996,585315683300
sau,1997,612433522500
sau,1998,540395117800
sau,1999,596804600000
sau,2000,701030973300
sau,2001,683382720500
sau,2002,703635771900
sau,2003,801191707200
sau,2004,961458486400
sau,2005,1220656342300
sau,2006,1400466008300
sau,2007,1547026275000
sau,2008,1934297769900
sau,2009,1596222122300
sau,2010,1966108497400
sau,2011,2499860650400
sau,2012,2738411662600
sau,2013,2778752727800
sau,2014,2812793802500
sau,2015,2427517135800
sau,2016,2392646280400
sau,2017,2558820416100
sau,2018,2930101495600
sau,2019,2952402503900
sau,2020,2603427987300
sdn,1960,364400
sdn,1961,391700
sdn,1962,419200
sdn,1963,424900
sdn,1964,439100
sdn,1965,459500
sdn,1966,473400
sdn,1967,508500
sdn,1968,516500
sdn,1969,560100
sdn,1970,639800
sdn,1971,693900
sdn,1972,754500
sdn,1973,951100
sdn,1974,1228900
sdn,1975,1482200
sdn,1976,1853200
sdn,1977,2330700
sdn,1978,2736700
sdn,1979,3263000
sdn,1980,4074800
sdn,1981,5516500
sdn,1982,7685500
sdn,1983,9895200
sdn,1984,12635400
sdn,1985,17455100
sdn,1986,24024000
sdn,1987,34951000
sdn,1988,61330500
sdn,1989,91908000
sdn,1990,145575000
sdn,1991,295509500
sdn,1992,655761000
sdn,1993,1364430500
sdn,1994,3580688900
sdn,1995,7744082400
sdn,1996,10925018400
sdn,1997,17714531100
sdn,1998,21638395600
sdn,1999,25807505300
sdn,2000,30404034300
sdn,2001,32794838400
sdn,2002,37462896000
sdn,2003,44084923900
