geo,time,ne_con_govt_cd
moz,2010,1981727282.89964
moz,2011,2761393644.47013
moz,2012,3336657952.98347
moz,2013,3982994635.28224
moz,2014,4689569823.3326
moz,2015,4135661989.62046
moz,2016,3146933682.96853
moz,2017,3258420685.6095
moz,2018,3241968437.26326
moz,2019,3313891441.58542
mrt,1966,97821668.11816
mrt,1967,88191302.47246
mrt,1968,83373040.25021
mrt,1969,90162802.87617
mrt,1970,89589932.73072
mrt,1971,100303657.19935
mrt,1972,155105930.43632
mrt,1973,189558656.60539
mrt,1974,218458464.56372
mrt,1975,283886479.22781
mrt,1976,417270095.1017
mrt,1977,440264720.30169
mrt,1978,432333642.63682
mrt,1979,493816420.06203
mrt,1980,544656394.08691
mrt,1981,491787566.71896
mrt,1982,407918941.83712
mrt,1983,441185401.95075
mrt,1984,378772754.0933
mrt,1985,336654697.78282
mrt,1986,321440652.39982
mrt,1987,376929985.47246
mrt,1988,393896070.15532
mrt,1989,420476954.64588
mrt,1990,448572418.39385
mrt,1991,404935225.63639
mrt,1992,316531501.71786
mrt,1993,254899764.91234
mrt,1994,257806125.83451
mrt,1995,256009385.98114
mrt,1996,270826245.06274
mrt,1997,256359768.98711
mrt,1998,422345672.65859
mrt,1999,407325806.39003
mrt,2000,367387773.46676
mrt,2001,356668132.3324
mrt,2002,361000312.80015
mrt,2003,395564639.01456
mrt,2004,461215517.85869
mrt,2005,502651076.80723
mrt,2006,548205740.87863
mrt,2007,640437767.55985
mrt,2008,778018975.41173
mrt,2009,743162334.29636
mrt,2010,761030033.27365
mrt,2011,707286032.91145
mrt,2012,812058448.51999
mrt,2013,844160950.77191
mrt,2014,898799240.23454
mrt,2015,901457470.9245
mrt,2016,860022533.06884
mrt,2017,909801675.97765
mrt,2018,908876453.3213
mrt,2019,919314411.24206
mrt,2020,1012903948.92473
mus,1976,95188206.24111
mus,1977,120775505.87986
mus,1978,151379942.56324
mus,1979,159953076.20361
mus,1980,159285816.53501
mus,1981,159122699.04325
mus,1982,149367670.7289
mus,1983,145734738.85633
mus,1984,132968123.88137
mus,1985,124008418.32605
mus,1986,153567397.3742
mus,1987,220139460.48361
mus,1988,271177359.2207
mus,1989,267413343.12581
mus,1990,359740303.42786
mus,1991,388984539.01344
mus,1992,429215932.45605
mus,1993,457468257.02629
mus,1994,519853694.79522
mus,1995,572711847.83421
mus,1996,634438692.67499
mus,1997,589590754.75013
mus,1998,573228540.34769
mus,1999,618126086.922
mus,2000,664605270.17554
mus,2001,642491542.87951
mus,2002,685536225.88612
mus,2003,818941257.63848
mus,2004,934330898.04899
mus,2005,942339097.9177
mus,2006,992743179.18765
mus,2007,1013518044.81744
mus,2008,1245255300.00562
mus,2009,1270940368.83835
mus,2010,1382355998.49274
mus,2011,1550790775.44764
mus,2012,1558668885.19135
mus,2013,1771515305.49095
mus,2014,1897810695.71806
mus,2015,1746057101.78083
mus,2016,1889234959.30156
mus,2017,2010272204.72487
mus,2018,2171189117.82734
mus,2019,2151831648.97741
mus,2020,2012687149.43236
mys,1960,237488566.5752
mys,1961,259375408.3366
mys,1962,279302234.41787
mys,1963,388736443.22488
mys,1964,450150267.86881
mys,1965,501437344.83209
mys,1966,568404547.23638
mys,1967,556644453.15562
mys,1968,569711224.35646
mys,1969,596498105.31818
mys,1970,706258983.4052
mys,1971,710939291.68168
mys,1972,971059724.78366
mys,1973,1200834936.35657
mys,1974,1460678825.14229
mys,1975,1633910726.18254
mys,1976,1692241107.96349
mys,1977,2189087067.80969
mys,1978,2629533678.75648
mys,1979,2958782672.27198
mys,1980,4047498736.73573
mys,1981,4524543205.59004
mys,1982,4910936028.08941
mys,1983,4745185887.21837
mys,1984,5009813961.42686
mys,1985,4770036246.47604
mys,1986,4697838382.27318
mys,1987,4786474043.49897
mys,1988,5020620131.35787
mys,1989,5462935617.24749
mys,1990,6072682908.79515
mys,1991,6729706139.07477
mys,1992,7697805002.55232
mys,1993,8449555184.33627
mys,1994,9134659350.70873
mys,1995,10975677830.941
mys,1996,11200413387.3917
mys,1997,10767620129.1788
mys,1998,7050040766.40848
mys,1999,8695789473.68421
mys,2000,9533947368.42105
mys,2001,11170526315.7895
mys,2002,13067368421.0526
mys,2003,14291052631.5789
mys,2004,15693421052.6316
mys,2005,16468537931.3987
mys,2006,18168856659.9422
mys,2007,22387421456.8303
mys,2008,26554649559.3261
mys,2009,26391544899.9858
mys,2010,32084070659.0916
mys,2011,39540196078.4314
mys,2012,43525641025.641
mys,2013,44338760354.18449
mys,2014,45059427419.1084
mys,2015,39436979644.0917
mys,2016,37852430634.23569
mys,2017,38908040414.8451
mys,2018,42945404079.205
mys,2019,42657815328.9077
mys,2020,43783275841.5606
nam,1980,343706673.68296
nam,1981,466322126.8343
nam,1982,457513653.4488
nam,1983,510098638.8181
nam,1984,435340991.06712
nam,1985,353050734.49389
nam,1986,416919250.42433
nam,1987,566659765.54927
nam,1988,583569546.2888
nam,1989,557207952.21747
nam,1990,654822220.19693
nam,1991,759733169.15945
nam,1992,915077138.84993
nam,1993,838044190.10313
nam,1994,858357609.55278
nam,1995,987956356.31772
nam,1996,988029446.65411
nam,1997,1024993858.50694
nam,1998,937925691.44222
nam,1999,957689876.42197
nam,2000,918686028.4158
nam,2001,809609580.44882
nam,2002,722268359.78635
nam,2003,1094971208.37575
nam,2004,1345764555.62952
nam,2005,1396478399.2724
nam,2006,1555535354.87875
nam,2007,2083075257.99501
nam,2008,1851926269.73836
nam,2009,2105527854.69564
nam,2010,2879483309.00509
nam,2011,2862328849.31507
nam,2012,3256664844.15046
nam,2013,3364894975.43615
nam,2014,3447953988.32416
nam,2015,3086408728.52607
nam,2016,2893582148.10182
nam,2017,3301663788.04961
nam,2018,3470800489.65158
nam,2019,3220156785.52643
nam,2020,2821149210.66858
ncl,1981,298549874.67143
ncl,1982,297926370.86404
ncl,1983,287221945.19862
ncl,1984,289503791.74556
ncl,1985,323197572.02328
ncl,1986,488371140.13699
ncl,1990,237767400.88037
ncl,1998,1024379738.0733
ncl,1999,1019612275.6932
ncl,2000,916706637.28208
ncl,2001,933001043.58935
ncl,2002,1062164716.88033
ncl,2003,1336594831.44664
ncl,2004,1510683510.02976
ncl,2005,1594528701.4175
ncl,2006,1739568060.38695
ncl,2007,2022120901.47629
ncl,2008,2267036254.12406
ncl,2009,2275392694.59502
ncl,2010,2230822856.0957
ncl,2011,2411350527.18076
ncl,2012,2279608773.56889
ncl,2013,2452470303.62845
ncl,2014,2491763496.58879
ncl,2015,2082689574.5224
ncl,2016,2134521813.68784
ncl,2017,2157184131.98231
ner,1960,36156337.33887
ner,1961,44872036.66638
ner,1962,45540798.29757
ner,1963,44292562.45704
ner,1964,43043320.49666
ner,1965,43657719.77496
ner,1966,49769129.0728
ner,1967,53431512.64894
ner,1968,54328827.97911
ner,1969,54677901.18964
ner,1970,56402043.24771
ner,1971,57171338.97329
ner,1972,69134492.80952
ner,1973,81601125.13303
ner,1974,83815975.3424
ner,1975,113393084.59733
ner,1976,138159993.80625
ner,1977,184766954.29048
ner,1978,205903721.99442
ner,1979,240696764.2214
ner,1980,260318554.18128
ner,1981,237366665.25596
ner,1982,228236646.71067
ner,1983,202589577.65846
ner,1984,149213869.47494
ner,1985,156033325.69119
ner,1986,215127723.78409
ner,1987,250551846.26432
ner,1988,353535794.40802
ner,1989,342310842.69594
ner,1990,735315932.07848
ner,1991,645379490.18617
ner,1992,672616559.33429
ner,1993,655172060.15201
ner,1994,379253445.44093
ner,1995,443470764.80662
ner,1996,476608323.01833
ner,1997,470489340.02708
ner,1998,527201429.33711
ner,1999,557721656.65026
ner,2000,464312201.91831
ner,2001,468903691.66916
ner,2002,518730543.2562
ner,2003,625760664.73138
ner,2004,732166833.7954
ner,2005,779334657.92105
ner,2006,804106858.46942
ner,2007,986537281.01469
ner,2008,1251004743.94619
ner,2009,1348883956.2707
ner,2010,1215418230.96992
ner,2011,1437575367.86316
ner,2012,1423576864.49075
ner,2013,1564029786.01319
ner,2014,1948714929.98686
ner,2015,1597602009.56781
ner,2016,1587906020.46285
ner,2017,1729432616.03629
ner,2018,1948047464.51728
ner,2019,2017870074.29456
ner,2020,2144295925.54371
nga,1981,2921747037.23443
nga,1982,3007343289.40478
nga,1983,2016774544.45415
nga,1984,1536804660.82607
nga,1985,1430550320.09657
nga,1986,1057333970.55308
nga,1987,860046371.14214
nga,1988,770890961.66369
nga,1989,578738090.3346
nga,1990,659312716.86002
nga,1991,599727145.59228
nga,1992,978662571.34718
nga,1993,596242922.73731
nga,1994,598513641.92808
nga,1995,513854734.22399
nga,1996,465420493.75
nga,1997,496966164.65368
nga,1998,751170664.77273
nga,1999,821347859.65923
nga,2000,1474704210.43627
nga,2001,1473664332.79122
nga,2002,1278635446.54009
nga,2003,998495868.36338
nga,2004,6529666089.48889
nga,2005,8004496320.30032
nga,2006,12102316344.0514
nga,2007,26042051942.6015
nga,2008,32009067635.7358
nga,2009,25518104799.9424
nga,2010,31982044140.7537
nga,2011,34716667511.2755
nga,2012,37479475519.5667
nga,2013,36398093075.5938
nga,2014,35339818403.244
nga,2015,28892549860.4205
nga,2016,21787496594.9575
nga,2017,16545301266.2641
nga,2018,22259863334.1538
nga,2019,24969279826.7692
nga,2020,37642806431.4258
nic,1960,19622968.42857
nic,1961,20580192.42857
nic,1962,22016015.09524
nic,1963,21537411.09524
nic,1964,24409059.95238
nic,1965,45228573.92857
nic,1966,52457143.14286
nic,1967,61285713.92857
nic,1968,62714288.28571
nic,1969,65328569.28571
nic,1970,74485716
nic,1971,80428570.5
nic,1972,82742859.21429
nic,1973,88971427.5
nic,1974,117357139.07143
nic,1975,143900002.78571
nic,1976,172557139
nic,1977,199471435.35714
nic,1978,251771424.5
nic,1979,272726322.47368
nic,1980,431905263.36842
nic,1981,537109971.05
nic,1982,577913056.26087
nic,1983,862616697.95833
nic,1984,1097448283.24138
nic,1985,958946471.98837
nic,1986,1020129816.42053
nic,1987,1318388584.68214
nic,1988,847372178.43308
nic,1989,270489433.89267
nic,1990,438903225.80645
nic,1991,305958762.8866
nic,1992,352680000
nic,1993,308937908.49673
nic,1994,289389880.95238
nic,1995,311221739.70784
nic,1996,316451879.07528
nic,1997,303576793.21768
nic,1998,330323017.1705
nic,1999,399519288.73836
nic,2000,443148345.15366
nic,2001,477092771.38904
nic,2002,456858814.03509
nic,2003,488851370.49788
nic,2004,526477131.199
nic,2005,595985209.13388
nic,2006,1025741717.74602
nic,2007,1040626609.20942
nic,2008,1175826841.97213
nic,2009,1203126920.5241
nic,2010,1234758667.1911
nic,2011,1329183073.71914
nic,2012,1429032518.35714
nic,2013,1511479282.28194
nic,2014,1696489450.63158
nic,2015,1792616888.26275
nic,2016,1921281576.46483
nic,2017,1986629352.1991
nic,2018,1928077025.4681
nic,2019,1973449430.43382
nic,2020,2012194944.39769
nld,1969,6091727152.579
nld,1970,6972429536.7383
nld,1971,8497066416.0401
nld,1972,10751059461.6863
nld,1973,14051347154.3434
nld,1974,17294383146.1595
nld,1975,21668250261.4151
nld,1976,23630504250.7085
nld,1977,28408003052.8868
nld,1978,35357139947.0361
nld,1979,41729689113.4791
nld,1980,44983722012.8575
nld,1981,37886092025.0817
nld,1982,37327567054.5515
nld,1983,35954595784.1093
nld,1984,31743192307.6923
nld,1985,32161109341.8259
nld,1986,44750227558.9135
nld,1987,56828988250.6527
nld,1988,59217997547.1067
nld,1989,56476096851.2938
nld,1990,69055591189.64059
nld,1991,71689731258.84019
nld,1992,81308863408.5213
nld,1993,80135467489.32129
nld,1994,85256715098.68019
nld,1995,101432884984.903
nld,1996,96290196078.4314
nld,1997,87493788118.36459
nld,1998,91226394134.6367
nld,1999,92064966896.91139
nld,2000,85812841929.41188
nld,2001,90601883007.8741
nld,2002,104832922223.922
nld,2003,132841214134.117
nld,2004,148184839074.51801
nld,2005,152693419579.76599
nld,2006,170197676128.23499
nld,2007,197158341199.608
nld,2008,223629839778.90601
nld,2009,226574035739.06201
nld,2010,222381016533.33401
nld,2011,233439247645.91501
nld,2012,218343410841.79697
nld,2013,226213033147.452
nld,2014,229119887766.66599
nld,2015,191228984750.78101
nld,2016,193533154055.25296
nld,2017,202767604045.88297
nld,2018,222741011048.62701
nld,2019,224044911545.09799
nld,2020,237157604689.49496
nld_curacao,2011,468100558.65922
nld_curacao,2012,478491620.11173
nld_curacao,2013,443351955.30726
nld_curacao,2014,496983240.22346
nld_curacao,2015,490782122.90503
nld_curacao,2016,492569832.40223
nor,1970,2012627924.23245
nor,1971,2400544225.40002
nor,1972,2909747730.79142
nor,1973,3815775781.3313
nor,1974,4653320576.92655
nor,1975,5962425146.83656
nor,1976,6781453312.563
nor,1977,7937071475.53301
nor,1978,9178223298.93367
nor,1979,10274876088.5449
nor,1980,12044258179.4623
nor,1981,11820716090.2518
nor,1982,11901921289.123
nor,1983,11680828901.9242
nor,1984,11285793052.7477
nor,1985,11706951100.3583
nor,1986,14967071010.3182
nor,1987,18824786641.9295
nor,1988,20310112014.7307
nor,1989,20548048374.2487
nor,1990,24298768311.5804
nor,1991,25600425735.3962
nor,1992,28721538337.7585
nor,1993,26495538546.1158
nor,1994,27492206982.5436
nor,1995,31869396388.4329
nor,1996,33300877546.5906
nor,1997,32235841321.0055
nor,1998,32938860982.6245
nor,1999,34120166170.8893
nor,2000,32342929855.2569
nor,2001,34903522137.082
nor,2002,42369172574.46329
nor,2003,50330357899.4944
nor,2004,55027148112.9836
nor,2005,60053550640.2794
nor,2006,64413952255.4691
nor,2007,75090332156.20038
nor,2008,85546985815.60278
nor,2009,83411096798.8168
nor,2010,91497642354.8876
nor,2011,104234956710.53101
nor,2012,105681822088.526
nor,2013,110352851063.83
nor,2014,108991007669.929
nor,2015,89656505115.2216
nor,2016,89841309523.80949
nor,2017,95638525085.63368
nor,2018,101581432523.82401
nor,2019,98602954545.4545
nor,2020,96149004336.66701
npl,1975,119532131.98935
npl,1976,108078310.8379
npl,1977,100800000
npl,1978,119588642.7381
npl,1979,157416658.33333
npl,1980,130416658.33333
npl,1981,160166666.66667
npl,1982,203922303.90452
npl,1983,247616976.55032
npl,1984,238789538.86883
npl,1985,245817270.75894
npl,1986,259120372.0283
npl,1987,268433067.69403
npl,1988,312627522.10383
npl,1989,353316563.26882
npl,1990,314258253.70768
npl,1991,351124485.27083
npl,1992,265211581.29176
npl,1993,310416666.66667
npl,1994,326265306.12245
npl,1995,406967871.48594
npl,1996,418128973.66031
npl,1997,438137822.19884
npl,1998,452219531.88055
npl,1999,449286239.88227
npl,2000,491733024.46793
npl,2001,486870748.29932
npl,2002,508178585.53931
npl,2003,548537858.26909
npl,2004,628764871.45399
npl,2005,723528576.01995
npl,2006,785264231.9982
npl,2007,949799609.8599
npl,2008,1240658111.88886
npl,2009,1385653986.48517
npl,2010,1599079639.3689
npl,2011,1816317909.21314
npl,2012,1713761118.79173
npl,2013,1669775644.68465
npl,2014,1818787706.10214
npl,2015,2146672560.01524
npl,2016,1943784555.11211
npl,2017,2467955929.59714
npl,2018,2669297614.5906
npl,2019,2774924836.47165
npl,2020,3031674640.22554
nzl,1970,986397132.93762
nzl,1971,1169070975.18754
nzl,1972,1411035488.5756
nzl,1973,1856129122.02588
nzl,1974,2275234418.09156
nzl,1975,2241924553.87396
nzl,1976,2215510522.21356
nzl,1977,2697738718.27787
nzl,1978,3471989966.55518
nzl,1979,3826505058.59962
nzl,1980,4544489480.79521
nzl,1981,4685704770.62693
nzl,1982,4623452294.24618
nzl,1983,4443349106.204
nzl,1984,3828165508.65913
nzl,1985,4408695652.17391
nzl,1986,5424588086.18504
nzl,1987,7083874961.31229
nzl,1988,7947826086.95652
nzl,1989,7818547671.18423
nzl,1990,8392398254.94532
nzl,1991,7991222147.19784
nzl,1992,7853041259.03871
nzl,1993,8294342127.09474
nzl,1994,9289333903.16869
nzl,1995,10739240170.0319
nzl,1996,11666435410.018
nzl,1997,11123368845.7417
nzl,1998,9866308753.09227
nzl,1999,10152057709.274
nzl,2000,8993544987.48518
nzl,2001,9103047045.03599
nzl,2002,11166642022.771
nzl,2003,14832661536.5824
nzl,2004,17736470588.2353
nzl,2005,20589312117.15829
nzl,2006,20479865118.9936
nzl,2007,25281840229.2937
nzl,2008,26342869192.3807
nzl,2009,24007120994.4406
nzl,2010,28865847770.0732
nzl,2011,32954374700.4299
nzl,2012,34151793089.6898
nzl,2013,35779657778.3
nzl,2014,37793048143.1298
nzl,2015,32935720636.6917
nzl,2016,34267416160.52629
nzl,2017,37012001965.7883
nzl,2018,38435343162.4105
nzl,2019,39911718685.6625
nzl,2020,42347295551.9418
omn,1967,4694835.68075
omn,1968,9119270.45836
omn,1969,12239020.87833
omn,1970,32877369.81042
omn,1971,62560153.99423
omn,1972,108650338.71808
omn,1973,179640718.56287
omn,1974,570932252.46091
omn,1975,662999420.9612
omn,1976,697452229.29936
omn,1977,777359583.09207
omn,1978,788361320.20845
omn,1979,1026925303.99537
omn,1980,1495946438.91141
omn,1981,1785465836.71106
omn,1982,1972205848.29184
omn,1983,2107122466.70527
omn,1984,2339316734.22119
omn,1985,2715982049.79734
omn,1986,2431936910.99476
omn,1987,2376332379.71391
omn,1988,2486345903.77113
omn,1989,2537321456.43693
omn,1990,2604623927.17815
omn,1991,2848969830.94928
omn,1992,3039111313.39402
omn,1993,3171554226.26788
omn,1994,3219281404.42133
omn,1995,3462008062.41873
omn,1996,3617717815.3446
omn,1997,3680104031.20936
omn,1998,3707753966.18986
omn,1999,3763194538.36151
omn,2000,4190733159.94798
omn,2001,4504614824.44733
omn,2002,4764241092.3277
omn,2003,4812663719.11574
omn,2004,5552222886.86606
omn,2005,6462016384.91547
omn,2006,6933008842.6528
omn,2007,7916451495.44863
omn,2008,8625261638.49155
omn,2009,9365669960.9883
omn,2010,10642414564.3693
omn,2011,12258777633.29
omn,2012,14985955786.736
omn,2013,16995318595.5787
omn,2014,20037451235.3706
omn,2015,19392977893.368
omn,2016,19627308192.4577
omn,2017,19833029908.97269
omn,2018,19727438231.4694
omn,2019,20349544863.459
omn,2020,20534720416.1248
pak,1960,384922301.55397
pak,1961,403401931.96136
pak,1962,435111297.77404
pak,1963,477740445.1911
pak,1964,584208315.83368
pak,1965,646157076.85846
pak,1966,962830743.38513
pak,1967,846913061.73877
pak,1968,847963040.73918
pak,1969,914741705.1659
pak,1970,1017639647.20706
pak,1971,1106677866.44267
pak,1972,1115550198.03685
pak,1973,730540054.85671
pak,1974,862525252.52525
pak,1975,1207070707.07071
pak,1976,1448787878.78788
pak,1977,1688282828.28283
pak,1978,1930909090.90909
pak,1979,2054444444.44444
pak,1980,2377272727.27273
pak,1981,2856161616.16162
pak,1982,3177440758.29384
pak,1983,3276062992.12598
pak,1984,3765286435.14396
pak,1985,3768205804.74934
pak,1986,4070799752.01488
pak,1987,4513952810.95252
pak,1988,5967188835.08972
pak,1989,6742668969.87219
pak,1990,6056280091.61875
pak,1991,6507832197.84346
pak,1992,6277799075.88628
pak,1993,6745651703.79066
pak,1994,6286196774.82623
pak,1995,7120805914.3716
pak,1996,8006892967.8587
pak,1997,7425548599.41637
pak,1998,7005367590.53019
pak,1999,6524154366.77432
pak,2000,6632056052.18652
pak,2001,5839488148.40261
pak,2002,6539477102.95551
pak,2003,7596295031.58614
pak,2004,8364408546.11777
pak,2005,8957437632.24928
pak,2006,14325254023.7835
pak,2007,15046557883.1748
pak,2008,16582062945.1688
pak,2009,17687758843.1851
pak,2010,18276808419.8685
pak,2011,20795183764.19469
pak,2012,23535045214.7575
pak,2013,25441249380.2677
pak,2014,26300557775.1132
pak,2015,29686863797.2867
pak,2016,31510816739.8069
pak,2017,34337671259.0161
pak,2018,36847254873.2735
pak,2019,32656538842.8226
pak,2020,33612388502.5293
pan,1960,56085100
pan,1961,59553000
pan,1962,66847700
pan,1963,80241100
pan,1964,78088600
pan,1965,86579100
pan,1966,103679700
pan,1967,122693600
pan,1968,131184100
pan,1969,141348800
pan,1970,179137500
pan,1971,211953800
pan,1972,266412600
pan,1973,294171200
pan,1974,352041000
pan,1975,415556600
pan,1976,454136400
pan,1977,484718000
pan,1978,567993900
pan,1979,667148800
pan,1980,774654800
pan,1981,848470000
pan,1982,1053050000
pan,1983,1054205200
pan,1984,1166718400
pan,1985,1220780200
pan,1986,1331098600
pan,1987,1434601600
pan,1988,1177577000
pan,1989,1090130900
pan,1990,1111617000
pan,1991,1184392500
pan,1992,1219740600
pan,1993,1268719600
pan,1994,1322434900
pan,1995,1379384600
pan,1996,1411012700
pan,1997,1415503500
pan,1998,1557076300
pan,1999,1675521500
pan,2000,1720990900
pan,2001,1848080900
pan,2002,2042533000
pan,2003,2028723700
pan,2004,2166479400
pan,2005,2283352700
pan,2006,2375975700
pan,2007,2654800000
pan,2008,3037000000
