geo,time,nv_srv_totl_cd
tgo,2012,1155208883.32981
tgo,2013,1333267604.18514
tgo,2014,1283498998.39456
tgo,2015,1146242538.84015
tgo,2016,2965700965.36381
tgo,2017,3150160843.74812
tgo,2018,3563591380.98809
tgo,2019,3582321052.17345
tgo,2020,3735446206.12732
tha,1993,71042907470.89211
tha,1994,79762465208.74748
tha,1995,90802401746.7249
tha,1996,98574106152.85661
tha,1997,81653950510.61238
tha,1998,60963118420.48
tha,1999,69323578491.3933
tha,2000,69301801464.90559
tha,2001,66283008379.115
tha,2002,73077646467.30339
tha,2003,80161264662.0674
tha,2004,91300345081.3477
tha,2005,99014423136.69041
tha,2006,114097143762.209
tha,2007,134681617233.80701
tha,2008,146996755049.785
tha,2009,145374878229.47101
tha,2010,169038241225.53699
tha,2011,186992263468.41901
tha,2012,203359800019.94696
tha,2013,217645153941.28799
tha,2014,216492927912.11801
tha,2015,220504763823.556
tha,2016,231217007966.81799
tha,2017,258183165487.12701
tha,2018,289098241422.21301
tha,2019,317095556500.341
tha,2020,292307876665.27094
tjk,1990,764652840.39675
tjk,1991,352000000
tjk,1992,616666666.66667
tjk,1993,447069767.44186
tjk,1994,435872180.45113
tjk,1995,261246913.58025
tjk,1996,284157360.40609
tjk,1997,299414369.55362
tjk,1998,559077388.61705
tjk,1999,433159799.64453
tjk,2000,270914607.71565
tjk,2001,336860298.45713
tjk,2002,404580152.67176
tjk,2003,501796563.66368
tjk,2004,816562868.20401
tjk,2005,939549509.08041
tjk,2006,1156651709.91996
tjk,2007,1594567901.23457
tjk,2008,2267467280.72988
tjk,2009,2342192290.05238
tjk,2010,2544165334.55127
tjk,2011,2767710728.38489
tjk,2012,3321801718.13327
tjk,2013,3722471768.60753
tjk,2014,3746212734.93195
tjk,2015,3240576982.36277
tjk,2016,2598274563.85518
tjk,2017,2929892276.922
tjk,2018,2853330710.72646
tjk,2019,3077919079.99664
tjk,2020,2888915800.38559
tkm,1987,746034822.32315
tkm,1988,1115178671.94209
tkm,1989,1073924363.05385
tkm,1990,1169497868.48248
tkm,1991,1196240274.8868
tkm,1992,2542428816.38274
tkm,1993,491796429.17173
tkm,1994,475804145.1302
tkm,1995,473222385.05592
tkm,1996,402271332.10559
tkm,1997,698515060.96703
tkm,1998,791853614.91959
tkm,1999,646030134.13673
tkm,2000,839310128.89051
tkm,2001,1052058823.52941
tkm,2002,1510898510.70125
tkm,2003,2164821895.75367
tkm,2004,2611579434.92358
tkm,2005,3479854809.43739
tkm,2006,4687339491.91686
tkm,2007,5355722326.45403
tkm,2008,5244782976.23685
tkm,2009,5457998280.70175
tkm,2010,6355698947.36842
tkm,2012,8762456140.35088
tkm,2014,13507719298.2456
tkm,2015,13031142857.1429
tkm,2016,13758857142.8571
tkm,2017,15867714285.7143
tkm,2018,17958000000
tkm,2019,21344000000
tls,2000,187543478.99224
tls,2001,283942037.24995
tls,2002,273904900
tls,2003,291258900
tls,2004,265156900
tls,2005,291937000
tls,2006,286213800
tls,2007,341608600
tls,2008,404832600
tls,2009,490517300
tls,2010,607881600
tls,2011,698121900
tls,2012,802103900
tls,2013,857692500
tls,2014,918769600
tls,2015,1013424300
tls,2016,1087283600
tls,2017,1095779500
tls,2018,1059851300
tls,2019,1126264600
tls,2020,1050022100
ton,1994,92914785.63854
ton,1995,98609410.65387
ton,1996,105779284.03279
ton,1997,106147130.98536
ton,1998,95189812.33244
ton,1999,97132305.5538
ton,2000,102165212.61668
ton,2001,92029787.45146
ton,2002,91770483.5306
ton,2003,98944750.62628
ton,2004,114581512.44073
ton,2005,134361915.08022
ton,2006,156481805.96346
ton,2007,154005442.65242
ton,2008,181897043.35017
ton,2009,170743107.82951
ton,2010,196606407.79719
ton,2011,214324927.67862
ton,2012,243751843.76659
ton,2013,244173953.16646
ton,2014,237630800.64007
ton,2015,233280325.25346
ton,2016,219017586.58009
ton,2017,233332232.52658
ton,2018,247012945.57389
ton,2019,252255821.11889
ton,2020,250335483.31241
tto,1966,400338330.51391
tto,1967,407398883.83867
tto,1968,390500000
tto,1969,419700000
tto,1970,450250000
tto,1971,492632538.35637
tto,1972,582209962.00489
tto,1973,663689260.92283
tto,1974,808494058.05572
tto,1975,978799889.39073
tto,1976,1013096313.32622
tto,1977,1327666666.66667
tto,1978,1612750000
tto,1979,2035500000
tto,1980,2658958333.33333
tto,1981,3230958333.33333
tto,1982,4461000000
tto,1983,4312416666.66667
tto,1984,4226833333.33333
tto,1985,4122244897.95918
tto,1986,2880388888.88889
tto,1987,2750472222.22222
tto,1988,2571777928.09199
tto,1989,2341058823.52941
tto,1990,2447364705.88235
tto,1991,2709341176.47059
tto,1992,2997952941.17647
tto,1993,2545476630.97307
tto,1994,2475737987.13902
tto,1995,2722048488.51676
tto,1996,2952407120.61414
tto,1997,3120799142.6332
tto,1998,3474016798.18364
tto,1999,3868246836.74927
tto,2000,4197371345.12207
tto,2001,4711833408.20125
tto,2002,4982700401.68355
tto,2003,5396816571.6192
tto,2004,5934703921.25734
tto,2005,6352784303.76532
tto,2006,6987658819.42904
tto,2007,8547596472.93069
tto,2008,9804026013.26104
tto,2009,8920153654.02551
tto,2010,10084197317.8574
tto,2011,10932675955.2525
tto,2012,12055417973.1243
tto,2013,13401796308.9436
tto,2014,13871744862.7732
tto,2015,14320820397.027
tto,2016,13216854101.0646
tto,2017,13056287336.8243
tto,2018,13120118745.2
tto,2019,12954889818.3379
tun,1965,471619047.61905
tun,1966,513333333.33333
tun,1967,545333333.33333
tun,1968,607619047.61905
tun,1969,630095238.09524
tun,1970,702857142.85714
tun,1971,793077070.1855
tun,1972,1021588765.45798
tun,1973,1237666034.1556
tun,1974,1479725085.91065
tun,1975,1895848869.00323
tun,1976,1981809701.49254
tun,1977,2233799533.79953
tun,1978,2633829889.47621
tun,1979,3116851168.51169
tun,1980,3611509014.5715
tun,1981,3522478736.3305
tun,1982,3560013543.25377
tun,1983,3377578078.96288
tun,1984,3258882595.26262
tun,1985,3260635110.84482
tun,1986,3941057934.50882
tun,1987,4039459394.23193
tun,1988,4537304733.038
tun,1989,4514168334.56231
tun,1990,5301022727.27273
tun,1991,5468043478.26087
tun,1992,6520805065.58119
tun,1993,6410481219.4879
tun,1994,7058521154.60656
tun,1995,8369038807.23274
tun,1996,8849804807.88987
tun,1997,10660276697.7123
tun,1998,11384210064.1082
tun,1999,11894284269.0946
tun,2000,11428540161.961
tun,2001,11933551122.5412
tun,2002,12861152141.8021
tun,2003,15357780364.7652
tun,2004,17400963468.4865
tun,2005,18179127485.7407
tun,2006,19448685199.0984
tun,2007,21803808334.634
tun,2008,24707734761.7888
tun,2009,24337924905.5765
tun,2010,25828204394.7341
tun,2011,27350201411.3704
tun,2012,27012222526.2418
tun,2013,28248282304.0555
tun,2014,28908959463.16809
tun,2015,26985425942.3727
tun,2016,26484286711.3019
tun,2017,25411305545.8147
tun,2018,25275414216.0612
tun,2019,25186298778.479
tun,2020,25388035066.7675
tur,1960,3616933826.55158
tur,1961,2311111111.11111
tur,1962,2511111111.11111
tur,1963,2877777777.77778
tur,1964,3288888888.88889
tur,1965,3788888888.88889
tur,1966,4266666666.66667
tur,1967,5022222222.22222
tur,1968,5955555555.55556
tur,1969,6700000000
tur,1970,6200000000
tur,1971,6019977207.21325
tur,1972,7943462897.5265
tur,1973,10113074204.947
tur,1974,13714367774.8259
tur,1975,17400637030.8821
tur,1976,20693951286.3639
tur,1977,24769470058.8823
tur,1978,27790132608.5166
tur,1979,39434308330.92
tur,1980,33713406454.6674
tur,1981,33884498152.2941
tur,1982,31242117955.3746
tur,1983,31070226251.569
tur,1984,30547343732.9552
tur,1985,34382920516.5686
tur,1986,35255815332.6118
tur,1987,41179695976.2941
tur,1988,42369248075.3682
tur,1989,50811903774.3675
tur,1990,72406503005.39742
tur,1991,74545785714.28569
tur,1992,79409637681.15939
tur,1993,91278272727.27271
tur,1994,63963986486.4865
tur,1995,82414829694.32318
tur,1996,89690621621.62158
tur,1997,97552518762.3436
tur,1998,134164108937.476
tur,1999,134646622731.614
tur,2000,144719296865.00299
tur,2001,110906244696.47501
tur,2002,128715456077.495
tur,2003,167182015124.259
tur,2004,217036837320.23901
tur,2005,268569912994.93896
tur,2006,297656352397.62
tur,2007,373925692839.05103
tur,2008,427939062543.21893
tur,2009,371135103806.45203
tur,2010,423805307159.96802
tur,2011,444931617134.328
tur,2012,475541822271.71503
tur,2013,510862902143.08197
tur,2014,505418669225.49695
tur,2015,462198506875
tur,2016,469515495877.62
tur,2017,459876256105.91803
tur,2018,423999373291.35907
tur,2019,429264662307.448
tur,2020,390216979600.57098
tza,1990,1417947367.90838
tza,1991,1579002123.58789
tza,1992,1534388886.295
tza,1993,1440835089.34696
tza,1994,1663227249.36812
tza,1995,1866323034.39843
tza,1996,2247329935.84053
tza,1997,2722213282.47205
tza,1998,5845294043.1299
tza,1999,6195225776.22751
tza,2000,6565213795.20582
tza,2001,6668514232.40927
tza,2002,6732890007.97448
tza,2003,7002051395.82384
tza,2004,7517599106.62911
tza,2005,8294099817.0664
tza,2006,8495288270.70852
tza,2007,9946763175.50785
tza,2008,12215653236.7677
tza,2009,12956203709.1779
tza,2010,13867365533.1744
tza,2011,14349801634.0859
tza,2012,16102665818.8787
tza,2013,18393518037.179
tza,2014,20633307041.1775
tza,2015,19155720225.9124
tza,2016,19635148736.1547
tza,2017,20220578280.2813
tza,2018,21229778461.2608
tza,2019,22477686208.3744
tza,2020,22625693162.101
uga,1960,142574423.48008
uga,1961,148960167.71488
uga,1962,156325995.80713
uga,1963,169134171.90776
uga,1964,185378406.7086
uga,1965,284313725.4902
uga,1966,304201680.67227
uga,1967,317647058.82353
uga,1968,338515406.16246
uga,1969,367366946.77871
uga,1970,388795518.20728
uga,1971,417787114.84594
uga,1972,454761904.7619
uga,1973,482352941.17647
uga,1974,540370898.71612
uga,1975,453888888.88889
uga,1976,461300000
uga,1977,552470588.23529
uga,1978,493826086.95652
uga,1979,644050000
uga,1980,291210000
uga,1981,465000000
uga,1982,709000000
uga,1983,681000000
uga,1984,1126384280.60499
uga,1985,1206709850.17031
uga,1986,1220449227.02733
uga,1987,2006269750.46998
uga,1988,2062083333.33333
uga,1989,1642612964.35398
uga,1990,1311994273.0955
uga,1991,1080981983.5126
uga,1992,961030740.21538
uga,1993,1066973601.20045
uga,1994,1336329479.05588
uga,1995,1917074992.68922
uga,1996,2125286575.52857
uga,1997,2303335371.61073
uga,1998,2385677411.21774
uga,1999,2268819003.31802
uga,2000,2766540505.2325
uga,2001,2615358046.25066
uga,2002,2949731967.25563
uga,2003,3074703595.19507
uga,2004,4131101579.02609
uga,2005,4186499379.38454
uga,2006,4701447065.72499
uga,2007,5585409043.56231
uga,2008,6771954754.7363
uga,2009,11213568599.5357
uga,2010,11945689815.4423
uga,2011,12758496834.1287
uga,2012,12135587711.8912
uga,2013,12877964150.7371
uga,2014,14363978943.7971
uga,2015,14346672197.1106
uga,2016,12976037915.9508
uga,2017,13367235906.7034
uga,2018,14270208382.9408
uga,2019,15201148270.973
uga,2020,16107247259.0627
ukr,1987,19184020839.1128
ukr,1988,22432125745.9864
ukr,1989,23034989242.7894
ukr,1990,23248333138.3788
ukr,1991,22369625309.2378
ukr,1992,21764456754.08
ukr,1993,26524102689.7172
ukr,1994,17085025295.0947
ukr,1995,18068652423.5825
ukr,1996,18902432772.41
ukr,1997,21982058723.4278
ukr,1998,17621554815.7339
ukr,1999,12398188434.4157
ukr,2000,12867463035.6606
ukr,2001,17647288769.7548
ukr,2002,20513460744.1895
ukr,2003,25637481950.9817
ukr,2004,34431848091.7466
ukr,2005,44068140574.0824
ukr,2006,55744554455.4455
ukr,2007,76772079207.92081
ukr,2008,99470116950.18227
ukr,2009,68063327857.0695
ukr,2010,78356393971.47031
ukr,2011,90593779808.22328
ukr,2012,99467776248.27928
ukr,2013,107903665707.494
ukr,2014,72304003634.31398
ukr,2015,46579307566.5951
ukr,2016,46597942179.0672
ukr,2017,57119895024.176
ukr,2018,67189389900.9209
ukr,2019,83843942489.2438
ukr,2020,86562811833.44148
ury,1983,2991290384.51469
ury,1984,2889344518.93161
ury,1985,2783828937.4827
ury,1986,3339778385.30317
ury,1987,3910970991.7436
ury,1988,4706034453.9034
ury,1989,5139760261.9539
ury,1990,5721566850.22403
ury,1991,6756585220.79596
ury,1992,7902202459.66675
ury,1993,10271049706.9346
ury,1994,11719130236.5233
ury,1995,12645407938.258
ury,1996,13604983692.5161
ury,1997,14841708710.2036
ury,1998,15778847926.3553
ury,1999,15378707812.6516
ury,2000,14908665633.5747
ury,2001,13774412948.3223
ury,2002,8697250167.00381
ury,2003,7108045166.91659
ury,2004,7701779489.12687
ury,2005,9846944768.08314
ury,2006,11119784995.0568
ury,2007,13314915393.4643
ury,2008,17503032655.029
ury,2009,18481789857.3201
ury,2010,23463401888.4009
ury,2011,27957780772.6957
ury,2012,30419803083.1192
ury,2013,34002602159.9875
ury,2014,33823997233.9327
ury,2015,31605231767.3837
ury,2016,36329435933.9049
ury,2017,42048962223.2916
ury,2018,41559707322.6299
ury,2019,39346941373.5201
ury,2020,33792092058.9432
usa,1997,6159458536000
usa,1998,6563276616000
usa,1999,7001330451000
usa,2000,7465371914000
usa,2001,7831857732000
usa,2002,8189248752000
usa,2003,8549066210000
usa,2004,9057612992000
usa,2005,9649199955000
usa,2006,10181786413000
usa,2007,10680295924000
usa,2008,10964869014000
usa,2009,11045335837000
usa,2010,11424888461000
usa,2011,11791120447000
usa,2012,12333783358000
usa,2013,12718629157000
usa,2014,13287752778000
usa,2015,14003645426000
usa,2016,14531957294000
usa,2017,15095891066000
usa,2018,15847531164000
usa,2019,16571067139000
uzb,1990,4627830087.2977
uzb,1991,3629888888.88889
uzb,1992,3834402332.36152
uzb,1993,4162915193.44094
uzb,1994,4278690154.28662
uzb,1995,4627661497.62565
uzb,1996,5178423153.69261
uzb,1997,5388858867.92453
uzb,1998,5455985520.74513
uzb,1999,6234435173.2991
uzb,2000,5118136861.23674
uzb,2001,4357045301.97458
uzb,2002,3671508263.65681
uzb,2003,3793110548.3147
uzb,2004,4473018053.3752
uzb,2005,5299926321.27518
uzb,2006,6578528533.45585
uzb,2007,8870817108.30405
uzb,2008,12219896875.9478
uzb,2009,13935808736.2345
uzb,2010,19836378023.2572
uzb,2011,23626262112.2112
uzb,2012,26593441214.1353
uzb,2013,29641793355.9063
uzb,2014,31848808727.0844
uzb,2015,33751908771.1964
uzb,2016,33611118779.558
uzb,2017,22859661909.4754
uzb,2018,18289272381.0984
uzb,2019,21175478668.0114
uzb,2020,21554218339.2429
vct,1977,31287765.18519
vct,1978,36626074.81481
vct,1979,42612697.77778
vct,1980,51747898.51852
vct,1981,61861331.85185
vct,1982,68240521.48148
vct,1983,75236158.14815
vct,1984,80013044.81481
vct,1985,83913536.2963
vct,1986,90703145.55556
vct,1987,100354219.62963
vct,1988,108478743.7037
vct,1989,120481968.51852
vct,1990,136577777.77778
vct,1991,149740740.74074
vct,1992,160377777.77778
vct,1993,172162962.96296
vct,1994,180751851.85185
vct,1995,191244444.44444
vct,1996,204166666.66667
vct,1997,216337037.03704
vct,1998,230244444.44444
vct,1999,244785185.18518
vct,2000,250325925.92593
vct,2001,277525925.92593
vct,2002,301437037.03704
vct,2003,315140740.74074
vct,2004,341748148.14815
vct,2005,364029629.62963
vct,2006,396444444.44444
vct,2007,432792592.59259
vct,2008,439085185.18518
vct,2009,423014814.81481
vct,2010,430555555.55556
vct,2011,434185185.18518
vct,2012,449629629.62963
vct,2013,466888888.88889
vct,2014,468518518.51852
vct,2015,481444444.44444
vct,2016,487111111.11111
vct,2017,493444444.44444
vct,2018,501555555.55556
vct,2019,517592592.59259
vct,2020,504777777.77778
ven,1968,5711844444.44444
ven,1969,6224755555.55556
ven,1970,6675977777.77778
ven,1971,7572181818.18182
ven,1972,8469113636.36364
ven,1973,9723651162.7907
ven,1974,11743930232.5581
ven,1975,14688093023.2558
ven,1976,17411720930.2326
ven,1977,20743418604.6512
ven,1978,23652790697.6744
ven,1979,26536488372.093
ven,1980,31842348837.2093
ven,1981,37253976744.186
ven,1982,39593372093.02329
ven,1983,41246232558.1395
ven,1984,22454514285.71429
ven,1985,23617266666.66669
ven,1986,25601098765.43209
ven,1987,18618048275.86209
ven,1988,23989317241.3793
ven,1989,14924259365.9942
ven,1990,15743377398.7207
ven,1991,19286788732.3944
ven,1992,22975235380.117
ven,1993,24324117841.40969
ven,1994,27424377777.7778
ven,1995,37566001131.22169
ven,1996,29782887610.8315
ven,1997,34633012689.3164
ven,1998,41838078889.70049
ven,1999,44852162786.8582
ven,2000,50466389705.8823
ven,2001,56507326240.1548
ven,2002,40178401240.41689
ven,2003,34722763518.5647
ven,2004,41917402315.8674
ven,2005,51031615465.5948
ven,2006,66692855146.7164
ven,2007,90654278993.94508
ven,2008,122584756597.967
ven,2009,151415609437.65701
ven,2010,153470301999.14899
ven,2011,122278101321.894
ven,2012,171099902781.34
ven,2013,169050464532.32901
ven,2014,249222895674.867
vnm,1986,8705592683.78473
vnm,1987,11393391322.1188
vnm,1988,7561193567.21482
vnm,1989,2202309515.01206
vnm,1990,2497377753.35897
vnm,1991,3433552149.75055
vnm,1992,3828176539.81938
vnm,1993,5434472077.70728
vnm,1994,7117777358.21211
vnm,1995,9136642583.30798
vnm,1996,10482207656.6614
vnm,1997,11315467570.2151
vnm,1998,11354009647.2716
vnm,1999,11493774578.3784
vnm,2000,12074563617.1398
vnm,2001,12626138894.577
vnm,2002,13494027945.9406
vnm,2003,15025032942.052
vnm,2004,17255112409.5008
vnm,2005,24533832124.8639
vnm,2006,28333057192.4285
vnm,2007,33159134126.5591
vnm,2008,42139459277.0937
vnm,2009,46056323674.66969
vnm,2010,42828053918.0622
vnm,2011,49787345043.2112
vnm,2012,58069137699.251
vnm,2013,66324911021.3336
vnm,2014,72687582750.14191
vnm,2015,76781049304.25958
vnm,2016,84008613302.6264
vnm,2017,92332588053.84959
vnm,2018,100826783411.239
vnm,2019,109059984390.532
vnm,2020,112870451129.47501
vut,2002,154779189.11366
vut,2003,193896023.54382
vut,2004,223222112.89024
vut,2005,245959112.38693
vut,2006,278794079.58005
vut,2007,320283099.45088
vut,2008,362029798.42936
vut,2009,361717356.43728
vut,2010,414020626.21639
vut,2011,488190349.30456
vut,2012,478110916.20564
vut,2013,481529470.87289
vut,2014,483560090.11895
vut,2015,446117596.97291
vut,2016,486407006.22263
vut,2017,535564566.39164
vut,2018,546952298.82449
wsm,2009,373536582.68639
wsm,2010,476279966.90046
wsm,2011,535197754.20215
wsm,2012,543705584.34819
wsm,2013,554808649.63853
wsm,2014,545023826.57942
wsm,2015,581579804.20727
wsm,2016,584054004.8643
wsm,2017,604186242.41926
wsm,2018,616139125.08082
wsm,2019,636286606.61482
wsm,2020,604224278.24622
yem,1990,1509198473.28244
yem,1991,1842592592.59259
yem,1992,2114234342.22355
yem,1993,1955994242.2373
yem,1994,1533399380.80495
yem,1995,1542041252.36256
yem,1996,1820321397.92496
yem,1997,2123741163.00295
yem,1998,2345614112.58853
yem,1999,2552177654.47797
yem,2000,3003357696.73135
yem,2001,3366255217.22633
yem,2002,3641201423.48754
yem,2003,4009872007.32633
yem,2004,4690452223.23245
yem,2005,5317906398.23048
yem,2006,6023192035.33945
yem,2007,6814763275.70257
yem,2008,7630830156.75481
yem,2009,8343931199.27512
yem,2010,8473569543.23967
yem,2011,9489632194.57437
yem,2012,10252185197.2831
yem,2013,11006690946.9961
yem,2014,11789287750.9423
yem,2015,9915209558.54958
yem,2016,7193437658.3304
yem,2017,5145734978.54077
yem,2018,3624377682.40343
yem,2019,3671302530.59096
yem,2020,3160476483.77805
zaf,1960,3666598534.90056
zaf,1961,3844398463.85526
zaf,1962,4127198350.85408
zaf,1963,4580798169.60467
zaf,1964,5066597975.48878
zaf,1965,5497797803.18995
zaf,1966,6021397593.96995
zaf,1967,6810997278.46171
zaf,1968,7561396978.617
zaf,1969,8433596630.10346
zaf,1970,9437396229.00521
zaf,1971,10605174216.5708
zaf,1972,10955800060.2091
zaf,1973,14663688435.4242
zaf,1974,17778379453.606
zaf,1975,18473099033.9081
zaf,1976,17906649985.4061
zaf,1977,19993899983.705
zaf,1978,22313449981.8145
zaf,1979,26228512097.1407
zaf,1980,35740619167.9622
zaf,1981,38557215026.1945
zaf,1982,36493297290.4537
zaf,1983,41498070198.6353
zaf,1984,37333315265.2298
zaf,1985,28038184130.4017
zaf,1986,31989053401.2426
zaf,1987,43309703509.165
zaf,1988,45962829906.2995
zaf,1989,48558391186.1066
zaf,1990,58315922037.2208
zaf,1991,64928113569.6954
