geo,time,sh_dyn_mort_fe
tuv,1979,60.9
tuv,1980,58.4
tuv,1981,56.3
tuv,1982,54.5
tuv,1983,53
tuv,1984,51.8
tuv,1985,50.8
tuv,1986,50.2
tuv,1987,49.7
tuv,1988,49.3
tuv,1989,48.8
tuv,1990,48.4
tuv,1991,47.8
tuv,1992,47.1
tuv,1993,46.4
tuv,1994,45.4
tuv,1995,44.3
tuv,1996,43.1
tuv,1997,41.8
tuv,1998,40.5
tuv,1999,39.2
tuv,2000,38.1
tuv,2001,37.2
tuv,2002,36.5
tuv,2003,35.7
tuv,2004,34.9
tuv,2005,34
tuv,2006,33
tuv,2007,31.7
tuv,2008,30.5
tuv,2009,29.3
tuv,2010,28.1
tuv,2011,27
tuv,2012,26
tuv,2013,25
tuv,2014,24.1
tuv,2015,23.2
tuv,2016,22.4
tuv,2017,21.7
tuv,2018,20.9
tuv,2019,20.3
tuv,2020,19.6
tza,1960,232.5
tza,1961,230.9
tza,1962,229.1
tza,1963,226.9
tza,1964,224.5
tza,1965,221.8
tza,1966,219.1
tza,1967,216.1
tza,1968,212.9
tza,1969,209.8
tza,1970,206.5
tza,1971,203.2
tza,1972,199.5
tza,1973,195.7
tza,1974,191.7
tza,1975,187.6
tza,1976,183.4
tza,1977,179.4
tza,1978,175.6
tza,1979,172.5
tza,1980,170.6
tza,1981,170.1
tza,1982,170.4
tza,1983,171
tza,1984,171.3
tza,1985,170.9
tza,1986,169.3
tza,1987,167.1
tza,1988,164.3
tza,1989,161.6
tza,1990,159.2
tza,1991,157.2
tza,1992,155.5
tza,1993,153.6
tza,1994,151.7
tza,1995,149.5
tza,1996,146.6
tza,1997,142.7
tza,1998,137.6
tza,1999,131.4
tza,2000,124.3
tza,2001,116.7
tza,2002,108.8
tza,2003,101.5
tza,2004,95.1
tza,2005,89.2
tza,2006,84.2
tza,2007,79.4
tza,2008,75.2
tza,2009,71.1
tza,2010,67.7
tza,2011,64.3
tza,2012,61.2
tza,2013,58.6
tza,2014,55.8
tza,2015,54.1
tza,2016,52
tza,2017,50.1
tza,2018,48.2
tza,2019,46.6
tza,2020,45.1
uga,1960,209
uga,1961,205.6
uga,1962,202.3
uga,1963,198.9
uga,1964,195.7
uga,1965,192.4
uga,1966,189
uga,1967,185.7
uga,1968,183
uga,1969,180.5
uga,1970,179
uga,1971,178.9
uga,1972,179.8
uga,1973,181.9
uga,1974,184.9
uga,1975,188.8
uga,1976,193.3
uga,1977,197.8
uga,1978,201.8
uga,1979,204.4
uga,1980,206.3
uga,1981,204.8
uga,1982,200.6
uga,1983,194.8
uga,1984,189.3
uga,1985,185
uga,1986,181.8
uga,1987,179.3
uga,1988,177
uga,1989,174.1
uga,1990,170.6
uga,1991,166.4
uga,1992,162.4
uga,1993,158.5
uga,1994,155.7
uga,1995,153.4
uga,1996,151.2
uga,1997,148.5
uga,1998,145.2
uga,1999,140.4
uga,2000,134.7
uga,2001,128.3
uga,2002,121.1
uga,2003,113.5
uga,2004,105.7
uga,2005,98.2
uga,2006,91.2
uga,2007,85
uga,2008,79.3
uga,2009,74.3
uga,2010,69.5
uga,2011,65.1
uga,2012,60.4
uga,2013,56.3
uga,2014,53
uga,2015,50.1
uga,2016,47.1
uga,2017,44.7
uga,2018,42.5
uga,2019,40.5
uga,2020,38.7
ukr,1971,29.4
ukr,1972,28.5
ukr,1973,27.6
ukr,1974,26.8
ukr,1975,26.2
ukr,1976,25.6
ukr,1977,25.1
ukr,1978,24.6
ukr,1979,24
ukr,1980,23.5
ukr,1981,22.8
ukr,1982,22.1
ukr,1983,21.3
ukr,1984,20.5
ukr,1985,19.6
ukr,1986,18.9
ukr,1987,18.2
ukr,1988,17.7
ukr,1989,17.4
ukr,1990,17.2
ukr,1991,17.2
ukr,1992,17.3
ukr,1993,17.6
ukr,1994,17.8
ukr,1995,18
ukr,1996,18
ukr,1997,17.8
ukr,1998,17.5
ukr,1999,16.9
ukr,2000,16.2
ukr,2001,15.5
ukr,2002,14.8
ukr,2003,14.1
ukr,2004,13.4
ukr,2005,12.9
ukr,2006,12.4
ukr,2007,11.9
ukr,2008,11.5
ukr,2009,11
ukr,2010,10.5
ukr,2011,10
ukr,2012,9.5
ukr,2013,9.1
ukr,2014,8.8
ukr,2015,8.5
ukr,2016,8.2
ukr,2017,8
ukr,2018,7.8
ukr,2019,7.5
ukr,2020,7.3
ury,1960,57.3
ury,1961,55.9
ury,1962,54.4
ury,1963,52.9
ury,1964,52
ury,1965,51.5
ury,1966,51.2
ury,1967,50.8
ury,1968,50.1
ury,1969,49.1
ury,1970,48
ury,1971,47.3
ury,1972,47.6
ury,1973,48.3
ury,1974,49.3
ury,1975,49.8
ury,1976,49.2
ury,1977,47.3
ury,1978,43.8
ury,1979,39.7
ury,1980,35.6
ury,1981,32
ury,1982,29.3
ury,1983,27.5
ury,1984,26.3
ury,1985,25.3
ury,1986,24.4
ury,1987,23.3
ury,1988,22.2
ury,1989,21.2
ury,1990,20.4
ury,1991,19.7
ury,1992,19.2
ury,1993,18.8
ury,1994,18.5
ury,1995,18
ury,1996,17.4
ury,1997,16.8
ury,1998,16.1
ury,1999,15.5
ury,2000,15
ury,2001,14.6
ury,2002,14.3
ury,2003,13.9
ury,2004,13.4
ury,2005,12.7
ury,2006,12
ury,2007,11.2
ury,2008,10.5
ury,2009,10
ury,2010,9.5
ury,2011,9.2
ury,2012,8.8
ury,2013,8.6
ury,2014,8.2
ury,2015,7.9
ury,2016,7.5
ury,2017,7
ury,2018,6.5
ury,2019,6
ury,2020,5.6
usa,1960,26.2
usa,1961,25.8
usa,1962,25.3
usa,1963,24.7
usa,1964,24.3
usa,1965,23.7
usa,1966,23.1
usa,1967,22.4
usa,1968,21.7
usa,1969,21.1
usa,1970,20.4
usa,1971,19.6
usa,1972,18.7
usa,1973,18
usa,1974,17.2
usa,1975,16.6
usa,1976,15.9
usa,1977,15.1
usa,1978,14.4
usa,1979,13.8
usa,1980,13.3
usa,1981,12.8
usa,1982,12.3
usa,1983,11.9
usa,1984,11.6
usa,1985,11.2
usa,1986,10.9
usa,1987,10.8
usa,1988,10.5
usa,1989,10.3
usa,1990,9.9
usa,1991,9.6
usa,1992,9.3
usa,1993,9
usa,1994,8.8
usa,1995,8.5
usa,1996,8.2
usa,1997,8
usa,1998,7.9
usa,1999,7.7
usa,2000,7.6
usa,2001,7.5
usa,2002,7.4
usa,2003,7.3
usa,2004,7.2
usa,2005,7.1
usa,2006,7.1
usa,2007,7
usa,2008,6.9
usa,2009,6.7
usa,2010,6.6
usa,2011,6.5
usa,2012,6.4
usa,2013,6.3
usa,2014,6.2
usa,2015,6.2
usa,2016,6.1
usa,2017,6
usa,2018,5.9
usa,2019,5.8
usa,2020,5.7
uzb,1979,115.6
uzb,1980,107.1
uzb,1981,99.5
uzb,1982,92.3
uzb,1983,86
uzb,1984,80.3
uzb,1985,75.2
uzb,1986,70.9
uzb,1987,67.4
uzb,1988,64.7
uzb,1989,62.9
uzb,1990,62.1
uzb,1991,61.9
uzb,1992,61.8
uzb,1993,61.8
uzb,1994,61.6
uzb,1995,61.1
uzb,1996,60.3
uzb,1997,59.3
uzb,1998,57.8
uzb,1999,55.7
uzb,2000,53.1
uzb,2001,50.1
uzb,2002,47.1
uzb,2003,43.8
uzb,2004,40.7
uzb,2005,37.5
uzb,2006,34.6
uzb,2007,31.8
uzb,2008,29.2
uzb,2009,26.9
uzb,2010,24.6
uzb,2011,22.7
uzb,2012,20.9
uzb,2013,19.2
uzb,2014,17.8
uzb,2015,16.6
uzb,2016,15.4
uzb,2017,14.5
uzb,2018,13.6
uzb,2019,12.8
uzb,2020,12
vct,1960,173.3
vct,1961,161.8
vct,1962,147.7
vct,1963,132.6
vct,1964,118.2
vct,1965,105.4
vct,1966,94.5
vct,1967,85.7
vct,1968,79
vct,1969,74.3
vct,1970,71.5
vct,1971,70.4
vct,1972,70.5
vct,1973,71.3
vct,1974,71.9
vct,1975,71.2
vct,1976,68.9
vct,1977,65.1
vct,1978,60.2
vct,1979,54.9
vct,1980,49.7
vct,1981,44.9
vct,1982,40.4
vct,1983,36.4
vct,1984,32.8
vct,1985,29.8
vct,1986,27.4
vct,1987,25.4
vct,1988,23.9
vct,1989,22.8
vct,1990,21.9
vct,1991,21.2
vct,1992,20.8
vct,1993,20.5
vct,1994,20.4
vct,1995,20.4
vct,1996,20.4
vct,1997,20.5
vct,1998,20.5
vct,1999,20.4
vct,2000,20.3
vct,2001,20.2
vct,2002,20
vct,2003,19.9
vct,2004,19.7
vct,2005,19.6
vct,2006,19.4
vct,2007,19.2
vct,2008,18.9
vct,2009,18.5
vct,2010,18.1
vct,2011,17.5
vct,2012,16.9
vct,2013,16.4
vct,2014,15.8
vct,2015,15.2
vct,2016,14.7
vct,2017,14.2
vct,2018,13.7
vct,2019,13.3
vct,2020,12.9
ven,1960,73.8
ven,1961,71.3
ven,1962,69.2
ven,1963,67.3
ven,1964,65.6
ven,1965,64.4
ven,1966,63.1
ven,1967,61.9
ven,1968,60.6
ven,1969,59.2
ven,1970,57.6
ven,1971,55.9
ven,1972,54.1
ven,1973,52.3
ven,1974,50.7
ven,1975,49
ven,1976,47.3
ven,1977,45.5
ven,1978,43.7
ven,1979,41.8
ven,1980,40
ven,1981,38.3
ven,1982,36.7
ven,1983,35.3
ven,1984,33.9
ven,1985,32.7
ven,1986,31.4
ven,1987,30.2
ven,1988,29
ven,1989,27.7
ven,1990,26.5
ven,1991,25.6
ven,1992,25
ven,1993,24.5
ven,1994,24
ven,1995,23.4
ven,1996,22.6
ven,1997,21.7
ven,1998,20.8
ven,1999,41.8
ven,2000,19
ven,2001,18.5
ven,2002,18.2
ven,2003,17.6
ven,2004,17
ven,2005,16.4
ven,2006,15.8
ven,2007,15.4
ven,2008,15.2
ven,2009,15.1
ven,2010,15.2
ven,2011,15.3
ven,2012,15.4
ven,2013,15.7
ven,2014,16
ven,2015,17.1
ven,2016,22.2
ven,2017,22.1
ven,2018,22.1
ven,2019,22.2
ven,2020,22.1
vnm,1964,73.9
vnm,1965,73.3
vnm,1966,72.9
vnm,1967,72.4
vnm,1968,71.9
vnm,1969,71.3
vnm,1970,70.7
vnm,1971,70
vnm,1972,69.3
vnm,1973,68.5
vnm,1974,67.4
vnm,1975,66.2
vnm,1976,64.8
vnm,1977,63.5
vnm,1978,62
vnm,1979,60.5
vnm,1980,59
vnm,1981,57.7
vnm,1982,56.4
vnm,1983,55.2
vnm,1984,53.9
vnm,1985,52.7
vnm,1986,51.2
vnm,1987,49.5
vnm,1988,47.6
vnm,1989,45.6
vnm,1990,43.4
vnm,1991,41.1
vnm,1992,38.9
vnm,1993,36.6
vnm,1994,34.5
vnm,1995,32.5
vnm,1996,30.6
vnm,1997,28.8
vnm,1998,27.2
vnm,1999,25.8
vnm,2000,24.6
vnm,2001,23.5
vnm,2002,22.6
vnm,2003,21.8
vnm,2004,21.1
vnm,2005,20.5
vnm,2006,20
vnm,2007,19.7
vnm,2008,19.3
vnm,2009,19.1
vnm,2010,18.8
vnm,2011,18.6
vnm,2012,18.4
vnm,2013,18.3
vnm,2014,18.1
vnm,2015,17.9
vnm,2016,17.8
vnm,2017,17.7
vnm,2018,17.5
vnm,2019,17.4
vnm,2020,17.3
vut,1960,146.6
vut,1961,142.8
vut,1962,138.7
vut,1963,134.5
vut,1964,130.1
vut,1965,125.6
vut,1966,121.1
vut,1967,116.5
vut,1968,111.7
vut,1969,107.1
vut,1970,102.6
vut,1971,98.2
vut,1972,94.2
vut,1973,90.3
vut,1974,86.5
vut,1975,82.8
vut,1976,79.2
vut,1977,75.6
vut,1978,71.6
vut,1979,67.6
vut,1980,63.5
vut,1981,59.3
vut,1982,55.2
vut,1983,51.2
vut,1984,47.3
vut,1985,43.9
vut,1986,40.8
vut,1987,38.2
vut,1988,35.9
vut,1989,34
vut,1990,32.4
vut,1991,31.1
vut,1992,30
vut,1993,29
vut,1994,28.3
vut,1995,27.7
vut,1996,27.3
vut,1997,26.9
vut,1998,26.6
vut,1999,26.4
vut,2000,26.1
vut,2001,25.9
vut,2002,25.9
vut,2003,25.9
vut,2004,25.9
vut,2005,26
vut,2006,26.2
vut,2007,26.3
vut,2008,26.5
vut,2009,26.8
vut,2010,26.9
vut,2011,27
vut,2012,27
vut,2013,26.9
vut,2014,26.4
vut,2015,26
vut,2016,25.3
vut,2017,24.7
vut,2018,24.1
vut,2019,23.5
vut,2020,22.8
wsm,1960,101.3
wsm,1961,97.2
wsm,1962,93.3
wsm,1963,89.9
wsm,1964,105.6
wsm,1965,83.5
wsm,1966,80.3
wsm,1967,77.2
wsm,1968,73.8
wsm,1969,70.5
wsm,1970,67.1
wsm,1971,63.8
wsm,1972,60.7
wsm,1973,57.7
wsm,1974,54.8
wsm,1975,51.9
wsm,1976,49.2
wsm,1977,46.7
wsm,1978,44.2
wsm,1979,42.1
wsm,1980,40
wsm,1981,38.3
wsm,1982,36.6
wsm,1983,35.1
wsm,1984,33.7
wsm,1985,32.4
wsm,1986,31
wsm,1987,29.9
wsm,1988,28.9
wsm,1989,27.9
wsm,1990,27
wsm,1991,26.2
wsm,1992,25.4
wsm,1993,24.6
wsm,1994,23.7
wsm,1995,22.9
wsm,1996,22.1
wsm,1997,21.3
wsm,1998,20.5
wsm,1999,19.8
wsm,2000,19.1
wsm,2001,18.5
wsm,2002,18.1
wsm,2003,17.7
wsm,2004,17.5
wsm,2005,17.3
wsm,2006,17.3
wsm,2007,17.3
wsm,2008,17.4
wsm,2009,23.8
wsm,2010,17.4
wsm,2011,17.3
wsm,2012,17.2
wsm,2013,17
wsm,2014,16.8
wsm,2015,16.7
wsm,2016,16.5
wsm,2017,16.3
wsm,2018,16
wsm,2019,15.6
wsm,2020,15.3
yem,1963,395.1
yem,1964,387
yem,1965,378
yem,1966,367.6
yem,1967,356.7
yem,1968,344.7
yem,1969,332.6
yem,1970,320.4
yem,1971,308.6
yem,1972,297.3
yem,1973,286.4
yem,1974,275.7
yem,1975,264.4
yem,1976,252.4
yem,1977,240.2
yem,1978,227.6
yem,1979,214.8
yem,1980,202
yem,1981,189.5
yem,1982,177.5
yem,1983,166.6
yem,1984,156.7
yem,1985,148.2
yem,1986,140.9
yem,1987,134.7
yem,1988,129.3
yem,1989,124.8
yem,1990,120.8
yem,1991,117.4
yem,1992,114.4
yem,1993,111.8
yem,1994,109.2
yem,1995,106.9
yem,1996,104.6
yem,1997,101.9
yem,1998,98.6
yem,1999,94.7
yem,2000,90.3
yem,2001,85.8
yem,2002,81.3
yem,2003,76.9
yem,2004,72.7
yem,2005,68.7
yem,2006,65
yem,2007,61.4
yem,2008,58.3
yem,2009,55.9
yem,2010,54.7
yem,2011,54.5
yem,2012,54.6
yem,2013,54.3
yem,2014,54.6
yem,2015,56.6
yem,2016,56.2
yem,2017,56.1
yem,2018,57.5
yem,2019,57.4
yem,2020,55.5
zaf,1974,123.4
zaf,1975,116.7
zaf,1976,110.4
zaf,1977,104.5
zaf,1978,99
zaf,1979,93.6
zaf,1980,88.8
zaf,1981,84.2
zaf,1982,79.8
zaf,1983,75.8
zaf,1984,72.2
zaf,1985,68.8
zaf,1986,65.7
zaf,1987,62.8
zaf,1988,60.1
zaf,1989,57.8
zaf,1990,56
zaf,1991,54.7
zaf,1992,54.2
zaf,1993,54.5
zaf,1994,55.5
zaf,1995,57.2
zaf,1996,59.2
zaf,1997,61.2
zaf,1998,63.5
zaf,1999,65.7
zaf,2000,67.3
zaf,2001,69
zaf,2002,70.2
zaf,2003,71.7
zaf,2004,73.6
zaf,2005,74.8
zaf,2006,75.3
zaf,2007,71.5
zaf,2008,65.2
zaf,2009,56.9
zaf,2010,48.7
zaf,2011,42.5
zaf,2012,38.5
zaf,2013,36.3
zaf,2014,34.7
zaf,2015,33.5
zaf,2016,32.4
zaf,2017,31.8
zaf,2018,31.1
zaf,2019,30.3
zaf,2020,29.5
zmb,1960,195.9
zmb,1961,192.2
zmb,1962,188.9
zmb,1963,186.1
zmb,1964,183.9
zmb,1965,182.3
zmb,1966,181.3
zmb,1967,180.6
zmb,1968,179.5
zmb,1969,177.2
zmb,1970,173.8
zmb,1971,169.1
zmb,1972,163.4
zmb,1973,157.7
zmb,1974,152.8
zmb,1975,149.3
zmb,1976,147.5
zmb,1977,147.2
zmb,1978,147.8
zmb,1979,148.5
zmb,1980,149.4
zmb,1981,150.1
zmb,1982,150.7
zmb,1983,152.6
zmb,1984,155.6
zmb,1985,159.3
zmb,1986,163.3
zmb,1987,167
zmb,1988,169.8
zmb,1989,171.7
zmb,1990,172.8
zmb,1991,173.3
zmb,1992,172.9
zmb,1993,171.4
zmb,1994,168.5
zmb,1995,165.1
zmb,1996,162
zmb,1997,159.1
zmb,1998,156.1
zmb,1999,152.6
zmb,2000,146.8
zmb,2001,137.9
zmb,2002,127.4
zmb,2003,117.2
zmb,2004,107.2
zmb,2005,98.7
zmb,2006,91.4
zmb,2007,86.4
zmb,2008,82.1
zmb,2009,77.3
zmb,2010,72.9
zmb,2011,70.9
zmb,2012,68.9
zmb,2013,65.5
zmb,2014,62.9
zmb,2015,62.2
zmb,2016,60
zmb,2017,59.3
zmb,2018,60.1
zmb,2019,58.9
zmb,2020,56.5
zwe,1960,141.4
zwe,1961,137.6
zwe,1962,133.6
zwe,1963,129.4
zwe,1964,125.3
zwe,1965,121.1
zwe,1966,117.4
zwe,1967,113.9
zwe,1968,111.1
zwe,1969,108.9
zwe,1970,107.3
zwe,1971,106.1
zwe,1972,105.4
zwe,1973,105
zwe,1974,104.8
zwe,1975,105
zwe,1976,105.2
zwe,1977,105.3
zwe,1978,104.8
zwe,1979,103.4
zwe,1980,100.9
zwe,1981,97
zwe,1982,91.7
zwe,1983,86
zwe,1984,80.4
zwe,1985,75.3
zwe,1986,71.6
zwe,1987,69.5
zwe,1988,69
zwe,1989,69.9
zwe,1990,72.2
zwe,1991,75.4
zwe,1992,79.2
zwe,1993,83.3
zwe,1994,86.9
zwe,1995,89.9
zwe,1996,91.7
zwe,1997,92.2
zwe,1998,91.6
zwe,1999,90.2
zwe,2000,88.9
zwe,2001,87.2
zwe,2002,86.2
zwe,2003,85.3
zwe,2004,86
zwe,2005,86.8
zwe,2006,88.6
zwe,2007,89.3
zwe,2008,88.1
zwe,2009,85
zwe,2010,80.3
zwe,2011,74.9
zwe,2012,66.6
zwe,2013,60.8
zwe,2014,57.4
zwe,2015,56.1
zwe,2016,53.5
zwe,2017,51.9
zwe,2018,49.8
zwe,2019,49.3
zwe,2020,49
