geo,time,ny_gdp_pcap_kn
gnb,1993,277445.97281
gnb,1994,280168.92188
gnb,1995,286450.86568
gnb,1996,313352.26204
gnb,1997,327334.56621
gnb,1998,230895.37064
gnb,1999,228752.91874
gnb,2000,236314.67446
gnb,2001,236410.08716
gnb,2002,228977.70664
gnb,2003,225103.77567
gnb,2004,226002.13781
gnb,2005,230135.22627
gnb,2006,229869.31631
gnb,2007,231658.52474
gnb,2008,233232.14233
gnb,2009,235080.9543
gnb,2010,239672.65394
gnb,2011,252354.95779
gnb,2012,241544.57754
gnb,2013,242860.35556
gnb,2014,238802.87864
gnb,2015,246918.90569
gnb,2016,255725.3224
gnb,2017,264089.36485
gnb,2018,260892.42658
gnb,2019,266016.87944
gnb,2020,253421.20963
gnq,1980,267488.46411
gnq,1981,267468.80528
gnq,1982,253892.83631
gnq,1983,246210.66656
gnq,1984,231188.81077
gnq,1985,245781.49764
gnq,1986,229054.61569
gnq,1987,230501.769
gnq,1988,229435.57785
gnq,1989,220124.35876
gnq,1990,209769.6723
gnq,1991,201074.85561
gnq,1992,262200.82814
gnq,1993,281459.1695
gnq,1994,317092.05738
gnq,1995,359289.1551
gnq,1996,576371.08855
gnq,1997,1385406.03327
gnq,1998,1647117.80532
gnq,1999,1987046.69085
gnq,2000,2254354.25336
gnq,2001,3534578.04728
gnq,2002,4051102.5169
gnq,2003,4426305.70915
gnq,2004,5850275.20075
gnq,2005,6533250.8418
gnq,2006,6722990.87055
gnq,2007,7399599.11694
gnq,2008,8320207.37908
gnq,2009,8050869.07671
gnq,2010,7005645.16129
gnq,2011,7135848.91895
gnq,2012,7396778.09446
gnq,2013,6793153.23157
gnq,2014,6542599.05192
gnq,2015,5710947.09368
gnq,2016,5007724.28807
gnq,2017,4548629.9117
gnq,2018,4111950.88902
gnq,2019,3732050.55362
gnq,2020,3430514.58162
grc,1960,4534.19118
grc,1961,5092.34082
grc,1962,5080.55906
grc,1963,5661.30823
grc,1964,6171.59941
grc,1965,6804.25386
grc,1966,7192.89059
grc,1967,7539.04096
grc,1968,8029.72599
grc,1969,8925.5812
grc,1970,9668.03407
grc,1971,10380.98656
grc,1972,11361.6152
grc,1973,12225.39429
grc,1974,11396.25745
grc,1975,12008.58494
grc,1976,12633.64159
grc,1977,12837.08144
grc,1978,13590.01115
grc,1979,13862.14543
grc,1980,13819.60258
grc,1981,13483.44617
grc,1982,13248.80012
grc,1983,13029.87663
grc,1984,13225.80325
grc,1985,13505.17117
grc,1986,13530.25545
grc,1987,13180.48166
grc,1988,13695.80909
grc,1989,14142.25544
grc,1990,13993.44598
grc,1991,14255.10025
grc,1992,14245.6492
grc,1993,13935.49998
grc,1994,14143.2168
grc,1995,14372.87795
grc,1996,14719.24176
grc,1997,15303.60767
grc,1998,15811.79457
grc,1999,16235.25014
grc,2000,16802.76366
grc,2001,17406.26058
grc,2002,18022.89878
grc,2003,19021.79278
grc,2004,19935.10115
grc,2005,19995.81709
grc,2006,21062.71427
grc,2007,21696.90925
grc,2008,21566.86019
grc,2009,20585.11147
grc,2010,19432.26936
grc,2011,17485.87862
grc,2012,16334.79994
grc,2013,16039.70339
grc,2014,16223.71278
grc,2015,16298.93448
grc,2016,16287.13004
grc,2017,16497.60704
grc,2018,16806.9212
grc,2019,17128.08315
grc,2020,15613.8995
grd,1977,7171.42674
grd,1978,7649.01424
grd,1979,8123.19222
grd,1980,8040.81847
grd,1981,8021.99809
grd,1982,8126.65251
grd,1983,8168.55442
grd,1984,8249.38723
grd,1985,8613.13659
grd,1986,9211.5926
grd,1987,10126.22692
grd,1988,10564.67984
grd,1989,11097.76647
grd,1990,11615.45467
grd,1991,11760.03297
grd,1992,11576.05315
grd,1993,11225.33237
grd,1994,11287.77795
grd,1995,11419.97786
grd,1996,11842.15716
grd,1997,12367.04244
grd,1998,13758.83085
grd,1999,14649.6666
grd,2000,15304.7726
grd,2001,14936.19651
grd,2002,15390.86611
grd,2003,16788.00323
grd,2004,16624.48201
grd,2005,18775.44
grd,2006,17977.20368
grd,2007,19033.59098
grd,2008,19164.02041
grd,2009,17840.82165
grd,2010,17676.088
grd,2011,17718.06791
grd,2012,17404.84868
grd,2013,17695.53766
grd,2014,18868.12856
grd,2015,19955.01036
grd,2016,20577.34689
grd,2017,21372.27844
grd,2018,22176.15232
grd,2019,22228.97805
grd,2020,19093.75306
grl,1970,88053.56925
grl,1971,97866.75715
grl,1972,101545.72279
grl,1973,106907.54905
grl,1974,111866.47074
grl,1975,112362.40202
grl,1976,118818.75789
grl,1977,130086.55404
grl,1978,138474.11808
grl,1979,144033.78119
grl,1980,154659.28265
grl,1981,153246.03142
grl,1982,145051.00788
grl,1983,148337.53125
grl,1984,139052.84122
grl,1985,142782.4801
grl,1986,152058.73945
grl,1987,158666.66579
grl,1988,165417.39212
grl,1989,174838.19879
grl,1990,153515.16558
grl,1991,153617.27027
grl,1992,146291.99458
grl,1993,139188.22826
grl,1994,146637.31171
grl,1995,151287.17563
grl,1996,153326.54204
grl,1997,155300.97679
grl,1998,167050.89305
grl,1999,169352.66132
grl,2000,181056.66548
grl,2001,182866.26087
grl,2002,180261.77286
grl,2003,187730.11539
grl,2004,200180.98434
grl,2005,210076.40292
grl,2006,222376.43992
grl,2007,228489.08143
grl,2008,243555.6029
grl,2009,245686.48687
grl,2010,247394.78077
grl,2011,246231.32361
grl,2012,250015.84228
grl,2013,248198.57302
grl,2014,260836.664
grl,2015,255059.34348
grl,2016,266658.95419
grl,2017,266870.80522
grl,2018,272514.85997
grl,2019,276094.26412
gtm,1960,13501.94336
gtm,1961,13674.84827
gtm,1962,13748.7906
gtm,1963,14626.83501
gtm,1964,14868.02572
gtm,1965,15080.48125
gtm,1966,15471.70023
gtm,1967,15671.84732
gtm,1968,16596.29984
gtm,1969,16938.08006
gtm,1970,17461.47459
gtm,1971,17993.29088
gtm,1972,18859.95247
gtm,1973,19676.12005
gtm,1974,20456.1829
gtm,1975,20389.57866
gtm,1976,21410.98684
gtm,1977,22569.41313
gtm,1978,23158.14116
gtm,1979,23677.19066
gtm,1980,23962.15631
gtm,1981,23500.38032
gtm,1982,22073.10534
gtm,1983,20929.22363
gtm,1984,20464.75709
gtm,1985,19787.51656
gtm,1986,19275.77314
gtm,1987,19413.90735
gtm,1988,19618.88557
gtm,1989,19837.37865
gtm,1990,19901.14582
gtm,1991,20081.76613
gtm,1992,20507.99698
gtm,1993,20776.62351
gtm,1994,21083.02036
gtm,1995,21590.17018
gtm,1996,21701.03015
gtm,1997,22120.27489
gtm,1998,22682.7166
gtm,1999,23003.75726
gtm,2000,23260.83095
gtm,2001,23238.3684
gtm,2002,23582.38654
gtm,2003,23664.4551
gtm,2004,23893.61295
gtm,2005,24169.09056
gtm,2006,24951.73874
gtm,2007,26013.97142
gtm,2008,26357.78761
gtm,2009,25989.97242
gtm,2010,26252.96362
gtm,2011,26853.05259
gtm,2012,27164.68465
gtm,2013,27677.72845
gtm,2014,28412.27099
gtm,2015,29078.90672
gtm,2016,29366.60347
gtm,2017,29782.33145
gtm,2018,30283.18298
gtm,2019,30967.19284
gtm,2020,30036.65861
gum,2002,28942.6301
gum,2003,29095.31267
gum,2004,30911.98907
gum,2005,31974.79893
gum,2006,30759.72745
gum,2007,30941.52901
gum,2008,31533.54251
gum,2009,31633.08883
gum,2010,32307.02651
gum,2011,32281.29501
gum,2012,32908.30677
gum,2013,33375.93118
gum,2014,33849.45996
gum,2015,33950.9796
gum,2016,33783.78378
gum,2017,33807.92666
gum,2018,33262.9547
gum,2019,33796.58687
gum,2020,29529.04025
guy,1960,560217.25481
guy,1961,569110.30909
guy,1962,559253.23785
guy,1963,477745.00238
guy,1964,519293.98796
guy,1965,561678.03491
guy,1966,579817.65701
guy,1967,594677.93409
guy,1968,591768.79234
guy,1969,624423.84091
guy,1970,642511.82407
guy,1971,654385.92795
guy,1972,625432.5744
guy,1973,626311.92135
guy,1974,667299.53891
guy,1975,716141.06472
guy,1976,719188.55058
guy,1977,692567.61154
guy,1978,673255.54589
guy,1979,655678.45624
guy,1980,663716.03582
guy,1981,672283.92838
guy,1982,583971.07887
guy,1983,545909.8707
guy,1984,520956.09433
guy,1985,536765.62854
guy,1986,536100.96842
guy,1987,545918.73417
guy,1988,530524.82426
guy,1989,507864.15128
guy,1990,493792.21027
guy,1991,522881.73671
guy,1992,560346.05381
guy,1993,601698.03737
guy,1994,648945.73591
guy,1995,679446.56114
guy,1996,733979.2169
guy,1997,782249.68924
guy,1998,773397.29469
guy,1999,800648.09198
guy,2000,792857.20232
guy,2001,812575.90706
guy,2002,822239.46702
guy,2003,816653.99924
guy,2004,828759.40781
guy,2005,812134.35716
guy,2006,853588.90431
guy,2007,914798.44657
guy,2008,929069.44826
guy,2009,963919.55256
guy,2010,998053.18709
guy,2011,1047709.59631
guy,2012,1099204.64715
guy,2013,1133522.37182
guy,2014,1146458.2752
guy,2015,1148230.52957
guy,2016,1185881.35547
guy,2017,1224049.23518
guy,2018,1272191.39238
guy,2019,1333835.39331
guy,2020,1904574.22774
hkg,1961,33920.3308
hkg,1962,37159.92981
hkg,1963,41562.74665
hkg,1964,44070.65
hkg,1965,49213.43006
hkg,1966,49655.08692
hkg,1967,49192.27463
hkg,1968,49794.88258
hkg,1969,54565.07674
hkg,1970,58157.36297
hkg,1971,61067.65876
hkg,1972,66265.39917
hkg,1973,72332.61034
hkg,1974,71774.86409
hkg,1975,70773.2652
hkg,1976,81186.80832
hkg,1977,89406.37476
hkg,1978,95054.31173
hkg,1979,100399.41579
hkg,1980,107635.24323
hkg,1981,114873.63507
hkg,1982,116440.30772
hkg,1983,121539.16671
hkg,1984,132353.87836
hkg,1985,131931.01426
hkg,1986,144703.50795
hkg,1987,162447.98853
hkg,1988,174799.55931
hkg,1989,176937.32194
hkg,1990,183125.60259
hkg,1991,191968.88039
hkg,1992,202232.91096
hkg,1993,211115.74309
hkg,1994,218873.81118
hkg,1995,219676.09363
hkg,1996,219087.4058
hkg,1997,228351.13186
hkg,1998,213131.40884
hkg,1999,216397.18459
hkg,2000,230935.78395
hkg,2001,230525.8925
hkg,2002,233309.41119
hkg,2003,240915.04725
hkg,2004,259840.3479
hkg,2005,277821.43486
hkg,2006,295455.80493
hkg,2007,311864.00243
hkg,2008,316600.50591
hkg,2009,308150.52777
hkg,2010,326597.61966
hkg,2011,340027.7165
hkg,2012,342012.69912
hkg,2013,351205.75576
hkg,2014,358381.35417
hkg,2015,363828.67253
hkg,2016,369426.70992
hkg,2017,380573.48107
hkg,2018,388291.23608
hkg,2019,378900.81786
hkg,2020,357075.70371
hnd,1960,11059.15843
hnd,1961,10953.96457
hnd,1962,11267.05538
hnd,1963,11348.97763
hnd,1964,11631.39961
hnd,1965,12325.96098
hnd,1966,12618.28905
hnd,1967,12987.40079
hnd,1968,13442.60957
hnd,1969,13136.76696
hnd,1970,13216.64365
hnd,1971,13344.44612
hnd,1972,13702.16599
hnd,1973,14348.01019
hnd,1974,13753.70864
hnd,1975,13627.98447
hnd,1976,14605.58554
hnd,1977,15633.28038
hnd,1978,16061.66683
hnd,1979,16446.41786
hnd,1980,16042.95141
hnd,1981,15367.89938
hnd,1982,14596.05341
hnd,1983,14287.31118
hnd,1984,14739.64871
hnd,1985,15109.62117
hnd,1986,15449.19462
hnd,1987,15996.18762
hnd,1988,15806.38102
hnd,1989,15773.25322
hnd,1990,15753.54415
hnd,1991,14802.59032
hnd,1992,15264.30629
hnd,1993,15804.60079
hnd,1994,15396.95989
hnd,1995,15891.58626
hnd,1996,15731.98588
hnd,1997,15990.22278
hnd,1998,16099.09795
hnd,1999,15539.16391
hnd,2000,16222.38007
hnd,2001,16226.30745
hnd,2002,16404.59229
hnd,2003,16723.20552
hnd,2004,17334.58942
hnd,2005,17949.59419
hnd,2006,18689.12585
hnd,2007,19402.8702
hnd,2008,19786.96785
hnd,2009,18903.57733
hnd,2010,19215.92235
hnd,2011,19569.00811
hnd,2012,19999.57874
hnd,2013,20189.10217
hnd,2014,20441.61522
hnd,2015,20860.13416
hnd,2016,21303.116
hnd,2017,21960.02213
hnd,2018,22427.36732
hnd,2019,22647.75246
hnd,2020,20287.51668
hrv,1995,49815.77543
hrv,1996,53521.6673
hrv,1997,57081.41461
hrv,1998,58376.38544
hrv,1999,58115.2808
hrv,2000,60390.79638
hrv,2001,64662.9046
hrv,2002,68322.72967
hrv,2003,72077.68393
hrv,2004,75047.48542
hrv,2005,78183.12194
hrv,2006,82024.78619
hrv,2007,86073.31655
hrv,2008,87715.20715
hrv,2009,81413.51101
hrv,2010,80577.83239
hrv,2011,80787.59469
hrv,2012,79190.78783
hrv,2013,79123.29127
hrv,2014,79171.40998
hrv,2015,81842.72683
hrv,2016,85327.60351
hrv,2017,89306.57956
hrv,2018,92721.24105
hrv,2019,96482.92253
hrv,2020,89052.98838
hti,1960,72341.10429
hti,1961,68869.9201
hti,1962,72874.61989
hti,1963,70124.16643
hti,1964,67650.28911
hti,1965,67796.57373
hti,1966,66123.84891
hti,1967,63495.09345
hti,1968,64287.8113
hti,1969,65520.15071
hti,1970,64782.32734
hti,1971,67806.84329
hti,1972,67334.78951
hti,1973,69371.00165
hti,1974,72132.80621
hti,1975,71641.7429
hti,1976,76234.96454
hti,1977,77524.00267
hti,1978,80670.58529
hti,1979,84943.63867
hti,1980,89220.17009
hti,1981,84720.41824
hti,1982,79809.34097
hti,1983,78652.50111
hti,1984,77067.19955
hti,1985,75787.91843
hti,1986,73766.56498
hti,1987,71630.91991
hti,1988,70293.16511
hti,1989,66864.71087
hti,1990,66213.41495
hti,1991,66136.44439
hti,1992,61419.29202
hti,1993,56987.21589
hti,1994,49242.07103
hti,1995,53122.32644
hti,1996,54320.37417
hti,1997,54793.3196
hti,1998,55002.83943
hti,1999,55513.02202
hti,2000,55038.47978
hti,2001,53925.93823
hti,2002,53588.43678
hti,2003,54544.30206
hti,2004,52951.06655
hti,2005,53698.14574
hti,2006,53773.69109
hti,2007,55411.83662
hti,2008,55992.89184
hti,2009,58374.45601
hti,2010,54238.03603
hti,2011,56150.99648
hti,2012,55604.02253
hti,2013,57173.55982
hti,2014,57340.61663
hti,2015,58004.25578
hti,2016,58268.6854
hti,2017,58956.94499
hti,2018,59181.41084
hti,2019,57461.7487
hti,2020,54861.32196
hun,1991,2120771.83739
hun,1992,2056592.28605
hun,1993,2047077.14875
hun,1994,2110294.33651
hun,1995,2144711.4982
hun,1996,2150169.16494
hun,1997,2222224.10098
hun,1998,2314269.42007
hun,1999,2392107.56892
hun,2000,2505755.32924
hun,2001,2613830.80725
hun,2002,2745566.81388
hun,2003,2865907.29778
hun,2004,3015886.48269
hun,2005,3151689.01955
hun,2006,3281215.86239
hun,2007,3295405.32907
hun,2008,3334405.77124
hun,2009,3119314.25322
hun,2010,3160234.63146
hun,2011,3228154.26054
hun,2012,3204056.46487
hun,2013,3270928.10916
hun,2014,3418278.86129
hun,2015,3553308.2909
hun,2016,3641927.2708
hun,2017,3807494.22301
hun,2018,4016646.09837
hun,2019,4201467.66892
hun,2020,4013642.97099
idn,1960,6275751.4391
idn,1961,6463132.12881
idn,1962,6410013.3135
idn,1963,6101937.9091
idn,1964,6150224.86966
idn,1965,6051178.87738
idn,1966,6053554.62271
idn,1967,5972471.96003
idn,1968,6446902.58584
idn,1969,6703181.26909
idn,1970,7018993.33763
idn,1971,7315287.77493
idn,1972,7627129.17814
idn,1973,8033961.78728
idn,1974,8428637.71557
idn,1975,8627527.05297
idn,1976,8995459.74378
idn,1977,9547603.40038
idn,1978,9951312.81929
idn,1979,10428905.71516
idn,1980,11192097.40181
idn,1981,11799983.0852
idn,1982,11789344.23692
idn,1983,12008388.60093
idn,1984,12566558.47112
idn,1985,12606001.69326
idn,1986,13077747.67379
idn,1987,13455947.17763
idn,1988,13967503.2603
idn,1989,14736698.54838
idn,1990,15524809.18473
idn,1991,16312081.41188
idn,1992,17080679.12937
idn,1993,17893757.79165
idn,1994,18938667.48265
idn,1995,20181461.73792
idn,1996,21436330.49972
idn,1997,22120121.87085
idn,1998,18945761.39111
idn,1999,18831056.77594
idn,2000,19486793.83229
idn,2001,19922358.69176
idn,2002,20538086.26711
idn,2003,21231561.49195
idn,2004,22002460.1246
idn,2005,22946275.78035
idn,2006,23888797.35191
idn,2007,25070449.10154
idn,2008,26228712.29261
idn,2009,27080444.67348
idn,2010,28383629.61908
idn,2011,29731374.76451
idn,2012,31100946.23859
idn,2013,32392079.70011
idn,2014,33570850.90078
idn,2015,34764315.63056
idn,2016,36071049.70475
idn,2017,37456609.87926
idn,2018,38950313.88007
idn,2019,40458253.52488
idn,2020,39201158.06013
ind,1960,16358.83771
ind,1961,16632.10912
ind,1962,16775.27326
ind,1963,17418.84221
ind,1964,18333.31607
ind,1965,17482.62157
ind,1966,17112.67087
ind,1967,18070.0621
ind,1968,18291.6414
ind,1969,19072.66794
ind,1970,19618.97809
ind,1971,19496.09459
ind,1972,18947.1571
ind,1973,19121.31444
ind,1974,18902.0097
ind,1975,20158.03032
ind,1976,20026.37898
ind,1977,20992.68731
ind,1978,21690.17971
ind,1979,20087.68711
ind,1980,20951.25323
ind,1981,21699.48024
ind,1982,21936.86287
ind,1983,22995.9823
ind,1984,23332.7281
ind,1985,24009.93291
ind,1986,24604.21869
ind,1987,25027.28499
ind,1988,26854.13147
ind,1989,27856.96581
ind,1990,28794.37293
ind,1991,28511.15905
ind,1992,29477.80657
ind,1993,30275.69041
ind,1994,31670.27634
ind,1995,33421.60505
ind,1996,35269.95895
ind,1997,36018.74529
ind,1998,37549.12539
ind,1999,40139.30771
ind,2000,40950.55868
ind,2001,42190.28634
ind,2002,43061.46347
ind,2003,45685.50207
ind,2004,48515.1034
ind,2005,51538.54026
ind,2006,54838.69948
ind,2007,58155.43953
ind,2008,59078.7143
ind,2009,62830.8556
ind,2010,67255.62289
ind,2011,69874.53401
ind,2012,72785.27864
ind,2013,76522.85693
ind,2014,81257.08084
ind,2015,86779.92885
ind,2016,92925.88091
ind,2017,98190.85795
ind,2018,103525.64331
ind,2019,106623.81839
ind,2020,97918.09674
irl,1970,10831.31423
irl,1971,11076.80019
irl,1972,11621.65237
irl,1973,11976.71997
irl,1974,12281.79155
irl,1975,12764.76588
irl,1976,12748.95045
irl,1977,13610.23308
irl,1978,14382.84431
irl,1979,14628.63461
irl,1980,14906.56001
irl,1981,15222.92181
irl,1982,15424.01974
irl,1983,15277.64485
irl,1984,15844.39661
irl,1985,16307.16925
irl,1986,16229.94443
irl,1987,16985.00052
irl,1988,17947.77456
irl,1989,19066.6458
irl,1990,20663.47873
irl,1991,20941.46428
irl,1992,21494.44615
irl,1993,21963.15202
irl,1994,23135.93413
irl,1995,25235.23563
irl,1996,26882.3305
irl,1997,29545.60553
irl,1998,31799.54324
irl,1999,34751.69131
irl,2000,37514.71286
irl,2001,38880.68132
irl,2002,40485.16041
irl,2003,41029.76739
irl,2004,43020.21639
irl,2005,44507.61771
irl,2006,45481.45927
irl,2007,46529.67668
irl,2008,43545.2057
irl,2009,40906.60464
irl,2010,41398.3597
irl,2011,41658.65364
irl,2012,41460.78308
irl,2013,41765.59794
irl,2014,45074.22548
irl,2015,55891.63087
irl,2016,56392.87937
irl,2017,60769.21605
irl,2018,65440.9989
irl,2019,67726.13379
irl,2020,70961.36871
irn,1960,37910781.84462
irn,1961,41171908.32376
irn,1962,43562912.55634
irn,1963,45523771.63449
irn,1964,48434554.17009
irn,1965,55303072.36814
irn,1966,59906950.72115
irn,1967,65110798.33174
irn,1968,72771289.37036
irn,1969,82399103.00485
irn,1970,89162353.41798
irn,1971,99337216.3682
irn,1972,110663728.73096
irn,1973,116902403.81521
irn,1974,121099928.14521
irn,1975,114871842.08542
irn,1976,130696025.97162
irn,1977,121575098.37716
irn,1978,101245877.00778
irn,1979,87541655.17618
irn,1980,61290998.21825
irn,1981,55882991.75478
irn,1982,68129836.60692
irn,1983,70989368.70925
irn,1984,62183384.34288
irn,1985,60998253.24115
irn,1986,52637183.03595
irn,1987,50956626.46168
irn,1988,46467887.49496
irn,1989,47700694.32869
irn,1990,52813946.47119
irn,1991,58010117.39472
irn,1992,58552558.25403
irn,1993,58220284.90535
irn,1994,56541442.55507
irn,1995,57030900.60176
irn,1996,59174071.80254
irn,1997,58676434.57953
irn,1998,59169152.43884
irn,1999,58958034.86509
irn,2000,61600942.44186
irn,2001,61354824.54605
irn,2002,65008274.43181
irn,2003,69802276.03488
irn,2004,71987051.70242
irn,2005,73419670.44302
irn,2006,76224688.68932
irn,2007,81537991.57355
irn,2008,80853788.47604
irn,2009,80767648.66171
irn,2010,84480086.15254
irn,2011,85701539.9244
irn,2012,78371217.1251
irn,2013,77255639.60973
irn,2014,79785737.06395
irn,2015,77702475.21023
irn,2016,86924760.81796
irn,2017,88948152.73429
irn,2018,82437227.53906
irn,2019,75812335.93786
irn,2020,77374092.46068
irq,1968,1393366.73751
irq,1969,1389810.62818
irq,1970,1404273.52026
irq,1971,1430997.26369
irq,1972,1436300.12398
irq,1973,1451664.81156
irq,1974,1631759.42595
irq,1975,1777056.84586
irq,1976,2015998.21952
irq,1977,1989454.19464
irq,1978,2256613.28828
irq,1979,2645590.22557
irq,1980,3205171.12347
irq,1981,3093282.55961
irq,1982,3113412.42833
irq,1983,2636389.24237
irq,1984,2533159.46027
irq,1985,2509619.08855
irq,1986,2567827.53341
irq,1987,2746808.6491
irq,1988,2687557.65055
irq,1989,2545124.67118
irq,1990,3918851.20511
irq,1991,1371896.96245
irq,1992,1768292.78964
irq,1993,2236770.36435
irq,1994,2253525.97947
irq,1995,2231632.44173
irq,1996,2402028.0122
irq,1997,2822995.02273
irq,1998,3690849.86966
irq,1999,4208893.03243
irq,2000,4775443.18122
irq,2001,4716917.67362
irq,2002,4204501.97738
irq,2003,2589206.9199
irq,2004,3870353.76244
irq,2005,3846129.77475
irq,2006,3985450.04649
irq,2007,3993222.99595
irq,2008,4249546.47473
irq,2009,4304082.15094
irq,2010,4461271.30688
irq,2011,4644387.32179
irq,2012,5098384.19314
irq,2013,5277628.1589
irq,2014,5095189.45294
irq,2015,5161780.71463
irq,2016,5706869.78854
irq,2017,5462445.59625
irq,2018,5477833.59583
irq,2019,5674795.67984
irq,2020,4676791.64074
isl,1960,1707090.07157
isl,1961,1672728.34516
isl,1962,1778524.27
isl,1963,1926816.48243
isl,1964,2080571.524
isl,1965,2195571.93959
isl,1966,2347286.97149
isl,1967,2280448.57376
isl,1968,2126314.67097
isl,1969,2156672.17751
isl,1995,4510087.21043
isl,1996,4690674.41134
isl,1997,4920920.27382
isl,1998,5226963.13771
isl,1999,5372506.28558
isl,2000,5563627.34304
isl,2001,5710507.11659
isl,2002,5691429.59694
isl,2003,5773260.75483
isl,2004,6169312.54408
isl,2005,6444329.9386
isl,2006,6692459.11213
isl,2007,7076959.71319
isl,2008,7100058.91675
isl,2009,6533590.48537
isl,2010,6357650.84376
isl,2011,6455250.14263
isl,2012,6489288.96282
isl,2013,6720838.20005
isl,2014,6758623.38341
isl,2015,6985317.43422
isl,2016,7323287.99275
isl,2017,7453599.32149
isl,2018,7611638.09923
isl,2019,7627389.26346
isl,2020,7016497.51544
isr,1960,36956.0063
isr,1961,39761.48951
isr,1962,41736.75222
isr,1963,44530.6532
isr,1964,46200.79194
isr,1965,48671.72581
isr,1966,47412.05016
isr,1967,46768.47399
isr,1968,53239.67097
isr,1969,58906.84925
isr,1995,97870.34644
isr,1996,101089.84417
isr,1997,102465.29712
isr,1998,104352.65751
isr,1999,105361.25045
isr,2000,111738.40913
isr,2001,109247.01118
isr,2002,106859.00639
isr,2003,106153.17279
isr,2004,109419.30195
isr,2005,111978.27881
isr,2006,116371.54586
isr,2007,121298.74765
isr,2008,123284.4809
isr,2009,121748.49324
isr,2010,126340.40335
isr,2011,130901.28396
isr,2012,132134.56153
isr,2013,135887.36001
isr,2014,138802.26311
isr,2015,139181.42433
isr,2016,142570.29874
isr,2017,145953.42006
isr,2018,148871.3668
isr,2019,151567.96156
isr,2020,145711.37633
ita,1960,8731.4416
ita,1961,9385.11389
ita,1962,9900.11992
ita,1963,10379.48893
ita,1964,10582.46323
ita,1965,10836.65888
ita,1966,11396.28164
ita,1967,12126.2907
ita,1968,12838.53985
ita,1969,13544.55421
ita,1970,14182.96603
ita,1971,14373.62486
ita,1972,14819.70884
ita,1973,15768.43784
ita,1974,16527.21725
ita,1975,16085.41433
ita,1976,17145.81627
ita,1977,17510.30675
