geo,time,ne_con_prvt_cd
gin,2018,8672029979.75549
gin,2019,9669237511.15801
gin,2020,8693713130.2008
gmb,1977,94262320.10467
gmb,1978,122700628.08649
gmb,1979,145207265.40987
gmb,1980,151771063.33527
gmb,1981,112669631.19285
gmb,1982,131666302.68618
gmb,1983,114719927.23414
gmb,1984,96676990.03934
gmb,1985,178394386.09107
gmb,1986,138173285.19856
gmb,1987,156724598.55253
gmb,1988,197101007.69185
gmb,1989,214317738.27733
gmb,1990,239681431.65376
gmb,1991,569012687.36188
gmb,1992,568939510.10039
gmb,1993,672568002.2821
gmb,1994,702464954.3927
gmb,1995,657189516.25578
gmb,1996,792575531.78459
gmb,1997,664629105.31166
gmb,1998,742982674.22086
gmb,1999,710940842.99392
gmb,2000,703655298.88329
gmb,2001,558207105.1558
gmb,2002,511842477.58287
gmb,2003,425338255.55108
gmb,2004,874422662.5952
gmb,2005,955577174.77271
gmb,2006,904413572.43896
gmb,2007,1116936164.73823
gmb,2008,1454326706.44004
gmb,2009,1310894596.98849
gmb,2010,1440025703.27003
gmb,2011,1211479388.35429
gmb,2012,1109171340.30196
gmb,2013,1176742277.01515
gmb,2014,1074841360.554
gmb,2015,1125436164.60658
gmb,2016,1172567776.81711
gmb,2017,1294575089.73608
gmb,2018,1478522547.44371
gmb,2019,1567079944.06991
gmb,2020,1522437036.059
gnb,1970,60369865.50601
gnb,1971,63222899.99548
gnb,1972,75197199.99463
gnb,1973,79820000
gnb,1974,91050164.47368
gnb,1975,89881610.71879
gnb,1976,91594086.01508
gnb,1977,97705673.58771
gnb,1978,103890489.91354
gnb,1979,104896253.78277
gnb,1981,108764545.45455
gnb,1982,125379928.13657
gnb,1983,127802402.04103
gnb,1984,117325603.66991
gnb,1985,150431246.87735
gnb,1986,116651493.43644
gnb,1987,141983569.41655
gnb,1988,138782349.08933
gnb,1989,185622088.00942
gnb,1990,211958046.60207
gnb,1991,221668915.88184
gnb,1992,199431374.18491
gnb,1993,203568710.98641
gnb,1994,209608351.49233
gnb,1995,240677826.24818
gnb,1996,247976893.36899
gnb,1997,235920303.34295
gnb,1998,208081610.90448
gnb,1999,202839550.35828
gnb,2000,327745864.16937
gnb,2001,341180705.10052
gnb,2002,357352832.1214
gnb,2003,395958312.28076
gnb,2004,471653319.88212
gnb,2005,525226101.66097
gnb,2006,554193758.3074
gnb,2007,631210661.93208
gnb,2008,792872834.75336
gnb,2009,803235646.3008
gnb,2010,852700758.67891
gnb,2011,953241622.99899
gnb,2012,927462455.95246
gnb,2013,975156635.68061
gnb,2014,906528680.58862
gnb,2015,893972441.51291
gnb,2016,1027509280.54004
gnb,2017,1174671266.17156
gnb,2018,1137267735.05639
gnb,2019,1147329539.81065
gnb,2020,1168309003.69363
gnq,2005,1148532786.53249
gnq,2006,2029166358.28447
gnq,2007,2562722516.97802
gnq,2008,3169839660.22734
gnq,2009,3457614081.5606
gnq,2010,3820147370.96626
gnq,2011,4348803895.12785
gnq,2012,4509541507.15355
gnq,2013,5678967677.93318
gnq,2014,6063284165.8393
gnq,2015,5152384518.76785
gnq,2016,5380740443.47523
gnq,2017,5746899527.76455
gnq,2018,6352835537.33689
gnq,2019,6410565132.25761
gnq,2020,6884729595.47952
grc,1960,3205073922.66687
grc,1961,3468363485.96267
grc,1962,3678402913.12377
grc,1963,3997486879.11589
grc,1964,4469045105.47923
grc,1965,4990515253.94844
grc,1966,5514191190.65991
grc,1967,5991492190.11947
grc,1968,6485514927.22194
grc,1969,7108626253.1612
grc,1970,8012818181.81818
grc,1971,8688715909.09091
grc,1972,9613875000
grc,1973,11997525891.8297
grc,1974,14640704545.4545
grc,1975,16605207226.3549
grc,1976,17688339552.2388
grc,1977,21529870490.2868
grc,1978,26376920222.63449
grc,1979,32118022079.1168
grc,1980,34337370103.9169
grc,1981,32304298892.9889
grc,1982,33543948979.5918
grc,1983,31006524767.8019
grc,1984,28999114268.4401
grc,1985,28461171971.3792
grc,1986,33859242940.60369
grc,1987,42144438852.5415
grc,1988,49096877251.9817
grc,1989,51738978178.7663
grc,1990,65181055460.0172
grc,1991,69811166573.19119
grc,1992,78968319628.17299
grc,1993,74361868311.53391
grc,1994,79502348314.60678
grc,1995,93067745256.6554
grc,1996,99128462627.40659
grc,1997,95494903282.16649
grc,1998,96769901994.6962
grc,1999,95157626335.5948
grc,2000,87267401464.74838
grc,2001,90177009794.44301
grc,2002,102238455144.774
grc,2003,131069203871.067
grc,2004,154264920402.95901
grc,2005,163986675153.133
grc,2006,175602875880.47299
grc,2007,206752527577.15601
grc,2008,239790465571.39999
grc,2009,225728973333.99097
grc,2010,199840054907.5
grc,2011,197325632571.60501
grc,2012,169946935053.32101
grc,2013,166744063032.71799
grc,2014,162645659480.94
grc,2015,133645720627.629
grc,2016,131330632901
grc,2017,137882249782.45099
grc,2018,146820102760.98001
grc,2019,141727837271.341
grc,2020,131889672533.80901
grl,2003,697238793.50911
grl,2004,856654036.82129
grl,2005,880104720.7724
grl,2006,917804533.53064
grl,2007,1034020978.37868
grl,2008,1127812322.2377
grl,2009,1100113786.86415
grl,2010,1081150761.89968
grl,2011,1177212360.53421
grl,2012,1109244712.99094
grl,2013,1142763029.04047
grl,2014,1185265033.40757
grl,2015,992464216.17444
grl,2016,1014290595.2434
grl,2017,1049266231.50434
grl,2018,1092800810.81937
grl,2019,1075434072.03047
gtm,1960,876000000
gtm,1961,914200000
gtm,1962,984700000
gtm,1963,1066900000
gtm,1964,1078100000
gtm,1965,1093900000
gtm,1966,1138800000
gtm,1967,1200800000
gtm,1968,1278400000
gtm,1969,1378800000
gtm,1970,1493300000
gtm,1971,1588000000
gtm,1972,1682000000
gtm,1973,2033600000
gtm,1974,2469900000
gtm,1975,2874800100
gtm,1976,3396000000
gtm,1977,4126500100
gtm,1978,4674900000
gtm,1979,5431499800
gtm,1980,6216999900
gtm,1981,7022000100
gtm,1982,7149000200
gtm,1983,7501000200
gtm,1984,7851700200
gtm,1985,8028608782.6087
gtm,1986,5865935844.74886
gtm,1987,5995680160
gtm,1988,6598855343.51145
gtm,1989,7044495276.98864
gtm,1990,6397617258.90588
gtm,1991,7891452365.3284
gtm,1992,8820430936.44838
gtm,1993,9663761685.06228
gtm,1994,11175508537.3487
gtm,1995,12545945220.8034
gtm,1996,13637989476.622
gtm,1997,15469832132.1965
gtm,1998,16487631161.6414
gtm,1999,15511121010.6563
gtm,2000,16186704825.3298
gtm,2001,15600664978.4949
gtm,2002,17289320978.8153
gtm,2003,18522654270.92649
gtm,2004,20494655785.566
gtm,2005,23871263731.5134
gtm,2006,26531133270.197
gtm,2007,29773478594.6073
gtm,2008,34938409841.2698
gtm,2009,32421927722.5054
gtm,2010,35587915994.4402
gtm,2011,40656639735.9159
gtm,2012,43305246349.06049
gtm,2013,45342957565.421
gtm,2014,49329587827.5265
gtm,2015,52433759601.8185
gtm,2016,55857829050.3822
gtm,2017,60841810993.6172
gtm,2018,62821420230.8756
gtm,2019,65364547013.6552
gtm,2020,64855069188.5802
gum,2002,2222000000
gum,2003,2110000000
gum,2004,2242000000
gum,2005,2434000000
gum,2006,2459000000
gum,2007,2549000000
gum,2008,2779000000
gum,2009,2847000000
gum,2010,2860000000
gum,2011,2950000000
gum,2012,3206000000
gum,2013,3218000000
gum,2014,3260000000
gum,2015,3287000000
gum,2016,3384000000
gum,2017,3549000000
gum,2018,3613000000
gum,2019,3659000000
gum,2020,3546000000
guy,1960,116607361.60532
guy,1961,120807326.60561
guy,1962,117074024.38313
guy,1963,95199206.67328
guy,1964,129323922.30065
guy,1965,138941176.47059
guy,1966,151176470.58823
guy,1967,152294117.64706
guy,1968,136550000
guy,1969,148350000
guy,1970,162850000
guy,1971,168150000
guy,1972,176809523.80952
guy,1973,198714285.71429
guy,1974,237272727.27273
guy,1975,234291666.66667
guy,1976,269480000
guy,1977,273080000
guy,1978,284760000
guy,1979,276800000
guy,1980,334120000
guy,1981,359107142.85714
guy,1982,320733333.33333
guy,1983,343500000
guy,1984,269921052.63158
guy,1985,271860441.86046
guy,1986,178116279.06977
guy,1987,186836744.89796
guy,1988,227800010
guy,1989,260110286.76471
guy,1990,287139243.03798
guy,1991,220599202.14669
guy,1992,205366956.83453
guy,1993,277452500.76805
guy,1994,380037808.38756
guy,1995,389580107.74648
guy,1996,409298985.04273
guy,1997,452413024.48719
guy,1998,463664565.9352
guy,1999,445118379.9818
guy,2000,471505079.75662
guy,2001,478415611.08003
guy,2002,475838699.28933
guy,2003,452141731.69457
guy,2004,463824734.31413
guy,2005,605513445.90369
hkg,1960,933506626.08115
hkg,1961,1069453209.10205
hkg,1962,1195293069.52745
hkg,1963,1319462489.32774
hkg,1964,1456067411.55945
hkg,1965,1543106457.24258
hkg,1966,1747703143.25064
hkg,1967,1863592866.46368
hkg,1968,1950830717.6546
hkg,1969,2202474727.58304
hkg,1970,2517395094.83
hkg,1971,2963143149.5244
hkg,1972,3616832701.10256
hkg,1973,5268823472.2627
hkg,1974,6121313299.94435
hkg,1975,6578051548.06289
hkg,1976,7531805578.2091
hkg,1977,9646289146.28915
hkg,1978,11823558297.9269
hkg,1979,13642832870.2501
hkg,1980,17329434697.8558
hkg,1981,18557243304.1705
hkg,1982,19766388243.6284
hkg,1983,19180752078.4011
hkg,1984,20374520337.6823
hkg,1985,21939210350.67
hkg,1986,24844617021.00389
hkg,1987,28975545952.3229
hkg,1988,33798616448.8855
hkg,1989,38305491096.0397
hkg,1990,44199080849.3158
hkg,1991,52620058678.1964
hkg,1992,61519391261.65929
hkg,1993,70440301980.45399
hkg,1994,81380880906.7854
hkg,1995,89921145841.4126
hkg,1996,98290084429.1015
hkg,1997,108386096795.44299
hkg,1998,103755697003.34399
hkg,1999,99864776023.20341
hkg,2000,100667804702.742
hkg,2001,100989126532.287
hkg,2002,96526561438.1515
hkg,2003,92844429033.7494
hkg,2004,99055341551.10429
hkg,2005,104361925089.68401
hkg,2006,111832307731.91901
hkg,2007,125922013997.48801
hkg,2008,131823342066.061
hkg,2009,130758662504.19299
hkg,2010,140327704268.13599
hkg,2011,157297276464.543
hkg,2012,169533417564.85001
hkg,2013,182189014956.16296
hkg,2014,193803020337.62799
hkg,2015,205512397120.66901
hkg,2016,212558262370.68896
hkg,2017,228936508751.21896
hkg,2018,247000956815.71701
hkg,2019,251845735652.57297
hkg,2020,230533310988.50101
hnd,1960,257500000
hnd,1961,270500000
hnd,1962,287000000
hnd,1963,311500000
hnd,1964,349500000
hnd,1965,381000000
hnd,1966,413000000
hnd,1967,432500000
hnd,1968,470500000
hnd,1969,483500000
hnd,1970,534000000
hnd,1971,524500000
hnd,1972,570000000
hnd,1973,653500000
hnd,1974,766000000
hnd,1975,873000000
hnd,1976,975000000
hnd,1977,1150000000
hnd,1978,1288000000
hnd,1979,1485000000
hnd,1980,1780500000
hnd,1981,2036000000
hnd,1982,2155000000
hnd,1983,2342000000
hnd,1984,2513000000
hnd,1985,2706000000
hnd,1986,2803000000
hnd,1987,2958000000
hnd,1988,2680257510.72961
hnd,1989,2491724137.93103
hnd,1990,2037694552.52918
hnd,1991,2072902364.2485
hnd,1992,2277233125.37514
hnd,1993,2258559567.83966
hnd,1994,2154171819.9981
hnd,1995,2483733055.2659
hnd,1996,2599831081.08108
hnd,1997,3013384030.41825
hnd,1998,3466026587.88774
hnd,1999,3705087108.01394
hnd,2000,5026014381.67034
hnd,2001,5484594091.09775
hnd,2002,5699438871.65621
hnd,2003,6012288388.42044
hnd,2004,6486096545.16163
hnd,2005,7286160441.18901
hnd,2006,8421530355.28731
hnd,2007,9548495320.0817
hnd,2008,11020193002.6296
hnd,2009,11378174482.7353
hnd,2010,12287648569.7852
hnd,2011,13654917601.2258
hnd,2012,14465872693.6992
hnd,2013,15052129877.128
hnd,2014,15760309981.8261
hnd,2015,16147906334.1378
hnd,2016,16583961447.418
hnd,2017,17761441640.1033
hnd,2018,19265476394.8332
hnd,2019,20423374067.1949
hnd,2020,19308513614.3558
hrv,1995,14893605151.8968
hrv,1996,15145362832.5475
hrv,1997,15641540048.1086
hrv,1998,15900363440.8644
hrv,1999,14337270490.0392
hrv,2000,13580650606.612
hrv,2001,14839046342.0133
hrv,2002,17609408694.5341
hrv,2003,22123066929.9317
hrv,2004,26243385991.256
hrv,2005,28721732492.0299
hrv,2006,30715068434.20169
hrv,2007,36119291744.0787
hrv,2008,42629072946.1125
hrv,2009,37439051315.1954
hrv,2010,35931907628.1884
hrv,2011,38170142092.0671
hrv,2012,35120219805.2611
hrv,2013,36130312924.0639
hrv,2014,34862679985.9314
hrv,2015,29235073301.396
hrv,2016,30047000774.5924
hrv,2017,32116779049.3796
hrv,2018,35513388686.8956
hrv,2019,35432801611.5341
hrv,2020,33692458307.5198
hti,2000,6618295870.8349
hti,2001,6212240516.84705
hti,2002,5898077240.65095
hti,2003,4770796893.30756
hti,2004,5983109800.44301
hti,2005,7124113718.44859
hti,2006,7472090589.3082
hti,2007,9274328164.8565
hti,2008,10203550265.767
hti,2009,11095121270.8167
hti,2010,11303605880.485
hti,2011,12546718841.6013
hti,2012,13160483048.8092
hti,2013,14097950898.8923
hti,2014,14568456265.4906
hti,2015,14265666244.4833
hti,2016,13542017964.9843
hti,2017,14355474458.7821
hti,2018,16238553527.1511
hti,2019,14506144112.7705
hti,2020,14087009412.0614
hun,1991,19097221596.3069
hun,1992,22376921278.2146
hun,1993,23994681674.502
hun,1994,25102759915.4123
hun,1995,25066168615.6255
hun,1996,24768475178.3039
hun,1997,24358308724.4873
hun,1998,25297527958.0339
hun,1999,26655222230.37469
hun,2000,25700331562.35469
hun,2001,29009921898.8612
hun,2002,36899795356.687
hun,2003,48044423104.6152
hun,2004,57198126915.5761
hun,2005,61938987636.6916
hun,2006,61628870193.4503
hun,2007,76104196686.9579
hun,2008,84791959714.90871
hun,2009,70132216937.9816
hun,2010,69666715023.66409
hun,2011,75126035164.5072
hun,2012,69310573993.52139
hun,2013,70850537562.3058
hun,2014,70699802953.5471
hun,2015,61423253649.3247
hun,2016,64440235859.6683
hun,2017,71713697315.68089
hun,2018,79097765332.11609
hun,2019,80739320855.98289
hun,2020,77425393131.96019
idn,1967,5254608071.28743
idn,1968,6258690916.04236
idn,1969,7239263803.68098
idn,1970,7375342465.75342
idn,1971,7199938750.75335
idn,1972,8196626506.0241
idn,1973,11543855421.6867
idn,1974,17490602409.6386
idn,1975,21071084337.3494
idn,1976,25213975903.61449
idn,1977,30020240963.8554
idn,1978,34350187579.0357
idn,1979,31319134716.5001
idn,1980,43864974606.2422
idn,1981,56287196799.9268
idn,1982,63001271622.68929
idn,1983,49204077513.0245
idn,1984,52503170825.1506
idn,1985,51505881848.6209
idn,1986,51143647863.1014
idn,1987,47066460534.1639
idn,1988,53225545826.0083
idn,1989,56627457081.67071
idn,1990,67388496942.9577
idn,1991,74896533640.45558
idn,1992,80452086781.7451
idn,1993,92452872768.297
idn,1994,105574129353.23399
idn,1995,124466951682.51601
idn,1996,141781326047.048
idn,1997,133076708201.634
idn,1998,64694378233.37769
idn,1999,103522314704.64999
idn,2000,101736066245.604
idn,2001,101322506471.589
idn,2002,132310082252.202
idn,2003,159969308158.54901
idn,2004,171486082504.397
idn,2005,183992161275.142
idn,2006,228472902350.89301
idn,2007,274642139809.64896
idn,2008,309306990309.53101
idn,2009,316748382750.13702
idn,2010,424492611565.90894
idn,2011,494913452511.04095
idn,2012,517579926062.88293
idn,2013,518582560789.16095
idn,2014,509003681558.14496
idn,2015,494560912117.70001
idn,2016,538874867213.15698
idn,2017,581701454037.39697
idn,2018,593885230574.96704
idn,2019,648299662793.59595
idn,2020,624136632450.43896
ind,1960,32358165147.6953
ind,1961,33836023965.4382
ind,1962,35635242687.1732
ind,1963,39562974847.0842
ind,1964,46575365344.69849
ind,1965,49161081817.77609
ind,1966,38949364380.30569
ind,1967,43321513636.028
ind,1968,43341665520.496
ind,1969,46884618708.604
ind,1970,49741148332.00529
ind,1971,54069113093.9489
ind,1972,57365606332.6973
ind,1973,67990265016.41489
ind,1974,81211038250.56918
ind,1975,76547436985.4115
ind,1976,77047638594.49561
ind,1977,92617399093.7366
ind,1978,105101619700.894
ind,1979,115962802659.933
ind,1980,145047089081.49301
ind,1981,147328471883.70999
ind,1982,150831145186.746
ind,1983,164885644404.13501
ind,1984,158279833573.99701
ind,1985,169684647265.604
ind,1986,182155960112.02097
ind,1987,199368387444.561
ind,1988,207966799357.06799
ind,1989,201816189947.66501
ind,1990,215297110746.63297
ind,1991,181019397632.81799
ind,1992,189480726514.78696
ind,1993,182803595642.17896
ind,1994,212208237179.79297
ind,1995,229501264343.04999
ind,1996,253635550615.76096
ind,1997,265788701528.32599
ind,1998,268859043247.85696
ind,1999,293688593291.21094
ind,2000,298550160714.01202
ind,2001,311395155490.46399
ind,2002,324563570180.20502
ind,2003,373757895518.198
ind,2004,413799135578.81097
ind,2005,470724540132.26801
ind,2006,527579310268.62201
ind,2007,678457900632.62695
ind,2008,679495842899.88196
ind,2009,750918246258.1969
ind,2010,916978109046.53406
ind,2011,1024685657804.94995
ind,2012,1031901767083.07996
ind,2013,1070321691055.97998
ind,2014,1185298233319.6001
ind,2015,1241269974014.97998
ind,2016,1360706916267.59009
ind,2017,1557081456384.22998
ind,2018,1604920845853.08008
ind,2019,1736183338728.01001
ind,2020,1558535712388.01001
irl,1970,3064105084.10508
irl,1971,3510377539.28708
irl,1972,4154095200.62943
irl,1973,4871871502.99055
irl,1974,5468171607.43878
irl,1975,6154759581.88153
irl,1976,6171835550.52363
irl,1977,7301042725.64913
irl,1978,9452669888.25128
irl,1979,12106806898.775
irl,1980,14476732480.984
irl,1981,13792129547.4712
irl,1982,12992498323.273
irl,1983,12531904668.6894
irl,1984,11969496329.1788
irl,1985,12821838094.4449
irl,1986,17405204535.8203
irl,1987,20341922986.8914
irl,1988,22623508098.38029
irl,1989,23332005804.2192
irl,1990,28184570795.8838
irl,1991,28670356192.1663
irl,1992,32104563848.3184
irl,1993,29292743342.2491
irl,1994,31798558303.8869
irl,1995,36235289141.41409
irl,1996,39965913558.4677
irl,1997,41589837631.3276
irl,1998,43809682628.6868
irl,1999,46927118580.1086
irl,2000,47020843328.49889
irl,2001,49832281475.0036
irl,2002,57304025794.7625
irl,2003,73220294974.41161
irl,2004,85067084823.01068
irl,2005,92451766900.1463
irl,2006,101740197070.302
irl,2007,122049100393.467
irl,2008,133265820746.42
irl,2009,111779880144.444
irl,2010,105026633699.367
irl,2011,109929940314.407
irl,2012,101924654490.155
irl,2013,107086903904.299
irl,2014,110794445245.776
irl,2015,95981090967.63348
irl,2016,100905130586.295
irl,2017,106093728656.985
irl,2018,117314692430.09801
irl,2019,117083314565.37199
irl,2020,106702310024.677
irn,1960,3436647872.63979
irn,1961,3534213723.26135
irn,1962,3657991294.9454
irn,1963,3742451285.03571
irn,1964,3784681280.08086
irn,1965,3973988154.42119
irn,1966,4314740528.23377
irn,1967,4782182887.18181
irn,1968,4891398391.60892
irn,1969,5645713475.51884
irn,1970,6335955463.49819
irn,1971,7669840824.23465
irn,1972,8719765873.46062
irn,1973,12042530693.4294
irn,1974,16980447099.4026
irn,1975,23577481420.3276
irn,1976,25772598399.2116
irn,1977,33958611272.3928
irn,1978,39175458090.23409
irn,1979,47380250583.3024
irn,1980,54424096214.7736
irn,1981,64407237665.2046
irn,1982,77933090865.4417
irn,1983,97817951432.49026
irn,1984,106482708322.411
irn,1985,120749775166.246
irn,1986,149959740313.90201
irn,1987,92364111077.71379
irn,1988,92385841335.6577
irn,1989,86204510920.09109
irn,1990,84717671416.22791
irn,1993,33419604108.5886
irn,1994,36907271307.455
irn,1995,48241163903.6639
irn,1996,57053409229.0294
irn,1997,59693894408.3108
irn,1998,63877321186.5876
irn,1999,59283828089.30969
irn,2000,54496851434.04289
irn,2001,63719504588.2454
irn,2002,59933154413.0435
irn,2003,68238815727.649
irn,2004,81106977685.54228
irn,2005,93305898202.91347
irn,2006,110345215253.875
irn,2007,144939295011.47699
irn,2008,171780889530.108
irn,2009,185278286825.59201
irn,2010,208947605803.40601
irn,2011,251994464385.164
irn,2012,285466776310.94897
irn,2013,209755038360.06296
irn,2014,200399559651.71896
irn,2015,193623727096.68701
irn,2016,206421905327.259
irn,2017,212092898459.80801
irn,2018,142819414577.995
irn,2019,128222883269.164
irn,2020,99236109402.51219
irq,1970,1617754130.49566
irq,1971,1818670438.47242
irq,1972,1871432862.72154
irq,1973,1682733575.43744
irq,1974,2361666102.26888
