geo,time,ne_con_govt_kd
mkd,2007,1440637615.18853
mkd,2008,1587263227.01131
mkd,2009,1589854159.20725
mkd,2010,1532219136.8896
mkd,2011,1550461414.59564
mkd,2012,1588241436.1057
mkd,2013,1595987794.60986
mkd,2014,1644237297.23816
mkd,2015,1708587592.79833
mkd,2016,1625043248.52137
mkd,2017,1583403266.80105
mkd,2018,1607620551.40792
mkd,2019,1647727124.27758
mkd,2020,1755435876.99414
mli,1985,702421207.38193
mli,1986,723714931.01321
mli,1987,690926709.81254
mli,1988,738737508.13992
mli,1989,754293872.51191
mli,1990,720210224.41513
mli,1991,664512470.52051
mli,1992,661672291.39729
mli,1993,600696213.31707
mli,1994,490482778.27968
mli,1995,460359248.21177
mli,1996,556993877.71676
mli,1997,605802527.12574
mli,1998,1105951756.40763
mli,1999,1027402536.9785
mli,2000,1123478082.12724
mli,2001,1213086414.86357
mli,2002,1297596314.09122
mli,2003,1312059750.69653
mli,2004,1393259700.91647
mli,2005,1424455869.91898
mli,2006,1417422738.51313
mli,2007,1510022674.24227
mli,2008,1628034409.15923
mli,2009,1673037971.53266
mli,2010,1797118784.64446
mli,2011,2016435244.06495
mli,2012,1724384328.30176
mli,2013,1853849849.97952
mli,2014,1974140618.4027
mli,2015,2145453143.09578
mli,2016,2282451446.58092
mli,2017,2393445572.48576
mli,2018,2441314483.89583
mli,2019,2538967063.34417
mli,2020,2653220581.03772
mlt,2000,1326412848.10829
mlt,2001,1338586819.03917
mlt,2002,1375001442.36103
mlt,2003,1413632641.73971
mlt,2004,1416289359.8136
mlt,2005,1398060801.06513
mlt,2006,1450330189.72595
mlt,2007,1469390436.03684
mlt,2008,1658293132.14246
mlt,2009,1599524242.76046
mlt,2010,1608761788.52768
mlt,2011,1658617552.42428
mlt,2012,1728628758.46
mlt,2013,1730815932.54188
mlt,2014,1848390879.84023
mlt,2015,1895310218.57317
mlt,2016,1831387454.87905
mlt,2017,1860826909.67886
mlt,2018,2086286940.38671
mlt,2019,2374922240.97467
mlt,2020,2758379877.57856
mmr,2015,13216367905.9184
mne,2006,641978566.02628
mne,2007,711059523.77296
mne,2008,722439303.53202
mne,2009,726657299.49469
mne,2010,724084762.42447
mne,2011,721842575.6099
mne,2012,743266051.87183
mne,2013,753043370.70823
mne,2014,763410076.34995
mne,2015,777992680.4924
mne,2016,784588149.56482
mne,2017,773773635.79876
mne,2018,822495579.21841
mne,2019,830650511.2437
mne,2020,837103352.90415
mng,2010,1009453273.3649
mng,2011,1164221220.89703
mng,2012,1395596600.9126
mng,2013,1616288524.43935
mng,2014,1813424411.04922
mng,2015,1728084130.50094
mng,2016,1957355496.4368
mng,2017,1911342855.93347
mng,2018,1932100597.76405
mng,2019,2168848357.04975
mng,2020,2485895085.24855
moz,1980,683817506.40944
moz,1981,827897391.00142
moz,1982,775961917.74452
moz,1983,846389509.45577
moz,1984,520475777.3726
moz,1985,458004979.58336
moz,1986,367573314.90668
moz,1987,376065103.81306
moz,1988,408289803.78899
moz,1989,497140333.97066
moz,1990,483740453.18355
moz,1991,434802757.97449
moz,1992,438848670.54079
moz,1993,544402564.84022
moz,1994,793855426.16278
moz,1995,401449693.68154
moz,1996,407688472.79793
moz,1997,493279820.21692
moz,1998,591937104.01224
moz,1999,656094435.70768
moz,2000,729645639.52407
moz,2001,848806529.52127
moz,2002,1064119738.81414
moz,2003,1156934210.63847
moz,2004,1262745978.74918
moz,2005,1329741166.78049
moz,2006,1465507591.20651
moz,2007,1570651097.21298
moz,2008,1687260280.63044
moz,2009,1816021752.79122
moz,2010,2022186956.11024
moz,2011,2312501340.13504
moz,2012,2667553861.01287
moz,2013,3229219895.58711
moz,2014,3819764131.33611
moz,2015,4135661989.62046
moz,2016,4972453393.67114
moz,2017,5131063123.64287
moz,2018,4831624515.15828
moz,2019,5003855752.90312
moz,2020,4040184562.3639
mrt,1964,606064842.35915
mrt,1965,620381352.33014
mrt,1966,587689200.08192
mrt,1967,514855916.0781
mrt,1968,479417774.81289
mrt,1969,535845139.93396
mrt,1970,584883306.26191
mrt,1971,614050595.18589
mrt,1972,714283768.6697
mrt,1973,722471783.40254
mrt,1974,833169669.99656
mrt,1975,994253688.15421
mrt,1976,1489840154.444
mrt,1977,1499936943.24832
mrt,1978,1295921339.78725
mrt,1979,1142688769.67684
mrt,1980,1208437774.05765
mrt,1981,1128518435.7968
mrt,1982,911451251.8405
mrt,1983,973110293.3785
mrt,1984,876816169.0355
mrt,1985,844556575.26517
mrt,1986,724434947.0124
mrt,1987,779916443.45809
mrt,1988,819690863.69969
mrt,1989,854498652.71737
mrt,1990,830467421.33769
mrt,1991,622287434.47455
mrt,1992,466293614.78391
mrt,1993,476689209.07726
mrt,1994,473738960.24226
mrt,1995,463870545.62775
mrt,1996,495525105.98705
mrt,1997,496489793.3341
mrt,1998,573562825.54973
mrt,1999,600127070.49612
mrt,2000,599633766.63243
mrt,2001,597589806.00147
mrt,2002,620740671.1918
mrt,2003,636134434.05616
mrt,2004,672681176.46324
mrt,2005,642194670.83423
mrt,2006,660697952.92362
mrt,2007,679559891.80771
mrt,2008,718752847.53068
mrt,2009,741241557.87056
mrt,2010,764769953.56869
mrt,2011,695300321.65932
mrt,2012,802973142.40468
mrt,2013,813093289.85459
mrt,2014,850223276.86769
mrt,2015,901457470.9245
mrt,2016,925401638.27292
mrt,2017,976874081.70951
mrt,2018,943278663.06414
mrt,2019,952517748.71493
mrt,2020,1040306978.36335
mus,1976,479965608.79367
mus,1977,504114824.1372
mus,1978,524490721.04444
mus,1979,514680104.92681
mus,1980,519208078.18782
mus,1981,538074650.67473
mus,1982,548639931.46435
mus,1983,562491066.56816
mus,1984,583436676.85925
mus,1985,583436676.85925
mus,1986,592895986.95622
mus,1987,634449382.42037
mus,1988,667346758.24279
mus,1989,691516258.9475
mus,1990,737169759.18447
mus,1991,780655538.66887
mus,1992,821736977.70387
mus,1993,873360764.7284
mus,1994,903609091.24883
mus,1995,937845751.99525
mus,1996,994032560.77762
mus,1997,939145103.24025
mus,1998,977677755.31863
mus,1999,1034386011.76442
mus,2000,1125721028.65317
mus,2001,1170637712.61247
mus,2002,1241813378.70916
mus,2003,1274969332.11351
mus,2004,1328138457.40081
mus,2005,1385779511.2377
mus,2006,1445367009.15417
mus,2007,1403769187.75881
mus,2008,1397927215.23945
mus,2009,1472372850.06645
mus,2010,1510649454.27047
mus,2011,1549464583.72683
mus,2012,1592422027.21894
mus,2013,1620306604.25405
mus,2014,1694201853.53585
mus,2015,1746057101.78083
mus,2016,1795867654.82277
mus,2017,1823852454.31709
mus,2018,1900802626.68103
mus,2019,1938461742.62216
mus,2020,1915643361.08025
mys,1960,1013480037.05429
mys,1961,1091711139.4599
mys,1962,1154436918.44167
mys,1963,1278478983.95084
mys,1964,1476523509.69785
mys,1965,1602679882.55719
mys,1966,1783809427.62127
mys,1967,1797200333.82514
mys,1968,1801429003.46037
mys,1969,1849354438.71882
mys,1970,2093209817.69958
mys,1971,2268701173.20662
mys,1972,2652103968.58787
mys,1973,2773326692.11141
mys,1974,3187035319.44455
mys,1975,3403404208.45902
mys,1976,3692365845.51735
mys,1977,4055329613.20405
mys,1978,4292137255.23851
mys,1979,4366139660.54144
mys,1980,5462079497.10401
mys,1981,6190826346.99557
mys,1982,6732101334.05659
mys,1983,7040091764.73381
mys,1984,6695452470.18438
mys,1985,6636955470.70767
mys,1986,6720824625.33305
mys,1987,6819494508.22609
mys,1988,7321061004.13279
mys,1989,7593614489.9882
mys,1990,8040330730.55135
mys,1991,8984655793.11228
mys,1992,9427979464.85725
mys,1993,10222455434.6435
mys,1994,11026545179.8745
mys,1995,11694924107.0285
mys,1996,11780308641.6592
mys,1997,12449817846.6265
mys,1998,11342640378.9528
mys,1999,13279918960.4404
mys,2000,13496491947.2539
mys,2001,15615831263.6026
mys,2002,17472534861.0933
mys,2003,18976449929.58649
mys,2004,20426720215.0813
mys,2005,21754403507.8735
mys,2006,22948351197.0298
mys,2007,24630695429.5225
mys,2008,26323236973.4989
mys,2009,27624293073.8702
mys,2010,28386516067.0849
mys,2011,32406927461.2726
mys,2012,34166767302.52209
mys,2013,36150466905.6459
mys,2014,37726824145.4359
mys,2015,39436979644.0917
mys,2016,39851389578.7991
mys,2017,42107179874.5359
mys,2018,43536038919.4725
mys,2019,44316988861.8615
mys,2020,46066572781.9741
nam,1980,662334967.6051
nam,1981,829769847.67565
nam,1982,855431508.39629
nam,1983,866096552.21738
nam,1984,882581063.92072
nam,1985,965989129.37022
nam,1986,985973388.28525
nam,1987,988321301.8317
nam,1988,1025680189.33966
nam,1989,1001812899.88063
nam,1990,1061921466.431
nam,1991,1187025951.14075
nam,1992,1266546930.18887
nam,1993,1275394033.48885
nam,1994,1295485425.28664
nam,1995,1330410638.18226
nam,1996,1364918140.95747
nam,1997,1420008228.59982
nam,1998,1463689121.9463
nam,1999,1529168236.05213
nam,2000,1548585930.64688
nam,2001,1593611967.17875
nam,2002,1552567982.98388
nam,2003,1601264394.22756
nam,2004,1680827168.35249
nam,2005,1581336642.88653
nam,2006,1754993673.29354
nam,2007,1975618984.77709
nam,2008,2177852032.69704
nam,2009,2261503489.39209
nam,2010,2284265550.88923
nam,2011,2436679814.31311
nam,2012,2516232178.48299
nam,2013,2637415435.61121
nam,2014,2752947267.09569
nam,2015,3086408728.52607
nam,2016,3119569357.00479
nam,2017,3054560204.6282
nam,2018,3047063305.87879
nam,2019,3091983713.58262
nam,2020,3044530379.83527
ncl,2015,2082689574.5224
ner,1990,766260606.87701
ner,1991,756633822.53768
ner,1992,775917228.63401
ner,1993,821084266.60027
ner,1994,757649704.32757
ner,1995,801249377.16896
ner,1996,686867331.10999
ner,1997,754038056.41871
ner,1998,851757740.92428
ner,1999,872352368.02655
ner,2000,845868162.96092
ner,2001,866614026.0756
ner,2002,893184237.05079
ner,2003,913955520.16308
ner,2004,836456423.64655
ner,2005,877779742.68777
ner,2006,927437630.37843
ner,2007,962097742.82207
ner,2008,1096801277.10598
ner,2009,1210202886.71554
ner,2010,1132802292.47831
ner,2011,1203107541.00435
ner,2012,1252876640.97311
ner,2013,1317049324.63278
ner,2014,1634277688.85494
ner,2015,1597602009.56781
ner,2016,1584581406.11899
ner,2017,1646941227.14419
ner,2018,1726165840.0874
ner,2019,1866038128.47412
ner,2020,1935277402.66304
nga,1981,1742970309.34686
nga,1982,1783670684.58231
nga,1983,1824371059.81776
nga,1984,1865071435.05319
nga,1985,1905771810.28863
nga,1986,1946472185.52408
nga,1987,1987172560.75952
nga,1988,2027872935.99496
nga,1989,2068573311.2304
nga,1990,2109273686.46584
nga,1991,2131621892.13021
nga,1992,2192936743.57134
nga,1993,2256412884.48621
nga,1994,2288620799.89495
nga,1995,2287281740.07781
nga,1996,2353475937.69774
nga,1997,2394176313.237
nga,1998,2434876687.98281
nga,1999,2475577063.52207
nga,2000,2516277439.06133
nga,2001,2212346467.03971
nga,2002,2340200131.42954
nga,2003,1780278223.78898
nga,2004,11848442808.1081
nga,2005,13088842424.0344
nga,2006,17768187533.043
nga,2007,33892878295.4883
nga,2008,35393206580.0081
nga,2009,32535174401.8648
nga,2010,38340253343.4882
nga,2011,40093774804.95709
nga,2012,39299131607.4119
nga,2013,35268060490.1713
nga,2014,32794168899.73289
nga,2015,28892549860.4205
nga,2016,24525144139.1885
nga,2017,22565883322.736
nga,2018,30049723370.8762
nga,2019,32689032763.7194
nga,2020,52817835479.782
nic,1960,237468003.79017
nic,1961,252426812.24811
nic,1962,265980922.05348
nic,1963,239020565.45879
nic,1964,261126086.35956
nic,1965,281802264.77176
nic,1966,282048703.13186
nic,1967,315441100.9251
nic,1968,304499237.73676
nic,1969,320172717.43897
nic,1970,349153868.58647
nic,1971,358518526.27018
nic,1972,394301376.15637
nic,1973,366305978.44927
nic,1974,407337965.40554
nic,1975,483881720.0519
nic,1976,536348446.9167
nic,1977,568755091.26956
nic,1978,700525682.41382
nic,1979,750281587.31755
nic,1980,1011161235.317
nic,1981,1146998059.40288
nic,1982,1340895761.12778
nic,1983,1837888001.93687
nic,1984,2155892061.80699
nic,1985,2306810913.53084
nic,1986,2399102079.38744
nic,1987,2519068273.08301
nic,1988,1529421106.60254
nic,1989,1208016197.36307
nic,1990,1618508573.77787
nic,1991,1066930239.05358
nic,1992,950660616.26444
nic,1993,919313661.43632
nic,1994,894743753.19773
nic,1995,964779002.91558
nic,1996,966146544.6028
nic,1997,934937228.49296
nic,1998,974413067.33318
nic,1999,1081856107.12129
nic,2000,1102892955.96641
nic,2001,1101772737.14182
nic,2002,1090991987.61542
nic,2003,1145373799.17869
nic,2004,1185608314.76501
nic,2005,1241446045.74805
nic,2006,1265256870.06695
nic,2007,1255779553.44602
nic,2008,1354343646.3037
nic,2009,1379125074.2088
nic,2010,1409312082.7051
nic,2011,1460489592.45812
nic,2012,1520021181.30664
nic,2013,1602157925.3547
nic,2014,1698194733.78014
nic,2015,1792616888.26275
nic,2016,1940322622.85859
nic,2017,1970860643.08159
nic,2018,1925580130.33714
nic,2019,1946711036.28455
nic,2020,2006734041.55044
nld,1969,56931021215.3154
nld,1970,60304169184.3735
nld,1971,63563732768.377
nld,1972,65741258329.466
nld,1973,67099783636.1855
nld,1974,68752730393.0742
nld,1975,71306877885.8602
nld,1976,74630705566.0016
nld,1977,78225043584.0063
nld,1978,80578924000.03438
nld,1979,83591890577.5063
nld,1980,91032498158.02541
nld,1981,93301697221.7023
nld,1982,94971273357.7957
nld,1983,97846990971.67149
nld,1984,97229545938.52579
nld,1985,101032571126.61501
nld,1986,102395212726.159
nld,1987,106412845445.118
nld,1988,107699069344.32001
nld,1989,109307607847.761
nld,1990,111746847528.51601
nld,1991,114637936333.979
nld,1992,117556716362.166
nld,1993,120113008543.369
nld,1994,122572385883.089
nld,1995,125647236651.549
nld,1996,124083106401.55499
nld,1997,128036611494.461
nld,1998,133158604526.17999
nld,1999,136059419321.642
nld,2000,140553099641.452
nld,2001,146878064272.62601
nld,2002,153286919173.45901
nld,2003,157545388308.021
nld,2004,156799503843.63101
nld,2005,158704068152.88199
nld,2006,171917877385.04099
nld,2007,177290350718.409
nld,2008,182983912644.27301
nld,2009,191547575829.76001
nld,2010,193312778662.87
nld,2011,192509536820.086
nld,2012,190281465180.23901
nld,2013,190317294680.01599
nld,2014,191377679449.35696
nld,2015,191228984750.78101
nld,2016,193809711734.375
nld,2017,195604348834.96097
nld,2018,198975014601.78
nld,2019,204525102087.21799
nld,2020,206575115769.83896
nld_curacao,2015,490782122.90503
nor,1970,21822093624.057
nor,1971,23335455203.0588
nor,1972,24403265474.8372
nor,1973,25630422651.6482
nor,1974,26551906582.6185
nor,1975,28550129172.2641
nor,1976,30301705073.8865
nor,1977,31561103647.8247
nor,1978,33114022940.99409
nor,1979,34798139919.3965
nor,1980,36316957734.8351
nor,1981,37548207088.9738
nor,1982,38474775240.2604
nor,1983,39635217526.0928
nor,1984,40237015604.0095
nor,1985,41314746305.6732
nor,1986,42228913919.6031
nor,1987,44027859873.9278
nor,1988,43593965071.81969
nor,1989,44955544073.57649
nor,1990,46971499431.642
nor,1991,49710902139.0926
nor,1992,52724480727.49809
nor,1993,54636271571.7681
nor,1994,55423457683.1662
nor,1995,55611697840.23969
nor,1996,57179745788.98409
nor,1997,58844393923.7367
nor,1998,60930412317.8671
nor,1999,62849767489.9245
nor,2000,64172904825.87569
nor,2001,66741552133.9258
nor,2002,69155440735.7652
nor,2003,69996197168.5439
nor,2004,70846502015.0873
nor,2005,72227797871.241
nor,2006,73820398883.9516
nor,2007,75308215355.9987
nor,2008,77237986979.43571
nor,2009,80514084943.6808
nor,2010,82280045468.6369
nor,2011,83179208432.3654
nor,2012,84447039371.7061
nor,2013,85263118735.1452
nor,2014,87556970135.3725
nor,2015,89656505115.2216
nor,2016,91746367675.9326
nor,2017,93476986669.4223
nor,2018,93954655368.3992
nor,2019,95138782680.58279
nor,2020,96876469980.3658
npl,2001,991368005.14178
npl,2002,1068964305.83694
npl,2003,1181605670.18689
npl,2004,1285355748.14483
npl,2005,1301312920.18034
npl,2006,1311147635.58417
npl,2007,1405089945.25848
npl,2008,1451049925.13157
npl,2009,1591894131.08386
npl,2010,1612893326.22781
npl,2011,1824325855.69828
npl,2012,1790806313.5665
npl,2013,1726807626.89822
npl,2014,1925229954.54939
npl,2015,2146672560.01524
npl,2016,1889900657.58351
npl,2017,2294710929.63604
npl,2018,2341788336.7835
npl,2019,2570376956.87546
npl,2020,2668430208.46305
nzl,1970,11069849892.7806
nzl,1971,11336314091.9472
nzl,1972,12025645495.9117
nzl,1973,12512232082.1493
nzl,1974,13544780766.7498
nzl,1975,14206597046.671
nzl,1976,14096535853.1355
nzl,1977,14670013075.5418
nzl,1978,15353551491.4835
nzl,1979,15150807371.1187
nzl,1980,15289832110.0438
nzl,1981,15570777733.2241
nzl,1982,15657668369.3928
nzl,1983,16084880140.8672
nzl,1984,16377411740.0931
nzl,1985,16661253508.6037
nzl,1986,16774211544.8317
nzl,1987,16993279520.2148
nzl,1988,16993279520.2148
nzl,1989,17891811921.4073
nzl,1990,18081621367.1786
nzl,1991,17902526892.0309
nzl,1992,18107643438.6931
nzl,1993,18399245454.07
nzl,1994,18376284802.7337
nzl,1995,19039085758.1199
nzl,1996,19303134991.8932
nzl,1997,19884043306.1943
nzl,1998,20298102826.0604
nzl,1999,20650168238.63729
nzl,2000,20924931745.672
nzl,2001,21785196394.63729
nzl,2002,22153334611.8307
nzl,2003,23188100210.9521
nzl,2004,24302464129.4304
nzl,2005,26045953381.33509
nzl,2006,27076892553.9148
nzl,2007,28379534510.7132
nzl,2008,29535993305.3226
nzl,2009,29415066510.9224
nzl,2010,29995974127.8614
nzl,2011,30537848986.2097
nzl,2012,30489631269.7223
nzl,2013,31116460886.69609
nzl,2014,32182607088.687
nzl,2015,32935720636.6917
nzl,2016,33667404243.4492
nzl,2017,34816209487.6131
nzl,2018,36094360082.9861
nzl,2019,38284053766.62769
nzl,2020,40775299429.9064
omn,1998,6654521957.07848
omn,1999,6532294741.03508
omn,2000,6879956549.36881
omn,2001,7283337744.37704
omn,2002,7712852151.22549
omn,2003,7650814862.34506
omn,2004,8653242555.78042
omn,2005,9735163577.77624
omn,2006,10315829107.8688
omn,2007,10882316869.8599
omn,2008,11228339386.4298
omn,2009,12077935175.6462
omn,2010,12764977483.3786
omn,2011,14406990377.9206
omn,2012,17106419501.4363
omn,2013,18958842407.669
omn,2014,20194348514.741
omn,2015,19392977893.368
omn,2016,17509733040.1594
omn,2017,17660019897.8946
omn,2018,18123304821.8189
omn,2019,18573209675.73809
omn,2020,16009014831.2019
pak,1960,1523647061.0639
pak,1961,1506977171.44795
pak,1962,1638960087.6331
pak,1963,1782629271.77103
pak,1964,2260551871.07206
pak,1965,2164826632.88766
pak,1966,2753765386.08285
pak,1967,2574866802.00283
pak,1968,2547886005.43335
pak,1969,2582256428.58707
pak,1970,2988000293.23662
pak,1971,3066364968.14911
pak,1972,3601513883.33584
pak,1973,3828531268.50978
pak,1974,3253168793.67874
pak,1975,3621276805.93733
pak,1976,3924596768.60734
pak,1977,4036816606.31055
pak,1978,4342713929.27414
pak,1979,4329137655.9384
pak,1980,4581932857.84905
pak,1981,4859302899.17793
pak,1982,5283434956.49418
pak,1983,6236185417.48238
pak,1984,6997148738.01031
pak,1985,7469915208.77161
pak,1986,8219020496.15949
pak,1987,9307190547.31776
pak,1988,9712762659.35107
pak,1989,11694910021.0726
pak,1990,11324396049.1486
pak,1991,11267684443.7481
pak,1992,10381097125.5849
pak,1993,12224559454.4924
pak,1994,10976050663.9987
pak,1995,11575987921.3485
pak,1996,12363760021.8956
pak,1997,11330754331.5441
pak,1998,12103403405.1309
pak,1999,11265278504.7672
pak,2000,12112511589.5019
pak,2001,11299176852.3061
pak,2002,13120268585.5503
pak,2003,13719826371.7917
pak,2004,13761866902.7517
pak,2005,14233236326.2278
pak,2006,20849112618.5552
pak,2007,20623907645.8823
pak,2008,20432938108.4851
pak,2009,23019269627.9484
pak,2010,22886437111.6763
pak,2011,22891202839.8823
pak,2012,24572702503.5827
pak,2013,27048036322.738
pak,2014,27454411912.058
pak,2015,29686863797.2867
pak,2016,32129639912.0144
pak,2017,33818117963.4449
pak,2018,36736494301.1786
pak,2019,37032528693.566
pak,2020,39544723961.4983
pan,1960,561776994.11933
pan,1961,596513701.22213
pan,1962,681558877.53217
pan,1963,731867346.73942
pan,1964,764208338.00011
pan,1965,802538540.69222
pan,1966,892374992.33878
pan,1967,985804939.57465
pan,1968,1062465344.95888
pan,1969,1051684858.19094
pan,1970,1226566486.14755
pan,1971,1394081792.11102
pan,1972,1626026110.01357
pan,1973,1657435112.62094
pan,1974,1708978259.63313
pan,1975,1886963389.48008
pan,1976,1940922577.53568
pan,1977,2016626604.02503
pan,1978,2106021842.45574
pan,1979,2167229309.98925
pan,1980,2137431001.41081
pan,1981,2379730853.02649
pan,1982,2720203928.46995
pan,1983,2596069950.4163
pan,1984,2749148578.59392
pan,1985,2852394659.97003
pan,1986,3041281133.35878
pan,1987,3243595529.15827
pan,1988,2642321822.14008
pan,1989,2456120933.23346
pan,1990,2479396102.97717
pan,1991,2694541614.22345
pan,1992,2480291263.93112
pan,1993,2548624567.80058
pan,1994,2537583864.71776
pan,1995,2655451365.54693
pan,1996,2707763222.48326
pan,1997,2690527270.118
pan,1998,2817426675.53949
pan,1999,2859439337.15318
pan,2000,2910500759.16871
pan,2001,3144909326.9055
pan,2002,3431241032.95418
pan,2003,3445891688.57234
pan,2004,3512034328.63825
pan,2005,3657677837.80164
pan,2006,3755707233.70894
pan,2007,3925333602.63634
pan,2008,4253874029.97768
pan,2009,4326915871.15978
pan,2010,4622188253.4283
pan,2011,4869850366.74817
pan,2012,4905631997.44871
pan,2013,5082026565.3237
pan,2014,5170593494.20644
pan,2015,5563600000
pan,2016,6124868884.87297
pan,2017,6515361805.0388
pan,2018,7013938907.19677
pan,2019,7328876400.55278
per,1960,3176345902.89331
per,1961,3670947138.76216
per,1962,3856213025.41812
per,1963,4081298503.09741
per,1964,4592246728.96531
per,1965,4903258692.53708
per,1966,4909545996.38287
per,1967,5079303200.21921
per,1968,5404147232.25171
per,1969,5702165434.54218
per,1970,5985513261.19246
per,1971,6397960393.47632
per,1972,6821305519.09287
per,1973,7231656883.42812
per,1974,7666319155.9671
per,1975,8515105175.1488
per,1976,8924618232.30462
per,1977,10211419752.7431
per,1978,8917073467.68967
per,1979,8160501238.24622
per,1980,10137229567.3627
per,1981,9949029605.57873
per,1982,10878712267.5763
per,1983,9991364118.14039
per,1984,9334550443.05015
per,1985,9746159268.15456
per,1986,10521174255.5457
per,1987,11123497963.9724
per,1988,9369759344.58657
per,1989,7582907591.61294
per,1990,6810826679.34988
per,1991,6944536674.47036
per,1992,7141119708.04874
per,1993,7361594496.24112
per,1994,7999965413.3837
per,1995,8679832535.90851
per,1996,9061681456.14284
per,1997,9750350804.05175
per,1998,9994298193.26842
per,1999,10344291440.6841
per,2000,10664943936.8194
per,2001,10579436604.5166
per,2002,10579436604.5166
per,2003,10991883736.8005
per,2004,11442473845.7488
per,2005,12483651362.6117
per,2006,13432195936.1466
per,2007,14009789582.7799
per,2008,14688399244.5355
per,2009,16460999775.4587
per,2010,17103143074.9088
per,2011,18366052840.7332
per,2012,19885484603.4659
per,2013,21384796993.892
per,2014,22777644372.5295
per,2015,24609345559.6031
per,2016,25882315011.5808
per,2017,26724813726.91669
per,2018,27451206897.9003
per,2019,28439571062.4586
per,2020,30785154550.5281
phl,1960,3799480343.01649
phl,1961,4023512347.70417
phl,1962,4133011170.08105
phl,1963,4449928163.80025
phl,1964,4630915626.49254
phl,1965,4824489342.08428
phl,1966,4825999670.29858
phl,1967,5361914197.27742
phl,1968,5738237453.36242
phl,1969,6079319739.8043
phl,1970,6472256597.98763
phl,1971,7085952988.77278
phl,1972,8010273393.42151
phl,1973,8952969449.06365
phl,1974,10270226711.8957
phl,1975,11060631412.9053
phl,1976,11293473562.9625
phl,1977,11398693042.9185
phl,1978,11741285653.4453
phl,1979,12175253077.5775
phl,1980,12630616805.0023
phl,1981,12252531500.0222
phl,1982,13177491637.9093
phl,1983,12594209588.8571
phl,1984,11215486371.9505
phl,1985,11169273317.4047
phl,1986,11184162549.8702
phl,1987,11662651126.8445
phl,1988,12644111098.6543
phl,1989,13469667252.3386
phl,1990,14357305830.556
phl,1991,14084112414.569
phl,1992,13957760004.3826
phl,1993,14743735542.9243
phl,1994,15525220846.5157
phl,1995,16258071496.304
phl,1996,16799298994.7498
phl,1997,17467831103.2707
phl,1998,17432783880.4568
phl,1999,16799885122.0764
phl,2000,16638888043.2495
phl,2001,16418572970.2401
phl,2002,15817797498.1752
phl,2003,16484182218.1974
phl,2004,16833018004.1246
phl,2005,17334089330.9378
phl,2006,19442954380.37289
phl,2007,20824617687.9898
phl,2008,20930797466.4242
phl,2009,23241792774.6276
phl,2010,24211794702.5239
phl,2011,24673242937.5984
phl,2012,28494791168.7459
phl,2013,29902476032.5853
phl,2014,30986412193.5016
phl,2015,33438304752.1717
phl,2016,36568489811.1665
phl,2017,38947925451.1864
phl,2018,44163207499.8856
phl,2019,48183326250.9945
phl,2020,53264627911.1558
pol,1995,47165671839.76649
pol,1996,48418092585.2235
pol,1997,49792810717.6018
pol,1998,50782597161.4272
pol,1999,52427377636.2913
pol,2000,56579121899.4562
pol,2001,58757660167.1309
pol,2002,59966573816.156
pol,2003,62059424326.8338
pol,2004,64406950523.9422
pol,2005,66629526462.39551
pol,2006,70315161161.95779
pol,2007,72540655259.31821
pol,2008,75662024141.13278
pol,2009,78189415041.7827
pol,2010,80738294203.4753
pol,2011,79283989919.08739
pol,2012,79078657646.9028
pol,2013,81086085687.75699
pol,2014,84350444356.0154
pol,2015,86333200689.7467
pol,2016,87994428969.3593
pol,2017,90341955166.46768
pol,2018,93493036211.6992
pol,2019,99525931821.1964
pol,2020,104446743599.94701
pri,1964,1291379514.48801
pri,1965,1429992996.96555
pri,1966,1530704355.32814
pri,1967,1693683489.02243
pri,1968,1938964377.93776
pri,1969,2201571952.16279
pri,1970,2704045826.14387
pri,1971,3194607603.97453
pri,1972,3119886273.57649
pri,1973,3444761623.13322
pri,1974,3367332998.15553
pri,1975,3717115457.84495
pri,1976,3681379169.39371
pri,1977,3912582126.49491
pri,1978,4039283512.82204
pri,1979,4296476497.88779
pri,1980,4468118974.23693
pri,1981,4898578812.3996
pri,1982,4682536704.94437
pri,1983,4882335044.92176
pri,1984,5240239388.35009
pri,1985,5545622216.93342
pri,1986,5829346688.87963
pri,1987,6185085196.64426
pri,1988,6631788802.28476
pri,1989,7206276712.08425
pri,1990,7440186963.7651
pri,1991,7399577545.07051
pri,1992,7410406723.38906
pri,1993,7488918266.19861
pri,1994,7510576622.83572
pri,1995,8034167394.53799
pri,1996,8437012827.98834
pri,1997,8875053090.974
pri,1998,9039656601.41608
pri,1999,9433838692.21158
pri,2000,9014749491.2834
pri,2001,9252991414.29167
pri,2002,9763045713.09574
pri,2003,10005619307.4314
pri,2004,10062472493.6039
pri,2005,10474481577.7474
pri,2006,10430697043.9698
pri,2007,10343511329.3271
pri,2008,9858342482.29904
pri,2009,10106330665.794
pri,2010,9766835925.50723
pri,2011,9555666948.29535
pri,2012,9675870827.63134
pri,2013,9469033521.74689
pri,2014,10165349687.6302
pri,2015,9100300000
pri,2016,8751600458.14244
pri,2017,9026661587.43381
pri,2018,8851228898.67317
pri,2019,9321215237.69858
pri,2020,9296849586.48182
prt,1970,6655289918.4832
prt,1971,7082267092.72109
prt,1972,7692232899.47109
prt,1973,8292218637.76991
prt,1974,9728043707.57929
prt,1975,10372020522.4785
prt,1976,11098064677.3586
prt,1977,12407459643.7683
prt,1978,12959231499.4051
