geo,time,sp_pop_totl_fe_in
mus,1999,591986
mus,2000,598324
mus,2001,603367
mus,2002,607704
mus,2003,612121
mus,2004,615928
mus,2005,619540
mus,2006,622406
mus,2007,625219
mus,2008,627461
mus,2009,629116
mus,2010,630609
mus,2011,631620
mus,2012,633399
mus,2013,634864
mus,2014,636163
mus,2015,637251
mus,2016,638052
mus,2017,639078
mus,2018,639954
mus,2019,640695
mus,2020,641234
mwi,1960,1870000
mwi,1961,1912413
mwi,1962,1956643
mwi,1963,2002711
mwi,1964,2050605
mwi,1965,2100337
mwi,1966,2152004
mwi,1967,2205706
mwi,1968,2261434
mwi,1969,2319172
mwi,1970,2378974
mwi,1971,2440830
mwi,1972,2504921
mwi,1973,2571740
mwi,1974,2641902
mwi,1975,2715871
mwi,1976,2795224
mwi,1977,2880182
mwi,1978,2968362
mwi,1979,3056362
mwi,1980,3142565
mwi,1981,3222183
mwi,1982,3297621
mwi,1983,3382715
mwi,1984,3496348
mwi,1985,3650047
mwi,1986,3852924
mwi,1987,4095764
mwi,1988,4349610
mwi,1989,4574273
mwi,1990,4742117
mwi,1991,4841102
mwi,1992,4883095
mwi,1993,4893749
mwi,1994,4910802
mwi,1995,4961606
mwi,1996,5054666
mwi,1997,5181579
mwi,1998,5332468
mwi,1999,5490940
mwi,2000,5645174
mwi,2001,5793193
mwi,2002,5939948
mwi,2003,6088662
mwi,2004,6244565
mwi,2005,6411359
mwi,2006,6589614
mwi,2007,6777615
mwi,2008,6974134
mwi,2009,7177240
mwi,2010,7385419
mwi,2011,7598612
mwi,2012,7817021
mwi,2013,8039829
mwi,2014,8266066
mwi,2015,8495171
mwi,2016,8726571
mwi,2017,8960635
mwi,2018,9198885
mwi,2019,9443471
mwi,2020,9695918
mys,1960,4005098
mys,1961,4134429
mys,1962,4270338
mys,1963,4409906
mys,1964,4549118
mys,1965,4685137
mys,1966,4817065
mys,1967,4945833
mys,1968,5072718
mys,1969,5199752
mys,1970,5328592
mys,1971,5459383
mys,1972,5592045
mys,1973,5727799
mys,1974,5868082
mys,1975,6013905
mys,1976,6166375
mys,1977,6325405
mys,1978,6489353
mys,1979,6655815
mys,1980,6823295
mys,1981,6990743
mys,1982,7159451
mys,1983,7333003
mys,1984,7516364
mys,1985,7712885
mys,1986,7924120
mys,1987,8148444
mys,1988,8382161
mys,1989,8619896
mys,1990,8857746
mys,1991,9093703
mys,1992,9328758
mys,1993,9565557
mys,1994,9808204
mys,1995,10059201
mys,1996,10319690
mys,1997,10587331
mys,1998,10856984
mys,1999,11121621
mys,2000,11376247
mys,2001,11618585
mys,2002,11850200
mys,2003,12074668
mys,2004,12297492
mys,2005,12522563
mys,2006,12751205
mys,2007,12981865
mys,2008,13212119
mys,2009,13438288
mys,2010,13657901
mys,2011,13870044
mys,2012,14076071
mys,2013,14278481
mys,2014,14480879
mys,2015,14685798
mys,2016,14893934
mys,2017,15104343
mys,2018,15315852
mys,2019,15526625
mys,2020,15735185
nam,1960,322317
nam,1961,330146
nam,1962,338325
nam,1963,346830
nam,1964,355648
nam,1965,364777
nam,1966,374154
nam,1967,383821
nam,1968,393954
nam,1969,404769
nam,1970,416430
nam,1971,429030
nam,1972,442471
nam,1973,456370
nam,1974,470201
nam,1975,483609
nam,1976,496523
nam,1977,509131
nam,1978,521589
nam,1979,534186
nam,1980,547167
nam,1981,560417
nam,1982,574003
nam,1983,588585
nam,1984,605019
nam,1985,623831
nam,1986,645337
nam,1987,669157
nam,1988,694252
nam,1989,719170
nam,1990,742850
nam,1991,764921
nam,1992,785580
nam,1993,805101
nam,1994,823978
nam,1995,842565
nam,1996,860950
nam,1997,878968
nam,1998,896490
nam,1999,913295
nam,2000,929285
nam,2001,944378
nam,2002,958790
nam,2003,973006
nam,2004,987688
nam,2005,1003312
nam,2006,1020109
nam,2007,1037962
nam,2008,1056630
nam,2009,1075691
nam,2010,1094862
nam,2011,1114054
nam,2012,1133400
nam,2013,1153085
nam,2014,1173378
nam,2015,1194451
nam,2016,1216363
nam,2017,1238996
nam,2018,1262189
nam,2019,1285662
nam,2020,1309233
ncl,1960,37356
ncl,1961,38401
ncl,1962,39456
ncl,1963,40564
ncl,1964,41731
ncl,1965,42908
ncl,1966,44386
ncl,1967,45870
ncl,1968,47363
ncl,1969,49575
ncl,1970,53451
ncl,1971,57318
ncl,1972,59980
ncl,1973,61456
ncl,1974,62703
ncl,1975,63490
ncl,1976,64308
ncl,1977,65379
ncl,1978,66227
ncl,1979,66845
ncl,1980,67737
ncl,1981,69136
ncl,1982,70757
ncl,1983,72356
ncl,1984,73923
ncl,1985,75404
ncl,1986,76923
ncl,1987,78556
ncl,1988,80169
ncl,1989,81780
ncl,1990,83715
ncl,1991,85808
ncl,1992,87835
ncl,1993,89988
ncl,1994,92353
ncl,1995,94517
ncl,1996,96531
ncl,1997,98709
ncl,1998,100951
ncl,1999,103207
ncl,2000,105438
ncl,2001,107616
ncl,2002,109755
ncl,2003,111673
ncl,2004,113395
ncl,2005,115145
ncl,2006,116905
ncl,2007,118671
ncl,2008,120440
ncl,2009,122036
ncl,2010,123920
ncl,2011,126179
ncl,2012,128449
ncl,2013,130720
ncl,2014,132886
ncl,2015,133218
ncl,2016,133590
ncl,2017,133988
ncl,2018,134408
ncl,2019,134837
ncl,2020,135263
ner,1960,1792292
ner,1961,1838914
ner,1962,1887510
ner,1963,1937856
ner,1964,1989655
ner,1965,2042671
ner,1966,2096921
ner,1967,2152518
ner,1968,2209464
ner,1969,2267786
ner,1970,2327553
ner,1971,2388809
ner,1972,2451724
ner,1973,2516517
ner,1974,2583473
ner,1975,2652862
ner,1976,2724767
ner,1977,2799357
ner,1978,2877050
ner,1979,2958358
ner,1980,3043662
ner,1981,3133341
ner,1982,3227385
ner,1983,3325289
ner,1984,3426323
ner,1985,3530025
ner,1986,3636370
ner,1987,3745845
ner,1988,3859216
ner,1989,3977512
ner,1990,4101582
ner,1991,4231826
ner,1992,4368395
ner,1993,4511531
ner,1994,4661401
ner,1995,4818228
ner,1996,4982362
ner,1997,5154177
ner,1998,5333940
ner,1999,5521898
ner,2000,5718338
ner,2001,5923618
ner,2002,6138148
ner,2003,6362294
ner,2004,6596448
ner,2005,6841020
ner,2006,7096222
ner,2007,7362489
ner,2008,7640715
ner,2009,7931954
ner,2010,8237013
ner,2011,8556418
ner,2012,8890161
ner,2013,9237798
ner,2014,9598588
ner,2015,9972036
ner,2016,10358188
ner,2017,10757444
ner,2018,11170022
ner,2019,11596258
ner,2020,12036471
nga,1960,22607613
nga,1961,23067404
nga,1962,23547218
nga,1963,24045065
nga,1964,24558049
nga,1965,25084613
nga,1966,25625360
nga,1967,26182793
nga,1968,26759815
nga,1969,27360228
nga,1970,27987755
nga,1971,28640820
nga,1972,29321189
nga,1973,30039576
nga,1974,30809798
nga,1975,31640394
nga,1976,32537602
nga,1977,33495246
nga,1978,34494167
nga,1979,35507526
nga,1980,36516210
nga,1981,37512694
nga,1982,38503066
nga,1983,39498529
nga,1984,40516553
nga,1985,41569743
nga,1986,42661520
nga,1987,43787392
nga,1988,44942857
nga,1989,46120585
nga,1990,47315567
nga,1991,48527726
nga,1992,49760179
nga,1993,51014941
nga,1994,52295001
nga,1995,53603143
nga,1996,54941135
nga,1997,56310599
nga,1998,57714181
nga,1999,59154807
nga,2000,60635479
nga,2001,62157695
nga,2002,63724089
nga,2003,65339999
nga,2004,67011754
nga,2005,68744169
nga,2006,70539247
nga,2007,72396969
nga,2008,74317325
nga,2009,76299389
nga,2010,78342012
nga,2011,80445630
nga,2012,82609445
nga,2013,84829345
nga,2014,87099897
nga,2015,89416890
nga,2016,91778862
nga,2017,94185842
nga,2018,96636957
nga,2019,99131729
nga,2020,101669950
nic,1960,888189
nic,1961,916164
nic,1962,944641
nic,1963,973727
nic,1964,1003583
nic,1965,1034344
nic,1966,1066058
nic,1967,1098736
nic,1968,1132407
nic,1969,1167121
nic,1970,1202919
nic,1971,1239779
nic,1972,1277727
nic,1973,1316925
nic,1974,1357574
nic,1975,1399796
nic,1976,1443600
nic,1977,1488837
nic,1978,1535265
nic,1979,1582533
nic,1980,1630348
nic,1981,1678679
nic,1982,1727442
nic,1983,1776252
nic,1984,1824653
nic,1985,1872325
nic,1986,1918951
nic,1987,1964649
nic,1988,2010030
nic,1989,2056015
nic,1990,2103182
nic,1991,2151785
nic,1992,2201438
nic,1993,2251358
nic,1994,2300465
nic,1995,2347951
nic,1996,2393604
nic,1997,2437647
nic,1998,2480212
nic,1999,2521582
nic,2000,2561997
nic,2001,2601423
nic,2002,2639908
nic,2003,2677899
nic,2004,2715975
nic,2005,2754553
nic,2006,2793837
nic,2007,2833769
nic,2008,2874141
nic,2009,2914633
nic,2010,2954978
nic,2011,2995158
nic,2012,3035243
nic,2013,3075329
nic,2014,3115567
nic,2015,3156054
nic,2016,3196840
nic,2017,3237844
nic,2018,3278831
nic,2019,3319519
nic,2020,3359705
nld,1960,5767220
nld,1961,5842448
nld,1962,5924615
nld,1963,6003110
nld,1964,6082051
nld,1965,6164493
nld,1966,6244242
nld,1967,6314541
nld,1968,6379935
nld,1969,6453971
nld,1970,6534376
nld,1971,6612659
nld,1972,6680237
nld,1973,6736627
nld,1974,6791370
nld,1975,6854978
nld,1976,6912927
nld,1977,6959034
nld,1978,7007513
nld,1979,7061836
nld,1980,7123632
nld,1981,7178182
nld,1982,7216453
nld,1983,7248724
nld,1984,7281773
nld,1985,7319234
nld,1986,7362547
nld,1987,7411151
nld,1988,7460087
nld,1989,7505071
nld,1990,7556295
nld,1991,7614647
nld,1992,7670302
nld,1993,7721514
nld,1994,7766014
nld,1995,7802880
nld,1996,7838167
nld,1997,7878475
nld,1998,7927388
nld,1999,7980350
nld,2000,8037107
nld,2001,8096932
nld,2002,8147243
nld,2003,8183862
nld,2004,8210231
nld,2005,8227240
nld,2006,8238158
nld,2007,8253655
nld,2008,8283398
nld,2009,8323801
nld,2010,8364526
nld,2011,8401899
nld,2012,8431597
nld,2013,8455043
nld,2014,8483667
nld,2015,8518825
nld,2016,8560955
nld,2017,8607750
nld,2018,8653884
nld,2019,8706652
nld,2020,8751584
nld_curacao,1960,62262
nld_curacao,1961,63095
nld_curacao,1962,64470
nld_curacao,1963,65955
nld_curacao,1964,67344
nld_curacao,1965,68585
nld_curacao,1966,69391
nld_curacao,1967,70150
nld_curacao,1968,71233
nld_curacao,1969,72377
nld_curacao,1970,73492
nld_curacao,1971,74889
nld_curacao,1972,75130
nld_curacao,1973,74819
nld_curacao,1974,75643
nld_curacao,1975,76118
nld_curacao,1976,76320
nld_curacao,1977,76405
nld_curacao,1978,75881
nld_curacao,1979,75682
nld_curacao,1980,75836
nld_curacao,1981,76204
nld_curacao,1982,77035
nld_curacao,1983,77654
nld_curacao,1984,78153
nld_curacao,1985,78659
nld_curacao,1986,78761
nld_curacao,1987,78279
nld_curacao,1988,77290
nld_curacao,1989,76257
nld_curacao,1990,75632
nld_curacao,1991,75299
nld_curacao,1992,75230
nld_curacao,1993,75622
nld_curacao,1994,75973
nld_curacao,1995,76405
nld_curacao,1996,77174
nld_curacao,1997,77661
nld_curacao,1998,76473
nld_curacao,1999,73898
nld_curacao,2000,71010
nld_curacao,2001,68467
nld_curacao,2002,68530
nld_curacao,2003,69932
nld_curacao,2004,71178
nld_curacao,2005,73133
nld_curacao,2006,75259
nld_curacao,2007,77056
nld_curacao,2008,78357
nld_curacao,2009,79155
nld_curacao,2010,80376
nld_curacao,2011,81662
nld_curacao,2012,82412
nld_curacao,2013,83375
nld_curacao,2014,84504
nld_curacao,2015,85606
nld_curacao,2016,86480
nld_curacao,2017,86707
nld_curacao,2018,86194
nld_curacao,2019,85105
nld_curacao,2020,83687
nor,1960,1797400
nor,1961,1811646
nor,1962,1826243
nor,1963,1840183
nor,1964,1854320
nor,1965,1869103
nor,1966,1884518
nor,1967,1900887
nor,1968,1917531
nor,1969,1933804
nor,1970,1948448
nor,1971,1962625
nor,1972,1978103
nor,1973,1992388
nor,1974,2005268
nor,1975,2016974
nor,1976,2027198
nor,1977,2036640
nor,1978,2045376
nor,1979,2053360
nor,1980,2061011
nor,1981,2069200
nor,1982,2077916
nor,1983,2085855
nor,1984,2092615
nor,1985,2099510
nor,1986,2107328
nor,1987,2117263
nor,1988,2128548
nor,1989,2137180
nor,1990,2144423
nor,1991,2154633
nor,1992,2167123
nor,1993,2180058
nor,1994,2192372
nor,1995,2203443
nor,1996,2214031
nor,1997,2225227
nor,1998,2237575
nor,1999,2252100
nor,2000,2266121
nor,2001,2277264
nor,2002,2289408
nor,2003,2302579
nor,2004,2315385
nor,2005,2329544
nor,2006,2345801
nor,2007,2366849
nor,2008,2392635
nor,2009,2418878
nor,2010,2445123
nor,2011,2473069
nor,2012,2501872
nor,2013,2528608
nor,2014,2553889
nor,2015,2576388
nor,2016,2596542
nor,2017,2615346
nor,2018,2630707
nor,2019,2646723
nor,2020,2660602
npl,1960,5066683
npl,1961,5146299
npl,1962,5229040
npl,1963,5315630
npl,1964,5406812
npl,1965,5503117
npl,1966,5605107
npl,1967,5712811
npl,1968,5825475
npl,1969,5941974
npl,1970,6061509
npl,1971,6183966
npl,1972,6309756
npl,1973,6439395
npl,1974,6573590
npl,1975,6712907
npl,1976,6857515
npl,1977,7007454
npl,1978,7162983
npl,1979,7324378
npl,1980,7491875
npl,1981,7665428
npl,1982,7845058
npl,1983,8031077
npl,1984,8223817
npl,1985,8423418
npl,1986,8630323
npl,1987,8844171
npl,1988,9063337
npl,1989,9285609
npl,1990,9509543
npl,1991,9732851
npl,1992,9955979
npl,1993,10183334
npl,1994,10421121
npl,1995,10672917
npl,1996,10940940
npl,1997,11221189
npl,1998,11503372
npl,1999,11773455
npl,2000,12021350
npl,2001,12243832
npl,2002,12443825
npl,2003,12625173
npl,2004,12794317
npl,2005,12956564
npl,2006,13112894
npl,2007,13263376
npl,2008,13411546
npl,2009,13561500
npl,2010,13716597
npl,2011,13877399
npl,2012,14044548
npl,2013,14221340
npl,2014,14411527
npl,2015,14617070
npl,2016,14839974
npl,2017,15077724
npl,2018,15322093
npl,2019,15561762
npl,2020,15788373
nzl,1960,1179951
nzl,1961,1204207
nzl,1962,1235617
nzl,1963,1260835
nzl,1964,1288071
nzl,1965,1310209
nzl,1966,1334800
nzl,1967,1359922
nzl,1968,1373045
nzl,1969,1386460
nzl,1970,1406305
nzl,1971,1428152
nzl,1972,1454147
nzl,1973,1483322
nzl,1974,1515064
nzl,1975,1545478
nzl,1976,1560059
nzl,1977,1565939
nzl,1978,1567568
nzl,1979,1562589
nzl,1980,1565640
nzl,1981,1572657
nzl,1982,1589259
nzl,1983,1611978
nzl,1984,1627206
nzl,1985,1638889
nzl,1986,1640556
nzl,1987,1657206
nzl,1988,1664220
nzl,1989,1674210
nzl,1990,1690913
nzl,1991,1775058
nzl,1992,1793033
nzl,1993,1812611
nzl,1994,1836145
nzl,1995,1863205
nzl,1996,1893714
nzl,1997,1920164
nzl,1998,1939127
nzl,1999,1951226
nzl,2000,1964351
nzl,2001,1977307
nzl,2002,2013084
nzl,2003,2054023
nzl,2004,2085205
nzl,2005,2108864
nzl,2006,2134243
nzl,2007,2153318
nzl,2008,2170490
nzl,2009,2191061
nzl,2010,2214443
nzl,2011,2230453
nzl,2012,2241928
nzl,2013,2258608
nzl,2014,2295996
nzl,2015,2342960
nzl,2016,2396121
nzl,2017,2446845
nzl,2018,2491356
nzl,2019,2531675
nzl,2020,2585329
omn,1960,278459
omn,1961,285634
omn,1962,293169
omn,1963,301055
omn,1964,309301
omn,1965,317913
omn,1966,326945
omn,1967,336458
omn,1968,346482
omn,1969,357038
omn,1970,368189
omn,1971,379948
omn,1972,392421
omn,1973,405913
omn,1974,420824
omn,1975,437428
omn,1976,455710
omn,1977,475592
omn,1978,497199
omn,1979,520662
omn,1980,545986
omn,1981,573264
omn,1982,602190
omn,1983,631800
omn,1984,660880
omn,1985,688509
omn,1986,714353
omn,1987,738552
omn,1988,761252
omn,1989,782789
omn,1990,803462
omn,1991,823209
omn,1992,842020
omn,1993,860278
omn,1994,878487
omn,1995,897022
omn,1996,916127
omn,1997,935733
omn,1998,955610
omn,1999,975357
omn,2000,994726
omn,2001,1014040
omn,2002,1033599
omn,2003,1053129
omn,2004,1072245
omn,2005,1090903
omn,2006,1108494
omn,2007,1125769
omn,2008,1145584
omn,2009,1171774
omn,2010,1206887
omn,2011,1252026
omn,2012,1305847
omn,2013,1365279
omn,2014,1425908
omn,2015,1484395
omn,2016,1539787
omn,2017,1592566
omn,2018,1642702
omn,2019,1690544
omn,2020,1736392
pak,1960,20880066
pak,1961,21415940
pak,1962,21979311
pak,1963,22568993
pak,1964,23183561
pak,1965,23822030
pak,1966,24485428
pak,1967,25174627
pak,1968,25888503
pak,1969,26625579
pak,1970,27385770
pak,1971,28169045
pak,1972,28978867
pak,1973,29823034
pak,1974,30711673
pak,1975,31652712
pak,1976,32647434
pak,1977,33695657
pak,1978,34801637
pak,1979,35969867
pak,1980,37202417
pak,1981,38501063
pak,1982,39861896
pak,1983,41273824
pak,1984,42721760
pak,1985,44193849
pak,1986,45687771
pak,1987,47203743
pak,1988,48735900
pak,1989,50278141
pak,1990,51827158
pak,1991,53375376
pak,1992,54925192
pak,1993,56495351
pak,1994,58111947
pak,1995,59791901
pak,1996,61544776
pak,1997,63360007
pak,1998,65209976
pak,1999,67055726
pak,2000,68869890
pak,2001,70641890
pak,2002,72381875
pak,2003,74108539
pak,2004,75850289
pak,2005,77627779
pak,2006,79446945
pak,2007,81301352
pak,2008,83184598
pak,2009,85085873
pak,2010,86997654
pak,2011,88917077
pak,2012,90847991
pak,2013,92797250
pak,2014,94774652
pak,2015,96786262
pak,2016,98833941
pak,2017,100912342
pak,2018,103011525
pak,2019,105117736
pak,2020,107220324
pan,1960,554737
pan,1961,571678
pan,1962,589266
pan,1963,607433
pan,1964,626085
pan,1965,645155
pan,1966,664594
pan,1967,684418
pan,1968,704657
pan,1969,725369
pan,1970,746579
pan,1971,768289
pan,1972,790446
pan,1973,812980
pan,1974,835804
pan,1975,858839
pan,1976,882068
pan,1977,905481
pan,1978,929017
pan,1979,952599
pan,1980,976181
pan,1981,999730
pan,1982,1023272
pan,1983,1046923
pan,1984,1070817
pan,1985,1095070
pan,1986,1119722
pan,1987,1144760
pan,1988,1170179
pan,1989,1195919
pan,1990,1221972
pan,1991,1248322
pan,1992,1275000
pan,1993,1302048
pan,1994,1329519
pan,1995,1357465
pan,1996,1385918
pan,1997,1414826
pan,1998,1444113
pan,1999,1473637
pan,2000,1503303
pan,2001,1533084
pan,2002,1563013
pan,2003,1593119
pan,2004,1623489
pan,2005,1654192
pan,2006,1685239
pan,2007,1716603
pan,2008,1748284
pan,2009,1780242
pan,2010,1812455
pan,2011,1844847
pan,2012,1877451
pan,2013,1910409
pan,2014,1943936
pan,2015,1978158
pan,2016,2013130
pan,2017,2048694
pan,2018,2084482
pan,2019,2120006
pan,2020,2154888
per,1960,5060097
per,1961,5205996
per,1962,5357579
per,1963,5514221
per,1964,5675015
per,1965,5839331
per,1966,6006840
per,1967,6177749
per,1968,6352503
per,1969,6531769
per,1970,6716009
per,1971,6905282
per,1972,7099283
per,1973,7297565
per,1974,7499522
per,1975,7704650
per,1976,7912777
per,1977,8123874
per,1978,8337803
per,1979,8554487
per,1980,8773806
per,1981,8995292
per,1982,9218746
per,1983,9444655
per,1984,9673768
per,1985,9906381
per,1986,10142771
per,1987,10382088
per,1988,10622089
per,1989,10859786
per,1990,11093042
per,1991,11320005
per,1992,11540980
per,1993,11758536
per,1994,11976517
per,1995,12197179
per,1996,12421934
per,1997,12648382
per,1998,12870300
per,1999,13079204
per,2000,13269175
per,2001,13438634
per,2002,13589979
per,2003,13726371
per,2004,13852761
per,2005,13973343
per,2006,14089686
per,2007,14202697
per,2008,14315467
per,2009,14431447
per,2010,14553781
per,2011,14681706
per,2012,14816488
per,2013,14965316
per,2014,15137234
per,2015,15337374
per,2016,15570375
per,2017,15831044
per,2018,16102678
per,2019,16362221
per,2020,16593240
phl,1960,13049585
phl,1961,13479861
phl,1962,13922311
phl,1963,14374393
phl,1964,14832643
phl,1965,15294738
phl,1966,15759700
phl,1967,16228787
phl,1968,16704581
phl,1969,17190778
phl,1970,17690170
phl,1971,18203944
phl,1972,18731648
phl,1973,19272544
phl,1974,19825235
phl,1975,20388912
phl,1976,20963368
phl,1977,21549656
phl,1978,22149714
phl,1979,22766105
phl,1980,23400658
phl,1981,24053648
phl,1982,24724397
phl,1983,25412382
phl,1984,26116717
phl,1985,26836387
phl,1986,27571354
phl,1987,28320848
phl,1988,29082158
phl,1989,29851832
phl,1990,30627289
phl,1991,31407079
phl,1992,32191334
phl,1993,32980985
phl,1994,33777769
phl,1995,34582833
phl,1996,35394320
phl,1997,36210841
phl,1998,37034295
phl,1999,37867397
phl,2000,38710923
phl,2001,39568586
phl,2002,40436783
phl,2003,41300381
phl,2004,42139061
phl,2005,42939599
phl,2006,43693432
phl,2007,44408074
phl,2008,45105958
phl,2009,45818894
phl,2010,46569078
phl,2011,47365188
phl,2012,48198297
phl,2013,49051547
phl,2014,49899689
phl,2015,50724446
phl,2016,51520471
phl,2017,52293623
phl,2018,53050171
phl,2019,53800550
phl,2020,54552260
png,1960,1089194
png,1961,1110345
png,1962,1132556
png,1963,1155894
png,1964,1180553
png,1965,1206638
png,1966,1234201
png,1967,1263171
png,1968,1293441
png,1969,1324811
png,1970,1357179
png,1971,1390498
png,1972,1424851
png,1973,1460325
png,1974,1497063
png,1975,1535177
png,1976,1574605
png,1977,1615357
png,1978,1657654
png,1979,1701747
png,1980,1747822
png,1981,1795978
png,1982,1846044
png,1983,1897508
png,1984,1949677
png,1985,2002048
png,1986,2054495
png,1987,2107136
png,1988,2160042
png,1989,2213417
png,1990,2267409
png,1991,2321886
png,1992,2376868
png,1993,2432903
png,1994,2490701
png,1995,2550712
png,1996,2613419
png,1997,2678533
png,1998,2744883
png,1999,2810786
png,2000,2875183
png,2001,2937346
png,2002,2997942
png,2003,3058879
png,2004,3122848
png,2005,3191689
png,2006,3266209
png,2007,3345527
png,2008,3427754
png,2009,3510130
png,2010,3590688
png,2011,3668765
png,2012,3745032
png,2013,3820350
png,2014,3896120
png,2015,3973383
png,2016,4052305
png,2017,4132522
png,2018,4213891
png,2019,4296108
png,2020,4378955
pol,1960,15302427
pol,1961,15457163
pol,1962,15625051
pol,1963,15826323
pol,1964,16041490
pol,1965,16194324
pol,1966,16311789
pol,1967,16465930
pol,1968,16620911
pol,1969,16747810
pol,1970,16803248
pol,1971,16859361
pol,1972,16993220
pol,1973,17141914
pol,1974,17301624
pol,1975,17470154
pol,1976,17642825
pol,1977,17812581
pol,1978,17954049
pol,1979,18097506
pol,1980,18262849
pol,1981,18425185
pol,1982,18590052
pol,1983,18759414
pol,1984,18925159
pol,1985,19075122
pol,1986,19205061
pol,1987,19315285
pol,1988,19398525
pol,1989,19472501
pol,1990,19552842
pol,1991,19626071
pol,1992,19690268
pol,1993,19744610
pol,1994,19790968
pol,1995,19823109
pol,1996,19843970
pol,1997,19863172
pol,1998,19877098
pol,1999,19883133
pol,2000,19685143
pol,2001,19689207
pol,2002,19690252
pol,2003,19687411
pol,2004,19686106
pol,2005,19686977
pol,2006,19683468
pol,2007,19681019
pol,2008,19690101
pol,2009,19706577
pol,2010,19649359
pol,2011,19654134
pol,2012,19644188
pol,2013,19620509
pol,2014,19595127
pol,2015,19574714
pol,2016,19563116
pol,2017,19565914
pol,2018,19568657
pol,2019,19567280
pol,2020,19535766
pri,1960,1194369
pri,1961,1217994
pri,1962,1246491
pri,1963,1276842
pri,1964,1304367
pri,1965,1326213
pri,1966,1342590
pri,1967,1352946
pri,1968,1360671
pri,1969,1371322
pri,1970,1388316
pri,1971,1410995
pri,1972,1439550
pri,1973,1471723
pri,1974,1503644
pri,1975,1532824
pri,1976,1559846
pri,1977,1584595
pri,1978,1607155
pri,1979,1628068
pri,1980,1647715
pri,1981,1665552
pri,1982,1681655
pri,1983,1696904
pri,1984,1712537
pri,1985,1729394
pri,1986,1747733
pri,1987,1767286
pri,1988,1787501
pri,1989,1807527
pri,1990,1826692
pri,1991,1841804
pri,1992,1855197
pri,1993,1871862
pri,1994,1890120
pri,1995,1908491
pri,1996,1930896
pri,1997,1949754
pri,1998,1961827
pri,1999,1972553
pri,2000,1978965
pri,2001,1984298
pri,2002,1988079
pri,2003,1990485
pri,2004,1991720
pri,2005,1989165
pri,2006,1980474
pri,2007,1968156
pri,2008,1955704
pri,2009,1944356
pri,2010,1934347
pri,2011,1912488
pri,2012,1890356
pri,2013,1870160
pri,2014,1841666
pri,2015,1811763
pri,2016,1779794
pri,2017,1740556
pri,2018,1674917
pri,2019,1678215
pri,2020,1726686
