geo,time,fs_ast_cgov_gd_zs
mrt,1985,4.57554
mrt,1986,4.49336
mrt,1987,4.38389
mrt,1988,3.91068
mrt,1989,7.39116
mrt,1990,7.34151
mrt,1991,5.8765
mrt,2005,20.47328
mrt,2006,10.6557
mrt,2007,10.84296
mrt,2008,11.42527
mrt,2009,13.9793
mrt,2010,11.7225
mrt,2011,9.84587
mrt,2012,5.77009
mrt,2013,5.82323
mrt,2014,8.96901
mrt,2015,8.88508
mrt,2016,7.61077
mrt,2017,7.59191
mrt,2018,7.60236
mrt,2019,5.08542
mus,1976,12.31293
mus,1977,18.87541
mus,1978,22.51678
mus,1979,23.74215
mus,1980,25.90089
mus,1981,26.73034
mus,1982,30.10064
mus,1983,32.82849
mus,1984,31.14763
mus,1985,30.40679
mus,1986,26.21929
mus,1987,17.71076
mus,1988,15.36764
mus,1989,12.43884
mus,1990,10.86663
mus,1991,14.6638
mus,1992,14.63135
mus,1993,15.36639
mus,1994,18.43548
mus,1995,18.70836
mus,1996,18.0833
mus,1997,20.59742
mus,1998,17.87468
mus,1999,16.16036
mus,2000,11.06812
mus,2001,14.39544
mus,2002,14.28634
mus,2003,19.07284
mus,2004,23.59898
mus,2005,23.64273
mus,2006,20.72111
mus,2007,17.83793
mus,2008,16.5229
mus,2009,10.34833
mus,2010,9.6906
mus,2011,9.12557
mus,2012,7.62833
mus,2013,9.33387
mus,2014,11.41949
mus,2015,10.24182
mus,2016,12.46771
mus,2017,15.24022
mus,2018,15.65349
mus,2019,14.55219
mus,2020,18.36007
mwi,1965,0
mwi,1966,0
mwi,1967,0
mwi,1968,0
mwi,1969,0
mwi,1970,0
mwi,1971,3.54875
mwi,1972,5.75607
mwi,1973,6.68022
mwi,1974,6.77335
mwi,1975,9.15707
mwi,1976,9.6402
mwi,1977,6.74547
mwi,1978,8.11153
mwi,1979,9.89821
mwi,1980,10.63815
mwi,1981,17.4968
mwi,1982,19.7663
mwi,1983,21.24008
mwi,1984,19.22531
mwi,1985,17.29169
mwi,1986,24.09569
mwi,1987,23.21373
mwi,1988,11.07651
mwi,1989,9.49957
mwi,1990,6.2315
mwi,1991,5.09655
mwi,1992,14.20294
mwi,1993,13.19889
mwi,1994,15.78552
mwi,1995,6.65371
mwi,1996,4.34846
mwi,1997,4.30208
mwi,1998,1.14296
mwi,1999,0.43356
mwi,2000,1.90965
mwi,2001,6.61541
mwi,2002,7.06403
mwi,2003,7.86957
mwi,2004,7.47214
mwi,2005,6.50018
mwi,2006,3.8495
mwi,2007,3.86828
mwi,2008,11.08951
mwi,2009,12.87406
mwi,2010,8.98431
mwi,2011,11.15598
mwi,2012,9.30078
mwi,2013,7.62049
mwi,2014,3.58743
mwi,2015,4.53352
mwi,2016,8.89072
mys,1960,-1.7985
mys,1961,-0.57369
mys,1962,-1.66966
mys,1963,-0.58303
mys,1964,-1.1445
mys,1965,-1.17569
mys,1966,1.618
mys,1967,2.605
mys,1968,4.11182
mys,1969,3.02549
mys,1970,2.82949
mys,1971,3.44114
mys,1972,6.00141
mys,1973,5.75495
mys,1974,22.06755
mys,1975,26.67428
mys,1976,22.33399
mys,1977,23.53309
mys,1978,22.29478
mys,1979,17.33521
mys,1980,19.56423
mys,1981,23.94841
mys,1982,28.20876
mys,1983,27.34527
mys,1984,28.66034
mys,1985,30.42739
mys,1986,39.92052
mys,1987,44.11346
mys,1988,43.04947
mys,1989,40.55838
mys,1990,3.26114
mys,1991,1.34876
mys,1992,5.61872
mys,1993,5.40298
mys,1994,1.60973
mys,1995,0.71658
mys,1996,-4.71454
mys,1997,-3.60412
mys,1998,-8.23354
mys,1999,-9.30026
mys,2000,-5.47795
mys,2001,-2.95728
mys,2002,-0.8462
mys,2003,0.48195
mys,2004,-1.46023
mys,2005,-2.31627
mys,2006,-0.47544
mys,2007,-1.92515
mys,2008,2.4981
mys,2009,6.9308
mys,2010,5.74777
mys,2011,5.61641
mys,2012,4.99226
mys,2013,7.1005
mys,2014,9.16987
mys,2015,8.92177
mys,2016,10.02612
mys,2017,10.52008
mys,2018,11.80594
mys,2019,11.46022
mys,2020,16.00959
nam,1990,-2.67018
nam,1991,-3.80557
nam,1992,4.3004
nam,1993,5.15794
nam,1994,4.60152
nam,1995,4.66137
nam,1996,7.05672
nam,1997,1.20548
nam,1998,1.21673
nam,1999,2.81285
nam,2000,1.03632
nam,2001,1.37195
nam,2002,-0.31574
nam,2003,1.1796
nam,2004,1.72771
nam,2005,1.6773
nam,2006,0.03999
nam,2007,-3.72285
nam,2008,-6.44929
nam,2009,-6.97165
nam,2010,-2.05421
nam,2011,-0.60587
nam,2012,-1.22177
nam,2013,0.22943
nam,2014,2.96826
nam,2015,2.06087
nam,2016,10.24998
nam,2017,12.25744
nam,2018,13.99317
nam,2019,18.46085
nam,2020,22.79367
ner,1962,-0.72918
ner,1963,-0.66132
ner,1964,-1.04337
ner,1965,-0.62417
ner,1966,0.69549
ner,1967,3.49956
ner,1968,3.94615
ner,1969,4.28123
ner,1970,-0.91439
ner,1971,-1.21688
ner,1972,-1.78952
ner,1973,-1.55969
ner,1974,-2.89519
ner,1975,-5.11106
ner,1976,-4.84575
ner,1977,-5.17169
ner,1978,-2.96606
ner,1979,-4.0917
ner,1980,-1.41358
ner,1981,-0.50568
ner,1982,2.4641
ner,1983,2.59904
ner,1984,3.44683
ner,1985,4.10912
ner,1986,2.8976
ner,1987,1.69185
ner,1988,1.87668
ner,1989,3.48608
ner,1990,2.73935
ner,1991,2.4476
ner,1992,2.3827
ner,1993,1.49511
ner,1994,2.42774
ner,1995,3.41398
ner,1996,3.73645
ner,1997,5.57191
ner,1998,4.08583
ner,1999,4.41278
ner,2000,3.5293
ner,2001,2.75084
ner,2002,2.59568
ner,2003,3.23951
ner,2004,4.44698
ner,2005,3.35915
ner,2006,0.06202
ner,2007,-1.78232
ner,2008,-3.52201
ner,2009,0.07757
ner,2010,0.08503
ner,2011,0.37012
ner,2012,-0.99577
ner,2013,-1.78821
ner,2014,-1.5892
ner,2015,0.20348
ner,2016,1.33415
ner,2017,1.87468
ner,2018,3.89851
ner,2019,0.38401
ner,2020,2.48079
nga,1960,-1.91174
nga,1961,-0.39487
nga,1962,0.05703
nga,1963,0.72363
nga,1964,2.1531
nga,1965,1.95896
nga,1966,2.81455
nga,1967,5.04224
nga,1968,8.69717
nga,1969,10.55964
nga,1970,7.42844
nga,1971,5.12944
nga,1972,4.69247
nga,1973,3.3212
nga,1974,-7.38727
nga,1975,-3.37148
nga,1976,1.69897
nga,1977,7.31874
nga,1978,8.718
nga,1979,7.72045
nga,1980,7.04058
nga,1981,4.52134
nga,1982,6.9293
nga,1983,9.74827
nga,1984,10.74637
nga,1985,9.74106
nga,1986,9.50257
nga,1987,8.64676
nga,1988,8.70943
nga,1989,4.84678
nga,1990,6.30351
nga,1991,5.5026
nga,1992,10.05621
nga,1993,14.72889
nga,1994,16.28872
nga,1995,8.48332
nga,1996,2.70347
nga,1997,1.04914
nga,1998,2.91179
nga,1999,3.22498
nga,2000,-1.75555
nga,2001,0.02541
nga,2002,3.24032
nga,2003,3.89721
nga,2004,-1.50285
nga,2005,-3.62147
nga,2006,-5.96547
nga,2007,-5.19468
nga,2008,-7.51259
nga,2009,-4.21926
nga,2010,0.59352
nga,2011,1.22404
nga,2012,1.08502
nga,2013,2.29697
nga,2014,0.63753
nga,2015,2.64688
nga,2016,4.39049
nga,2017,3.23146
nga,2018,3.80888
nga,2019,6.93367
nga,2020,7.45059
nic,1960,1.44652
nic,1961,1.32251
nic,1962,2.50219
nic,1963,1.59643
nic,1964,0.69624
nic,1965,-0.30259
nic,1966,0.1719
nic,1967,1.0956
nic,1968,1.47189
nic,1969,2.31101
nic,1970,2.04742
nic,1971,2.16903
nic,1972,1.38017
nic,1973,-0.42064
nic,1974,-2.11905
nic,1975,0.41319
nic,1976,0.92075
nic,1977,1.26985
nic,1978,6.72962
nic,1979,6.7966
nic,1980,25.2029
nic,1981,11.43737
nic,1982,16.72275
nic,1983,52.32517
nic,1984,58.72563
nic,1985,44.96383
nic,1986,24.10498
nic,1987,15.28405
nic,1988,15.91348
nic,1989,-0.52681
nic,1990,23.69301
nic,1991,11.60829
nic,1992,211.7336
nic,1993,193.75971
nic,1994,86.23451
nic,1995,69.33088
nic,1996,48.46809
nic,1997,49.50891
nic,1998,46.03881
nic,1999,42.95573
nic,2000,40.76535
nic,2001,58.16678
nic,2002,56.84594
nic,2003,53.28074
nic,2004,44.41657
nic,2005,38.21845
nic,2006,31.17293
nic,2007,25.77602
nic,2008,22.95205
nic,2009,24.35219
nic,2010,23.04145
nic,2011,19.70533
nic,2012,16.9659
nic,2013,16.21889
nic,2014,12.54085
nic,2015,10.4738
nic,2016,10.01247
nic,2017,7.98771
nic,2018,8.99654
nic,2019,9.29195
nic,2020,7.83115
nld,2001,4.64492
nld,2002,4.37545
nld,2003,4.26708
nld,2004,3.90885
nld,2005,3.96636
nld,2006,3.23584
nld,2007,2.66857
nld,2008,-3.56552
nld,2009,1.74524
nld,2010,4.68079
nld,2011,5.05459
nld,2012,7.30589
nld,2013,7.26975
nld,2014,7.73512
nld,2015,10.77654
nld,2016,14.46444
nld,2017,15.77561
nld,2018,14.43513
nld,2019,12.98817
nld,2020,15.27156
nor,1960,14.90705
nor,1961,14.22553
nor,1962,14.06604
nor,1963,13.57196
nor,1964,12.72498
nor,1965,12.14342
nor,1966,12.07387
nor,1967,10.6385
nor,1968,11.58865
nor,1969,12.04729
nor,1970,13.14323
nor,1971,12.75061
nor,1972,12.70527
nor,1973,12.31451
nor,1974,10.59988
nor,1975,10.47431
nor,1976,8.17565
nor,1977,9.7806
nor,1978,10.51876
nor,1979,12.40583
nor,1980,11.09907
nor,1981,9.71582
nor,1982,8.49292
nor,1983,6.76716
nor,1984,4.89885
nor,1985,-1.55334
nor,1986,-5.92683
nor,1987,-6.89065
nor,1988,-6.89868
nor,1989,-6.36393
nor,1990,-5.53983
nor,1991,-3.80882
nor,1992,-1.19593
nor,1993,-3.12591
nor,1994,-3.64505
nor,1995,-4.54421
nor,1996,-2.83719
nor,1997,-4.21268
nor,1998,-1.34829
nor,1999,-2.97127
nor,2000,-4.57227
nor,2001,-12.82019
nor,2002,-11.45261
nor,2003,-12.6037
nor,2004,-11.52801
nor,2005,-11.45094
nor,2006,-4.11845
nor,2007,-4.02617
nor,2008,-13.71084
nor,2009,-16.50789
nor,2010,-17.97244
nor,2011,-15.97865
nor,2012,-16.23976
nor,2013,-13.02992
nor,2014,-10.72044
nor,2015,-11.21357
nor,2016,-13.27103
nor,2017,-13.86552
nor,2018,-13.81949
nor,2019,-15.53999
nor,2020,-19.63386
npl,1960,0.00258
npl,1961,-0.15791
npl,1962,-0.03887
npl,1963,-0.35312
npl,1964,-0.80629
npl,1965,-0.40343
npl,1966,0.40672
npl,1967,0.56742
npl,1968,-2.37139
npl,1969,-2.62367
npl,1970,-2.28102
npl,1971,-0.73548
npl,1972,0.01248
npl,1973,0.2162
npl,1974,0.71185
npl,1975,1.34958
npl,1976,3.01483
npl,1977,4.48438
npl,1978,4.33002
npl,1979,4.7621
npl,1980,5.42641
npl,1981,4.93471
npl,1982,7.93533
npl,1983,12.47216
npl,1984,13.40213
npl,1985,14.44168
npl,1986,13.68997
npl,1987,13.13025
npl,1988,12.6366
npl,1989,13.37486
npl,1990,13.20656
npl,1991,13.21403
npl,1992,12.80907
npl,1993,12.41499
npl,1994,10.17418
npl,1995,10.34269
npl,1996,9.80114
npl,1997,9.75374
npl,1998,9.32507
npl,1999,9.3822
npl,2000,9.59447
npl,2001,10.8881
npl,2002,9.99538
npl,2003,10.58167
npl,2004,11.03173
npl,2005,10.65244
npl,2006,9.97637
npl,2007,11.36417
npl,2008,11.50913
npl,2009,8.47425
npl,2010,11.18802
npl,2011,10.60387
npl,2012,8.79158
npl,2013,8.04921
npl,2014,5.7611
npl,2015,6.65579
npl,2016,1.48223
npl,2017,2.56653
npl,2018,9.61353
npl,2019,9.63224
npl,2020,13.58801
nzl,1960,6.50427
nzl,1961,5.95659
nzl,1962,5.20435
nzl,1963,5.20396
nzl,1964,4.57943
nzl,1965,4.51796
nzl,1966,4.40676
nzl,1967,5.42363
nzl,1968,2.91488
nzl,1969,2.82741
nzl,1971,1.63564
nzl,1972,2.26368
nzl,1973,2.83598
nzl,1974,3.50446
nzl,1975,7.73028
nzl,1976,8.42241
nzl,1977,9.45821
nzl,1978,10.47892
nzl,1979,9.31923
nzl,1980,7.98788
nzl,1981,6.55852
nzl,1982,6.12868
nzl,1983,5.40227
nzl,1984,0.57615
nzl,1985,6.97769
nzl,1986,5.56237
nzl,1987,5.64707
nzl,1988,8.17572
nzl,1989,5.63939
nzl,1990,4.42396
nzl,1991,6.7711
nzl,1992,6.74152
nzl,1993,4.73836
nzl,1994,3.9976
nzl,1995,1.01452
nzl,1996,-2.26063
nzl,1997,-0.86195
nzl,1998,-0.09451
nzl,1999,0.8838
nzl,2000,0.08561
nzl,2001,0.95091
nzl,2002,-0.01816
nzl,2003,-0.15206
nzl,2004,0.139
nzl,2005,-0.97784
nzl,2006,-1.45906
nzl,2007,-3.65789
nzl,2008,-0.20505
nzl,2009,2.20299
nzl,2010,3.89814
nzl,2013,3.28232
nzl,2014,6.70491
nzl,2015,5.4539
nzl,2016,6.15046
nzl,2017,6.2307
nzl,2018,6.25271
nzl,2019,8.03808
nzl,2020,19.83468
omn,1972,4.85156
omn,1973,2.049
omn,1974,7.18593
omn,1975,4.92254
omn,1976,7.74647
omn,1977,-0.76046
omn,1978,2.89276
omn,1979,-4.95502
omn,1980,-7.11732
omn,1981,-7.77506
omn,1982,-7.26585
omn,1983,-9.44531
omn,1984,-11.39434
omn,1985,-6.26743
omn,1986,-2.14423
omn,1987,-4.00643
omn,1988,-1.67334
omn,1989,-4.13478
omn,1990,-5.98478
omn,1991,-7.49764
omn,1992,-3.42428
omn,1993,-0.25958
omn,1994,0.62789
omn,1995,-0.00765
omn,1996,-0.33303
omn,1997,-2.40222
omn,1998,0.15067
omn,1999,-3.66791
omn,2000,-0.05461
omn,2001,2.69508
omn,2002,1.16708
omn,2003,0.64328
omn,2004,-0.88115
omn,2005,-3.8239
omn,2006,-4.55693
omn,2007,-7.166
omn,2008,-10.27177
omn,2009,-12.34585
omn,2010,-10.47708
omn,2011,-13.02015
omn,2012,-12.33641
omn,2013,-13.77505
omn,2014,-13.04314
omn,2015,-10.65149
omn,2016,-15.75548
omn,2017,-14.7792
omn,2018,-14.34862
omn,2019,-13.7249
pak,1960,24.72275
pak,1961,22.85724
pak,1962,21.60872
pak,1963,22.38013
pak,1964,22.69152
pak,1965,22.341
pak,1966,24.80807
pak,1967,21.55369
pak,1968,22.44245
pak,1969,22.33043
pak,1970,21.74529
pak,1971,25.70729
pak,1972,26.56516
pak,1973,22.07419
pak,1974,16.04272
pak,1975,17.93983
pak,1976,18.43673
pak,1977,20.28331
pak,1978,23.23408
pak,1979,24.99238
pak,1980,24.83893
pak,1981,22.17591
pak,1982,24.35814
pak,1983,23.50287
pak,1984,22.75815
pak,1985,21.09401
pak,1986,22.01102
pak,1987,26.17273
pak,1988,23.00534
pak,1989,22.81059
pak,1990,23.1595
pak,1991,25.44337
pak,1992,29.10653
pak,1993,26.95405
pak,1994,24.38912
pak,1995,23.87837
pak,1996,26.9718
pak,1997,25.16992
pak,1998,23.92389
pak,1999,21.14809
pak,2000,15.44152
pak,2001,12.72377
pak,2002,12.38447
pak,2003,10.15956
pak,2004,11.96234
pak,2005,12.14477
pak,2006,11.48799
pak,2007,13.40884
pak,2008,18.40319
pak,2009,17.42665
pak,2010,19.36432
pak,2011,21.78131
pak,2012,25.53176
pak,2013,29.62941
pak,2014,27.83208
pak,2015,29.2952
pak,2016,31.27409
pak,2017,31.76515
pak,2018,33.15869
pak,2019,37.03787
pak,2020,39.95859
pan,1960,-2.36434
pan,1961,-1.45236
pan,1962,-1.47212
pan,1963,-1.25902
pan,1964,-1.18536
pan,1965,-1.33727
pan,1966,-1.32424
pan,1967,-1.29547
pan,1968,-0.93459
pan,1969,2.10431
pan,1970,0.7698
pan,1971,0.45278
pan,1972,0.14342
pan,1973,-0.18288
pan,1974,2.31229
pan,1975,8.87774
pan,1976,11.2167
pan,1977,11.26262
pan,1978,4.31183
pan,1979,5.09643
pan,1980,5.24698
pan,1981,6.50656
pan,1982,7.37291
pan,1983,9.87718
pan,1984,12.80043
pan,1985,12.56742
pan,1986,11.3801
pan,1987,9.87014
pan,1988,10.86775
pan,1989,10.53482
pan,1990,3.27325
pan,1991,-1.0094
pan,1992,-2.15858
pan,1993,-4.50604
pan,1994,-6.70454
pan,1995,-8.87764
pan,1996,-5.18023
pan,1997,-8.15949
pan,1998,-7.3763
pan,1999,-7.4543
pan,2000,-7.18164
pan,2001,-9.06437
pan,2002,-6.08715
pan,2003,-3.74042
pan,2004,-0.0196
pan,2005,-3.47426
pan,2006,-3.03874
pan,2007,-7.23441
pan,2008,-8.25547
pan,2009,-8.09269
pan,2010,-3.9285
pan,2011,-1.95536
pan,2012,-1.78602
pan,2013,-3.49565
pan,2014,-5.5912
pan,2015,-4.97626
pan,2016,-6.02496
pan,2017,-4.32306
pan,2018,-4.00902
pan,2019,-6.68815
pan,2020,-12.02229
per,1960,4.55755
per,1961,3.60311
per,1962,2.83815
per,1963,2.69414
per,1964,3.51132
per,1965,4.26079
per,1966,5.37094
per,1967,5.92416
per,1968,5.76612
per,1969,5.07064
per,1970,4.2416
per,1971,6.04725
per,1972,7.19849
per,1973,7.7324
per,1974,5.96657
per,1975,6.99316
per,1976,10.22846
per,1977,11.27174
per,1978,11.5458
per,1979,5.76542
per,1980,6.09858
per,1981,6.49062
per,1982,6.67165
per,1983,12.502
per,1984,9.33167
per,1985,4.37838
per,1986,4.51207
per,1987,8.54337
per,1988,5.75492
per,1989,4.9175
per,1990,6.54885
per,1991,0.87818
per,1992,1.0213
per,1993,0.97237
per,1994,-3.83449
per,1995,-4.36543
per,1996,-8.63406
per,1997,-5.54282
per,1998,-4.32288
per,1999,-1.3437
per,2000,-0.49129
per,2001,1.10427
per,2002,0.5999
per,2003,-0.1723
per,2004,-1.47559
per,2005,-2.00134
per,2006,-2.70947
per,2007,-4.67344
per,2008,-6.45626
per,2009,-6.01313
per,2010,-6.84239
per,2011,-8.42068
per,2012,-12.44146
per,2013,-12.37547
per,2014,-11.9953
per,2015,-11.59199
per,2016,-11.08738
per,2017,-8.38467
per,2018,-7.24134
per,2019,-7.44324
per,2020,-3.95037
phl,1960,3.6845
phl,1961,4.08947
phl,1962,2.89118
phl,1963,2.92135
phl,1964,2.86883
phl,1965,2.01568
phl,1966,2.69482
phl,1967,2.84927
phl,1968,3.45257
phl,1969,5.26788
phl,1970,4.41301
phl,1971,3.84709
phl,1972,3.44256
phl,1973,1.4128
phl,1974,-0.00712
phl,1975,0.74474
phl,1976,1.61179
phl,1977,2.50535
phl,1978,2.49557
phl,1979,2.12307
phl,1980,2.27673
phl,1981,3.63606
phl,1982,6.10439
phl,1983,5.71439
phl,1984,4.04124
phl,1985,3.54275
phl,1986,6.59404
phl,1987,1.17421
phl,1988,-0.16215
phl,1989,-0.13725
phl,1990,0.32096
phl,1991,-1.37045
phl,1992,-2.21832
phl,1993,14.07543
phl,1994,13.98408
phl,1995,13.4253
phl,1996,12.8773
phl,1997,14.9145
phl,1998,13.21653
phl,1999,13.13591
phl,2000,12.68316
phl,2001,14.65829
phl,2002,15.47958
phl,2003,14.62095
phl,2004,15.64648
phl,2005,12.21784
phl,2006,11.7108
phl,2007,11.0239
phl,2008,11.14855
phl,2009,11.70019
phl,2010,12.00505
phl,2011,11.44991
phl,2012,8.61545
phl,2013,7.89045
phl,2014,8.47329
phl,2015,9.04817
phl,2016,10.59337
phl,2017,17.78704
phl,2018,17.22306
phl,2019,19.8223
phl,2020,26.40455
png,1973,-2.35957
png,1974,0.47569
png,1975,-2.96314
png,1976,1.85984
png,1977,0.62749
png,1978,1.23963
png,1979,2.30111
png,1980,1.16428
png,1981,2.74321
png,1982,4.23862
png,1983,0.39193
png,1984,-0.05197
png,1985,1.61052
png,1986,2.40383
png,1987,0.49529
png,1988,1.98054
png,1989,2.55491
png,1990,4.58585
png,1991,7.45024
png,1992,9.01587
png,1993,10.32549
png,1994,8.80193
png,1995,9.2757
png,1996,10.07946
png,1997,11.86775
png,1998,12.42182
png,1999,12.22527
png,2000,9.68598
png,2001,6.12847
png,2002,11.71937
png,2003,9.9701
png,2004,10.22321
png,2005,7.38103
png,2006,3.76841
png,2007,0.60465
png,2008,-1.26924
png,2009,4.13591
png,2010,1.87601
png,2011,0.35249
png,2012,4.34281
png,2013,9.74009
png,2014,11.82814
png,2015,13.96881
png,2016,18.62277
png,2017,18.12237
png,2018,14.5751
png,2019,15.89589
png,2020,19.38163
pol,1990,-0.68391
pol,1991,10.62036
pol,1992,15.42614
pol,1993,17.84589
pol,1994,16.58984
pol,1995,12.76039
pol,1996,11.78647
pol,1997,11.14166
pol,1998,10.61492
pol,1999,10.20933
pol,2000,7.10063
pol,2001,8.5783
pol,2002,7.98528
pol,2003,8.20582
pol,2004,7.41267
pol,2005,6.52741
pol,2006,6.80614
pol,2007,5.2126
pol,2008,8.62387
pol,2009,8.4083
pol,2010,8.59478
pol,2011,7.76617
pol,2012,6.6481
pol,2013,8.82425
pol,2014,9.84278
pol,2015,11.17693
pol,2016,13.53581
pol,2017,13.50966
pol,2018,12.99504
pol,2019,13.53057
pol,2020,17.69204
prt,2001,1.19904
prt,2002,-0.67062
prt,2003,-0.04039
prt,2004,0.51363
prt,2005,0.31409
prt,2006,0.44569
prt,2007,0.37553
prt,2008,0.80457
prt,2009,4.55317
prt,2010,13.85719
prt,2011,7.63446
prt,2012,10.78816
prt,2013,10.17055
prt,2014,9.85946
prt,2015,16.40845
prt,2016,19.81462
prt,2017,24.46924
prt,2018,27.07178
prt,2019,26.9991
prt,2020,33.70489
pry,1960,1.64695
pry,1961,1.65357
pry,1962,1.18157
pry,1963,1.78409
pry,1964,2.46443
pry,1965,2.41179
pry,1966,2.21458
pry,1967,3.08472
pry,1968,3.10484
pry,1969,2.75035
pry,1970,2.37437
pry,1971,2.43324
pry,1972,3.07702
pry,1973,2.34245
pry,1974,0.60577
pry,1975,0.29385
pry,1976,-0.08007
pry,1977,-0.75664
pry,1978,-2.16992
pry,1979,-3.2484
pry,1980,-2.94646
pry,1981,-0.54932
pry,1982,0.01324
pry,1983,2.04296
pry,1984,2.21588
pry,1985,1.66087
pry,1986,1.32315
pry,1987,0.98608
pry,1988,-1.22069
pry,1989,-3.08693
pry,1990,-2.82856
pry,1991,-2.97454
pry,1992,4.36847
pry,1993,4.52784
pry,1994,1.33518
pry,1995,1.01663
pry,1996,-1.33319
pry,1997,-1.56684
pry,1998,-0.21881
pry,1999,-1.75004
pry,2000,-0.53038
pry,2001,0.47909
pry,2002,2.85831
pry,2003,1.62724
pry,2004,0.97348
pry,2005,0.57516
pry,2006,0.00847
pry,2007,-1.16566
pry,2008,-2.32252
pry,2009,-3.00856
pry,2010,-4.17352
pry,2011,-5.15979
pry,2012,-3.44313
pry,2013,-5.92804
pry,2014,-7.1688
pry,2015,-6.70195
pry,2016,-7.28986
pry,2017,-7.34075
pry,2018,-7.42849
pry,2019,-6.8966
pry,2020,-8.56298
pse,1998,-0.99689
pse,1999,-1.14389
pse,2000,5.17644
pse,2001,4.53665
pse,2002,-1.61211
pse,2003,0.32614
pse,2004,-0.09324
pse,2005,0.88995
pse,2006,3.4974
pse,2007,0.84801
pse,2008,0.75252
pse,2009,2.70111
pse,2010,2.99883
pse,2011,5.94429
pse,2012,7.63861
pse,2013,5.75945
pse,2014,4.49914
pse,2015,6.94151
pse,2016,6.10265
pse,2017,5.65865
pse,2018,5.50337
pse,2019,7.60496
pse,2020,12.20997
qat,1970,-1.58096
qat,1971,-3.51206
qat,1972,-0.90393
qat,1973,-1.42029
qat,1974,-1.59337
qat,1975,-2.80915
qat,1976,-1.47423
qat,1977,-1.97682
qat,1978,-3.18132
qat,1979,-2.57436
qat,1980,-2.51856
qat,1981,-2.54128
qat,1982,-2.42456
qat,1983,-2.95807
qat,1984,-2.92862
qat,1985,-3.92669
qat,1986,-3.04839
qat,1987,-2.1886
qat,1988,-4.88598
qat,1989,-1.23027
qat,1990,-3.34671
qat,1991,-10.23475
qat,1992,-18.45775
qat,1993,21.81497
qat,1994,30.41907
qat,1995,25.17757
qat,1996,25.95312
qat,1997,20.99236
qat,1998,28.985
qat,1999,30.92239
qat,2000,12.27624
qat,2001,21.70778
qat,2002,23.23329
qat,2003,14.2867
qat,2004,9.56266
qat,2005,4.78611
qat,2006,1.68058
qat,2007,-0.07244
qat,2008,-0.5393
qat,2009,13.16208
qat,2010,12.26189
qat,2011,14.90699
qat,2012,15.1253
qat,2013,7.33255
qat,2014,10.50468
qat,2015,22.46038
qat,2016,35.68455
qat,2017,40.44468
qat,2018,30.68465
qat,2019,34.47486
qat,2020,41.51337
rou,1993,-4.27259
rou,1994,-1.23002
rou,1995,1.17612
rou,1996,4.02206
rou,1997,4.48398
rou,1998,5.93436
rou,1999,7.16974
rou,2000,4.62854
rou,2001,2.84339
rou,2002,2.00647
rou,2003,0.53422
rou,2004,-0.04531
rou,2005,-0.29045
rou,2006,-3.2927
rou,2007,-1.75329
rou,2008,0.51719
rou,2009,4.0241
rou,2010,6.9318
rou,2011,7.8122
rou,2012,6.82774
rou,2013,5.57503
rou,2014,4.4257
rou,2015,5.13529
rou,2016,3.44788
rou,2017,4.2405
rou,2018,4.93332
rou,2019,6.73963
rou,2020,7.37877
rus,2001,7.71615
rus,2002,7.46872
rus,2003,5.17253
rus,2004,-0.037
rus,2005,-6.43922
rus,2006,-11.01489
rus,2007,-15.4195
rus,2008,-19.05935
rus,2009,-13.33257
rus,2010,-7.1665
rus,2011,-7.42789
rus,2012,-7.63765
rus,2013,-6.85984
rus,2014,-10.44265
rus,2015,-6.90236
rus,2016,-3.11051
rus,2017,-2.42591
rus,2018,-5.73083
rus,2019,-8.14889
rus,2020,-4.13203
rwa,1964,5.07692
rwa,1965,8.6828
rwa,1966,8.14978
rwa,1967,6.6558
rwa,1968,7.72764
rwa,1969,8.11182
rwa,1970,6.12779
rwa,1971,7.17634
rwa,1972,9.58678
rwa,1973,9.66598
rwa,1974,10.90202
rwa,1975,4.66837
rwa,1976,2.5935
rwa,1977,0.45595
rwa,1978,-0.00037
rwa,1979,-1.50671
rwa,1980,-2.80952
rwa,1981,-2.29525
rwa,1982,-0.47481
rwa,1983,1.49646
rwa,1984,1.25592
rwa,1985,1.03242
rwa,1986,1.62517
rwa,1987,3.97997
rwa,1988,4.64593
rwa,1989,5.86999
rwa,1990,8.60003
rwa,1991,7.25023
rwa,1992,9.31478
rwa,1993,11.27539
rwa,1994,17.69937
rwa,1995,4.20154
rwa,1996,3.15848
rwa,1997,4.22597
rwa,1998,3.67681
rwa,1999,3.86589
rwa,2000,2.06167
rwa,2001,0.91676
rwa,2002,-0.66677
rwa,2003,1.02463
rwa,2004,-2.69207
rwa,2005,-3.97288
rwa,2006,-5.12208
rwa,2007,-4.19031
rwa,2008,-5.32353
rwa,2009,-4.78774
rwa,2010,-3.81355
rwa,2011,-6.13817
rwa,2012,-4.51918
rwa,2013,-6.10164
rwa,2014,-3.24185
rwa,2015,-2.70837
rwa,2016,-2.81349
rwa,2017,-2.5668
rwa,2018,-2.65023
rwa,2019,-2.36137
rwa,2020,-3.50679
sau,1968,-8.51844
sau,1969,-5.04409
sau,1970,-5.44225
sau,1971,-11.09655
sau,1972,-20.46154
sau,1973,-21.3438
sau,1974,-27.82521
sau,1975,-54.33187
sau,1976,-55.31578
sau,1977,-50.98241
sau,1978,-41.02057
