geo,time,en_atm_co2e_lf_zs
tun,1996,56.77599
tun,1997,54.48057
tun,1998,55.14067
tun,1999,51.99229
tun,2000,53.62966
tun,2001,53.21808
tun,2002,52.70152
tun,2003,53.35342
tun,2004,53.31044
tun,2005,53.24598
tun,2006,51.24964
tun,2007,49.89034
tun,2008,48.3263
tun,2009,46.08231
tun,2010,41.9353
tun,2011,41.91672
tun,2012,40.60089
tun,2013,42.57391
tun,2014,41.14723
tun,2015,45.77879
tun,2016,45.51178
tur,1960,26.5969
tur,1961,32.94615
tur,1962,39.59993
tur,1963,36.84892
tur,1964,39.86355
tur,1965,42.12077
tur,1966,43.53133
tur,1967,48.8077
tur,1968,51.2471
tur,1969,50.87404
tur,1970,51.51359
tur,1971,55.00499
tur,1972,57.07769
tur,1973,60.12206
tur,1974,60.06478
tur,1975,59.8906
tur,1976,59.57521
tur,1977,62.17577
tur,1978,63.58933
tur,1979,57.76322
tur,1980,59.50825
tur,1981,56.43651
tur,1982,55.0333
tur,1983,54.19789
tur,1984,51.16751
tur,1985,47.77679
tur,1986,46.02184
tur,1987,47.75306
tur,1988,46.65118
tur,1989,45.36481
tur,1990,44.05563
tur,1991,41.19064
tur,1992,42.1229
tur,1993,45.97004
tur,1994,45.00788
tur,1995,45.93666
tur,1996,43.72717
tur,1997,40.97933
tur,1998,38.94189
tur,1999,39.97062
tur,2000,37.79742
tur,2001,38.43138
tur,2002,38.27515
tur,2003,35.64265
tur,2004,34.43976
tur,2005,32.44923
tur,2006,29.07729
tur,2007,26.46098
tur,2008,25.95373
tur,2009,23.65083
tur,2010,23.70369
tur,2011,23.45601
tur,2012,23.39708
tur,2013,24.34717
tur,2014,23.31921
tur,2015,26.03477
tur,2016,26.53115
tuv,1990,73.34
tuv,1991,73.34
tuv,1992,73.34
tuv,1993,73.34
tuv,1994,73.34
tuv,1995,73.34
tuv,1996,73.34
tuv,1997,73.34
tuv,1998,73.34
tuv,1999,73.34
tuv,2000,73.34
tuv,2001,73.34
tuv,2002,110.01
tuv,2003,110.01
tuv,2004,110.01
tuv,2005,110.01
tuv,2006,73.34
tuv,2007,110.01
tuv,2008,110.01
tuv,2009,110.01
tuv,2010,73.34
tuv,2011,73.34
tuv,2012,110.01
tuv,2013,110.01
tuv,2014,110.01
tuv,2015,110.01
tuv,2016,110.01
tza,1960,99.11504
tza,1961,98.95833
tza,1962,98.56459
tza,1963,99.08676
tza,1964,99.64539
tza,1965,99.36909
tza,1966,97.59358
tza,1967,95.625
tza,1968,94.90022
tza,1969,94.89796
tza,1970,94.60581
tza,1971,95.98214
tza,1972,93.73942
tza,1973,94.93671
tza,1974,93.32273
tza,1975,93.90048
tza,1976,95.26938
tza,1977,93.07832
tza,1978,94.34276
tza,1979,93.09735
tza,1980,91.63424
tza,1981,90.67358
tza,1982,90.69374
tza,1983,90.08264
tza,1984,91.95046
tza,1985,93.15708
tza,1986,92.98246
tza,1987,93.40491
tza,1988,95.51282
tza,1989,87.54153
tza,1990,99.53286
tza,1991,109.02425
tza,1992,104.68694
tza,1993,101.56246
tza,1994,93.4989
tza,1995,76.16077
tza,1996,67.84547
tza,1997,86.53612
tza,1998,76.06639
tza,1999,76.39583
tza,2000,68.74071
tza,2001,79.08067
tza,2002,80.32476
tza,2003,81.62976
tza,2004,64.63986
tza,2005,71.46776
tza,2006,71.7667
tza,2007,67.50755
tza,2008,68.35048
tza,2009,62.45649
tza,2010,64.84912
tza,2011,61.83569
tza,2012,62.63994
tza,2013,73.17039
tza,2014,72.41641
tza,2015,77.07287
tza,2016,73.67581
uga,1960,91.30435
uga,1961,91.89189
uga,1962,93.16239
uga,1963,94.0678
uga,1964,92.53731
uga,1965,89.47368
uga,1966,92
uga,1967,91.40271
uga,1968,92.16418
uga,1969,92.52336
uga,1970,93.40102
uga,1971,92.87532
uga,1972,93.8992
uga,1973,94.09938
uga,1974,93.55828
uga,1975,95.79288
uga,1976,95.55556
uga,1977,95
uga,1978,94.24084
uga,1979,96.19565
uga,1980,99.4152
uga,1981,99.30556
uga,1982,98.65772
uga,1983,98.21429
uga,1984,98.11321
uga,1985,98.22485
uga,1986,98.95833
uga,1987,99.52381
uga,1988,99.15254
uga,1989,99.08676
uga,1990,95.15633
uga,1991,94.16494
uga,1992,95.25256
uga,1993,95.25256
uga,1994,95.44247
uga,1995,93.5849
uga,1996,87.73383
uga,1997,85.99602
uga,1998,86.13186
uga,1999,87.23015
uga,2000,94.29429
uga,2001,95.88526
uga,2002,84.76961
uga,2003,84.88426
uga,2004,82.45571
uga,2005,83.20637
uga,2006,85.46931
uga,2007,87.30952
uga,2008,81.64264
uga,2009,82.15801
uga,2010,84.38862
uga,2011,82.5075
uga,2012,81.87445
uga,2013,79.60911
uga,2014,78.21386
uga,2015,85.9406
uga,2016,78.2552
ukr,1992,20.81991
ukr,1993,15.53914
ukr,1994,14.4044
ukr,1995,17.52077
ukr,1996,15.27043
ukr,1997,13.3576
ukr,1998,13.95355
ukr,1999,12.23653
ukr,2000,9.7896
ukr,2001,11.42376
ukr,2002,13.54162
ukr,2003,13.53957
ukr,2004,15.20097
ukr,2005,12.58704
ukr,2006,12.619
ukr,2007,13.26694
ukr,2008,13.14172
ukr,2009,15.65404
ukr,2010,14.17074
ukr,2011,12.25998
ukr,2012,11.73932
ukr,2013,10.27606
ukr,2014,12.6071
ukr,2015,15.45031
ukr,2016,16.45185
ury,1960,91.25637
ury,1961,92.25979
ury,1962,92.68739
ury,1963,93.29372
ury,1964,93.72486
ury,1965,94.22311
ury,1966,93.82632
ury,1967,93.54354
ury,1968,92.94294
ury,1969,94.49541
ury,1970,94.63602
ury,1971,94.44444
ury,1972,94.74955
ury,1973,94.22222
ury,1974,93.87097
ury,1975,93.36609
ury,1976,93.09701
ury,1977,92.79689
ury,1978,93.93359
ury,1979,94.33411
ury,1980,92.90201
ury,1981,92.97408
ury,1982,93.0775
ury,1983,94.62056
ury,1984,95.11158
ury,1985,95.21691
ury,1986,94.69435
ury,1987,94.23275
ury,1988,95.42334
ury,1989,94.29001
ury,1990,97.24694
ury,1991,98.51391
ury,1992,103.09113
ury,1993,93.92094
ury,1994,86.99464
ury,1995,91.47953
ury,1996,93.59261
ury,1997,92.79621
ury,1998,90.72336
ury,1999,92.8108
ury,2000,89.66016
ury,2001,91.26756
ury,2002,90.01554
ury,2003,88.12234
ury,2004,93.48835
ury,2005,97.53813
ury,2006,96.68599
ury,2007,93.83759
ury,2008,100.40483
ury,2009,96.6233
ury,2010,92.66766
ury,2011,93.62656
ury,2012,95.54859
ury,2013,95.86016
ury,2014,95.90615
ury,2015,94.59636
ury,2016,96.08326
usa,1960,44.3727
usa,1961,45.07467
usa,1962,44.7187
usa,1963,43.61232
usa,1964,42.84585
usa,1965,43.22985
usa,1966,42.98052
usa,1967,43.03627
usa,1968,44.13076
usa,1969,44.30304
usa,1970,47.11932
usa,1971,48.17844
usa,1972,49.74929
usa,1973,50.34278
usa,1974,50.05538
usa,1975,50.75802
usa,1976,49.88649
usa,1977,51.55142
usa,1978,51.00536
usa,1979,49.41664
usa,1980,46.97069
usa,1981,44.91383
usa,1982,44.82967
usa,1983,44.4091
usa,1984,43.78456
usa,1985,43.69639
usa,1986,45.53137
usa,1987,44.74651
usa,1988,44.59213
usa,1989,43.88472
usa,1990,41.15344
usa,1991,40.79156
usa,1992,41.10989
usa,1993,40.94088
usa,1994,40.92629
usa,1995,40.49536
usa,1996,40.40147
usa,1997,39.44954
usa,1998,39.99901
usa,1999,40.41557
usa,2000,40.12903
usa,2001,40.48902
usa,2002,41.19266
usa,2003,41.9897
usa,2004,42.30239
usa,2005,42.50138
usa,2006,42.33868
usa,2007,41.4133
usa,2008,40.30257
usa,2009,41.71406
usa,2010,40.16941
usa,2011,40.44101
usa,2012,41.25015
usa,2013,40.73119
usa,2014,40.71266
usa,2015,42.79826
usa,2016,43.51014
uzb,1992,19.54631
uzb,1993,21.46875
uzb,1994,19.03815
uzb,1995,19.88946
uzb,1996,19.18094
uzb,1997,19.47663
uzb,1998,16.66642
uzb,1999,17.18328
uzb,2000,16.18494
uzb,2001,15.86723
uzb,2002,15.28331
uzb,2003,17.30132
uzb,2004,15.71528
uzb,2005,12.83977
uzb,2006,12.04188
uzb,2007,11.25042
uzb,2008,10.48727
uzb,2009,10.67137
uzb,2010,8.41651
uzb,2011,7.76862
uzb,2012,7.74983
uzb,2013,7.18295
uzb,2014,7.25677
uzb,2015,7.32822
uzb,2016,6.1111
vct,1960,100
vct,1961,100
vct,1962,100
vct,1963,100
vct,1964,100
vct,1965,100
vct,1966,100
vct,1967,100
vct,1968,100
vct,1969,100
vct,1970,100
vct,1971,100
vct,1972,100
vct,1973,100
vct,1974,100
vct,1975,100
vct,1976,100
vct,1977,100
vct,1978,100
vct,1979,100
vct,1980,100
vct,1981,100
vct,1982,100
vct,1983,100
vct,1984,100
vct,1985,100
vct,1986,100
vct,1987,100
vct,1988,100
vct,1989,100
vct,1990,100.8425
vct,1991,93.71222
vct,1992,70.28417
vct,1993,85.56333
vct,1994,86.43643
vct,1995,85.56333
vct,1996,88.008
vct,1997,82.5075
vct,1998,84.92
vct,1999,86.85
vct,2000,91.675
vct,2001,85.56333
vct,2002,81.31174
vct,2003,86.09478
vct,2004,88.008
vct,2005,88.008
vct,2006,88.008
vct,2007,75.78467
vct,2008,103.34273
vct,2009,31.48434
vct,2010,88.008
vct,2011,86.09478
vct,2012,63.25575
vct,2013,95.00864
vct,2014,75.86897
vct,2015,100.00909
vct,2016,81.48889
ven,1960,26.10037
ven,1961,22.24419
ven,1962,14.87631
ven,1963,23.35095
ven,1964,19.83027
ven,1965,22.32611
ven,1966,18.6214
ven,1967,19.82951
ven,1968,20.56539
ven,1969,23.28869
ven,1970,23.03644
ven,1971,17.04472
ven,1972,22.31468
ven,1973,20.12683
ven,1974,41.45639
ven,1975,50.41659
ven,1976,45.93298
ven,1977,47.13464
ven,1978,52.15674
ven,1979,50.71117
ven,1980,54.87844
ven,1981,58.07416
ven,1982,57.19614
ven,1983,56.19757
ven,1984,52.23634
ven,1985,57.43148
ven,1986,54.04935
ven,1987,52.6681
ven,1988,52.87429
ven,1989,55.83628
ven,1990,66.33814
ven,1991,59.0681
ven,1992,70.48342
ven,1993,62.92231
ven,1994,57.54927
ven,1995,51.32044
ven,1996,35.76329
ven,1997,40.86494
ven,1998,58.48605
ven,1999,71.07329
ven,2000,63.14585
ven,2001,73.39342
ven,2002,86.3148
ven,2003,92.53267
ven,2004,61.39155
ven,2005,60.7032
ven,2006,65.52111
ven,2007,56.13309
ven,2008,62.60748
ven,2009,64.11043
ven,2010,66.48951
ven,2011,59.30594
ven,2012,62.74352
ven,2013,55.28831
ven,2014,55.33889
ven,2015,51.16465
ven,2016,47.49722
vgb,1962,100
vgb,1963,100
vgb,1964,100
vgb,1965,100
vgb,1966,100
vgb,1967,100
vgb,1968,100
vgb,1969,100
vgb,1970,100
vgb,1971,100
vgb,1972,100
vgb,1973,100
vgb,1974,100
vgb,1975,100
vgb,1976,100
vgb,1977,100
vgb,1978,100
vgb,1979,100
vgb,1980,100
vgb,1981,100
vgb,1982,100
vgb,1983,100
vgb,1984,100
vgb,1985,100
vgb,1986,100
vgb,1987,100
vgb,1988,100
vgb,1989,100
vnm,1960,5.92227
vnm,1961,6.12731
vnm,1962,5.4881
vnm,1963,5.62793
vnm,1964,5.13064
vnm,1965,5.11111
vnm,1966,4.92693
vnm,1967,8.66105
vnm,1968,11.70817
vnm,1969,12.06377
vnm,1970,72.74382
vnm,1971,70.84766
vnm,1972,76.78117
vnm,1973,69.17008
vnm,1974,52.13297
vnm,1975,42.50631
vnm,1976,15.45957
vnm,1977,14.90639
vnm,1978,18.57313
vnm,1979,20.22523
vnm,1980,22.32396
vnm,1981,23.45883
vnm,1982,23.95771
vnm,1983,24.94305
vnm,1984,29.64898
vnm,1985,26.43798
vnm,1986,24.78958
vnm,1987,24.66817
vnm,1988,34.35622
vnm,1989,42.17801
vnm,1990,49.55728
vnm,1991,43.93991
vnm,1992,45.17759
vnm,1993,49.97705
vnm,1994,49.39141
vnm,1995,43.52748
vnm,1996,46.8114
vnm,1997,45.86947
vnm,1998,42.48065
vnm,1999,44.83693
vnm,2000,46.13816
vnm,2001,45.75225
vnm,2002,43.24272
vnm,2003,41.9056
vnm,2004,40.16073
vnm,2005,36.81741
vnm,2006,33.87456
vnm,2007,35.47991
vnm,2008,34.3941
vnm,2009,32.93117
vnm,2010,33.0187
vnm,2011,31.68453
vnm,2012,30.04415
vnm,2013,28.30868
vnm,2014,27.72658
vnm,2015,24.36136
vnm,2016,23.47751
vut,1962,72.72727
vut,1963,88.88889
vut,1964,47.05882
vut,1965,69.23077
vut,1966,47.61905
vut,1967,47.82609
vut,1968,88.23529
vut,1969,100
vut,1970,100
vut,1971,100
vut,1972,100
vut,1973,100
vut,1974,100
vut,1975,100
vut,1976,100
vut,1977,100
vut,1978,100
vut,1979,100
vut,1980,100
vut,1981,100
vut,1982,100
vut,1983,100
vut,1984,100
vut,1985,100
vut,1986,100
vut,1987,100
vut,1988,100
vut,1989,100
vut,1990,94.29429
vut,1991,94.29429
vut,1992,103.89833
vut,1993,103.89833
vut,1994,103.89833
vut,1995,94.29429
vut,1996,93.71222
vut,1997,93.71222
vut,1998,100.8425
vut,1999,93.71222
vut,2000,93.71222
vut,2001,97.78667
vut,2002,105.42625
vut,2003,93.71222
vut,2004,83.81714
vut,2005,83.81714
vut,2006,68.10143
vut,2007,90.00818
vut,2008,95.342
vut,2009,93.08538
vut,2010,93.08538
vut,2011,101.54769
vut,2012,94.73083
vut,2013,96.67545
vut,2014,96.25875
vut,2015,94.29429
vut,2016,81.48889
wsm,1960,100
wsm,1961,100
wsm,1962,100
wsm,1963,100
wsm,1964,100
wsm,1965,100
wsm,1966,100
wsm,1967,100
wsm,1968,100
wsm,1969,100
wsm,1970,100
wsm,1971,100
wsm,1972,100
wsm,1973,100
wsm,1974,100
wsm,1975,100
wsm,1976,100
wsm,1977,100
wsm,1978,100
wsm,1979,100
wsm,1980,100
wsm,1981,100
wsm,1982,100
wsm,1983,100
wsm,1984,100
wsm,1985,100
wsm,1986,100
wsm,1987,100
wsm,1988,100
wsm,1989,100
wsm,1990,93.34182
wsm,1991,96.67545
wsm,1992,91.675
wsm,1993,91.675
wsm,1994,94.73083
wsm,1995,97.78667
wsm,1996,95.90615
wsm,1997,98.72692
wsm,1998,94.29429
wsm,1999,96.91357
wsm,2000,95.342
wsm,2001,97.78667
wsm,2002,91.675
wsm,2003,96.25875
wsm,2004,88.43941
wsm,2005,84.92
wsm,2006,86.85
wsm,2007,90.71
wsm,2008,94.57
wsm,2009,98.43
wsm,2010,98.43
wsm,2011,100.8425
wsm,2012,99.009
wsm,2013,99.009
wsm,2014,99.53286
wsm,2015,97.78667
wsm,2016,81.89633
yem,1960,100
yem,1961,100
yem,1962,100
yem,1963,100
yem,1964,100
yem,1965,100
yem,1966,100
yem,1967,100
yem,1968,100
yem,1969,100
yem,1970,100
yem,1971,100
yem,1972,100
yem,1973,97.75281
yem,1974,92.07921
yem,1975,95.15152
yem,1976,95.9799
yem,1977,96.61017
yem,1978,96.5251
yem,1979,95.78947
yem,1980,96.62577
yem,1981,97.03504
yem,1982,94.00749
yem,1983,82.91605
yem,1984,76.49254
yem,1985,77.93264
yem,1986,81.62791
yem,1987,88.74317
yem,1988,90.52745
yem,1989,90.04193
yem,1990,50.47648
yem,1991,103.32312
yem,1992,104.62798
yem,1993,102.28762
yem,1994,102.18303
yem,1995,100.53599
yem,1996,100.44233
yem,1997,99.87083
yem,1998,98.91209
yem,1999,99.98631
yem,2000,100.4003
yem,2001,102.54469
yem,2002,98.98962
yem,2003,95.02588
yem,2004,98.43105
yem,2005,99.43284
yem,2006,106.04261
yem,2007,97.47857
yem,2008,96.13171
yem,2009,87.85074
yem,2010,83.79531
yem,2011,84.34632
yem,2012,77.88648
yem,2013,80.98016
yem,2014,77.76072
yem,2015,65.95955
yem,2016,74.48594
zaf,1960,9.26723
zaf,1961,10.14924
zaf,1962,10.49475
zaf,1963,10.65776
zaf,1964,12.78539
zaf,1965,11.79918
zaf,1966,13.42456
zaf,1967,14.10808
zaf,1968,12.53718
zaf,1969,13.9073
zaf,1970,15.29101
zaf,1971,19.05197
zaf,1972,17.87956
zaf,1973,18.87666
zaf,1974,18.46419
zaf,1975,19.99604
zaf,1976,19.52984
zaf,1977,18.97775
zaf,1978,18.32054
zaf,1979,16.14486
zaf,1980,13.41413
zaf,1981,13.6012
zaf,1982,16.31771
zaf,1983,16.5186
zaf,1984,14.83635
zaf,1985,14.48187
zaf,1986,14.20006
zaf,1987,12.59947
zaf,1988,13.09325
zaf,1989,15.5137
zaf,1990,16.4131
zaf,1991,17.03136
zaf,1992,14.5639
zaf,1993,9.53244
zaf,1994,12.63901
zaf,1995,12.87385
zaf,1996,11.68038
zaf,1997,15.40947
zaf,1998,15.04965
zaf,1999,11.02984
zaf,2000,11.7056
zaf,2001,8.0809
zaf,2002,6.77923
zaf,2003,11.26446
zaf,2004,14.28602
zaf,2005,7.37595
zaf,2006,13.99616
zaf,2007,14.95996
zaf,2008,14.83615
zaf,2009,19.10285
zaf,2010,11.35441
zaf,2011,15.19073
zaf,2012,12.02425
zaf,2013,11.70096
zaf,2014,12.65335
zaf,2015,14.29153
zaf,2016,14.21159
zmb,1964,13.64653
zmb,1965,14.88764
zmb,1966,15.81152
zmb,1967,20.12242
zmb,1968,23.57658
zmb,1969,28.55918
zmb,1970,32.97665
zmb,1971,36.55706
zmb,1972,36.51939
zmb,1973,46.5655
zmb,1974,47.46946
zmb,1975,48.96676
zmb,1976,50.63752
zmb,1977,52.20372
zmb,1978,57.80591
zmb,1979,59.91862
zmb,1980,59.39772
zmb,1981,64.16122
zmb,1982,59.375
zmb,1983,66.70404
zmb,1984,55.6567
zmb,1985,54.06125
zmb,1986,51.90355
zmb,1987,55.22388
zmb,1988,49.47491
zmb,1989,59.01408
zmb,1990,50.99004
zmb,1991,48.38403
zmb,1992,49.53667
zmb,1993,57.18774
zmb,1994,67.34257
zmb,1995,79.19343
zmb,1996,72.50659
zmb,1997,75.10917
zmb,1998,77.22668
zmb,1999,78.34045
zmb,2000,74.15039
zmb,2001,81.95645
zmb,2002,81.55255
zmb,2003,77.2
zmb,2004,80.98682
zmb,2005,76.70275
zmb,2006,86.46046
zmb,2007,69.08035
zmb,2008,72.33073
zmb,2009,67.25308
zmb,2010,66.25602
zmb,2011,67.34817
zmb,2012,62.94104
zmb,2013,61.23198
zmb,2014,60.88748
zmb,2015,59.23615
zmb,2016,52.61063
zwe,1964,25.90164
zwe,1965,32.3488
zwe,1966,15.34263
zwe,1967,21.10727
zwe,1968,19.64388
zwe,1969,20.20641
zwe,1970,16.75651
zwe,1971,16.65268
zwe,1972,19.61658
zwe,1973,18.88582
zwe,1974,20.72874
zwe,1975,25.38563
zwe,1976,15.21592
zwe,1977,18.17823
zwe,1978,18.3432
zwe,1979,15.94878
zwe,1980,17.46575
zwe,1981,20.36533
zwe,1982,16.4794
zwe,1983,17.49036
zwe,1984,18.40355
zwe,1985,18.11361
zwe,1986,14.44134
zwe,1987,11.95861
zwe,1988,14.30198
zwe,1989,13.61577
zwe,1990,11.31379
zwe,1991,14.96857
zwe,1992,16.45881
zwe,1993,19.30113
zwe,1994,23.16
zwe,1995,26.01012
zwe,1996,26.84856
zwe,1997,31.49961
zwe,1998,28.17361
zwe,1999,29.8784
zwe,2000,24.03625
zwe,2001,19.07368
zwe,2002,20.28741
zwe,2003,22.29738
zwe,2004,18.57897
zwe,2005,18.91069
zwe,2006,19.39817
zwe,2007,19.19915
zwe,2008,21.18175
zwe,2009,21.52884
zwe,2010,17.97989
zwe,2011,28.40409
zwe,2012,30.52301
zwe,2013,33.28782
zwe,2014,30.69415
zwe,2015,29.24728
zwe,2016,28.79546
