geo,time,ne_exp_gnfs_cd
mlt,2002,5069588753.58875
mlt,2003,5858257311.93809
mlt,2004,6288802690.58296
mlt,2005,6645853376.44571
mlt,2006,8364566051.93828
mlt,2007,10243091842.3214
mlt,2008,13498804306.4304
mlt,2009,12785572797.9994
mlt,2010,13639445180.9625
mlt,2011,15478783129.1759
mlt,2012,15434800334.0614
mlt,2013,16457682826.4046
mlt,2014,17417624684.4692
mlt,2015,17149371352.4908
mlt,2016,17627393730.1246
mlt,2017,19892265968.4945
mlt,2018,21178714802.7605
mlt,2019,21774805138.5648
mlt,2020,20591364406.2924
mmr,2010,4015329166.83469
mmr,2011,4927363219.92302
mmr,2012,3550528930.06575
mmr,2013,9581400047.07272
mmr,2014,12574618138.1725
mmr,2015,12901541852.6763
mmr,2016,13852127848.5335
mmr,2017,15941649658.9578
mmr,2018,19042051880.4048
mmr,2019,20877078460.0492
mmr,2020,22615135017.705
mne,2000,362369077.30673
mne,2001,445661830.55705
mne,2002,454214751.15686
mne,2003,522751328.73459
mne,2004,871215545.07077
mne,2005,982979728.88944
mne,2006,1104045916.44712
mne,2007,1582816862.85245
mne,2008,1796439138.71393
mne,2009,1427934148.37455
mne,2010,1534762031.02214
mne,2011,1924550389.75501
mne,2012,1785211358.08814
mne,2013,1845630642.59161
mne,2014,1841764627.83601
mne,2015,1707008983.03205
mne,2016,1775924778.76106
mne,2017,1988956502.14109
mne,2018,2359911473.08782
mne,2019,2430276533.81102
mne,2020,1240005698.0057
mng,1981,551441066.66667
mng,1982,670229033.33333
mng,1983,725268666.66667
mng,1984,612402625
mng,1985,584447425
mng,1986,874014900
mng,1987,930447966.66667
mng,1988,911636900
mng,1989,804344500
mng,1990,467975940
mng,1991,1286298568.42105
mng,1992,381224551.64319
mng,1993,455909517.04354
mng,1994,413198588.87381
mng,1995,588727618.64426
mng,1996,478057767.55415
mng,1997,621954882.46687
mng,1998,537971733.70592
mng,1999,530379659.01662
mng,2000,613886974.29231
mng,2001,638035524.35894
mng,2002,708425456.9962
mng,2003,835170861.89753
mng,2004,1210933087.5405
mng,2005,1483028669.56616
mng,2006,2029426100.06008
mng,2007,2524671785.76775
mng,2008,3037494848.87771
mng,2009,2304668257.15766
mng,2010,3355976968.51778
mng,2011,5470718737.76685
mng,2012,5356224605.54811
mng,2013,4893217361.06212
mng,2014,6388231517.37735
mng,2015,5134139093.65088
mng,2016,5688198304.49216
mng,2017,6792836362.84494
mng,2018,7665009950.51899
mng,2019,8412612739.603
mng,2020,7676311747.37135
mnp,2002,1169000000
mnp,2003,1118000000
mnp,2004,1218000000
mnp,2005,1017000000
mnp,2006,829000000
mnp,2007,627000000
mnp,2008,488000000
mnp,2009,312000000
mnp,2010,335000000
mnp,2011,317000000
mnp,2012,379000000
mnp,2013,402000000
mnp,2014,437000000
mnp,2015,482000000
mnp,2016,882000000
mnp,2017,1081000000
mnp,2018,661000000
mnp,2019,497000000
moz,1991,293291042.17497
moz,1992,243175713.26393
moz,1993,225295751.38093
moz,1994,295334415.26182
moz,1995,331988896.64572
moz,1996,454595066.27589
moz,1997,497262465.7819
moz,1998,523122522.02179
moz,1999,529425515.26015
moz,2000,633309991.3313
moz,2001,995644781.58388
moz,2002,1208618409.49405
moz,2003,1413874696.72824
moz,2004,1960971866.1016
moz,2005,2314503694.54924
moz,2006,2494913628.70461
moz,2007,2867181836.12419
moz,2008,3329430853.55917
moz,2009,3231064331.73561
moz,2010,3158601217.3109
moz,2011,4328595642.57111
moz,2012,4722762672.25884
moz,2013,4539601423.06198
moz,2014,5542306764.64866
moz,2015,4957269487.90096
moz,2016,4004304269.84182
moz,2017,5099797262.84633
moz,2018,6661342319.76169
moz,2019,6271225103.08455
mrt,1961,18098328.73515
mrt,1962,18926393.57001
mrt,1963,33594349.06137
mrt,1964,77479927.83
mrt,1965,85405353.59498
mrt,1966,90846106.32343
mrt,1967,93211758.39272
mrt,1968,93804950.57844
mrt,1969,90845237.00573
mrt,1970,100097730.35824
mrt,1971,106987258.6705
mrt,1972,149725281.84345
mrt,1973,183111367.21448
mrt,1974,234683786.83557
mrt,1975,214329107.67305
mrt,1976,233122857.15718
mrt,1977,207623847.74297
mrt,1978,212820785.48567
mrt,1979,250406342.39332
mrt,1980,305883060.5935
mrt,1981,394925124.60997
mrt,1982,352133811.87145
mrt,1983,422438396.00445
mrt,1984,388242564.14848
mrt,1985,479510830.52886
mrt,1986,528194860.12086
mrt,1987,523245435.56729
mrt,1988,563821634.27993
mrt,1989,573030753.88827
mrt,1990,545201152.39625
mrt,1991,587631232.76304
mrt,1992,484194663.72505
mrt,1993,468505380.52746
mrt,1994,674865005.05766
mrt,1995,867785386.22773
mrt,1996,834996042.90857
mrt,1997,691883716.48897
mrt,1998,497094892.71844
mrt,1999,448206969.46266
mrt,2000,454083030.93465
mrt,2001,445892461.34046
mrt,2002,440241536.91594
mrt,2003,392277306.77109
mrt,2004,549736448.16137
mrt,2005,785480557.22892
mrt,2006,1660493771.4073
mrt,2007,1761220417.113
mrt,2008,2166029281.74708
mrt,2009,1755985253.42461
mrt,2010,2574614054.67317
mrt,2011,3394684253.58746
mrt,2012,3247124765.69348
mrt,2013,3290004094.02625
mrt,2014,2464897183.91279
mrt,2015,1862091587.81786
mrt,2016,2170783066.71094
mrt,2017,2346067039.10615
mrt,2018,2520821847.41073
mrt,2019,3091545289.28233
mrt,2020,3147667989.24731
mus,1976,357404774.37701
mus,1977,401979628.59262
mus,1978,438888257.91378
mus,1979,516795865.63307
mus,1980,579102846.06275
mus,1981,510938286.80132
mus,1982,508530696.71189
mus,1983,508533939.28004
mus,1984,506438265.8348
mus,1985,576007770.76251
mus,1986,885091783.99572
mus,1987,1214377785.71539
mus,1988,1381560832.58296
mus,1989,1400870831.09287
mus,1990,1723618259.49474
mus,1991,1779993994.49282
mus,1992,1912138891.74463
mus,1993,1900668631.00635
mus,1994,2018273535.11058
mus,1995,2369969458.71174
mus,1996,2811718232.01342
mus,1997,2573644294.37772
mus,1998,2738791382.37881
mus,1999,2771402933.39898
mus,2000,2849014842.13093
mus,2001,3136669950.87421
mus,2002,2982651358.38729
mus,2003,3257692238.76853
mus,2004,3508045893.41237
mus,2005,3829950976.73599
mus,2006,4107909335.46949
mus,2007,4553278596.90806
mus,2008,5102134060.61969
mus,2009,4352373919.73667
mus,2010,5125648055.50863
mus,2011,6040723193.7574
mus,2012,6276838602.32945
mus,2013,5872859218.1464
mus,2014,6253984115.78755
mus,2015,5596191312.9302
mus,2016,5412907019.60222
mus,2017,5628831775.97197
mus,2018,5809414635.29634
mus,2019,5403470196.06185
mus,2020,3276624079.66066
mys,1960,1016921468.70508
mys,1961,921860708.219
mys,1962,921534038.93898
mys,1963,1147589180.71345
mys,1964,1178949431.59545
mys,1965,1327257284.72494
mys,1966,1336404024.56553
mys,1967,1306350450.80361
mys,1968,1439631517.05214
mys,1969,1730367176.27074
mys,1970,1760420750.03267
mys,1971,1717393441.0117
mys,1972,1816215065.9668
mys,1973,3178897392.8703
mys,1974,4587678118.89826
mys,1975,4235509660.22652
mys,1976,5726314132.82971
mys,1977,6588388250.11173
mys,1978,8024611398.96373
mys,1979,11882653993.7854
mys,1980,14091598144.1499
mys,1981,13087105594.3752
mys,1982,13636207930.119
mys,1983,15636927583.6816
mys,1984,18420805598.225
mys,1985,17131292790.9787
mys,1986,15613620515.9991
mys,1987,20240514367.3599
mys,1988,23425996639.6823
mys,1989,27728883638.5115
mys,1990,32783097341.8611
mys,1991,38245926680.2444
mys,1992,44957788510.6216
mys,1993,52793597762.3247
mys,1994,66398033836.3054
mys,1995,83462121212.1212
mys,1996,92359488035.61488
mys,1997,93294414081.90787
mys,1998,83529351814.10518
mys,1999,96016052631.5789
mys,2000,112369210526.31599
mys,2001,102435789473.68401
mys,2002,109221052631.57899
mys,2003,117854210526.31599
mys,2004,143927631578.94699
mys,2005,162048533178.42099
mys,2006,182515947876.34296
mys,2007,205486385850.59296
mys,2008,229658852449.18799
mys,2009,184897432259.89496
mys,2010,221686690881.99701
mys,2011,254020261437.90799
mys,2012,249353146853.147
mys,2013,244491415151.22696
mys,2014,249467750313.17801
mys,2015,209286966329.535
mys,2016,201164622134.36801
mys,2017,223415967351.87399
mys,2018,245969616614.20999
mys,2019,238378032589.01599
mys,2020,207035089806.11401
nam,1980,1704868214.10919
nam,1981,1268703650.61272
nam,1982,1109316047.94148
nam,1983,1034886235.28566
nam,1984,885207079.13578
nam,1985,830106482.88072
nam,1986,1022556867.65258
nam,1987,1068842681.11795
nam,1988,1154154383.21613
nam,1989,1264259409.91993
nam,1990,1215313003.31398
nam,1991,1318542968.89146
nam,1992,1475212307.15288
nam,1993,1515190898.79732
nam,1994,1617131688.63355
nam,1995,1777941551.10143
nam,1996,1811286279.16172
nam,1997,1771921788.19444
nam,1998,1602298916.48427
nam,1999,1602751272.60823
nam,2000,1597772846.47973
nam,2001,1460496759.28077
nam,2002,1546281764.96817
nam,2003,2139539096.06462
nam,2004,2630324999.61299
nam,2005,2928972887.36259
nam,2006,3630154009.84173
nam,2007,4406963682.24087
nam,2008,4618206224.17199
nam,2009,4609164218.332
nam,2010,5519271694.20078
nam,2011,5703130109.58904
nam,2012,5224411420.83038
nam,2013,4516467697.7672
nam,2014,4851936880.35489
nam,2015,4009349179.85701
nam,2016,3753713232.89459
nam,2017,4335454250.28185
nam,2018,4909474909.13487
nam,2019,4553860635.08762
nam,2020,3544132300.32861
ncl,1990,467633429.68585
ncl,1991,448725651.44213
ncl,1992,400878531.38269
ncl,1993,370028606.74158
ncl,1994,413150886.89525
ncl,1995,564723562.65053
ncl,1996,553535410.72742
ncl,1997,542773774.75593
ncl,1998,558407784.53596
ncl,1999,672432821.95287
ncl,2000,779113416.62274
ncl,2001,616966474.01556
ncl,2002,675306281.41653
ncl,2003,1013166116.00154
ncl,2004,1296529856.11483
ncl,2005,1339258805.42441
ncl,2006,1667538566.29729
ncl,2007,2415310048.03465
ncl,2008,1682427305.86746
ncl,2009,1340540617.01313
ncl,2010,1891549542.4385
ncl,2011,2079691263.9151
ncl,2012,1715324018.70768
ncl,2013,1596111813.7263
ncl,2014,1976646966.02569
ncl,2015,1578920438.24217
ncl,2016,1680830647.36614
ncl,2017,1927265621.369
ner,1960,31918254.30184
ner,1961,39451761.21187
ner,1962,49364155.66627
ner,1963,54590784.53524
ner,1964,54007613.44047
ner,1965,63869431.63924
ner,1966,87454937.83743
ner,1967,56105891.07601
ner,1968,51153495.63165
ner,1969,58566567.01054
ner,1970,70011517.23696
ner,1971,85780070.92624
ner,1972,105576530.90376
ner,1973,146829456.07055
ner,1974,125912784.42008
ner,1975,201836608.52893
ner,1976,237000509.31051
ner,1977,253675819.77673
ner,1978,399775992.11897
ner,1979,602012196.22267
ner,1980,616701167.55238
ner,1981,524397105.23071
ner,1982,423104763.96831
ner,1983,375494087.63836
ner,1984,334702527.7333
ner,1985,297998010.07428
ner,1986,380827489.51144
ner,1987,464530456.52343
ner,1988,417302521.88867
ner,1989,361801928.03761
ner,1990,529264157.54075
ner,1991,394885768.47996
ner,1992,398954557.7158
ner,1993,333024205.8803
ner,1994,254680841.13841
ner,1995,334744136.2128
ner,1996,367972078.71569
ner,1997,310060798.11619
ner,1998,369279320.78519
ner,1999,321173964.817
ner,2000,321460755.15905
ner,2001,329494480.9357
ner,2002,331604241.63761
ner,2003,450538569.409
ner,2004,536185520.48212
ner,2005,631697854.41066
ner,2006,659728390.03295
ner,2007,748906731.80764
ner,2008,961860986.54708
ner,2009,1101191298.87853
ner,2010,1270669447.88976
ner,2011,1341345246.64901
ner,2012,1517787449.29795
ner,2013,1736088856.1157
ner,2014,1732190192.63108
ner,2015,1381730097.69597
ner,2016,1266928628.41661
ner,2017,1486989001.763
ner,2018,1515939539.09152
ner,2019,1475283079.51208
ner,2020,1413657931.91634
nga,1960,387783144.33711
nga,1961,410318073.63853
nga,1962,405957160.85678
nga,1963,453486910.26179
nga,1964,510977880.44239
nga,1965,639927201.45597
nga,1966,663026739.46521
nga,1967,576368472.63055
nga,1968,516309673.80652
nga,1969,755704885.90228
nga,1970,1054738905.2219
nga,1971,994778761.06195
nga,1972,1346273637.37486
nga,1973,2413613861.38614
nga,1974,6256020278.83397
nga,1975,5094309927.36077
nga,1976,6613959390.86294
nga,1977,8962875536.48069
nga,1978,7142147922.99899
nga,1979,11728083700.4405
nga,1980,18859387228.60789
nga,1981,14128557783.5458
nga,1982,9556562612.72624
nga,1983,5372793302.44897
nga,1984,4666830479.35117
nga,1985,5233610302.18123
nga,1986,2876808721.57447
nga,1987,6767637248.13675
nga,1988,5545310670.56055
nga,1989,11111113802.8063
nga,1990,11333885339.3965
nga,1991,11909681270.2905
nga,1992,11458714120.6756
nga,1993,5568907167.77042
nga,1994,4584122396.71002
nga,1995,10643648146.6742
nga,1996,11760052946.25
nga,1997,15602035798.6197
nga,1998,9907407840.90909
nga,1999,12666750049.0047
nga,2000,25017710170.2798
nga,2001,20914287341.7824
nga,2002,22167396759.1157
nga,2003,28065394964.8049
nga,2004,27623348089.3685
nga,2005,37047965134.0742
nga,2006,69688762821.6339
nga,2007,58532798127.4656
nga,2008,87143789749.1539
nga,2009,54961140554.80969
nga,2010,92751978828.42867
nga,2011,128046582523.524
nga,2012,143695188060.74799
nga,2013,91818604443.797
nga,2014,100780478803.604
nga,2015,51923946713.2579
nga,2016,37301081487.4807
nga,2017,49491679577.4084
nga,2018,61552169212.9231
nga,2019,63726878124.6154
nga,2020,38169506690.0135
nic,1960,52948278.33333
nic,1961,56287344.71429
nic,1962,70120699.33333
nic,1963,84431029.52381
nic,1964,98741388.04762
nic,1965,166000000.07143
nic,1966,164499996
nic,1967,173899999.71429
nic,1968,185699995.07143
nic,1969,182400005.21429
nic,1970,207599997.5
nic,1971,217385717.78571
nic,1972,310842863.14286
nic,1973,308499996.14286
nic,1974,442200005.07143
nic,1975,446000014.07143
nic,1976,609699998.57143
nic,1977,718799999.78571
nic,1978,737099988.14286
nic,1979,642073656.36842
nic,1980,530452602.78947
nic,1981,547049999.25
nic,1982,393904343.91304
nic,1983,532216678.08333
nic,1984,510641377.55172
nic,1985,396297671.06977
nic,1986,368687427.59603
nic,1987,453314154.48857
nic,1988,473059699.58245
nic,1989,329660032.29715
nic,1990,251842580.64516
nic,1991,324886597.93814
nic,1992,309280000
nic,1993,358807189.54248
nic,1994,507617767.85714
nic,1995,666412217.79548
nic,1996,725843473.62181
nic,1997,852511351.48866
nic,1998,896202984.28478
nic,1999,899778094.83489
nic,2000,1026990189.1253
nic,2001,1013628825.18336
nic,2002,984614526.31579
nic,2003,1102014234.63983
nic,2004,1336449667.29441
nic,2005,1541276323.25961
nic,2006,2114713699.51112
nic,2007,2454454291.67683
nic,2008,2928933145.4323
nic,2009,2820029990.9044
nic,2010,3544323949.72935
nic,2011,4400092756.5186
nic,2012,4999469140.04935
nic,2013,4965861472.00155
nic,2014,5347183432.27178
nic,2015,5113402893.95674
nic,2016,5165927116.45295
nic,2017,5698964090.92573
nic,2018,5506668103.39363
nic,2019,5680203612.73727
nic,2020,5341781661.57573
nld,1969,13972084310.0845
nld,1970,16465200584.4037
nld,1971,19350190476.19049
nld,1972,23722776709.6951
nld,1973,32626108308.3714
nld,1974,43954645462.7429
nld,1975,47607896479.6096
nld,1976,53008237206.201
nld,1977,58357365538.2958
nld,1978,68367971073.5384
nld,1979,85992004833.5714
nld,1980,98396865440.03551
nld,1981,90098907533.3392
nld,1982,87011672856.31758
nld,1983,83768991583.6615
nld,1984,84042709478.022
nld,1985,86170340366.242
nld,1986,102009544882.173
nld,1987,121177275892.08
nld,1988,135505378526.034
nld,1989,142167905019.22501
nld,1990,173218737746.58099
nld,1991,180482201791.608
nld,1992,193735315789.474
nld,1993,186010106786.901
nld,1994,207519415183.436
nld,1995,258811419160.03296
nld,1996,258529411764.70599
nld,1997,251587982832.61801
nld,1998,259915574316.81799
nld,1999,267805108493.05096
nld,2000,275675255568.62799
nld,2001,273187605384.646
nld,2002,285020505779.60797
nld,2003,343889726621.56799
nld,2004,412634739877.22095
nld,2005,449808302518.28802
nld,2006,500418911117.646
nld,2007,583600256785.49194
nld,2008,664344657500.78101
nld,2009,542407172566.01501
nld,2010,591502959466.66797
nld,2011,683507099348.25
nld,2012,666972343230.46899
nld,2013,700689843247.453
nld,2014,718890300914.89905
nld,2015,632814005706.64001
nld,2016,623603755002.72498
nld,2017,695378637220.00098
nld,2018,774043642951.37183
nld,2019,751253595615.68494
nld,2020,711504795559.53503
nld_curacao,2011,2158100558.65922
nld_curacao,2012,2369776536.31285
nld_curacao,2013,2170670391.06145
nld_curacao,2014,2281675977.65363
nld_curacao,2015,1970670391.06145
nld_curacao,2016,1790726256.98324
nor,1970,4674151955.08827
nor,1971,5070933544.97654
nor,1972,6067059287.81761
nor,1973,8429532762.14923
nor,1974,10819538964.2038
nor,1975,11869559394.6699
nor,1976,12928617245.487
nor,1977,14231238846.6235
nor,1978,16740362054.8233
nor,1979,20856025749.8865
nor,1980,27550615484.289
nor,1981,27207770711.7345
nor,1982,25657576696.6222
nor,1983,25431719752.2066
nor,1984,26225816332.782
nor,1985,27462313311.3107
nor,1986,26430822075.2701
nor,1987,29929499072.3562
nor,1988,33078717201.1662
nor,1989,38304004634.6586
nor,1990,47221272584.9482
nor,1991,47777692082.2471
nor,1992,48588784294.7944
nor,1993,44804978785.1877
nor,1994,47467411017.9098
nor,1995,56528602096.2243
nor,1996,65313808180.0986
nor,1997,65441796024.5426
nor,1998,56898781990.961
nor,1999,62649374294.7995
nor,2000,78315344588.6069
nor,2001,78221915766.7627
nor,2002,78939226934.5424
nor,2003,90697014208.63821
nor,2004,108690214811.298
nor,2005,134063639891.347
nor,2006,154283286295.66699
nor,2007,173599638330.177
nor,2008,212250000000
nor,2009,151524418364.26401
nor,2010,170473128360.67801
nor,2011,205661331278.117
nor,2012,207279587451.65399
nor,2013,204907744680.85101
nor,2014,194361756149.16696
nor,2015,145839991732.97501
nor,2016,130785833333.33299
nor,2017,144748458593.59299
nor,2018,165936181985.85901
nor,2019,146844318181.81799
nor,2020,116791786883.795
npl,1965,57094106.83817
npl,1966,51187819.92387
npl,1967,57881611.76007
npl,1968,52859926.57745
npl,1969,55308641.97531
npl,1970,42469135.80247
npl,1971,47703703.7037
npl,1972,57975308.64198
npl,1973,64260709.30561
npl,1974,66375047.5466
npl,1975,140262466.71738
npl,1976,156521448.61687
npl,1977,162959992
npl,1978,169586602.17064
npl,1979,218166658.33333
npl,1980,224583341.66667
npl,1981,293583341.66667
npl,1982,277668266.81509
npl,1983,250371505.20097
npl,1984,274961829.05972
npl,1985,302055495.88055
npl,1986,332467040.80954
npl,1987,349348712.93822
npl,1988,399163908.41079
npl,1989,390158315.20087
npl,1990,381884707.66511
npl,1991,450607063.66804
npl,1992,542824053.45212
npl,1993,674654166.66667
npl,1994,772440816.32653
npl,1995,1099094803.21285
npl,1996,1031715000.90827
npl,1997,1294985095.56374
npl,1998,1108297013.72074
npl,1999,1150110375.27594
npl,2000,1279281887.93977
npl,2001,1355238095.2381
npl,2002,1073251679.17819
npl,2003,993875698.01867
npl,2004,1213488962.70126
npl,2005,1185691368.22533
npl,2006,1216071411.28826
npl,2007,1327426848.73204
npl,2008,1602782686.80316
npl,2009,1596506175.3286
npl,2010,1533460341.31158
npl,2011,1684084657.39266
npl,2012,1899085037.34277
npl,2013,2059901677.88821
npl,2014,2301357058.7828
npl,2015,2488355029.13379
npl,2016,2005967749.82621
npl,2017,2263315205.66637
npl,2018,2587877945.09462
npl,2019,2659663141.13867
npl,2020,2275257409.48765
nru,2010,24663084.64723
nru,2011,40421965.8878
nru,2012,69086409.56898
nru,2013,88232276.59793
nru,2014,83539888.00147
nru,2015,45760878.60887
nru,2016,52409375.45494
nru,2017,39218643.93997
nru,2018,32555615.84373
nru,2019,23601773.70905
nzl,1970,1434702654.27259
nzl,1971,1779572994.80669
nzl,1972,2339572192.51337
nzl,1973,3073605120.3562
nzl,1974,2875068946.49752
nzl,1975,2971538287.77953
nzl,1976,3630163678.87763
nzl,1977,4038708403.27837
nzl,1978,4937290969.89967
nzl,1979,5935089652.4091
nzl,1980,6695618606.44663
nzl,1981,6818749479.64366
nzl,1982,6702112163.14639
nzl,1983,6905888538.38065
nzl,1984,6892046043.76231
nzl,1985,7232225063.93862
nzl,1986,8152196873.67976
nzl,1987,10547199009.5946
nzl,1988,11833172302.7375
nzl,1989,11573060306.5633
nzl,1990,12175342138.2896
nzl,1991,12465113661.9401
nzl,1992,12991280306.2527
nzl,1993,14314473756.9825
nzl,1994,17024848891.8737
nzl,1995,18787858660.9989
nzl,1996,19884140419.037
nzl,1997,18712727731.1984
nzl,1998,16652981735.8808
nzl,1999,18187243759.4063
nzl,2000,18810433407.9831
