geo,time,sp_dyn_amrt_ma
gum,1993,147.014
gum,1994,143.256
gum,1995,139.498
gum,1996,135.74
gum,1997,131.982
gum,1998,127.933
gum,1999,123.884
gum,2000,119.834
gum,2001,115.785
gum,2002,111.736
gum,2003,109.287
gum,2004,106.839
gum,2005,104.39
gum,2006,101.942
gum,2007,99.494
gum,2008,96.2
gum,2009,92.907
gum,2010,89.614
gum,2011,86.32
gum,2012,83.027
gum,2013,81.064
gum,2014,79.101
gum,2015,77.138
gum,2016,75.175
gum,2017,73.212
gum,2018,79.819
gum,2019,77.839
gum,2020,75.859
guy,1960,316.53
guy,1961,314.425
guy,1962,312.321
guy,1963,310.33
guy,1964,308.34
guy,1965,306.35
guy,1966,304.36
guy,1967,302.37
guy,1968,301.779
guy,1969,301.188
guy,1970,300.597
guy,1971,300.007
guy,1972,299.416
guy,1973,299.41
guy,1974,299.404
guy,1975,299.398
guy,1976,299.392
guy,1977,299.386
guy,1978,299.38
guy,1979,299.375
guy,1980,299.369
guy,1981,299.363
guy,1982,299.357
guy,1983,300.809
guy,1984,302.261
guy,1985,303.713
guy,1986,305.165
guy,1987,306.616
guy,1988,306.084
guy,1989,305.552
guy,1990,305.02
guy,1991,304.488
guy,1992,303.956
guy,1993,301.191
guy,1994,298.425
guy,1995,295.66
guy,1996,292.895
guy,1997,290.13
guy,1998,287.479
guy,1999,284.828
guy,2000,282.177
guy,2001,279.526
guy,2002,276.875
guy,2003,274.336
guy,2004,271.797
guy,2005,269.257
guy,2006,266.718
guy,2007,264.178
guy,2008,261.748
guy,2009,259.317
guy,2010,256.887
guy,2011,254.456
guy,2012,252.025
guy,2013,250.704
guy,2014,249.382
guy,2015,248.061
guy,2016,246.739
guy,2017,245.418
guy,2018,268.873
guy,2019,267.776
guy,2020,266.68
hkg,1960,243.478
hkg,1961,237.473
hkg,1962,231.469
hkg,1963,226.547
hkg,1964,221.626
hkg,1965,216.704
hkg,1966,211.783
hkg,1967,206.861
hkg,1968,204.317
hkg,1969,201.773
hkg,1970,199.23
hkg,1971,196.686
hkg,1972,194.142
hkg,1973,189.296
hkg,1974,184.451
hkg,1975,179.606
hkg,1976,174.76
hkg,1977,169.915
hkg,1978,165.062
hkg,1979,160.209
hkg,1980,155.357
hkg,1981,150.504
hkg,1982,145.651
hkg,1983,141.516
hkg,1984,137.38
hkg,1985,133.245
hkg,1986,129.11
hkg,1987,124.974
hkg,1988,122.676
hkg,1989,120.377
hkg,1990,118.078
hkg,1991,115.78
hkg,1992,113.481
hkg,1993,110.056
hkg,1994,106.632
hkg,1995,103.207
hkg,1996,99.782
hkg,1997,96.358
hkg,1998,94.193
hkg,1999,92.029
hkg,2000,89.865
hkg,2001,87.701
hkg,2002,85.537
hkg,2003,83.649
hkg,2004,81.761
hkg,2005,79.874
hkg,2006,77.986
hkg,2007,76.098
hkg,2008,75.134
hkg,2009,74.169
hkg,2010,73.205
hkg,2011,72.241
hkg,2012,71.276
hkg,2013,69.549
hkg,2014,67.822
hkg,2015,66.094
hkg,2016,64.367
hkg,2017,62.64
hkg,2018,61.901
hkg,2019,61.162
hkg,2020,60.423
hnd,1960,409.551
hnd,1961,402.187
hnd,1962,394.822
hnd,1963,388.992
hnd,1964,383.162
hnd,1965,377.332
hnd,1966,371.502
hnd,1967,365.672
hnd,1968,360.05
hnd,1969,354.429
hnd,1970,348.808
hnd,1971,343.187
hnd,1972,337.566
hnd,1973,332.303
hnd,1974,327.041
hnd,1975,321.779
hnd,1976,316.516
hnd,1977,311.254
hnd,1978,304.857
hnd,1979,298.461
hnd,1980,292.064
hnd,1981,285.668
hnd,1982,279.272
hnd,1983,272.742
hnd,1984,266.213
hnd,1985,259.683
hnd,1986,253.154
hnd,1987,246.624
hnd,1988,242.806
hnd,1989,238.988
hnd,1990,235.17
hnd,1991,231.352
hnd,1992,227.533
hnd,1993,223.298
hnd,1994,219.063
hnd,1995,214.827
hnd,1996,210.592
hnd,1997,206.357
hnd,1998,204.072
hnd,1999,201.788
hnd,2000,199.504
hnd,2001,197.22
hnd,2002,194.935
hnd,2003,193.111
hnd,2004,191.286
hnd,2005,189.461
hnd,2006,187.637
hnd,2007,185.812
hnd,2008,184.052
hnd,2009,182.292
hnd,2010,180.532
hnd,2011,178.772
hnd,2012,177.012
hnd,2013,175.653
hnd,2014,174.294
hnd,2015,172.935
hnd,2016,171.576
hnd,2017,170.217
hnd,2018,166.999
hnd,2019,165.406
hnd,2020,163.813
hrv,1960,266.454
hrv,1961,265.985
hrv,1962,265.517
hrv,1963,265.051
hrv,1964,264.586
hrv,1965,264.121
hrv,1966,263.655
hrv,1967,263.19
hrv,1968,261.651
hrv,1969,260.112
hrv,1970,258.573
hrv,1971,257.034
hrv,1972,255.495
hrv,1973,254.699
hrv,1974,253.902
hrv,1975,253.106
hrv,1976,252.31
hrv,1977,251.514
hrv,1978,249.437
hrv,1979,247.36
hrv,1980,245.283
hrv,1981,243.206
hrv,1982,241.129
hrv,1983,237.164
hrv,1984,233.2
hrv,1985,229.236
hrv,1986,225.272
hrv,1987,221.308
hrv,1988,219.392
hrv,1989,217.476
hrv,1990,215.56
hrv,1991,213.644
hrv,1992,211.729
hrv,1993,205.239
hrv,1994,198.75
hrv,1995,192.26
hrv,1996,185.771
hrv,1997,179.282
hrv,1998,177.724
hrv,1999,176.167
hrv,2000,174.609
hrv,2001,173.052
hrv,2002,171.494
hrv,2003,167.275
hrv,2004,163.056
hrv,2005,158.838
hrv,2006,154.619
hrv,2007,150.4
hrv,2008,147.68
hrv,2009,144.96
hrv,2010,142.24
hrv,2011,139.519
hrv,2012,136.799
hrv,2013,133.321
hrv,2014,129.842
hrv,2015,126.364
hrv,2016,122.886
hrv,2017,119.407
hrv,2018,117.544
hrv,2019,115.681
hrv,2020,113.817
hti,1960,438.434
hti,1961,434.965
hti,1962,431.497
hti,1963,428.189
hti,1964,424.881
hti,1965,421.574
hti,1966,418.266
hti,1967,414.958
hti,1968,412.191
hti,1969,409.425
hti,1970,406.658
hti,1971,403.892
hti,1972,401.125
hti,1973,396.624
hti,1974,392.123
hti,1975,387.622
hti,1976,383.121
hti,1977,378.619
hti,1978,376.074
hti,1979,373.529
hti,1980,370.985
hti,1981,368.44
hti,1982,365.895
hti,1983,364.081
hti,1984,362.268
hti,1985,360.454
hti,1986,358.641
hti,1987,356.828
hti,1988,355.159
hti,1989,353.49
hti,1990,351.821
hti,1991,350.152
hti,1992,348.483
hti,1993,347.03
hti,1994,345.578
hti,1995,344.126
hti,1996,342.673
hti,1997,341.221
hti,1998,340.027
hti,1999,338.834
hti,2000,337.64
hti,2001,336.446
hti,2002,335.253
hti,2003,329.852
hti,2004,324.451
hti,2005,319.049
hti,2006,313.648
hti,2007,308.247
hti,2008,303.291
hti,2009,298.334
hti,2010,293.377
hti,2011,288.42
hti,2012,283.463
hti,2013,280.515
hti,2014,277.567
hti,2015,274.619
hti,2016,271.672
hti,2017,268.724
hti,2018,257.443
hti,2019,254.553
hti,2020,251.662
hun,1960,188.825
hun,1961,180.848
hun,1962,189.925
hun,1963,186.217
hun,1964,181.449
hun,1965,182.621
hun,1966,176.357
hun,1967,184.688
hun,1968,190.728
hun,1969,193.371
hun,1970,199.399
hun,1971,207.104
hun,1972,202.01
hun,1973,202.101
hun,1974,208.94
hun,1975,213.849
hun,1976,215.935
hun,1977,222.5
hun,1978,239.469
hun,1979,246.615
hun,1980,263.226
hun,1981,271.782
hun,1982,270.435
hun,1983,288.808
hun,1984,291.369
hun,1985,291.392
hun,1986,289.983
hun,1987,283.412
hun,1988,278.613
hun,1989,298.822
hun,1990,305.087
hun,1991,306.528
hun,1992,325.073
hun,1993,328.648
hun,1994,326.483
hun,1995,317.913
hun,1996,296.354
hun,1997,287.483
hun,1998,292.771
hun,1999,290.064
hun,2000,271.44
hun,2001,260.615
hun,2002,259.032
hun,2003,257.047
hun,2004,252.792
hun,2005,256.342
hun,2006,249.886
hun,2007,245.63
hun,2008,233.087
hun,2009,228.461
hun,2010,218.943
hun,2011,206.225
hun,2012,195.724
hun,2013,182.243
hun,2014,179.963
hun,2015,177.627
hun,2016,172.279
hun,2017,168.058
hun,2018,166.734
hun,2019,159.172
hun,2020,164.516
idn,1960,297.329
idn,1961,294.252
idn,1962,291.175
idn,1963,288.234
idn,1964,285.293
idn,1965,282.351
idn,1966,279.41
idn,1967,276.468
idn,1968,273.386
idn,1969,270.303
idn,1970,267.221
idn,1971,264.138
idn,1972,261.055
idn,1973,256.92
idn,1974,252.785
idn,1975,248.65
idn,1976,244.515
idn,1977,240.38
idn,1978,236.647
idn,1979,232.914
idn,1980,229.18
idn,1981,225.447
idn,1982,221.714
idn,1983,221.234
idn,1984,220.754
idn,1985,220.274
idn,1986,219.794
idn,1987,219.313
idn,1988,218.347
idn,1989,217.38
idn,1990,216.413
idn,1991,215.446
idn,1992,214.479
idn,1993,213.386
idn,1994,212.293
idn,1995,211.201
idn,1996,210.108
idn,1997,209.015
idn,1998,210.6
idn,1999,212.185
idn,2000,213.77
idn,2001,215.356
idn,2002,216.941
idn,2003,217.176
idn,2004,217.412
idn,2005,217.647
idn,2006,217.883
idn,2007,218.119
idn,2008,216.474
idn,2009,214.829
idn,2010,213.184
idn,2011,211.539
idn,2012,209.894
idn,2013,208.417
idn,2014,206.941
idn,2015,205.464
idn,2016,203.988
idn,2017,202.511
idn,2018,177.539
idn,2019,175.777
idn,2020,174.016
ind,1960,480.877
ind,1961,470.194
ind,1962,459.511
ind,1963,447.977
ind,1964,436.444
ind,1965,424.91
ind,1966,413.377
ind,1967,401.843
ind,1968,391.256
ind,1969,380.67
ind,1970,370.083
ind,1971,359.496
ind,1972,348.91
ind,1973,342.633
ind,1974,336.357
ind,1975,330.081
ind,1976,323.805
ind,1977,317.528
ind,1978,314.34
ind,1979,311.152
ind,1980,307.964
ind,1981,304.776
ind,1982,301.588
ind,1983,299.782
ind,1984,297.977
ind,1985,296.171
ind,1986,294.365
ind,1987,292.559
ind,1988,288.836
ind,1989,285.113
ind,1990,281.39
ind,1991,277.667
ind,1992,273.944
ind,1993,270.687
ind,1994,267.43
ind,1995,264.173
ind,1996,260.917
ind,1997,257.66
ind,1998,255.144
ind,1999,252.628
ind,2000,250.112
ind,2001,247.597
ind,2002,245.081
ind,2003,242.178
ind,2004,239.276
ind,2005,236.373
ind,2006,233.47
ind,2007,230.568
ind,2008,228.798
ind,2009,227.028
ind,2010,225.258
ind,2011,223.488
ind,2012,221.719
ind,2013,219.359
ind,2014,217
ind,2015,214.641
ind,2016,212.282
ind,2017,209.923
ind,2018,203.623
ind,2019,201.396
ind,2020,199.169
irl,1960,173.741
irl,1961,181.021
irl,1962,181.934
irl,1963,177.799
irl,1964,182.654
irl,1965,177.867
irl,1966,179.381
irl,1967,171.271
irl,1968,177.153
irl,1969,179.396
irl,1970,184.105
irl,1971,175.363
irl,1972,184.682
irl,1973,187.241
irl,1974,184.816
irl,1975,177.648
irl,1976,175.335
irl,1977,171.67
irl,1978,182.19
irl,1979,178.889
irl,1980,175.559
irl,1981,169.445
irl,1982,162.933
irl,1983,166.045
irl,1984,157.017
irl,1985,154.834
irl,1986,148.844
irl,1987,145.485
irl,1988,138.807
irl,1989,138.957
irl,1990,133.277
irl,1991,132.963
irl,1992,128.203
irl,1993,129.173
irl,1994,121.694
irl,1995,125.484
irl,1996,123.816
irl,1997,123.066
irl,1998,123.634
irl,1999,121.392
irl,2000,119.257
irl,2001,112.224
irl,2002,113.266
irl,2003,102.195
irl,2004,101.714
irl,2005,96.634
irl,2006,94.661
irl,2007,93.919
irl,2008,90.364
irl,2009,92.992
irl,2010,86.762
irl,2011,86.556
irl,2012,83.667
irl,2013,81.065
irl,2014,78.763
irl,2015,74.33
irl,2016,72.089
irl,2017,71.299
irn,1960,359.061
irn,1961,357.53
irn,1962,355.999
irn,1963,354.435
irn,1964,352.871
irn,1965,351.307
irn,1966,349.743
irn,1967,348.179
irn,1968,345.11
irn,1969,342.041
irn,1970,338.972
irn,1971,335.903
irn,1972,332.834
irn,1973,328.221
irn,1974,323.607
irn,1975,318.994
irn,1976,314.381
irn,1977,309.767
irn,1978,365.004
irn,1979,420.241
irn,1980,475.478
irn,1981,530.714
irn,1982,585.951
irn,1983,546.397
irn,1984,506.843
irn,1985,467.289
irn,1986,427.735
irn,1987,388.181
irn,1988,351.776
irn,1989,315.371
irn,1990,278.966
irn,1991,242.56
irn,1992,206.155
irn,1993,201.793
irn,1994,197.431
irn,1995,193.069
irn,1996,188.707
irn,1997,184.345
irn,1998,181.922
irn,1999,179.499
irn,2000,177.077
irn,2001,174.654
irn,2002,172.231
irn,2003,171.122
irn,2004,170.013
irn,2005,168.903
irn,2006,167.794
irn,2007,166.685
irn,2008,154.867
irn,2009,143.049
irn,2010,131.23
irn,2011,119.412
irn,2012,107.594
irn,2013,105.633
irn,2014,103.671
irn,2015,101.71
irn,2016,99.748
irn,2017,97.787
irn,2018,83.386
irn,2019,82.019
irn,2020,80.652
irq,1960,348.36
irq,1961,334.67
irq,1962,320.98
irq,1963,312.738
irq,1964,304.496
irq,1965,296.254
irq,1966,288.012
irq,1967,279.77
irq,1968,276.06
irq,1969,272.35
irq,1970,268.64
irq,1971,264.93
irq,1972,261.22
irq,1973,260.074
irq,1974,258.928
irq,1975,257.782
irq,1976,256.636
irq,1977,255.49
irq,1978,295.435
irq,1979,335.379
irq,1980,375.324
irq,1981,415.268
irq,1982,455.213
irq,1983,422.218
irq,1984,389.224
irq,1985,356.229
irq,1986,323.235
irq,1987,290.24
irq,1988,278.181
irq,1989,266.121
irq,1990,254.061
irq,1991,242.002
irq,1992,229.942
irq,1993,222.879
irq,1994,215.816
irq,1995,208.754
irq,1996,201.691
irq,1997,194.628
irq,1998,195.76
irq,1999,196.892
irq,2000,198.024
irq,2001,199.156
irq,2002,200.288
irq,2003,208.076
irq,2004,215.865
irq,2005,223.653
irq,2006,231.442
irq,2007,239.231
irq,2008,231.449
irq,2009,223.667
irq,2010,215.885
irq,2011,208.103
irq,2012,200.321
irq,2013,198.894
irq,2014,197.466
irq,2015,196.039
irq,2016,194.611
irq,2017,193.184
irq,2018,185.811
irq,2019,184.465
irq,2020,183.12
isl,1960,153.436
isl,1961,164.814
isl,1962,178.373
isl,1963,195.862
isl,1964,170.93
isl,1965,180.68
isl,1966,180.72
isl,1967,163.934
isl,1968,158.178
isl,1969,170.991
isl,1970,183.453
isl,1971,173.901
isl,1972,170.093
isl,1973,174.178
isl,1974,187.686
isl,1975,186.533
isl,1976,139.847
isl,1977,154.149
isl,1978,134.952
isl,1979,141.838
isl,1980,140.608
isl,1981,134.102
isl,1982,131.839
isl,1983,156.519
isl,1984,129.987
isl,1985,114.466
isl,1986,128.471
isl,1987,121.685
isl,1988,126.036
isl,1989,101.283
isl,1990,116.7
isl,1991,119.289
isl,1992,93.287
isl,1993,91.447
isl,1994,95.714
isl,1995,101.019
isl,1996,95.225
isl,1997,91.988
isl,1998,84.137
isl,1999,92.711
isl,2000,98.715
isl,2001,84.97
isl,2002,82.738
isl,2003,66.85
isl,2004,73.303
isl,2005,68.893
isl,2006,76.407
isl,2007,71.115
isl,2008,63.474
isl,2009,73.242
isl,2010,70.548
isl,2011,58.852
isl,2012,66.886
isl,2013,67.441
isl,2014,68.392
isl,2015,67.533
isl,2016,65.669
isl,2017,75.761
isl,2018,69.032
isr,1960,145.74264
isr,1970,155
isr,1980,138
isr,1983,136.108
isr,1984,133.645
isr,1985,128.845
isr,1986,130.691
isr,1987,124.543
isr,1988,126.022
isr,1989,116.23
isr,1990,107.039
isr,1991,109.893
isr,1992,112.413
isr,1993,107.737
isr,1994,108.009
isr,1995,107.505
isr,1996,103.245
isr,1997,103.213
isr,1998,105.601
isr,1999,99.145
isr,2000,102.6
isr,2001,98.35
isr,2002,98.074
isr,2003,92.814
isr,2004,90.852
isr,2005,89.197
isr,2006,87.053
isr,2007,84.345
isr,2008,83.727
isr,2009,78.558
isr,2010,77.076
isr,2011,75.748
isr,2012,75.427
isr,2013,75.007
isr,2014,72.471
isr,2015,72.987
isr,2016,70.873
ita,1960,189.301
ita,1961,188.131
ita,1962,194.212
ita,1963,195.703
ita,1964,186.208
ita,1965,186.141
ita,1966,177.704
ita,1967,179.125
ita,1968,179.693
ita,1969,184.543
ita,1970,175.783
ita,1971,174.982
ita,1972,175.418
ita,1973,173.392
ita,1974,170.479
ita,1975,173.776
ita,1976,172.249
ita,1977,170.051
ita,1978,168.316
ita,1979,166.143
ita,1980,165.671
ita,1981,159.969
ita,1982,154.907
ita,1983,156.408
ita,1984,148.597
ita,1985,145.685
ita,1986,141.195
ita,1987,137.706
ita,1988,133.777
ita,1989,131.365
ita,1990,130.512
ita,1991,131.665
ita,1992,127.392
ita,1993,122.016
ita,1994,121.501
ita,1995,119.096
ita,1996,114.728
ita,1997,110.152
ita,1998,107.652
ita,1999,104.959
ita,2000,101.334
ita,2001,99.544
ita,2002,95.824
ita,2003,92.243
ita,2004,86.976
ita,2005,84.356
ita,2006,82.979
ita,2007,80.536
ita,2008,78.548
ita,2009,76.385
ita,2010,73.052
ita,2011,71.981
ita,2012,70.628
ita,2013,67.898
ita,2014,66.045
ita,2015,67.307
ita,2016,64.479
ita,2017,66.506
ita,2018,63.203
jam,1960,214.06
jam,1961,209.884
jam,1962,205.709
jam,1963,202.62
jam,1964,199.532
jam,1965,196.443
jam,1966,193.355
jam,1967,190.267
jam,1968,187.656
jam,1969,185.045
jam,1970,182.434
jam,1971,179.823
jam,1972,177.212
jam,1973,175.234
jam,1974,173.256
jam,1975,171.278
jam,1976,169.3
jam,1977,167.322
jam,1978,167.194
jam,1979,167.066
jam,1980,166.938
jam,1981,166.81
jam,1982,166.682
jam,1983,169.618
jam,1984,172.554
jam,1985,175.489
jam,1986,178.425
jam,1987,181.361
jam,1988,186.047
jam,1989,190.734
jam,1990,195.42
jam,1991,200.106
jam,1992,204.792
jam,1993,206.986
jam,1994,209.179
jam,1995,211.373
jam,1996,213.567
jam,1997,215.76
jam,1998,214.596
jam,1999,213.433
jam,2000,212.269
jam,2001,211.105
jam,2002,209.941
jam,2003,204.524
jam,2004,199.108
jam,2005,193.691
jam,2006,188.275
jam,2007,182.858
jam,2008,179.95
jam,2009,177.041
jam,2010,174.132
jam,2011,171.224
jam,2012,168.315
jam,2013,167.031
jam,2014,165.746
jam,2015,164.462
jam,2016,163.178
jam,2017,161.893
jam,2018,175.464
jam,2019,174.604
jam,2020,173.745
jor,1960,358.651
jor,1961,353.164
jor,1962,347.676
jor,1963,340.264
jor,1964,332.852
jor,1965,325.44
jor,1966,318.028
jor,1967,310.615
jor,1968,302.053
jor,1969,293.49
jor,1970,284.927
jor,1971,276.364
jor,1972,267.802
jor,1973,260.345
jor,1974,252.889
jor,1975,245.433
jor,1976,237.976
jor,1977,230.52
jor,1978,225.462
jor,1979,220.403
jor,1980,215.345
jor,1981,210.287
jor,1982,205.229
jor,1983,200.631
jor,1984,196.033
jor,1985,191.435
jor,1986,186.836
jor,1987,182.238
jor,1988,179.016
jor,1989,175.794
jor,1990,172.571
jor,1991,169.349
jor,1992,166.127
jor,1993,163.959
jor,1994,161.791
jor,1995,159.623
jor,1996,157.456
jor,1997,155.288
jor,1998,153.298
jor,1999,151.307
jor,2000,149.317
jor,2001,147.327
jor,2002,145.337
jor,2003,143.56
jor,2004,141.783
jor,2005,140.006
jor,2006,138.229
jor,2007,136.452
jor,2008,135.297
jor,2009,134.142
jor,2010,132.986
jor,2011,131.831
jor,2012,130.676
jor,2013,129.587
jor,2014,128.498
jor,2015,127.408
jor,2016,126.319
jor,2017,125.23
jor,2018,123.898
jor,2019,122.796
jor,2020,121.693
jpn,1960,217.175
jpn,1961,210.859
jpn,1962,206.528
jpn,1963,197.719
jpn,1964,193.235
jpn,1965,189.995
jpn,1966,184.507
jpn,1967,178.89
jpn,1968,176.1
jpn,1969,174.513
jpn,1970,172.84
jpn,1971,164.029
jpn,1972,160.033
jpn,1973,155.632
jpn,1974,149.903
jpn,1975,145.823
jpn,1976,141.667
jpn,1977,137.264
jpn,1978,134.457
jpn,1979,131.425
jpn,1980,130.287
jpn,1981,127.606
jpn,1982,125.385
jpn,1983,128.523
jpn,1984,125.391
jpn,1985,121.918
jpn,1986,119.497
jpn,1987,115.448
jpn,1988,114.159
jpn,1989,110.542
jpn,1990,108.765
jpn,1991,107.227
jpn,1992,106.424
jpn,1993,104.73
jpn,1994,101.16
jpn,1995,102.308
jpn,1996,98.603
jpn,1997,97.405
jpn,1998,100.596
jpn,1999,101.601
jpn,2000,98.25
jpn,2001,96.482
jpn,2002,94.849
jpn,2003,95.667
jpn,2004,92.494
jpn,2005,92.496
jpn,2006,88.98
jpn,2007,87.057
jpn,2008,85.331
jpn,2009,84.429
jpn,2010,82.824
jpn,2011,83.271
jpn,2012,76.983
jpn,2013,75.013
jpn,2014,72.442
jpn,2015,70.06
jpn,2016,68.546
jpn,2017,66.554
jpn,2018,65.309
jpn,2019,64.394
kaz,1960,394.637
kaz,1961,388.768
kaz,1962,382.898
kaz,1963,377.185
kaz,1964,371.471
kaz,1965,365.758
kaz,1966,360.045
kaz,1967,354.332
kaz,1968,350.272
kaz,1969,346.211
kaz,1970,342.151
kaz,1971,338.09
kaz,1972,334.03
kaz,1973,332
kaz,1974,329.969
kaz,1975,327.939
kaz,1976,325.909
kaz,1977,323.878
kaz,1978,319.683
kaz,1979,315.488
kaz,1980,311.293
kaz,1981,307.098
kaz,1982,302.903
kaz,1983,297.628
kaz,1984,292.353
kaz,1985,287.078
kaz,1986,281.803
kaz,1987,276.528
kaz,1988,286.435
kaz,1989,296.342
kaz,1990,306.249
kaz,1991,316.156
kaz,1992,326.063
kaz,1993,345.082
kaz,1994,364.1
kaz,1995,383.119
kaz,1996,402.138
kaz,1997,421.156
kaz,1998,417.534
kaz,1999,413.912
kaz,2000,410.29
kaz,2001,406.668
kaz,2002,403.046
kaz,2003,398.511
kaz,2004,393.976
kaz,2005,389.441
kaz,2006,384.906
kaz,2007,380.371
kaz,2008,365.581
kaz,2009,350.791
kaz,2010,336
kaz,2011,321.21
kaz,2012,306.42
kaz,2013,289.707
kaz,2014,272.994
kaz,2015,256.281
kaz,2016,239.568
kaz,2017,222.855
kaz,2018,220.812
kaz,2019,218.769
kaz,2020,216.726
ken,1960,414.522
ken,1961,408.19
ken,1962,401.857
ken,1963,396.647
ken,1964,391.437
ken,1965,386.228
ken,1966,381.018
ken,1967,375.808
ken,1968,370.021
ken,1969,364.233
ken,1970,358.446
ken,1971,352.658
ken,1972,346.87
ken,1973,341.4
ken,1974,335.929
ken,1975,330.458
ken,1976,324.988
ken,1977,319.517
ken,1978,315.087
ken,1979,310.657
ken,1980,306.227
ken,1981,301.797
ken,1982,297.367
ken,1983,301.976
ken,1984,306.586
ken,1985,311.195
ken,1986,315.805
ken,1987,320.415
ken,1988,337.919
ken,1989,355.424
ken,1990,372.928
ken,1991,390.433
ken,1992,407.938
ken,1993,429.322
ken,1994,450.706
ken,1995,472.091
ken,1996,493.475
ken,1997,514.86
ken,1998,516.58
ken,1999,518.3
ken,2000,520.021
ken,2001,521.741
ken,2002,523.461
ken,2003,493.216
ken,2004,462.97
ken,2005,432.725
ken,2006,402.479
ken,2007,372.234
ken,2008,354.166
ken,2009,336.098
ken,2010,318.03
ken,2011,299.962
ken,2012,281.894
ken,2013,275.96
ken,2014,270.025
ken,2015,264.091
ken,2016,258.157
ken,2017,252.222
ken,2018,264.72
ken,2019,261.663
ken,2020,258.605
kgz,1960,384.463
kgz,1961,378.482
kgz,1962,372.5
kgz,1963,366.797
kgz,1964,361.094
kgz,1965,355.391
kgz,1966,349.687
kgz,1967,343.984
kgz,1968,339.855
kgz,1969,335.726
kgz,1970,331.597
kgz,1971,327.468
kgz,1972,323.338
kgz,1973,321.319
kgz,1974,319.3
kgz,1975,317.281
kgz,1976,315.262
kgz,1977,313.243
kgz,1978,309.224
kgz,1979,305.205
kgz,1980,301.186
kgz,1981,297.168
kgz,1982,293.149
kgz,1983,286.447
kgz,1984,279.745
kgz,1985,273.043
kgz,1986,266.341
kgz,1987,259.639
kgz,1988,261.763
kgz,1989,263.887
kgz,1990,266.011
kgz,1991,268.135
kgz,1992,270.259
kgz,1993,275.764
kgz,1994,281.268
kgz,1995,286.772
kgz,1996,292.276
kgz,1997,297.78
kgz,1998,297.774
kgz,1999,297.769
kgz,2000,297.763
kgz,2001,297.758
kgz,2002,297.752
kgz,2003,298.745
kgz,2004,299.738
kgz,2005,300.73
kgz,2006,301.723
kgz,2007,302.716
kgz,2008,293.085
kgz,2009,283.454
kgz,2010,273.822
kgz,2011,264.191
kgz,2012,254.56
kgz,2013,246.138
kgz,2014,237.716
kgz,2015,229.295
kgz,2016,220.873
kgz,2017,212.451
kgz,2018,210.663
kgz,2019,208.875
kgz,2020,207.087
khm,1960,546.507
khm,1961,545.528
khm,1962,544.549
khm,1963,543.06
khm,1964,541.57
khm,1965,540.081
khm,1966,538.592
khm,1967,537.102
khm,1968,550.18
khm,1969,563.258
khm,1970,576.335
khm,1971,589.413
khm,1972,602.49
khm,1973,666.318
khm,1974,730.146
khm,1975,793.974
khm,1976,857.802
khm,1977,921.63
khm,1978,829.037
khm,1979,736.445
khm,1980,643.852
khm,1981,551.26
khm,1982,458.667
khm,1983,450.211
khm,1984,441.756
khm,1985,433.3
khm,1986,424.845
khm,1987,416.389
khm,1988,406.46
khm,1989,396.532
khm,1990,386.603
khm,1991,376.674
khm,1992,366.745
khm,1993,357.114
khm,1994,347.484
khm,1995,337.853
khm,1996,328.222
khm,1997,318.592
khm,1998,309.797
khm,1999,301.003
khm,2000,292.208
khm,2001,283.414
khm,2002,274.619
khm,2003,266.688
khm,2004,258.757
khm,2005,250.826
khm,2006,242.895
khm,2007,234.964
khm,2008,231.555
khm,2009,228.147
khm,2010,224.738
khm,2011,221.329
khm,2012,217.92
khm,2013,214.769
khm,2014,211.618
khm,2015,208.468
khm,2016,205.317
khm,2017,202.166
khm,2018,199.971
khm,2019,197.322
khm,2020,194.673
kir,1960,415.296
kir,1961,409.382
kir,1962,403.467
kir,1963,398.252
kir,1964,393.037
kir,1965,387.821
kir,1966,382.606
kir,1967,377.391
kir,1968,371.7
kir,1969,366.01
kir,1970,360.32
kir,1971,354.629
kir,1972,348.939
kir,1973,346.505
kir,1974,344.071
kir,1975,341.637
kir,1976,339.203
kir,1977,336.769
kir,1978,335.304
kir,1979,333.838
kir,1980,332.372
kir,1981,330.907
kir,1982,329.441
kir,1983,326.015
kir,1984,322.59
kir,1985,319.164
kir,1986,315.738
kir,1987,312.313
kir,1988,307.61
kir,1989,302.908
kir,1990,298.205
kir,1991,293.503
kir,1992,288.8
kir,1993,284.893
kir,1994,280.986
kir,1995,277.079
kir,1996,273.171
kir,1997,269.264
kir,1998,266.536
kir,1999,263.807
kir,2000,261.079
