geo,time,dc_dac_totl_cd
hnd,2001,437139992.2017
hnd,2002,321849998.52814
hnd,2003,258190000.29378
hnd,2004,380640000.80898
hnd,2005,485869994.86387
hnd,2006,418059993.48313
hnd,2007,334049999.43636
hnd,2008,379579998.54162
hnd,2009,344579995.34346
hnd,2010,336959995.12449
hnd,2011,205450002.48589
hnd,2012,248270000.21935
hnd,2013,293220005.01677
hnd,2014,212839998.55816
hnd,2015,252189996.85347
hnd,2016,259279998.6843
hnd,2017,290569994.95439
hnd,2018,404020007.5563
hnd,2019,332410001.63555
hrv,1994,48430000.31449
hrv,1995,50209999.20368
hrv,1996,126869996.73583
hrv,1997,38510000.38534
hrv,1998,36109999.80941
hrv,1999,46290000.57839
hrv,2000,54069999.7358
hrv,2001,100639999.73796
hrv,2002,119259997.28218
hrv,2003,109980000.88707
hrv,2004,111510001.82889
hrv,2005,114099998.964
hrv,2006,190479997.23069
hrv,2007,156760001.68547
hrv,2008,235310004.83781
hrv,2009,165430002.32801
hrv,2010,146259999.95507
hrv,2011,280000.00119
hti,1960,10000000
hti,1961,14000000
hti,1962,5009999.99978
hti,1963,2029999.99933
hti,1964,3280000.01051
hti,1965,4989999.85866
hti,1966,3559999.92043
hti,1967,3479999.9129
hti,1968,4899999.90724
hti,1969,3340000.00171
hti,1970,5269999.99583
hti,1971,4339999.99426
hti,1972,4970000.00812
hti,1973,5029999.99188
hti,1974,9759999.96439
hti,1975,26929999.66629
hti,1976,32780000.04403
hti,1977,39549999.8983
hti,1978,51449999.85024
hti,1979,48799999.56675
hti,1980,63490000.08218
hti,1981,67239999.69102
hti,1982,78850000.12256
hti,1983,80929999.39807
hti,1984,76149999.54589
hti,1985,106669999.55662
hti,1986,130749999.43562
hti,1987,154409999.16568
hti,1988,105340000.27925
hti,1989,159410000.32052
hti,1990,127630001.30095
hti,1991,152480000.38229
hti,1992,89419999.35731
hti,1993,106580000.67994
hti,1994,610930000.01833
hti,1995,595920000.40971
hti,1996,217539998.11783
hti,1997,218159997.81899
hti,1998,298410003.98807
hti,1999,192590005.1631
hti,2000,165039999.80539
hti,2001,151800000.56699
hti,2002,141039998.33949
hti,2003,163629999.23155
hti,2004,252090002.59638
hti,2005,339920003.92824
hti,2006,445760003.14765
hti,2007,531950009.8899
hti,2008,674600002.0653
hti,2009,806829991.15623
hti,2010,2587290012.14355
hti,2011,1345770000.63472
hti,2012,951689999.86723
hti,2013,781010007.19145
hti,2014,719229997.38716
hti,2015,728469989.77475
hti,2016,776440016.99984
hti,2017,714450015.23569
hti,2018,719489980.10531
hti,2019,470999995.61347
hun,1990,63710000.73105
hun,1991,620159996.41828
hun,1992,210569995.81121
hun,1993,159359995.8811
hun,1994,193669998.48746
hun,1995,-248490014.10231
hun,1996,197829999.59216
hun,1997,172220003.82654
hun,1998,233900001.23344
hun,1999,245490002.729
hun,2000,249249997.64748
hun,2001,414070010.82413
hun,2002,157000003.30433
hun,2003,244100004.27812
hun,2004,298289996.6035
idn,1960,81199999.36223
idn,1961,111469999.08984
idn,1962,154390000.86486
idn,1963,105080000.27947
idn,1964,63520000.09269
idn,1965,41230000.44934
idn,1966,80910002.15523
idn,1967,231590002.58334
idn,1968,315830001.87576
idn,1969,319809996.22121
idn,1970,453439998.07723
idn,1971,547220002.1483
idn,1972,453199999.24302
idn,1973,518900004.0777
idn,1974,549429996.78664
idn,1975,527389998.93516
idn,1976,523849993.81006
idn,1977,401530005.69344
idn,1978,543159996.13516
idn,1979,633009996.86122
idn,1980,845579999.96096
idn,1981,830239982.79311
idn,1982,761389987.32343
idn,1983,625640010.53572
idn,1984,552389996.48392
idn,1985,511320005.43177
idn,1986,612209999.23348
idn,1987,1128830011.73288
idn,1988,1506529982.06019
idn,1989,1717710021.13074
idn,1990,1533110036.8835
idn,1991,1739240025.04722
idn,1992,1880769956.98363
idn,1993,1842290023.77205
idn,1994,1481069995.31947
idn,1995,1243669978.87567
idn,1996,1038140033.01598
idn,1997,783659991.6704
idn,1998,1252419973.66399
idn,1999,2112499959.78735
idn,2000,1585449987.54561
idn,2001,1396530003.34464
idn,2002,1200609987.99093
idn,2003,1638590033.4213
idn,2004,-57860003.72842
idn,2005,2333240004.6885
idn,2006,761940008.16345
idn,2007,525979990.85672
idn,2008,648179999.37013
idn,2009,446560038.46601
idn,2010,1091069998.67037
idn,2011,242109976.61948
idn,2012,47139999.96334
idn,2013,79700026.40225
idn,2014,-282829961.05216
idn,2015,54789994.24912
idn,2016,7090063.17892
idn,2017,143520019.15686
idn,2018,1106579948.70096
idn,2019,-522840013.12032
ind,1960,736409998.43553
ind,1961,619659996.17986
ind,1962,666700000.47237
ind,1963,902870000.18358
ind,1964,1112489994.28749
ind,1965,1082929996.01364
ind,1966,1049100024.52694
ind,1967,1145700013.57794
ind,1968,911099975.20596
ind,1969,757909995.96193
ind,1970,756669999.48025
ind,1971,858970001.46657
ind,1972,464950001.09076
ind,1973,462610004.03762
ind,1974,651940001.15432
ind,1975,919200011.74882
ind,1976,737569999.1323
ind,1977,517439993.63854
ind,1978,697929999.18573
ind,1979,803749989.46674
ind,1980,718870013.34503
ind,1981,1083450020.44737
ind,1982,563049991.03025
ind,1983,830020007.57866
ind,1984,725389995.5228
ind,1985,588040003.17864
ind,1986,1073589996.44965
ind,1987,1055029997.39349
ind,1988,1102880014.94855
ind,1989,1263159994.52583
ind,1990,810260002.10829
ind,1991,1807369979.96271
ind,1992,1275390007.61881
ind,1993,844990004.94182
ind,1994,1434480024.94872
ind,1995,1126260015.47649
ind,1996,1130560030.44546
ind,1997,1021889992.58913
ind,1998,965280016.03484
ind,1999,916330013.29936
ind,2000,710150005.86957
ind,2001,988729999.15481
ind,2002,883040019.90333
ind,2003,446790001.09434
ind,2004,155639977.91149
ind,2005,1051559990.74318
ind,2006,863799989.83443
ind,2007,1003910002.86117
ind,2008,1678669995.39733
ind,2009,1677310044.2756
ind,2010,2319450036.30966
ind,2011,2139180019.55748
ind,2012,1608170005.82256
ind,2013,1972790011.63691
ind,2014,1932229990.8679
ind,2015,2374950029.53336
ind,2016,1963520023.6328
ind,2017,3032219984.78286
ind,2018,2645860024.41682
ind,2019,3058670005.82442
irn,1960,26610000.1093
irn,1961,129540000.01401
irn,1962,55040000.38095
irn,1963,25210000.25794
irn,1964,409999.96662
irn,1965,17209999.76806
irn,1966,6459999.68424
irn,1967,27250000.29244
irn,1968,4159999.94613
irn,1969,12400000.28349
irn,1970,16180000.46164
irn,1971,2220000.26703
irn,1972,2759999.90851
irn,1973,-9610000.01058
irn,1974,1389999.96334
irn,1975,-16679999.86932
irn,1976,-16359999.96215
irn,1977,25759999.25658
irn,1978,93649996.77241
irn,1979,4129999.78848
irn,1980,30810000.35815
irn,1981,6489999.97973
irn,1982,2359999.53747
irn,1983,39690001.07609
irn,1984,1989999.87543
irn,1985,980000.0675
irn,1986,13360000.19312
irn,1987,46910000.39503
irn,1988,52089998.33092
irn,1989,59979999.24049
irn,1990,36669998.04415
irn,1991,83529999.96953
irn,1992,64729997.06306
irn,1993,93880000.34541
irn,1994,99409999.90702
irn,1995,162939998.88003
irn,1996,143039998.44566
irn,1997,171429997.96942
irn,1998,143839999.55095
irn,1999,139150001.58735
irn,2000,113119997.24247
irn,2001,92429998.75173
irn,2002,84980000.17181
irn,2003,107750000.18627
irn,2004,149659998.2176
irn,2005,82599999.95306
irn,2006,91530000.19863
irn,2007,82270001.26243
irn,2008,65910002.01553
irn,2009,67929999.02554
irn,2010,77039998.61516
irn,2011,72579999.00356
irn,2012,112430001.16386
irn,2013,98999998.22862
irn,2014,53200000.14827
irn,2015,92399999.80666
irn,2016,88870000.9305
irn,2017,124859997.25945
irn,2018,147620001.74634
irn,2019,175130001.90258
irq,1960,1079999.99821
irq,1961,19999.99955
irq,1962,1150000.00037
irq,1963,4030000.00492
irq,1964,11730000.00417
irq,1965,8980000.01162
irq,1966,1539999.97489
irq,1967,1530000.02168
irq,1968,-160000.01319
irq,1969,-300000.01565
irq,1970,580000.0187
irq,1971,2669999.91611
irq,1972,1119999.96379
irq,1973,2159999.95358
irq,1974,349999.99031
irq,1975,30010000.45054
irq,1976,5800000.22985
irq,1977,69669997.8672
irq,1978,39959999.69915
irq,1979,13179999.99225
irq,1980,5730000.04888
irq,1981,4949999.93779
irq,1982,5199999.89867
irq,1983,7139999.9205
irq,1984,-379999.78475
irq,1985,20609999.96774
irq,1986,20879999.86671
irq,1987,79330003.68252
irq,1988,-640000.2148
irq,1989,-4950000.33267
irq,1990,-8560000.29854
irq,1991,431470000.86494
irq,1992,66500000.46939
irq,1993,82310000.7996
irq,1994,204990000.42304
irq,1995,254869998.32466
irq,1996,314300002.73511
irq,1997,205340004.92096
irq,1998,87389999.68395
irq,1999,87400000.08233
irq,2000,91190000.31985
irq,2001,112199997.25185
irq,2002,97169999.78013
irq,2003,2197469945.9672
irq,2004,4605340006.7091
irq,2005,22028210132.7181
irq,2006,8842649815.35077
irq,2007,9142280101.28812
irq,2008,9802589983.20252
irq,2009,2686690061.61578
irq,2010,2048349986.11174
irq,2011,1827380031.54285
irq,2012,1205249994.38785
irq,2013,1427450031.15758
irq,2014,1212150002.94708
irq,2015,1314790013.72121
irq,2016,2090869935.25922
irq,2017,2467110030.81687
irq,2018,2234900033.22251
irq,2019,1947600022.55067
isr,1960,105060000.17747
isr,1961,107379999.09185
isr,1962,105820000.61125
isr,1963,113089998.16328
isr,1964,95299998.37279
isr,1965,121950002.10591
isr,1966,103009998.92503
isr,1967,62579999.92743
isr,1968,61990002.26334
isr,1969,54459998.29471
isr,1970,62420001.36338
isr,1971,71379998.93352
isr,1972,84549999.41215
isr,1973,185240001.20535
isr,1974,116700001.57319
isr,1975,466160000.91471
isr,1976,641559998.15837
isr,1977,797010001.84566
isr,1978,899400001.52402
isr,1979,1184430000.45978
isr,1980,892059997.82682
isr,1981,772120000.03271
isr,1982,857439999.98644
isr,1983,1344979999.00207
isr,1984,1255910000.02623
isr,1985,1978399999.17895
isr,1986,1937110001.06484
isr,1987,1250800000.41425
isr,1988,1241010001.52528
isr,1989,1191760000.28476
isr,1990,1371890000.22598
isr,1991,1749459993.40713
isr,1992,2065699992.38849
isr,1993,1266029999.80003
isr,1994,1237070000.02638
isr,1995,335450000.47795
isr,1996,2216619999.2951
isr,1997,1195989997.46516
isr,1998,1065579968.44501
isr,1999,905040003.09855
isr,2000,799579991.06124
isr,2001,171909995.53539
isr,2002,756489998.05935
isr,2003,439760006.59168
isr,2004,478540005.56841
jam,1961,10090000.15259
jam,1962,12499999.77089
jam,1963,3360000.01058
jam,1964,3739999.97042
jam,1965,9490000.03934
jam,1966,9319999.85129
jam,1967,8860000.2639
jam,1968,14990000.00954
jam,1969,11850000.22128
jam,1970,8799999.90948
jam,1971,15860000.07018
jam,1972,15310000.26502
jam,1973,13479999.70429
jam,1974,18909999.95917
jam,1975,18000000.11176
jam,1976,17900000.13821
jam,1977,23300000.18328
jam,1978,100349999.53024
jam,1979,84570000.61497
jam,1980,87499998.44842
jam,1981,122510000.30339
jam,1982,155830000.2981
jam,1983,159269998.98069
jam,1984,161080000.91463
jam,1985,161500000.1248
jam,1986,166949999.59134
jam,1987,153359998.41616
jam,1988,177039999.47943
jam,1989,240380000.21502
jam,1990,259239999.8121
jam,1991,158820001.51835
jam,1992,121039999.10131
jam,1993,97630000.37707
jam,1994,113599999.76307
jam,1995,100019999.43331
jam,1996,57239999.96297
jam,1997,69890003.09817
jam,1998,21960000.33058
jam,1999,-17520000.65334
jam,2000,6480001.96926
jam,2001,40110001.19708
jam,2002,11849999.86179
jam,2003,2670000.3352
jam,2004,71520000.41865
jam,2005,27789998.97651
jam,2006,32579998.59378
jam,2007,23120001.18382
jam,2008,77140000.11794
jam,2009,112900001.76989
jam,2010,104870000.77032
jam,2011,9199998.96735
jam,2012,9019999.41282
jam,2013,44079999.60333
jam,2014,75619999.8036
jam,2015,47540000.0643
jam,2016,34580000.12487
jam,2017,48200000.23954
jam,2018,90159999.05393
jam,2019,73129999.3135
jor,1960,69199999.69192
jor,1961,71620000.3475
jor,1962,60930000.18597
jor,1963,63019999.98093
jor,1964,54680000.42066
jor,1965,46870000.08114
jor,1966,53070000.27038
jor,1967,31230000.88707
jor,1968,25320000.00775
jor,1969,20279999.88757
jor,1970,14710000.00276
jor,1971,52560000.13463
jor,1972,98740000.74901
jor,1973,83049999.98398
jor,1974,70130000.30443
jor,1975,111339999.13931
jor,1976,122330001.05433
jor,1977,109240000.19953
jor,1978,126200000.76853
jor,1979,99970000.63583
jor,1980,107519999.82446
jor,1981,115969998.75456
jor,1982,72730000.0526
jor,1983,88280000.8636
jor,1984,67399999.79734
jor,1985,75909998.741
jor,1986,115109998.11813
jor,1987,174620000.79081
jor,1988,126540000.53182
jor,1989,134890000.18314
jor,1990,441619990.37303
jor,1991,876010013.12584
jor,1992,353720002.24888
jor,1993,224190002.32406
jor,1994,284770002.52716
jor,1995,450389994.92675
jor,1996,439640005.85303
jor,1997,376150005.12823
jor,1998,326280003.10995
jor,1999,339119998.52024
jor,2000,465529994.97764
jor,2001,347620005.47536
jor,2002,436519997.61909
jor,2003,1135300001.75908
jor,2004,488780000.15765
jor,2005,478909986.57793
jor,2006,415510000.86777
jor,2007,359240013.1654
jor,2008,535379981.55132
jor,2009,572049987.2081
jor,2010,541450000.87656
jor,2011,595740013.18775
jor,2012,976980022.63717
jor,2013,952319985.60019
jor,2014,1694999956.54636
jor,2015,1679749996.96575
jor,2016,2078699991.94332
jor,2017,2090579995.57257
jor,2018,2134119992.489
jor,2019,2271490038.71344
kaz,1991,111500000
kaz,1992,9540000.04753
kaz,1993,13150000.05811
kaz,1994,43249999.8305
kaz,1995,45929999.63462
kaz,1996,110800000.78306
kaz,1997,106520000.02377
kaz,1998,187739998.08729
kaz,1999,148729997.8286
kaz,2000,165400001.67675
kaz,2001,128089998.70718
kaz,2002,160520000.60864
kaz,2003,237330006.43551
kaz,2004,216639993.16469
kaz,2005,160020000.1467
kaz,2006,113380001.6325
kaz,2007,195460005.0915
kaz,2008,250450008.57301
kaz,2009,190329999.10973
kaz,2010,118249995.6619
kaz,2011,39630000.17963
kaz,2012,47679998.42577
kaz,2013,24919999.13938
kaz,2014,31189999.50774
kaz,2015,22690000.09447
kaz,2016,14309997.54742
kaz,2017,19690000.30123
kaz,2018,11900001.31726
kaz,2019,6419998.90655
ken,1960,20630000.82783
ken,1961,62939998.93032
ken,1962,48249999.39091
ken,1963,54669998.5303
ken,1964,56189998.88189
ken,1965,69339999.85456
ken,1966,51509999.27707
ken,1967,31900000.65789
ken,1968,42200000.08866
ken,1969,42870000.94168
ken,1970,46660000.68374
ken,1971,58909999.86045
ken,1972,60680000.67025
ken,1973,75760000.48034
ken,1974,101859999.05691
ken,1975,110120001.10559
ken,1976,137840002.90558
ken,1977,127599999.68298
ken,1978,204089998.45199
ken,1979,294989998.9143
ken,1980,290899997.81549
ken,1981,408819999.74698
ken,1982,362190000.84698
ken,1983,355220000.78857
ken,1984,311029997.53691
ken,1985,344699999.05862
ken,1986,393930002.69867
ken,1987,473320001.41218
ken,1988,683410003.88935
ken,1989,690019999.4091
ken,1990,774710002.02373
ken,1991,623350003.21269
ken,1992,611699997.10098
ken,1993,469950005.40092
ken,1994,439149994.02314
ken,1995,523869990.39724
ken,1996,392520003.50319
ken,1997,345139996.91978
ken,1998,318710000.664
ken,1999,264780000.31412
ken,2000,310960000.59321
ken,2001,342680000.24557
ken,2002,321250000.53085
ken,2003,336320002.78681
ken,2004,533049990.85516
ken,2005,635469990.75264
ken,2006,833930005.13315
ken,2007,965579998.78749
ken,2008,1048249994.23139
ken,2009,1309200013.81822
ken,2010,1258450000.41276
ken,2011,1697570017.82768
ken,2012,1885130015.96555
ken,2013,2267839992.53437
ken,2014,1802719984.09927
ken,2015,1620029983.32307
ken,2016,1535209973.71897
ken,2017,1661939959.43665
ken,2018,1628899985.26685
ken,2019,1525829970.33372
kgz,1992,3430000.01833
kgz,1993,69489999.77671
kgz,1994,114280001.70365
kgz,1995,109080000.14536
kgz,1996,114030000.08501
kgz,1997,68270000.37581
kgz,1998,97400001.7494
kgz,1999,143119999.0157
kgz,2000,106920002.04883
kgz,2001,82689999.37363
kgz,2002,108209999.96178
kgz,2003,123270001.79328
kgz,2004,132970002.5171
kgz,2005,143949998.0323
kgz,2006,137529998.21492
kgz,2007,140309999.73603
kgz,2008,180329999.32952
kgz,2009,168929997.46092
kgz,2010,185460000.99741
kgz,2011,214749998.10569
kgz,2012,163099999.94375
kgz,2013,191970000.59672
kgz,2014,215350004.09186
kgz,2015,205849997.71789
kgz,2016,176899996.28253
kgz,2017,190400001.11796
kgz,2018,179890004.57711
kgz,2019,174990000.36158
khm,1960,26830000.03733
khm,1961,24520000.00887
khm,1962,21180000.04441
khm,1963,22809999.92043
khm,1964,11509999.96066
khm,1965,8470000.16272
khm,1966,10300000.1125
khm,1967,12559999.63917
khm,1968,9020000.03308
khm,1969,10810000.08993
khm,1970,16949999.9918
khm,1971,38479999.84212
khm,1972,65080000.26457
khm,1973,143109999.76285
khm,1974,305520000.04798
khm,1975,79680000.00715
khm,1976,490000.00022
khm,1977,240000.00209
khm,1978,220000.0044
khm,1979,60440001.05932
khm,1980,67379998.82549
khm,1981,17889999.65973
khm,1982,14509999.92341
khm,1983,8279999.95276
khm,1984,8519999.90642
khm,1985,6119999.89301
khm,1986,6030000.02354
khm,1987,9199999.95083
khm,1988,13090000.03338
khm,1989,19050000.03241
khm,1990,29589999.61056
khm,1991,53720000.11802
khm,1992,111130001.07557
khm,1993,213579999.8939
khm,1994,192389997.52514
khm,1995,374249993.71916
khm,1996,305289996.40048
khm,1997,263100002.25529
khm,1998,263800004.83617
khm,1999,194870000.15005
khm,2000,274759999.03493
khm,2001,290150000.02459
khm,2002,323240003.59885
khm,2003,345339997.17422
khm,2004,333079999.85479
khm,2005,384590001.46575
khm,2006,390919998.56755
khm,2007,497669995.6432
khm,2008,497449992.63994
khm,2009,519870000.52072
khm,2010,544430006.0682
khm,2011,548840005.1333
khm,2012,668560001.93581
khm,2013,564820006.4227
khm,2014,600139998.42107
khm,2015,513419998.56755
khm,2016,539770002.0466
khm,2017,647269998.28964
khm,2018,635789994.98859
khm,2019,703969996.26793
kir,1960,19999.99955
kir,1961,259999.99046
kir,1962,319999.99285
kir,1963,409999.99642
kir,1964,270000.01073
kir,1965,419999.98689
kir,1966,590000.00171
kir,1967,1400000.04321
kir,1968,1279999.99933
kir,1969,1339999.9626
kir,1970,2079999.97959
kir,1971,2419999.94218
kir,1972,4039999.88735
kir,1973,5890000.11235
kir,1974,5490000.2256
kir,1975,5540000.20772
kir,1976,3789999.92274
kir,1977,6009999.96066
kir,1978,9999999.74668
kir,1979,8789999.75324
kir,1980,18609999.71628
kir,1981,14740000.03934
kir,1982,14640000.06393
kir,1983,15900000.03017
kir,1984,11269999.85054
kir,1985,11340000.05946
kir,1986,12979999.99486
kir,1987,16649999.88489
kir,1988,14979999.80859
kir,1989,15719999.75853
kir,1990,18309999.82357
kir,1991,18160000.14171
kir,1992,24689999.99389
kir,1993,14349999.70347
kir,1994,13689999.85605
kir,1995,13399999.76382
kir,1996,12340000.21964
kir,1997,14869999.67881
kir,1998,16749999.71874
kir,1999,20309999.91111
kir,2000,15799999.96908
kir,2001,10749999.75599
kir,2002,19560000.211
kir,2003,15560000.39354
kir,2004,13839999.76888
kir,2005,25559999.53672
kir,2006,24560000.15512
kir,2007,26350000.34608
kir,2008,26349999.61406
kir,2009,24409999.63321
kir,2010,22039999.89107
kir,2011,62529999.21329
kir,2012,63059999.49388
kir,2013,52769999.29361
kir,2014,56720001.33805
kir,2015,42300000.70482
kir,2016,37190000.5918
kir,2017,43300000.32112
kir,2018,61400000.65044
kir,2019,46810000.18865
kna,1974,3499999.9851
kna,1975,1359999.9845
kna,1976,1850000.05364
kna,1977,1300000.02682
kna,1978,1570000.02265
kna,1979,1579999.95351
kna,1980,2710000.03815
kna,1981,2180000.06676
kna,1982,1830000.04292
kna,1983,1780000.03099
kna,1984,1680000.03137
kna,1985,2450000.01602
kna,1986,3349999.94002
kna,1987,5070000.13627
kna,1988,11630000.01945
kna,1989,11119999.96193
kna,1990,5569999.99844
kna,1991,4430000.08166
kna,1992,3999999.90687
kna,1993,1400000.06184
kna,1994,3849999.98845
kna,1995,2019999.95671
kna,1996,2729999.95202
kna,1997,2070000.03383
kna,1998,1950000.01788
kna,1999,169999.99061
kna,2000,1389999.98011
kna,2001,4809999.98562
kna,2002,7329999.88832
kna,2003,-290000.00656
kna,2004,-170000.02041
kna,2005,2059999.99493
kna,2006,5730000.06564
kna,2007,4530000.05521
kna,2008,43369998.48299
kna,2009,4130000.012
kna,2010,8710000.45352
kna,2011,18110000.16704
kna,2012,22559999.97072
kna,2013,14549999.95977
kor,1960,250459999.96737
kor,1961,229519999.99024
kor,1962,235730000.01721
kor,1963,249010000.07801
kor,1964,168590000.29601
kor,1965,218100000.90115
kor,1966,208359994.76165
kor,1967,257049994.69779
kor,1968,234140007.41206
kor,1969,328300003.33116
kor,1970,268060002.1556
kor,1971,305249998.03305
kor,1972,351480002.5411
kor,1973,262809999.1791
kor,1974,220729995.87283
kor,1975,213290002.77445
kor,1976,181109998.84084
kor,1977,171720002.32339
kor,1978,136349997.12743
kor,1979,100069999.44895
kor,1980,117300003.12626
