geo,time,ny_adj_dkap_cd
bol,1971,71735261.44867
bol,1972,85301084.77597
bol,1973,79577686.1419
bol,1974,113454902.31278
bol,1975,143708614.1904
bol,1976,167850469.28595
bol,1977,221677976.81075
bol,1978,286167466.69855
bol,1979,358391704.552
bol,1980,389049281.41945
bol,1981,491203428.4325
bol,1982,481544039.83321
bol,1983,453226514.13178
bol,1984,457446042.70857
bol,1985,347572745.73043
bol,1986,255186991.88242
bol,1987,264236670.25275
bol,1988,334886391.30155
bol,1989,320079146.17979
bol,1990,303539417.88886
bol,1991,319522704.01202
bol,1992,342615514.0016
bol,1993,351991599.90461
bol,1994,352998919.40799
bol,1995,355761727.69369
bol,1996,365457598.97335
bol,1997,438311039.80684
bol,1998,541050149.31076
bol,1999,621726351.81302
bol,2000,693504318.33078
bol,2001,687408063.88603
bol,2002,663173930.56658
bol,2003,715449448.99856
bol,2004,808758291.31443
bol,2005,884245573.75051
bol,2006,1055336758.16042
bol,2007,1174296128.12252
bol,2008,1343869702.46889
bol,2009,1468168040.23093
bol,2010,1639594735.76862
bol,2011,1950871497.78799
bol,2012,2223183833.3261
bol,2013,2418125442.02568
bol,2014,2723696999.08672
bol,2015,2972705580.51427
bol,2016,3330613898.78061
bol,2017,3653836862.08434
bol,2018,4260583012.5499
bol,2019,4531109665.22651
bra,1970,2822871749.83211
bra,1971,3323606999.9882
bra,1972,4115471405.44596
bra,1973,6002497917.22738
bra,1974,8170194969.79321
bra,1975,9910778311.78077
bra,1976,12369210911.9778
bra,1977,13884465466.6482
bra,1978,16168931547.3463
bra,1979,18450601253.62289
bra,1980,21211265630.6525
bra,1981,23249926809.664
bra,1982,25319893276.135
bra,1983,17399101888.5084
bra,1984,17883816551.5388
bra,1985,20961012145.3356
bra,1986,26086760077.5745
bra,1987,26854279033.5503
bra,1988,30181331846.4924
bra,1989,36735605024.385
bra,1990,38793804304.2715
bra,1991,48641141272.38049
bra,1992,29701464552.5412
bra,1993,33091980959.4415
bra,1994,45668138635.2922
bra,1995,57681001487.1147
bra,1996,61185415119.2535
bra,1997,64607193299.4962
bra,1998,62276563890.33289
bra,1999,43088742269.9255
bra,2000,50515385024.8552
bra,2001,42834936499.55569
bra,2002,38421214449.96
bra,2003,42941460252.4172
bra,2004,56670417820.3099
bra,2005,71775644219.89371
bra,2006,87630262692.1013
bra,2007,113646628088.11099
bra,2008,139633346785.73599
bra,2009,135681018327.56
bra,2010,190722818045.68097
bra,2011,222990607354.034
bra,2012,206573105183.04001
bra,2013,205745278543.095
bra,2014,203146224393.008
bra,2015,147631249277.03299
bra,2016,143954188370.58401
bra,2017,164242175982.54099
bra,2018,149930175338.85599
bra,2019,145128254092.99399
brb,1974,22657028.72144
brb,1975,30260569.9042
brb,1976,34096752.4309
brb,1977,39974031.34164
brb,1978,45751381.68354
brb,1979,55716168.17151
brb,1980,93420973.3562
brb,1981,102480799.1252
brb,1982,105213935.93445
brb,1983,114774341.92574
brb,1984,126444867.95046
brb,1985,137359151.18281
brb,1986,151357002.09554
brb,1987,167661067.53235
brb,1988,177823575.55083
brb,1989,191766089.16957
brb,1990,188532192.84091
brb,1991,186413651.94561
brb,1992,171491902.61636
brb,1993,181451276.0854
brb,1994,189783998.83143
brb,1995,216550526.10395
brb,1996,230451735.79544
brb,1997,249398902.49064
brb,1998,274977415.5379
brb,1999,288731700.21817
brb,2000,292875207.35126
brb,2001,289632973.75054
brb,2002,295495498.71452
brb,2003,311486790.96378
brb,2004,355417754.56645
brb,2005,370025767.28717
brb,2006,421849044.32706
brb,2007,485750876.49218
brb,2008,492639832.70703
brb,2009,440031685.91812
brb,2010,458283236.04874
brb,2011,478905646.36718
brb,2012,472656813.09324
brb,2013,466713643.87551
brb,2014,469643081.26655
brb,2015,475585662.33387
brb,2016,496682564.20371
brb,2017,506582873.52668
brb,2018,510554695.45058
brb,2019,528473631.11544
brn,1970,6485189.34631
brn,1971,6879011.36385
brn,1972,10534111.56347
brn,1973,19944093.2469
brn,1974,56796840.68636
brn,1975,75086356.65059
brn,1976,102328933.38285
brn,1977,120773686.76281
brn,1978,139784164.43197
brn,1979,195498300.86771
brn,1980,394307850.73906
brn,1981,317730193.17322
brn,1982,319495107.45296
brn,1983,291988022.70959
brn,1984,283432389.20728
brn,1985,291061187.00049
brn,1986,216852726.51589
brn,1987,238717453.61396
brn,1988,243058339.62178
brn,1989,258881831.50432
brn,1990,287509864.8974
brn,1991,315165153.97816
brn,1992,366547045.30716
brn,1993,359673567.94385
brn,1994,363986660.33624
brn,1995,485970914.30708
brn,1996,513393280.28453
brn,1997,542608802.31065
brn,1998,409854319.53311
brn,1999,440220757.42147
brn,2000,548647140.10995
brn,2001,524562620.75627
brn,2002,549072943.82763
brn,2003,607414045.97684
brn,2004,684592399.05659
brn,2005,743404675.48195
brn,2006,859882434.86465
brn,2007,913931107.69657
brn,2008,1147416176.16162
brn,2009,894720852.55241
brn,2010,1144264404.76188
brn,2011,1569739176.07963
brn,2012,1646232617.86633
brn,2013,1578797921.81406
brn,2014,1468456523.92665
brn,2015,1114139795.92034
brn,2016,928275174.77916
brn,2017,1006547726.16731
brn,2018,1137845048.81372
brn,2019,1130797332.77335
btn,1980,5983106.92099
btn,1981,7116545.27229
btn,1982,7295314.95069
btn,1983,9000171.67776
btn,1984,7834126.42749
btn,1985,8252302.19565
btn,1986,11905824.39841
btn,1987,19883388.76623
btn,1988,22141565.63143
btn,1989,19824547.1627
btn,1990,16943094.27963
btn,1991,15227566.99049
btn,1992,16565110.69158
btn,1993,15550187.10311
btn,1994,16818276.28635
btn,1995,20968285.4163
btn,1996,21643641.60387
btn,1997,23659330.34867
btn,1998,23826803.68572
btn,1999,31303557.31785
btn,2000,31119988.23435
btn,2001,31792203.52875
btn,2002,33802482.24944
btn,2003,43577686.73682
btn,2004,49556418.80281
btn,2005,60465402.90483
btn,2006,67724108.64283
btn,2007,93928111.7265
btn,2008,101388397.46435
btn,2009,100629104.5963
btn,2010,124612055.87243
btn,2011,139946977.23801
btn,2012,137130674.51503
btn,2013,136689969.67691
btn,2014,149019395.57287
btn,2015,164042030.8501
btn,2016,171652912.39926
btn,2017,195553556.6513
btn,2018,194667909.47779
btn,2019,193580965.21879
bwa,1970,10806844.87127
bwa,1971,14645430.55458
bwa,1972,20679310.53052
bwa,1973,33190058.32454
bwa,1974,47838463.59201
bwa,1975,54824524.23687
bwa,1976,54393721.32116
bwa,1977,61345544.12212
bwa,1978,74637423.71383
bwa,1979,97647241.5832
bwa,1980,125199827.43795
bwa,1981,125207253.69055
bwa,1982,122449768.3643
bwa,1983,137027128.22304
bwa,1984,133772963.42512
bwa,1985,116347238.39841
bwa,1986,149837289.95935
bwa,1987,214160039.39795
bwa,1988,285970630.00178
bwa,1989,315223733.21185
bwa,1990,432441035.18895
bwa,1991,488455685.41086
bwa,1992,547984324.03199
bwa,1993,568230046.13747
bwa,1994,572120727.86213
bwa,1995,663852684.61852
bwa,1996,659932476.09634
bwa,1997,627534631.56603
bwa,1998,577336246.55925
bwa,1999,610947626.23962
bwa,2000,628383994.60029
bwa,2001,556792597.46377
bwa,2002,618650109.2043
bwa,2003,1496938448.7434
bwa,2004,1760523543.13345
bwa,2005,1782627909.38767
bwa,2006,1834389232.60538
bwa,2007,2058379785.6197
bwa,2008,2261738819.27405
bwa,2009,2321169839.39846
bwa,2010,2756839797.14684
bwa,2011,2956342731.90255
bwa,2012,3006632521.07493
bwa,2013,3193867453.64938
bwa,2014,3428926359.06939
bwa,2015,3047766864.41524
bwa,2016,3414522787.92067
bwa,2017,3722159960.87757
bwa,2018,3963014170.6856
bwa,2019,3904790062.53772
caf,1970,29939622.01843
caf,1971,33700037.13975
caf,1972,41029996.24334
caf,1973,44507087.94274
caf,1974,52306758.3472
caf,1975,70581483.66889
caf,1976,83097007.78982
caf,1977,86894618.7718
caf,1978,100309470.83155
caf,1979,113313029.50523
caf,1980,135505695.87702
caf,1981,96729234.04234
caf,1982,100415875.90322
caf,1983,90169559.46988
caf,1984,80312005.6586
caf,1985,97401126.9765
caf,1986,132609691.07591
caf,1987,155659088.67189
caf,1988,155484113.85904
caf,1989,140711173.46654
caf,1990,164358094.32873
caf,1991,159584998.90261
caf,1992,166268803.39784
caf,1993,152079511.26143
caf,1994,80872506.70649
caf,1995,104105366.17756
caf,1996,111344521.28151
caf,1997,93541844.96515
caf,1998,88490791.48308
caf,1999,90336866.7034
caf,2000,79750967.10115
caf,2001,78403258.72823
caf,2002,81899629.70436
caf,2003,96263149.56926
caf,2004,100277056.94362
caf,2005,100309950.26125
caf,2006,104504315.20042
caf,2007,120401736.35921
caf,2008,150980403.73529
caf,2009,168067540.00688
caf,2010,203033635.67838
caf,2011,279898496.83997
caf,2012,297900835.93947
caf,2013,302737511.07054
caf,2014,373549249.97748
caf,2015,323053128.43055
caf,2016,342133649.51978
caf,2017,396051293.94434
caf,2018,465881114.21579
caf,2019,466692014.94036
can,1970,12376485929.4461
can,1971,13928544614.8758
can,1972,15447460701.3103
can,1973,17798007409.624
can,1974,22030545122.7458
can,1975,24197238625.7065
can,1976,28558921927.7012
can,1977,29488160064.491
can,1978,30798014094.1516
can,1979,34644816689.9232
can,1980,40335294313.15671
can,1981,44229514761.4865
can,1982,48594732153.8012
can,1983,51467602097.2368
can,1984,52575540316.8092
can,1985,53336205479.1757
can,1986,55152395700.1443
can,1987,66766127395.9664
can,1988,77772364420.0379
can,1989,86122687460.25729
can,1990,90424164657.47308
can,1991,90714725253.08969
can,1992,90342990997.04111
can,1993,86479181525.44591
can,1994,86544009073.4111
can,1995,91108295726.05791
can,1996,95758134709.72301
can,1997,99662266822.2104
can,1998,99415481187.563
can,1999,103905330727.332
can,2000,110776977259.2
can,2001,112909540304
can,2002,116514272534.8
can,2003,132389538290.8
can,2004,147687715560
can,2005,168137655777
can,2006,193437783132
can,2007,217978196808
can,2008,240065393605
can,2009,233913305567
can,2010,260044230355
can,2011,282575872461
can,2012,294558529716
can,2013,300489683970
can,2014,291631150980
can,2015,268294252356
can,2016,266706381339
can,2017,273861918000
can,2018,284899514472
can,2019,287877502644
che,1970,4911830120.21028
che,1971,5915560902.31853
che,1972,7388105682.14465
che,1973,9634584297.65541
che,1974,10890987019.5127
che,1975,11945818651.731
che,1976,12046372867.0398
che,1977,13332616617.6038
che,1978,18515214884.4651
che,1979,20195425256.4469
che,1980,21606275843.1479
che,1981,19757290924.5462
che,1982,20612488424.3308
che,1983,20939682246.15969
che,1984,19614018063.5625
che,1985,20429256062.0037
che,1986,29452627055.9359
che,1987,37854717906.6328
che,1988,41994801827.8463
che,1989,42357096876.1219
che,1990,54546798021.7981
che,1991,55894466053.47669
che,1992,58863215526.0631
che,1993,56008326805.7727
che,1994,61122312448.297
che,1995,69666554807.3792
che,1996,65765594542.6416
che,1997,56208063880.3415
che,1998,57739178775.5407
che,1999,58270782077.419
che,2000,57444452834.00249
che,2001,60818835973.4928
che,2002,67748981858.428
che,2003,80386558978.19049
che,2004,88708747052.1132
che,2005,90801278624.5864
che,2006,93184260159.50439
che,2007,102470189527.23199
che,2008,121083897885.297
che,2009,126367637067.312
che,2010,132456519773.26801
che,2011,158324186217.34399
che,2012,146983137211.94501
che,2013,153077280871.00299
che,2014,158156136510.45901
che,2015,149743716979.12701
che,2016,147553416178.08099
che,2017,149783748219.22501
che,2018,154417095834.21799
che,2019,154418156355.23801
chl,1970,670101311.68747
chl,1971,853387971.30856
chl,1972,915857381.46197
chl,1973,1637918321.17476
chl,1974,1701396082.66507
chl,1975,1055604350.68737
chl,1976,1285298265.67128
chl,1977,1520413256.64947
chl,1978,1693496086.35468
chl,1979,1989530064.27358
chl,1980,2553155348.38584
chl,1981,2936626579.49227
chl,1982,2519977412.14066
chl,1983,2231112324.06158
chl,1984,2171026040.08962
chl,1985,2882965068.79723
chl,1986,2978454858.25723
chl,1987,3276799961.69613
chl,1988,3653488869.06921
chl,1989,4313959460.69607
chl,1990,4767208500.56979
chl,1991,5300035140.03728
chl,1992,6173852725.85783
chl,1993,6575609279.22487
chl,1994,7539329266.45095
chl,1995,9344664016.13356
chl,1996,10299041034.4871
chl,1997,10824376135.6914
chl,1998,10370644324.9376
chl,1999,10135269877.068
chl,2000,10088341922.1395
chl,2001,9304189059.55615
chl,2002,9077809074.72845
chl,2003,9836699918.70968
chl,2004,12890239215.4212
chl,2005,15999091125.1981
chl,2006,20124580912.86309
chl,2007,22616166253.1017
chl,2008,23305504018.3697
chl,2009,22360879157.42789
chl,2010,28367913461.5385
chl,2011,32683085217.3913
chl,2012,34682775806.4516
chl,2013,36063381818.1818
chl,2014,32867714974.7788
chl,2015,30890617525.6432
chl,2016,38098543861.2654
chl,2017,42022309782.6648
chl,2018,47635505819.0743
chl,2019,46198903910.8296
chn,1970,7826569761.30659
chn,1971,7760111257.30453
chn,1972,10362865504.1844
chn,1973,11988448169.4011
chn,1974,13401676868.8324
chn,1975,15906077499.7293
chn,1976,17412576659.1146
chn,1977,19098934386.6931
chn,1978,14287622005.571
chn,1979,16713843750
chn,1980,20397779194.6309
chn,1981,20982709853.2495
chn,1982,22287236994.2197
chn,1983,24776022030.98109
chn,1984,26554930603.4483
chn,1985,28848825806.4516
chn,1986,30075800000
chn,1987,27069822500
chn,1988,28090896644.2953
chn,1989,32719001183.432
chn,1990,35309761290.3226
chn,1991,38160630414.7465
chn,1992,40133301872.6592
chn,1993,46658194508.67049
chn,1994,62106296100.34689
chn,1995,79298524519.9203
chn,1996,95887606424.92191
chn,1997,111928421755.317
chn,1998,126117703829.276
chn,1999,130992740763.61099
chn,2000,142414110500.80899
chn,2001,152862817731.91
chn,2002,164756052730.53
chn,2003,189370253933.897
chn,2004,221256038302.60001
chn,2005,261763030625.483
chn,2006,330329208104.30701
chn,2007,439874916534.86707
chn,2008,599422132042.96204
chn,2009,705644732090.90698
chn,2010,883723514553.91199
chn,2011,1236454298026.6499
chn,2012,1449254005717.16992
chn,2013,1679110373158.8999
chn,2014,1874695919242.14966
chn,2015,1993415603463.87988
chn,2016,1936269605262.64966
chn,2017,2012544219147.93994
chn,2018,2312579459164.75
chn,2019,2411471471821.22021
civ,1970,52625318.41914
civ,1971,68440225.33693
civ,1972,86230654.23017
civ,1973,110758027.94625
civ,1974,124630669.03467
civ,1975,186632916.85889
civ,1976,230181473.24859
civ,1977,333752729.77191
civ,1978,531720510.68698
civ,1979,728738067.63615
civ,1980,870887925.11617
civ,1981,777605807.22231
civ,1982,634513173.49389
civ,1983,567449477.28159
civ,1984,568455037.28787
civ,1985,543028849.82432
civ,1986,700778424.36901
civ,1987,771374687.75839
civ,1988,747808793.00866
civ,1989,628329842.81012
civ,1990,750969356.1452
civ,1991,703740231.45623
civ,1992,696726943.868
civ,1993,702836922.32949
civ,1994,542598723.15329
civ,1995,590949983.69698
civ,1996,589936946.51669
civ,1997,534543729.02162
civ,1998,548328042.45016
civ,1999,550499624.91751
civ,2000,529439229.36872
civ,2001,476540155.40688
civ,2002,490269023.30533
civ,2003,519707336.85452
civ,2004,618250471.69049
civ,2005,693892780.09768
civ,2006,602347841.26132
civ,2007,639267499.57938
civ,2008,709655083.07289
civ,2009,713986205.20926
civ,2010,693028678.61402
civ,2011,754651449.52504
civ,2012,717305759.50176
civ,2013,786244764.6685
civ,2014,776524693.97247
civ,2015,1190222999.17542
civ,2016,1792332144.23027
civ,2017,1885007882.91333
civ,2018,1651822386.9237
civ,2019,1884728390.97809
cmr,1970,40612951.72793
cmr,1971,50853234.50288
cmr,1972,79722486.69822
cmr,1973,121868182.06162
cmr,1974,193156923.50798
cmr,1975,246459032.53313
cmr,1976,252734307.07438
cmr,1977,283948953.5709
cmr,1978,311426254.3285
cmr,1979,430632230.27554
cmr,1980,485334472.968
cmr,1981,517534338.03839
cmr,1982,451961133.61719
cmr,1983,389139307.7492
cmr,1984,406781409.32487
cmr,1985,353021274.53098
cmr,1986,528291999.9487
cmr,1987,809738938.68842
cmr,1988,847627125.44543
cmr,1989,830297446.81913
cmr,1990,906215111.34771
cmr,1991,1127960873.08853
cmr,1992,1040436936.69932
cmr,1993,1408099579.84147
cmr,1994,1052778362.21526
cmr,1995,915811682.00178
cmr,1996,1000247993.01061
cmr,1997,1052216564.12095
cmr,1998,1045155523.40347
cmr,1999,1107713715.03156
cmr,2000,995450381.43343
cmr,2001,1056493942.67003
cmr,2002,1225252496.37666
cmr,2003,1545281122.82517
cmr,2004,1882877340.66691
cmr,2005,1947776838.91019
cmr,2006,2134454187.63074
cmr,2007,2501736558.02654
cmr,2008,3071708553.13894
cmr,2009,3398485554.34729
cmr,2010,3616854074.09262
cmr,2011,4112697619.86366
cmr,2012,4056936932.80744
cmr,2013,4259858112.48379
cmr,2014,4470763409.01683
cmr,2015,3882164449.02792
cmr,2016,3935449227.72352
cmr,2017,4102819424.36786
cmr,2018,4551125880.29335
cmr,2019,4550699599.36587
cod,1970,382650261.6166
cod,1971,464588379.08153
cod,1972,583961921.46976
cod,1973,729787885.4392
cod,1974,956919873.90165
cod,1975,1093853106.26301
cod,1976,805514239.34561
cod,1977,883644638.07053
cod,1978,1107778958.07659
cod,1979,617016823.20716
cod,1980,479801731.47984
cod,1981,459343263.97645
cod,1982,565286433.58178
cod,1983,335617961.55784
cod,1984,222634621.92218
cod,1985,217914192.79648
cod,1986,333606915.30819
cod,1987,372822680.7749
cod,1988,408011532.40527
cod,1989,425717459.55913
cod,1990,684665043.97105
cod,1991,948045185.65664
cod,1992,529260516.97951
cod,1993,949177122.31511
cod,1994,743372277.41884
cod,1995,651774282.77382
cod,1996,737033660.19571
cod,1997,724000777.31155
cod,1998,822245327.73116
cod,1999,575675816.47241
cod,2000,2569345975.10824
cod,2001,970134440.78124
cod,2002,1058737745.18888
cod,2003,972785642.83856
cod,2004,981837604.27537
cod,2005,1000180567.78381
cod,2006,1100118184.29607
cod,2007,1197760612.4428
cod,2008,1441626474.54809
cod,2009,1331439799.39381
cod,2010,1333110978.7103
cod,2011,1418298575.74293
cod,2012,1544214641.59149
cod,2013,551021325.35245
cod,2014,1926421891.10937
cod,2015,2383123074.32493
cod,2016,2123601978.60189
cod,2017,2495799593.03696
cod,2018,2226790044.23758
cod,2019,2392542531.68325
cog,1970,28284295.97608
cog,1971,35663671.8882
cog,1972,57146349.06367
cog,1973,85539019.32581
cog,1974,97783006.67274
cog,1975,133828405.07947
cog,1976,128829561.35459
cog,1977,132573339.72468
cog,1978,161586305.34973
cog,1979,160301020.20455
cog,1980,194961328.89106
cog,1981,222242697.84619
cog,1982,272765580.15696
cog,1983,317005943.29903
cog,1984,405038650.28171
cog,1985,372208264.18741
cog,1986,450686340.69882
cog,1987,546917032.08965
cog,1988,485666500.85059
cog,1989,504965350.38239
cog,1990,591704675.13385
cog,1991,586647523.85504
cog,1992,626913452.34102
cog,1993,410104838.56141
cog,1994,367154003.3155
cog,1995,456505644.39423
cog,1996,534927975.35044
cog,1997,470172575.73237
cog,1998,408871159.49096
cog,1999,469307673.62418
cog,2000,610188571.31713
cog,2001,561303998.58614
cog,2002,620613359.99715
cog,2003,726826876.5412
cog,2004,940691529.88202
cog,2005,1281155189.5373
cog,2006,1529583372.80265
cog,2007,1674433806.96708
cog,2008,2238434194.83012
cog,2009,2003026976.68407
cog,2010,2608151550.76785
cog,2011,3092358322.90821
cog,2012,3510291462.7542
cog,2013,3689233196.81162
cog,2014,3676752512.23023
cog,2015,2647306195.60083
cog,2016,2230226354.04734
cog,2017,2291095295.11771
cog,2018,2536340242.2414
cog,2019,2456218220.392
col,1970,1040813963.42171
col,1971,1093880350.47525
col,1972,1178462457.87521
col,1973,1300558208.3176
col,1974,1445904694.71325
col,1975,1466042644.45603
col,1976,1646463136.93646
col,1977,2010403511.72829
col,1978,2241351537.74264
col,1979,2627540259.95503
col,1980,3056913301.65703
col,1981,3445241083.87262
col,1982,3883138862.26123
col,1983,4077134565.5326
col,1984,4094523069.40192
col,1985,3831826308.15935
col,1986,3686653585.23021
col,1987,3920396034.33063
col,1988,4216623534.2935
col,1989,4343467925.66393
col,1990,5205993097.25059
col,1991,5471054556.06258
col,1992,6281693364.42609
col,1993,7014558368.83403
col,1994,8857548722.39254
