geo,time,sp_dyn_cdrt_in
nld,1970,8.4
nld,1971,8.4
nld,1972,8.5
nld,1973,8.2
nld,1974,8.1
nld,1975,8.3
nld,1976,8.3
nld,1977,7.9
nld,1978,8.2
nld,1979,8
nld,1980,8.1
nld,1981,8.1
nld,1982,8.2
nld,1983,8.2
nld,1984,8.3
nld,1985,8.5
nld,1986,8.6
nld,1987,8.3
nld,1988,8.4
nld,1989,8.7
nld,1990,8.6
nld,1991,8.6
nld,1992,8.6
nld,1993,9
nld,1994,8.7
nld,1995,8.8
nld,1996,8.9
nld,1997,8.7
nld,1998,8.8
nld,1999,8.9
nld,2000,8.8
nld,2001,8.7
nld,2002,8.8
nld,2003,8.7
nld,2004,8.4
nld,2005,8.4
nld,2006,8.3
nld,2007,8.1
nld,2008,8.2
nld,2009,8.1
nld,2010,8.2
nld,2011,8.1
nld,2012,8.4
nld,2013,8.4
nld,2014,8.3
nld,2015,8.7
nld,2016,8.7
nld,2017,8.8
nld,2018,8.9
nld,2019,8.8
nld,2020,9.7
nld_curacao,2006,8
nld_curacao,2007,7.9
nld_curacao,2008,8.6
nld_curacao,2009,7.9
nld_curacao,2010,8.4
nld_curacao,2011,8.5
nld_curacao,2012,8.2
nld_curacao,2013,8.1
nld_curacao,2014,8.8
nld_curacao,2015,8.8
nld_curacao,2016,9.3
nld_curacao,2017,8.9
nld_curacao,2018,8.8
nld_curacao,2019,8.8
nld_curacao,2020,9
nor,1960,9.1
nor,1961,9.2
nor,1962,9.4
nor,1963,10
nor,1964,9.5
nor,1965,9.4
nor,1966,9.6
nor,1967,9.6
nor,1968,9.9
nor,1969,10.1
nor,1970,10
nor,1971,10
nor,1972,10
nor,1973,10.1
nor,1974,9.9
nor,1975,10
nor,1976,10
nor,1977,9.8
nor,1978,10
nor,1979,10.2
nor,1980,10.1
nor,1981,10.2
nor,1982,10.1
nor,1983,10.2
nor,1984,10.3
nor,1985,10.7
nor,1986,10.5
nor,1987,10.7
nor,1988,10.8
nor,1989,10.7
nor,1990,10.9
nor,1991,10.5
nor,1992,10.4
nor,1993,10.8
nor,1994,10.2
nor,1995,10.4
nor,1996,10
nor,1997,10.1
nor,1998,10
nor,1999,10.1
nor,2000,9.8
nor,2001,9.7
nor,2002,9.8
nor,2003,9.3
nor,2004,9
nor,2005,8.9
nor,2006,8.9
nor,2007,8.9
nor,2008,8.7
nor,2009,8.6
nor,2010,8.5
nor,2011,8.4
nor,2012,8.4
nor,2013,8.1
nor,2014,7.9
nor,2015,7.8
nor,2016,7.8
nor,2017,7.7
nor,2018,7.7
nor,2019,7.6
nor,2020,7.5
npl,1960,27.248
npl,1961,26.856
npl,1962,26.414
npl,1963,25.933
npl,1964,25.422
npl,1965,24.896
npl,1966,24.364
npl,1967,23.834
npl,1968,23.314
npl,1969,22.809
npl,1970,22.327
npl,1971,21.869
npl,1972,21.431
npl,1973,21.005
npl,1974,20.587
npl,1975,20.173
npl,1976,19.756
npl,1977,19.331
npl,1978,18.893
npl,1979,18.441
npl,1980,17.973
npl,1981,17.491
npl,1982,16.999
npl,1983,16.499
npl,1984,15.995
npl,1985,15.484
npl,1986,14.966
npl,1987,14.439
npl,1988,13.906
npl,1989,13.371
npl,1990,12.839
npl,1991,12.314
npl,1992,11.803
npl,1993,11.309
npl,1994,10.838
npl,1995,10.391
npl,1996,9.969
npl,1997,9.57
npl,1998,9.194
npl,1999,8.843
npl,2000,8.518
npl,2001,8.225
npl,2002,7.963
npl,2003,7.733
npl,2004,7.534
npl,2005,7.363
npl,2006,7.218
npl,2007,7.095
npl,2008,6.989
npl,2009,6.897
npl,2010,6.815
npl,2011,6.74
npl,2012,6.672
npl,2013,6.611
npl,2014,6.555
npl,2015,6.502
npl,2016,6.451
npl,2017,6.404
npl,2018,6.361
npl,2019,6.322
npl,2020,6.288
nzl,1960,8.8
nzl,1961,9
nzl,1962,8.9
nzl,1963,8.9
nzl,1964,8.8
nzl,1965,8.7
nzl,1966,8.9
nzl,1967,8.4
nzl,1968,8.9
nzl,1969,8.6
nzl,1970,8.8
nzl,1971,8.5
nzl,1972,8.5
nzl,1973,8.6
nzl,1974,8.3
nzl,1975,8.1
nzl,1976,8.1
nzl,1977,8.3
nzl,1978,7.9
nzl,1979,8.1
nzl,1980,8.5
nzl,1981,8
nzl,1982,8
nzl,1983,8.1
nzl,1984,8.2
nzl,1985,8.4
nzl,1986,8.3
nzl,1987,8.4
nzl,1988,8.4
nzl,1989,8.2
nzl,1990,8.1
nzl,1991,8
nzl,1992,7.85
nzl,1993,7.6
nzl,1994,7.48
nzl,1995,7.49
nzl,1996,7.57
nzl,1997,7.26
nzl,1998,6.87
nzl,1999,7.33
nzl,2000,6.91
nzl,2001,7.16
nzl,2002,7.1
nzl,2003,6.95
nzl,2004,6.95
nzl,2005,6.54
nzl,2006,6.75
nzl,2007,6.75
nzl,2008,6.85
nzl,2009,6.73
nzl,2010,6.53
nzl,2011,6.86
nzl,2012,6.82
nzl,2013,6.65
nzl,2014,6.87
nzl,2015,6.85
nzl,2016,6.61
nzl,2017,6.92
nzl,2018,6.78
nzl,2019,6.87
nzl,2020,6.41
omn,1960,22.457
omn,1961,21.778
omn,1962,21.12
omn,1963,20.479
omn,1964,19.854
omn,1965,19.245
omn,1966,18.651
omn,1967,18.072
omn,1968,17.505
omn,1969,16.943
omn,1970,16.377
omn,1971,15.798
omn,1972,15.202
omn,1973,14.586
omn,1974,13.95
omn,1975,13.298
omn,1976,12.635
omn,1977,11.969
omn,1978,11.312
omn,1979,10.671
omn,1980,10.053
omn,1981,9.462
omn,1982,8.899
omn,1983,8.364
omn,1984,7.861
omn,1985,7.39
omn,1986,6.951
omn,1987,6.543
omn,1988,6.162
omn,1989,5.809
omn,1990,5.483
omn,1991,5.185
omn,1992,4.912
omn,1993,4.666
omn,1994,4.443
omn,1995,4.242
omn,1996,4.062
omn,1997,3.902
omn,1998,3.76
omn,1999,3.633
omn,2000,3.518
omn,2001,3.413
omn,2002,3.319
omn,2003,3.233
omn,2004,3.153
omn,2005,3.079
omn,2006,3.011
omn,2007,2.95
omn,2008,2.894
omn,2009,2.843
omn,2010,2.794
omn,2011,2.745
omn,2012,2.695
omn,2013,2.643
omn,2014,2.592
omn,2015,2.542
omn,2016,2.498
omn,2017,2.462
omn,2018,2.436
omn,2019,2.422
omn,2020,2.42
pak,1960,20.675
pak,1961,19.999
pak,1962,19.357
pak,1963,18.747
pak,1964,18.168
pak,1965,17.617
pak,1966,17.094
pak,1967,16.6
pak,1968,16.135
pak,1969,15.699
pak,1970,15.294
pak,1971,14.921
pak,1972,14.582
pak,1973,14.272
pak,1974,13.991
pak,1975,13.734
pak,1976,13.498
pak,1977,13.277
pak,1978,13.068
pak,1979,12.867
pak,1980,12.67
pak,1981,12.478
pak,1982,12.292
pak,1983,12.11
pak,1984,11.931
pak,1985,11.754
pak,1986,11.574
pak,1987,11.393
pak,1988,11.209
pak,1989,11.02
pak,1990,10.828
pak,1991,10.631
pak,1992,10.431
pak,1993,10.229
pak,1994,10.028
pak,1995,9.827
pak,1996,9.626
pak,1997,9.428
pak,1998,9.233
pak,1999,9.043
pak,2000,8.862
pak,2001,8.693
pak,2002,8.539
pak,2003,8.397
pak,2004,8.269
pak,2005,8.149
pak,2006,8.034
pak,2007,7.92
pak,2008,7.804
pak,2009,7.686
pak,2010,7.568
pak,2011,7.454
pak,2012,7.349
pak,2013,7.257
pak,2014,7.176
pak,2015,7.107
pak,2016,7.048
pak,2017,6.994
pak,2018,6.942
pak,2019,6.893
pak,2020,6.844
pan,1960,9.873
pan,1961,9.609
pan,1962,9.354
pan,1963,9.109
pan,1964,8.872
pan,1965,8.643
pan,1966,8.419
pan,1967,8.198
pan,1968,7.976
pan,1969,7.753
pan,1970,7.527
pan,1971,7.299
pan,1972,7.069
pan,1973,6.841
pan,1974,6.619
pan,1975,6.405
pan,1976,6.205
pan,1977,6.022
pan,1978,5.857
pan,1979,5.712
pan,1980,5.587
pan,1981,5.48
pan,1982,5.389
pan,1983,5.309
pan,1984,5.238
pan,1985,5.175
pan,1986,5.118
pan,1987,5.067
pan,1988,5.023
pan,1989,4.982
pan,1990,4.946
pan,1991,4.913
pan,1992,4.884
pan,1993,4.86
pan,1994,4.838
pan,1995,4.82
pan,1996,4.806
pan,1997,4.795
pan,1998,4.787
pan,1999,4.783
pan,2000,4.783
pan,2001,4.787
pan,2002,4.795
pan,2003,4.806
pan,2004,4.821
pan,2005,4.838
pan,2006,4.856
pan,2007,4.874
pan,2008,4.892
pan,2009,4.909
pan,2010,4.925
pan,2011,4.94
pan,2012,4.954
pan,2013,4.969
pan,2014,4.985
pan,2015,5.003
pan,2016,5.024
pan,2017,5.048
pan,2018,5.076
pan,2019,5.108
pan,2020,5.143
per,1960,18.439
per,1961,17.94
per,1962,17.455
per,1963,16.989
per,1964,16.544
per,1965,16.11
per,1966,15.669
per,1967,15.207
per,1968,14.718
per,1969,14.205
per,1970,13.678
per,1971,13.158
per,1972,12.661
per,1973,12.203
per,1974,11.787
per,1975,11.412
per,1976,11.071
per,1977,10.748
per,1978,10.433
per,1979,10.12
per,1980,9.807
per,1981,9.496
per,1982,9.192
per,1983,8.897
per,1984,8.613
per,1985,8.337
per,1986,8.068
per,1987,7.804
per,1988,7.546
per,1989,7.294
per,1990,7.05
per,1991,6.817
per,1992,6.597
per,1993,6.392
per,1994,6.205
per,1995,6.038
per,1996,5.89
per,1997,5.763
per,1998,5.653
per,1999,5.561
per,2000,5.485
per,2001,5.427
per,2002,5.383
per,2003,5.353
per,2004,5.332
per,2005,5.319
per,2006,5.311
per,2007,5.305
per,2008,5.302
per,2009,5.3
per,2010,5.299
per,2011,5.299
per,2012,5.302
per,2013,5.309
per,2014,5.324
per,2015,5.348
per,2016,5.386
per,2017,5.438
per,2018,5.503
per,2019,5.579
per,2020,5.662
phl,1960,9.692
phl,1961,9.396
phl,1962,9.132
phl,1963,8.9
phl,1964,8.699
phl,1965,8.526
phl,1966,8.38
phl,1967,8.257
phl,1968,8.153
phl,1969,8.064
phl,1970,7.992
phl,1971,7.936
phl,1972,7.898
phl,1973,7.875
phl,1974,7.86
phl,1975,7.847
phl,1976,7.826
phl,1977,7.793
phl,1978,7.742
phl,1979,7.674
phl,1980,7.588
phl,1981,7.492
phl,1982,7.391
phl,1983,7.29
phl,1984,7.189
phl,1985,7.081
phl,1986,6.961
phl,1987,6.821
phl,1988,6.661
phl,1989,6.484
phl,1990,6.298
phl,1991,6.112
phl,1992,5.937
phl,1993,5.783
phl,1994,5.654
phl,1995,5.556
phl,1996,5.489
phl,1997,5.449
phl,1998,5.429
phl,1999,5.425
phl,2000,5.432
phl,2001,5.442
phl,2002,5.453
phl,2003,5.461
phl,2004,5.466
phl,2005,5.469
phl,2006,5.478
phl,2007,5.497
phl,2008,5.529
phl,2009,5.572
phl,2010,5.623
phl,2011,5.674
phl,2012,5.719
phl,2013,5.754
phl,2014,5.78
phl,2015,5.798
phl,2016,5.815
phl,2017,5.839
phl,2018,5.873
phl,2019,5.92
phl,2020,5.979
plw,1990,7.7
plw,1991,6.5
plw,1992,7.3
plw,1993,7.1
plw,1994,7.7
plw,1995,6.4
plw,1996,8.2
plw,1997,6.7
plw,1998,6.8
plw,1999,6.9
plw,2000,6.5
plw,2001,7
plw,2002,6.7
plw,2003,6.7
plw,2004,6.9
plw,2005,6.7
plw,2006,7.2
plw,2007,7.5
plw,2008,8.4
plw,2009,8.5
plw,2010,8.1
plw,2011,8.3
plw,2012,9.4
plw,2013,10.9
plw,2014,9.5
plw,2015,7.7
plw,2016,9.9
plw,2017,10.3
plw,2018,7.8
plw,2019,10.2
plw,2020,7.6
png,1960,25.101
png,1961,24.295
png,1962,23.522
png,1963,22.768
png,1964,22.023
png,1965,21.286
png,1966,20.558
png,1967,19.852
png,1968,19.175
png,1969,18.528
png,1970,17.912
png,1971,17.325
png,1972,16.763
png,1973,16.225
png,1974,15.709
png,1975,15.214
png,1976,14.737
png,1977,14.28
png,1978,13.844
png,1979,13.431
png,1980,13.045
png,1981,12.693
png,1982,12.376
png,1983,12.096
png,1984,11.849
png,1985,11.629
png,1986,11.43
png,1987,11.244
png,1988,11.064
png,1989,10.887
png,1990,10.713
png,1991,10.543
png,1992,10.382
png,1993,10.234
png,1994,10.099
png,1995,9.978
png,1996,9.873
png,1997,9.782
png,1998,9.7
png,1999,9.623
png,2000,9.546
png,2001,9.459
png,2002,9.36
png,2003,9.247
png,2004,9.119
png,2005,8.981
png,2006,8.84
png,2007,8.703
png,2008,8.576
png,2009,8.458
png,2010,8.348
png,2011,8.24
png,2012,8.128
png,2013,8.008
png,2014,7.882
png,2015,7.755
png,2016,7.632
png,2017,7.521
png,2018,7.427
png,2019,7.352
png,2020,7.295
pol,1960,7.6
pol,1961,7.6
pol,1962,7.9
pol,1963,7.5
pol,1964,7.6
pol,1965,7.4
pol,1966,7.4
pol,1967,7.7
pol,1968,7.6
pol,1969,8.1
pol,1970,8.2
pol,1971,8.7
pol,1972,8
pol,1973,8.4
pol,1974,8.2
pol,1975,8.7
pol,1976,8.9
pol,1977,9
pol,1978,9.4
pol,1979,9.2
pol,1980,9.8
pol,1981,9.2
pol,1982,9.3
pol,1983,9.6
pol,1984,10
pol,1985,10.3
pol,1986,10.1
pol,1987,10.1
pol,1988,9.9
pol,1989,10.1
pol,1990,10.2
pol,1991,10.6
pol,1992,10.3
pol,1993,10.2
pol,1994,10
pol,1995,10
pol,1996,10
pol,1997,9.8
pol,1998,9.7
pol,1999,9.9
pol,2000,9.6
pol,2001,9.5
pol,2002,9.4
pol,2003,9.6
pol,2004,9.5
pol,2005,9.6
pol,2006,9.7
pol,2007,9.9
pol,2008,10
pol,2009,10.1
pol,2010,9.9
pol,2011,9.9
pol,2012,10.1
pol,2013,10.2
pol,2014,9.9
pol,2015,10.4
pol,2016,10.2
pol,2017,10.6
pol,2018,10.9
pol,2019,10.8
pol,2020,12.6
pri,1960,6.7
pri,1961,6.8
pri,1962,6.8
pri,1963,7
pri,1964,7.3
pri,1965,6.8
pri,1966,6.7
pri,1967,6.3
pri,1968,6.5
pri,1969,6.5
pri,1970,6.7
pri,1971,6.5
pri,1972,6.6
pri,1973,6.5
pri,1974,6.7
pri,1975,6.5
pri,1976,6.6
pri,1977,6.4
pri,1978,6.3
pri,1979,6.4
pri,1980,6.4
pri,1981,6.5
pri,1982,6.5
pri,1983,6.5
pri,1984,6.6
pri,1985,7.1
pri,1986,7.2
pri,1987,7.3
pri,1988,7.35
pri,1989,7.4
pri,1990,7.3
pri,1991,7.4
pri,1992,7.6
pri,1993,7.8
pri,1994,7.7
pri,1995,8.1
pri,1996,8
pri,1997,7.7
pri,1998,7.8
pri,1999,7.7
pri,2000,7.48
pri,2001,7.5
pri,2002,7.28
pri,2003,7.31
pri,2004,7.46
pri,2005,7.6
pri,2006,7.29
pri,2007,7.44
pri,2008,7.61
pri,2009,7.78
pri,2010,7.833
pri,2011,8
pri,2012,8.1
pri,2013,8.1
pri,2014,8.5
pri,2015,8.084
pri,2016,8.86
pri,2017,9.222
pri,2018,9.063
pri,2019,9.194
pri,2020,9.6
prk,1960,14.165
prk,1961,13.87
prk,1962,13.596
prk,1963,13.284
prk,1964,12.895
prk,1965,12.412
prk,1966,11.846
prk,1967,11.246
prk,1968,10.653
prk,1969,10.079
prk,1970,9.536
prk,1971,9.026
prk,1972,8.547
prk,1973,8.1
prk,1974,7.69
prk,1975,7.327
prk,1976,7.019
prk,1977,6.768
prk,1978,6.572
prk,1979,6.426
prk,1980,6.325
prk,1981,6.26
prk,1982,6.219
prk,1983,6.192
prk,1984,6.17
prk,1985,6.133
prk,1986,6.06
prk,1987,5.955
prk,1988,5.833
prk,1989,5.716
prk,1990,5.663
prk,1991,5.747
prk,1992,6.001
prk,1993,6.427
prk,1994,6.998
prk,1995,7.639
prk,1996,8.247
prk,1997,8.732
prk,1998,9.034
prk,1999,9.139
prk,2000,9.076
prk,2001,8.911
prk,2002,8.734
prk,2003,8.615
prk,2004,8.576
prk,2005,8.614
prk,2006,8.698
prk,2007,8.778
prk,2008,8.82
prk,2009,8.818
prk,2010,8.781
prk,2011,8.727
prk,2012,8.683
prk,2013,8.671
prk,2014,8.696
prk,2015,8.76
prk,2016,8.856
prk,2017,8.97
prk,2018,9.088
prk,2019,9.205
prk,2020,9.315
prt,1960,10.7
prt,1961,11.2
prt,1962,10.8
prt,1963,10.9
prt,1964,10.7
prt,1965,10.6
prt,1966,11.2
prt,1967,10.8
prt,1968,10.7
prt,1969,11.5
prt,1970,10.7
prt,1971,11.4
prt,1972,10.5
prt,1973,11.1
prt,1974,11.1
prt,1975,10.8
prt,1976,10.9
prt,1977,10.2
prt,1978,10.1
prt,1979,9.6
prt,1980,9.7
prt,1981,9.7
prt,1982,9.3
prt,1983,9.7
prt,1984,9.7
prt,1985,9.7
prt,1986,9.5
prt,1987,9.5
prt,1988,9.8
prt,1989,9.6
prt,1990,10.3
prt,1991,10.4
prt,1992,10.1
prt,1993,10.6
prt,1994,9.9
prt,1995,10.3
prt,1996,10.6
prt,1997,10.4
prt,1998,10.5
prt,1999,10.6
prt,2000,10.2
prt,2001,10.1
prt,2002,10.2
prt,2003,10.4
prt,2004,9.7
prt,2005,10.2
prt,2006,9.7
prt,2007,9.8
prt,2008,9.9
prt,2009,9.9
prt,2010,10
prt,2011,9.7
prt,2012,10.2
prt,2013,10.2
prt,2014,10.1
prt,2015,10.5
prt,2016,10.7
prt,2017,10.7
prt,2018,11
prt,2019,10.9
prt,2020,12
pry,1960,8.23
pry,1961,8.114
pry,1962,8.005
pry,1963,7.907
pry,1964,7.822
pry,1965,7.747
pry,1966,7.678
pry,1967,7.608
pry,1968,7.533
pry,1969,7.452
pry,1970,7.367
pry,1971,7.282
pry,1972,7.202
pry,1973,7.129
pry,1974,7.064
pry,1975,7.007
pry,1976,6.956
pry,1977,6.907
pry,1978,6.857
pry,1979,6.806
pry,1980,6.754
pry,1981,6.701
pry,1982,6.649
pry,1983,6.598
pry,1984,6.547
pry,1985,6.493
pry,1986,6.432
pry,1987,6.363
pry,1988,6.284
pry,1989,6.199
pry,1990,6.11
pry,1991,6.023
pry,1992,5.942
pry,1993,5.871
pry,1994,5.811
pry,1995,5.759
pry,1996,5.711
pry,1997,5.664
pry,1998,5.614
pry,1999,5.563
pry,2000,5.511
pry,2001,5.465
pry,2002,5.428
pry,2003,5.403
pry,2004,5.39
pry,2005,5.387
pry,2006,5.391
pry,2007,5.398
pry,2008,5.404
pry,2009,5.407
pry,2010,5.408
pry,2011,5.407
pry,2012,5.406
pry,2013,5.407
pry,2014,5.412
pry,2015,5.422
pry,2016,5.44
pry,2017,5.465
pry,2018,5.498
pry,2019,5.539
pry,2020,5.587
pse,1990,6.72
pse,1991,6.46
pse,1992,6.2
pse,1993,5.94
pse,1994,5.68
pse,1995,5.42
pse,1996,5.16
pse,1997,4.9
pse,1998,4.8
pse,1999,4.6
pse,2000,4.5
pse,2001,4.4
pse,2002,4.3
pse,2003,4.2
pse,2004,4.1
pse,2005,4
pse,2006,3.9
pse,2007,3.675
pse,2008,3.521
pse,2009,3.515
pse,2010,3.511
pse,2011,3.508
pse,2012,3.505
pse,2013,3.501
pse,2014,3.495
pse,2015,3.488
pse,2016,3.478
pse,2017,3.469
pse,2018,3.461
pse,2019,3.455
pse,2020,3.451
pyf,1960,11.001
pyf,1961,10.74
pyf,1962,10.503
pyf,1963,10.274
pyf,1964,10.039
pyf,1965,9.795
pyf,1966,9.544
pyf,1967,9.298
pyf,1968,9.066
pyf,1969,8.847
pyf,1970,8.641
pyf,1971,8.446
pyf,1972,8.257
pyf,1973,8.069
pyf,1974,7.88
pyf,1975,7.684
pyf,1976,7.474
pyf,1977,7.251
pyf,1978,7.016
pyf,1979,6.775
pyf,1980,6.537
pyf,1981,6.312
pyf,1982,6.109
pyf,1983,5.935
pyf,1984,5.793
pyf,1985,5.683
pyf,1986,5.605
pyf,1987,5.548
pyf,1988,5.504
pyf,1989,5.467
pyf,1990,5.428
pyf,1991,5.379
pyf,1992,5.318
pyf,1993,5.246
pyf,1994,5.162
pyf,1995,5.074
pyf,1996,4.987
pyf,1997,4.911
pyf,1998,4.852
pyf,1999,4.811
pyf,2000,4.787
pyf,2001,4.776
pyf,2002,4.771
pyf,2003,4.768
pyf,2004,4.766
pyf,2005,4.77
pyf,2006,4.786
pyf,2007,4.817
pyf,2008,4.866
pyf,2009,4.932
pyf,2010,5.011
pyf,2011,5.098
pyf,2012,5.185
pyf,2013,5.267
pyf,2014,5.345
pyf,2015,5.418
pyf,2016,5.49
pyf,2017,5.566
pyf,2018,5.649
pyf,2019,5.742
pyf,2020,5.842
qat,1960,9.398
qat,1961,8.887
qat,1962,8.385
qat,1963,7.895
qat,1964,7.422
qat,1965,6.971
qat,1966,6.55
qat,1967,6.162
qat,1968,5.809
qat,1969,5.492
qat,1970,5.208
qat,1971,4.955
qat,1972,4.727
qat,1973,4.515
qat,1974,4.317
qat,1975,4.126
qat,1976,3.941
qat,1977,3.761
qat,1978,3.585
qat,1979,3.414
qat,1980,3.247
qat,1981,3.086
qat,1982,2.932
qat,1983,2.789
qat,1984,2.656
qat,1985,2.537
qat,1986,2.43
qat,1987,2.337
qat,1988,2.257
qat,1989,2.189
qat,1990,2.133
qat,1991,2.091
qat,1992,2.061
qat,1993,2.04
qat,1994,2.027
qat,1995,2.017
qat,1996,2.01
qat,1997,2.001
qat,1998,1.989
qat,1999,1.971
qat,2000,1.941
qat,2001,1.896
qat,2002,1.836
qat,2003,1.763
qat,2004,1.679
qat,2005,1.589
qat,2006,1.497
qat,2007,1.409
qat,2008,1.33
qat,2009,1.263
qat,2010,1.211
qat,2011,1.173
qat,2012,1.148
qat,2013,1.132
qat,2014,1.127
qat,2015,1.131
qat,2016,1.146
qat,2017,1.169
qat,2018,1.202
qat,2019,1.244
qat,2020,1.294
rou,1960,8.7
rou,1961,8.7
rou,1962,9.2
rou,1963,8.3
rou,1964,8.1
rou,1965,8.6
rou,1966,8.2
rou,1967,9.2
rou,1968,9.5
rou,1969,10.1
rou,1970,9.5
rou,1971,9.5
rou,1972,9.2
rou,1973,9.8
rou,1974,9.1
rou,1975,9.3
rou,1976,9.5
rou,1977,9.6
rou,1978,9.7
rou,1979,9.8
rou,1980,10.4
rou,1981,10
rou,1982,10
rou,1983,10.4
rou,1984,10.3
rou,1985,10.9
rou,1986,10.6
rou,1987,11.1
rou,1988,11
rou,1989,10.7
rou,1990,10.6
rou,1991,10.9
rou,1992,11.6
rou,1993,11.6
rou,1994,11.7
rou,1995,12
rou,1996,12.7
rou,1997,12.4
rou,1998,12
rou,1999,11.8
rou,2000,11.4
rou,2001,11.7
rou,2002,12.4
rou,2003,12.4
rou,2004,12.1
rou,2005,12.3
rou,2006,12.2
rou,2007,12.1
rou,2008,12.3
rou,2009,12.6
rou,2010,12.8
rou,2011,12.5
rou,2012,12.7
rou,2013,12.4
rou,2014,12.8
rou,2015,13.2
rou,2016,13.1
rou,2017,13.4
rou,2018,13.6
rou,2019,13.4
rou,2020,15.4
rus,1960,8.304
rus,1961,8.176
rus,1962,8.098
rus,1963,8.067
rus,1964,8.08
rus,1965,8.131
rus,1966,8.22
rus,1967,8.342
rus,1968,8.492
rus,1969,8.663
rus,1970,8.85
rus,1971,9.049
rus,1972,9.258
rus,1973,9.473
rus,1974,9.689
rus,1975,9.907
rus,1976,10.126
rus,1977,10.348
rus,1978,10.569
rus,1979,10.8
rus,1980,11
rus,1981,10.9
rus,1982,10.7
rus,1983,11.1
rus,1984,11.6
rus,1985,11.3
rus,1986,10.4
rus,1987,10.5
rus,1988,10.7
rus,1989,10.7
rus,1990,11.2
rus,1991,11.4
rus,1992,12.2
rus,1993,14.5
rus,1994,15.7
rus,1995,15
rus,1996,14.2
rus,1997,13.8
rus,1998,13.5
rus,1999,14.6
rus,2000,15.3
rus,2001,15.6
rus,2002,16.2
rus,2003,16.4
rus,2004,15.9
rus,2005,16.1
rus,2006,15.1
rus,2007,14.6
rus,2008,14.5
rus,2009,14.1
rus,2010,14.2
rus,2011,13.5
rus,2012,13.3
rus,2013,13
rus,2014,13.1
rus,2015,13
rus,2016,12.9
rus,2017,12.4
rus,2018,12.5
rus,2019,12.3
rus,2020,14.6
rwa,1960,22.734
rwa,1961,22.395
rwa,1962,22.045
rwa,1963,21.689
rwa,1964,21.339
rwa,1965,21.013
rwa,1966,20.731
rwa,1967,20.505
rwa,1968,20.337
rwa,1969,20.225
rwa,1970,20.162
rwa,1971,20.142
rwa,1972,20.14
rwa,1973,20.129
rwa,1974,20.084
rwa,1975,19.964
rwa,1976,19.726
rwa,1977,19.362
rwa,1978,18.885
rwa,1979,18.321
rwa,1980,17.625
rwa,1981,16.738
rwa,1982,15.728
rwa,1983,14.751
rwa,1984,14.01
rwa,1985,14.045
rwa,1986,15.483
rwa,1987,18.517
rwa,1988,23.003
rwa,1989,28.54
rwa,1990,34.184
rwa,1991,38.741
rwa,1992,41.301
rwa,1993,41.359
rwa,1994,38.903
rwa,1995,34.43
rwa,1996,28.857
rwa,1997,23.366
rwa,1998,18.87
rwa,1999,15.731
rwa,2000,14
rwa,2001,13.388
rwa,2002,13.233
rwa,2003,13.007
rwa,2004,12.549
rwa,2005,11.796
rwa,2006,10.799
rwa,2007,9.75
rwa,2008,8.799
rwa,2009,7.979
rwa,2010,7.31
rwa,2011,6.79
rwa,2012,6.384
rwa,2013,6.059
rwa,2014,5.801
rwa,2015,5.597
rwa,2016,5.435
rwa,2017,5.308
rwa,2018,5.208
rwa,2019,5.123
rwa,2020,5.047
sau,1960,20.319
sau,1961,19.934
sau,1962,19.537
sau,1963,19.12
sau,1964,18.677
sau,1965,18.195
sau,1966,17.662
sau,1967,17.078
sau,1968,16.445
sau,1969,15.769
sau,1970,15.057
sau,1971,14.32
sau,1972,13.574
sau,1973,12.834
sau,1974,12.114
sau,1975,11.423
sau,1976,10.769
sau,1977,10.148
sau,1978,9.561
sau,1979,9.01
sau,1980,8.493
sau,1981,8.008
sau,1982,7.551
sau,1983,7.12
sau,1984,6.713
sau,1985,6.333
sau,1986,5.984
sau,1987,5.668
sau,1988,5.385
sau,1989,5.134
sau,1990,4.913
sau,1991,4.718
sau,1992,4.545
sau,1993,4.388
sau,1994,4.246
sau,1995,4.118
sau,1996,4.002
sau,1997,3.902
sau,1998,3.818
sau,1999,3.747
sau,2000,3.691
sau,2001,3.647
sau,2002,3.614
sau,2003,3.591
sau,2004,3.575
sau,2005,3.561
sau,2006,3.546
sau,2007,3.53
sau,2008,3.51
sau,2009,3.488
sau,2010,3.464
sau,2011,3.441
sau,2012,3.422
sau,2013,3.41
sau,2014,3.407
sau,2015,3.412
sau,2016,3.426
sau,2017,3.446
sau,2018,3.472
sau,2019,3.505
sau,2020,3.545
sdn,1960,17.551
sdn,1961,17.247
sdn,1962,16.951
sdn,1963,16.663
sdn,1964,16.38
sdn,1965,16.099
sdn,1966,15.819
sdn,1967,15.541
sdn,1968,15.267
sdn,1969,14.999
sdn,1970,14.743
sdn,1971,14.502
sdn,1972,14.28
sdn,1973,14.08
sdn,1974,13.902
sdn,1975,13.746
sdn,1976,13.611
sdn,1977,13.491
sdn,1978,13.381
sdn,1979,13.277
sdn,1980,13.175
sdn,1981,13.07
sdn,1982,12.961
sdn,1983,12.847
sdn,1984,12.728
sdn,1985,12.606
sdn,1986,12.485
sdn,1987,12.369
sdn,1988,12.259
sdn,1989,12.152
sdn,1990,12.045
sdn,1991,11.929
sdn,1992,11.801
sdn,1993,11.655
sdn,1994,11.49
sdn,1995,11.308
sdn,1996,11.11
sdn,1997,10.903
sdn,1998,10.691
sdn,1999,10.477
sdn,2000,10.263
sdn,2001,10.047
