geo,time,nv_agr_totl_cd
grd,1995,24555888.88889
grd,1996,22017814.81481
grd,1997,21909148.14815
grd,1998,23302037.03704
grd,1999,25894703.7037
grd,2000,26855925.92593
grd,2001,27926518.51852
grd,2002,33990000
grd,2003,34691296.2963
grd,2004,30041814.81481
grd,2005,20616814.81481
grd,2006,27183333.33333
grd,2007,26987000
grd,2008,31117259.25926
grd,2009,35682481.48148
grd,2010,34797296.2963
grd,2011,34633000
grd,2012,38652000
grd,2013,40744074.07407
grd,2014,55616222.22222
grd,2015,74061148.14815
grd,2016,65888888.88889
grd,2017,60466851.85185
grd,2018,60722851.85185
grd,2019,56748185.18519
grd,2020,51094814.81481
grl,2003,278670856.29279
grl,2004,299794695.46494
grl,2005,313461955.34359
grl,2006,327033026.16533
grl,2007,322427760.53052
grl,2008,368097918.83251
grl,2009,293122423.47367
grl,2010,335378104.94124
grl,2011,391416916.57198
grl,2012,422580923.60811
grl,2013,403468475.68684
grl,2014,492685968.8196
grl,2015,425794081.36268
grl,2016,498432788.15158
grl,2017,543427887.74629
grl,2018,559370348.08222
grl,2019,539838666.14688
gtm,1965,382561300
gtm,1966,396523100
gtm,1967,398450600
gtm,1968,449770300
gtm,1969,468222500
gtm,1970,520103100
gtm,1971,549783700
gtm,1972,594416800
gtm,1973,716614300
gtm,1974,881992300
gtm,1975,1022624900
gtm,1976,1191494500
gtm,1977,1441654400
gtm,1978,1568859400
gtm,1979,1751983900
gtm,1980,1957440900
gtm,1981,2150636600
gtm,1982,2190084800
gtm,1983,2293442600
gtm,1984,2426807900
gtm,1985,2513192782.6087
gtm,1986,1852142237.44292
gtm,1987,1840439920
gtm,1988,2026946641.22137
gtm,1989,2156072372.15909
gtm,1990,1979788131.43698
gtm,1991,2421127841.07857
gtm,1992,2639971956.83286
gtm,1993,2834721137.80743
gtm,1994,3179239480.45625
gtm,1995,3539386207.96475
gtm,1996,3770754120.69871
gtm,1997,4220993601.26655
gtm,1998,4546283701.36369
gtm,1999,4221727201.33238
gtm,2000,4401931780.70899
gtm,2001,2608412516.22426
gtm,2002,2897002633.69856
gtm,2003,2906146419.17163
gtm,2004,3082386723.71484
gtm,2005,3372039494.88466
gtm,2006,3405453016.07345
gtm,2007,3906496904.85189
gtm,2008,4363898783.06878
gtm,2009,4398907481.3762
gtm,2010,4569652076.2491
gtm,2011,5277661160.63401
gtm,2012,5317836345.99673
gtm,2013,5488438931.88066
gtm,2014,5828330488.08877
gtm,2015,6198099101.21754
gtm,2016,6381711601.46844
gtm,2017,6947790252.99745
gtm,2018,6922021624.64092
gtm,2019,7266233190.84803
gtm,2020,7949368075.4761
guy,1960,40132998.89168
guy,1961,44332963.89197
guy,1962,45732952.2254
guy,1963,42991308.40576
guy,1964,42757977.01686
guy,1965,46000000
guy,1966,43647058.82353
guy,1967,47117647.05882
guy,1968,39900000
guy,1969,44700000
guy,1970,45050000
guy,1971,50850000
guy,1972,49619047.61905
guy,1973,50619047.61905
guy,1974,120045454.54545
guy,1975,142250000
guy,1976,94400000
guy,1977,84320000
guy,1978,102640000
guy,1979,105400000
guy,1980,124800000
guy,1981,107142857.14286
guy,1982,97333333.33333
guy,1983,97000000
guy,1984,91315789.47368
guy,1985,102093023.25581
guy,1986,113953488.37209
guy,1987,91734693.87755
guy,1988,93600000
guy,1989,133161768.38235
guy,1990,151215189.87342
guy,1991,141234347.0483
guy,1992,163605115.90727
guy,1993,166559139.78495
guy,1994,205263919.01663
guy,1995,253985915.49296
guy,1996,266424501.4245
guy,1997,272336570.67015
guy,1998,243284900.90952
guy,1999,243261160.23776
guy,2000,213680863.893
guy,2001,211780005.21031
guy,2002,224241470.64223
guy,2003,238618762.38857
guy,2004,248112149.06143
guy,2005,238273921.20075
guy,2006,809144606.85265
guy,2007,829798558.61252
guy,2008,959818457.98305
guy,2009,931468497.18068
guy,2010,979356282.14685
guy,2011,948080434.27647
guy,2012,1033650211.41789
guy,2013,1068939629.25925
guy,2014,1015160145.93421
guy,2015,1088920096.8523
guy,2016,913898305.08475
guy,2017,1080585956.41646
guy,2018,935302746.48114
guy,2019,910340527.57794
guy,2020,921971223.02158
hkg,2000,149912722.04539
hkg,2001,151561778.73519
hkg,2002,146559130.13374
hkg,2003,121359223.30097
hkg,2004,123651771.95686
hkg,2005,122536098.64606
hkg,2006,121913540.5134
hkg,2007,130104852.97511
hkg,2008,118790774.13058
hkg,2009,140612502.90255
hkg,2010,122020285.22885
hkg,2011,121274409.04419
hkg,2012,143623330.41102
hkg,2013,157942238.26715
hkg,2014,192930191.76952
hkg,2015,210273742.87262
hkg,2016,244515156.59019
hkg,2017,222758302.10953
hkg,2018,224787905.84933
hkg,2019,262509730.85415
hkg,2020,341360284.63879
hnd,1960,113500000
hnd,1961,125600000
hnd,1962,137250000
hnd,1963,141150000
hnd,1964,157600000
hnd,1965,185350000
hnd,1966,198900000
hnd,1967,211550000
hnd,1968,224000000
hnd,1969,218600000
hnd,1970,212000000
hnd,1971,206500000
hnd,1972,225000000
hnd,1973,255500000
hnd,1974,275000000
hnd,1975,277000000
hnd,1976,344000000
hnd,1977,449000000
hnd,1978,1219942988.34512
hnd,1979,1284751779.38466
hnd,1980,1387292458.53139
hnd,1981,1331978389.91709
hnd,1982,1270584671.57645
hnd,1983,1266751975.8827
hnd,1984,1264003464.2262
hnd,1985,1310986767.49829
hnd,1986,1401837409.54572
hnd,1987,1461769227.91658
hnd,1988,1488069018.069
hnd,1989,1334516571.03472
hnd,1990,1190943616.0996
hnd,1991,1113818026.21927
hnd,1992,1121458375.01592
hnd,1993,1048762373.19869
hnd,1994,980287888.87832
hnd,1995,1098406538.06048
hnd,1996,1056281545.60811
hnd,1997,1085351520.91255
hnd,1998,1165928870.01477
hnd,1999,873541616.72474
hnd,2000,1020999193.66735
hnd,2001,996119726.15328
hnd,2002,947290982.97742
hnd,2003,945419953.51606
hnd,2004,1067634853.00871
hnd,2005,1206190717.24451
hnd,2006,1285457696.16313
hnd,2007,1462140642.47655
hnd,2008,1675440870.71092
hnd,2009,1568132787.36583
hnd,2010,1823258308.09216
hnd,2011,2500967079.39088
hnd,2012,2496271205.6311
hnd,2013,2239775162.27708
hnd,2014,2459844652.88133
hnd,2015,2545070694.97099
hnd,2016,2598756789.94822
hnd,2017,2910931909.43081
hnd,2018,2774879268.21855
hnd,2019,2679328234.45393
hnd,2020,2867195415.93322
hrv,1995,1279404400.06416
hrv,1996,1342607146.1995
hrv,1997,1259724072.91765
hrv,1998,1368614809.2659
hrv,1999,1276937359.56458
hrv,2000,1083602780.67648
hrv,2001,1154541402.33256
hrv,2002,1311515728.42056
hrv,2003,1378126930.1983
hrv,2004,1855185448.34851
hrv,2005,1771733712.68262
hrv,2006,2027658170.338
hrv,2007,2242588773.51177
hrv,2008,2758512253.66556
hrv,2009,2531058535.87717
hrv,2010,2216604950.54526
hrv,2011,2303781400.74894
hrv,2012,1889454404.19804
hrv,2013,2040092091.53639
hrv,2014,1723479295.10433
hrv,2015,1492056176.51875
hrv,2016,1605420363.26763
hrv,2017,1627734887.40881
hrv,2018,1840726849.28286
hrv,2019,1785696817.20915
hrv,2020,1839963960.15582
hti,1988,813209600
hti,1989,837099000
hti,1990,920736000
hti,1991,1038546942.85385
hti,1992,770143633.03233
hti,1993,579384188.71688
hti,1994,735416774.05353
hti,1995,662687121.81914
hti,1996,566830449.52504
hti,1997,694988809.61507
hti,1998,788071277.83459
hti,1999,937127399.88124
hti,2000,1170948510.29998
hti,2001,1041644313.04581
hti,2002,959349752.40304
hti,2003,779951253.99831
hti,2004,956633587.76702
hti,2005,1297685417.09419
hti,2006,1331238227.5879
hti,2007,1818528235.44511
hti,2008,1933072102.04199
hti,2009,2179480877.52719
hti,2010,2399459059.3804
hti,2011,2607360053.71046
hti,2012,2669114766.87302
hti,2013,2880275673.44459
hti,2014,2700654919.57207
hti,2015,2557080976.82934
hti,2016,2530151706.88884
hti,2017,2841545209.40295
hti,2018,3068511388.75555
hti,2019,2881197991.33541
hti,2020,2954235900.92019
hun,1995,3332453047.20853
hun,1996,3388582917.28547
hun,1997,2990247830.17434
hun,1998,2940186575.01316
hun,1999,2606004407.41518
hun,2000,2329973293.56664
hun,2001,2641483485.31786
hun,2002,2880677475.23591
hun,2003,3327716024.53248
hun,2004,4531763420.00673
hun,2005,4213024689.03837
hun,2006,4091254337.18333
hun,2007,4887690074.05277
hun,2008,5466933700.0685
hun,2009,4006060045.95197
hun,2010,4010422669.54671
hun,2011,5670930839.81995
hun,2012,5012279500.23137
hun,2013,5314870694.47238
hun,2014,5551151109.55065
hun,2015,4743554724.2086
hun,2016,5003095066.12833
hun,2017,5372714684.80506
hun,2018,5597915214.6157
hun,2019,5465843253.28563
hun,2020,5262595915.54021
idn,1983,19537587498.8493
idn,1984,19903367805.3414
idn,1985,20271300483.3766
idn,1986,19391614321.1792
idn,1987,17712060365.8631
idn,1988,20334544102.0924
idn,1989,22125746417.3918
idn,1990,22871971966.6402
idn,1991,22929992151.544
idn,1992,24992669661.8586
idn,1993,28251352199.159
idn,1994,30578040032.3962
idn,1995,34642086869.9597
idn,1996,37907953720.7019
idn,1997,34718566660.8888
idn,1998,17259278072.1929
idn,1999,27458011972.5023
idn,2000,25873156745.548
idn,2001,25663357350.058
idn,2002,31931164039.8671
idn,2003,35651016153.0902
idn,2004,36819570160.3482
idn,2005,37524883325.8488
idn,2006,47298659298.4606
idn,2007,59285800240.6739
idn,2008,73889985655.68228
idn,2009,82502594457.37758
idn,2010,105178671736.14301
idn,2011,120660549348.229
idn,2012,122755685289.028
idn,2013,121883103723.842
idn,2014,118805781402.308
idn,2015,116151993490.32001
idn,2016,125605406684.18201
idn,2017,133621208764.87399
idn,2018,133499323604.59399
idn,2019,142266719595.98999
idn,2020,145045712741.56201
ind,1960,15298096331.0212
ind,1961,15844961402.3457
ind,1962,16177923530.6432
ind,1963,19039379881.7027
ind,1964,23262954030.3429
ind,1965,23197892400.7476
ind,1966,18357856479.12429
ind,1967,21441522443.2027
ind,1968,22101360152.09069
ind,1969,24173122434.1733
ind,1970,24923928060.2093
ind,1971,25660577256.7808
ind,1972,27168678557.165
ind,1973,35199833920.0471
ind,1974,38018588193.949
ind,1975,34730864275.353
ind,1976,34351671820.6672
ind,1977,42457056541.9936
ind,1978,45528830485.1917
ind,1979,47857257182.8996
ind,1980,61594472500.7475
ind,1981,61365822478.0086
ind,1982,61359563464.0861
ind,1983,68368791476.2066
ind,1984,63958902685.6631
ind,1985,66580437366.9865
ind,1986,68393366637.77889
ind,1987,75015584849.83
ind,1988,82992211449.7807
ind,1989,79688512801.32932
ind,1990,86331925636.29269
ind,1991,73828482315.4666
ind,1992,76864531185.51529
ind,1993,75079800665.08739
ind,1994,86363506441.5546
ind,1995,88113635729.27061
ind,1996,99862765103.88499
ind,1997,101244489721.004
ind,1998,102720522680.69701
ind,1999,105478046711.373
ind,2000,101215262787.974
ind,2001,104954796939.21201
ind,2002,100601880717.513
ind,2003,118991207540.395
ind,2004,126332614150.78
ind,2005,144552934947.689
ind,2006,158052441543
ind,2007,203804643612.754
ind,2008,201305866150.94296
ind,2009,224689117965.08301
ind,2010,285298796155.58502
ind,2011,313418261521.44702
ind,2012,307872488771.17999
ind,2013,318398573401.82703
ind,2014,342408945451.36401
ind,2015,340244981475.06
ind,2016,375516164816.91296
ind,2017,439039677566.79498
ind,2018,431371805444.28198
ind,2019,478727241338.84399
ind,2020,487237860338.16095
irl,1995,3858133838.38384
irl,1996,3554674899.19355
irl,1997,3236997373.44795
irl,1998,3134749355.16429
irl,1999,2543841054.17877
irl,2000,2510129532.84706
irl,2001,2180219315.75315
irl,2002,2231537917.40353
irl,2003,2437133704.79882
irl,2004,3059586723.27259
irl,2005,2189853917.88327
irl,2006,2138738067.64588
irl,2007,2817528797.91648
irl,2008,2341382405.27578
irl,2009,1320118324.04961
irl,2010,2118255278.61667
irl,2011,2881294479.24125
irl,2012,2227427842.12031
irl,2013,2585831213.05452
irl,2014,3226452801.81724
irl,2015,2613140293.18047
irl,2016,2831893175.56927
irl,2017,3956064402.31765
irl,2018,3421852301.74666
irl,2019,3603665690.79999
irl,2020,3958528472.11986
irn,1960,1087601066.13221
irn,1961,1102424027.56336
irn,1962,1118359369.32168
irn,1963,1096975489.38758
irn,1964,1117182324.77604
irn,1965,1152429854.14395
irn,1966,1184288798.11826
irn,1967,1247838567.97848
irn,1968,1367084587.22535
irn,1969,1412494635.59028
irn,1970,1425914189.67638
irn,1971,1745683083.06474
irn,1972,2050593704.31263
irn,1973,2672632054.67183
irn,1974,3203595420.8004
irn,1975,3454655054.58356
irn,1976,4414780165.09013
irn,1977,4566293756.57383
irn,1978,5820156811.25105
irn,1979,7748317851.59929
irn,1980,10436905128.4213
irn,1981,13762524874.3968
irn,1982,16088917589.8722
irn,1983,17289497354.2163
irn,1984,19972834174.9864
irn,1985,23010388523.47689
irn,1986,31840981456.3553
irn,1987,21847360598.3566
irn,1988,18932469660.3517
irn,1989,18769500625.245
irn,1990,15590250754.4129
irn,1993,6628298245.82583
irn,1994,7580396564.88432
irn,1995,12158692053.6395
irn,1996,12457565398.1745
irn,1997,11178545179.7805
irn,1998,12742561181.1603
irn,1999,11288058132.7661
irn,2000,9938235611.16734
irn,2001,10544692471.7993
irn,2002,10065759752.0357
irn,2003,11440764620.236
irn,2004,13093191509.0607
irn,2005,14722519030.9831
irn,2006,18955719064.4159
irn,2007,25140981202.1823
irn,2008,25246406149.8124
irn,2009,28833368803.2276
irn,2010,31639529001.88589
irn,2011,31635814925.6848
irn,2012,45623975465.2232
irn,2013,44895452221.78249
irn,2014,42326559527.8128
irn,2015,40361021583.3613
irn,2016,40282603587.2868
irn,2017,42306665581.193
irn,2018,29248267148.0945
irn,2019,31459156160.5155
irn,2020,23030430847.6139
irq,1968,470176421.17054
irq,1969,451974236.90843
irq,1970,544945393.44721
irq,1971,610466760.96181
irq,1972,781315710.42355
irq,1973,695278969.95708
irq,1974,942770064.34135
irq,1975,1055198103.62343
irq,1976,1452759905.18117
irq,1977,1687775143.92144
irq,1978,1864205892.3129
irq,1979,2071791398.57772
irq,1980,2473000000
irq,1981,3185000000
irq,1982,4365333333.33333
irq,1983,4560000000
irq,1984,6264193548.3871
irq,1985,6968709677.41935
irq,1986,7011935483.87097
irq,1987,8124838709.67742
irq,1988,9142903225.80645
irq,1989,10793870967.7419
irq,1990,14881612903.2258
irq,1991,63680115.27378
irq,1992,110017797.0178
irq,1993,159979466.77789
irq,1994,802744295.75431
irq,1995,2654253663.79725
irq,1996,1940363522.55766
irq,1997,1756001293.23391
irq,1998,2249298501.17378
irq,1999,2656767617.315
irq,2000,2241559947.60364
irq,2001,2507372836.09012
irq,2002,2819555473.5034
irq,2003,1842641261.98486
irq,2004,2541449418.95267
irq,2005,3440324728.26087
irq,2006,3795086410.16205
irq,2007,4379221104.25595
irq,2008,5064234114.78377
irq,2009,5839616924.05086
irq,2010,7150625982.90598
irq,2011,8477193846.15385
irq,2012,8991014087.53371
irq,2013,11188556089.1938
irq,2014,11259539108.0618
irq,2015,6990950827.83983
irq,2016,6626097208.12183
irq,2017,5572960135.13513
irq,2018,6402253307.96872
irq,2019,8808100169.20474
irq,2020,9828861996.64429
isl,1995,625989129.98113
isl,1996,637159909.77444
isl,1997,609052398.79669
isl,1998,691739726.00809
isl,1999,685288482.93986
isl,2000,632144487.1273
isl,2001,616367344.59264
isl,2002,700090408.53486
isl,2003,736433026.11167
isl,2004,735041906.66418
isl,2005,800820270.01494
isl,2006,834567911.08578
isl,2007,900642869.4091
isl,2008,867014732.586
isl,2009,742270184.66755
isl,2010,865305577.17661
isl,2011,1004710989.27503
isl,2012,967873341.25097
isl,2013,944291002.85796
isl,2014,943030176.12302
isl,2015,930294220.27573
isl,2016,952581006.06288
isl,2017,935456901.55801
isl,2018,1030398387.20163
isl,2019,1087689310.15999
isl,2020,941237475.63468
isr,1995,1819333178.36151
isr,1996,1852290942.13115
isr,1997,1827484490.05624
isr,1998,2038929501.85521
isr,1999,1785031282.46008
isr,2000,1762284845.36335
isr,2001,2011225241.93357
isr,2002,1924755160.62307
isr,2003,1896789486.39687
isr,2004,1919868139.22356
isr,2005,2357033001.3147
isr,2006,2450926657.39037
isr,2007,2730201553.02938
isr,2008,3397291248.60647
isr,2009,3852125473.64138
isr,2010,3691587400.29019
isr,2011,4197649865.22153
isr,2012,3370457853.78767
isr,2013,3827710060.90595
isr,2014,3749648748.9257
isr,2015,3735047210.6685
isr,2016,3959504500.20396
isr,2017,4289269826.11174
isr,2018,4450252978.8589
isr,2019,4505935412.52277
isr,2020,4696636798.55281
ita,1990,37590859728.5068
ita,1991,40367421570.1576
ita,1992,41161459544.38329
ita,1993,31933492063.4921
ita,1994,32884178674.3516
ita,1995,34978010222.275
ita,1996,39039277199.1467
ita,1997,35541496134.6066
ita,1998,35165941786.5507
ita,1999,34094508300.502
ita,2000,29396370765.17649
ita,2001,29079478626.6929
ita,2002,30277081575.451
ita,2003,37199680004.5882
ita,2004,42400151924.63329
ita,2005,37788619978.2101
ita,2006,37935156135.5294
ita,2007,41966778516.8629
ita,2008,45153222419.4531
ita,2009,39658964427.1093
ita,2010,37926765258.3334
ita,2011,43224525664.397
ita,2012,41128783442.9297
ita,2013,45935485810.5491
ita,2014,43193944550.6273
ita,2015,37930917191.7969
ita,2016,36196949383.3075
ita,2017,38700052902.9412
ita,2018,40696873362.3529
ita,2019,38346703753.7254
ita,2020,37530393967.47089
jam,1993,416015327.51337
jam,1994,463822957.81587
jam,1995,565475597.64499
jam,1996,591762842.27201
jam,1997,641246169.27227
jam,1998,630150478.79617
jam,1999,593619936.73723
jam,2000,561186627.18067
jam,2001,562784397.87548
jam,2002,538851906.0887
jam,2003,491679208.32547
jam,2004,506918617.19164
jam,2005,583134100.93335
jam,2006,615098891.30398
jam,2007,591034827.62508
jam,2008,671640355.04878
jam,2009,663264087.12303
jam,2010,696590787.89074
jam,2011,815731108.8732
jam,2012,854582207.5092
jam,2013,851641319.19094
jam,2014,830129490.82567
jam,2015,895085740.07992
jam,2016,928918022.30305
jam,2017,982100504.43678
jam,2018,1037009734.50297
jam,2019,1111256967.6721
jam,2020,1199365461.91507
jor,1965,84850182.02184
jor,1966,66087930.55167
jor,1967,99411929.43153
jor,1968,54326519.1823
jor,1969,87370484.45813
jor,1970,68888266.59199
jor,1971,84010081.20975
jor,1972,97171660.59927
jor,1973,76080340.83993
jor,1974,177584601.05557
jor,1975,94434021.26329
jor,1976,127792168.6747
jor,1977,160069845.12602
jor,1978,252018979.05759
jor,1979,205124875.12488
jor,1980,279180933.19906
jor,1981,241622276.02906
jor,1982,263546099.29078
jor,1983,302781602.86422
jor,1984,254156046.81404
jor,1985,245471363.40598
jor,1986,326508571.42857
jor,1987,397952732.64402
jor,1988,367640929.73551
jor,1989,230936303.51549
jor,1990,286317613.37954
jor,1991,314800998.67822
jor,1992,363364224.77199
jor,1993,287547986.72247
jor,1994,276094174.89624
jor,1995,247933789.95434
jor,1996,223651622.00282
jor,1997,209224259.52045
jor,1998,204074753.17348
jor,1999,163451339.91537
jor,2000,170513399.15374
jor,2001,175322990.12694
jor,2002,210063469.6756
jor,2003,251528913.96333
jor,2004,285021156.55853
jor,2005,347252468.26516
jor,2006,389040902.67983
jor,2007,433155148.09591
jor,2008,651928843.17317
jor,2009,794219859.15493
jor,2010,970085492.95775
jor,2011,1034822535.21127
jor,2012,1045559859.15493
jor,2013,1234509014.08451
jor,2014,1462278309.85915
jor,2015,1694845492.95775
jor,2016,1797746478.87324
jor,2017,1972112676.05634
jor,2018,2078104084.50704
jor,2019,2186268732.39437
jor,2020,2273250422.53521
jpn,1994,94582800921.26041
jpn,1995,91226201259.62689
jpn,1996,81409939960.8932
jpn,1997,68640699424.5022
jpn,1998,65708569477.3244
jpn,1999,73065874908.2583
jpn,2000,75413745586.4818
jpn,2001,59824453278.1914
jpn,2002,57576482598.0158
jpn,2003,58710381382.4305
jpn,2004,60232177682.4748
jpn,2005,53708008296.27049
jpn,2006,49812853559.73769
jpn,2007,48241453544.9052
jpn,2008,53829594763.9066
jpn,2009,57249057124.0172
jpn,2010,63826702874.66231
jpn,2011,67334928823.2981
jpn,2012,70429476440.8907
jpn,2013,55600834051.07089
jpn,2014,48803725389.1671
