geo,time,sp_rur_totl_zg
svn,1961,-0.67367
svn,1962,-0.57806
svn,1963,-0.38173
svn,1964,-0.31067
svn,1965,-0.23579
svn,1966,-0.06056
svn,1967,-0.17669
svn,1968,-0.49827
svn,1969,-0.87096
svn,1970,-0.81381
svn,1971,-0.77215
svn,1972,-0.96995
svn,1973,-0.99109
svn,1974,-1.33267
svn,1975,-0.93882
svn,1976,-0.49563
svn,1977,-0.80835
svn,1978,-0.98209
svn,1979,-1.05163
svn,1980,-1.18876
svn,1981,-1.4656
svn,1982,-0.11656
svn,1983,0.30868
svn,1984,0.19237
svn,1985,0.173
svn,1986,0.9231
svn,1987,0.88295
svn,1988,-0.04988
svn,1989,-0.26505
svn,1990,-0.23336
svn,1991,-0.19297
svn,1992,-0.19921
svn,1993,-0.29088
svn,1994,-0.17038
svn,1995,-0.03104
svn,1996,-0.11721
svn,1997,-0.18715
svn,1998,-0.27089
svn,1999,0.01668
svn,2000,0.24329
svn,2001,0.1047
svn,2002,-0.03264
svn,2003,-0.39858
svn,2004,-0.39904
svn,2005,-0.28991
svn,2006,-0.14625
svn,2007,0.09178
svn,2008,-0.31369
svn,2009,0.43404
svn,2010,-0.03804
svn,2011,-0.26865
svn,2012,-0.26865
svn,2013,-0.3431
svn,2014,-0.385
svn,2015,-0.40829
svn,2016,-0.44524
svn,2017,-0.48659
svn,2018,-0.22525
svn,2019,0.07634
svn,2020,0.0124
swe,1961,-2.49882
swe,1962,-3.17165
swe,1963,-3.20668
swe,1964,-3.07861
swe,1965,-2.91836
swe,1966,-2.85968
swe,1967,-2.98329
swe,1968,-3.23209
swe,1969,-3.11921
swe,1970,-2.92953
swe,1971,-2.14076
swe,1972,-1.47198
swe,1973,-1.59316
swe,1974,-1.48989
swe,1975,-0.82853
swe,1976,-0.05408
swe,1977,-0.05857
swe,1978,-0.12426
swe,1979,-0.20482
swe,1980,-0.21591
swe,1981,0.04303
swe,1982,0.05716
swe,1983,0.04534
swe,1984,0.09082
swe,1985,0.16517
swe,1986,0.23258
swe,1987,0.33369
swe,1988,0.45961
swe,1989,0.66716
swe,1990,0.77259
swe,1991,0.06434
swe,1992,-0.35257
swe,1993,-0.35507
swe,1994,-0.23407
swe,1995,-0.41668
swe,1996,-0.39881
swe,1997,-0.11693
swe,1998,-0.11904
swe,1999,-0.09689
swe,2000,-0.01453
swe,2001,-0.01369
swe,2002,-0.06452
swe,2003,-0.02571
swe,2004,0.00021
swe,2005,0.01165
swe,2006,-0.14786
swe,2007,-0.27843
swe,2008,-0.25147
swe,2009,-0.176
swe,2010,-0.17274
swe,2011,-0.87066
swe,2012,-1.48157
swe,2013,-1.37468
swe,2014,-1.24389
swe,2015,-1.1926
swe,2016,-0.99224
swe,2017,-0.91396
swe,2018,-1.08052
swe,2019,-1.21477
swe,2020,-1.49006
swz,1961,1.55065
swz,1962,1.47658
swz,1963,1.47461
swz,1964,1.57372
swz,1965,1.72395
swz,1966,1.90036
swz,1967,2.19243
swz,1968,2.26382
swz,1969,2.24494
swz,1970,2.16766
swz,1971,2.07137
swz,1972,1.99482
swz,1973,1.94637
swz,1974,1.92582
swz,1975,1.92713
swz,1976,1.91238
swz,1977,2.66266
swz,1978,2.85121
swz,1979,2.91726
swz,1980,2.97234
swz,1981,3.01626
swz,1982,3.03899
swz,1983,3.04759
swz,1984,3.0428
swz,1985,3.01895
swz,1986,2.98773
swz,1987,2.9319
swz,1988,2.82257
swz,1989,2.65642
swz,1990,2.45353
swz,1991,2.23099
swz,1992,2.01902
swz,1993,1.83263
swz,1994,1.67889
swz,1995,1.54432
swz,1996,1.43178
swz,1997,1.41089
swz,1998,1.87026
swz,1999,1.60811
swz,2000,1.3026
swz,2001,0.97919
swz,2002,0.70352
swz,2003,0.53265
swz,2004,0.50792
swz,2005,0.58131
swz,2006,0.69828
swz,2007,0.73442
swz,2008,0.42068
swz,2009,0.43437
swz,2010,0.41456
swz,2011,0.38848
swz,2012,0.48166
swz,2013,0.50325
swz,2014,0.55469
swz,2015,0.62334
swz,2016,0.69022
swz,2017,0.74895
swz,2018,0.78613
swz,2019,0.79913
swz,2020,0.79223
syc,1961,1.36007
syc,1962,1.14153
syc,1963,0.97505
syc,1964,0.87997
syc,1965,0.83452
syc,1966,0.74954
syc,1967,0.66019
syc,1968,0.55714
syc,1969,0.45885
syc,1970,0.34659
syc,1971,-0.0827
syc,1972,-0.07664
syc,1973,-1.03887
syc,1974,-0.84331
syc,1975,-0.43846
syc,1976,-0.82258
syc,1977,-0.8326
syc,1978,0.35995
syc,1979,0.88951
syc,1980,0.94413
syc,1981,1.24102
syc,1982,0.62091
syc,1983,-0.09197
syc,1984,0.62069
syc,1985,0.84079
syc,1986,0.65376
syc,1987,4.2736
syc,1988,0.40201
syc,1989,0.59146
syc,1990,0.45194
syc,1991,1.25972
syc,1992,0.34945
syc,1993,1.94014
syc,1994,2.48695
syc,1995,1.25494
syc,1996,1.21855
syc,1997,0.88942
syc,1998,1.63617
syc,1999,1.60983
syc,2000,0.49858
syc,2001,-0.34375
syc,2002,2.59115
syc,2003,-1.63506
syc,2004,-0.91368
syc,2005,-0.11979
syc,2006,1.46013
syc,2007,-0.15023
syc,2008,1.53597
syc,2009,-0.35012
syc,2010,2.00858
syc,2011,-3.45356
syc,2012,0.11114
syc,2013,0.93604
syc,2014,0.59975
syc,2015,1.26806
syc,2016,0.36654
syc,2017,0.246
syc,2018,-0.0334
syc,2019,-0.10505
syc,2020,-0.14821
syr,1961,2.25155
syr,1962,2.16417
syr,1963,2.1587
syr,1964,2.16408
syr,1965,2.17961
syr,1966,2.18919
syr,1967,2.19275
syr,1968,2.19602
syr,1969,2.20411
syr,1970,2.20436
syr,1971,2.69119
syr,1972,2.84696
syr,1973,2.8495
syr,1974,2.83464
syr,1975,2.81333
syr,1976,2.77786
syr,1977,2.75314
syr,1978,2.75417
syr,1979,2.79945
syr,1980,2.85662
syr,1981,2.92173
syr,1982,3.14601
syr,1983,3.17549
syr,1984,3.10492
syr,1985,2.99982
syr,1986,2.88526
syr,1987,2.78737
syr,1988,2.7012
syr,1989,2.63225
syr,1990,2.57606
syr,1991,2.51535
syr,1992,2.45366
syr,1993,2.41014
syr,1994,2.38641
syr,1995,2.11303
syr,1996,2.06658
syr,1997,2.06874
syr,1998,2.00403
syr,1999,1.86472
syr,2000,1.683
syr,2001,1.37769
syr,2002,1.10459
syr,2003,1.13788
syr,2004,1.55476
syr,2005,2.16116
syr,2006,2.94075
syr,2007,3.40816
syr,2008,3.07343
syr,2009,1.78288
syr,2010,-0.07817
syr,2011,0.94849
syr,2012,-0.86565
syr,2013,-2.11575
syr,2014,-2.38894
syr,2015,-5.27371
syr,2016,-4.40394
syr,2017,-3.5606
syr,2018,-2.31875
syr,2019,-0.71273
syr,2020,1.03267
tca,1961,0.0656
tca,1962,-0.39422
tca,1963,-0.89272
tca,1964,-1.00134
tca,1965,-1.31692
tca,1966,-1.1968
tca,1967,-0.96786
tca,1968,-1.0475
tca,1969,-0.35162
tca,1970,0.52696
tca,1971,1.52993
tca,1972,2.18439
tca,1973,2.76362
tca,1974,2.72126
tca,1975,2.46225
tca,1976,1.85362
tca,1977,1.60927
tca,1978,1.7023
tca,1979,2.16763
tca,1980,2.32002
tca,1981,-0.48248
tca,1982,-0.14235
tca,1983,-0.17109
tca,1984,-0.429
tca,1985,-1.21109
tca,1986,-1.81504
tca,1987,-2.51285
tca,1988,-2.57762
tca,1989,-2.07294
tca,1990,-1.37404
tca,1991,0.86497
tca,1992,1.39375
tca,1993,1.37459
tca,1994,0.865
tca,1995,0.15368
tca,1996,-0.8327
tca,1997,-1.49769
tca,1998,-1.52046
tca,1999,-0.80116
tca,2000,0.25707
tca,2001,1.37054
tca,2002,2.87071
tca,2003,2.96992
tca,2004,2.15634
tca,2005,0.93078
tca,2006,-0.26091
tca,2007,-1.19727
tca,2008,-1.89804
tca,2009,-2.20987
tca,2010,-2.35378
tca,2011,-2.44263
tca,2012,-2.56966
tca,2013,-2.56981
tca,2014,-2.60289
tca,2015,-2.6012
tca,2016,-2.59755
tca,2017,-2.59178
tca,2018,-2.50678
tca,2019,-2.49234
tca,2020,-2.39437
tcd,1961,1.65214
tcd,1962,1.67099
tcd,1963,1.66697
tcd,1964,1.57887
tcd,1965,1.34774
tcd,1966,1.25834
tcd,1967,1.18348
tcd,1968,1.16064
tcd,1969,1.20912
tcd,1970,1.29046
tcd,1971,1.39514
tcd,1972,1.46055
tcd,1973,1.49514
tcd,1974,1.3685
tcd,1975,1.17637
tcd,1976,0.97073
tcd,1977,0.81317
tcd,1978,0.70754
tcd,1979,1.71544
tcd,1980,1.812
tcd,1981,1.91652
tcd,1982,2.01363
tcd,1983,2.14546
tcd,1984,2.30919
tcd,1985,2.49218
tcd,1986,2.68256
tcd,1987,2.85118
tcd,1988,2.95405
tcd,1989,2.98247
tcd,1990,2.96269
tcd,1991,2.93071
tcd,1992,2.92244
tcd,1993,2.98741
tcd,1994,3.21369
tcd,1995,3.28074
tcd,1996,3.33551
tcd,1997,3.38251
tcd,1998,3.44876
tcd,1999,3.54129
tcd,2000,3.64066
tcd,2001,3.74371
tcd,2002,3.81532
tcd,2003,3.81505
tcd,2004,3.73507
tcd,2005,3.60768
tcd,2006,3.46594
tcd,2007,3.34959
tcd,2008,3.28107
tcd,2009,3.26931
tcd,2010,3.26932
tcd,2011,3.27506
tcd,2012,3.25781
tcd,2013,3.21483
tcd,2014,3.13729
tcd,2015,3.03762
tcd,2016,2.93464
tcd,2017,2.84315
tcd,2018,2.7626
tcd,2019,2.69978
tcd,2020,2.64474
tgo,1961,0.12983
tgo,1962,-0.07087
tgo,1963,0.06799
tgo,1964,0.64548
tgo,1965,1.47414
tgo,1966,2.36436
tgo,1967,2.9876
tgo,1968,3.1356
tgo,1969,2.74407
tgo,1970,2.39506
tgo,1971,2.85204
tgo,1972,2.37527
tgo,1973,2.02857
tgo,1974,1.85737
tgo,1975,1.82355
tgo,1976,1.77101
tgo,1977,1.7207
tgo,1978,1.81535
tgo,1979,2.08334
tgo,1980,2.44391
tgo,1981,2.83186
tgo,1982,3.11142
tgo,1983,3.22832
tgo,1984,3.16432
tgo,1985,2.97491
tgo,1986,2.78341
tgo,1987,2.62911
tgo,1988,2.43951
tgo,1989,2.22034
tgo,1990,1.99277
tgo,1991,1.73832
tgo,1992,1.53006
tgo,1993,1.484
tgo,1994,1.6368
tgo,1995,1.91367
tgo,1996,2.22938
tgo,1997,2.46809
tgo,1998,2.56855
tgo,1999,2.48973
tgo,2000,2.30278
tgo,2001,2.09561
tgo,2002,1.93943
tgo,2003,1.84669
tgo,2004,1.83947
tgo,2005,1.88851
tgo,2006,1.94096
tgo,2007,1.96761
tgo,2008,1.97691
tgo,2009,1.96942
tgo,2010,1.93876
tgo,2011,1.87549
tgo,2012,1.82799
tgo,2013,1.79419
tgo,2014,1.74749
tgo,2015,1.69498
tgo,2016,1.63332
tgo,2017,1.57583
tgo,2018,1.52391
tgo,2019,1.47925
tgo,2020,1.44026
tha,1961,2.83803
tha,1962,2.85442
tha,1963,2.86353
tha,1964,2.86771
tha,1965,2.86426
tha,1966,2.85262
tha,1967,2.83297
tha,1968,2.81284
tha,1969,2.79227
tha,1970,2.62982
tha,1971,2.18126
tha,1972,2.12382
tha,1973,2.04243
tha,1974,1.92615
tha,1975,1.79407
tha,1976,1.65334
tha,1977,1.52724
tha,1978,1.40484
tha,1979,1.29511
tha,1980,1.32751
tha,1981,1.63615
tha,1982,1.5497
tha,1983,1.48695
tha,1984,1.45511
tha,1985,1.44259
tha,1986,1.44494
tha,1987,1.43307
tha,1988,1.36016
tha,1989,1.21116
tha,1990,1.03603
tha,1991,0.94538
tha,1992,0.76406
tha,1993,0.66327
tha,1994,0.67279
tha,1995,0.75554
tha,1996,0.86016
tha,1997,0.93532
tha,1998,0.95676
tha,1999,0.9001
tha,2000,0.43852
tha,2001,-0.78062
tha,2002,-0.94341
tha,2003,-1.09064
tha,2004,-1.21786
tha,2005,-1.31947
tha,2006,-1.43287
tha,2007,-1.54436
tha,2008,-1.6492
tha,2009,-1.73551
tha,2010,-1.82208
tha,2011,-1.03102
tha,2012,-0.8907
tha,2013,-0.92677
tha,2014,-0.97283
tha,2015,-1.02344
tha,2016,-1.07899
tha,2017,-1.12426
tha,2018,-1.16998
tha,2019,-1.21209
tha,2020,-1.25786
tjk,1961,2.80719
tjk,1962,2.92705
tjk,1963,2.98584
tjk,1964,2.95739
tjk,1965,2.88056
tjk,1966,2.79544
tjk,1967,2.72123
tjk,1968,2.63743
tjk,1969,2.55094
tjk,1970,2.95745
tjk,1971,3.46088
tjk,1972,3.38903
tjk,1973,3.32482
tjk,1974,3.28221
tjk,1975,3.25048
tjk,1976,3.22409
tjk,1977,3.20209
tjk,1978,3.20528
tjk,1979,3.20318
tjk,1980,3.2077
tjk,1981,3.232
tjk,1982,3.24928
tjk,1983,3.29254
tjk,1984,3.37033
tjk,1985,3.45467
tjk,1986,3.55413
tjk,1987,3.59784
tjk,1988,3.50234
tjk,1989,3.49078
tjk,1990,3.40953
tjk,1991,3.01459
tjk,1992,2.6821
tjk,1993,2.43287
tjk,1994,2.307
tjk,1995,2.26446
tjk,1996,2.24514
tjk,1997,2.21636
tjk,1998,2.21342
tjk,1999,2.23175
tjk,2000,1.92025
tjk,2001,1.62765
tjk,2002,1.69756
tjk,2003,1.76607
tjk,2004,1.82907
tjk,2005,1.8845
tjk,2006,1.94122
tjk,2007,2.00054
tjk,2008,2.06086
tjk,2009,2.12197
tjk,2010,2.18167
tjk,2011,2.23336
tjk,2012,2.24494
tjk,2013,2.26148
tjk,2014,2.27699
tjk,2015,2.28991
tjk,2016,2.29965
tjk,2017,2.29122
tjk,2018,2.24516
tjk,2019,2.15004
tjk,2020,2.02601
tkm,1961,3.10859
tkm,1962,3.11029
tkm,1963,3.07609
tkm,1964,3.01032
tkm,1965,2.92014
tkm,1966,2.8232
tkm,1967,2.73093
tkm,1968,2.66412
tkm,1969,2.62333
tkm,1970,2.76918
tkm,1971,2.9511
tkm,1972,2.92327
tkm,1973,2.89444
tkm,1974,2.85527
tkm,1975,2.81527
tkm,1976,2.77718
tkm,1977,2.74423
tkm,1978,2.70237
tkm,1979,2.79755
tkm,1980,2.91715
tkm,1981,2.85201
tkm,1982,2.80434
tkm,1983,2.78272
tkm,1984,2.79929
tkm,1985,2.83587
tkm,1986,2.85387
tkm,1987,2.86627
tkm,1988,2.91246
tkm,1989,2.88507
tkm,1990,2.85419
tkm,1991,2.97048
tkm,1992,3.03466
tkm,1993,2.95933
tkm,1994,2.72158
tkm,1995,2.11992
tkm,1996,1.46503
tkm,1997,1.16233
tkm,1998,0.92105
tkm,1999,0.77439
tkm,2000,0.69993
tkm,2001,0.64134
tkm,2002,0.58271
tkm,2003,0.56683
tkm,2004,0.59598
tkm,2005,0.63162
tkm,2006,0.67506
tkm,2007,0.7208
tkm,2008,0.78943
tkm,2009,0.86712
tkm,2010,0.95286
tkm,2011,1.04253
tkm,2012,1.11095
tkm,2013,1.12929
tkm,2014,1.08939
tkm,2015,1.00028
tkm,2016,0.89877
tkm,2017,0.80269
tkm,2018,0.70148
tkm,2019,0.60219
tkm,2020,0.50746
tls,1961,1.56809
tls,1962,1.49161
tls,1963,1.52299
tls,1964,1.54138
tls,1965,1.54924
tls,1966,1.50914
tls,1967,1.4532
tls,1968,1.4731
tls,1969,1.59201
tls,1970,1.74537
tls,1971,1.99006
tls,1972,2.13313
tls,1973,1.92348
tls,1974,1.2574
tls,1975,0.32841
tls,1976,-0.73979
tls,1977,-1.62893
tls,1978,-2.03612
tls,1979,-1.72546
tls,1980,-0.87931
tls,1981,0.1729
tls,1982,1.05205
tls,1983,1.66315
tls,1984,1.87506
tls,1985,1.81513
tls,1986,1.6687
tls,1987,1.61419
tls,1988,1.64176
tls,1989,1.80307
tls,1990,2.02538
tls,1991,2.428
tls,1992,2.65645
tls,1993,2.55884
tls,1994,2.13882
tls,1995,1.54271
tls,1996,0.85875
tls,1997,0.31404
tls,1998,0.08685
tls,1999,0.30285
tls,2000,0.81265
tls,2001,1.41604
tls,2002,1.87733
tls,2003,2.12485
tls,2004,2.08978
tls,2005,1.91665
tls,2006,1.6673
tls,2007,1.48775
tls,2008,1.3569
tls,2009,1.30246
tls,2010,1.30078
tls,2011,1.29844
tls,2012,1.28093
tls,2013,1.283
tls,2014,1.31013
tls,2015,1.34774
tls,2016,1.39203
tls,2017,1.42953
tls,2018,1.44267
tls,2019,1.43066
tls,2020,1.39768
ton,1961,2.96733
ton,1962,3.39882
ton,1963,3.57998
ton,1964,3.4459
ton,1965,3.06913
ton,1966,2.70164
ton,1967,2.66541
ton,1968,2.51286
ton,1969,2.14037
ton,1970,1.73519
ton,1971,1.31491
ton,1972,0.93393
ton,1973,0.69188
ton,1974,0.67853
ton,1975,0.80054
ton,1976,0.98435
ton,1977,0.97615
ton,1978,0.91563
ton,1979,0.74571
ton,1980,0.47315
ton,1981,0.20307
ton,1982,-0.04494
ton,1983,-0.17723
ton,1984,-0.22813
ton,1985,-0.18069
ton,1986,-0.09595
ton,1987,0.10554
ton,1988,0.24766
ton,1989,0.23069
ton,1990,0.19206
ton,1991,0.14143
ton,1992,0.12087
ton,1993,0.12343
ton,1994,0.15036
ton,1995,0.20148
ton,1996,0.26441
ton,1997,0.32819
ton,1998,0.39134
ton,1999,0.4138
ton,2000,0.46249
ton,2001,0.49203
ton,2002,0.51063
ton,2003,0.53415
ton,2004,0.58715
ton,2005,0.65338
ton,2006,0.75799
ton,2007,0.78785
ton,2008,0.71363
ton,2009,0.42524
ton,2010,0.01004
ton,2011,-0.47816
ton,2012,-0.78637
ton,2013,-0.87722
ton,2014,-0.66526
ton,2015,-0.17186
ton,2016,0.42974
ton,2017,0.91396
ton,2018,1.21627
ton,2019,1.28134
ton,2020,1.15201
tto,1961,0.66885
tto,1962,0.34454
tto,1963,0.04697
tto,1964,-0.20968
tto,1965,-0.42319
tto,1966,-0.64767
tto,1967,-0.8472
tto,1968,-0.93517
tto,1969,-0.87891
tto,1970,-0.73376
tto,1971,-0.54165
tto,1972,-0.38441
tto,1973,-0.28115
tto,1974,-0.2778
tto,1975,-0.33529
tto,1976,-0.42126
tto,1977,-0.47818
tto,1978,-0.5102
tto,1979,-0.49412
tto,1980,-0.23948
tto,1981,1.19054
tto,1982,1.23331
tto,1983,1.20953
tto,1984,1.09285
tto,1985,0.9161
tto,1986,0.71796
tto,1987,0.54223
tto,1988,0.40489
tto,1989,0.32184
tto,1990,0.28083
tto,1991,0.25013
tto,1992,0.21327
tto,1993,0.155
tto,1994,0.07058
tto,1995,-0.03298
tto,1996,-0.14357
tto,1997,-0.22527
tto,1998,-0.2636
tto,1999,-0.23424
tto,2000,-0.04795
tto,2001,0.77515
tto,2002,0.86166
tto,2003,0.9159
tto,2004,0.9292
tto,2005,0.91174
tto,2006,0.88262
tto,2007,0.86884
tto,2008,0.87053
tto,2009,0.90486
tto,2010,0.95506
tto,2011,1.01349
tto,2012,1.00092
tto,2013,0.96302
tto,2014,0.8869
tto,2015,0.78675
tto,2016,0.67399
tto,2017,0.5667
tto,2018,0.46167
tto,2019,0.36189
tto,2020,0.26594
tun,1961,0.71857
tun,1962,0.86307
tun,1963,0.99777
tun,1964,1.10139
tun,1965,1.19213
tun,1966,1.18241
tun,1967,0.76425
tun,1968,0.79775
tun,1969,0.79806
tun,1970,0.76438
tun,1971,0.73018
tun,1972,0.70219
tun,1973,0.68686
tun,1974,0.67413
tun,1975,0.7403
tun,1976,1.12098
tun,1977,1.12554
tun,1978,1.17023
tun,1979,1.26841
tun,1980,1.39459
tun,1981,1.53096
tun,1982,1.62047
tun,1983,1.63482
tun,1984,1.42892
tun,1985,0.90918
tun,1986,0.72612
tun,1987,0.56908
tun,1988,0.43909
tun,1989,0.3691
tun,1990,0.31706
tun,1991,0.27881
tun,1992,0.20945
tun,1993,0.09358
tun,1994,0.11352
tun,1995,0.71823
tun,1996,0.51021
tun,1997,0.33606
tun,1998,0.17241
tun,1999,0.03505
tun,2000,-0.07729
tun,2001,-0.18365
tun,2002,-0.28033
tun,2003,-0.32858
tun,2004,-0.26479
tun,2005,0.01739
tun,2006,0.10102
tun,2007,0.17954
tun,2008,0.22479
tun,2009,0.22457
tun,2010,0.19624
tun,2011,0.15126
tun,2012,0.12334
tun,2013,0.12352
tun,2014,0.14567
tun,2015,0.16472
tun,2016,0.19095
tun,2017,0.19954
tun,2018,0.17492
tun,2019,0.11367
tun,2020,0.02733
tur,1961,1.62093
tur,1962,1.61858
tur,1963,1.59092
tur,1964,1.56993
tur,1965,1.55273
tur,1966,1.27151
tur,1967,1.11641
tur,1968,1.08714
tur,1969,1.06619
tur,1970,1.04228
tur,1971,1.23423
tur,1972,1.31866
tur,1973,1.29487
tur,1974,1.25375
tur,1975,1.20254
tur,1976,1.43481
tur,1977,1.53065
tur,1978,1.50266
tur,1979,1.49831
tur,1980,1.50506
tur,1981,-0.26201
tur,1982,-1.07536
tur,1983,-1.23275
tur,1984,-1.43763
tur,1985,-1.64648
tur,1986,-1.1621
tur,1987,-1.01043
tur,1988,-1.16122
tur,1989,-1.28146
tur,1990,-1.40789
tur,1991,-0.22326
tur,1992,0.27934
tur,1993,0.24062
tur,1994,0.21092
tur,1995,0.19204
tur,1996,0.17994
tur,1997,0.16646
tur,1998,0.13956
tur,1999,0.10655
tur,2000,0.05967
tur,2001,-0.21923
tur,2002,-0.37227
tur,2003,-0.42416
tur,2004,-0.49826
tur,2005,-0.57113
tur,2006,-0.66611
tur,2007,-0.73695
tur,2008,-0.75587
tur,2009,-0.68931
tur,2010,-0.58185
tur,2011,-0.46597
tur,2012,-0.38927
tur,2013,-0.31471
tur,2014,-0.30507
tur,2015,-0.33388
tur,2016,-0.36185
tur,2017,-0.39009
tur,2018,-0.49037
tur,2019,-0.66414
tur,2020,-0.88417
tuv,1961,-0.47038
tuv,1962,-0.49516
tuv,1963,-0.6792
tuv,1964,-0.50103
tuv,1965,-0.11422
tuv,1966,0.11422
tuv,1967,0.56915
tuv,1968,0.74636
tuv,1969,0.44964
tuv,1970,0.33591
tuv,1971,-0.40323
tuv,1972,-0.65308
tuv,1973,-0.40752
tuv,1974,0.45269
tuv,1975,1.65737
tuv,1976,3.06236
tuv,1977,4.01152
tuv,1978,4.25424
tuv,1979,3.5652
tuv,1980,2.45759
tuv,1981,1.29872
tuv,1982,0.33125
tuv,1983,-0.16549
tuv,1984,-0.47962
tuv,1985,-0.16656
tuv,1986,-0.35254
tuv,1987,-0.31649
tuv,1988,-0.22401
tuv,1989,-0.39322
tuv,1990,-0.81003
tuv,1991,-1.10309
tuv,1992,-0.2681
tuv,1993,0.21071
tuv,1994,0
tuv,1995,-0.30663
tuv,1996,-0.53888
tuv,1997,-0.61944
tuv,1998,-0.70148
tuv,1999,-0.6277
tuv,2000,-0.23641
tuv,2001,0.13797
tuv,2002,0.452
tuv,2003,-0.19627
tuv,2004,-0.47263
tuv,2005,-0.73304
tuv,2006,-0.85872
tuv,2007,-1.10922
tuv,2008,-1.20373
tuv,2009,-1.21839
tuv,2010,-1.19136
tuv,2011,-1.26959
tuv,2012,-1.19967
tuv,2013,-1.36706
tuv,2014,-1.20894
tuv,2015,-1.1566
tuv,2016,-1.12487
tuv,2017,-1.09191
tuv,2018,-1.03461
tuv,2019,-0.92873
tuv,2020,-1.03166
tza,1961,2.73173
tza,1962,2.74577
tza,1963,2.75929
tza,1964,2.77113
tza,1965,2.78295
tza,1966,2.78889
tza,1967,2.79599
tza,1968,2.5486
tza,1969,2.51182
tza,1970,2.52786
tza,1971,2.54156
tza,1972,2.53998
tza,1973,2.50806
tza,1974,2.43636
tza,1975,2.34137
tza,1976,2.23495
tza,1977,2.14028
tza,1978,2.05191
tza,1979,2.51006
tza,1980,2.59536
tza,1981,2.59945
tza,1982,2.59252
tza,1983,2.57727
tza,1984,2.54314
tza,1985,2.50673
tza,1986,2.44519
tza,1987,2.39562
tza,1988,2.39541
tza,1989,2.66065
tza,1990,2.80074
tza,1991,2.92723
tza,1992,3.00596
tza,1993,2.96469
tza,1994,2.77503
tza,1995,2.50427
tza,1996,2.2122
tza,1997,1.98617
tza,1998,1.86835
tza,1999,1.89041
tza,2000,2.00404
tza,2001,2.14151
tza,2002,2.24265
tza,2003,2.05948
tza,2004,2.02277
tza,2005,1.99954
tza,2006,1.97066
tza,2007,1.95736
tza,2008,1.95093
tza,2009,1.96339
tza,2010,1.97728
tza,2011,1.99236
tza,2012,1.99477
tza,2013,1.99199
tza,2014,1.98236
tza,2015,1.96381
tza,2016,1.94501
tza,2017,1.92208
tza,2018,1.89365
tza,2019,1.86111
tza,2020,1.82065
uga,1961,2.94305
uga,1962,3.04828
uga,1963,3.11979
uga,1964,3.15201
uga,1965,3.15046
uga,1966,3.15144
uga,1967,3.14122
uga,1968,3.05682
uga,1969,2.89316
uga,1970,2.88829
uga,1971,2.71319
uga,1972,2.54999
uga,1973,2.47288
uga,1974,2.50167
uga,1975,2.60135
uga,1976,2.72218
uga,1977,2.82114
uga,1978,2.89517
uga,1979,2.92942
uga,1980,2.8364
uga,1981,2.70486
uga,1982,2.70766
uga,1983,2.75094
uga,1984,2.83789
uga,1985,2.94625
uga,1986,3.05338
uga,1987,3.12526
uga,1988,3.14144
uga,1989,3.09474
uga,1990,3.0058
uga,1991,2.96813
uga,1992,2.95098
uga,1993,2.86642
uga,1994,2.76828
uga,1995,2.66905
uga,1996,2.56499
uga,1997,2.48054
uga,1998,2.44184
uga,1999,2.46233
uga,2000,2.51822
uga,2001,2.58793
uga,2002,2.63884
uga,2003,2.66351
uga,2004,2.65207
uga,2005,2.62392
uga,2006,2.59174
uga,2007,2.57613
uga,2008,2.56341
uga,2009,2.56041
uga,2010,2.56215
uga,2011,2.54158
uga,2012,2.52192
uga,2013,2.56047
uga,2014,2.65951
uga,2015,2.78691
uga,2016,2.9306
uga,2017,3.01369
uga,2018,2.96975
uga,2019,2.76887
uga,2020,2.48264
ukr,1961,-0.1579
ukr,1962,-0.18841
ukr,1963,-0.24656
ukr,1964,-0.34955
ukr,1965,-0.6673
ukr,1966,-0.81282
ukr,1967,-0.94147
ukr,1968,-1.0438
ukr,1969,-1.09744
ukr,1970,-1.00795
ukr,1971,-0.8767
ukr,1972,-0.90218
ukr,1973,-0.93373
ukr,1974,-0.99478
ukr,1975,-1.01877
ukr,1976,-1.09568
ukr,1977,-1.16054
ukr,1978,-1.22102
ukr,1979,-1.19607
ukr,1980,-1.14799
ukr,1981,-1.08795
ukr,1982,-1.29105
ukr,1983,-1.27403
ukr,1984,-1.27148
ukr,1985,-1.31098
ukr,1986,-1.29428
ukr,1987,-1.27728
ukr,1988,-1.2357
ukr,1989,-0.46598
ukr,1990,0.11118
ukr,1991,0.09264
ukr,1992,0.17033
ukr,1993,-0.06245
ukr,1994,-0.61007
ukr,1995,-0.90801
ukr,1996,-1.00527
ukr,1997,-1.02956
ukr,1998,-1.00892
ukr,1999,-1.06121
ukr,2000,-1.12522
ukr,2001,-1.16665
ukr,2002,-1.25483
ukr,2003,-1.25248
ukr,2004,-1.28185
ukr,2005,-1.3302
ukr,2006,-1.23334
ukr,2007,-1.15413
ukr,2008,-1.10188
ukr,2009,-1.00421
ukr,2010,-0.69614
ukr,2011,-0.65618
ukr,2012,-0.54444
ukr,2013,-0.52604
ukr,2014,-0.77851
ukr,2015,-0.56139
ukr,2016,-0.63238
ukr,2017,-0.68505
ukr,2018,-0.81169
ukr,2019,-0.92658
ukr,2020,-1.01146
ury,1961,0.16812
ury,1962,0.11716
ury,1963,0.05783
ury,1964,0.00973
ury,1965,-0.05166
ury,1966,-0.09048
ury,1967,-0.14931
