geo,time,dt_nfl_undp_cd
mwi,2000,2349999.90463
mwi,2001,1690000.05722
mwi,2002,2769999.98093
mwi,2003,4599999.90463
mwi,2004,5559999.94278
mwi,2005,7710000.03815
mwi,2006,7079999.92371
mwi,2007,8880000.11444
mwi,2008,10039999.96185
mwi,2009,11779999.73297
mwi,2010,8590000.15259
mwi,2011,8689999.58038
mwi,2012,8130726.81427
mwi,2013,6978059.76868
mwi,2014,8701149.94049
mwi,2015,8861531.25763
mwi,2016,7801321.5065
mwi,2017,8037681.57959
mwi,2018,10517170.90607
mwi,2019,10488722.80121
mys,1968,1480000.01907
mys,1969,1620000.00477
mys,1970,2509999.99046
mys,1971,2839999.91417
mys,1972,3390000.1049
mys,1973,3269999.98093
mys,1974,2880000.11444
mys,1975,3670000.07629
mys,1976,1549999.95232
mys,1977,1370000.00477
mys,1978,2539999.96185
mys,1979,3829999.92371
mys,1980,3890000.1049
mys,1981,3150000.09537
mys,1982,2430000.06676
mys,1983,2339999.91417
mys,1984,2410000.08583
mys,1985,1919999.95708
mys,1986,1350000.02384
mys,1987,2019999.98093
mys,1988,3529999.97139
mys,1989,2250000
mys,1990,1830000.04292
mys,1991,2950000.04768
mys,1992,889999.98569
mys,1993,1110000.01431
mys,1994,1000000
mys,1995,949999.98808
mys,1996,779999.97139
mys,1997,750000
mys,1998,460000.00834
mys,1999,300000.01192
mys,2000,349999.99404
mys,2001,370000.00477
mys,2002,360000.01431
mys,2003,370000.00477
mys,2004,189999.99762
mys,2005,589999.97377
mys,2006,529999.97139
mys,2007,899999.97616
mys,2008,649999.97616
mys,2009,490000.00954
mys,2010,490000.00954
mys,2011,419999.98689
mys,2012,492522.86553
mys,2013,555819.98825
mys,2014,476109.68351
mys,2015,248205.91509
mys,2016,319199.44286
mys,2017,244146.63017
mys,2018,63893.46719
mys,2019,221453.20475
nam,1985,1659999.96662
nam,1986,2710000.03815
nam,1988,2710000.03815
nam,1989,2960000.03815
nam,1990,2410000.08583
nam,1991,2769999.98093
nam,1992,3799999.95232
nam,1993,3700000.04768
nam,1994,2769999.98093
nam,1995,2380000.11444
nam,1996,1200000.04768
nam,1997,740000.00954
nam,1998,810000.00238
nam,1999,1590000.03338
nam,2000,980000.01907
nam,2001,340000.00358
nam,2002,-150000.00596
nam,2003,59999.99866
nam,2004,819999.99285
nam,2005,670000.01669
nam,2006,1009999.99046
nam,2007,1100000.02384
nam,2008,1710000.03815
nam,2009,1659999.96662
nam,2010,1139999.98569
nam,2011,680000.00715
nam,2012,634494.78149
nam,2013,594546.02003
nam,2014,794001.7581
nam,2015,488076.80607
nam,2016,552071.69056
nam,2017,733807.8022
nam,2018,315592.05055
nam,2019,739650.01106
ncl,1969,50000.00075
ncl,1970,79999.99821
ncl,1971,59999.99866
ncl,1972,39999.99911
ncl,1973,19999.99955
ner,1968,839999.97377
ner,1969,1580000.04292
ner,1970,1500000
ner,1971,1809999.94278
ner,1972,2000000
ner,1973,1929999.94755
ner,1974,1820000.05245
ner,1975,2809999.94278
ner,1976,2430000.06676
ner,1977,2369999.88556
ner,1978,2990000.00954
ner,1979,3960000.03815
ner,1980,5170000.07629
ner,1981,8180000.30518
ner,1982,8100000.38147
ner,1983,9829999.92371
ner,1984,8949999.80927
ner,1985,10170000.07629
ner,1986,9300000.19073
ner,1987,10319999.69482
ner,1988,13369999.88556
ner,1989,11409999.84741
ner,1990,10140000.34332
ner,1991,14239999.77112
ner,1992,12119999.88556
ner,1993,9909999.84741
ner,1994,6159999.84741
ner,1995,3740000.00954
ner,1996,3089999.91417
ner,1997,3890000.1049
ner,1998,4349999.90463
ner,1999,5400000.09537
ner,2000,5460000.03815
ner,2001,5030000.20981
ner,2002,3390000.1049
ner,2003,5699999.80927
ner,2004,5909999.84741
ner,2005,6539999.96185
ner,2006,7610000.13351
ner,2007,7340000.15259
ner,2008,6949999.80927
ner,2009,8750000
ner,2010,9760000.22888
ner,2011,9000000
ner,2012,9533944.12994
ner,2013,8808785.43854
ner,2014,9258191.1087
ner,2015,8164490.69977
ner,2016,7724186.42044
ner,2017,7314145.56503
ner,2018,9323298.45428
ner,2019,9591234.20715
nga,1968,4320000.17166
nga,1969,3410000.08583
nga,1970,3849999.90463
nga,1971,4519999.98093
nga,1972,4500000
nga,1973,5349999.90463
nga,1974,5929999.82834
nga,1975,7039999.96185
nga,1976,2529999.97139
nga,1977,8289999.96185
nga,1978,10869999.88556
nga,1979,12789999.96185
nga,1980,13199999.80927
nga,1981,14239999.77112
nga,1982,10720000.26703
nga,1983,8720000.26703
nga,1984,7320000.17166
nga,1985,5679999.82834
nga,1986,6400000.09537
nga,1987,3849999.90463
nga,1988,6219999.79019
nga,1989,6710000.03815
nga,1990,10479999.54224
nga,1991,13229999.54224
nga,1992,10010000.22888
nga,1993,9189999.58038
nga,1994,7139999.86649
nga,1995,7619999.88556
nga,1996,23969999.31335
nga,1997,31520000.45776
nga,1998,12930000.30518
nga,1999,3619999.88556
nga,2000,6090000.15259
nga,2001,8640000.34332
nga,2002,12739999.77112
nga,2003,4840000.15259
nga,2004,3500000
nga,2005,8010000.22888
nga,2006,13869999.88556
nga,2007,15659999.84741
nga,2008,14539999.96185
nga,2009,14829999.92371
nga,2010,15350000.38147
nga,2011,11680000.30518
nga,2012,13843204.49829
nga,2013,12490157.12738
nga,2014,11285909.65271
nga,2015,9862656.59332
nga,2016,9692675.59052
nga,2017,5244233.60825
nga,2018,2012087.82196
nga,2019,3745582.10373
nic,1968,939999.99762
nic,1969,550000.01192
nic,1970,529999.97139
nic,1971,709999.97854
nic,1972,1129999.99523
nic,1973,1090000.03338
nic,1974,1059999.94278
nic,1975,2150000.09537
nic,1976,1379999.99523
nic,1977,800000.01192
nic,1978,680000.00715
nic,1979,639999.98569
nic,1980,2069999.93324
nic,1981,3579999.92371
nic,1982,3690000.05722
nic,1983,1419999.95708
nic,1984,1929999.94755
nic,1985,1789999.96185
nic,1986,2400000.09537
nic,1987,1570000.05245
nic,1988,3170000.07629
nic,1989,3029999.97139
nic,1990,2339999.91417
nic,1991,4139999.86649
nic,1992,4340000.15259
nic,1993,5750000
nic,1994,6730000.01907
nic,1995,7019999.98093
nic,1996,-129999.99523
nic,1997,-9999.99978
nic,1998,2220000.02861
nic,1999,3259999.99046
nic,2000,2759999.99046
nic,2001,1509999.99046
nic,2002,2210000.03815
nic,2003,2299999.95232
nic,2004,2880000.11444
nic,2005,3250000
nic,2006,3069999.93324
nic,2007,2029999.97139
nic,2008,2740000.00954
nic,2009,2410000.08583
nic,2010,2230000.01907
nic,2011,1750000
nic,2012,1715993.40439
nic,2013,1573240.99541
nic,2014,1757431.86474
nic,2015,1469111.32336
nic,2016,-29206.86081
npl,1968,839999.97377
npl,1969,1090000.03338
npl,1970,1750000
npl,1971,2460000.03815
npl,1972,2759999.99046
npl,1973,2940000.05722
npl,1974,2680000.06676
npl,1975,4389999.86649
npl,1976,5880000.11444
npl,1977,5789999.96185
npl,1978,6119999.88556
npl,1979,8140000.34332
npl,1980,8340000.15259
npl,1981,11390000.34332
npl,1982,12630000.11444
npl,1983,10800000.19073
npl,1984,11029999.73297
npl,1985,12060000.41962
npl,1986,11989999.77112
npl,1987,13479999.54224
npl,1988,18030000.68665
npl,1989,20850000.38147
npl,1990,19819999.69482
npl,1991,18579999.92371
npl,1992,14050000.19073
npl,1993,9840000.15259
npl,1994,7869999.88556
npl,1995,4929999.82834
npl,1996,5010000.22888
npl,1997,7869999.88556
npl,1998,7690000.05722
npl,1999,8850000.38147
npl,2000,8229999.54224
npl,2001,8409999.84741
npl,2002,6489999.77112
npl,2003,5429999.82834
npl,2004,7380000.11444
npl,2005,6309999.94278
npl,2006,7800000.19073
npl,2007,8409999.84741
npl,2008,9920000.07629
npl,2009,14119999.88556
npl,2010,9430000.30518
npl,2011,10100000.38147
npl,2012,9457553.86353
npl,2013,9014376.64032
npl,2014,8961950.30212
npl,2015,8071245.19348
npl,2016,6395539.28375
npl,2017,6478449.82147
npl,2018,5061873.43597
npl,2019,7147308.34961
nru,1979,9999.99978
nru,2009,0
nru,2011,29999.99933
nru,2012,38454.74869
nru,2014,28926.37998
nru,2015,21203.26087
nru,2017,55992.17862
omn,1972,29999.99933
omn,1973,79999.99821
omn,1974,340000.00358
omn,1975,959999.97854
omn,1976,1289999.96185
omn,1977,959999.97854
omn,1978,1190000.05722
omn,1979,1419999.95708
omn,1980,1889999.98569
omn,1981,1740000.00954
omn,1982,1580000.04292
omn,1983,1850000.02384
omn,1984,1679999.94755
omn,1985,1179999.94755
omn,1986,1440000.05722
omn,1987,939999.99762
omn,1988,1470000.02861
omn,1989,2930000.06676
omn,1990,300000.01192
omn,1991,-740000.00954
omn,1992,819999.99285
omn,1993,29999.99933
omn,1994,-140000.0006
omn,1995,-9999.99978
omn,1997,-100000.00149
omn,2000,-19999.99955
pak,1968,7099999.90463
pak,1969,3769999.98093
pak,1970,4849999.90463
pak,1971,4510000.22888
pak,1972,2380000.11444
pak,1973,2309999.94278
pak,1974,2490000.00954
pak,1975,7329999.92371
pak,1976,6699999.80927
pak,1977,6159999.84741
pak,1978,7920000.07629
pak,1979,11010000.22888
pak,1980,11199999.80927
pak,1981,12170000.07629
pak,1982,13640000.34332
pak,1983,11390000.34332
pak,1984,11279999.73297
pak,1985,12180000.30518
pak,1986,10680000.30518
pak,1987,10729999.54224
pak,1988,10659999.84741
pak,1989,13369999.88556
pak,1990,22870000.83923
pak,1991,23450000.76294
pak,1992,22270000.45776
pak,1993,16020000.45776
pak,1994,12130000.11444
pak,1995,8229999.54224
pak,1996,5929999.82834
pak,1997,9520000.45776
pak,1998,8189999.58038
pak,1999,7400000.09537
pak,2000,4039999.96185
pak,2001,5940000.05722
pak,2002,6360000.13351
pak,2003,7349999.90463
pak,2004,7119999.88556
pak,2005,11640000.34332
pak,2006,11220000.26703
pak,2007,11090000.15259
pak,2008,9869999.88556
pak,2009,9489999.77112
pak,2010,12680000.30518
pak,2011,10470000.26703
pak,2012,9483057.02209
pak,2013,6591849.80392
pak,2014,6964141.36887
pak,2015,7416655.06363
pak,2016,4923823.35663
pak,2017,3596330.16586
pak,2018,1537901.99757
pak,2019,1475088.0003
pan,1968,889999.98569
pan,1969,910000.02623
pan,1970,1110000.01431
pan,1971,1740000.00954
pan,1972,1909999.96662
pan,1973,2180000.06676
pan,1974,1580000.04292
pan,1975,1879999.99523
pan,1976,1200000.04768
pan,1977,870000.00477
pan,1978,1289999.96185
pan,1979,1360000.01431
pan,1980,1720000.02861
pan,1981,1629999.99523
pan,1982,1519999.98093
pan,1983,2240000.00954
pan,1984,2269999.98093
pan,1985,2059999.94278
pan,1986,2630000.11444
pan,1987,2440000.05722
pan,1988,1549999.95232
pan,1989,1230000.01907
pan,1990,1120000.00477
pan,1991,1070000.05245
pan,1992,699999.98808
pan,1993,769999.98093
pan,1994,200000.00298
pan,1995,1789999.96185
pan,1996,1370000.00477
pan,1997,-1529999.97139
pan,1998,899999.97616
pan,1999,-200000.00298
pan,2000,19999.99955
pan,2001,200000.00298
pan,2002,209999.99344
pan,2003,400000.00596
pan,2004,550000.01192
pan,2005,720000.02861
pan,2006,819999.99285
pan,2007,850000.02384
pan,2008,930000.00715
pan,2009,579999.98331
pan,2010,529999.97139
pan,2011,330000.01311
pan,2012,349999.99404
pan,2013,536606.01377
pan,2014,378535.27069
pan,2015,335570.36519
pan,2016,181063.66694
pan,2017,109670.61669
pan,2018,167269.88554
pan,2019,114880.00304
per,1968,2200000.04768
per,1969,2150000.09537
per,1970,2559999.94278
per,1971,3230000.01907
per,1972,2190000.05722
per,1973,3049999.95232
per,1974,3319999.93324
per,1975,4349999.90463
per,1976,2759999.99046
per,1977,2269999.98093
per,1978,2910000.08583
per,1979,3750000
per,1980,3410000.08583
per,1981,3089999.91417
per,1982,4280000.20981
per,1983,3539999.96185
per,1984,5159999.84741
per,1985,3490000.00954
per,1986,4949999.80927
per,1987,6050000.19073
per,1988,6360000.13351
per,1989,5039999.96185
per,1990,2650000.09537
per,1991,2710000.03815
per,1992,6530000.20981
per,1993,9909999.84741
per,1994,-6710000.03815
per,1995,-1080000.04292
per,1996,680000.00715
per,1997,5219999.79019
per,1998,2000000
per,1999,-3809999.94278
per,2000,-230000.00417
per,2001,569999.99285
per,2002,660000.02623
per,2003,709999.97854
per,2004,819999.99285
per,2005,660000.02623
per,2006,870000.00477
per,2007,810000.00238
per,2008,1100000.02384
per,2009,1830000.04292
per,2010,829999.98331
per,2011,439999.99762
per,2012,636096.65632
per,2013,691143.98956
per,2014,637678.20597
per,2015,381322.14546
per,2016,665256.02341
per,2017,652262.56847
per,2018,349356.44269
per,2019,559763.37194
phl,1968,3059999.94278
phl,1969,2390000.1049
phl,1970,2720000.02861
phl,1971,3599999.90463
phl,1972,4070000.17166
phl,1973,4449999.80927
phl,1974,4090000.15259
phl,1975,4260000.22888
phl,1976,4050000.19073
phl,1977,3579999.92371
phl,1978,4949999.80927
phl,1979,5699999.80927
phl,1980,5000000
phl,1981,8880000.11444
phl,1982,8399999.61853
phl,1983,4730000.01907
phl,1984,4280000.20981
phl,1985,4920000.07629
phl,1986,5599999.90463
phl,1987,5250000
phl,1988,6119999.88556
phl,1989,8430000.30518
phl,1990,7789999.96185
phl,1991,7269999.98093
phl,1992,4570000.17166
phl,1993,4239999.77112
phl,1994,3640000.1049
phl,1995,2940000.05722
phl,1996,4409999.84741
phl,1997,6849999.90463
phl,1998,6380000.11444
phl,1999,6000000
phl,2000,3480000.01907
phl,2001,2920000.07629
phl,2002,2250000
phl,2003,1980000.01907
phl,2004,2230000.01907
phl,2005,2180000.06676
phl,2006,2990000.00954
phl,2007,2480000.01907
phl,2008,2049999.95232
phl,2009,3430000.06676
phl,2010,2410000.08583
phl,2011,1740000.00954
phl,2012,2174763.91792
phl,2013,2071770.90645
phl,2014,4589756.4888
phl,2015,1780169.487
phl,2016,1374081.73084
phl,2017,713550.74644
phl,2018,692014.33659
phl,2019,618280.05314
plw,2001,9999.99978
plw,2002,90000.00358
plw,2003,9999.99978
plw,2011,0
plw,2013,20021.00088
plw,2014,18191.13083
plw,2015,1225.47999
plw,2017,21360.0006
plw,2018,42500.00045
png,1969,490000.00954
png,1970,449999.98808
png,1971,529999.97139
png,1972,699999.98808
png,1973,670000.01669
png,1974,540000.02146
png,1975,1210000.03815
png,1976,1559999.94278
png,1977,1429999.94755
png,1978,1700000.04768
png,1979,2170000.07629
png,1980,2579999.92371
png,1981,2119999.88556
png,1982,1690000.05722
png,1983,1570000.05245
png,1984,1279999.97139
png,1985,1309999.94278
png,1986,1090000.03338
png,1987,2039999.96185
png,1988,3839999.91417
png,1989,4989999.77112
png,1990,2910000.08583
png,1991,4360000.13351
png,1992,3930000.06676
png,1993,1620000.00477
png,1994,1009999.99046
png,1995,2630000.11444
png,1996,29999.99933
png,1997,129999.99523
png,1998,1299999.95232
png,1999,-140000.0006
png,2000,2019999.98093
png,2001,330000.01311
png,2002,1590000.03338
png,2003,879999.99523
png,2004,2240000.00954
png,2005,2210000.03815
png,2006,1960000.03815
png,2007,2240000.00954
png,2008,3630000.11444
png,2009,4659999.84741
png,2010,3940000.05722
png,2011,2759999.99046
png,2012,2182692.05093
png,2013,2024121.99974
png,2014,1578324.31793
png,2015,1445291.39996
png,2016,1205152.75002
png,2017,1218997.95532
png,2018,493339.68759
png,2019,596817.73186
pol,1999,689999.99762
pol,2000,-239999.99464
pol,2001,319999.99285
pol,2002,250000
pol,2003,500000
pol,2004,479999.98927
prk,1985,3980000.01907
prk,1986,2880000.11444
prk,1987,3210000.03815
prk,1988,3240000.00954
prk,1989,3000000
prk,1990,3660000.08583
prk,1991,3200000.04768
prk,1992,3829999.92371
prk,1993,3450000.04768
prk,1994,2880000.11444
prk,1995,3859999.8951
prk,1996,3680000.06676
prk,1997,5599999.90463
prk,1998,4969999.79019
prk,1999,1320000.05245
prk,2000,1210000.03815
prk,2001,689999.99762
prk,2002,689999.99762
prk,2003,1590000.03338
prk,2004,899999.97616
prk,2005,2549999.95232
prk,2006,3190000.05722
prk,2007,500000
prk,2008,-9999.99978
prk,2009,0
prk,2010,879999.99523
prk,2011,1220000.02861
prk,2012,3632974.38622
prk,2013,2456289.05296
prk,2014,1504867.07687
prk,2015,1661946.4159
prk,2016,2993951.55907
prk,2017,4256561.75613
prk,2018,2596331.59637
prk,2019,1649289.96563
pry,1968,1049999.95232
pry,1969,850000.02384
pry,1970,1250000
pry,1971,939999.99762
pry,1972,1259999.99046
pry,1973,1399999.97616
pry,1974,1019999.98093
pry,1975,2460000.03815
pry,1976,1799999.95232
pry,1977,1039999.96185
pry,1978,1710000.03815
pry,1979,1659999.96662
pry,1980,2150000.09537
pry,1981,2140000.1049
pry,1982,1769999.98093
pry,1983,1730000.01907
pry,1984,1059999.94278
pry,1985,1379999.99523
pry,1986,1610000.01431
pry,1987,1460000.03815
pry,1988,1230000.01907
pry,1989,1429999.94755
pry,1990,1200000.04768
pry,1991,1830000.04292
pry,1992,2609999.8951
pry,1993,1659999.96662
pry,1994,-939999.99762
pry,1995,349999.99404
pry,1996,759999.99046
pry,1997,930000.00715
pry,1998,280000.00119
pry,1999,150000.00596
pry,2000,189999.99762
pry,2001,90000.00358
pry,2002,170000.00179
pry,2003,280000.00119
pry,2004,360000.01431
pry,2005,469999.99881
pry,2006,500000
pry,2007,629999.99523
pry,2008,1740000.00954
pry,2009,1669999.95708
pry,2010,1350000.02384
pry,2011,1230000.01907
pry,2012,845457.37505
pry,2013,608071.02919
pry,2014,974397.06326
pry,2015,697589.21862
pry,2016,564358.71124
pry,2017,347049.41511
pry,2018,344694.10777
pry,2019,349219.76924
pse,2000,2910000.08583
pse,2001,2380000.11444
pse,2002,3519999.98093
pse,2003,2299999.95232
pse,2004,3990000.00954
pse,2006,29999.99933
pse,2008,4099999.90463
pse,2009,4570000.17166
pse,2010,4170000.07629
pse,2011,3029999.97139
pse,2012,3068352.46086
pse,2013,2694473.02818
pse,2014,2754218.33992
pse,2015,1798403.14388
pse,2016,1803509.11617
pse,2017,1371781.46839
pse,2018,1270662.78458
pse,2019,1762581.22921
pyf,1982,9999.99978
pyf,1985,170000.00179
qat,1971,50000.00075
qat,1972,140000.0006
qat,1973,239999.99464
qat,1974,439999.99762
qat,1975,660000.02623
qat,1976,270000.01073
qat,1977,600000.02384
qat,1978,-9999.99978
qat,1979,59999.99866
qat,1980,189999.99762
qat,1981,330000.01311
qat,1982,310000.00238
qat,1983,540000.02146
qat,1984,779999.97139
qat,1985,1190000.05722
qat,1986,889999.98569
qat,1987,1070000.05245
qat,1988,730000.01907
qat,1989,449999.98808
qat,1990,9999.99978
qat,1991,9999.99978
qat,1992,90000.00358
qat,1993,1100000.02384
qat,1994,-430000.00715
qat,1995,-150000.00596
qat,1996,129999.99523
qat,1997,-170000.00179
qat,1998,-29999.99933
qat,1999,39999.99911
qat,2000,-779999.97139
qat,2003,620000.00477
rou,1990,1700000.04768
rou,1991,750000
rou,1992,1149999.97616
rou,1993,1019999.98093
rou,1994,560000.00238
rou,1995,289999.99166
rou,1996,109999.9994
rou,1997,709999.97854
rou,1998,689999.99762
rou,1999,800000.01192
rou,2000,720000.02861
rou,2001,589999.97377
rou,2002,500000
rou,2003,490000.00954
rou,2004,660000.02623
rus,1999,970000.02861
rus,2000,699999.98808
rus,2001,469999.99881
rus,2002,310000.00238
rus,2003,319999.99285
rus,2004,750000
rwa,1968,600000.02384
rwa,1969,949999.98808
rwa,1970,1710000.03815
rwa,1971,1580000.04292
rwa,1972,1440000.05722
rwa,1973,1710000.03815
rwa,1974,1580000.04292
rwa,1975,2950000.04768
rwa,1976,3539999.96185
rwa,1977,2980000.01907
rwa,1978,3609999.8951
rwa,1979,4440000.05722
rwa,1980,5210000.03815
rwa,1981,9329999.92371
rwa,1982,6030000.20981
rwa,1983,6280000.20981
rwa,1984,5059999.94278
rwa,1985,8430000.30518
rwa,1986,5289999.96185
rwa,1987,7550000.19073
rwa,1988,10229999.54224
rwa,1989,8970000.26703
rwa,1990,10229999.54224
rwa,1991,10619999.88556
rwa,1992,7809999.94278
rwa,1993,4420000.07629
rwa,1994,3089999.91417
rwa,1995,5070000.17166
rwa,1996,5070000.17166
rwa,1997,10449999.80927
rwa,1998,9739999.77112
rwa,1999,12199999.80927
rwa,2000,5369999.88556
rwa,2001,2720000.02861
rwa,2002,2089999.91417
rwa,2003,3519999.98093
rwa,2004,5099999.90463
rwa,2005,4039999.96185
rwa,2006,5480000.01907
rwa,2007,5429999.82834
rwa,2008,5929999.82834
rwa,2009,7989999.77112
rwa,2010,7929999.82834
rwa,2011,5920000.07629
rwa,2012,8251913.07068
rwa,2013,8305480.00336
rwa,2014,7862606.04858
rwa,2015,6643069.74411
rwa,2016,6262310.02808
rwa,2017,4999020.09964
rwa,2018,5248611.4502
rwa,2019,6408619.88068
sau,1968,330000.01311
sau,1969,1009999.99046
sau,1970,1019999.98093
sau,1971,1320000.05245
sau,1972,1299999.95232
sau,1973,1929999.94755
sau,1974,1990000.00954
sau,1975,2170000.07629
sau,1976,1149999.97616
sau,1977,4380000.11444
sau,1978,3599999.90463
sau,1979,3579999.92371
sau,1980,3890000.1049
sau,1981,6780000.20981
sau,1982,7150000.09537
sau,1983,6679999.82834
sau,1984,7559999.94278
sau,1985,9899999.61853
sau,1986,10140000.34332
sau,1987,8960000.03815
sau,1988,5519999.98093
sau,1989,3880000.11444
sau,1990,1210000.03815
sau,1991,340000.00358
sau,1992,-39999.99911
sau,1993,800000.01192
sau,1994,2160000.08583
sau,1995,-529999.97139
sau,1996,-1220000.02861
sau,1997,319999.99285
sau,1998,-379999.99523
sau,1999,9999.99978
sau,2000,-19999.99955
sau,2003,50000.00075
sdn,1968,2720000.02861
sdn,1969,2329999.92371
sdn,1970,2410000.08583
sdn,1971,2759999.99046
sdn,1972,2819999.93324
sdn,1973,3109999.8951
sdn,1974,4019999.98093
sdn,1975,7400000.09537
sdn,1976,7760000.22888
sdn,1977,7460000.03815
sdn,1978,7010000.22888
sdn,1979,7320000.17166
sdn,1980,10649999.61853
sdn,1981,25420000.07629
sdn,1982,10930000.30518
sdn,1983,7269999.98093
sdn,1984,4030000.20981
sdn,1985,5170000.07629
sdn,1986,6070000.17166
sdn,1987,2440000.05722
sdn,1988,5219999.79019
sdn,1989,12420000.07629
sdn,1990,8970000.26703
sdn,1991,21290000.91553
sdn,1992,13989999.77112
sdn,1993,11109999.65668
sdn,1994,6769999.98093
sdn,1995,5059999.94278
sdn,1996,5000000
sdn,1997,8539999.96185
sdn,1998,5860000.13351
sdn,1999,10050000.19073
sdn,2000,6900000.09537
sdn,2001,2220000.02861
sdn,2002,1950000.04768
sdn,2003,4320000.17166
sdn,2004,10739999.77112
sdn,2005,11590000.15259
sdn,2006,9420000.07629
sdn,2007,7449999.80927
sdn,2008,8550000.19073
sdn,2009,7550000.19073
sdn,2010,8729999.54224
sdn,2011,4590000.15259
sdn,2012,3141708.37402
sdn,2013,3615597.96333
sdn,2014,3482134.34219
sdn,2015,3567577.60048
sdn,2016,2718174.21913
sdn,2017,2461773.63396
sdn,2018,1938580.15537
sdn,2019,2520070.07599
sen,1968,1580000.04292
sen,1969,2150000.09537
sen,1970,2079999.92371
sen,1971,2109999.8951
sen,1972,2299999.95232
sen,1973,2700000.04768
sen,1974,2950000.04768
sen,1975,1960000.03815
sen,1976,1710000.03815
sen,1977,1940000.05722
sen,1978,1940000.05722
sen,1979,2519999.98093
sen,1980,3029999.97139
sen,1981,4409999.84741
sen,1982,6199999.80927
sen,1983,5730000.01907
sen,1984,7960000.03815
sen,1985,5429999.82834
sen,1986,8770000.45776
sen,1987,8880000.11444
sen,1988,10020000.45776
sen,1989,8300000.19073
sen,1990,7010000.22888
sen,1991,8409999.84741
sen,1992,7159999.84741
sen,1993,4710000.03815
sen,1994,2970000.02861
sen,1995,2910000.08583
sen,1996,1919999.95708
sen,1997,2829999.92371
sen,1998,1929999.94755
sen,1999,2279999.97139
sen,2000,3369999.88556
sen,2001,2250000
sen,2002,3440000.05722
sen,2003,2799999.95232
sen,2004,4360000.13351
sen,2005,3869999.88556
sen,2006,4320000.17166
sen,2007,5690000.05722
sen,2008,2869999.88556
sen,2009,5320000.17166
sen,2010,4579999.92371
sen,2011,3799999.95232
sen,2012,2433046.57936
sen,2013,1947999.00055
sen,2014,3571682.21474
sen,2015,4019623.27957
sen,2016,2815371.9902
sen,2017,6462275.02823
sen,2018,2177583.21762
sen,2019,5586312.77084
sgp,1968,430000.00715
sgp,1969,860000.01431
sgp,1970,1639999.98569
sgp,1971,2470000.02861
sgp,1972,2539999.96185
sgp,1973,1840000.03338
sgp,1974,910000.02623
sgp,1975,1149999.97616
sgp,1976,689999.99762
sgp,1977,740000.00954
sgp,1978,949999.98808
sgp,1979,949999.98808
sgp,1980,1440000.05722
sgp,1981,1929999.94755
sgp,1982,1500000
sgp,1983,1279999.97139
sgp,1984,600000.02384
sgp,1985,860000.01431
sgp,1986,980000.01907
sgp,1987,509999.99046
sgp,1988,740000.00954
sgp,1989,389999.98569
sgp,1990,270000.01073
sgp,1991,129999.99523
sgp,1992,-9999.99978
slb,1968,509999.99046
slb,1969,79999.99821
slb,1970,200000.00298
slb,1971,180000.00715
slb,1972,219999.99881
slb,1973,200000.00298
slb,1974,180000.00715
slb,1975,250000
slb,1976,239999.99464
slb,1977,280000.00119
slb,1978,189999.99762
slb,1979,579999.98331
slb,1980,779999.97139
slb,1981,1059999.94278
slb,1982,620000.00477
slb,1983,509999.99046
slb,1984,349999.99404
slb,1985,379999.99523
slb,1986,600000.02384
slb,1987,980000.01907
slb,1988,1220000.02861
slb,1989,930000.00715
slb,1990,720000.02861
slb,1991,400000.00596
slb,1992,879999.99523
slb,1993,689999.99762
slb,1994,469999.99881
slb,1995,300000.01192
slb,1996,209999.99344
slb,1997,610000.01431
slb,1998,1029999.97139
slb,1999,1120000.00477
slb,2000,550000.01192
slb,2001,1080000.04292
slb,2002,319999.99285
slb,2003,239999.99464
slb,2009,400000.00596
slb,2010,889999.98569
slb,2011,1919999.95708
slb,2012,1775701.99966
slb,2013,1237633.94356
slb,2014,974220.5739
slb,2015,908300.6978
slb,2016,806088.44757
slb,2017,594914.43634
slb,2018,576721.1318
slb,2019,751855.79062
sle,1968,670000.01669
sle,1969,1200000.04768
sle,1970,970000.02861
sle,1971,1210000.03815
sle,1972,1269999.98093
sle,1973,1320000.05245
sle,1974,1120000.00477
sle,1975,1700000.04768
sle,1976,2210000.03815
sle,1977,1700000.04768
sle,1978,1960000.03815
sle,1979,2829999.92371
sle,1980,3380000.11444
sle,1981,4159999.84741
sle,1982,4460000.03815
sle,1983,3019999.98093
sle,1984,4019999.98093
sle,1985,4659999.84741
sle,1986,6039999.96185
sle,1987,5980000.01907
sle,1988,6500000
sle,1989,7739999.77112
sle,1990,4570000.17166
sle,1991,4039999.96185
sle,1992,4110000.13351
sle,1993,4929999.82834
sle,1994,5750000
sle,1995,5780000.20981
sle,1996,7280000.20981
sle,1997,3150000.09537
sle,1998,4099999.90463
sle,1999,3230000.01907
sle,2000,889999.98569
sle,2001,3059999.94278
sle,2002,2819999.93324
sle,2003,3769999.98093
sle,2004,5940000.05722
sle,2005,5010000.22888
sle,2006,5070000.17166
sle,2007,6059999.94278
sle,2008,5960000.03815
sle,2009,5889999.86649
sle,2010,5780000.20981
sle,2011,5239999.77112
sle,2012,5306805.61066
sle,2013,4761771.20209
sle,2014,5236337.18491
sle,2015,5816253.18527
sle,2016,5223964.69116
sle,2017,5767282.48596
sle,2018,5070333.48083
sle,2019,4408381.4621
slv,1968,839999.97377
slv,1969,730000.01907
slv,1970,1350000.02384
slv,1971,1159999.96662
slv,1972,860000.01431
slv,1973,400000.00596
