geo,time,ny_adj_dco2_gn_zs
tza,2014,0.79177
tza,2015,0.96746
tza,2016,0.88366
tza,2017,0.95484
tza,2018,1.01672
tza,2019,1.0644
uga,1970,0.30687
uga,1971,0.29341
uga,1972,0.28407
uga,1973,0.22859
uga,1974,0.20893
uga,1975,0.19575
uga,1976,0.17811
uga,1977,0.13147
uga,1978,0.15145
uga,1979,0.1832
uga,1980,0.32648
uga,1981,0.28735
uga,1982,0.19881
uga,1983,0.23347
uga,1984,0.14396
uga,1985,0.16615
uga,1986,0.17595
uga,1987,0.12571
uga,1988,0.14423
uga,1989,0.1761
uga,1990,0.21973
uga,1991,0.30951
uga,1992,0.39017
uga,1993,0.35675
uga,1994,0.26654
uga,1995,0.2529
uga,1996,0.28223
uga,1997,0.29523
uga,1998,0.33131
uga,1999,0.39287
uga,2000,0.43855
uga,2001,0.51787
uga,2002,0.51955
uga,2003,0.52814
uga,2004,0.49585
uga,2005,0.56249
uga,2006,0.6384
uga,2007,0.63612
uga,2008,0.60277
uga,2009,0.37743
uga,2010,0.42666
uga,2011,0.46316
uga,2012,0.47508
uga,2013,0.50374
uga,2014,0.5042
uga,2015,0.58488
uga,2016,0.71418
uga,2017,0.7461
uga,2018,0.79103
uga,2019,0.83536
ukr,1992,11.44358
ukr,1993,11.80734
ukr,1994,12.42937
ukr,1995,14.31021
ukr,1996,14.924
ukr,1997,11.41275
ukr,1998,13.72061
ukr,1999,19.23155
ukr,2000,19.65052
ukr,2001,16.73372
ukr,2002,15.38312
ukr,2003,14.94123
ukr,2004,11.79169
ukr,2005,9.11853
ukr,2006,7.54272
ukr,2007,5.81737
ukr,2008,4.67352
ukr,2009,6.2602
ukr,2010,6.4905
ukr,2011,5.35571
ukr,2012,5.31572
ukr,2013,4.87311
ukr,2014,5.82569
ukr,2015,7.46578
ukr,2016,7.66003
ukr,2017,6.54499
ukr,2018,5.87049
ukr,2019,5.18196
ury,1970,0.63871
ury,1971,0.59205
ury,1972,0.85572
ury,1973,0.51513
ury,1974,0.51418
ury,1975,0.70351
ury,1976,0.7204
ury,1977,0.66581
ury,1978,0.61998
ury,1979,0.50923
ury,1980,0.38445
ury,1981,0.35317
ury,1982,0.42428
ury,1983,0.65937
ury,1984,0.67785
ury,1985,0.69948
ury,1986,0.55165
ury,1987,0.51192
ury,1988,0.65562
ury,1989,0.69086
ury,1990,0.54014
ury,1991,0.53324
ury,1992,0.54779
ury,1993,0.42443
ury,1994,0.34723
ury,1995,0.36959
ury,1996,0.42823
ury,1997,0.3869
ury,1998,0.38682
ury,1999,0.49896
ury,2000,0.4329
ury,2001,0.47403
ury,2002,0.68039
ury,2003,0.83518
ury,2004,0.94412
ury,2005,0.79577
ury,2006,0.85005
ury,2007,0.67388
ury,2008,0.7516
ury,2009,0.72645
ury,2010,0.47026
ury,2011,0.49934
ury,2012,0.5677
ury,2013,0.45022
ury,2014,0.42344
ury,2015,0.45771
ury,2016,0.4851
ury,2017,0.44309
ury,2018,0.45466
ury,2019,0.47736
usa,1970,1.06545
usa,1971,1.06428
usa,1972,1.08029
usa,1973,1.08883
usa,1974,1.07836
usa,1975,1.06447
usa,1976,1.08321
usa,1977,1.08563
usa,1978,1.08603
usa,1979,1.08341
usa,1980,1.06865
usa,1981,1.02134
usa,1982,0.9999
usa,1983,0.99917
usa,1984,0.97788
usa,1985,0.96877
usa,1986,0.96495
usa,1987,0.98624
usa,1988,1.00091
usa,1989,1.01129
usa,1990,0.99048
usa,1991,1.01308
usa,1992,1.02218
usa,1993,1.04736
usa,1994,1.04063
usa,1995,1.03613
usa,1996,1.03925
usa,1997,1.03505
usa,1998,1.01231
usa,1999,1.00902
usa,2000,1.01802
usa,2001,1.01046
usa,2002,1.02834
usa,2003,1.03306
usa,2004,1.03008
usa,2005,1.02144
usa,2006,0.99088
usa,2007,1.02297
usa,2008,1.02415
usa,2009,1.00893
usa,2010,1.01834
usa,2011,0.99202
usa,2012,0.94676
usa,2013,0.9727
usa,2014,0.97379
usa,2015,0.95297
usa,2016,0.94413
usa,2017,0.9396
usa,2018,0.93668
usa,2019,0.93108
uzb,1992,11.62362
uzb,1993,12.47359
uzb,1994,12.36074
uzb,1995,11.86959
uzb,1996,12.19839
uzb,1997,12.19302
uzb,1998,13.7028
uzb,1999,12.92101
uzb,2000,16.70191
uzb,2001,21.3892
uzb,2002,27.10147
uzb,2003,26.62923
uzb,2004,23.1884
uzb,2005,19.06972
uzb,2006,17.07587
uzb,2007,13.29059
uzb,2008,10.6138
uzb,2009,8.54914
uzb,2010,6.35478
uzb,2011,5.97571
uzb,2012,5.63267
uzb,2013,4.81782
uzb,2014,4.55248
uzb,2015,4.29745
uzb,2016,3.98689
uzb,2017,5.39996
uzb,2018,6.30233
uzb,2019,5.56101
vct,1970,0.42045
vct,1971,0.41562
vct,1972,0.40283
vct,1973,0.43704
vct,1974,0.36513
vct,1975,0.40408
vct,1976,0.44182
vct,1977,0.31882
vct,1978,0.31447
vct,1979,0.24044
vct,1980,0.29005
vct,1981,0.26077
vct,1982,0.2843
vct,1983,0.33053
vct,1984,0.44051
vct,1985,0.42978
vct,1986,0.41988
vct,1987,0.45659
vct,1988,0.3746
vct,1989,0.42323
vct,1990,0.42638
vct,1991,0.44382
vct,1992,0.41904
vct,1993,0.51782
vct,1994,0.63636
vct,1995,0.64432
vct,1996,0.65171
vct,1997,0.65228
vct,1998,0.76762
vct,1999,0.78942
vct,2000,0.72219
vct,2001,0.84291
vct,2002,0.84823
vct,2003,0.90742
vct,2004,0.98468
vct,2005,0.98096
vct,2006,0.92019
vct,2007,0.88201
vct,2008,0.90552
vct,2009,1.29969
vct,2010,0.93902
vct,2011,0.88984
vct,2012,1.14033
vct,2013,0.94135
vct,2014,1.06096
vct,2015,1.03766
vct,2016,1.02738
vct,2017,1.04078
vct,2018,1.07385
vct,2019,1.08714
ven,1970,1.78904
ven,1971,1.45102
ven,1972,1.40376
ven,1973,1.32953
ven,1974,1.07476
ven,1975,0.94215
ven,1976,0.79597
ven,1977,0.83711
ven,1978,0.91075
ven,1979,0.91584
ven,1980,0.98395
ven,1981,0.99112
ven,1982,1.10432
ven,1983,1.18321
ven,1984,1.41751
ven,1985,1.57587
ven,1986,1.8061
ven,1987,2.4291
ven,1988,2.13561
ven,1989,3.02185
ven,1990,3.09599
ven,1991,2.79703
ven,1992,2.42074
ven,1993,2.98991
ven,1994,3.36703
ven,1995,2.70189
ven,1996,2.84099
ven,1997,2.66106
ven,1998,3.22541
ven,1999,3.18592
ven,2000,2.44491
ven,2001,2.77004
ven,2002,4.32137
ven,2003,4.95084
ven,2004,3.06861
ven,2005,2.66504
ven,2006,2.28888
ven,2007,1.78879
ven,2008,1.52689
ven,2009,1.52768
ven,2010,1.39949
ven,2011,1.65545
ven,2012,1.60671
ven,2013,1.65444
ven,2014,1.30612
vnm,1989,3.16024
vnm,1990,4.2892
vnm,1991,3.03433
vnm,1992,3.05216
vnm,1993,2.55714
vnm,1994,2.44283
vnm,1995,2.16873
vnm,1996,2.27435
vnm,1997,2.83413
vnm,1998,3.04605
vnm,1999,2.993
vnm,2000,3.00051
vnm,2001,3.40316
vnm,2002,3.81658
vnm,2003,3.92763
vnm,2004,4.10803
vnm,2005,4.03056
vnm,2006,3.87205
vnm,2007,3.58188
vnm,2008,3.28645
vnm,2009,3.83336
vnm,2010,3.65442
vnm,2011,3.49655
vnm,2012,2.96166
vnm,2013,2.90292
vnm,2014,3.17493
vnm,2015,3.57168
vnm,2016,3.51832
vnm,2017,3.71789
vnm,2018,3.7844
vnm,2019,3.95099
vut,1979,0.35997
vut,1980,0.38756
vut,1981,0.38071
vut,1982,0.43028
vut,1983,0.45665
vut,1984,0.38661
vut,1985,0.95015
vut,1986,0.48029
vut,1987,0.40779
vut,1988,0.50429
vut,1989,0.48044
vut,1990,0.47768
vut,1991,0.47768
vut,1992,0.46627
vut,1993,0.50842
vut,1994,0.46518
vut,1995,0.47467
vut,1996,0.58472
vut,1997,0.57595
vut,1998,0.54382
vut,1999,0.56975
vut,2000,0.60448
vut,2001,0.6724
vut,2002,0.67692
vut,2003,0.58986
vut,2004,0.37338
vut,2005,0.36948
vut,2006,0.2783
vut,2007,0.50718
vut,2008,0.42165
vut,2009,0.56809
vut,2010,0.50859
vut,2011,0.50887
vut,2012,0.478
vut,2013,0.42874
vut,2014,0.63231
vut,2015,0.60238
vut,2016,0.65671
vut,2017,0.67171
vut,2018,0.69517
vut,2019,0.74517
wsm,1982,0.94315
wsm,1983,1.07848
wsm,1984,1.2758
wsm,1985,1.5547
wsm,1986,1.51385
wsm,1987,1.4015
wsm,1988,1.32302
wsm,1989,1.63297
wsm,1990,1.39999
wsm,1991,1.55207
wsm,2002,1.10194
wsm,2003,1.02784
wsm,2004,0.84518
wsm,2005,0.8702
wsm,2006,0.85792
wsm,2007,0.83004
wsm,2008,0.83189
wsm,2009,0.93091
wsm,2010,0.83
wsm,2011,0.84718
wsm,2012,0.83819
wsm,2013,0.86171
wsm,2014,0.96734
wsm,2015,1.05657
wsm,2016,1.13022
wsm,2017,1.18971
wsm,2018,1.28139
wsm,2019,1.38628
yem,1990,0.81346
yem,1991,2.0574
yem,1992,2.11213
yem,1993,2.31787
yem,1994,3.2476
yem,1995,3.92826
yem,1996,3.20878
yem,1997,3.04644
yem,1998,3.50053
yem,1999,3.55307
yem,2000,3.06182
yem,2001,3.42884
yem,2002,3.21643
yem,2003,3.37785
yem,2004,3.3218
yem,2005,3.07767
yem,2006,2.92657
yem,2007,2.65489
yem,2008,2.39416
yem,2009,2.82993
yem,2010,2.29988
yem,2011,2.02141
yem,2012,1.71646
yem,2013,2.1341
yem,2014,2.04527
yem,2015,1.11432
yem,2016,1.23168
yem,2017,1.37211
yem,2018,1.60562
yem,2019,1.73029
zaf,1970,2.23047
zaf,1971,2.43356
zaf,1972,2.51941
zaf,1973,1.99911
zaf,1974,1.81045
zaf,1975,2.06059
zaf,1976,2.41525
zaf,1977,2.44981
zaf,1978,2.35457
zaf,1979,2.28699
zaf,1980,1.84749
zaf,1981,2.26634
zaf,1982,2.91859
zaf,1983,2.89144
zaf,1984,3.74419
zaf,1985,5.33216
zaf,1986,4.96709
zaf,1987,3.911
zaf,1988,4.0094
zaf,1989,4.07421
zaf,1990,3.41226
zaf,1991,3.46378
zaf,1992,3.07166
zaf,1993,3.42031
zaf,1994,3.61732
zaf,1995,3.63011
zaf,1996,4.015
zaf,1997,4.28086
zaf,1998,4.80472
zaf,1999,4.99497
zaf,2000,5.27854
zaf,2001,6.12833
zaf,2002,6.37705
zaf,2003,4.97417
zaf,2004,4.42332
zaf,2005,3.83132
zaf,2006,4.11354
zaf,2007,4.13973
zaf,2008,4.7899
zaf,2009,4.79967
zaf,2010,3.65139
zaf,2011,3.50608
zaf,2012,3.74286
zaf,2013,4.15405
zaf,2014,4.77363
zaf,2015,5.2075
zaf,2016,5.9409
zaf,2017,5.2142
zaf,2018,5.11533
zaf,2019,5.45112
zmb,1970,0.56077
zmb,1971,0.65852
zmb,1972,0.67716
zmb,1973,0.71687
zmb,1974,0.52422
zmb,1975,0.68191
zmb,1976,0.70805
zmb,1977,0.75227
zmb,1978,0.68793
zmb,1979,0.68517
zmb,1980,0.64191
zmb,1981,0.64482
zmb,1982,0.73457
zmb,1983,0.91488
zmb,1984,1.00977
zmb,1985,1.27261
zmb,1986,2.06652
zmb,1987,1.4259
zmb,1988,1.02258
zmb,1989,0.82833
zmb,1990,0.98644
zmb,1991,1.03384
zmb,1992,1.1484
zmb,1993,1.16209
zmb,1994,1.03642
zmb,1995,0.93107
zmb,1996,0.87798
zmb,1997,0.97698
zmb,1998,1.19517
zmb,1999,0.99088
zmb,2000,0.98233
zmb,2001,0.94142
zmb,2002,0.98868
zmb,2003,0.9315
zmb,2004,0.81191
zmb,2005,0.69044
zmb,2006,0.48408
zmb,2007,0.39616
zmb,2008,0.35219
zmb,2009,0.46431
zmb,2010,0.40653
zmb,2011,0.39054
zmb,2012,0.45562
zmb,2013,0.47535
zmb,2014,0.56971
zmb,2015,0.75644
zmb,2016,0.90928
zmb,2017,0.84578
zmb,2018,0.92361
zmb,2019,1.15968
zwe,1970,1.15846
zwe,1971,1.15602
zwe,1972,0.94317
zwe,1973,0.92739
zwe,1974,0.83961
zwe,1975,0.78592
zwe,1976,1.12394
zwe,1977,1.03366
zwe,1978,1.13006
zwe,1979,1.07083
zwe,1980,0.95067
zwe,1981,0.86312
zwe,1982,0.82966
zwe,1983,1.15008
zwe,1984,1.40349
zwe,1985,1.73091
zwe,1986,2.10939
zwe,1987,2.37173
zwe,1988,2.28575
zwe,1989,2.29076
zwe,1990,2.22752
zwe,1991,2.45179
zwe,1992,3.52229
zwe,1993,3.63339
zwe,1994,3.95247
zwe,1995,3.40948
zwe,1996,2.89914
zwe,1997,2.93657
zwe,1998,4.05619
zwe,1999,4.32474
zwe,2000,4.08456
zwe,2001,3.79025
zwe,2002,3.97065
zwe,2003,4.0605
zwe,2004,3.78574
zwe,2005,4.56579
zwe,2006,4.98355
zwe,2007,5.15415
zwe,2008,5.24013
zwe,2009,1.8409
zwe,2010,2.09891
zwe,2011,2.36961
zwe,2012,1.64089
zwe,2013,2.20966
zwe,2014,2.31086
zwe,2015,2.38165
zwe,2016,2.10125
zwe,2017,2.10252
zwe,2018,2.00307
zwe,2019,2.15516
