unhcr_region,time,income_mountain_50bracket_shape_for_log
unhcr_west_central_africa,1817,"3974,6111,9084,13119,18642,26566,38541,57855,91681,153682,267389,472102,815299,1302933,1901460,2514622,3045475,3399413,3357887,3022658,2465765,1816192,1226474,758362,445140,258315,148585,84913,48549,27489,15325,8660,4982,2903,1728,1047,603,346,193,98,38,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1818,"3971,6105,9077,13111,18632,26554,38525,57831,91640,153612,267259,471840,814865,1302276,1900551,2513590,3044672,3399443,3359058,3024304,2468177,1818650,1228503,759795,445987,258779,148839,85048,48618,27527,15348,8671,4987,2908,1728,1048,604,346,194,98,39,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1819,"3971,6106,9073,13109,18630,26543,38513,57816,91622,153557,267156,471666,814546,1301795,1899786,2512663,3044219,3400585,3362423,3028516,2473809,1824179,1232976,762951,447866,259835,149423,85353,48779,27605,15387,8692,5000,2913,1734,1051,610,347,195,98,39,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1820,"3964,6095,9062,13089,18614,26528,38493,57790,91601,153564,267202,471805,814955,1302654,1901268,2515046,3047751,3405552,3368412,3034518,2479873,1829464,1237098,765846,449656,260882,150016,85678,48958,27705,15434,8712,5011,2929,1742,1052,610,347,196,99,39,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1821,"3957,6085,9043,13065,18576,26469,38409,57644,91341,153077,266356,470411,813019,1300628,1899862,2515320,3050486,3411881,3378822,3046556,2491998,1839722,1245055,771522,453295,263135,151382,86482,49422,27974,15593,8799,5053,2947,1752,1055,613,349,199,99,39,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1822,"3946,6066,9015,13028,18528,26400,38309,57491,91094,152672,265717,469447,811972,1300026,1900588,2518373,3056602,3421239,3390882,3059378,2504740,1850613,1253708,777803,457378,265700,152930,87376,49931,28272,15749,8872,5097,2971,1766,1060,615,350,199,99,39,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1823,"3938,6052,8990,12995,18466,26323,38183,57315,90814,152193,264882,468031,809536,1297957,1900803,2522400,3065034,3434064,3406877,3076231,2520800,1863812,1263890,785112,462120,268701,154750,88421,50521,28607,15926,8960,5139,2990,1776,1072,618,352,199,100,39,18,1,0,0,0,0,0,0,0"
unhcr_west_central_africa,1824,"3921,6032,8963,12955,18414,26243,38077,57161,90583,151848,264389,467358,808987,1298118,1902544,2526718,3072644,3445280,3421099,3091612,2536225,1876792,1274180,792610,466994,271751,156585,89471,51126,28941,16108,9057,5188,3020,1792,1077,624,357,202,102,41,18,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1825,"3908,6012,8935,12911,18359,26168,37956,56990,90311,151371,263614,466164,807511,1297092,1902968,2529746,3078995,3456135,3436173,3108158,2553261,1891463,1285779,800983,472355,275070,158558,90593,51745,29297,16289,9141,5236,3045,1806,1086,628,360,203,102,41,18,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1826,"3894,5998,8915,12884,18309,26116,37873,56868,90119,151083,263173,465562,806998,1297240,1904707,2534203,3087036,3467848,3451240,3124129,2568817,1904463,1295899,808273,477098,278065,160369,91634,52333,29625,16463,9233,5282,3069,1818,1098,635,364,203,104,42,19,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1827,"3882,5976,8886,12844,18251,26031,37766,56700,89858,150637,262436,464474,805772,1296695,1906041,2538795,3095401,3480376,3467084,3140849,2584898,1917760,1306193,815697,481948,281122,162228,92696,52944,29972,16644,9327,5327,3092,1832,1109,644,368,206,106,42,19,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1828,"3872,5971,8871,12814,18215,25980,37692,56598,89710,150418,262139,464121,805671,1297419,1908433,2543671,3103617,3492125,3481873,3156554,2600270,1930683,1316339,823066,486789,284201,164096,93791,53571,30338,16839,9420,5381,3125,1849,1115,646,370,210,106,44,19,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1829,"3862,5946,8839,12767,18158,25905,37589,56444,89460,150012,261510,463217,804705,1297279,1910197,2548672,3112259,3504776,3497675,3173217,2616333,1943969,1326678,830600,491726,287326,166007,94886,54188,30677,17021,9510,5429,3151,1862,1124,651,373,212,108,44,19,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1830,"3853,5926,8816,12740,18127,25850,37524,56347,89316,149796,261194,462849,804547,1297972,1912602,2553773,3120891,3517028,3512929,3189237,2631973,1957026,1336868,838045,496646,290466,167919,95992,54816,31036,17208,9606,5480,3175,1878,1135,655,374,212,108,45,19,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1831,"3834,5909,8786,12705,18061,25776,37405,56173,89041,149346,260453,461713,803168,1297063,1913181,2557181,3127888,3528425,3528814,3206463,2649553,1972254,1348975,847021,502573,294230,170238,97332,55553,31452,17435,9717,5531,3201,1892,1145,662,377,213,109,45,19,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1832,"3823,5892,8760,12670,18016,25700,37320,56056,88851,149030,259975,461044,802574,1297394,1915460,2562478,3136738,3541069,3544602,3223164,2665640,1985658,1359486,854755,507713,297547,172253,98495,56227,31833,17627,9808,5578,3232,1910,1150,667,381,214,110,46,19,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1833,"3815,5878,8740,12635,17970,25639,37224,55919,88658,148741,259533,460499,802161,1297727,1917479,2567333,3145279,3553212,3560059,3239884,2682218,1999567,1370475,862909,513118,301015,174379,99741,56935,32245,17855,9920,5635,3259,1928,1159,675,382,216,112,47,19,2,0,0,0,0,0,0,0"
unhcr_west_central_africa,1834,"3805,5862,8713,12602,17921,25566,37135,55798,88459,148411,259038,459778,801466,1297899,1919592,2572562,3154229,3566082,3576218,3257009,2698744,2013340,1381261,870854,518408,304414,176462,100947,57617,32635,18063,10023,5689,3289,1943,1169,681,386,217,113,48,20,3,0,0,0,0,0,0,0"
unhcr_west_central_africa,1835,"3795,5847,8695,12571,17886,25517,37066,55695,88363,148449,259362,460410,802896,1300336,1922810,2577210,3161415,3576549,3590369,3272307,2714799,2027435,1392557,879335,524026,307964,178646,102195,58320,33024,18261,10130,5733,3316,1959,1178,692,393,219,114,48,20,3,0,0,0,0,0,0,0"
unhcr_west_central_africa,1836,"3779,5831,8667,12532,17829,25444,36960,55549,88123,148072,258757,459559,802039,1300390,1924885,2582758,3170824,3589770,3606841,3289586,2731339,2041230,1403404,887499,529604,311663,180962,103557,59089,33460,18506,10243,5794,3347,1974,1184,696,394,223,117,49,20,3,0,0,0,0,0,0,0"
unhcr_west_central_africa,1837,"3772,5826,8656,12525,17802,25406,36913,55462,87998,147856,258454,459178,801831,1301051,1927372,2588007,3179850,3602639,3623151,3306786,2748026,2055142,1414261,895537,535011,315165,183145,104842,59828,33883,18728,10354,5850,3374,1991,1194,700,396,224,119,51,20,3,0,0,0,0,0,0,0"
unhcr_west_central_africa,1838,"3757,5801,8633,12480,17752,25336,36811,55328,87779,147496,257878,458336,800882,1300791,1928719,2592141,3187671,3614794,3639534,3324568,2766127,2070777,1426689,904786,541168,319109,185560,106234,60605,34331,18959,10468,5903,3411,2006,1206,705,397,225,119,52,21,3,0,0,0,0,0,0,0"
unhcr_west_central_africa,1839,"3743,5783,8607,12448,17704,25273,36725,55202,87606,147250,257547,457954,800780,1301691,1931557,2597926,3197121,3627669,3655306,3341447,2782860,2084853,1437902,913270,546913,322851,187898,107592,61385,34772,19190,10585,5965,3442,2024,1218,713,402,225,119,53,21,3,0,0,0,0,0,0,0"
unhcr_west_central_africa,1840,"3736,5772,8583,12416,17664,25216,36653,55093,87421,146931,257044,457244,800016,1301766,1933598,2603321,3206570,3641290,3672498,3359676,2800351,2099343,1449167,921640,552570,326555,190207,108940,62148,35199,19428,10692,6022,3472,2045,1225,717,405,227,121,53,21,3,0,0,0,0,0,0,0"
unhcr_west_central_africa,1841,"3724,5754,8557,12379,17608,25142,36541,54946,87181,146559,256473,456460,799235,1301828,1935396,2608248,3215366,3654364,3689590,3377463,2817924,2114375,1461062,930794,558973,330811,192880,110519,63022,35690,19672,10805,6069,3496,2052,1229,725,403,226,122,51,21,3,0,0,0,0,0,0,0"
unhcr_west_central_africa,1842,"3713,5743,8537,12356,17579,25102,36491,54871,87082,146425,256309,456372,799527,1303235,1938753,2614500,3225224,3667748,3705897,3394507,2834530,2128326,1472073,939136,564677,334571,195235,111902,63803,36125,19911,10921,6120,3529,2069,1240,730,406,228,122,52,22,3,0,0,0,0,0,0,0"
unhcr_west_central_africa,1843,"3704,5727,8512,12320,17528,25034,36409,54787,87013,146389,256354,456614,800183,1304514,1941144,2619059,3232483,3678644,3721149,3411810,2852818,2144315,1484906,948910,571288,338853,197901,113459,64681,36627,20176,11056,6188,3563,2086,1253,738,414,231,124,52,22,4,0,0,0,0,0,0,0"
unhcr_west_central_africa,1844,"3692,5717,8497,12295,17490,24990,36345,54694,86892,146220,256136,456440,800366,1305788,1944370,2625321,3242603,3692285,3737706,3429134,2869575,2158410,1496094,957489,577327,342946,200553,115032,65583,37135,20454,11187,6250,3594,2105,1258,742,417,232,124,53,22,5,0,0,0,0,0,0,0"
unhcr_west_central_africa,1845,"3686,5698,8467,12258,17437,24924,36262,54566,86694,145897,255648,455724,799544,1305660,1945918,2629892,3251168,3705309,3754988,3447881,2888527,2174719,1509065,967277,583971,347286,203255,116630,66488,37649,20732,11321,6314,3630,2128,1273,747,420,236,128,53,22,5,0,0,0,0,0,0,0"
unhcr_west_central_africa,1846,"3670,5679,8450,12225,17401,24861,36169,54448,86514,145625,255249,455239,799269,1306318,1948485,2635842,3261309,3719454,3772594,3466282,2906326,2189700,1520836,976186,590147,351397,205860,118160,67355,38139,20994,11446,6376,3656,2144,1284,755,422,238,129,55,23,5,0,0,0,0,0,0,0"
unhcr_west_central_africa,1847,"3660,5666,8425,12197,17358,24806,36095,54343,86350,145357,254827,454680,798757,1306735,1950695,2640992,3270181,3732526,3789541,3484338,2924497,2205274,1533586,986326,597323,356223,208982,120051,68450,38773,21335,11621,6462,3711,2170,1297,763,429,241,130,57,24,5,0,0,0,0,0,0,0"
unhcr_west_central_africa,1848,"3647,5647,8401,12167,17310,24737,36003,54221,86168,145086,254452,454255,798542,1307551,1953562,2647385,3280851,3747137,3807334,3502836,2942304,2220208,1545352,995304,603593,360440,211674,121657,69359,39300,21621,11758,6536,3745,2187,1309,768,434,241,130,58,24,5,0,0,0,0,0,0,0"
unhcr_west_central_africa,1849,"3646,5643,8398,12155,17284,24710,35970,54165,86078,144923,254193,453890,798200,1307979,1955663,2652346,3289550,3760016,3824379,3521386,2961037,2236314,1558081,1004892,610105,364687,214336,123238,70263,39801,21906,11890,6604,3776,2207,1320,777,437,243,131,59,24,5,0,0,0,0,0,0,0"
unhcr_west_central_africa,1850,"3642,5636,8391,12141,17276,24692,35942,54111,85974,144715,253827,453350,797665,1308384,1958119,2658374,3299523,3773918,3841690,3539756,2978702,2250847,1569332,1013423,616048,368706,216956,124820,71170,40324,22189,12037,6666,3815,2227,1329,784,441,245,131,60,25,5,0,0,0,0,0,0,0"
unhcr_west_central_africa,1851,"3641,5642,8402,12156,17294,24723,35985,54163,86049,144853,254062,453828,798731,1310777,1962796,2666480,3312133,3790924,3862663,3561526,2999911,2268580,1582782,1023061,622330,372675,219434,126308,72028,40830,22473,12184,6751,3853,2251,1340,793,449,251,132,60,25,6,0,0,0,0,0,0,0"
unhcr_west_central_africa,1852,"3647,5652,8412,12177,17319,24758,36043,54309,86359,145476,255182,455758,801848,1314989,1968848,2676144,3325539,3807855,3882303,3581937,3019177,2284091,1594143,1031005,627441,375905,221456,127545,72748,41260,22713,12317,6817,3891,2279,1353,802,453,253,135,60,25,6,0,0,0,0,0,0,0"
unhcr_west_central_africa,1853,"3653,5655,8429,12197,17362,24812,36124,54416,86506,145685,255519,456384,802930,1316948,1972973,2683958,3337854,3824627,3902755,3603185,3040072,2301437,1607063,1040190,633343,379627,223825,128979,73582,41749,23007,12477,6896,3937,2301,1373,808,459,255,136,61,25,6,0,0,0,0,0,0,0"
unhcr_west_central_africa,1854,"3668,5676,8455,12235,17408,24879,36223,54535,86652,145866,255743,456739,803652,1318945,1977437,2692301,3350554,3841961,3924122,3625298,3061251,2318697,1619675,1048903,638769,382945,225880,130211,74311,42178,23265,12619,6970,3982,2324,1382,817,462,257,137,61,25,7,0,0,0,0,0,0,0"
unhcr_west_central_africa,1855,"3674,5687,8474,12275,17461,24945,36296,54640,86778,146029,255977,457166,804649,1321374,1982432,2701521,3364518,3860081,3945322,3646966,3081575,2334892,1631471,1057155,644135,386378,228103,131587,75122,42658,23556,12771,7059,4027,2351,1395,823,468,260,139,64,26,7,0,0,0,0,0,0,0"
unhcr_west_central_africa,1856,"3689,5707,8505,12306,17512,25016,36389,54768,86959,146251,256271,457665,805620,1323791,1987441,2710343,3377624,3877635,3966596,3668908,3102536,2351961,1643966,1065766,649508,389689,230151,132833,75840,43082,23806,12915,7131,4067,2377,1409,832,474,265,140,64,27,8,0,0,0,0,0,0,0"
unhcr_west_central_africa,1857,"3692,5721,8523,12331,17545,25075,36466,54868,87085,146424,256527,458111,806549,1325971,1991899,2718601,3390646,3895190,3987996,3690940,3123692,2369305,1656756,1074676,655213,393281,232440,134249,76674,43579,24107,13065,7209,4111,2396,1421,841,480,265,142,64,27,8,0,0,0,0,0,0,0"
unhcr_west_central_africa,1858,"3704,5738,8549,12378,17601,25139,36558,55001,87257,146645,256809,458593,807465,1328287,1996728,2727204,3403427,3912496,4009093,3712903,3145137,2386983,1669758,1083808,660969,396789,234622,135558,77441,44026,24369,13219,7290,4154,2422,1442,847,487,268,143,66,27,8,0,0,0,0,0,0,0"
unhcr_west_central_africa,1859,"3716,5750,8568,12405,17644,25189,36651,55110,87409,146818,257045,458997,808355,1330721,2002075,2737274,3418466,3932218,4031922,3736141,3166474,2403873,1681968,1092305,666450,400122,236425,136267,77567,44034,24362,13221,7295,4151,2425,1449,854,492,270,144,67,27,8,0,0,0,0,0,0,0"
unhcr_west_central_africa,1860,"3724,5764,8587,12435,17687,25249,36722,55212,87525,146964,257247,459349,809179,1332824,2006575,2745918,3432130,3950570,4054356,3759300,3188927,2422390,1695634,1101927,672666,404050,238927,137810,78476,44576,24691,13394,7382,4201,2450,1465,864,501,274,148,69,28,8,0,0,0,0,0,0,0"
unhcr_west_central_africa,1861,"3737,5786,8621,12486,17748,25332,36835,55365,87715,147219,257592,459919,810228,1335277,2011591,2755051,3446047,3969599,4077625,3783449,3211941,2441147,1709286,1111283,678536,407646,241165,139172,79265,45024,24957,13536,7457,4242,2473,1474,875,503,276,148,70,28,9,0,0,0,0,0,0,0"
unhcr_west_central_africa,1862,"3747,5801,8640,12515,17797,25393,36920,55471,87860,147385,257822,460311,811052,1337361,2016082,2763677,3459985,3988754,4101200,3808027,3235808,2460827,1723757,1121417,685057,411754,243788,140788,80210,45579,25292,13728,7559,4289,2509,1496,883,509,279,152,70,28,9,0,0,0,0,0,0,0"
unhcr_west_central_africa,1863,"3753,5824,8668,12558,17860,25491,37034,55621,88058,147627,258118,460788,811953,1339567,2020903,2772906,3474459,4008743,4125791,3833753,3260293,2480756,1738203,1131292,691254,415554,246136,142202,81047,46067,25576,13886,7646,4337,2532,1509,892,516,279,152,72,28,10,0,0,0,0,0,0,0"
unhcr_west_central_africa,1864,"3765,5838,8698,12591,17911,25555,37134,55753,88221,147838,258430,461328,813041,1342078,2025966,2782330,3489149,4028632,4149890,3858596,3284306,2500602,1752746,1141510,697858,419718,248792,143825,81985,46614,25907,14060,7737,4392,2561,1527,901,523,282,152,72,29,10,0,0,0,0,0,0,0"
unhcr_west_central_africa,1865,"3778,5847,8722,12628,17956,25620,37225,55859,88354,147969,258543,461537,813647,1344033,2030534,2791549,3503788,4048966,4174958,3884678,3308966,2520683,1767329,1151473,704210,423687,251326,145491,83081,47331,26352,14342,7893,4484,2624,1567,927,538,292,158,75,30,11,0,0,0,0,0,0,0"
unhcr_west_central_africa,1866,"3795,5867,8753,12679,18018,25706,37340,56016,88550,148225,258900,462104,814687,1346419,2035466,2800792,3518245,4068970,4199457,3910448,3333847,2541143,1782180,1161749,710695,427670,253802,146987,83956,47842,26671,14508,7989,4533,2651,1580,938,543,297,159,75,30,11,0,0,0,0,0,0,0"
unhcr_west_central_africa,1867,"3802,5880,8776,12716,18070,25779,37433,56150,88730,148468,259235,462682,815855,1349082,2040793,2810508,3533373,4089473,4224164,3935979,3358149,2561011,1796703,1171773,717159,431755,256423,148618,84917,48419,27001,14689,8086,4584,2680,1591,948,552,301,162,76,30,12,0,0,0,0,0,0,0"
unhcr_west_central_africa,1868,"3818,5904,8807,12758,18140,25876,37555,56323,88971,148772,259683,463445,817281,1352140,2046866,2821469,3549837,4111198,4249269,3961822,3382009,2579940,1810126,1180899,722945,435367,258703,150018,85752,48904,27293,14852,8172,4630,2706,1619,956,553,303,164,77,31,12,0,0,0,0,0,0,0"
unhcr_west_central_africa,1869,"3827,5921,8839,12802,18198,25955,37675,56484,89199,149110,260170,464299,818923,1355513,2053155,2832356,3566314,4133132,4275080,3988253,3406956,2600325,1824989,1191148,729561,439559,261389,151701,86737,49487,27643,15043,8270,4683,2735,1635,967,560,305,166,79,31,12,0,0,0,0,0,0,0"
unhcr_west_central_africa,1870,"3844,5950,8876,12858,18269,26060,37811,56668,89433,149406,260572,464932,820038,1357998,2058222,2841849,3581246,4154157,4301877,4016820,3435163,2624187,1842631,1203454,737371,444284,264287,153431,87747,50075,27983,15237,8378,4736,2768,1654,978,571,308,167,80,32,12,0,0,0,0,0,0,0"
unhcr_west_central_africa,1871,"3848,5961,8903,12894,18329,26141,37931,56831,89662,149729,261085,465838,821831,1361687,2065119,2853904,3599569,4178314,4330292,4045905,3462513,2646615,1859024,1214735,744648,448853,267196,155222,88799,50684,28342,15442,8485,4795,2807,1670,993,581,315,168,81,32,13,0,0,0,0,0,0,0"
